# 2025-10-01 全池(1139 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2615 萬海|航運業|-40 -35 -59|61 61 -18 14|0.8 414|39 -9 -3 -10 6
2617 台航|航運業|-7 -12 -9|87 94 2 13|0.7 14|5 -6 -0 17 -4
2618 長榮航|航運業|-8 -7 -8|84 92 -2 9|0.7 667|24 -7 -10 -2 10
2630 亞航|航運業|-15 8 3|76 76 63 70|0.4 460|5 -5 0 -10 -28
2633 台灣高鐵|航運業|4 2 -1|98 100 1 10|0.9 48|11 21 -3 -12 -13
2634 漢翔|航運業|-14 -13 -5|84 84 34 25|0.6 2375|5 -0 -0 -9 22
2636 台驊控股|航運業|-40 -33 -49|83 86 -3 14|1.0 13|9 -8 -1 13 -8
2637 慧洋-KY|航運業|-20 -28 -11|73 91 8 12|0.8 162|8 -1 1 -2 -0
2641 正德|航運業|132 63 29|88 92 14 11|0.7 75|8 6 0 2 25
2645 長榮航太|航運業|5 15 -1|80 80 62 79|0.3 1245|14 -2 1 -37 15
2646 星宇航空|航運業|14 17 -20|na 94 -4 1|1.0 122|3 -8 0 -20 77
2707 晶華|觀光餐旅|15 10 5|97 97 3 4|1.0 28|8 27 -2 -5 -18
2718 全心投控|建材營造|503 599 -12|59 100 31 24|0.7 7|1 6 0 19 43
2723 美食-KY|觀光餐旅|-9 -7 -5|72 80 -13 -17|1.3 22|47 -41 0 5 55
2727 王品|觀光餐旅|7 2 -1|91 91 -1 12|0.5 74|26 14 -3 14 -59
2731 雄獅|觀光餐旅|-7 -5 -15|91 91 5 46|0.3 92|24 12 -3 -7 -16
2743 山富|觀光餐旅|-7 1 5|86 86 -5 52|0.2 34|2 -2 0 -21 1
2745 五福|觀光餐旅|21 11 -6|78 78 -14 39|0.2 35|3 -5 0 -8 50
2753 八方雲集|觀光餐旅|9 7 -4|96 96 11 17|1.1 91|14 5 -2 21 1
2754 亞洲藏壽司|觀光餐旅|-2 7 -1|96 96 18 40|1.3 5|69 1 0 7 -7
2755 揚秦|觀光餐旅|17 18 -2|90 90 13 36|0.5 13|1 -20 0 -41 41
2756 聯發國際|觀光餐旅|101 92 43|72 72 -10 24|0.5 7|1 1 0 na -29
2801 彰銀|金融保險|-1 11 2|99 99 3 16|0.8 302|18 10 -1 35 -10
2812 台中銀|金融保險|17 4 -0|97 97 3 19|0.9 133|11 23 -1 -2 -14
2820 華票|金融保險|-6 47 3|96 96 7 15|0.5 15|9 8 1 -28 -9
2832 台產|金融保險|15 -0 -1|97 97 19 20|1.6 24|5 13 0 8 -31
2834 臺企銀|金融保險|3 4 -0|96 96 2 13|0.8 172|19 28 -3 -25 -30
2836 高雄銀|金融保險|12 8 -9|97 97 -0 9|0.6 10|7 9 -0 -12 -10
2838 聯邦銀|金融保險|9 8 6|100 100 3 11|1.2 29|4 24 -0 -60 17
2845 遠東銀|金融保險|-1 -2 2|92 92 -2 0|0.7 96|9 -18 -1 18 8
2850 新產|金融保險|7 8 4|100 100 22 18|1.4 46|10 20 -10 -52 -4
2851 中再保|金融保險|55 17 20|91 98 8 0|0.7 16|3 24 0 -29 -14
2852 第一保|金融保險|2 -3 -1|94 96 0 4|0.4 8|6 14 -1 -9 -11
2855 統一證|金融保險|98 32 -21|87 100 9 13|1.2 64|9 16 2 -25 -28
2880 華南金|金融保險|14 7 3|99 99 8 15|0.8 301|17 16 11 -34 55
2881 富邦金|金融保險|1443 470 293|97 98 7 16|1.1 1387|16 2 -0 -12 -7
2882 國泰金|金融保險|115 -7 -13|98 99 6 27|0.8 1118|18 20 -0 -7 -9
2883 凱基金|金融保險|481 178 763|84 88 -2 1|1.6 639|24 -14 -7 26 75
2884 玉山金|金融保險|7 12 -1|97 97 2 24|0.9 797|34 9 -6 -12 20
2885 元大金|金融保險|41 3 -11|98 99 10 21|1.1 600|25 3 9 -13 5
2886 兆豐金|金融保險|2 2 6|99 99 5 15|0.9 517|21 25 4 -44 -34
2887 台新新光金|金融保險|78 29 2|100 100 20 23|0.7 1020|23 28 2 -27 -27
2889 國票金|金融保險|46 16 15|90 90 -2 20|0.2 42|9 -18 4 -16 -11
2890 永豐金|金融保險|22 11 -2|99 99 6 24|1.0 770|26 9 1 -39 -39
2891 中信金|金融保險|118 41 8|99 99 1 21|0.8 1033|32 3 3 -21 4
2892 第一金|金融保險|3 9 3|100 100 4 18|0.8 343|25 8 1 -67 98
2903 遠百|貿易百貨|1 -2 1|86 97 3 5|1.0 39|10 23 0 42 -31
2905 三商|貿易百貨|140 -7 -76|65 89 -1 5|0.8 6|4 -21 0 2 -10
2908 特力|貿易百貨|-1 -7 -3|98 98 2 8|0.6 6|2 -4 0 4 -14
2912 統一超|貿易百貨|2 2 -3|85 95 -2 2|1.0 222|20 -12 -10 2 -7
2913 農林|貿易百貨|-18 -6 -32|61 76 -11 -8|0.9 16|6 -13 0 -4 1
2915 潤泰全|貿易百貨|-23 -20 -25|66 94 -3 0|0.7 76|7 -13 -1 0 3
3003 健和興|電子零組|-14 -5 -9|55 90 6 7|1.2 18|3 -14 0 2 11
3004 豐達科|鋼鐵工業|16 15 3|84 84 5 67|0.5 206|3 -1 1 -15 17
3005 神基|電腦及週|9 11 3|95 95 37 81|0.9 777|23 22 -4 -25 14
3006 晶豪科|半導體業|-2 2 5|89 89 44 53|1.9 817|12 -2 -0 19 50
3008 大立光|光電業|-15 -4 -15|86 97 9 20|0.9 1194|32 -4 -3 -0 7
3010 華立|電子通路|-12 -10 -14|75 88 -3 13|0.8 52|10 3 -3 -8 -7
3011 今皓|電子零組|-58 -46 -28|45 87 9 23|0.5 13|5 5 0 1 5
3013 晟銘電|電腦及週|1 -21 -53|69 86 -5 31|0.3 366|4 -3 -0 -8 16
3014 聯陽|半導體業|-9 3 -9|88 96 3 19|1.0 77|25 0 -2 10 7
3015 全漢|電子零組|-3 18 7|79 88 -1 20|0.8 19|10 1 -0 1 -2
3016 嘉晶|半導體業|-9 -10 -2|92 92 80 93|3.1 408|1 -1 0 26 16
3017 奇鋐|電腦及週|92 87 30|90 90 36 176|1.1 7659|50 -6 -1 16 18
3019 亞光|光電業|2 7 -16|77 92 26 35|0.3 1600|8 -2 -0 -21 12
3022 威強電|電腦及週|-35 -16 -15|61 83 -8 -3|0.6 33|16 -10 -1 2 27
3023 信邦|電子零組|-12 -9 -10|74 94 7 15|0.7 284|36 -19 3 31 53
3024 憶聲|光電業|2 -4 -105|62 86 2 -1|1.8 14|4 2 0 8 4
3025 星通|通信網路|-55 -52 -43|52 81 -6 -5|0.5 13|2 -17 0 -4 114
3026 禾伸堂|電子零組|-1 -4 -10|97 97 24 31|3.5 61|12 -0 0 671 114
3027 盛達|通信網路|-50 -24 -44|63 63 -17 2|0.7 6|4 -3 0 -3 -4
3028 增你強|電子通路|11 13 6|92 92 -1 8|0.6 7|8 -3 0 -40 7
3029 零壹|資訊服務|41 41 -14|75 92 18 11|0.5 148|6 1 0 -6 -1
3030 德律|其他電子|43 43 5|86 86 29 109|0.6 484|15 -3 3 -17 21
3031 佰鴻|光電業|6 -11 -4|85 97 23 32|0.7 10|2 -0 0 11 6
3032 偉訓|電子零組|96 99 68|85 85 17 90|0.2 119|9 -6 -0 4 14
3033 威健|電子通路|5 6 -24|81 81 -12 -4|0.4 37|7 -14 -2 -10 11
3034 聯詠|半導體業|-16 -9 -9|78 80 -19 -13|1.4 1191|30 -6 -15 26 3
3035 智原|半導體業|-7 5 -61|57 72 -15 -17|1.2 511|8 -4 0 11 33
3036 文曄|電子通路|23 1 -22|100 100 13 86|1.5 528|15 29 -7 -7 -33
3037 欣興|電子零組|5 14 -1|89 97 36 103|0.5 3395|33 13 2 -2 -49
3038 全台|光電業|-8 -12 2|79 87 -2 8|1.1 5|7 15 -1 2 -2
3040 遠見|其他|-25 -5 -1|87 87 5 65|0.3 56|2 -3 0 6 14
3041 揚智|半導體業|-52 -57 -35|69 87 10 22|0.9 30|9 -2 0 -7 -17
3042 晶技|電子零組|-5 -2 -12|79 92 5 15|1.1 167|12 -4 -1 70 5
3044 健鼎|電子零組|4 6 -6|91 91 29 93|0.7 937|42 4 -11 0 62
3045 台灣大|通信網路|-2 -2 -4|95 95 -0 -5|1.1 557|15 2 -3 -12 26
3046 建碁|電腦及週|-22 -16 -11|76 88 -4 17|0.8 6|3 1 -0 -9 8
3047 訊舟|通信網路|-71 -67 -70|49 79 0 4|0.4 42|2 -7 0 -15 32
3048 益登|電子通路|-10 -5 -12|86 86 58 87|2.3 389|2 -4 0 -5 205
3050 鈺德|光電業|-1 -4 -6|65 92 0 10|0.8 7|9 -2 0 -6 8
3051 力特|光電業|-13 -8 -20|67 72 -7 -4|1.3 9|2 -10 -1 -11 22
3052 夆典|建材營造|29 34 19|82 82 -17 6|0.5 6|4 -3 0 -12 14
3055 蔚華科|電子通路|-42 -36 1|69 85 -9 31|0.7 19|1 -5 0 3 11
3056 富華新|建材營造|8 89 -14279|52 55 -38 -39|0.5 42|4 -12 -1 15 24
3058 立德|電子零組|-6 -9 -2|59 82 21 11|0.5 10|3 -2 0 -0 na
3059 華晶科|光電業|26 23 11|81 81 36 67|0.4 1181|17 -0 -0 -17 58
3060 銘異|電腦及週|-6 -6 -21|84 93 22 16|3.0 22|7 -6 0 10 80
3062 建漢|通信網路|-27 13 -6|60 84 -2 20|0.4 33|9 -4 0 -1 3
3071 協禧|電腦及週|-14 -14 -11|72 85 37 31|0.4 7|1 2 0 -39 -5
3073 天方能源|綠能環保|504 202 103|50 75 -8 52|0.3 5|1 -1 0 7 6
3078 僑威|電子零組|2 21 1|87 88 2 23|0.3 127|24 7 -13 3 -20
3081 聯亞|通信網路|73 75 19|86 91 44 107|0.1 908|18 -5 5 2 52
3086 華義*|文化創意|-23 20 21|57 85 -6 18|1.3 8|38 -4 0 2 101
3088 艾訊|電腦及週|-5 -4 -15|56 78 -2 -15|0.7 26|10 -17 -0 -0 12
3090 日電貿|電子零組|23 26 -3|92 92 4 42|1.0 89|8 9 -1 22 -50
3094 聯傑|半導體業|38 11 2|77 94 9 24|0.7 5|2 -6 0 8 44
3105 穩懋|半導體業|-1 -10 9|68 95 10 19|1.1 335|16 6 -1 -6 -31
3122 笙泉|半導體業|-18 -20 -12|66 87 -13 22|0.3 8|3 5 0 -10 -17
3128 昇銳|光電業|-14 -9 -27|67 67 -30 61|0.2 17|1 -1 0 12 15
3130 一零四|數位雲端|4 8 0|97 97 3 9|0.9 5|22 -18 -0 -40 7
3131 弘塑|半導體業|45 61 16|80 89 -0 79|1.5 1527|27 4 -3 na -13
3138 耀登|通信網路|2 -2 3|76 88 12 28|2.9 13|2 1 0 21 -10
3141 晶宏|半導體業|4 17 12|47 73 -12 -8|0.9 21|7 -5 0 -11 81
3147 大綜|資訊服務|-10 27 -62|72 72 6 27|0.7 72|1 -2 -2 -7 7
3149 正達|光電業|-21 -19 -26|94 98 43 60|1.4 225|5 0 0 47 5
3152 璟德|通信網路|-22 -19 -14|70 90 14 21|0.5 19|13 -4 -1 -7 14
3162 精確|電機機械|38 54 -53|77 77 23 28|0.5 81|57 -13 0 -15 3
3163 波若威|通信網路|33 20 25|90 90 31 75|0.5 2595|7 -2 -0 -13 10
3167 大量|電機機械|113 124 -3|79 79 46 175|0.3 592|4 -4 -2 -31 24
3169 亞信|半導體業|21 10 4|84 91 17 19|0.7 18|2 3 -0 -16 2
3171 炎洲流通|居家生活|66 46 32|96 96 40 66|0.6 6|0 1 0 34 68
3188 鑫龍騰|建材營造|328 146 158|68 90 -2 17|0.6 6|1 -5 0 -13 1
3189 景碩|半導體業|20 26 4|92 93 22 59|0.4 614|15 1 1 6 13
3205 佰研|生技醫療|-10 -2 -2|89 89 9 147|0.8 18|8 -1 0 13 10
3207 耀勝|電子零組|33 21 -19|49 83 6 -2|0.7 18|4 3 0 2 -6
3209 全科|電子通路|-19 -22 -20|78 87 -9 4|0.4 12|4 -8 -1 -6 -8
3211 順達|電腦及週|1 -4 17|92 92 58 162|0.7 2641|20 -0 -2 -17 46
3213 茂訊|電腦及週|37 20 19|84 88 7 34|0.3 120|9 7 -0 -26 -57
3217 優群|電子零組|2 11 -14|96 96 18 48|0.5 139|14 2 2 -1 3
3218 大學光|生技醫療|-8 -6 -7|63 72 -20 -10|1.1 24|8 -23 -0 -13 20
3219 倚強科|其他電子|111 49 2|74 74 59 215|0.4 80|2 -3 0 2 29
3227 原相|半導體業|-3 -5 -26|86 97 15 29|1.7 1353|20 -8 4 70 45
3228 金麗科|半導體業|-17 -33 -9|57 80 -3 17|1.5 50|6 4 -0 na -89
3230 錦明|光電業|-24 -27 -9|77 77 60 37|0.3 157|3 2 0 2 2
3231 緯創|電腦及週|92 117 47|100 100 24 84|3.1 3868|33 15 4 26 -27
3234 光環|通信網路|15 11 2|57 87 0 7|0.5 27|2 -4 0 na na
3257 虹冠電|半導體業|42 38 39|87 87 14 64|0.7 317|2 -3 0 14 84
3264 欣銓|半導體業|8 4 7|95 95 12 32|1.0 656|37 14 -1 -19 -1
3265 台星科|半導體業|8 17 4|83 92 4 23|0.6 29|3 0 -3 -14 1
3284 太普高|其他|-30 -48 -34|56 84 3 -1|0.3 7|0 -1 0 41 51
3289 宜特|其他電子|1 18 2|63 89 17 24|0.8 67|6 -12 0 1 9
3290 東浦|電子零組|16 11 -2|78 96 16 -0|0.9 17|4 10 0 -10 69
3293 鈊象|文化創意|13 16 -10|75 93 -1 2|1.0 1173|25 5 0 7 -4
3294 英濟|電子零組|-13 -7 7|78 78 26 91|0.2 438|6 -2 0 -8 13
3297 杭特|光電業|24 33 27|76 76 -21 74|0.2 71|1 -0 0 -9 18
3303 岱稜|其他電子|-15 -3 -9|73 97 9 31|0.8 20|4 -1 0 -15 11
3305 昇貿|其他電子|21 18 -22|70 70 99 125|0.6 2804|6 -1 0 -24 -14
3306 鼎天|通信網路|19 25 30|84 84 48 49|0.4 33|2 4 0 -33 -7
3311 閎暉|通信網路|-4 -2 -10|83 83 14 -8|0.2 23|1 0 0 -12 48
3312 弘憶股|電子通路|2 9 -10|56 77 -10 9|0.8 38|2 6 0 -7 -11
3313 斐成|建材營造|-70 -32 32|96 96 36 53|6.0 25|1 0 0 402 130
3317 尼克森|半導體業|-8 3 -12|100 100 44 68|4.1 69|3 -3 0 50 344
3323 加百裕|電腦及週|11 0 8|92 92 56 103|0.4 191|12 3 0 86 -62
3324 雙鴻|其他電子|32 19 -11|92 92 32 78|1.1 6288|20 4 0 4 -48
3325 旭品|電腦及週|-16 -16 1|72 88 8 42|0.8 6|2 10 0 -21 -35
3338 泰碩|電子零組|-9 -9 -6|80 84 14 38|0.4 27|2 6 0 -1 -15
3339 泰谷|光電業|34 66 40|75 75 -10 22|0.3 27|1 -1 0 3 13
3346 麗清|汽車工業|-11 -14 -14|58 81 -4 -3|0.8 7|3 5 0 -9 -35
3356 奇偶|光電業|-8 -14 -1|78 80 7 22|1.6 21|5 3 0 1 -35
3357 臺慶科|電子零組|12 9 -19|96 96 38 39|1.5 43|13 -1 -1 15 21
3362 先進光|光電業|-11 -1 -6|44 77 -7 -7|1.0 55|4 -3 0 4 8
3363 上詮|通信網路|43 36 -2|92 92 30 128|0.9 788|12 -2 0 -32 31
3372 典範|半導體業|20 20 16|76 91 16 29|0.6 7|1 1 0 -6 -87
3374 精材|半導體業|-5 -16 -17|60 90 -5 12|0.5 283|7 18 -0 -12 -37
3376 新日興|電子零組|-26 -22 -19|91 99 30 45|1.1 920|31 5 0 7 -23
3379 彬台|電機機械|49 18 -107|70 70 -16 22|0.3 24|1 6 0 -2 -11
3380 明泰|通信網路|19 13 18|77 87 4 22|4.3 73|6 -11 -0 21 104
3402 漢科|其他電子|-0 -7 -5|89 89 42 74|0.9 190|7 1 -0 -19 -5
3406 玉晶光|光電業|2 5 12|85 92 7 35|0.5 490|26 -7 -1 3 -2
3413 京鼎|半導體業|13 23 -17|85 93 1 49|1.1 307|22 3 1 2 -27
3416 融程電|電腦及週|19 37 16|88 88 22 45|0.3 235|5 1 0 -41 -33
3430 奇鈦科|化學工業|36 11 0|91 100 68 91|6.9 78|1 -1 0 63 40
3434 哲固|光電業|-20 -12 -27|50 50 -25 -30|0.4 11|2 -11 0 0 137
3437 榮創|光電業|-38 -28 -11|54 89 6 3|0.8 8|5 -3 0 -7 15
3443 創意|半導體業|42 3 1|92 96 6 45|1.1 2931|24 2 -0 30 -10
3444 利機|電子通路|0 -3 -19|63 83 18 11|0.5 14|11 -2 0 13 19
3447 展達|通信網路|61 39 -33|69 82 32 47|0.3 65|2 -2 0 -18 10
3450 聯鈞|半導體業|-10 -1 -54|82 99 44 48|2.4 5030|13 1 1 23 -2
3454 晶睿|光電業|-24 5 -13|60 75 -14 -15|0.8 9|3 -16 0 -5 7
3455 由田|光電業|9 5 4|69 89 13 21|0.5 79|6 1 0 14 11
3466 德晉|通信網路|-54 -41 14|53 87 10 36|2.2 61|11 -1 0 -13 25
3479 安勤|電腦及週|-1 5 -3|94 94 18 27|0.8 61|8 1 -3 17 -2
3481 群創|光電業|1 3 -1|97 100 26 22|2.2 784|24 7 -0 6 -26
3483 力致|電腦及週|3 5 -0|71 93 11 28|0.5 68|7 -6 -1 0 16
3484 崧騰|電子零組|-5 1 -23|74 91 12 17|0.4 11|7 -7 0 -6 21
3490 單井|光電業|-10 -1 3|66 96 26 24|1.4 6|1 -0 0 -1 25
3491 昇達科|通信網路|-17 -33 -54|94 98 39 25|0.6 941|15 4 0 -11 -3
3498 陽程|其他電子|-30 98 -77|66 84 35 46|0.3 37|3 -4 0 5 11
3501 維熹|電子零組|-18 -15 -14|77 93 -5 3|0.6 6|4 -19 0 -2 8
3504 揚明光|光電業|-3 -1 -8|79 94 33 36|0.5 24|5 2 0 25 -7
3515 華擎|電腦及週|66 52 -34|86 86 2 86|0.9 259|16 5 0 25 -32
3518 柏騰|其他電子|-4 -17 -10|64 83 31 28|0.7 15|6 4 0 -17 29
3526 凡甲|電子零組|0 11 -24|93 96 14 18|0.8 94|14 3 -4 -18 -23
3527 聚積|半導體業|-2 -17 0|80 89 -5 11|0.6 6|5 1 0 2 11
3528 安馳|電子通路|81 66 27|79 79 -4 23|0.2 25|3 3 0 -7 49
3529 力旺|半導體業|-13 -2 -8|58 77 -15 -8|1.1 1624|56 -8 -4 -9 10
3530 晶相光|半導體業|-16 -15 -16|62 95 11 16|0.9 23|40 -6 0 -4 79
3532 台勝科|半導體業|2 -4 4|75 82 33 50|1.3 307|48 0 2 15 9
3533 嘉澤|電子零組|-2 8 -12|78 89 17 36|0.5 1050|37 -2 2 -28 -8
3535 晶彩科|光電業|-49 -78 -198|98 98 53 176|0.5 865|8 1 0 25 19
3540 曜越|電腦及週|65 49 27|84 87 14 40|0.7 12|4 -0 0 -19 -25
3543 州巧|光電業|-17 -11 -13|89 89 61 126|0.4 67|4 -1 0 37 41
3545 敦泰|半導體業|-16 -12 -12|73 93 2 18|1.2 111|18 -11 -0 -12 63
3546 宇峻|文化創意|12 7 7|73 73 -13 13|0.5 23|7 5 0 3 -17
3548 兆利|電子零組|-2 -5 -14|50 79 -1 -6|0.8 50|1 -10 -4 -6 35
3551 世禾|綠能環保|14 10 -3|91 91 3 81|0.4 105|4 -1 0 -10 3
3552 同致|其他電子|1 2 11|65 92 26 18|0.3 12|11 3 0 -2 -13
3555 博士旺|半導體業|491 759 565|96 96 117 143|1.7 11|3 3 0 na na
3558 神準|通信網路|16 36 8|63 80 -3 -1|1.3 77|4 -22 -1 4 43
3563 牧德|光電業|150 162 -6|82 82 4 34|0.4 581|15 -1 -2 -4 -16
3564 其陽|通信網路|-14 -3 -21|53 73 -15 18|0.6 8|2 5 0 -5 0
3570 大塚|資訊服務|28 19 -18|73 73 -1 16|0.5 6|46 -18 0 na 13
3577 泓格|電腦及週|-32 -7 -24|67 67 -16 37|0.2 20|4 5 0 -14 3
3580 友威科|其他電子|-27 -28 -8|58 87 -2 20|0.6 25|4 -5 0 -5 -22
3581 博磊|半導體業|22 3 2|70 100 59 79|2.1 21|9 3 0 9 7
3583 辛耘|半導體業|3 16 -9|77 90 15 74|2.6 529|12 5 1 -21 -11
3587 閎康|其他電子|11 10 4|72 96 33 39|0.6 221|7 -0 1 -3 18
3588 通嘉|半導體業|-25 -24 -23|58 92 16 22|2.1 39|1 -7 0 10 218
3591 艾笛森|光電業|-17 -14 -21|66 92 6 4|1.1 6|3 -4 0 3 -10
3592 瑞鼎|半導體業|-11 -11 -12|74 77 -20 -2|1.3 62|12 -16 -8 11 14
3594 磐儀|電腦及週|44 41 7|68 94 14 10|1.2 9|3 3 0 -10 8
3596 智易|通信網路|16 13 12|88 88 10 15|0.7 96|48 -8 -2 -20 -6
3605 宏致|電子零組|6 5 -16|87 87 28 68|0.3 333|15 0 0 -10 45
3609 三一東林|電子零組|-7 72 38|84 92 0 19|2.9 8|2 -1 0 0 na
3615 安可|光電業|-8 8 14|61 87 8 29|0.6 9|3 2 0 -4 4
3617 碩天|其他電子|-17 -8 -10|56 76 -18 -6|0.5 52|9 -1 -10 -6 -11
3622 洋華|光電業|-25 6 9|77 97 10 28|1.1 12|3 3 0 -6 3
3624 光頡|電子零組|-7 1 -2|73 93 28 47|1.0 13|42 3 0 1 -6
3625 西勝|電腦及週|-16 -17 14|93 93 69 96|1.7 44|10 5 0 na na
3628 盈正|其他電子|23 15 2|99 99 64 85|8.4 14|3 2 0 50 108
3630 新鉅科|光電業|13 15 1|80 80 59 83|0.4 135|41 1 0 -19 9
3645 達邁|電子零組|0 -2 -27|82 86 21 50|0.2 397|9 1 -0 -7 3
3653 健策|電子零組|40 43 -6|98 98 70 197|1.4 4412|28 9 -8 -36 -5
3661 世芯-KY|半導體業|-50 -45 -47|81 81 6 61|1.1 6398|57 -4 -5 7 27
3663 鑫科|其他電子|-3 0 -77|51 75 -21 16|0.3 25|0 -1 0 -2 6
3665 貿聯-KY|其他電子|27 23 -1|92 92 22 155|0.6 2903|45 -1 2 -47 24
3673 TPK-KY|光電業|-19 -18 -10|85 95 32 40|0.6 74|39 14 0 -2 -2
3675 德微|半導體業|-8 -9 -12|47 87 12 11|1.0 161|52 -4 0 3 61
3680 家登|半導體業|-13 -17 -26|58 88 4 -7|1.3 376|12 0 -1 -1 3
3685 元創精密|電機機械|-48 -9 1|100 100 181 185|1.3 24|1 3 0 -77 -100
3686 達能|半導體業|67 20 10|74 95 22 56|1.7 7|1 1 0 na na
3687 歐買尬|數位雲端|2 4 -0|64 95 4 22|2.5 7|7 8 0 9 -6
3689 湧德|電子零組|3 7 -12|85 85 13 42|0.4 172|6 -7 0 -4 11
3691 碩禾|光電業|-12 -21 -10|69 77 13 32|0.4 35|2 4 0 -4 -0
3693 營邦|電腦及週|-52 -38 -39|63 71 -24 -5|0.6 42|1 -4 0 7 16
3694 海華|通信網路|40 31 14|77 77 44 99|0.8 190|13 -6 -0 36 31
3701 大眾控|電腦及週|-31 -25 -11|80 84 26 45|0.5 69|4 -3 0 -33 2
3702 大聯大|電子通路|-7 7 -19|87 92 -3 18|0.9 245|26 18 -20 28 0
3703 欣陸|建材營造|-17 -14 -11|72 93 1 -3|0.9 14|21 -9 0 12 9
3704 合勤控|通信網路|9 2 -5|79 85 25 19|0.6 218|10 -1 0 -20 78
3705 永信|生技醫療|-19 -2 -12|88 88 -2 2|1.2 24|8 -15 -0 -5 13
3706 神達|電腦及週|21 65 -59|91 91 37 95|0.8 4702|11 -6 -1 30 186
3707 漢磊|半導體業|0 -1 8|87 87 78 80|1.5 1611|5 -0 0 3 17
3708 上緯投控|綠能環保|-14 -1 -6|86 86 83 117|2.0 431|4 -5 0 19 54
3709 鑫聯大投控|電腦及週|13 48 -13|91 91 28 50|1.2 86|6 14 0 -7 -20
3711 日月光投控|半導體業|7 4 -2|92 93 13 34|1.2 2833|73 11 -1 32 -14
3712 永崴投控|電腦及週|1 53 2|49 68 -20 -13|0.5 24|1 -7 -0 -5 10
3713 新晶投控|綠能環保|-24 8 31|84 84 6 29|0.8 8|0 0 0 na na
3714 富采|光電業|-19 -18 -12|79 97 13 24|1.1 98|14 -1 -2 11 -20
3715 定穎投控|電子零組|-2 5 -2|84 84 97 157|0.5 2248|25 -0 -1 8 -31
4104 佳醫|生技醫療|7 8 3|97 97 2 3|0.8 13|4 -10 0 110 17
4105 東洋|生技醫療|3 5 -5|98 98 4 11|2.3 23|21 20 -0 13 -20
4107 邦特|生技醫療|-11 -6 -6|93 96 6 9|1.3 6|8 -2 0 -2 -18
4111 濟生|生技醫療|17 27 4|93 93 5 15|0.3 5|4 -14 0 7 8
4113 聯上|建材營造|-84 -94 -304395|56 91 23 21|0.5 7|1 -3 0 5 5
4114 健喬|生技醫療|2 18 2|87 87 7 22|0.5 33|7 -9 0 -4 13
4119 旭富|生技醫療|-66 -42 -48|63 84 -7 -16|0.8 5|6 -4 0 -3 6
4120 友華|生技醫療|-2 0 0|86 89 -8 16|0.4 7|7 5 0 -21 17
4123 晟德|生技醫療|-37 -15 -15|76 93 6 13|1.0 42|10 -6 -0 -2 12
4128 中天|生技醫療|9 12 2|54 80 1 -0|0.7 28|6 -11 0 11 18
4129 聯合|生技醫療|40 30 8|98 98 23 49|1.0 38|15 0 0 -8 4
4130 健亞|生技醫療|-11 -5 -3|94 99 25 16|2.2 6|1 -0 0 24 -3
4137 麗豐-KY|生技醫療|-2 -4 9|73 90 0 2|1.4 8|58 10 0 4 -8
4142 國光生|生技醫療|-61 -18 -194|70 96 17 5|1.8 26|5 10 -0 1 -3
4147 中裕|生技醫療|1 3 10|76 79 -13 2|0.8 40|9 -8 -14 -1 -11
4162 智擎|生技醫療|-15 -9 -102|61 79 0 -13|0.7 27|5 -3 0 -3 4
4164 承業醫|生技醫療|11 29 6|84 94 10 27|0.5 64|29 0 0 -6 -7
4167 松瑞藥|生技醫療|-12 6 6|81 83 -3 13|0.8 10|11 -6 0 -3 -16
4168 醣聯|生技醫療|17089 na na|82 82 4 48|0.8 13|6 0 0 -14 -100
4173 久裕|生技醫療|17 24 1|97 99 14 17|1.4 6|5 8 0 -10 -1
4174 浩鼎|生技醫療|-82 -67 -43|33 54 -17 -43|0.7 27|7 11 0 -15 7
4207 環泰|食品工業|-19 -13 -7|100 100 19 24|0.8 6|2 21 0 -30 38
4303 信立|塑膠工業|551 543 89|90 90 20 39|0.8 296|5 -0 0 7 42
4306 炎洲|塑膠工業|-21 -33 -17|75 90 -4 -4|0.6 15|5 -28 0 9 62
4417 金洲|紡織纖維|-21 -13 -34|92 92 8 20|0.3 8|5 -5 0 -17 -2
4438 廣越|紡織纖維|20 4 -12|66 83 -7 -13|1.0 7|1 4 0 8 4
4442 竣邦-KY|紡織纖維|41 57 22|82 82 10 26|2.3 6|65 -6 0 na 132
4503 金雨|電機機械|194 234 126|85 89 7 41|0.4 35|4 2 0 -1 7
4506 崇友|電機機械|31 29 3|99 99 21 28|1.1 8|2 13 0 26 -18
4510 高鋒|電機機械|-8 -18 0|73 80 -0 9|0.3 76|2 -1 0 -12 3
4513 福裕|電機機械|70 3 16|28 80 4 -12|0.6 14|2 -8 0 5 5
4526 東台|電機機械|-20 -9 -6|89 90 35 65|0.3 248|4 -4 0 -34 10
4532 瑞智|電機機械|-22 -23 -35|77 77 -2 -5|1.0 28|20 -14 -0 -0 -10
4533 協易機|電機機械|4 6 -23|53 82 -6 -8|0.7 14|4 3 0 -9 6
4536 拓凱|運動休閒|-7 1 -20|88 99 7 27|0.8 55|19 2 -0 -1 0
4540 全球傳動|電機機械|26 32 20|66 83 14 13|0.5 62|5 5 0 -17 -8
