# 2024-09-02 全池(1221 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2468 華經|資訊服務|46 4 3|69 81 -9 -12|0.7 5|2 3 0 3 -39
2471 資通|資訊服務|19 26 24|89 89 -3 -2|0.2 6|4 6 0 -0 -15
2472 立隆電|電子零組|27 21 14|91 91 9 25|0.5 108|9 -1 -2 -0 -13
2474 可成|其他電子|15 -16 11|98 98 6 19|0.5 399|32 6 17 -24 -20
2476 鉅祥|電子零組|32 21 22|93 93 19 44|0.7 406|14 5 0 6 -12
2477 美隆電|其他電子|-22 -1 -2|87 87 19 35|1.0 14|23 2 0 9 34
2478 大毅|電子零組|13 11 7|90 90 -2 14|0.3 10|6 6 0 16 26
2480 敦陽科|資訊服務|2 -5 -6|96 96 -0 -3|0.3 11|5 19 -0 55 -16
2481 強茂|半導體業|9 -3 -6|79 84 -2 -5|0.2 82|10 11 -1 -0 -9
2482 連宇|其他電子|-25 -51 1|62 75 -19 2|0.3 12|2 4 0 2 -2
2484 希華|電子零組|-1 -6 9|83 87 -3 -11|0.6 8|5 6 0 -2 -7
2485 兆赫|通信網路|-84 -54 -17|61 80 -15 -20|0.4 13|6 14 0 -3 -21
2486 一詮|光電業|12 14 -0|72 72 0 112|0.9 1093|11 0 0 -16 -19
2488 漢平|其他電子|24 12 -0|100 100 3 17|1.3 14|10 8 0 3 -29
2489 瑞軒|光電業|71 58 20|86 86 13 59|0.3 326|14 5 -0 8 -48
2492 華新科|電子零組|9 8 1|78 86 -3 7|0.3 148|11 4 0 -8 -18
2493 揚博|電子零組|27 16 9|83 83 -7 -0|0.3 11|6 -1 0 -6 -15
2495 普安|電腦及週|20 10 12|90 90 17 50|0.9 57|19 0 2 13 -10
2497 怡利電|汽車工業|13 28 14|98 100 18 29|1.6 85|4 8 0 24 -32
2498 宏達電|通信網路|-4 -23 -5|81 90 3 -3|0.5 158|11 26 -0 -13 -24
2501 國建|建材營造|12 9 -34|67 67 -22 52|0.4 132|8 7 -2 -24 -12
2504 國產|建材營造|1 5 3|100 100 23 55|0.7 281|13 -5 16 4 -29
2505 國揚|建材營造|-100 999 423|87 87 -3 24|0.3 17|7 -3 0 -11 -23
2506 太設|建材營造|8 39 -80|85 85 -7 17|0.3 16|6 3 0 -3 -16
2509 全坤建|建材營造|3159 1997 1491|88 88 0 33|0.3 19|4 5 0 -6 -5
2511 太子|建材營造|3 6 7|84 84 -4 12|0.3 22|6 -8 0 -2 3
2514 龍邦|其他|26 45 -114|83 83 -5 40|0.3 22|5 -8 0 2 3
2515 中工|建材營造|13 6 -12|72 72 -20 6|1.0 188|9 -0 0 -3 8
2516 新建|建材營造|-8 20 -1|80 85 1 -9|0.2 9|6 -20 0 na na
2520 冠德|建材營造|117 166 118|88 88 -4 53|0.5 531|22 5 -4 -4 -12
2524 京城|建材營造|565 272 85|89 89 110 225|1.3 330|1 -0 1 12 43
2527 宏璟|建材營造|82 201 -96|63 63 -17 17|0.4 35|41 -2 0 2 -19
2528 皇普|建材營造|1714 1167 896|80 80 -10 12|0.5 54|2 -6 0 1 -1
2530 華建|建材營造|144776 89621 45287|81 81 -1 23|0.4 82|5 3 -0 10 -37
2534 宏盛|建材營造|-4 -9 39|90 90 -2 29|0.5 47|8 -7 -0 4 -24
2535 達欣工|建材營造|11 28 23|89 89 1 13|0.4 11|7 1 0 -9 -25
2536 宏普|建材營造|193 259 -2023|87 87 -2 21|0.5 22|10 5 0 -1 -11
2537 聯上發|建材營造|12810 55922 35833|79 79 2 119|0.6 218|2 1 0 3 -12
2538 基泰|建材營造|216 778 475|89 89 4 22|0.3 37|15 -6 0 -6 -27
2539 櫻花建|建材營造|na na na|82 82 -8 11|0.6 79|4 -4 -0 -1 -23
2540 愛山林|建材營造|15 17 -61|90 90 8 125|1.1 375|3 2 -3 8 24
2542 興富發|建材營造|-33 -8 -200|83 83 17 37|0.4 609|13 -5 0 -8 8
2543 皇昌|建材營造|4 46 11|100 100 64 112|1.4 1010|7 4 0 14 -28
2545 皇翔|建材營造|146 297 0|87 87 4 50|1.2 131|7 0 0 20 57
2546 根基|建材營造|-5 -11 3|65 65 -13 -6|0.3 11|3 -9 0 51 6
2547 日勝生|建材營造|2 -6 -24|88 88 -0 22|0.4 24|15 -2 0 1 -23
2548 華固|建材營造|1555 2327 1215|84 84 3 61|0.3 225|14 0 1 17 -25
2596 綠意|建材營造|-81 32 -507|83 83 18 52|0.6 18|1 -3 0 13 58
2597 潤弘|建材營造|20 22 16|62 62 -17 12|0.4 108|4 -13 -0 -42 49
2603 長榮|航運業|132 88 71|82 82 -16 1|0.6 3656|20 4 2 -4 -17
2605 新興|航運業|21 26 18|81 81 -16 7|0.5 90|41 -4 0 -0 -25
2606 裕民|航運業|-3 10 -6|87 87 -11 -1|0.4 149|12 13 0 -8 -35
2607 榮運|航運業|76 48 20|86 89 -6 -9|0.3 34|10 1 0 4 1
2608 嘉里大榮|航運業|7 3 1|92 92 -6 11|0.3 7|5 8 -0 3 -22
2609 陽明|航運業|122 78 72|74 74 -23 31|0.3 2311|18 -2 -0 3 -34
2610 華航|航運業|11 8 -9|87 87 -3 8|0.5 440|14 -9 -1 4 -4
2611 志信|航運業|7 4 -14|70 70 -29 30|0.1 18|4 -4 0 4 -2
2612 中航|航運業|17 16 9|71 84 -14 -7|0.3 6|3 9 0 -4 -18
2613 中櫃|航運業|3 6 -2|65 65 -26 39|0.1 17|4 7 0 -4 -3
2614 東森|其他|-2 -1 -1|80 92 1 2|0.6 15|5 9 0 -8 -23
2615 萬海|航運業|144 96 86|84 84 -8 66|0.5 2105|41 0 -0 9 24
2617 台航|航運業|27 18 11|79 79 -17 -10|0.3 16|7 -21 0 -0 22
2618 長榮航|航運業|6 10 -16|91 91 -1 10|0.6 986|20 9 10 -2 -5
2630 亞航|航運業|21 6 -7|76 76 -15 8|0.6 16|1 6 0 na -14
2633 台灣高鐵|航運業|4 7 -4|96 96 -1 -1|0.8 90|10 17 5 -4 7
2634 漢翔|航運業|-11 -7 -12|79 84 -8 5|0.4 152|1 -8 11 -6 8
2636 台驊控股|航運業|123 116 76|77 77 -17 -2|0.4 45|18 -17 0 9 -10
2637 慧洋-KY|航運業|51 29 19|86 86 -12 10|0.5 131|21 9 -1 -2 -20
2641 正德|航運業|28 21 -7|81 81 -18 -3|0.3 26|1 -2 0 1 10
2645 長榮航太|航運業|-1 0 -15|73 82 -9 -4|0.3 37|4 -1 0 -5 2
2704 國賓|觀光餐旅|1 8 14|80 80 -11 35|0.3 11|12 -1 0 2 -0
2707 晶華|觀光餐旅|-18 -14 -13|84 84 -4 4|0.5 28|6 18 -5 -5 -10
2718 全心投控|建材營造|3322 1052 208|86 86 26 47|0.3 14|0 7 0 na na
2723 美食-KY|觀光餐旅|-10 -8 -1|73 91 -7 -2|0.4 15|44 25 0 -4 -15
2727 王品|觀光餐旅|-6 -0 -4|81 90 -6 -9|0.4 68|12 34 0 4 -39
2729 瓦城|觀光餐旅|-2 9 -2|80 92 0 0|0.4 6|1 -4 0 -34 13
2731 雄獅|觀光餐旅|23 26 -198|86 86 -5 18|0.3 100|7 -4 -1 -5 -12
2732 六角|觀光餐旅|-6 -4 -1|76 76 -6 -15|0.8 6|4 17 0 -3 -15
2739 寒舍|觀光餐旅|-5 2 -11|75 75 -10 20|0.4 52|4 -5 -3 -1 1
2743 山富|觀光餐旅|36 39 -324|66 66 -23 4|0.2 32|1 0 0 -13 -18
2745 五福|觀光餐旅|30 49 -743|70 70 -16 30|0.2 35|1 -7 0 0 109
2748 雲品|觀光餐旅|-8 1 -6|67 80 -13 -14|0.3 10|1 5 0 2 -14
2753 八方雲集|觀光餐旅|7 8 -1|87 88 -7 -6|1.1 14|7 14 0 -15 -0
2754 亞洲藏壽司|觀光餐旅|-6 -1 -15|71 89 -0 -8|0.8 8|70 -1 0 8 -18
2762 世界健身-KY|運動休閒|1 4 na|na 78 -6 -13|2.6 9|82 -3 0 621 na
2801 彰銀|金融保險|15 8 1|96 96 1 2|0.7 346|15 4 0 -25 15
2809 京城銀|金融保險|-77 -34 -79|79 79 -10 12|0.3 97|13 -5 11 5 -15
2812 台中銀|金融保險|11 10 -3|94 94 1 9|0.6 83|11 -3 -0 -6 -2
2816 旺旺保|金融保險|-8 -0 -9|83 90 1 -5|1.6 17|2 -9 0 13 15
2820 華票|金融保險|2 3 -65|96 96 -2 1|0.4 8|7 13 0 5 -20
2832 台產|金融保險|26 13 1|97 97 10 16|0.8 15|5 22 0 12 16
2834 臺企銀|金融保險|1 5 1|83 83 -6 9|0.4 260|19 -10 0 -22 -66
2836 高雄銀|金融保險|16 15 9|93 93 6 10|0.5 21|7 0 0 15 -6
2838 聯邦銀|金融保險|3 3 -1|91 91 -1 6|0.4 21|3 15 0 -20 5
2845 遠東銀|金融保險|12 3 -1|84 84 -6 5|1.1 175|12 -16 2 38 199
2850 新產|金融保險|1 -0 -5|90 90 5 42|0.3 24|10 11 8 -39 -9
2851 中再保|金融保險|-6 -1 -10|96 96 2 25|1.1 47|4 14 0 24 -28
2852 第一保|金融保險|3 2 -6|96 96 -2 29|1.0 13|7 4 0 -20 -8
2855 統一證|金融保險|-34 2 -36|91 91 -1 20|0.3 39|10 -3 10 -1 -4
2880 華南金|金融保險|24 15 1|94 94 8 21|0.7 418|18 11 4 13 -57
2881 富邦金|金融保險|74 46 -63|100 100 31 40|0.8 1750|21 20 2 20 -19
2882 國泰金|金融保險|30 -11 -83|98 98 15 43|0.6 1503|24 13 2 5 -19
2883 凱基金|金融保險|165 3 -139|97 97 15 25|0.5 637|26 11 2 7 71
2884 玉山金|金融保險|41 33 8|96 96 2 16|0.6 589|30 22 1 -22 -24
2885 元大金|金融保險|14 10 -9|92 92 1 12|0.5 545|29 2 5 2 32
2886 兆豐金|金融保險|17 10 -20|94 94 3 2|0.7 968|22 12 8 33 -45
2887 台新新光金|金融保險|14 17 13|93 93 5 9|1.2 607|25 4 1 30 -85
2888 新光金|金融保險|-30 -17 -70|100 100 39 59|1.1 2398|19 3 0 181 8
2889 國票金|金融保險|18 20 -6|93 93 6 28|0.4 74|11 20 21 -12 -18
2890 永豐金|金融保險|17 18 -4|90 90 6 21|0.8 540|27 -3 10 48 -68
2891 中信金|金融保險|24 15 -120|85 85 -5 15|2.1 2683|33 -26 5 165 352
2892 第一金|金融保險|7 2 3|95 95 2 3|0.7 404|23 5 3 13 -29
2897 王道銀行|金融保險|30 7 5|96 96 1 7|0.4 38|9 5 0 -9 -52
2903 遠百|貿易百貨|-9 -5 -1|84 84 -6 22|0.5 57|11 -11 13 -23 -8
2905 三商|貿易百貨|2 -15 -185|96 96 11 63|0.9 64|6 0 0 -8 40
2906 高林|貿易百貨|23 16 6|87 87 -3 5|0.3 6|5 -3 0 1 -9
2908 特力|貿易百貨|3 5 1|98 98 2 4|1.1 7|2 -2 0 1 3
2912 統一超|貿易百貨|6 6 -1|98 98 9 10|1.2 413|27 43 5 -2 -15
2913 農林|貿易百貨|-2 10 10|87 89 -1 3|0.5 36|7 0 0 -0 -7
2915 潤泰全|貿易百貨|10 6 7|98 98 21 40|0.5 255|7 5 2 6 -24
3003 健和興|電子零組|21 8 12|100 100 15 39|3.0 114|8 11 0 25 -25
3004 豐達科|鋼鐵工業|15 17 -6|82 82 -7 2|0.4 5|4 7 0 -4 -16
3005 神基|電腦及週|4 -2 -6|76 76 0 -2|0.2 252|15 9 4 -8 -16
3006 晶豪科|半導體業|-0 13 -1|72 73 -15 -11|0.3 180|15 2 0 -6 -23
3008 大立光|光電業|55 46 20|98 98 36 29|1.1 3092|36 -6 4 35 -34
3010 華立|電子通路|24 29 13|89 89 9 23|1.1 167|9 -12 -0 96 38
3011 今皓|電子零組|12 -4 1|71 92 2 -4|1.3 19|3 3 0 na na
3013 晟銘電|電腦及週|89 96 70|85 85 24 83|0.4 1909|8 -1 -0 10 196
3014 聯陽|半導體業|4 -1 -23|78 78 -16 -15|0.4 81|24 -14 2 10 -13
3015 全漢|電子零組|-16 -15 -1|95 95 -1 15|3.6 20|11 -9 2 32 1
3016 嘉晶|半導體業|-3 -3 11|84 84 -1 7|0.3 31|3 7 0 -6 -10
3017 奇鋐|電腦及週|19 15 -4|72 72 -15 1|0.6 4813|41 -5 0 11 4
3019 亞光|光電業|44 37 24|95 95 84 97|1.7 3333|23 4 -0 9 -47
3022 威強電|電腦及週|-2 -10 9|81 81 -4 -0|0.3 96|19 -0 0 -15 -26
3023 信邦|電子零組|3 -2 3|91 91 6 17|0.6 316|56 22 0 22 -36
3024 憶聲|光電業|16 -1 -6|87 87 -3 21|0.2 50|2 -3 0 -1 18
3025 星通|通信網路|150 43 -34|83 85 -5 2|0.3 58|3 4 0 -6 -21
3026 禾伸堂|電子零組|7 -1 7|91 91 -8 -4|0.3 14|12 33 0 -3 -16
3027 盛達|通信網路|41 -9 -50|76 76 -6 -13|0.3 15|1 11 2 -2 -17
3028 增你強|電子通路|15 16 2|90 91 -7 -7|0.5 17|6 -9 0 -3 7
3029 零壹|資訊服務|37 49 32|80 80 26 30|0.1 77|9 -8 0 8 -26
3030 德律|其他電子|113 78 40|85 85 -10 110|0.5 373|19 -1 -0 24 -23
3031 佰鴻|光電業|36 29 29|90 90 -4 11|1.5 7|4 -8 0 7 5
3032 偉訓|電子零組|-33 -28 -34|86 88 -1 -2|2.0 131|4 2 1 43 -2
3033 威健|電子通路|24 26 12|90 90 -5 14|1.2 65|10 -2 0 4 -17
3034 聯詠|半導體業|-4 -13 -23|84 84 -11 -9|0.6 1435|34 -9 11 1 -8
3035 智原|半導體業|-3 -7 6|66 82 0 -17|0.5 1595|22 4 -2 1 -48
3036 文曄|電子通路|76 94 39|67 71 1 -26|0.7 504|17 -9 4 -2 -2
3037 欣興|電子零組|17 12 21|75 75 -12 -6|0.7 3080|45 -8 -2 6 -23
3038 全台|光電業|-27 -24 -5|76 82 -15 -15|0.7 11|6 -9 2 9 3
3040 遠見|其他|-38 -22 -14|99 99 7 29|2.5 7|15 5 0 53 -1
3041 揚智|半導體業|68 50 46|59 70 -7 -32|0.4 8|11 11 0 -7 -38
3042 晶技|電子零組|24 20 8|98 98 5 18|0.5 206|15 3 2 -9 -12
3044 健鼎|電子零組|14 15 7|87 87 -4 -2|0.3 635|38 -15 6 11 6
3045 台灣大|通信網路|8 9 0|97 97 6 15|0.4 701|15 34 14 -19 -71
3046 建碁|電腦及週|78 44 -13|82 100 6 5|1.0 42|4 12 0 -2 -37
3047 訊舟|通信網路|139 121 102|93 93 80 167|0.6 1308|8 1 0 30 -7
3048 益登|電子通路|22 11 7|85 85 29 81|0.2 347|3 1 0 -2 1
3050 鈺德|光電業|11 8 1|79 79 2 5|0.3 43|8 -3 0 9 46
3051 力特|光電業|-14 -16 4|77 81 1 -15|1.7 15|2 4 4 0 -20
3052 夆典|建材營造|-12 -22 -25|91 91 -3 1|0.3 10|5 -6 0 16 -29
3055 蔚華科|電子通路|-2 -12 19|70 70 -14 9|0.3 40|3 4 0 -8 1
3056 富華新|建材營造|-91 88 105|95 95 9 39|0.6 106|6 2 -0 17 -13
3058 立德|電子零組|-9 -14 2|69 69 -19 -17|0.4 10|5 5 0 -0 -9
3059 華晶科|光電業|-20 -19 10|86 86 -11 12|0.9 68|13 -2 0 4 -15
3060 銘異|電腦及週|19 37 3|74 74 -16 32|0.3 33|10 5 0 -6 -19
3062 建漢|通信網路|15 28 45|100 100 41 70|1.3 495|19 4 0 36 -14
3066 李洲|光電業|40 16 16|96 96 36 19|6.6 6|1 1 0 12 2
3071 協禧|電腦及週|19 10 17|78 79 -16 -8|0.3 6|2 16 0 -1 -6
3073 天方能源|綠能環保|-0 -12 14|81 81 149 202|0.6 64|0 -0 0 20 89
3078 僑威|電子零組|-25 -30 -51|83 89 -5 -8|1.5 62|5 2 1 -3 -11
3081 聯亞|通信網路|89 35 51|100 100 39 32|3.6 176|17 2 0 11 17
3083 網龍|文化創意|93 79 41|77 77 -15 -0|0.3 11|3 3 0 5 -8
3086 華義*|文化創意|17 8 -17|95 95 29 34|1.6 103|41 2 0 24 -10
3088 艾訊|電腦及週|-2 -9 1|82 82 -9 12|0.3 25|7 5 4 -2 -18
3090 日電貿|電子零組|20 11 -3|89 89 -9 6|0.3 21|10 -5 8 9 -10
3094 聯傑|半導體業|9 -19 11|80 82 7 -7|0.3 11|2 4 0 -0 -6
3095 及成|通信網路|49 47 1|81 81 77 141|0.6 7|4 6 0 na na
3105 穩懋|半導體業|17 16 -18|78 78 1 -8|0.6 370|20 -3 -4 11 -4
3122 笙泉|半導體業|21 16 5|65 65 -19 -4|0.1 14|4 -2 0 -1 -15
3131 弘塑|半導體業|9 6 -1|88 88 67 110|1.3 2344|16 6 -3 na -16
3138 耀登|通信網路|-5 1 3|74 90 -5 -4|0.7 17|2 18 0 -4 -24
3141 晶宏|半導體業|-25 -17 -0|76 76 -24 -4|0.3 21|8 -6 0 0 9
3147 大綜|資訊服務|46 9 -17|97 97 36 26|4.4 133|6 5 0 46 -8
3149 正達|光電業|24 25 26|94 94 31 32|4.9 22|0 -3 0 na na
3152 璟德|通信網路|12 10 -8|64 73 -15 -21|0.3 13|17 3 0 -1 -40
3162 精確|電機機械|47 34 19|65 86 11 -14|0.7 9|45 15 0 -5 -17
3163 波若威|通信網路|-37 -33 -23|96 96 65 58|1.1 1938|5 -1 0 8 -3
3167 大量|電機機械|168 120 69|89 89 46 47|1.3 897|7 2 0 84 0
3169 亞信|半導體業|7 0 6|80 84 -11 -13|0.5 13|2 13 5 1 -40
3178 公準|半導體業|-10 -15 -9|63 63 -19 -23|0.4 9|2 17 0 -8 -16
3188 鑫龍騰|建材營造|499 na na|78 78 36 101|0.5 164|1 -5 0 6 30
3189 景碩|半導體業|39 23 28|87 87 23 18|1.4 1667|14 -2 -0 12 16
3202 樺晟|電子零組|31 24 -7|80 80 -17 27|0.2 14|3 -0 0 14 11
3206 志豐|電子零組|11 8 12|95 98 4 1|0.3 7|5 15 0 -4 19
3207 耀勝|電子零組|97 72 73|87 87 4 51|0.6 34|5 3 0 -1 -3
3209 全科|電子通路|-21 -5 11|99 99 5 6|0.7 17|4 26 0 -19 -15
3211 順達|電腦及週|-32 -23 -8|90 90 10 24|0.2 84|17 -1 -0 -9 -3
3213 茂訊|電腦及週|-6 -1 -14|94 94 -4 28|1.4 27|7 5 0 19 -5
3217 優群|電子零組|22 10 -15|80 81 -2 -7|0.7 105|4 5 -9 12 -22
3218 大學光|生技醫療|-1 3 -3|68 80 -9 -17|0.6 41|10 11 0 -4 -29
3219 倚強科|其他電子|4 31 30|73 73 42 39|0.4 7|0 -5 0 15 177
3221 台嘉碩|通信網路|10 6 8|81 87 -7 -2|0.3 6|7 3 0 -9 -9
3224 三顧|電子通路|-3 -16 -3|91 91 1 26|0.8 5|2 17 0 -1 -9
3227 原相|半導體業|48 53 -4|97 97 32 35|1.0 837|34 12 1 24 -37
3228 金麗科|半導體業|39 127 70|48 48 -35 -45|1.0 165|8 -1 0 -11 30
3230 錦明|光電業|-40 -42 -17|100 100 199 357|0.4 42|4 5 0 2367 na
3231 緯創|電腦及週|27 21 15|76 76 -11 -14|0.5 2171|23 4 1 -4 -14
3234 光環|通信網路|-19 -12 -4|75 75 -12 16|0.8 34|2 -0 0 -18 na
3257 虹冠電|半導體業|-36 -26 -129|61 75 -16 -22|0.4 5|2 -3 0 -5 2
3260 威剛|半導體業|34 32 -7|80 80 -14 2|0.8 428|9 -12 0 23 69
3264 欣銓|半導體業|-0 -3 1|84 84 -4 -9|1.3 158|19 -7 -0 -8 5
3265 台星科|半導體業|10 11 -1|84 84 -3 -4|0.7 59|2 -4 3 9 7
3266 昇陽|建材營造|-97 -5 -268|88 88 -10 21|0.4 7|9 -9 0 2 11
3284 太普高|其他|206 118 74|86 86 60 140|0.9 73|3 -0 0 61 -30
3287 廣寰科|電腦及週|14 36 -28|75 75 -13 19|0.4 16|2 7 0 -1 -3
3289 宜特|其他電子|0 4 2|100 100 22 32|0.9 412|18 6 1 18 -32
3290 東浦|電子零組|19 11 9|100 100 21 50|1.1 26|8 6 0 -10 -6
3293 鈊象|文化創意|32 33 8|90 90 47 43|1.2 2143|27 -7 1 19 -1
3294 英濟|電子零組|6 9 -1|58 67 -8 -28|1.9 34|7 1 0 -3 0
3296 勝德|電子零組|0 22 28|84 84 16 11|0.5 15|5 -4 0 8 -13
3297 杭特|光電業|35 28 6|70 70 17 34|0.2 9|2 -0 0 -1 2
3303 岱稜|其他電子|52 30 9|87 87 37 88|1.7 137|7 -3 0 288 10
3305 昇貿|其他電子|43 37 30|83 83 -8 3|0.3 44|8 -9 0 6 -25
3306 鼎天|通信網路|-29 -21 -23|81 81 -11 21|0.1 13|2 6 0 -9 12
3312 弘憶股|電子通路|22 18 9|78 78 26 104|0.4 685|1 -2 0 -1 -26
3313 斐成|建材營造|na na na|70 73 -6 -14|0.4 11|0 1 0 -6 -7
3317 尼克森|半導體業|-10 -4 -7|87 99 5 5|0.5 10|4 11 0 -4 -28
3321 同泰|電子零組|7 22 -11|78 78 -7 -6|0.3 5|3 -2 0 na na
3322 建舜電|電子零組|-4 14 -2|85 85 3 -4|1.0 34|3 1 0 76 -2
3324 雙鴻|其他電子|28 61 41|63 63 -25 6|0.6 2533|16 -3 -1 8 23
3325 旭品|電腦及週|3 -23 -43|57 58 -29 -37|1.2 10|2 4 0 1 -10
3338 泰碩|電子零組|5 8 -1|81 81 -11 8|0.2 82|5 5 -0 -4 -16
3339 泰谷|光電業|31 33 14|87 87 4 84|0.9 130|4 1 0 -3 -28
3346 麗清|汽車工業|17 18 -6|72 79 -4 -19|0.3 15|2 21 0 -4 -18
3356 奇偶|光電業|4 -10 -8|94 94 -4 42|0.7 67|12 7 0 -12 -7
3357 臺慶科|電子零組|49 33 27|97 97 11 21|0.4 97|15 9 1 7 -1
3362 先進光|光電業|14 7 -12|98 98 18 10|2.2 371|6 10 1 2 24
3363 上詮|通信網路|17 13 10|96 96 28 56|1.7 970|4 3 1 31 -32
3372 典範|半導體業|3 4 -10|70 70 -22 -9|0.2 11|1 6 0 -5 -11
3374 精材|半導體業|26 26 18|93 93 105 103|0.8 4213|11 2 -1 -5 -32
3376 新日興|電子零組|32 37 5|83 83 3 13|0.7 1581|24 1 1 -15 13
3379 彬台|電機機械|141 109 55|85 85 68 177|0.4 85|0 -1 0 10 140
3380 明泰|通信網路|-6 -19 9|90 96 1 2|1.3 40|6 22 3 -9 -25
3390 旭軟|電子零組|64 42 20|94 95 8 15|2.7 62|8 3 0 49 -6
3402 漢科|其他電子|32 34 11|87 87 18 24|0.5 55|4 8 0 15 -18
3406 玉晶光|光電業|6 50 2|84 84 3 42|1.1 952|34 -10 3 23 -24
3413 京鼎|半導體業|54 28 30|86 86 12 39|0.7 466|36 -11 11 39 31
3416 融程電|電腦及週|15 11 11|87 87 -12 5|0.3 22|3 -2 0 -21 -7
3419 譁裕|通信網路|24 32 45|85 85 -1 1|0.4 7|4 3 0 -4 0
3430 奇鈦科|化學工業|4 6 -0|94 94 5 28|2.5 16|5 3 0 48 9
3437 榮創|光電業|2 3 -16|72 89 -1 -10|3.8 12|4 -2 0 8 -2
3438 類比科|半導體業|22 12 -1|84 84 7 -2|0.6 15|3 12 0 -2 -17
3441 聯一光電|光電業|71 22 22|94 94 7 11|2.6 13|3 3 0 18 10
3443 創意|半導體業|31 17 21|58 65 -31 -26|0.4 2233|26 1 -1 -5 -30
3444 利機|電子通路|16 15 4|70 70 -15 -7|0.7 29|10 -8 0 20 23
3447 展達|通信網路|25 -6 46|91 100 26 13|2.9 10|1 1 0 76 -2
3450 聯鈞|半導體業|44 34 26|100 100 116 153|1.9 2779|26 3 1 7 46
3454 晶睿|光電業|-44 -37 -1|70 80 -13 -17|0.6 19|3 25 0 -6 -26
3455 由田|光電業|12 8 24|91 91 28 74|0.9 383|15 4 1 -5 -14
3466 德晉|通信網路|-33 -67 3|72 72 -14 173|0.5 33|9 6 0 1 2
3479 安勤|電腦及週|3 3 13|92 94 5 7|1.4 24|5 8 6 7 -8
3481 群創|光電業|-5 -2 -12|84 91 3 -3|1.0 1914|23 -8 -0 -5 573
3483 力致|電腦及週|5 9 -9|76 76 -7 12|0.4 319|5 0 -1 2 31
3484 崧騰|電子零組|40 33 35|100 100 24 44|3.1 30|12 8 0 51 97
3489 森寶|建材營造|43 74 48|76 76 7 56|0.5 16|2 -8 0 5 59
3490 單井|光電業|-32 -7 19|80 80 3 39|1.0 27|5 6 0 8 9
3491 昇達科|通信網路|57 79 59|100 100 22 115|1.5 677|21 3 5 9 -2
3492 長盛|電子零組|21 2 -3|80 80 29 41|1.5 16|1 -1 0 -24 62
3498 陽程|其他電子|-82 -69 -5|81 81 32 66|1.7 181|3 1 0 24 13
3501 維熹|電子零組|39 23 21|94 94 12 38|0.5 26|13 3 0 58 8
3504 揚明光|光電業|8 -9 13|79 91 0 -4|0.4 10|3 29 0 -9 -28
3515 華擎|電腦及週|53 36 11|68 75 -10 -26|2.1 69|8 -7 -0 13 -2
3518 柏騰|其他電子|32 1 -5|94 94 30 19|1.1 205|4 -0 0 8 50
3520 華盈|電子零組|76 46 31|88 88 7 16|0.6 13|6 8 0 -11 25
3522 御嵿|觀光餐旅|-6 9 -2|80 80 39 23|1.7 91|1 0 0 na na
3526 凡甲|電子零組|26 23 -7|97 97 -1 15|0.7 41|21 20 4 -2 2
3528 安馳|電子通路|-12 -14 8|96 96 14 13|1.3 20|2 -2 0 19 -6
3529 力旺|半導體業|19 24 1|80 89 8 -6|0.5 906|60 -6 10 -17 6
3530 晶相光|半導體業|59 37 23|67 81 -11 -15|0.3 11|41 16 1 -2 -21
3532 台勝科|半導體業|-13 -12 1|78 80 -15 -9|0.3 45|47 -1 -1 -6 8
3533 嘉澤|電子零組|24 26 17|87 87 -5 28|0.6 1112|45 -17 6 1 12
3535 晶彩科|光電業|-23 723 584|89 89 159 241|1.0 1118|2 -0 0 41 8
3537 堡達|電子零組|-4 3 -7|78 78 4 51|0.2 28|2 -3 0 11 7
3540 曜越|電腦及週|-28 -18 -23|70 70 -21 -26|1.8 12|1 -3 0 11 7
3545 敦泰|半導體業|15 3 -13|61 85 -9 -13|0.3 71|16 11 1 -4 -16
3546 宇峻|文化創意|12 9 10|93 93 -2 11|0.3 6|13 -5 0 9 22
3548 兆利|電子零組|-8 -2 -46|69 69 3 -24|1.8 68|5 7 -0 7 -7
3551 世禾|綠能環保|20 16 12|85 85 5 4|0.6 60|6 -1 0 0 -14
3552 同致|其他電子|-13 -15 -21|63 76 -15 -23|0.5 13|12 11 0 -10 -4
3557 嘉威|居家生活|37 36 19|92 92 -4 18|0.3 13|7 -9 0 -16 -2
3558 神準|通信網路|-36 -37 -6|61 77 -4 -20|0.6 39|2 15 2 -11 -26
3563 牧德|光電業|-33 -42 -0|76 76 -2 19|0.4 115|9 6 0 7 -20
3564 其陽|通信網路|84 42 45|69 69 -23 41|0.3 53|3 5 0 -0 -11
3576 聯合再生|光電業|-50 -47 10|72 78 -4 -0|0.3 53|10 6 0 -7 -2
3580 友威科|其他電子|-13 6 16|93 93 95 110|1.3 1246|4 0 0 3 -15
3581 博磊|半導體業|-24 -7 1|89 89 71 62|1.0 171|9 -0 0 44 32
3583 辛耘|半導體業|35 45 10|86 86 23 53|0.8 2548|18 2 -1 8 -20
3587 閎康|其他電子|14 8 1|94 94 9 7|1.2 376|12 4 5 22 -22
3588 通嘉|半導體業|35 42 11|61 63 -18 -29|0.2 18|9 11 0 -0 -10
