# 2022-09-01 全池(1035 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2511 太子|建材營造|24 35 15|85 90 1 -7|0.9 6|9 26 0 -2 2
2520 冠德|建材營造|-34 -16 2|71 78 -14 -18|1.1 29|16 -31 0 -11 -24
2524 京城|建材營造|-71 -69 -29|77 96 9 2|0.7 5|1 -1 0 -0 2
2527 宏璟|建材營造|-98 -55 -8|70 80 -9 -16|0.8 10|42 -13 0 11 24
2534 宏盛|建材營造|42 29 4|100 100 8 12|0.4 37|9 7 0 -24 -41
2535 達欣工|建材營造|13 10 -3|92 92 -2 -4|0.6 6|9 -3 0 -34 -1
2536 宏普|建材營造|-7 4 -22|98 99 7 2|1.8 5|10 17 0 26 1
2538 基泰|建材營造|49 132 86|98 98 10 21|1.5 22|15 22 0 -14 -48
2539 櫻花建|建材營造|385232 233758 92948|99 99 11 17|3.5 10|1 12 0 -9 -48
2540 愛山林|建材營造|8 -8 -9|100 100 11 47|2.3 29|1 5 0 12 -29
2542 興富發|建材營造|-95 -92 -75|95 95 6 -2|0.7 194|8 8 5 11 3
2545 皇翔|建材營造|124 60 9|84 84 -10 23|0.5 15|5 -7 0 2 8
2548 華固|建材營造|142 869 -1131|99 99 6 11|0.6 40|20 25 0 -23 -21
2603 長榮|航運業|37 55 -52|63 63 -26 -35|0.5 6829|27 2 -0 -11 -100
2605 新興|航運業|-21 -6 -25|50 65 -17 -27|0.8 77|35 -8 0 13 29
2606 裕民|航運業|19 17 -20|54 58 -31 -38|0.6 145|11 -10 -0 -6 4
2607 榮運|航運業|183 181 59|70 71 -17 -26|0.9 142|8 -5 0 -11 14
2608 嘉里大榮|航運業|-5 -3 -5|75 88 -0 3|0.4 12|5 -4 0 -1 -8
2609 陽明|航運業|25 35 -52|69 72 -24 -23|0.6 2951|16 -6 -0 6 27
2610 華航|航運業|25 31 -7|74 79 -12 -13|2.1 741|13 -5 0 4 4
2611 志信|航運業|3 13 -19|56 71 -16 -26|0.6 10|2 -5 0 -1 45
2612 中航|航運業|33 47 13|46 71 -24 -27|0.6 14|4 -1 0 -2 -5
2613 中櫃|航運業|10 10 1|60 60 -28 -36|0.5 8|2 -0 0 -1 0
2614 東森|其他|18 10 -2|54 67 -17 -31|0.5 58|2 -17 0 -9 na
2615 萬海|航運業|18 41 -86|44 57 -32 -40|0.8 1219|42 -4 1 8 38
2616 山隆|油電燃氣|-4 0 -11|92 92 2 -4|0.7 7|3 10 0 31 1
2617 台航|航運業|14 22 -8|53 74 -22 -22|0.6 30|3 -4 0 3 -11
2618 長榮航|航運業|43 40 -9|92 92 0 13|1.1 1527|31 6 -0 -9 23
2633 台灣高鐵|航運業|256 227 186|96 97 6 4|0.9 59|10 5 -1 5 5
2634 漢翔|航運業|36 32 11|92 92 5 21|0.2 199|10 4 -10 -10 -18
2636 台驊控股|航運業|-34 -16 -97|48 62 -35 -38|0.4 85|15 6 0 -2 1
2637 慧洋-KY|航運業|40 64 -6|55 55 -40 -41|0.7 460|17 -12 -1 13 47
2641 正德|航運業|32 30 -53|61 71 -24 -25|0.5 53|0 0 0 8 -0
2642 宅配通|航運業|-1 -2 -8|60 66 -20 -18|0.8 15|6 9 0 -3 -30
2643 捷迅|航運業|20 29 -8|88 96 4 5|0.8 5|1 7 0 -10 -8
2702 華園|觀光餐旅|62 83 29|94 94 34 52|2.1 27|42 15 0 -11 -30
2704 國賓|觀光餐旅|140 85 85|94 94 3 -2|0.9 6|11 23 0 7 0
2707 晶華|觀光餐旅|75 41 42|97 97 4 15|1.1 42|14 -6 3 -5 1
2723 美食-KY|觀光餐旅|-1 -4 1|70 87 2 8|0.5 45|50 -6 -2 -2 -2
2727 王品|觀光餐旅|58 28 21|78 96 -2 1|1.2 14|7 12 0 16 -20
2729 瓦城|觀光餐旅|97 42 39|98 98 17 21|0.6 8|2 -2 0 na -4
2731 雄獅|觀光餐旅|226 334 273|85 87 -11 -6|1.8 28|1 0 -2 14 5
2734 易飛網|觀光餐旅|468 265 229|87 87 -8 30|1.3 7|10 -7 0 na na
2736 富野|觀光餐旅|517 352 280|85 85 1 54|0.8 74|1 -2 0 11 4
2743 山富|觀光餐旅|4707 1597 1226|90 90 -5 84|1.9 73|0 -1 0 19 6
2745 五福|觀光餐旅|720 364 311|72 72 -20 29|1.5 6|0 -5 0 na na
2748 雲品|觀光餐旅|335 224 178|95 95 9 19|1.3 6|1 5 0 -9 -48
2752 豆府|觀光餐旅|217 164 118|100 100 31 33|1.0 13|2 -7 0 na na
2753 八方雲集|觀光餐旅|21 20 6|na 95 15 38|1.2 78|7 14 1 38 -8
2754 亞洲藏壽司|觀光餐旅|994 761 560|99 99 26 24|1.4 14|71 8 0 51 -27
2801 彰銀|金融保險|32 21 3|92 92 0 3|0.3 138|12 1 0 24 -40
2809 京城銀|金融保險|32 -19 16|83 90 -4 -6|0.7 32|15 -18 0 -3 -6
2812 台中銀|金融保險|32 24 10|92 92 6 7|0.8 39|10 -11 -0 -18 4
2820 華票|金融保險|-73 -53 -29|95 95 0 -0|0.9 11|7 16 0 3 5
2834 臺企銀|金融保險|36 22 7|94 94 10 20|0.7 267|12 8 0 -3 25
2836 高雄銀|金融保險|-7 7 5|91 91 8 7|1.1 6|7 5 0 3 -8
2838 聯邦銀|金融保險|8 5 3|98 98 21 24|1.7 34|4 51 0 -29 7
2845 遠東銀|金融保險|7 5 8|94 94 6 9|2.0 80|11 -6 0 -8 94
2850 新產|金融保險|-1 2 -3|97 97 11 21|1.3 18|10 34 0 -28 4
2851 中再保|金融保險|-11 2 -8|71 71 -22 -22|0.3 13|1 -7 0 4 8
2855 統一證|金融保險|-25 -7 3|77 80 -3 -14|0.7 17|8 4 0 -10 -12
2880 華南金|金融保險|30 11 3|97 97 4 9|0.8 244|18 10 1 -27 -47
2881 富邦金|金融保險|-46 -37 -25|74 78 -4 -17|0.8 753|20 -15 4 -4 5
2882 國泰金|金融保險|-47 -33 -11|71 73 -13 -21|1.4 662|22 -18 3 11 -2
2883 凱基金|金融保險|-30 -29 -9|72 72 -11 -18|0.7 382|23 -10 6 2 -21
2884 玉山金|金融保險|9 -5 -5|85 85 4 1|0.9 447|36 -14 0 -61 12
2885 元大金|金融保險|-12 -20 2|81 81 -6 -11|0.6 328|25 -18 8 10 -8
2886 兆豐金|金融保險|33 16 13|83 83 1 -1|0.8 584|21 -27 5 3 65
2887 台新新光金|金融保險|-27 -11 -45|77 77 -6 -14|1.2 453|24 -30 0 -4 273
2889 國票金|金融保險|-35 -27 -7|84 84 -7 -3|0.8 32|11 11 0 19 -9
2890 永豐金|金融保險|2 3 -5|96 96 5 8|0.8 240|28 1 11 -25 -39
2891 中信金|金融保險|0 5 -22|79 79 -6 -8|0.9 832|41 -25 5 -6 -47
2892 第一金|金融保險|38 22 17|94 94 6 9|0.7 303|24 -0 7 -4 -3
2903 遠百|貿易百貨|41 24 23|92 98 2 -0|0.7 9|10 3 0 -18 2
2905 三商|貿易百貨|24 20 17|69 80 -10 -15|1.7 5|6 10 0 1 -1
2906 高林|貿易百貨|19 51 22|64 64 -6 -27|1.0 23|3 -14 0 3 46
2912 統一超|貿易百貨|16 14 8|93 93 5 5|0.9 203|31 4 -7 79 -14
2913 農林|貿易百貨|-2 24 12|91 95 2 3|1.2 8|8 11 0 0 -16
2915 潤泰全|貿易百貨|12 16 2|55 55 -21 -38|0.6 277|9 5 0 -43 -24
2929 淘帝-KY|貿易百貨|-1 -5 -0|79 79 -15 22|0.9 8|21 1 0 -5 29
3002 歐格|電腦及週|88 86 64|94 94 2 14|2.0 12|1 0 0 -17 4
3003 健和興|電子零組|6 10 -11|81 94 5 1|1.5 121|4 -2 -0 4 6
3004 豐達科|鋼鐵工業|69 70 30|96 96 8 12|0.6 6|2 4 0 6 3
3005 神基|電腦及週|23 29 23|83 88 2 -13|1.1 117|23 -12 5 47 -21
3006 晶豪科|半導體業|-42 -29 -41|48 48 -27 -46|0.6 334|14 -5 -0 -3 15
3008 大立光|光電業|2 -1 10|74 93 7 1|1.0 1200|36 -4 0 4 -34
3010 華立|電子通路|6 9 -6|87 89 -5 -9|0.6 19|11 -10 4 -1 -13
3011 今皓|電子零組|15 0 -24|76 76 -13 40|0.4 23|0 -7 0 na na
3013 晟銘電|電腦及週|40 21 6|99 99 4 25|1.3 31|3 5 0 -15 -10
3014 聯陽|半導體業|-49 -37 -42|66 68 -20 -31|0.4 27|9 -0 0 -0 -8
3016 嘉晶|半導體業|18 21 -9|59 71 -17 -14|0.9 194|4 -7 0 23 101
3017 奇鋐|電腦及週|26 18 1|89 92 4 -11|0.5 642|43 3 -8 15 -38
3019 亞光|光電業|-4 -5 -12|68 87 -0 -10|1.0 72|8 -5 0 4 2
3022 威強電|電腦及週|58 24 18|100 100 79 78|2.5 256|21 0 3 107 92
3023 信邦|電子零組|21 18 4|97 100 8 8|0.8 136|61 8 1 -22 -22
3024 憶聲|光電業|11 3 -18|92 97 11 15|3.0 17|1 1 0 47 -28
3025 星通|通信網路|14 8 6|83 99 10 16|1.1 9|3 5 0 4 -3
3026 禾伸堂|電子零組|-20 -16 -8|80 80 -14 -18|0.7 18|10 4 0 -2 7
3027 盛達|通信網路|-29 -9 -24|83 100 19 6|4.7 10|1 -3 1 19 41
3028 增你強|電子通路|-18 -6 -10|80 80 -15 -12|1.4 8|5 -3 0 0 -8
3029 零壹|資訊服務|3 12 -20|91 91 0 -9|1.1 11|3 2 0 -5 2
3030 德律|其他電子|-8 19 -7|87 87 -6 -2|0.5 18|17 -6 0 -6 -0
3033 威健|電子通路|-17 -6 -14|87 87 -5 -6|0.4 29|5 5 0 -3 -7
3034 聯詠|半導體業|-45 -26 -58|58 67 -22 -33|0.6 1112|45 -7 1 -2 -13
3035 智原|半導體業|69 89 -0|57 57 -17 -35|0.8 5873|22 -1 2 -11 83
3036 文曄|電子通路|29 29 2|72 79 -14 -19|0.5 124|12 -42 3 22 74
3037 欣興|電子零組|29 44 6|56 57 -32 -40|0.7 4297|41 -3 -2 -4 -37
3038 全台|光電業|13 16 0|95 95 22 24|0.8 28|9 18 0 -3 10
3041 揚智|半導體業|-7 5 -19|58 70 -15 -25|0.6 29|12 6 0 -6 -7
3042 晶技|電子零組|-10 -13 -13|80 91 -9 -5|0.5 121|13 4 -7 -2 -11
3044 健鼎|電子零組|8 12 2|79 79 -9 -16|0.6 58|39 -28 7 -8 13
3045 台灣大|通信網路|6 5 -8|93 93 -5 -3|1.0 327|16 -12 2 19 -6
3046 建碁|電腦及週|28 70 18|60 80 2 -1|0.5 6|2 2 0 na na
3047 訊舟|通信網路|6 13 14|96 96 54 47|1.6 788|2 -1 0 145 25
3048 益登|電子通路|8 20 12|85 85 -10 -7|0.4 12|3 0 0 -24 -20
3049 精金|光電業|-50 -38 -29|62 79 -3 -18|0.6 31|6 1 0 -3 -7
3051 力特|光電業|-19 -14 -15|55 80 2 -7|2.0 78|1 -2 0 27 48
3056 富華新|建材營造|1259 9483 7106|82 88 -2 -12|0.5 17|4 14 0 -12 -12
3059 華晶科|光電業|40 56 9|75 87 1 -10|1.1 75|15 9 0 -6 -10
3062 建漢|通信網路|135 80 79|82 93 24 19|0.7 447|16 0 0 3 32
3066 李洲|光電業|62 -9 -26|70 70 21 -12|1.2 24|0 -1 0 11 190
3071 協禧|電腦及週|21 15 0|92 98 7 6|1.0 11|1 -2 0 -22 -31
3078 僑威|電子零組|-47 -43 -18|76 88 -11 -8|0.9 10|0 -3 0 -10 -30
3081 聯亞|通信網路|64 38 54|79 94 21 -3|0.8 577|43 -2 3 -57 37
3083 網龍|文化創意|-14 33 29|63 79 -17 -12|0.9 5|1 10 0 -3 -3
3088 艾訊|電腦及週|26 40 -0|85 91 -2 3|0.3 29|5 -13 -1 -11 39
3090 日電貿|電子零組|-4 0 -8|99 99 2 5|1.2 12|8 15 0 3 1
3092 鴻碩|電子零組|37 47 4|64 64 -14 -22|1.0 20|3 5 0 1 -22
3093 港建*|其他電子|-31 32 -29|69 69 -25 35|0.6 42|68 -5 -0 6 81
3094 聯傑|半導體業|7 17 4|64 85 -4 -9|0.5 13|2 -1 0 1 36
3105 穩懋|半導體業|-38 -24 -17|46 59 -22 -40|1.4 530|41 1 0 10 -15
3114 好德|電子零組|-8 -10 -21|97 100 5 15|1.1 8|1 6 0 16 -49
3122 笙泉|半導體業|-60 -43 -63|49 49 -30 -36|0.5 7|4 -4 0 2 1
3128 昇銳|光電業|31 35 8|82 96 18 28|2.1 18|2 -0 0 15 22
3131 弘塑|半導體業|-6 8 -22|76 92 2 4|3.3 18|2 -2 4 na 24
3138 耀登|通信網路|22 18 -2|57 74 -5 -11|1.7 52|1 -7 0 27 50
3141 晶宏|半導體業|-14 18 -41|45 69 -24 -21|0.7 743|5 -2 0 10 42
3147 大綜|資訊服務|-38 -10 -42|96 96 34 42|2.4 110|0 -0 0 68 150
3149 正達|光電業|-7 -4 2|53 75 -11 -13|3.7 8|2 -3 0 0 na
3152 璟德|通信網路|-63 -59 -27|47 72 -14 -26|0.7 10|18 -1 0 1 -9
3162 精確|電機機械|120 72 33|85 97 24 21|2.0 70|51 2 0 36 -19
3163 波若威|通信網路|58 69 46|98 98 9 54|1.0 697|8 0 -0 23 74
3169 亞信|半導體業|-5 5 -53|43 55 -21 -38|0.5 157|2 -3 -5 9 -16
3176 基亞|生技醫療|61 40 -499|76 81 -2 -8|3.0 8|4 2 0 na -23
3178 公準|半導體業|5 5 -11|85 94 19 9|1.9 18|1 -1 0 15 -25
3189 景碩|半導體業|21 26 -9|46 56 -31 -40|0.7 1292|14 -3 -1 12 37
3202 樺晟|電子零組|-18 -1 0|79 92 5 -0|2.3 7|1 3 0 34 6
3205 佰研|生技醫療|5 -6 -3|91 91 224 207|1.2 242|11 0 0 24 10
3207 耀勝|電子零組|-6 19 -20|91 91 30 106|3.5 172|6 -3 1 44 -3
3209 全科|電子通路|46 40 21|94 94 3 26|0.7 48|8 15 0 7 87
3211 順達|電腦及週|10 4 10|75 75 -1 -24|0.6 15|11 18 0 -9 -9
3217 優群|電子零組|-32 -8 -13|56 70 -10 -19|0.3 14|3 -3 -1 -7 -23
3218 大學光|生技醫療|43 36 7|92 92 20 14|1.3 242|34 0 -2 17 -11
3221 台嘉碩|通信網路|20 85 40|86 90 -5 19|0.9 80|6 -7 0 12 61
3224 三顧|電子通路|-31 4 -44|73 80 -1 -1|3.4 7|0 -5 0 10 25
3227 原相|半導體業|-46 -41 -10|63 72 -11 -25|0.7 42|15 6 0 -6 -9
3228 金麗科|半導體業|-38 -34 -9|59 70 -28 -20|0.7 591|7 -1 0 7 8
3229 晟鈦|電子零組|128 128 80|95 95 35 86|2.2 5|1 2 0 na na
3230 錦明|光電業|-34 -30 -16|70 82 -6 3|1.3 7|0 -0 0 11 1
3231 緯創|電腦及週|18 27 8|94 96 4 2|0.9 218|27 18 3 1 3
3234 光環|通信網路|-23 -16 -1|92 98 22 18|0.6 95|5 2 0 -6 13
3252 海灣|觀光餐旅|100 79 17|86 86 6 37|0.8 14|10 2 0 -5 -1
3260 威剛|半導體業|-18 -18 -19|66 74 -10 -27|0.5 62|8 24 0 -7 -15
3264 欣銓|半導體業|22 26 5|69 94 -5 -4|0.5 152|22 -1 2 -4 -6
3265 台星科|半導體業|34 55 19|90 90 -9 51|0.7 93|5 3 0 -5 0
3268 海德威|半導體業|-39 -18 -18|81 93 14 16|1.7 15|0 0 0 108 -23
3289 宜特|其他電子|22 24 8|99 99 29 38|4.5 49|7 0 1 159 26
3293 鈊象|文化創意|1 -1 -13|89 89 5 15|0.8 337|29 4 2 6 -3
3294 英濟|電子零組|22 -1 14|57 91 -3 2|0.7 6|9 16 0 1 -13
3296 勝德|電子零組|-13 -18 -12|87 98 4 10|1.1 11|3 0 0 1 5
3303 岱稜|其他電子|14 14 -7|98 98 18 27|1.0 5|4 2 0 4 6
3305 昇貿|其他電子|4 11 -32|61 66 -25 -25|0.7 41|3 -4 0 -8 -18
3306 鼎天|通信網路|-4 2 -28|68 98 11 10|0.6 9|4 9 0 -7 -19
3310 佳穎|電子零組|10 24 3|95 95 22 12|0.4 6|1 5 0 -2 -4
3312 弘憶股|電子通路|-6 -3 -22|75 75 -14 -16|0.7 13|1 -6 0 21 59
3317 尼克森|半導體業|-13 0 -3|76 86 -11 -3|0.7 28|3 4 0 -4 -40
3322 建舜電|電子零組|-27 -36 -30|79 89 17 3|2.6 23|3 4 0 215 -7
3324 雙鴻|其他電子|9 17 4|61 70 -13 -28|0.4 498|8 -1 -1 13 5
3338 泰碩|電子零組|-6 4 3|68 77 -6 -21|0.5 8|4 8 0 -2 -39
3346 麗清|汽車工業|36 13 1|90 98 27 10|2.7 143|3 1 4 13 -26
3356 奇偶|光電業|-13 4 -1|74 80 -17 3|0.6 13|3 -3 0 0 9
3357 臺慶科|電子零組|-32 -19 -28|67 80 -9 -16|0.4 5|11 14 0 -7 -15
3362 先進光|光電業|-2 18 7|100 100 31 40|1.6 294|1 -2 0 5 12
3363 上詮|通信網路|-14 1 -26|68 87 -1 -3|0.7 10|5 0 0 -9 24
3372 典範|半導體業|-48 -38 -46|53 76 -14 -21|1.5 6|1 7 0 -4 -22
3374 精材|半導體業|5 26 26|86 88 -12 9|0.5 331|8 7 -3 -18 -23
3376 新日興|電子零組|38 26 35|87 100 7 11|0.9 53|21 15 0 -2 -37
3380 明泰|通信網路|34 21 31|92 96 15 4|0.5 72|7 7 0 -10 -50
3390 旭軟|電子零組|18 28 -8|85 96 4 31|1.1 63|3 1 0 28 8
3402 漢科|其他電子|69 58 18|94 95 1 -0|0.7 17|4 6 0 10 -3
3406 玉晶光|光電業|18 10 -11|77 97 8 6|2.0 1586|23 -3 2 19 25
3413 京鼎|半導體業|27 21 -3|79 88 -5 -1|0.9 77|20 11 4 -15 -15
3419 譁裕|通信網路|31 13 3|59 80 2 -9|0.8 23|4 -9 0 15 15
3432 台端|電子零組|73 -11 13|97 97 100 103|3.6 105|4 -0 0 -9 48
3434 哲固|光電業|8 -2 -26|71 71 2 64|1.3 18|1 -1 0 54 9
3438 類比科|半導體業|-49 -39 -29|56 69 -24 -24|0.4 6|2 8 0 3 -2
3441 聯一光電|光電業|-24 -2 -38|93 93 12 33|1.3 129|1 -1 0 13 55
3443 創意|半導體業|58 58 19|80 87 -9 11|0.9 2516|33 -5 2 15 7
3444 利機|電子通路|-17 -19 -21|72 87 0 15|0.2 8|11 6 0 -16 -9
3450 聯鈞|半導體業|3 4 0|79 94 -0 -4|1.0 25|8 1 0 5 8
3454 晶睿|光電業|107 58 24|88 88 28 32|2.7 170|3 -1 0 143 101
3455 由田|光電業|28 38 23|80 91 7 -3|1.8 71|3 -5 0 16 -34
3466 德晉|通信網路|-16 -31 -30|94 94 5 65|0.8 21|10 1 0 14 7
3479 安勤|電腦及週|42 64 17|95 95 12 24|0.6 43|5 1 1 -21 -4
3481 群創|光電業|-51 -44 -30|68 75 -7 -24|0.7 653|24 4 0 -1 -41
3483 力致|電腦及週|-6 9 -16|61 71 -14 -16|0.5 17|3 17 -2 -8 -32
3484 崧騰|電子零組|-8 -9 -16|66 82 -2 -15|1.1 15|2 0 0 -7 -19
3490 單井|光電業|5 4 -29|75 79 -8 -12|1.2 5|2 -3 0 0 14
3491 昇達科|通信網路|7 29 6|81 91 8 19|0.7 890|14 2 2 -10 9
3494 誠研|電腦及週|36 55 33|83 83 76 168|0.8 82|12 -0 0 na na
3499 環天科|通信網路|-44 -42 -26|69 86 -7 1|0.6 15|3 3 0 -7 16
3504 揚明光|光電業|30 40 22|76 100 69 40|1.0 847|4 2 0 -10 14
3508 位速|其他電子|-6 12 -27|55 82 15 -6|0.2 214|1 -0 0 -12 -18
3511 矽瑪|電子零組|-6 19 -145|77 86 -5 -2|0.7 12|2 10 0 -8 -12
3515 華擎|電腦及週|-23 -27 -24|37 50 -30 -46|0.8 44|8 -10 0 -7 22
3518 柏騰|其他電子|-43 -41 -24|99 99 41 41|4.6 11|8 1 0 4 56
3520 華盈|電子零組|65 68 28|97 97 50 63|0.3 68|5 1 0 54 -27
3521 台鋼建設|建材營造|-45 32 19|97 97 48 47|1.4 47|0 -0 0 -89 46
3526 凡甲|電子零組|-7 -10 -16|77 81 -4 -17|2.6 30|6 -1 1 10 10
3527 聚積|半導體業|-51 -29 -58|48 78 -15 -21|1.1 78|5 -4 0 9 11
3529 力旺|半導體業|32 45 4|56 75 -5 -26|1.0 1885|57 -6 6 1 44
3530 晶相光|半導體業|-66 -62 -32|51 73 -20 -7|0.4 15|42 -0 0 -1 3
3531 先益|光電業|28 28 7|93 93 40 41|1.0 17|20 0 0 64 285
3532 台勝科|半導體業|29 38 15|47 47 -29 -40|0.5 712|50 -2 -0 15 8
3533 嘉澤|電子零組|28 39 10|87 87 -11 6|0.7 499|32 -12 11 1 -19
3535 晶彩科|光電業|-31 37 10|70 70 -9 24|0.3 50|2 -3 0 -3 -3
3541 西柏|其他電子|14 29 -4|85 85 -10 4|0.6 7|4 -8 0 -11 8
3545 敦泰|半導體業|-69 -52 -51|47 59 -24 -38|0.4 315|13 -1 0 2 4
3548 兆利|電子零組|-2 -11 -30|89 92 3 -1|1.0 13|8 10 0 -11 -28
3552 同致|其他電子|25 19 16|87 100 6 44|2.2 489|18 2 1 -4 -38
3556 禾瑞亞|半導體業|-30 -23 -42|72 83 -12 -14|0.5 6|6 7 0 -3 -12
3558 神準|通信網路|75 73 35|91 91 12 89|0.6 1484|8 -0 -2 15 112
3563 牧德|光電業|-30 -27 -28|56 73 -15 -25|1.4 14|9 -8 0 4 11
3564 其陽|通信網路|10 53 7|90 90 22 32|0.4 14|3 2 0 na na
3576 聯合再生|光電業|6 7 -25|88 95 8 1|2.4 217|16 3 0 na na
3580 友威科|其他電子|78 74 43|100 100 7 24|2.3 24|7 10 0 5 -13
3583 辛耘|半導體業|8 39 6|76 91 -6 0|1.2 80|8 -5 0 25 9
3587 閎康|其他電子|8 8 -5|77 85 -0 -13|0.8 19|3 7 0 -4 -1
3588 通嘉|半導體業|-41 -21 -44|42 49 -39 -47|0.5 32|5 2 0 1 8
3591 艾笛森|光電業|-9 -13 -8|64 86 5 -10|0.3 17|3 4 0 -7 -9
3592 瑞鼎|半導體業|-39 -9 na|na 57 -38 -46|0.8 171|11 -4 0 29 13
3594 磐儀|電腦及週|10 9 3|89 89 9 10|0.6 49|2 -2 0 -1 29
3596 智易|通信網路|39 34 23|84 84 -3 9|0.9 549|16 4 -13 52 7
3605 宏致|電子零組|-3 0 -15|70 75 -11 -21|0.6 8|10 6 0 -5 -26
3607 谷崧|電子零組|-19 -29 -15|78 97 0 9|0.8 5|6 25 0 -6 -10
3611 鼎翰|電腦及週|19 21 6|95 98 13 5|0.9 6|12 16 3 13 6
3617 碩天|其他電子|27 34 27|97 97 48 54|4.7 44|4 4 0 516 28
3624 光頡|電子零組|-5 9 -24|57 57 -35 -23|1.0 183|41 -4 -6 20 87
3625 西勝|電腦及週|-60 -35 -18|66 80 -12 -18|0.9 6|7 1 0 -1 -10
3630 新鉅科|光電業|-42 -41 -8|78 98 10 7|3.4 9|37 3 0 1 -12
3645 達邁|電子零組|-60 -18 -16|65 65 -32 -15|0.3 46|13 6 -2 -9 -20
3652 精聯|電腦及週|-21 2 -2|92 98 22 23|1.4 6|1 0 0 128 0
3653 健策|電子零組|17 29 -6|87 90 0 4|1.0 588|12 0 1 -24 58
3661 世芯-KY|半導體業|17 20 3|68 77 2 -22|1.0 4950|54 -4 3 -1 19
3663 鑫科|其他電子|-27 3 4|63 89 15 4|0.1 7|1 15 0 -20 -28
3664 安瑞-KY|通信網路|11 68 62|91 91 21 51|1.2 10|51 -0 0 -100 na
3665 貿聯-KY|其他電子|116 109 40|99 99 10 11|2.8 560|51 7 -0 25 -23
3673 TPK-KY|光電業|9 4 14|84 95 7 -0|2.2 45|34 -9 0 4 15
3675 德微|半導體業|3 9 -22|67 67 -27 -13|1.1 675|52 -2 1 -5 0
3680 家登|半導體業|37 53 -11|83 96 9 14|1.7 564|8 -0 5 -20 13
3685 元創精密|電機機械|31 36 -1|75 89 15 12|1.3 41|1 -2 0 60 40
3686 達能|半導體業|-98 -90 -107|75 75 -4 -15|2.9 6|1 0 0 na na
3687 歐買尬|數位雲端|-14 0 -16|44 52 -31 -50|0.3 24|3 -4 -0 13 1
3689 湧德|電子零組|-12 2 -14|76 81 -12 -11|0.5 16|6 13 0 -12 -12
3691 碩禾|光電業|-19 -10 13|69 78 -5 -17|1.0 74|7 -0 0 12 0
3693 營邦|電腦及週|73 73 40|100 100 48 47|3.1 50|3 6 0 8 -37
3694 海華|通信網路|4 -11 -10|74 96 7 2|0.8 9|2 -1 0 17 14
3701 大眾控|電腦及週|13 28 -4|55 69 -4 -16|2.1 119|3 -2 0 8 18
3702 大聯大|電子通路|-8 -2 -17|93 93 -5 -5|0.7 165|26 -23 26 1 10
3703 欣陸|建材營造|26 50 8|97 97 6 35|0.5 33|27 12 0 -12 -9
3704 合勤控|通信網路|42 23 20|76 89 -3 -7|0.4 61|8 -7 0 -6 -9
3705 永信|生技醫療|-18 -5 -6|96 96 1 1|1.8 7|11 -7 0 14 4
3706 神達|電腦及週|21 14 18|84 91 -1 -7|1.2 60|12 -2 2 -7 2
3707 漢磊|半導體業|27 28 -3|69 83 -16 -3|0.7 1260|9 -2 1 3 19
3708 上緯投控|綠能環保|-4 5 14|70 70 -22 14|0.4 166|10 -3 -6 13 5
3710 連展投控|電子零組|-17 -7 2|97 97 26 14|3.6 155|2 -0 0 -6 na
3711 日月光投控|半導體業|25 29 7|71 86 -13 -10|0.8 640|73 -5 -0 9 -18
3712 永崴投控|電腦及週|-6 40 -21|79 86 -5 -2|0.4 5|1 24 0 -3 -16
3714 富采|光電業|-31 -27 na|52 72 -12 -25|0.6 187|13 11 0 -4 -17
4102 永日|生技醫療|19 20 12|96 96 30 28|3.4 11|4 -1 0 88 1
4104 佳醫|生技醫療|16 8 3|100 100 11 26|1.7 15|7 -11 1 -26 2
4105 東洋|生技醫療|14 15 2|98 98 11 14|1.4 35|18 17 0 39 -10
4106 雃博|生技醫療|19 20 6|68 68 4 11|2.6 13|3 -0 0 9 18
4107 邦特|生技醫療|16 10 10|100 100 4 10|1.5 15|29 6 0 49 -11
4114 健喬|生技醫療|44 39 15|98 98 54 77|1.6 485|4 -2 0 66 107
4116 明基醫|生技醫療|100 122 56|87 87 1 128|0.3 230|0 -1 0 7 245
4119 旭富|生技醫療|-47 -14 26|92 97 3 -3|2.1 27|2 12 0 5 3
4121 優盛|生技醫療|19 17 10|86 86 13 37|2.2 32|7 9 0 10 -3
4123 晟德|生技醫療|56 65 60|94 95 3 8|1.7 69|7 9 0 6 -10
4128 中天|生技醫療|-18 -20 -25|100 100 47 49|4.4 151|7 1 -0 76 8
4129 聯合|生技醫療|-1 31 17|97 97 17 10|4.5 6|7 1 0 8 56
4130 健亞|生技醫療|5 7 -5|90 90 14 17|3.3 17|2 4 0 22 -6
4133 亞諾法|生技醫療|-41 -33 -14|57 57 -2 26|3.1 108|14 -1 0 30 12
4137 麗豐-KY|生技醫療|5 -13 -9|70 87 -6 -13|2.1 19|64 -40 0 20 31
4139 馬光-KY|生技醫療|9 10 8|96 96 13 9|0.7 12|25 3 0 -25 37
4142 國光生|生技醫療|425 352 -59|75 91 14 4|1.2 81|8 15 -0 -27 -32
4147 中裕|生技醫療|-13 -31 -569|81 91 6 6|4.1 25|8 8 1 15 -24
4148 全宇生技-KY|生技醫療|81 70 24|78 78 21 21|2.1 81|73 3 0 51 10
