# 2022-10-03 全池(961 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2611 志信|航運業|-13 3 -23|59 59 -13 -34|1.3 16|2 1 0 -18 30
2612 中航|航運業|25 35 1|48 62 -14 -30|1.4 46|2 -8 0 13 23
2613 中櫃|航運業|-2 7 -1|64 64 -3 -29|1.4 30|2 -1 0 -20 5
2614 東森|其他|2 10 -1|47 57 -18 -37|0.8 38|3 4 0 -17 86
2615 萬海|航運業|-14 15 -88|41 54 -27 -44|1.3 1536|43 3 0 -9 -9
2617 台航|航運業|14 20 -9|60 70 -6 -26|1.0 48|3 -4 0 -2 31
2618 長榮航|航運業|34 40 -8|76 76 -11 -19|1.6 2318|31 2 -0 -12 53
2633 台灣高鐵|航運業|108 265 210|96 97 -1 2|1.3 97|10 19 -5 -14 -14
2634 漢翔|航運業|43 38 14|89 89 5 12|0.6 128|9 -7 8 -7 9
2636 台驊控股|航運業|-46 -35 -96|47 53 -24 -41|1.1 74|17 13 -0 -18 -6
2637 慧洋-KY|航運業|21 44 -23|53 53 -20 -36|1.0 629|17 -2 -0 -6 56
2641 正德|航運業|-3 25 -50|53 59 -18 -32|1.0 55|1 1 0 6 4
2642 宅配通|航運業|5 -1 -6|49 54 -12 -38|1.0 8|6 -10 0 -9 28
2702 華園|觀光餐旅|58 71 14|80 80 21 14|0.8 13|40 -23 0 33 120
2704 國賓|觀光餐旅|57 112 102|89 92 -5 -4|0.7 7|11 -15 0 2 16
2707 晶華|觀光餐旅|38 57 52|95 95 13 12|3.2 176|15 2 3 47 19
2723 美食-KY|觀光餐旅|2 -1 3|73 91 -5 20|1.5 91|51 4 6 -5 -17
2727 王品|觀光餐旅|31 44 32|87 97 14 12|2.6 78|8 3 4 22 40
2729 瓦城|觀光餐旅|42 60 51|97 97 32 28|2.5 11|2 -1 11 na 105
2731 雄獅|觀光餐旅|153 383 303|89 89 5 -8|2.8 254|3 3 4 13 -4
2732 六角|觀光餐旅|27 25 23|95 95 26 22|4.7 148|7 1 3 50 80
2734 易飛網|觀光餐旅|545 402 314|83 83 -8 15|0.8 12|9 -2 0 na na
2736 富野|觀光餐旅|196 428 334|72 72 -7 26|0.6 58|2 1 0 -22 2
2743 山富|觀光餐旅|1288 2018 1533|83 83 24 24|1.1 316|1 0 0 8 18
2745 五福|觀光餐旅|353 494 405|72 72 15 19|0.9 17|0 1 0 na na
2748 雲品|觀光餐旅|111 252 192|100 100 20 25|2.3 7|2 5 1 103 21
2752 豆府|觀光餐旅|66 161 108|93 93 42 33|0.9 7|2 -3 0 na na
2753 八方雲集|觀光餐旅|16 21 7|97 97 24 41|2.5 193|8 3 3 11 117
2754 亞洲藏壽司|觀光餐旅|74 753 546|98 98 43 43|7.6 13|72 2 0 28 351
2801 彰銀|金融保險|17 22 7|89 94 2 -9|0.3 114|12 -8 1 -0 66
2809 京城銀|金融保險|45 -4 26|83 86 -3 -12|1.0 34|14 -26 0 14 5
2812 台中銀|金融保險|24 22 6|88 92 3 -11|1.2 67|10 -13 0 1 34
2820 華票|金融保險|14 -27 -4|86 86 -10 -12|1.2 18|7 -11 0 22 47
2834 臺企銀|金融保險|6 22 9|92 97 14 -4|1.2 358|14 19 0 -21 44
2836 高雄銀|金融保險|-14 1 1|84 88 -2 -14|0.9 6|7 -19 0 1 16
2838 聯邦銀|金融保險|7 -9 -9|88 88 10 -1|0.7 74|5 13 -0 -10 132
2845 遠東銀|金融保險|17 7 8|91 94 6 -8|1.5 86|11 -4 0 -0 29
2850 新產|金融保險|9 4 -1|80 80 -11 -13|1.1 31|10 4 0 6 118
2851 中再保|金融保險|14 -1 -11|67 70 -21 -30|0.4 5|1 -8 0 -15 15
2855 統一證|金融保險|-46 -46 -31|69 75 -9 -25|0.8 9|8 -10 0 7 -2
2880 華南金|金融保險|2 8 1|93 93 6 -6|1.2 238|18 8 2 -4 72
2881 富邦金|金融保險|-53 -40 -25|67 72 -7 -29|1.3 1029|19 -15 2 -9 49
2882 國泰金|金融保險|-43 -37 -12|62 65 -13 -36|1.6 1127|21 -22 1 15 58
2883 凱基金|金融保險|-50 -36 -13|64 66 -9 -35|1.2 397|23 -9 4 -2 35
2884 玉山金|金融保險|-6 -10 -9|78 82 -2 -21|1.3 676|35 -16 -1 -37 26
2885 元大金|金融保險|-11 -14 9|78 80 0 -21|1.0 393|25 -2 5 -13 29
2886 兆豐金|金融保險|-18 -5 -6|73 76 -7 -27|1.9 587|21 -6 4 18 63
2887 台新新光金|金融保險|-11 -25 -52|69 73 -8 -29|1.0 299|23 -26 1 -7 93
2889 國票金|金融保險|-18 -41 -22|74 79 -10 -22|1.8 34|10 -21 0 -2 5
2890 永豐金|金融保險|8 3 -4|91 91 7 -6|0.9 421|27 -14 26 3 137
2891 中信金|金融保險|-40 -8 -30|68 70 -13 -31|1.7 817|40 -24 3 28 113
2892 第一金|金融保險|26 24 17|91 95 7 -8|1.4 381|24 3 9 -12 44
2903 遠百|貿易百貨|5 29 26|87 93 0 -5|1.2 7|10 -18 0 15 10
2905 三商|貿易百貨|25 55 51|60 70 -19 -30|1.2 15|6 -11 0 -25 -5
2906 高林|貿易百貨|0 10 -16|61 76 -11 -25|0.7 20|3 -1 -0 -2 2
2912 統一超|貿易百貨|19 18 10|98 98 6 9|1.2 389|31 -2 7 -9 79
2913 農林|貿易百貨|34 40 25|97 100 10 7|2.0 36|8 12 0 0 -2
2915 潤泰全|貿易百貨|-25 8 -1|45 45 -27 -48|0.4 192|8 6 0 -16 -24
3003 健和興|電子零組|-4 5 -13|71 82 -3 -10|0.4 64|4 -4 -6 0 13
3004 豐達科|鋼鐵工業|77 68 22|93 93 21 27|1.4 37|4 7 1 25 39
3005 神基|電腦及週|8 25 21|74 85 -2 -11|0.5 56|22 -12 2 -36 -11
3006 晶豪科|半導體業|-50 -38 -38|40 53 -21 -46|0.7 215|15 6 0 -12 -9
3008 大立光|光電業|11 5 13|64 79 -11 2|1.2 1048|36 -5 -0 -7 49
3010 華立|電子通路|6 8 -6|79 84 0 -16|1.7 16|11 -12 3 -7 13
3011 今皓|電子零組|-10 0 -20|61 61 -20 -30|0.3 12|0 -1 0 na na
3013 晟銘電|電腦及週|15 30 12|86 86 10 8|0.5 8|3 5 0 -11 -6
3014 聯陽|半導體業|-47 -44 -41|56 65 -16 -35|0.7 18|10 10 -0 -13 -7
3016 嘉晶|半導體業|16 18 -9|49 68 -6 -32|1.3 200|4 -3 0 -4 35
3017 奇鋐|電腦及週|27 27 9|92 92 17 6|0.7 580|42 -1 4 -14 -2
3019 亞光|光電業|-9 -8 -12|60 79 -1 -20|1.3 50|8 0 -0 -4 23
3021 鴻名|電子零組|21 19 1|86 94 16 9|1.3 10|3 1 0 43 27
3022 威強電|電腦及週|82 51 38|71 71 27 29|0.8 415|25 3 -0 -34 97
3023 信邦|電子零組|23 20 6|90 93 8 4|1.3 130|61 -6 10 14 -12
3024 憶聲|光電業|56 31 3|89 93 13 3|0.5 13|2 11 0 26 9
3025 星通|通信網路|-31 0 -1|100 100 52 29|6.6 27|2 -0 1 25 30
3026 禾伸堂|電子零組|-20 -16 -6|78 82 -3 -19|1.0 13|10 3 0 -17 1
3027 盛達|通信網路|33 3 -13|91 91 42 22|2.4 134|2 -1 0 2 50
3028 增你強|電子通路|-31 -15 -15|71 73 -11 -27|1.0 9|4 -23 0 -3 31
3029 零壹|資訊服務|-7 5 -17|85 90 -0 -10|0.7 9|3 -22 4 -7 9
3030 德律|其他電子|17 10 -17|91 91 0 -8|0.6 31|17 7 0 -7 -12
3033 威健|電子通路|-10 -6 -10|83 90 6 -11|0.6 21|5 -1 0 -6 -0
3034 聯詠|半導體業|-49 -41 -62|49 63 -13 -36|0.9 1011|43 -11 5 -4 -12
3035 智原|半導體業|49 71 -18|43 48 -16 -52|1.2 4408|25 1 -2 15 -6
3036 文曄|電子通路|12 24 -0|66 79 -5 -18|0.7 113|12 -0 -29 -7 9
3037 欣興|電子零組|27 36 -2|47 54 -24 -44|0.9 3312|43 3 -2 -11 2
3038 全台|光電業|13 14 -1|87 87 5 14|0.4 21|8 -7 0 -15 4
3041 揚智|半導體業|-35 -6 -26|47 65 -12 -37|0.8 18|12 -10 -0 -10 32
3042 晶技|電子零組|-18 -13 -9|68 76 -12 -20|1.1 80|13 4 -2 -7 -5
3044 健鼎|電子零組|5 7 -3|73 75 -6 -21|1.3 109|39 3 -25 -11 16
3045 台灣大|通信網路|8 6 -6|90 90 -7 -7|1.3 400|16 -9 4 1 70
3046 建碁|電腦及週|59 68 12|100 100 113 69|6.1 442|4 1 0 538 222
3047 訊舟|通信網路|25 13 9|84 84 27 39|0.4 239|8 2 -0 -16 -5
3048 益登|電子通路|10 13 4|81 85 1 -16|0.6 12|3 -16 0 -15 16
3050 鈺德|光電業|20 21 9|81 82 -0 -14|1.2 30|8 -4 0 15 3
3051 力特|光電業|-17 -17 -14|46 72 13 -25|0.3 21|1 -1 0 -15 23
3056 富華新|建材營造|10499 13004 9775|81 92 19 0|0.6 18|5 11 0 -7 -16
3059 華晶科|光電業|59 56 10|64 81 -6 -18|0.6 91|12 -8 0 -6 14
3062 建漢|通信網路|112 113 101|66 76 -10 -5|0.3 226|13 -6 0 -23 6
3071 協禧|電腦及週|15 17 2|85 88 15 1|0.4 7|1 -8 0 -15 26
3081 聯亞|通信網路|47 52 62|64 77 22 -18|0.5 282|46 4 1 9 12
3088 艾訊|電腦及週|16 30 -9|77 82 -14 -13|0.3 20|4 -4 -1 -20 10
3090 日電貿|電子零組|-17 -10 -15|95 95 13 -0|0.9 10|8 -3 0 -8 14
3092 鴻碩|電子零組|-5 25 -15|52 58 -14 -44|1.0 12|2 -12 0 -14 18
3093 港建*|其他電子|39 36 -16|58 58 -28 14|0.2 11|68 4 0 -6 4
3094 聯傑|半導體業|-2 17 8|56 82 -0 -19|0.4 7|2 4 0 -19 4
3105 穩懋|半導體業|-38 -33 -22|34 56 -28 -45|1.2 388|39 -13 -1 -1 21
3122 笙泉|半導體業|-54 -54 -62|40 46 -25 -54|1.7 6|4 -1 0 -19 5
3128 昇銳|光電業|69 54 21|100 100 84 66|3.7 282|2 -0 0 60 51
3131 弘塑|半導體業|-9 3 -23|56 70 1 -29|0.9 32|3 6 -1 na -8
3138 耀登|通信網路|47 33 10|54 82 17 -18|1.0 203|1 -2 0 11 47
3141 晶宏|半導體業|-21 -1 -48|32 52 -22 -43|0.6 385|8 2 -0 -18 -4
3147 大綜|資訊服務|-42 -25 -41|85 85 22 23|0.4 21|2 6 0 -42 16
3149 正達|光電業|10 -1 2|54 70 9 -26|0.7 13|2 0 0 0 na
3152 璟德|通信網路|-57 -60 -20|40 62 -6 -36|0.8 17|17 -19 0 -11 4
3162 精確|電機機械|73 82 44|81 87 10 15|1.7 88|51 -2 0 1 102
3163 波若威|通信網路|30 55 26|79 79 6 6|0.2 145|11 1 0 -34 -20
3164 景岳|生技醫療|11 -16 -20|86 86 -2 5|1.8 22|1 0 0 0 92
3169 亞信|半導體業|-17 -6 -53|34 54 -19 -46|1.1 72|3 3 0 -14 12
3176 基亞|生技醫療|-93 5 -382|58 60 -15 -38|0.8 10|4 -2 0 na -35
3178 公準|半導體業|19 9 -7|72 80 13 -6|0.3 11|1 -1 0 -8 7
3188 鑫龍騰|建材營造|-100 -100 -22|70 81 -11 -17|1.3 6|0 0 0 31 8
3189 景碩|半導體業|17 21 -12|39 49 -28 -48|1.0 1079|18 6 -5 3 12
3202 樺晟|電子零組|-24 -17 -15|73 89 6 -10|0.9 5|1 -6 0 122 60
3205 佰研|生技醫療|-12 -8 -2|59 59 -1 95|0.4 55|15 5 0 4 2
3207 耀勝|電子零組|26 15 -24|81 81 45 67|0.6 139|3 -0 0 -6 100
3209 全科|電子通路|11 32 15|85 85 7 1|0.6 23|7 -19 0 -9 2
3211 順達|電腦及週|-28 -6 3|67 80 4 -20|0.9 9|10 -2 -0 -14 -18
3217 優群|電子零組|-27 -22 -23|49 69 -9 -30|1.3 22|2 -23 3 6 64
3218 大學光|生技醫療|34 44 12|79 79 -7 9|0.8 123|33 -9 0 3 25
3221 台嘉碩|通信網路|-17 38 -1|63 66 -21 -17|0.3 28|6 -1 0 -20 -8
3224 三顧|電子通路|-18 -3 -49|65 71 0 -9|0.6 23|1 -1 0 6 23
3227 原相|半導體業|-49 -45 -10|59 72 2 -29|0.9 30|14 -12 0 -8 0
3228 金麗科|半導體業|1 -13 10|54 64 4 -17|1.5 804|8 -1 0 11 2
3230 錦明|光電業|-34 -28 -11|59 70 -17 -29|2.0 5|0 0 0 1 2
3231 緯創|電腦及週|9 23 3|91 93 11 -1|1.1 254|28 16 -23 1 1
3232 昱捷|電子通路|57 29 -23|84 93 32 7|0.7 10|7 10 0 0 -3
3234 光環|通信網路|-26 -25 -9|73 78 -9 -2|0.2 12|4 -2 0 -14 -4
3252 海灣|觀光餐旅|134 102 28|74 74 -3 15|0.4 7|9 -3 0 -2 3
3260 威剛|半導體業|-7 -12 -11|57 75 -5 -26|0.9 57|9 9 0 -12 -16
3264 欣銓|半導體業|17 23 3|72 88 14 -3|0.7 119|21 -4 1 3 4
3265 台星科|半導體業|1 33 -0|73 73 -14 13|0.5 35|3 -14 0 -20 36
3289 宜特|其他電子|19 25 8|98 98 57 41|2.2 403|8 -0 5 -16 -5
3293 鈊象|文化創意|5 -0 -10|88 88 15 3|0.8 263|28 -2 1 -2 10
3296 勝德|電子零組|-17 -18 -8|83 91 8 12|1.2 15|3 1 0 -1 8
3303 岱稜|其他電子|3 7 -12|84 84 4 9|0.8 12|5 1 0 -15 32
3305 昇貿|其他電子|-10 3 -35|49 57 -16 -43|1.3 27|3 1 0 -22 11
3312 弘憶股|電子通路|0 -7 -23|66 75 -12 -21|0.5 5|1 -6 0 -12 7
3317 尼克森|半導體業|-28 -11 -11|60 68 -14 -21|0.8 25|3 -6 0 -13 63
3322 建舜電|電子零組|-13 -26 -18|64 80 10 -15|0.4 15|2 -6 0 20 -2
3323 加百裕|電腦及週|63 24 26|74 87 5 -12|0.7 6|3 2 0 -3 -5
3324 雙鴻|其他電子|-15 7 -2|57 74 -11 -21|0.8 349|8 -2 3 -7 -6
3338 泰碩|電子零組|1 0 -1|55 69 -14 -31|0.8 6|4 -18 0 -5 21
3346 麗清|汽車工業|54 40 24|82 87 29 5|0.7 100|3 -1 1 -5 16
3356 奇偶|光電業|23 13 6|85 85 14 8|1.2 43|4 4 0 10 -47
3362 先進光|光電業|11 6 -6|72 72 6 -2|0.4 173|2 -0 0 -16 21
3373 熱映|其他電子|0 -7 45|60 70 21 -24|0.8 12|1 -0 0 -20 16
3374 精材|半導體業|-2 9 8|63 63 -18 -23|1.7 148|8 1 -10 -5 42
3376 新日興|電子零組|24 30 34|92 96 24 20|1.2 45|22 16 2 -14 13
3380 明泰|通信網路|56 44 46|78 78 -5 -6|0.4 87|8 2 0 -16 -8
3390 旭軟|電子零組|12 20 -9|72 81 -5 14|0.3 15|2 -5 0 -20 22
3402 漢科|其他電子|55 62 20|87 90 9 -7|0.6 10|3 -10 0 -6 10
3406 玉晶光|光電業|24 15 -7|58 74 -16 -23|1.4 1619|24 -1 -0 -3 19
3413 京鼎|半導體業|28 30 6|73 83 3 -15|1.2 97|21 9 -2 18 -21
3419 譁裕|通信網路|42 27 18|50 79 -0 -17|0.4 11|5 3 0 -9 -5
3432 台端|電子零組|-77 -15 23|71 71 55 51|0.3 38|8 3 0 -20 77
3434 哲固|光電業|1 3 -14|54 54 1 6|0.3 7|3 6 0 -13 10
3438 類比科|半導體業|-55 -49 -31|50 65 -5 -35|1.7 9|2 -5 0 8 26
3441 聯一光電|光電業|-22 -12 -38|73 73 0 3|0.1 22|2 2 0 -27 5
3443 創意|半導體業|92 69 21|86 93 18 19|1.1 3017|33 -0 4 -14 17
3444 利機|電子通路|-29 -23 -21|69 83 3 1|0.4 5|11 -4 0 -6 17
3450 聯鈞|半導體業|1 3 0|70 84 3 -8|0.7 7|8 -1 0 3 6
3454 晶睿|光電業|121 91 47|85 85 75 66|1.5 1114|7 2 1 -26 103
3455 由田|光電業|14 29 13|74 90 11 -10|0.7 37|4 4 -1 -12 -5
3466 德晉|通信網路|135 22 20|81 81 -11 32|0.5 14|9 -4 0 -14 -4
3479 安勤|電腦及週|38 53 9|80 80 -18 -8|0.5 22|4 -12 -4 -10 31
3483 力致|電腦及週|-3 2 -21|49 63 -15 -38|0.9 10|3 -12 0 -5 27
3484 崧騰|電子零組|-15 -11 -13|50 68 -8 -32|1.1 8|3 8 0 -11 -29
3491 昇達科|通信網路|15 25 4|66 78 -8 -19|0.4 321|11 -4 -1 -10 5
3499 環天科|通信網路|-30 -43 -22|56 73 -7 -24|0.2 6|3 -7 0 0 16
3504 揚明光|光電業|28 35 14|58 75 -1 16|0.3 604|3 -2 -0 -22 15
3508 位速|其他電子|-24 10 -23|42 63 -20 -29|0.1 28|2 8 0 -30 -31
3511 矽瑪|電子零組|39 19 -132|84 87 26 3|0.7 77|2 -1 0 6 77
3515 華擎|電腦及週|-17 -25 -21|34 55 -14 -44|0.6 134|5 -10 1 23 80
3518 柏騰|其他電子|-60 -43 -21|87 87 36 21|0.5 10|8 -1 0 -4 19
3520 華盈|電子零組|55 52 6|73 73 29 28|0.4 48|3 -4 0 -12 152
3521 台鋼建設|建材營造|32 54 41|93 93 61 93|0.6 111|2 0 0 -74 -41
3526 凡甲|電子零組|10 -2 -9|70 82 2 -18|0.5 39|6 0 0 0 14
3527 聚積|半導體業|-52 -43 -57|46 61 -7 -34|0.5 28|4 -5 0 -14 -2
3529 力旺|半導體業|46 44 7|45 71 6 -23|1.3 1645|59 5 -3 7 -26
3530 晶相光|半導體業|-68 -67 -29|49 60 -11 -37|0.4 8|41 -13 0 -9 16
3532 台勝科|半導體業|31 34 9|38 53 -15 -46|0.8 443|51 4 -1 -20 44
3533 嘉澤|電子零組|23 29 0|92 92 24 6|1.0 639|32 -6 17 -0 25
3535 晶彩科|光電業|85 47 24|72 72 2 15|0.4 67|4 2 0 -4 19
3545 敦泰|半導體業|-65 -59 -47|42 57 -19 -43|0.6 117|14 2 0 -8 3
3548 兆利|電子零組|-2 -2 -20|78 87 6 -10|0.6 8|8 -16 0 -0 -18
3552 同致|其他電子|61 38 30|83 88 19 4|1.1 819|18 0 -0 9 94
3556 禾瑞亞|半導體業|-45 -36 -48|68 75 -6 -25|1.0 5|6 -13 0 -10 21
3558 神準|通信網路|69 74 33|68 68 -12 -15|0.4 585|12 2 -2 -12 21
3563 牧德|光電業|-44 -33 -26|46 65 -8 -35|0.7 8|9 -9 0 -1 18
3564 其陽|通信網路|18 37 -3|82 82 9 24|0.3 15|3 0 0 na na
3576 聯合再生|光電業|46 15 -22|81 87 -6 -9|0.5 146|16 8 0 na na
3580 友威科|其他電子|66 73 39|81 81 8 -8|0.8 62|8 2 0 15 39
3583 辛耘|半導體業|15 29 -2|62 76 -1 -19|0.5 40|8 -5 0 -6 3
3587 閎康|其他電子|16 13 -1|90 97 24 1|2.8 192|2 -2 7 36 54
3588 通嘉|半導體業|-48 -38 -51|34 48 -27 -52|0.7 22|4 -7 0 -18 12
3591 艾笛森|光電業|5 -5 0|65 97 22 -4|0.4 6|3 -3 0 -3 -2
3592 瑞鼎|半導體業|-42 -30 na|na 49 -23 -47|0.8 141|12 5 0 -5 126
3594 磐儀|電腦及週|8 10 3|88 88 4 15|1.9 41|0 -2 2 20 -9
3596 智易|通信網路|31 32 19|71 71 -17 -15|0.9 356|19 8 1 -1 -17
3597 映興|電子零組|27 11 9|75 81 7 -8|0.7 6|0 0 0 -2 8
3605 宏致|電子零組|-15 -6 -17|56 68 -17 -33|1.1 7|10 -12 0 -5 5
3617 碩天|其他電子|19 30 21|86 86 38 39|0.4 44|5 8 0 -19 51
3624 光頡|電子零組|-15 -3 -31|44 47 -24 -55|0.6 69|44 9 -0 -16 -28
3630 新鉅科|光電業|-41 -44 -10|63 75 1 -24|0.5 12|36 -3 0 -14 5
3645 達邁|電子零組|-53 -41 -33|56 56 -15 -40|0.7 17|13 -9 0 -4 13
3653 健策|電子零組|47 36 1|95 95 37 8|0.7 610|10 -6 11 7 13
3661 世芯-KY|半導體業|39 29 11|69 88 36 -12|1.0 5089|53 -2 1 15 -12
3664 安瑞-KY|通信網路|-53 58 61|89 89 37 41|0.3 6|52 4 0 na na
3665 貿聯-KY|其他電子|84 104 30|81 81 -14 -5|0.7 708|50 0 2 3 -12
3669 圓展|通信網路|-31 -13 15|60 68 -1 -20|0.5 9|1 -5 0 -18 35
3673 TPK-KY|光電業|16 13 19|74 83 -4 -9|0.8 26|34 2 -0 -1 8
3675 德微|半導體業|2 6 -23|58 58 11 -36|1.1 377|54 2 -5 88 16
3680 家登|半導體業|102 75 4|84 93 51 25|0.8 514|6 -3 6 -6 36
3685 元創精密|電機機械|-11 34 5|53 63 -7 -24|0.6 8|2 4 0 -23 50
3687 歐買尬|數位雲端|1 -1 -14|34 49 -29 -51|0.9 19|5 7 0 -26 2
3689 湧德|電子零組|-21 -10 -22|62 70 -13 -30|0.6 7|4 -22 0 -12 19
3691 碩禾|光電業|-28 -14 9|54 67 -19 -33|0.8 53|7 5 -1 -3 14
3693 營邦|電腦及週|54 69 33|91 91 42 19|0.4 26|4 6 0 -6 84
3701 大眾控|電腦及週|12 21 -10|40 57 -12 -43|0.3 43|3 1 -1 -12 7
3702 大聯大|電子通路|-5 -4 -16|84 86 -7 -13|1.2 277|26 -2 -4 -2 22
3703 欣陸|建材營造|30 42 -3|91 91 15 17|1.4 141|28 8 0 5 11
3705 永信|生技醫療|-16 -12 -11|92 92 -2 -3|1.3 7|11 -19 0 -30 8
3706 神達|電腦及週|33 14 13|82 91 -2 -5|1.0 37|12 -18 0 -2 24
3707 漢磊|半導體業|26 27 -3|58 71 8 -27|0.8 764|8 -2 -1 0 17
3708 上緯投控|綠能環保|8 6 12|65 65 -21 -15|1.5 198|11 1 -1 -13 8
3710 連展投控|電子零組|-19 -13 -4|76 76 15 7|0.6 114|2 1 0 -3 na
3711 日月光投控|半導體業|26 28 7|71 80 1 -16|1.2 963|72 -10 -0 -2 30
3713 新晶投控|綠能環保|336 220 119|74 81 -3 -16|1.0 5|0 0 0 na -77
3714 富采|光電業|-35 -32 na|42 66 -14 -34|0.9 117|12 -14 0 -6 21
4102 永日|生技醫療|85 52 34|93 93 42 23|1.7 49|6 1 0 -41 11
4104 佳醫|生技醫療|18 13 6|94 94 7 5|1.0 13|7 -10 1 8 9
4105 東洋|生技醫療|24 19 6|92 92 -1 3|0.7 79|18 -1 2 -40 6
4106 雃博|生技醫療|45 34 19|60 60 4 -13|0.5 11|3 -6 0 -1 11
4107 邦特|生技醫療|11 12 10|93 93 13 9|0.9 29|29 -3 6 -0 3
4108 懷特|生技醫療|-25 -40 -50|74 81 0 -12|0.5 6|1 -4 0 -15 na
4111 濟生|生技醫療|8 7 -6|83 83 5 -1|0.5 8|2 -0 0 -55 80
4114 健喬|生技醫療|44 39 12|90 90 23 48|0.4 391|6 4 0 -24 -15
4116 明基醫|生技醫療|109 113 37|69 69 -7 81|0.2 81|2 2 0 -28 0
4119 旭富|生技醫療|91 14 41|92 92 7 3|0.9 30|3 1 0 -3 29
4121 優盛|生技醫療|17 17 9|70 70 8 -0|0.4 17|7 2 0 -15 2
4123 晟德|生技醫療|107 77 60|82 83 -6 -12|0.9 61|7 -18 0 -18 71
4128 中天|生技醫療|-16 -20 -22|78 78 28 16|1.0 1359|7 -1 -0 8 28
4129 聯合|生技醫療|19 32 15|91 91 10 5|0.3 8|8 0 0 -15 23
4130 健亞|生技醫療|-6 6 -4|77 77 -9 -3|0.4 12|2 -6 0 -17 24
4133 亞諾法|生技醫療|22 -18 -3|42 42 -13 -52|0.3 62|13 -0 0 -33 28
4137 麗豐-KY|生技醫療|4 4 9|63 81 -16 -18|1.2 23|63 -22 0 19 47
4139 馬光-KY|生技醫療|11 11 7|89 89 12 5|0.5 11|25 -1 0 8 37
4142 國光生|生技醫療|-54 328 -75|65 77 -17 -20|0.7 67|6 -24 0 4 69
4147 中裕|生技醫療|-3 -19 -560|82 91 16 8|1.2 119|7 -2 0 -1 12
4148 全宇生技-KY|生技醫療|184 112 53|64 64 8 -29|0.4 94|72 1 0 -25 22
4153 鈺緯|生技醫療|39 40 10|94 94 6 19|1.1 5|1 2 0 7 63
4155 訊映|生技醫療|60 35 15|93 93 8 12|2.1 32|3 2 0 328 92
4157 太景*-KY|生技醫療|166 61 71|71 71 -13 -9|0.5 66|4 -3 0 -5 16
4162 智擎|生技醫療|20 19 -39|76 76 29 37|1.6 2416|8 -0 -0 0 20
4163 鐿鈦|生技醫療|33 26 13|93 93 14 16|0.6 14|4 8 3 -7 16
4164 承業醫|生技醫療|61 53 18|88 88 17 -12|0.5 16|24 -3 -1 -22 16
4167 松瑞藥|生技醫療|13 -17 10|80 80 10 -2|0.6 47|11 0 0 14 3
4168 醣聯|生技醫療|33 1928 na|75 75 25 14|1.6 183|6 -0 0 -14 7
4171 瑞基|農業科技|-67 -67 -62|35 35 -31 -48|0.6 60|22 -1 0 -53 8
4174 浩鼎|生技醫療|-93 -66 na|55 62 -14 -31|1.0 59|11 -5 0 -8 22
4190 佐登-KY|生技醫療|8 18 22|95 95 10 9|2.4 10|64 0 0 -13 16
4306 炎洲|塑膠工業|-19 -17 -13|91 91 2 -5|0.8 9|5 2 0 -2 4
4402 郡都開發|紡織纖維|14 45 -17|72 72 13 43|0.4 8|4 0 0 na na
4426 利勤|紡織纖維|200 179 134|71 71 -18 -2|0.3 25|7 -7 0 -8 12
4432 銘旺實|紡織纖維|18 65 32|73 73 43 57|0.2 20|2 1 0 -1 12
4438 廣越|紡織纖維|77 56 -21|96 96 34 22|1.7 89|3 5 0 -6 176
4503 金雨|電機機械|70 78 42|81 81 -2 55|0.4 46|1 -1 0 -8 3
4513 福裕|電機機械|7 4 -11|95 95 39 29|0.2 8|8 -18 0 21 -1
4532 瑞智|電機機械|-19 -18 -12|85 85 9 1|0.5 24|12 3 0 -30 51
4536 拓凱|運動休閒|39 53 25|88 88 24 25|0.5 94|21 16 0 -31 8
4541 晟田|其他|56 32 -15|85 85 10 32|0.6 52|7 3 1 -20 -2
4543 萬在|電機機械|21 13 -0|76 76 3 35|0.2 25|8 5 0 -7 0
4551 智伸科|汽車工業|19 15 9|92 97 1 25|0.9 248|53 3 8 -18 -18
4557 永新-KY|汽車工業|49 67 14|81 81 45 46|0.7 24|42 6 0 -26 59
4564 元翎|電機機械|-36 -34 -28|59 78 -4 -23|0.8 7|2 -10 0 -6 22
4566 時碩工業|電機機械|21 18 8|84 84 18 22|0.7 49|3 2 0 30 20
4572 駐龍|電機機械|51 41 -18|89 89 -1 26|0.9 45|2 3 5 -12 -7
4576 大銀微系統|電機機械|3 3 -19|65 71 -14 -27|1.7 6|1 -3 0 -27 29
4580 捷流閥業|電機機械|-2 7 -5|94 94 5 2|0.6 5|1 -2 0 -39 16
4720 德淵|化學工業|16 6 -1|75 85 15 -1|4.0 31|3 -1 0 -0 65
4721 美琪瑪|化學工業|22 51 -68|67 76 2 -17|0.8 136|2 -2 0 -9 46
4726 永昕|生技醫療|48 -2 -28|75 75 2 -11|0.4 147|1 -1 -0 -36 95
4728 雙美|生技醫療|34 40 17|92 92 22 11|0.7 5|15 1 0 -6 2
4736 泰博|生技醫療|-25 26 -28|58 58 -13 -34|0.5 193|11 -3 -1 -18 1
4737 華廣|生技醫療|-3 22 7|85 85 9 7|0.9 9|22 -3 0 1 72
