# 2023-03-01 全池(1039 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2492 華新科|電子零組|-28 -21 -4|64 96 15 2|1.3 379|15 -1 0 -1 -9
2493 揚博|電子零組|-7 -1 -17|100 100 24 23|2.5 13|5 11 0 40 7
2495 普安|電腦及週|37 24 0|80 80 -2 12|0.4 26|22 -2 0 3 21
2497 怡利電|汽車工業|-2 17 -24|65 83 6 -12|0.4 126|1 -2 -0 6 -3
2498 宏達電|通信網路|-40 -22 -8|96 96 25 7|1.3 2380|14 0 -0 -2 -16
2501 國建|建材營造|188 119 24|93 99 11 -0|0.7 8|7 14 0 -13 2
2504 國產|建材營造|-27 -12 -8|88 97 8 4|2.3 44|15 -2 1 4 10
2511 太子|建材營造|-67 -57 -55|84 95 8 -5|0.6 8|9 6 0 -1 18
2520 冠德|建材營造|-51 15 7|81 96 5 2|0.6 14|15 9 -0 -23 -3
2530 華建|建材營造|-89 -8 -21603|90 90 -8 19|0.6 10|1 -2 -3 3 -3
2534 宏盛|建材營造|59 185 110|90 90 -9 -9|1.5 23|7 -5 0 20 31
2535 達欣工|建材營造|-20 -4 -22|95 99 7 3|1.7 9|7 -9 0 1 10
2538 基泰|建材營造|17 27 -21|91 92 8 -6|1.5 6|12 10 0 25 -9
2539 櫻花建|建材營造|na na na|99 99 8 13|1.0 9|1 13 0 8 3
2540 愛山林|建材營造|-40 -35 -19|80 80 6 -1|0.3 6|0 -9 0 4 30
2542 興富發|建材營造|-44 46 84|94 94 -6 6|0.4 83|9 26 0 -13 -20
2545 皇翔|建材營造|-66 -68 -81|84 98 10 -2|2.0 11|4 -3 0 27 -8
2546 根基|建材營造|48 66 25|99 99 17 9|1.0 6|4 6 0 169 11
2548 華固|建材營造|-28 -74 -1908|98 98 6 -2|1.3 29|19 -2 0 -4 13
2597 潤弘|建材營造|-23 -1 -17|89 94 18 34|0.6 9|1 11 0 -9 1
2601 益航|航運業|-15 -25 -15|81 100 28 3|5.5 15|12 -3 0 10 9
2603 長榮|航運業|-54 -42 -69|49 69 4 -31|1.3 3177|31 8 -1 9 -17
2605 新興|航運業|28 10 13|80 99 38 11|5.2 50|39 6 1 -1 -15
2606 裕民|航運業|-15 -22 -20|89 94 36 43|2.2 192|10 3 3 24 -24
2607 榮運|航運業|-29 -9 -124|67 79 1 -12|0.8 89|14 49 -0 -5 24
2608 嘉里大榮|航運業|-23 -13 -8|81 92 4 -10|0.8 9|5 14 0 -4 4
2609 陽明|航運業|-64 -54 -63|60 80 3 -24|1.1 1607|17 3 0 -1 -8
2610 華航|航運業|5 -10 -20|66 88 19 -12|0.9 768|11 2 -0 2 -6
2611 志信|航運業|-59 -54 -44|63 87 16 -17|3.8 10|1 -5 0 2 10
2612 中航|航運業|-6 -1 -24|79 93 22 5|2.2 16|2 2 0 2 2
2613 中櫃|航運業|-15 -11 -12|58 80 16 -9|2.1 6|1 -6 -0 -6 -5
2614 東森|其他|-6 -1 -6|62 92 14 -9|0.3 58|2 -0 0 -6 8
2615 萬海|航運業|-71 -55 -66|50 90 14 -16|1.1 775|43 1 0 -8 -7
2617 台航|航運業|15 19 0|82 100 20 3|3.1 27|3 7 0 -22 -18
2618 長榮航|航運業|42 24 -10|77 80 9 -18|1.0 1206|28 -15 -0 18 -4
2633 台灣高鐵|航運業|47 28 -48|99 99 5 1|1.0 81|11 3 0 15 4
2634 漢翔|航運業|53 31 -1|97 97 20 6|1.0 503|8 4 -1 45 14
2636 台驊控股|航運業|-70 -65 -45|53 92 1 -10|0.6 45|15 14 -1 -18 -9
2637 慧洋-KY|航運業|-31 -25 -52|66 99 18 8|1.9 183|11 5 3 -6 -16
2640 大車隊|數位雲端|-4 8 -14|97 97 30 30|1.9 15|6 2 0 -3 5
2641 正德|航運業|-34 -24 -44|74 100 14 -1|3.2 26|0 0 0 5 9
2642 宅配通|航運業|-17 -7 -5|57 84 10 -16|0.3 7|5 1 0 -2 6
2702 華園|觀光餐旅|68 42 -23|90 94 22 -10|3.7 25|38 -3 0 16 -1
2704 國賓|觀光餐旅|7 -1 -18|95 95 22 13|6.1 7|11 0 0 36 17
2705 六福|觀光餐旅|46 15 -79|91 94 11 8|6.0 5|2 -1 0 96 11
2706 第一店|觀光餐旅|27 13 -10|98 98 8 6|5.1 5|3 0 0 54 40
2707 晶華|觀光餐旅|31 21 -0|100 100 61 80|2.7 484|19 -4 3 72 7
2719 燦星旅|觀光餐旅|2910 1136 535|87 87 137 97|4.2 7|0 1 0 na na
2723 美食-KY|觀光餐旅|6 3 5|96 96 41 61|1.0 302|58 8 -2 14 17
2727 王品|觀光餐旅|27 7 -4|100 100 83 125|2.8 1194|29 5 1 -43 65
2729 瓦城|觀光餐旅|67 26 8|99 99 29 32|2.7 92|5 5 1 154 24
2731 雄獅|觀光餐旅|591 314 106|92 92 37 36|1.3 636|11 2 0 88 -0
2732 六角|觀光餐旅|-1 -4 -7|98 98 36 59|1.7 281|10 1 2 -34 34
2734 易飛網|觀光餐旅|877 418 168|87 93 33 -4|3.6 10|7 -0 0 na na
2736 富野|觀光餐旅|36 4 -104|92 96 29 3|4.1 38|5 -1 0 17 -4
2739 寒舍|觀光餐旅|48 47 -39|100 100 103 106|5.6 7|3 -3 0 -85 na
2743 山富|觀光餐旅|1339 876 106|86 86 17 3|0.9 106|1 0 0 9 28
2745 五福|觀光餐旅|1642 966 548|71 80 22 -5|1.8 7|0 0 0 na na
2748 雲品|觀光餐旅|33 30 -55|90 90 89 107|3.1 688|5 1 1 -13 -25
2752 豆府|觀光餐旅|66 33 -28|99 99 43 54|0.9 14|2 9 0 na 0
2753 八方雲集|觀光餐旅|6 9 -5|95 95 22 46|1.4 531|19 3 2 -18 41
2754 亞洲藏壽司|觀光餐旅|62 30 -184|94 94 56 122|0.4 92|85 6 0 26 -4
2801 彰銀|金融保險|32 31 10|92 99 3 -1|0.8 86|13 -24 0 8 7
2809 京城銀|金融保險|115 38 74|87 92 -5 -6|0.4 38|13 -5 0 2 -20
2812 台中銀|金融保險|28 13 1|93 100 8 3|1.8 98|10 6 0 1 9
2820 華票|金融保險|-11 -40 -1|91 92 5 -7|0.9 7|7 15 0 -16 12
2834 臺企銀|金融保險|35 25 5|100 100 16 16|1.4 269|19 11 0 -31 -18
2838 聯邦銀|金融保險|24 10 11|96 96 1 -3|0.9 14|6 25 0 45 -5
2845 遠東銀|金融保險|6 43 32|98 99 9 6|1.3 53|11 9 0 10 24
2850 新產|金融保險|3 1 -2|86 86 7 -13|0.7 9|11 6 1 9 7
2851 中再保|金融保險|-7 0 -4|64 90 5 -11|0.5 33|2 8 0 15 -6
2852 第一保|金融保險|5 2 -4|100 100 11 15|1.2 5|4 0 0 -18 -6
2855 統一證|金融保險|2774 907 688|83 99 10 -1|0.7 12|9 20 0 -5 -1
2880 華南金|金融保險|13 1 -5|97 97 4 -2|1.1 172|18 -20 0 3 25
2881 富邦金|金融保險|-74 -121 -62|84 97 6 6|0.8 742|20 -12 4 -3 -1
2882 國泰金|金融保險|-42 -71 -24|72 96 3 -7|0.8 950|21 0 2 -1 -26
2883 凱基金|金融保險|-59 -98 -44|71 97 -3 -5|1.0 319|23 -4 8 -11 -40
2884 玉山金|金融保險|25 7 11|77 88 4 -11|2.6 708|32 -21 -1 -2 10
2885 元大金|金融保險|-15 -25 -4|91 97 4 10|0.8 238|26 -9 9 8 -38
2886 兆豐金|金融保險|56 19 20|80 94 9 -6|1.0 480|22 -4 4 -7 -1
2887 台新新光金|金融保險|10 2 -6|84 98 12 5|0.9 184|24 10 0 -3 -2
2889 國票金|金融保險|-10 -35 2|81 95 8 -3|0.5 55|10 -1 2 -1 9
2890 永豐金|金融保險|-6 -7 -9|94 94 1 -1|0.7 286|28 -11 8 24 -23
2891 中信金|金融保險|-66 -90 -62|78 97 5 -5|0.7 545|39 -14 -3 12 4
2892 第一金|金融保險|26 8 -2|95 98 5 -0|1.6 427|25 -18 3 -21 42
2903 遠百|貿易百貨|10 2 -3|100 100 15 12|2.1 28|11 19 4 31 1
2905 三商|貿易百貨|53 -59 -87|79 97 12 -6|1.3 8|6 7 0 -1 1
2906 高林|貿易百貨|-20 -13 -20|66 91 6 -5|1.9 21|3 -2 0 19 0
2912 統一超|貿易百貨|12 11 0|92 92 1 -2|1.4 279|30 -20 -5 64 43
2913 農林|貿易百貨|-6 -6 -11|92 92 -1 11|1.3 12|9 8 0 0 -2
2915 潤泰全|貿易百貨|-27 -10 -12|60 93 4 3|0.4 140|9 2 1 3 -11
2916 滿心|居家生活|49 18 -48|100 100 42 42|1.2 7|22 0 0 35 10
2929 淘帝-KY|貿易百貨|-13 -16 -3|81 81 37 25|0.5 52|18 -3 0 -4 46
3003 健和興|電子零組|-23 -20 -19|81 86 1 -17|1.0 25|5 13 -3 -4 -2
3004 豐達科|鋼鐵工業|46 60 5|100 100 32 43|1.3 23|6 13 1 14 -9
3005 神基|電腦及週|-3 3 -6|92 100 26 9|2.1 61|23 22 -5 -22 0
3006 晶豪科|半導體業|-54 -55 -20|46 90 1 -9|1.3 399|17 7 0 -3 -27
3008 大立光|光電業|-13 -1 -3|93 93 -5 9|0.8 968|37 -11 6 -6 -7
3010 華立|電子通路|-35 -22 -22|85 94 2 -6|1.4 20|10 6 3 -11 2
3011 今皓|電子零組|-52 -47 -38|86 99 32 12|2.9 22|1 3 0 na na
3013 晟銘電|電腦及週|-1 23 -0|93 93 34 24|0.9 119|7 1 0 52 69
3014 聯陽|半導體業|-24 -27 2|86 100 26 26|1.8 79|14 4 0 45 4
3016 嘉晶|半導體業|-21 -6 -19|61 82 -2 -16|0.8 45|4 4 0 1 -25
3017 奇鋐|電腦及週|-35 1 -14|95 95 14 7|1.5 638|42 2 -2 16 -13
3019 亞光|光電業|-33 -27 -15|78 96 1 -3|1.0 52|11 4 -0 -2 -10
3022 威強電|電腦及週|8 25 -4|95 95 22 14|0.9 211|28 -3 0 14 73
3023 信邦|電子零組|17 21 0|94 94 9 6|1.3 198|64 12 0 121 -13
3024 憶聲|光電業|-0 -15 -16|98 98 5 -1|1.5 11|2 11 0 -15 -1
3025 星通|通信網路|-61 -62 -44|83 83 -6 5|0.5 9|3 7 -0 1 -17
3026 禾伸堂|電子零組|-37 -18 -7|87 100 7 7|1.2 21|11 9 0 -10 -1
3027 盛達|通信網路|-48 3 -3|100 100 72 104|1.4 509|7 -1 0 -13 32
3028 增你強|電子通路|-54 -32 -23|83 100 8 2|1.0 8|5 3 0 0 -1
3029 零壹|資訊服務|37 15 9|100 100 25 17|4.4 104|4 2 -0 171 32
3030 德律|其他電子|-64 -25 -37|93 96 -2 6|1.3 24|17 -13 0 1 35
3032 偉訓|電子零組|-7 -7 11|100 100 21 9|1.8 6|1 -1 0 4 2
3033 威健|電子通路|-30 -16 -12|91 100 4 3|1.2 22|6 9 0 -7 3
3034 聯詠|半導體業|-41 -37 -15|98 98 41 57|1.2 3031|48 7 2 -16 -3
3035 智原|半導體業|2 13 -48|59 93 12 -3|1.6 3195|24 -3 1 5 19
3036 文曄|電子通路|2 6 -20|76 95 6 -3|1.4 75|11 -6 0 -4 -10
3037 欣興|電子零組|-6 7 -25|53 79 -16 -16|1.1 3408|35 -9 -2 12 17
3038 全台|光電業|-10 -0 -9|97 98 9 -3|1.8 13|9 8 0 8 -1
3041 揚智|半導體業|-58 -31 -23|62 86 6 -15|0.8 22|11 -2 -0 1 11
3042 晶技|電子零組|-36 -21 -6|92 96 7 -1|0.9 94|15 3 1 -6 -11
3044 健鼎|電子零組|-28 -18 -19|82 99 10 1|0.8 93|39 -7 0 26 -4
3045 台灣大|通信網路|5 10 1|90 96 4 -4|1.1 220|16 -17 10 -19 12
3046 建碁|電腦及週|50 18 -17|84 84 -6 61|0.7 92|2 -1 -0 12 41
3047 訊舟|通信網路|-23 -7 -17|80 82 -6 -18|0.4 34|3 -4 0 -1 14
3048 益登|電子通路|-27 -15 -22|84 98 3 -3|1.7 14|3 9 0 7 -10
3049 精金|光電業|-65 -44 -5|72 92 9 -8|2.5 17|6 -0 0 3 -5
3050 鈺德|光電業|-3 8 -1|93 97 9 4|0.3 5|10 15 0 -2 3
3051 力特|光電業|-50 -27 -15|68 87 -6 -16|1.1 12|2 -7 0 20 -7
3055 蔚華科|電子通路|12 -50 2|100 100 30 29|2.9 14|2 4 0 65 9
3056 富華新|建材營造|72 765 -7785|91 99 1 4|1.5 17|5 8 0 8 -17
3059 華晶科|光電業|-34 5 -43|72 89 -6 -9|0.5 46|13 -5 -0 0 4
3062 建漢|通信網路|-20 53 4|77 79 5 -18|0.5 55|12 -1 0 0 -5
3078 僑威|電子零組|-31 -24 11|91 97 25 3|2.8 15|1 -3 0 -8 8
3081 聯亞|通信網路|-21 55 15|70 73 28 -26|1.1 324|34 -5 0 8 -2
3083 網龍|文化創意|26 5 -4|86 90 4 3|0.2 18|1 -0 0 10 3
3088 艾訊|電腦及週|-24 5 -19|100 100 28 23|5.8 34|7 3 -1 371 32
3090 日電貿|電子零組|-24 -10 -7|100 100 9 12|1.1 23|9 7 0 18 5
3092 鴻碩|電子零組|-48 -44 -55|54 81 10 -18|0.7 15|2 1 0 -6 -20
3093 港建*|其他電子|-29 -7 -29|77 100 29 19|1.6 23|69 3 0 -36 58
3094 聯傑|半導體業|-23 -9 -15|92 95 32 12|6.3 49|1 -2 0 43 44
3105 穩懋|半導體業|-55 -52 -20|55 86 8 -2|0.8 1061|39 -14 -1 67 -4
3122 笙泉|半導體業|-76 -64 -26|43 86 4 -18|1.0 9|3 4 0 -2 -2
3128 昇銳|光電業|48 -3 -29|86 86 -0 97|0.5 131|3 -1 0 3 26
3131 弘塑|半導體業|-26 -17 -16|80 88 10 2|1.6 20|4 5 0 na -9
3138 耀登|通信網路|32 31 8|82 97 22 13|1.7 83|4 4 -0 2 -13
3141 晶宏|半導體業|-26 -37 -32|59 85 26 -14|1.2 593|5 -1 0 -1 4
3147 大綜|資訊服務|-12 -26 -1|99 100 11 6|3.6 16|3 2 0 32 -1
3149 正達|光電業|-47 -26 -16|69 81 -8 -15|0.5 8|2 -0 0 0 na
3152 璟德|通信網路|-31 -27 19|82 97 31 26|1.8 57|16 -6 9 -2 14
3162 精確|電機機械|46 100 15|95 95 27 13|1.0 208|46 2 -0 16 -11
3163 波若威|通信網路|-13 4 -35|91 91 4 -7|1.3 96|6 2 0 -16 -8
3169 亞信|半導體業|-51 -36 -36|54 99 18 -4|1.5 76|3 1 0 3 -1
3176 基亞|生技醫療|-78 -85 -58|58 70 -7 -22|0.9 6|4 -1 0 na na
3178 公準|半導體業|-36 -1 -6|95 95 13 -2|0.5 11|2 11 0 -10 -19
3189 景碩|半導體業|-37 -21 -36|51 81 -6 -12|0.5 628|11 -4 -3 -5 13
3205 佰研|生技醫療|-31 -18 -5|57 57 -9 -35|0.4 21|12 1 0 8 -4
3207 耀勝|電子零組|22 30 1|100 100 43 61|1.2 428|10 3 -0 -13 -55
3209 全科|電子通路|12 42 12|100 100 30 17|2.3 108|7 12 0 236 34
3211 順達|電腦及週|-6 -6 -0|77 99 12 1|2.0 18|11 11 -0 -8 -13
3217 優群|電子零組|-19 -24 -13|87 94 7 24|1.8 83|2 -1 2 -25 10
3218 大學光|生技醫療|7 24 -6|93 94 31 -7|0.4 171|29 -1 0 -39 -9
3221 台嘉碩|通信網路|-32 -22 -35|73 80 10 -18|0.9 18|4 -3 0 20 4
3224 三顧|電子通路|-32 -42 -36|77 85 12 -1|2.3 49|1 -1 0 8 7
3227 原相|半導體業|-37 -35 6|85 97 20 18|1.0 71|17 2 -1 -1 23
3228 金麗科|半導體業|-75 -52 -22|45 54 3 -38|1.1 389|8 1 0 1 10
3231 緯創|電腦及週|-18 -5 -18|98 98 19 16|1.3 289|34 25 1 5 -5
3234 光環|通信網路|-54 -45 -17|82 82 8 -14|0.5 9|3 4 0 2 -0
3236 千如|電子零組|-16 2 -17|94 94 2 9|0.2 7|13 22 0 -6 -17
3252 海灣|觀光餐旅|-23 -30 -67|76 87 16 -20|2.4 7|8 -1 0 1 8
3260 威剛|半導體業|-34 -30 -15|73 95 7 9|1.1 128|11 -2 2 -14 -35
3264 欣銓|半導體業|11 17 -4|98 98 10 21|1.5 234|26 12 -0 33 -11
3265 台星科|半導體業|-9 -3 -30|99 100 11 7|1.1 54|7 12 0 2 0
3272 東碩|電腦及週|-10 46 -8|73 73 -19 41|0.2 22|1 -2 0 30 24
3289 宜特|其他電子|17 13 -5|94 94 7 38|0.4 283|17 9 -1 -38 -40
3290 東浦|電子零組|-18 -5 -10|93 93 7 25|3.6 61|3 3 0 15 4
3293 鈊象|文化創意|20 18 12|99 99 36 33|0.6 613|39 13 -1 -26 -39
3296 勝德|電子零組|-39 -22 -1|93 93 -6 -0|1.9 16|3 7 0 -2 -26
3305 昇貿|其他電子|-49 -40 -43|63 93 24 -11|0.5 44|1 -5 0 3 36
3310 佳穎|電子零組|-19 -1 -19|99 99 44 31|1.5 9|1 7 0 7 11
3317 尼克森|半導體業|-31 -26 -15|78 89 10 -10|0.6 23|4 11 0 -8 -23
3322 建舜電|電子零組|-49 -48 -14|82 91 -7 -6|1.7 20|1 -3 0 6 22
3323 加百裕|電腦及週|-56 -44 -24|90 96 4 -2|1.0 5|3 7 0 -4 -0
3324 雙鴻|其他電子|-38 -26 -21|66 95 6 3|1.0 217|10 4 -6 9 -12
3338 泰碩|電子零組|-46 -40 -28|65 88 8 -14|1.4 9|4 5 0 8 -5
3346 麗清|汽車工業|-11 11 -11|92 92 26 -2|1.0 41|6 8 0 -20 -27
3356 奇偶|光電業|19 7 0|80 80 -10 36|0.3 53|5 -2 0 -1 4
3357 臺慶科|電子零組|-25 -21 -5|94 94 38 20|2.6 36|11 0 0 101 45
3362 先進光|光電業|-36 -32 -30|98 98 9 10|2.8 122|1 -1 0 16 -6
3374 精材|半導體業|-12 -7 -13|72 79 -1 -19|0.5 140|9 -3 -0 -20 8
3376 新日興|電子零組|-49 -37 -33|95 95 9 2|1.3 38|21 -8 0 18 0
3380 明泰|通信網路|11 38 13|95 95 12 5|1.5 38|8 13 0 19 -24
3402 漢科|其他電子|-21 -2 -39|96 100 4 -0|1.4 6|3 1 0 2 16
3406 玉晶光|光電業|3 -5 -22|84 87 -0 -8|1.0 604|20 -7 0 11 3
3413 京鼎|半導體業|4 15 -5|91 94 9 0|1.5 102|23 7 -0 -17 -5
3416 融程電|電腦及週|7 13 5|100 100 16 24|6.3 8|3 2 0 203 175
3419 譁裕|通信網路|7 47 19|85 92 -0 5|1.6 16|3 -7 0 -6 14
3430 奇鈦科|化學工業|-42 -22 na|na na -2 na|1.4 6|1 0 0 na na
3432 台端|電子零組|-59 -60 -22|69 69 -15 -26|2.1 10|5 1 0 -13 -1
3438 類比科|半導體業|-50 -49 -13|83 97 15 15|0.9 24|2 -1 0 5 0
3441 聯一光電|光電業|-43 -39 -33|86 86 -4 -0|0.7 21|3 -0 0 9 5
3443 創意|半導體業|27 61 3|100 100 64 111|0.9 8008|34 -3 0 55 -38
3444 利機|電子通路|-39 -25 -9|79 79 10 15|0.5 46|9 -2 0 16 -15
3450 聯鈞|半導體業|-33 -22 -13|81 89 7 -13|0.7 11|8 4 0 -5 4
3454 晶睿|光電業|59 103 15|97 97 39 117|0.7 1623|8 -0 0 -31 15
3455 由田|光電業|-0 7 -6|95 100 8 9|1.9 45|6 8 -0 -12 -7
3466 德晉|通信網路|22 84 65|85 85 6 6|0.6 19|12 -7 0 -14 -9
3479 安勤|電腦及週|6 37 -18|90 90 39 29|0.5 316|3 -2 1 14 75
3481 群創|光電業|-48 -42 -3|90 97 20 23|2.0 1066|27 10 5 -3 2
3483 力致|電腦及週|-17 -30 -28|73 96 18 -1|0.8 52|2 -1 0 1 25
3484 崧騰|電子零組|-56 -42 -24|58 79 5 -20|1.8 8|4 1 -1 -9 -22
3491 昇達科|通信網路|-21 -21 -25|81 86 24 -11|2.5 164|8 0 -0 13 -7
3494 誠研|電腦及週|4 -6 -26|72 82 32 -21|0.8 11|12 -1 0 na na
3498 陽程|其他電子|-45 61 29|89 89 17 27|0.6 8|3 3 0 1 28
3499 環天科|通信網路|-51 -43 -16|79 86 -10 -6|1.1 6|1 -2 0 -8 3
3501 維熹|電子零組|-21 -11 -20|98 98 5 13|1.0 6|5 0 0 7 18
3504 揚明光|光電業|-43 -39 -39|73 73 -7 -12|0.8 77|2 -4 0 7 18
3508 位速|其他電子|-38 -36 -29|79 96 23 -2|1.2 37|1 -0 0 -11 -100
3511 矽瑪|電子零組|-34 -12 -67|85 85 -4 2|1.4 11|1 1 0 -2 -10
3515 華擎|電腦及週|-36 -23 -5|73 92 22 54|1.1 171|6 0 -3 22 -5
3520 華盈|電子零組|-55 16 -31|80 82 -4 -17|2.9 13|0 -1 0 22 -14
3521 台鋼建設|建材營造|16 -24 -22|76 76 -9 10|0.5 10|1 1 0 na -4
3526 凡甲|電子零組|-45 -35 -19|73 86 12 -15|1.0 34|5 4 -3 20 1
3527 聚積|半導體業|-41 -34 -14|64 93 12 -5|2.1 33|5 -1 0 14 -9
3528 安馳|電子通路|27 15 8|99 99 11 8|1.5 9|2 0 0 221 12
3529 力旺|半導體業|-9 34 -5|100 100 31 38|1.1 1252|62 -4 1 -52 11
3530 晶相光|半導體業|-29 -40 7|72 94 15 -2|1.5 15|40 7 0 -16 -10
3532 台勝科|半導體業|-9 21 -12|41 82 -9 -17|0.7 166|50 -9 -0 7 9
3533 嘉澤|電子零組|-31 -4 -27|94 94 -1 14|1.2 552|32 6 -2 -38 10
3535 晶彩科|光電業|-52 -55 -86|66 86 -4 -9|1.9 14|2 -4 -0 15 -4
3537 堡達|電子零組|-54 -31 -9|100 100 14 12|1.7 11|2 3 0 53 -36
3540 曜越|電腦及週|20 27 41|87 96 46 23|2.6 17|2 -0 0 11 8
3545 敦泰|半導體業|-45 -40 3|59 100 21 -1|1.8 291|17 3 0 -2 -17
3546 宇峻|文化創意|-5 -8 -1|93 96 1 4|0.5 9|11 5 0 -6 -9
3548 兆利|電子零組|-59 -47 -35|92 100 15 4|1.8 44|7 -1 0 -2 18
3552 同致|其他電子|-51 -17 -27|77 77 0 -13|0.5 173|14 -2 0 6 -22
3556 禾瑞亞|半導體業|-47 -40 -25|82 99 14 1|1.9 8|6 5 0 -10 -10
3558 神準|通信網路|46 97 20|92 92 37 32|1.2 1773|13 2 -1 29 -43
3563 牧德|光電業|-20 -19 6|82 100 33 16|2.9 26|10 1 0 29 10
3564 其陽|通信網路|42 3 -31|100 100 40 28|2.0 24|2 0 0 na na
3576 聯合再生|光電業|2 22 -10|85 88 -2 -10|0.6 89|16 0 0 4 9
3577 泓格|電腦及週|-32 -13 -32|91 91 21 17|0.7 8|1 3 0 2 49
3580 友威科|其他電子|-69 -12 -39|77 77 -6 -12|0.4 22|7 -6 0 -4 -1
3583 辛耘|半導體業|9 5 -19|85 92 8 -8|1.2 25|8 5 0 2 -2
3587 閎康|其他電子|20 20 2|98 98 27 46|0.3 148|11 10 -2 -15 -24
3588 通嘉|半導體業|-67 -57 -29|47 91 6 -6|0.5 39|1 -2 0 7 27
3591 艾笛森|光電業|-14 -13 -1|99 99 43 28|1.2 25|3 3 0 39 4
3592 瑞鼎|半導體業|-56 -43 -30|76 100 34 47|1.5 368|15 2 2 -4 -5
3594 磐儀|電腦及週|1 20 3|99 99 75 55|4.3 187|2 -1 -0 131 49
3596 智易|通信網路|10 29 5|80 93 10 -5|1.1 108|22 20 -7 -5 -47
3605 宏致|電子零組|-37 -25 -19|65 91 12 -10|0.8 8|10 1 0 0 2
3611 鼎翰|電腦及週|10 13 -3|100 100 12 10|2.9 10|12 10 0 95 0
3617 碩天|其他電子|39 33 1|98 98 13 26|1.6 168|8 4 0 20 8
3624 光頡|電子零組|-35 -30 -29|60 96 26 -2|1.5 398|41 -2 3 -8 54
3630 新鉅科|光電業|-55 -44 -5|78 83 -10 -6|0.5 7|36 11 0 -5 -5
3645 達邁|電子零組|-64 -55 -28|57 85 11 -15|0.6 7|11 4 0 2 -1
3653 健策|電子零組|4 26 -7|95 95 6 6|1.5 597|12 3 -3 -16 -0
3661 世芯-KY|半導體業|87 100 60|86 100 20 27|1.4 5394|51 -1 2 -13 38
3665 貿聯-KY|其他電子|27 48 -39|82 82 15 -7|0.7 611|42 -8 2 4 17
3669 圓展|通信網路|-39 -21 -3|78 88 4 -4|0.3 6|1 9 0 -5 -5
3673 TPK-KY|光電業|-29 -22 -17|87 93 9 -10|5.5 22|34 -8 0 4 10
3675 德微|半導體業|-24 -13 -16|75 94 48 12|1.6 833|53 0 1 -32 -25
3680 家登|半導體業|-7 19 -29|99 99 27 6|0.5 520|11 7 -0 -4 -32
3687 歐買尬|數位雲端|-8 -2 -6|45 89 5 -11|0.2 25|3 -0 0 -14 -22
3689 湧德|電子零組|-41 -15 -14|71 90 8 -11|1.0 6|3 9 0 -4 -24
3691 碩禾|光電業|-45 -51 -26|60 73 0 -26|0.7 29|6 1 0 0 -10
3693 營邦|電腦及週|84 128 61|93 93 71 101|1.0 420|2 -2 0 15 33
3701 大眾控|電腦及週|-32 1 -20|59 81 15 -18|0.6 38|3 0 0 -16 -16
3702 大聯大|電子通路|-36 -23 -20|89 93 5 -4|0.7 150|26 -6 16 -6 -13
3703 欣陸|建材營造|-23 -28 -52|95 95 11 6|1.3 37|28 9 0 -13 5
3704 合勤控|通信網路|24 32 11|98 98 24 31|0.6 245|14 8 0 -17 -25
3705 永信|生技醫療|-18 -19 -12|86 86 8 4|0.2 32|10 4 1 -11 5
3706 神達|電腦及週|-36 4 -9|91 93 1 4|1.7 77|13 10 1 14 8
3707 漢磊|半導體業|-12 -1 -20|68 79 -5 -19|0.8 250|9 3 -2 -6 -16
3708 上緯投控|綠能環保|-50 -28 -18|75 95 13 2|1.2 253|10 -2 -0 6 -11
3710 連展投控|電子零組|-51 -31 -15|69 69 6 -26|0.9 40|2 0 0 na na
3711 日月光投控|半導體業|-7 -6 -23|100 100 12 21|0.9 1197|76 19 -0 -51 -7
3712 永崴投控|電腦及週|31 -6 -32|94 100 23 7|0.9 25|3 17 0 -17 -25
3714 富采|光電業|-58 -49 -25|53 91 3 -9|1.1 138|14 -3 -0 1 -3
3715 定穎投控|電子零組|na na na|na 85 4 -13|1.3 12|14 9 0 -4 -9
4102 永日|生技醫療|-22 22 5|68 68 -15 41|0.1 35|2 -4 0 -19 -2
4104 佳醫|生技醫療|6 9 0|97 97 23 21|1.9 40|7 9 0 81 61
4105 東洋|生技醫療|-2 10 -2|92 92 -5 2|0.3 52|21 1 -3 -4 5
4106 雃博|生技醫療|22 23 8|75 91 25 14|0.3 24|5 6 0 -12 0
4107 邦特|生技醫療|-11 4 -5|96 96 8 8|1.7 32|23 -29 -6 47 2
4111 濟生|生技醫療|-11 1 -8|93 93 9 14|0.3 7|4 11 0 -53 9
4113 聯上|建材營造|-66 -89 -9|100 100 26 18|1.2 7|0 2 0 1 28
4114 健喬|生技醫療|11 27 -7|88 88 28 24|0.5 742|6 -1 -0 4 3
4116 明基醫|生技醫療|8 51 -48|73 82 -2 -16|0.3 25|1 2 0 -1 -3
4119 旭富|生技醫療|43 64 36|95 95 21 23|2.1 37|4 5 -0 13 -2
4121 優盛|生技醫療|-7 1 -9|81 92 18 0|0.5 15|3 3 0 -4 -7
4123 晟德|生技醫療|62 73 4|85 90 9 -8|0.6 42|8 18 0 -5 -5
4126 太醫|生技醫療|12 25 12|97 97 13 14|1.0 21|13 16 0 -13 -5
4128 中天|生技醫療|-13 -4 0|82 82 2 -14|0.4 260|6 -1 -0 -4 3
