# 2022-11-01 全池(843 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2753 八方雲集|觀光餐旅|17 18 4|91 91 23 33|0.4 88|8 -0 5 -3 4
2754 亞洲藏壽司|觀光餐旅|48 372 161|91 91 40 53|0.5 88|74 6 0 -30 20
2801 彰銀|金融保險|3 18 3|88 93 -3 -2|0.2 97|12 -14 0 17 13
2809 京城銀|金融保險|-269 -64 -16|77 84 -12 -13|2.0 57|15 15 0 -6 -3
2812 台中銀|金融保險|9 22 7|84 91 -5 0|0.7 48|10 -15 -1 19 -2
2820 華票|金融保險|-29 -29 -4|84 86 -10 -8|0.4 9|7 -14 0 -13 -21
2834 臺企銀|金融保險|18 20 7|88 93 -1 10|0.7 335|15 17 -0 -18 15
2836 高雄銀|金融保險|-1 -7 -7|83 89 -9 1|0.7 6|7 0 0 -4 -13
2838 聯邦銀|金融保險|4 6 6|93 93 18 20|0.3 22|6 16 0 -5 8
2845 遠東銀|金融保險|-21 1 4|88 91 -0 2|0.4 92|10 -0 2 -2 -64
2850 新產|金融保險|2 3 -1|77 77 -15 -5|1.0 21|11 8 0 1 11
2851 中再保|金融保險|-1 1 -7|62 67 -15 -29|1.2 7|1 2 -1 1 7
2855 統一證|金融保險|159 29 44|70 83 -7 -12|0.6 11|8 -3 0 -5 -3
2880 華南金|金融保險|13 15 9|91 91 -2 5|0.8 222|18 3 -0 -9 37
2881 富邦金|金融保險|-18 -39 -20|71 90 -4 -8|0.7 624|19 -8 1 -1 11
2882 國泰金|金融保險|-56 -48 -19|61 74 -17 -24|0.9 1010|21 -13 1 6 28
2883 凱基金|金融保險|-59 -46 -18|65 79 -10 -19|0.8 387|22 -4 2 -5 14
2884 玉山金|金融保險|-24 -7 -3|72 82 -15 -13|0.8 843|34 -28 -1 3 7
2885 元大金|金融保險|-14 -12 11|81 91 -0 -7|0.7 311|25 1 8 -17 -8
2886 兆豐金|金融保險|-39 -8 -5|70 82 -12 -14|0.9 573|21 -4 1 -3 15
2887 台新新光金|金融保險|-7 -15 -37|70 82 -7 -12|0.7 215|23 -8 -4 -2 27
2889 國票金|金融保險|-55 -36 -11|70 75 -16 -20|1.9 35|10 -4 0 22 37
2890 永豐金|金融保險|8 6 -1|88 88 1 3|0.9 322|28 11 1 -15 31
2891 中信金|金融保險|-45 -28 -44|73 82 -8 -14|0.8 692|40 -10 -0 -4 38
2892 第一金|金融保險|6 23 17|89 93 -3 3|0.9 427|25 12 2 1 22
2903 遠百|貿易百貨|10 19 13|84 89 -3 -7|0.6 10|10 -4 -3 -20 -16
2905 三商|貿易百貨|296 115 83|64 77 -14 -23|0.3 6|6 -3 0 3 1
2906 高林|貿易百貨|-3 5 -18|52 70 -25 -9|0.7 15|4 9 -1 -26 -16
2912 統一超|貿易百貨|13 16 7|94 94 -3 7|0.9 287|30 -10 2 53 31
2913 農林|貿易百貨|-9 8 -5|94 97 9 15|2.2 29|8 -9 0 -4 9
2915 潤泰全|貿易百貨|6 -2 -9|51 73 -2 -23|0.9 296|11 17 0 -17 -4
3003 健和興|電子零組|10 4 -11|71 81 -15 6|0.4 44|4 -2 0 -3 17
3004 豐達科|鋼鐵工業|49 65 20|79 79 -2 23|0.4 10|3 -11 -1 -11 3
3005 神基|電腦及週|34 22 14|69 79 -18 -12|0.6 40|22 -9 -0 -14 4
3006 晶豪科|半導體業|-54 -49 -41|38 55 -22 -41|1.0 294|13 -5 1 -4 36
3008 大立光|光電業|22 12 17|72 89 -10 18|0.8 1198|36 1 1 -3 46
3010 華立|電子通路|-5 2 -10|76 83 -9 -12|0.5 14|11 -4 -0 -13 -13
3014 聯陽|半導體業|-51 -49 -38|58 66 -10 -27|0.7 21|10 17 -0 -8 -14
3016 嘉晶|半導體業|10 15 -11|46 66 -14 -24|0.5 101|4 2 0 -4 -3
3017 奇鋐|電腦及週|26 26 8|86 86 -5 4|0.9 744|40 -6 3 3 89
3019 亞光|光電業|-3 -5 -8|61 85 -7 -0|0.6 51|9 9 0 -5 -2
3021 鴻名|電子零組|19 17 -1|85 92 13 18|0.6 6|3 1 1 3 3
3022 威強電|電腦及週|47 62 46|69 69 -5 30|0.2 81|27 13 0 -31 -35
3023 信邦|電子零組|25 23 7|87 88 -4 7|1.2 221|61 -2 12 10 30
3024 憶聲|光電業|-35 11 -6|84 89 -3 10|0.4 6|2 -13 0 5 14
3025 星通|通信網路|-24 -14 -12|79 79 11 13|0.2 32|8 5 0 -26 10
3026 禾伸堂|電子零組|-4 -15 -5|79 84 -2 -12|0.6 9|11 3 0 3 -5
3027 盛達|通信網路|5 3 -12|84 84 24 39|0.4 63|2 -0 0 1 19
3028 增你強|電子通路|-14 -21 -21|71 76 -15 -20|0.4 8|4 -15 0 1 2
3029 零壹|資訊服務|-27 -10 -22|84 90 -6 -5|0.6 7|2 -25 1 -7 -1
3030 德律|其他電子|26 12 -17|88 93 3 2|0.4 16|17 -21 -0 -2 7
3033 威健|電子通路|5 -7 -11|83 91 -3 -3|0.9 22|5 0 -0 -0 8
3034 聯詠|半導體業|-52 -49 -60|55 72 -2 -24|0.7 1123|43 -3 1 -4 -5
3035 智原|半導體業|27 48 -38|46 56 -8 -41|1.1 4359|25 -0 1 -16 6
3036 文曄|電子通路|51 30 4|64 77 -16 -9|0.8 116|11 -12 -4 2 24
3037 欣興|電子零組|43 33 -6|50 57 -17 -39|1.4 4801|41 -3 1 21 -8
3038 全台|光電業|24 17 1|86 86 -7 17|0.5 12|7 -17 0 7 -2
3041 揚智|半導體業|-26 -23 -37|43 62 -25 -32|0.6 13|12 8 0 -14 -20
3042 晶技|電子零組|-20 -16 -9|73 81 -11 -3|0.6 110|14 5 -0 -4 -7
3044 健鼎|電子零組|6 6 -4|71 80 -11 -18|1.5 127|39 -4 -2 7 2
3045 台灣大|通信網路|11 8 -3|89 89 -7 -8|0.7 403|16 5 4 -21 -19
3046 建碁|電腦及週|13 33 -11|84 84 74 89|1.5 1172|3 -0 0 30 202
3047 訊舟|通信網路|29 20 11|80 80 17 47|0.2 127|5 -3 -0 3 11
3048 益登|電子通路|7 8 -1|81 86 -5 -8|0.5 9|3 5 0 -1 -3
3050 鈺德|光電業|4 17 5|84 90 -1 -6|1.4 27|8 -0 0 -3 9
3051 力特|光電業|19 -6 -3|45 77 11 -3|0.3 14|1 3 0 -1 8
3056 富華新|建材營造|38506 16755 10331|76 86 0 -5|0.3 16|4 -6 -0 -5 -18
3059 華晶科|光電業|95 65 12|66 87 -4 2|0.9 71|14 5 -0 -5 9
3062 建漢|通信網路|86 111 90|63 71 -28 8|0.4 114|13 -1 -0 -3 -3
3078 僑威|電子零組|-40 -43 -9|62 72 -18 -20|0.9 6|1 13 0 -11 -6
3081 聯亞|通信網路|125 78 74|44 50 -37 -31|1.7 170|45 -0 -7 98 -37
3086 華義*|文化創意|-35 -44 -28|55 74 6 -10|0.9 7|37 53 0 -16 3
3088 艾訊|電腦及週|-2 14 -20|79 84 -5 -2|0.6 7|4 -10 -3 -16 12
3090 日電貿|電子零組|-10 -10 -14|94 94 4 1|0.7 8|7 -4 0 -9 -7
3092 鴻碩|電子零組|-14 6 -30|48 65 -13 -29|0.7 8|2 2 0 -13 -11
3105 穩懋|半導體業|-48 -41 -27|34 56 -25 -31|2.0 781|40 0 0 8 44
3122 笙泉|半導體業|-53 -56 -53|40 53 -22 -42|0.7 6|4 -1 0 -6 8
3128 昇銳|光電業|-2 33 3|93 93 56 68|0.6 103|6 2 0 -22 18
3131 弘塑|半導體業|-10 -8 -29|49 64 -21 -30|0.8 22|4 11 -20 na 9
3138 耀登|通信網路|31 33 9|50 76 6 -12|0.4 71|2 1 0 -16 10
3141 晶宏|半導體業|-37 -24 -59|29 47 -29 -45|0.6 274|10 1 0 -11 2
3147 大綜|資訊服務|-42 -40 -40|83 83 -9 27|0.1 6|2 -5 0 -22 21
3149 正達|光電業|-5 -1 2|61 83 26 -6|1.0 52|2 0 0 0 na
3152 璟德|通信網路|-46 -55 -11|40 68 -8 -27|0.7 10|17 -14 0 -4 5
3162 精確|電機機械|117 103 58|78 78 -4 25|0.4 35|47 1 0 -7 11
3163 波若威|通信網路|34 41 5|74 74 -17 4|0.1 61|10 -4 1 1 23
3169 亞信|半導體業|-24 -15 -53|34 56 -21 -39|1.1 97|3 -0 0 -7 7
3176 基亞|生技醫療|-88 -40 -351|52 61 -24 -33|0.5 5|4 -2 0 na -99
3189 景碩|半導體業|17 18 -12|43 62 -17 -34|1.4 1661|15 -5 0 13 1
3205 佰研|生技醫療|-13 -7 1|52 52 -26 93|0.2 20|19 14 0 -31 35
3207 耀勝|電子零組|25 15 -23|93 93 20 94|0.6 134|4 0 0 12 102
3209 全科|電子通路|-6 17 2|78 78 -12 -6|0.6 16|5 -33 0 5 -35
3211 順達|電腦及週|3 -5 3|67 87 -4 -7|0.6 8|10 6 1 -5 -10
3217 優群|電子零組|-25 -28 -26|46 72 -14 -21|0.8 12|2 10 3 -5 -14
3218 大學光|生技醫療|31 36 3|72 72 -22 6|0.5 83|33 -9 -1 1 -5
3221 台嘉碩|通信網路|-31 -9 -40|59 62 -38 -21|0.2 11|7 12 0 -13 -8
3224 三顧|電子通路|-33 -27 -61|56 68 -11 -26|0.2 6|1 -3 0 -4 10
3227 原相|半導體業|-50 -48 -9|57 76 -10 -17|0.7 19|14 -2 -0 -4 0
3228 金麗科|半導體業|-27 -21 -1|27 32 -54 -61|0.4 147|9 1 -1 -47 -2
3231 緯創|電腦及週|13 14 -5|89 91 -4 6|0.7 187|28 -6 -5 -3 15
3234 光環|通信網路|-27 -25 -9|70 74 -18 13|0.1 5|5 7 0 -5 -3
3260 威剛|半導體業|0 -8 -8|60 78 -7 -14|1.2 90|9 3 4 -3 -12
3264 欣銓|半導體業|24 21 2|76 91 6 8|1.7 161|21 -1 -0 9 6
3265 台星科|半導體業|5 13 -19|80 80 -5 -3|0.8 21|4 6 0 -3 6
3272 東碩|電腦及週|135 108 81|100 100 65 112|4.7 110|1 0 0 141 205
3289 宜特|其他電子|17 20 2|100 100 50 71|2.0 447|14 3 2 -10 46
3293 鈊象|文化創意|9 5 -4|86 86 -3 8|0.6 214|29 6 3 -5 37
3296 勝德|電子零組|-38 -23 -7|86 92 11 13|1.0 20|3 1 1 -5 2
3305 昇貿|其他電子|-23 -9 -43|46 56 -27 -35|0.5 17|3 1 0 -10 -7
3317 尼克森|半導體業|-18 -20 -20|57 64 -22 -22|0.5 12|4 6 0 -6 2
3324 雙鴻|其他電子|-18 -8 -15|50 66 -24 -17|0.4 178|10 2 -5 -9 -4
3338 泰碩|電子零組|-8 -4 -5|53 73 -25 -19|0.9 6|4 1 -3 -12 2
3346 麗清|汽車工業|8 33 18|64 68 -3 9|0.3 37|4 5 -11 -9 7
3356 奇偶|光電業|5 5 -2|99 99 27 23|1.5 91|5 -0 0 61 76
3362 先進光|光電業|-18 -3 -13|64 64 -30 5|0.3 60|2 -2 0 -17 5
3374 精材|半導體業|-11 -3 -2|65 65 -27 -27|0.6 139|10 9 -7 -8 -14
3376 新日興|電子零組|5 23 22|81 82 -3 -1|0.4 23|21 -13 -2 1 -4
3380 明泰|通信網路|27 39 37|79 79 -14 11|0.5 44|7 -8 0 -8 18
3390 旭軟|電子零組|-16 4 -18|63 71 -21 6|0.1 5|3 12 0 -14 -0
3402 漢科|其他電子|57 60 15|81 83 -14 -4|0.5 7|3 -12 0 -12 12
3406 玉晶光|光電業|23 22 -1|53 67 -24 -12|0.9 1371|24 1 -3 -3 -10
3413 京鼎|半導體業|28 27 4|67 78 -12 -15|0.8 102|21 -5 -2 -7 15
3416 融程電|電腦及週|7 13 7|100 100 6 12|2.3 6|3 6 0 1 -13
3419 譁裕|通信網路|49 41 27|49 77 -9 -5|0.3 6|4 -6 0 -5 -25
3432 台端|電子零組|-22 -9 27|61 61 -11 36|0.3 12|8 1 0 -14 1
3438 類比科|半導體業|-56 -53 -30|51 67 -8 -23|0.7 9|2 -0 0 -1 0
3441 聯一光電|光電業|-17 -21 -37|71 71 -21 13|0.2 11|1 -2 0 -10 7
3443 創意|半導體業|60 70 17|76 80 -10 -1|2.0 5016|33 -0 -0 28 68
3444 利機|電子通路|-27 -24 -18|73 88 -4 9|0.8 7|10 -7 0 -7 16
3450 聯鈞|半導體業|-11 -3 -3|62 74 -19 -11|0.4 6|8 -11 0 -4 -11
3454 晶睿|光電業|95 108 56|97 97 82 96|1.7 1206|6 -0 1 30 6
3455 由田|光電業|12 18 1|72 88 1 2|0.4 24|4 1 -0 7 8
3479 安勤|電腦及週|94 58 7|84 84 -14 7|0.4 11|3 -11 0 8 16
3481 群創|光電業|-42 -48 -23|69 92 16 -5|1.2 1179|25 7 2 -16 na
3483 力致|電腦及週|-20 -10 -29|46 65 -19 -31|1.0 9|3 2 0 -4 4
3484 崧騰|電子零組|-22 -15 -12|47 69 -26 -26|0.6 7|3 11 3 -4 -14
3491 昇達科|通信網路|-3 6 -13|56 66 -26 -6|0.5 288|11 1 -6 -10 -13
3504 揚明光|光電業|-1 19 -1|52 66 -24 25|0.3 147|3 -2 -0 -4 3
3508 位速|其他電子|-28 -19 -40|40 59 -32 -11|0.2 11|3 18 0 -18 -23
3511 矽瑪|電子零組|11 15 -119|82 85 7 9|0.9 26|1 -2 0 -1 9
3515 華擎|電腦及週|2 -13 -11|39 71 1 -24|2.1 114|5 0 1 -3 9
3520 華盈|電子零組|61 61 12|72 72 8 44|0.2 17|3 -1 0 -14 12
3521 台鋼建設|建材營造|19 2 -16|88 88 55 78|0.3 26|1 -0 0 0 10
3526 凡甲|電子零組|-19 -5 -9|59 70 -20 -22|0.4 27|5 -6 -10 -23 -1
3527 聚積|半導體業|-51 -51 -53|45 59 -18 -35|0.3 16|5 17 0 -13 -10
3529 力旺|半導體業|2 27 -8|46 72 -5 -10|1.2 1750|60 3 1 5 61
3530 晶相光|半導體業|-72 -69 -26|47 58 -22 -40|0.6 7|42 15 0 -7 -4
3531 先益|光電業|24 13 -4|89 89 6 30|0.4 5|21 6 0 38 -9
3532 台勝科|半導體業|37 32 5|39 55 -17 -30|0.9 403|51 2 -2 -10 -28
3533 嘉澤|電子零組|29 26 -3|96 96 20 8|1.3 806|31 -1 5 -22 2
3535 晶彩科|光電業|285 113 62|72 72 -0 16|0.6 70|6 2 0 -1 11
3545 敦泰|半導體業|-53 -62 -41|46 67 1 -29|1.2 283|14 -1 1 3 2
3546 宇峻|文化創意|-4 -18 -20|75 91 3 -2|0.3 5|11 -5 -0 -9 0
3548 兆利|電子零組|-4 -3 -20|71 80 -9 -10|0.8 7|8 -3 0 -5 -5
3552 同致|其他電子|32 39 27|68 72 -4 -1|0.4 426|18 -2 -1 -10 35
3558 神準|通信網路|104 83 34|78 78 -17 9|0.9 1275|10 -1 1 -23 -15
3563 牧德|光電業|-38 -37 -23|44 64 -15 -28|0.5 10|9 6 0 -5 -7
3576 聯合再生|光電業|56 36 -5|81 90 -0 7|0.3 110|17 6 0 na na
3580 友威科|其他電子|39 61 25|71 71 -11 -15|0.6 25|7 -3 -1 -7 -10
3583 辛耘|半導體業|13 12 -19|58 72 -11 -17|0.3 17|8 -5 0 -0 -2
3587 閎康|其他電子|24 16 1|91 94 20 19|0.9 208|4 2 4 -11 -0
3588 通嘉|半導體業|-50 -46 -52|37 53 -16 -40|5.7 12|2 -5 0 24 20
3592 瑞鼎|半導體業|-46 -42 na|na 54 -7 -44|1.1 152|13 1 2 20 49
3594 磐儀|電腦及週|46 21 10|78 78 -14 8|0.2 32|1 -1 -0 -24 85
3596 智易|通信網路|35 35 19|67 67 -28 -12|0.9 184|20 4 -8 2 -2
3605 宏致|電子零組|-2 -6 -16|59 75 -16 -18|1.6 5|10 3 0 -5 -5
3617 碩天|其他電子|68 38 21|87 87 18 56|0.2 14|5 -0 0 -25 -1
3624 光頡|電子零組|-3 -8 -32|44 48 -23 -43|0.3 41|45 6 -3 -5 -5
3630 新鉅科|光電業|-39 -40 -6|66 81 -3 4|0.7 7|36 -0 0 -7 -5
3645 達邁|電子零組|-47 -53 -42|51 53 -21 -32|0.4 13|13 4 0 -15 -14
3653 健策|電子零組|56 40 2|85 85 4 8|1.0 682|11 5 3 -8 7
3661 世芯-KY|半導體業|62 39 19|54 71 7 -27|1.5 6411|54 0 -1 42 -16
3665 貿聯-KY|其他電子|86 95 17|73 73 -21 -17|0.9 499|52 6 -4 13 22
3669 圓展|通信網路|-5 -14 10|62 79 -4 -12|0.3 7|1 3 0 -7 -26
3673 TPK-KY|光電業|9 11 15|69 77 -15 -2|1.0 26|34 -2 -3 -0 -6
3675 德微|半導體業|3 3 -16|50 50 -11 -40|1.0 411|54 -0 1 -40 -1
3680 家登|半導體業|46 62 -11|65 72 -10 4|0.6 430|8 3 -5 -1 -13
3687 歐買尬|數位雲端|4 -3 -15|35 55 -17 -39|0.7 15|7 12 0 -8 -2
3691 碩禾|光電業|5 -14 3|49 61 -29 -21|0.4 24|7 6 0 -2 -3
3693 營邦|電腦及週|33 53 21|82 82 -2 37|0.4 21|3 -4 0 19 29
3701 大眾控|電腦及週|1 9 -19|38 64 -17 -22|0.3 19|4 8 0 -11 -0
3702 大聯大|電子通路|-5 -6 -16|81 83 -13 -11|0.6 184|25 -5 5 9 11
3703 欣陸|建材營造|-1 18 -26|84 84 -7 5|0.5 71|28 -7 0 -45 10
3704 合勤控|通信網路|32 37 29|67 79 -21 -15|0.2 30|9 -5 -3 -23 na
3705 永信|生技醫療|-25 -20 -16|91 94 -4 -3|0.5 6|10 -22 0 23 15
3706 神達|電腦及週|46 33 26|83 93 -4 4|0.5 26|12 -4 0 0 -3
3707 漢磊|半導體業|22 25 -3|53 65 -11 -19|0.5 531|9 1 -2 -8 6
3708 上緯投控|綠能環保|-5 -0 4|64 68 -12 -20|0.3 104|11 -2 -2 -8 9
3710 連展投控|電子零組|-15 -17 -8|63 63 -15 -2|0.2 26|3 4 0 -81 na
3711 日月光投控|半導體業|24 25 3|78 83 -9 -7|1.0 1081|72 6 3 1 11
3714 富采|光電業|-40 -35 na|41 67 -14 -25|0.6 96|12 10 0 -4 -13
4102 永日|生技醫療|33 46 24|94 94 54 35|1.9 60|3 -2 0 -3 7
4104 佳醫|生技醫療|17 17 8|90 90 0 5|0.5 12|6 -23 -0 22 -3
4105 東洋|生技醫療|36 25 7|97 97 8 17|0.7 47|20 23 -2 -0 -5
4107 邦特|生技醫療|29 19 13|88 88 7 7|0.4 12|29 -0 -1 -18 -12
4114 健喬|生技醫療|39 42 13|85 85 4 48|0.2 117|8 12 0 -18 -34
4116 明基醫|生技醫療|94 101 18|61 61 -26 15|0.4 37|4 5 0 -14 5
4119 旭富|生技醫療|86 43 58|92 92 9 8|0.4 18|2 -7 2 -4 -2
4121 優盛|生技醫療|11 16 5|66 77 -2 -10|0.3 6|6 -4 0 -5 -4
4123 晟德|生技醫療|125 96 66|78 83 -10 -11|0.5 34|7 7 -1 8 4
4128 中天|生技醫療|-14 -16 -16|70 70 0 9|0.4 349|7 1 -0 -6 11
4133 亞諾法|生技醫療|-2 -7 5|43 68 -4 -25|0.2 20|14 3 0 -11 10
4137 麗豐-KY|生技醫療|-33 -8 4|61 79 -17 -12|0.6 11|63 -13 -1 2 -10
4142 國光生|生技醫療|51 141 -266|71 81 -9 -2|0.4 39|7 5 -0 -7 3
4147 中裕|生技醫療|38 7 34|74 77 5 -4|0.2 33|7 -7 0 -7 29
4148 全宇生技-KY|生技醫療|124 130 61|59 74 -11 -12|0.2 20|73 5 -1 -25 4
4155 訊映|生技醫療|-3 8 -13|85 85 -0 5|0.3 13|3 -2 0 -12 29
4157 太景*-KY|生技醫療|1131 471 391|69 69 -15 -1|0.2 22|4 9 0 -10 1
4162 智擎|生技醫療|-24 10 8|69 69 21 34|0.6 954|10 2 0 -21 -23
4163 鐿鈦|生技醫療|46 36 20|92 92 6 17|0.3 5|3 -8 1 31 12
4164 承業醫|生技醫療|82 69 23|85 87 9 11|0.3 9|24 0 1 2 1
4167 松瑞藥|生技醫療|-19 -8 20|73 80 3 2|0.2 8|11 10 0 -23 -12
4168 醣聯|生技醫療|-100 -30 na|64 64 3 8|0.2 65|8 3 0 -25 29
4171 瑞基|農業科技|-54 -62 -50|34 46 -20 -52|0.2 20|21 -0 0 -1 5
4174 浩鼎|生技醫療|14 -49 na|50 58 -16 -39|0.7 37|12 3 0 -13 6
4190 佐登-KY|生技醫療|-8 10 14|93 93 6 9|1.2 8|64 6 0 -3 -9
4306 炎洲|塑膠工業|-20 -18 -12|86 88 -6 -0|0.5 6|5 -25 0 -9 -4
4402 郡都開發|紡織纖維|-14 20 -34|55 55 -37 23|0.6 5|3 -5 0 na na
4426 利勤|紡織纖維|381 268 184|70 70 -17 5|0.2 8|7 -5 -0 5 6
4432 銘旺實|紡織纖維|7 8 -26|65 65 -31 57|0.4 11|3 2 0 -22 -3
4438 廣越|紡織纖維|127 83 -8|87 87 15 21|0.6 92|4 10 1 -17 21
4503 金雨|電機機械|55 87 45|70 70 -14 30|0.2 11|1 -2 0 -4 38
4513 福裕|電機機械|-6 -5 -18|81 81 3 33|0.6 7|7 -14 0 -6 10
4532 瑞智|電機機械|-37 -26 -17|79 79 -5 -1|0.2 6|12 -11 0 -27 -13
4536 拓凱|運動休閒|34 35 5|96 96 19 50|0.7 78|20 -9 10 36 39
4541 晟田|其他|50 43 -3|79 79 -6 27|0.5 17|6 -7 -2 8 -2
4543 萬在|電機機械|2 11 -0|70 70 -19 33|0.1 9|9 5 0 -6 4
4551 智伸科|汽車工業|3 12 6|82 85 -6 25|0.2 145|52 -7 4 -3 45
4557 永新-KY|汽車工業|244 125 47|75 75 13 43|0.2 9|41 -9 0 2 16
4566 時碩工業|電機機械|30 20 8|83 83 -0 22|0.5 30|2 -4 0 11 6
4572 駐龍|電機機械|68 45 -18|79 79 -14 9|0.6 35|1 -5 8 -10 -1
4721 美琪瑪|化學工業|-17 5 -99|56 64 -20 -22|0.5 94|2 2 0 -9 4
4726 永昕|生技醫療|-8 -4 -28|67 67 -10 -1|0.2 31|1 -8 -1 -21 22
4736 泰博|生技醫療|-5 14 -38|61 76 -6 -18|0.2 81|12 11 -0 -3 -14
4739 康普|化學工業|10 17 -25|53 62 -25 -24|0.4 125|4 2 -3 -12 -12
4743 合一|生技醫療|-40 -42 -1140|73 80 36 28|1.2 2555|8 -2 1 18 50
4746 台耀|生技醫療|45 51 31|74 80 9 -8|0.2 17|5 -4 -0 -4 -6
4755 三福化|化學工業|-1 3 -49|50 50 -24 -32|0.3 61|32 7 0 -19 13
4763 材料*-KY|化學工業|85 87 41|84 84 13 23|0.7 130|67 -5 2 -4 -13
4766 南寶|化學工業|45 40 18|88 88 -1 4|0.3 6|15 -20 -1 -47 -12
4768 晶呈科技|化學工業|64 70 na|na 76 50 92|0.7 255|6 1 -0 na -7
4770 上品|化學工業|136 62 na|na 66 2 -1|0.3 132|18 0 -0 -27 -12
4904 遠傳|通信網路|13 7 0|84 84 -6 -9|1.2 323|25 4 5 -23 6
4906 正文|通信網路|55 39 27|82 82 -9 -1|0.2 57|11 9 0 -19 -15
4908 前鼎|通信網路|-6 1 -26|73 73 -16 1|0.2 9|7 -4 0 -20 -0
4911 德英|生技醫療|59 295 194|63 63 -22 84|0.1 6|0 6 0 na na
4912 聯德控股-KY|電子零組|6 -5 -2|41 59 -33 -23|0.5 9|30 9 -2 -20 -26
4915 致伸|電子零組|19 27 11|75 75 -24 2|2.0 232|65 5 -10 25 6
4919 新唐|半導體業|-1 0 -4|56 60 -9 -33|0.9 869|7 4 -2 -15 -7
4927 泰鼎-KY|電子零組|12 -9 -28|39 57 -11 -42|0.5 78|16 -2 1 8 -3
4931 新盛力|電腦及週|301 190 83|100 100 48 48|1.3 1215|25 0 0 -8 -22
4934 太極|光電業|213 134 108|60 69 -10 14|0.3 9|0 -3 0 na na
4938 和碩|電腦及週|-14 15 -2|86 89 -6 -7|0.8 257|30 -16 -6 -12 24
4950 金耘國際|鋼鐵工業|-91 -90 -276|81 84 -2 -7|2.9 8|1 -11 0 na na
4952 凌通|半導體業|-38 -32 -37|58 59 -27 -36|0.4 12|6 9 0 -13 -12
4958 臻鼎-KY|電子零組|31 19 3|91 91 -5 11|0.9 398|69 15 -9 -5 -15
4961 天鈺|半導體業|-43 -37 -57|41 60 -1 -32|1.0 425|9 0 1 10 29
4966 譜瑞-KY|半導體業|-26 -14 -35|29 39 -31 -57|1.5 1148|67 -8 2 31 37
4967 十銓|半導體業|-4 -5 -1|50 72 -15 -25|0.3 6|2 6 2 -33 na
4968 立積|半導體業|5 -11 29|31 47 -27 -51|2.5 201|33 -1 0 9 26
4974 亞泰|電子零組|20 -7 -1|95 95 -1 7|2.1 5|7 -1 0 3 -11
4976 佳凌|光電業|-31 -12 18|45 66 -16 -20|0.3 16|1 8 -0 -7 -5
4977 眾達-KY|通信網路|57 45 52|76 76 13 26|1.0 236|50 8 -8 16 131
4979 華星光|通信網路|116 73 52|73 73 -2 62|0.4 40|10 5 -2 -24 -100
5009 榮剛|鋼鐵工業|26 34 -16|85 90 -6 -0|1.4 431|10 -4 5 5 28
5014 建錩|鋼鐵工業|-12 3 -15|55 64 -30 -31|0.4 5|3 9 0 -14 -14
5015 華祺|鋼鐵工業|18 22 -1|99 99 42 59|0.3 10|10 2 0 -1 32
5203 訊連|資訊服務|15 17 12|79 85 -0 9|1.2 15|12 -7 0 8 6
5215 科嘉-KY|電腦及週|-31 -30 -2|65 94 26 12|2.7 66|26 -0 0 38 100
5222 全訊|半導體業|-11 22 16|57 80 -3 8|0.7 60|6 -1 0 -22 48
5225 東科-KY|其他電子|52 51 22|98 98 73 51|0.9 64|54 2 0 88 -5
5227 立凱-KY|電子零組|119 76 -68|68 81 26 10|0.6 121|20 3 1 na na
5234 達興材料|光電業|-42 -38 -34|40 64 -12 -33|0.6 7|9 -17 2 -10 6
5236 凌陽創新|半導體業|-43 -62 -35|38 56 -13 -39|0.6 8|1 4 0 5 6
5243 乙盛-KY|光電業|32 27 11|82 84 -10 6|0.6 215|53 -4 0 5 13
5245 智晶|光電業|-2 1 -5|56 80 -12 -6|0.8 17|14 5 0 -5 -10
5251 天鉞電|光電業|104 79 44|89 89 39 58|0.5 44|24 -0 0 4 -5
5258 虹堡|電腦及週|73 70 5|76 76 -8 80|0.6 395|7 -0 -0 -7 -4
5263 智崴|文化創意|-14 -12 -2|67 84 -14 -1|0.8 12|15 11 -0 -8 5
5269 祥碩|半導體業|-22 -25 -6|30 42 -38 -56|1.3 528|21 -2 -0 4 6
5274 信驊|半導體業|56 39 -11|54 74 -8 -21|1.3 1188|53 4 -2 -32 -1
5284 jpp-KY|其他|42 53 33|83 83 -4 19|0.2 6|62 -5 1 -18 59
5285 界霖|半導體業|-6 -1 -11|49 69 -24 -18|0.5 21|2 1 -2 -6 -1
5288 豐祥-KY|電機機械|63 53 18|91 91 17 20|0.7 35|65 -4 7 -18 -13
5289 宜鼎|電腦及週|-10 -14 -32|81 91 -2 -8|0.5 22|31 -8 6 -3 -7
5299 杰力|半導體業|-51 -37 -44|45 52 -29 -44|0.5 12|3 8 0 -16 -13
5306 桂盟|運動休閒|0 0 -3|60 83 -6 -12|0.4 13|20 -8 2 -3 10
5309 系統電|電子零組|32 33 -18|79 79 -3 -2|0.5 48|1 -1 -2 na na
5321 美而快|數位雲端|31 18 -1|53 61 -1 -36|1.0 10|1 -2 0 7 19
5347 世界|半導體業|-11 13 -26|44 67 -9 -28|0.9 324|29 -0 1 -13 -20
