# 2025-04-01 全池(1165 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2493 揚博|電子零組|19 9 -2|75 75 -6 4|1.0 17|4 6 0 -3 -14
2495 普安|電腦及週|-13 -1 3|70 70 -16 -22|0.6 28|12 -1 0 -12 4
2497 怡利電|汽車工業|12 21 -2|58 58 -14 -39|0.8 17|8 -7 0 -3 -7
2498 宏達電|通信網路|20 -15 8|69 69 -9 -8|0.3 220|11 3 0 -15 -9
2501 國建|建材營造|-37 24 -31|53 82 -9 -13|0.9 23|7 -18 0 4 18
2504 國產|建材營造|15 4 2|74 74 -12 -20|0.8 141|10 -20 -6 10 34
2506 太設|建材營造|17 -41 -50|80 88 -2 -2|0.9 5|6 -4 0 -18 -4
2511 太子|建材營造|18 11 2|75 92 -3 -5|1.3 10|5 -5 0 -9 -20
2514 龍邦|其他|-5 -19 -53|72 85 -3 -4|0.9 5|3 -11 0 -2 4
2515 中工|建材營造|29 37 11|60 87 -1 -11|0.8 84|12 -7 0 3 7
2516 新建|建材營造|53 38 23|81 81 63 74|0.7 55|5 -4 0 na na
2520 冠德|建材營造|-11 15 -44|83 86 5 12|1.0 177|22 -4 2 -22 26
2524 京城|建材營造|266 849 495|45 63 -12 -37|0.9 32|1 0 0 -2 -20
2527 宏璟|建材營造|-84 -68 -1564|55 82 -12 -0|1.1 10|43 -3 0 -13 -1
2528 皇普|建材營造|1269290 9457897 7083846|77 86 3 6|0.8 40|3 7 0 -8 29
2530 華建|建材營造|-87 291 -41303|68 92 1 -1|1.0 21|4 -15 0 2 15
2534 宏盛|建材營造|666 521 415|87 94 1 3|0.9 14|8 13 0 2 -15
2535 達欣工|建材營造|9 -10 -10|94 94 9 16|3.2 32|7 -1 0 138 29
2536 宏普|建材營造|471 144 60|82 100 8 7|1.7 6|9 12 0 -18 -22
2537 聯上發|建材營造|12235 36889 13627|47 76 4 -23|1.5 19|4 -10 0 9 35
2539 櫻花建|建材營造|191 31 na|77 93 22 25|1.9 101|3 18 0 -9 -41
2540 愛山林|建材營造|44 20 -15|38 76 -9 -22|2.0 72|2 -1 1 38 10
2542 興富發|建材營造|-72 -3 -25|66 88 1 -6|2.0 192|11 -13 4 12 27
2543 皇昌|建材營造|8 -3 -13|72 72 12 -0|0.6 905|4 -7 0 -13 39
2545 皇翔|建材營造|704 211 -257|82 82 1 13|0.7 47|7 -21 0 57 -10
2546 根基|建材營造|46 29 21|65 93 12 6|0.8 9|2 -1 0 -7 -7
2547 日勝生|建材營造|32 -8 -7|94 94 23 34|1.8 130|20 22 0 14 -39
2548 華固|建材營造|164 29 -526|65 82 -9 -17|1.1 116|17 -22 -1 1 31
2597 潤弘|建材營造|49 16 -1|75 95 18 27|0.8 63|3 -6 13 11 47
2603 長榮|航運業|13 41 -26|95 95 -2 10|0.8 3542|21 -9 9 2 4
2605 新興|航運業|-28 -22 -23|75 83 -1 -9|0.5 129|35 7 0 -12 -27
2606 裕民|航運業|-9 -14 -21|86 86 14 21|0.4 991|9 -0 2 -45 3
2607 榮運|航運業|1 14 -12|96 100 4 6|1.7 50|10 16 -0 -1 -5
2609 陽明|航運業|3 30 -28|92 93 -1 9|0.7 1846|21 17 3 -14 -2
2610 華航|航運業|-1 11 2|85 85 -13 6|0.8 385|22 10 2 -3 3
2611 志信|航運業|10 5 -1|62 86 -1 -11|0.8 10|2 -6 0 -0 19
2612 中航|航運業|19 21 3|91 94 13 5|0.5 32|3 14 0 -37 -19
2613 中櫃|航運業|9 3 -0|66 80 -9 -20|0.5 10|3 3 0 -3 -4
2614 東森|其他|-11 -5 -2|80 92 7 -7|0.8 8|3 2 0 5 -16
2615 萬海|航運業|20 50 -17|76 76 -1 -20|0.6 877|42 2 9 -11 12
2617 台航|航運業|-3 -1 -10|77 93 4 -4|0.6 24|5 5 0 -18 -3
2618 長榮航|航運業|1 7 -1|87 87 -9 12|0.9 1667|25 -25 24 -11 155
2630 亞航|航運業|-18 -2 -10|89 98 23 13|1.9 239|1 0 0 na -2
2633 台灣高鐵|航運業|-8 2 -3|88 91 -3 -9|0.9 75|10 -15 2 -4 5
2634 漢翔|航運業|-8 -7 -3|92 99 23 10|3.6 1294|3 2 1 32 -9
2636 台驊控股|航運業|22 36 -36|69 87 -4 -12|0.9 29|11 -10 0 -3 -12
2637 慧洋-KY|航運業|-27 -23 -35|81 81 5 -1|0.6 1272|10 -7 3 -9 41
2640 大車隊|數位雲端|2 3 -1|94 94 2 14|1.0 7|7 -0 0 44 5
2641 正德|航運業|27 18 -2|88 88 18 11|0.6 166|5 6 0 -14 -39
2645 長榮航太|航運業|21 24 15|84 94 6 4|1.0 98|6 7 -3 16 3
2646 星宇航空|航運業|19 46 na|na na -7 na|1.0 150|2 -9 -0 na na
2707 晶華|觀光餐旅|-6 4 10|88 98 12 5|1.1 63|7 10 0 5 -22
2718 全心投控|建材營造|-100 -99 -329|49 68 -21 -31|0.8 9|1 -1 0 -27 1
2723 美食-KY|觀光餐旅|1 3 7|90 90 -4 11|0.6 25|49 0 1 -3 11
2727 王品|觀光餐旅|-7 4 2|92 92 -4 2|0.7 61|25 6 -0 -10 -24
2731 雄獅|觀光餐旅|8 26 -2|79 90 5 -2|0.5 58|5 0 8 -14 -32
2739 寒舍|觀光餐旅|-9 4 1|58 75 -12 -21|0.7 9|3 3 0 -10 -22
2743 山富|觀光餐旅|-22 -3 -33|52 82 -8 -14|0.6 13|1 -6 0 -0 -2
2745 五福|觀光餐旅|11 30 -17|69 81 -8 6|0.6 20|1 -8 0 -2 -9
2748 雲品|觀光餐旅|-22 -2 -4|75 87 -8 -8|0.7 10|1 10 0 -11 -25
2753 八方雲集|觀光餐旅|19 13 4|100 100 22 22|1.7 62|6 17 0 46 -19
2755 揚秦|觀光餐旅|22 20 3|91 91 22 29|0.5 7|1 9 0 -31 67
2801 彰銀|金融保險|22 12 4|97 99 1 0|0.8 371|14 0 2 37 -24
2809 京城銀|金融保險|-26 -17 -47|73 87 -1 -13|0.7 103|15 3 -3 -4 44
2812 台中銀|金融保險|9 6 -4|96 96 11 13|1.6 141|11 10 0 -2 10
2816 旺旺保|金融保險|-11 1 -3|83 90 -1 -5|1.1 7|2 3 0 -50 -2
2820 華票|金融保險|-3 6 -6|95 97 0 0|2.3 10|7 -1 0 -17 -10
2832 台產|金融保險|5 1 -5|100 100 21 24|2.0 29|4 16 0 125 27
2834 臺企銀|金融保險|12 1 -5|78 92 -1 -8|1.2 221|16 -24 1 -5 44
2836 高雄銀|金融保險|15 20 4|90 97 0 -3|1.0 10|6 -1 0 -7 -5
2838 聯邦銀|金融保險|22 8 -3|100 100 14 14|1.7 41|4 22 0 -30 -30
2845 遠東銀|金融保險|-4 -3 -1|80 96 3 -3|1.1 63|9 -15 2 -8 24
2850 新產|金融保險|2 -0 -3|98 98 8 19|0.8 28|10 11 1 112 -13
2851 中再保|金融保險|-14 -3 -4|95 95 7 6|1.2 44|4 18 0 -53 -31
2852 第一保|金融保險|3 -2 -6|98 98 23 34|1.8 40|7 12 0 21 -0
2855 統一證|金融保險|-51 -28 -100|84 86 -5 -8|1.2 91|11 -29 -1 -12 50
2880 華南金|金融保險|12 10 -1|98 98 7 7|1.1 325|17 -9 18 -32 10
2881 富邦金|金融保險|49 122 13|93 93 -4 -6|1.1 1382|21 -31 6 2 149
2882 國泰金|金融保險|-1 4 -17|88 88 -10 -10|1.2 998|25 -29 7 8 81
2883 凱基金|金融保險|28 183 6|94 94 -1 5|1.2 813|27 -0 7 1 78
2884 玉山金|金融保險|56 23 6|97 97 5 1|1.2 722|32 6 10 -30 -4
2885 元大金|金融保險|19 17 -7|92 92 -1 8|1.4 751|27 -27 14 45 70
2886 兆豐金|金融保險|-2 -8 -12|95 99 2 -1|1.3 511|19 -13 12 -4 21
2887 台新新光金|金融保險|27 19 -8|87 94 -2 -6|1.2 428|18 -15 4 7 7
2888 新光金|金融保險|-66 43 958|93 99 6 5|1.5 458|33 17 0 3 10
2889 國票金|金融保險|1 -3 -16|75 82 -15 -15|1.3 54|9 -31 -2 41 21
2890 永豐金|金融保險|33 20 1|84 91 -5 -8|1.2 629|23 -33 4 13 153
2891 中信金|金融保險|38 37 4|97 97 2 14|1.3 2078|32 -8 14 47 951
2892 第一金|金融保險|14 8 -0|95 97 0 -2|1.2 421|23 -28 8 -7 205
2903 遠百|貿易百貨|-22 -5 -0|73 89 5 -10|0.7 74|12 5 -0 -14 12
2905 三商|貿易百貨|-25 37 -32|65 73 -12 -27|1.0 9|5 -22 0 6 7
2908 特力|貿易百貨|-7 -1 -2|95 97 -0 -2|1.1 12|2 -0 0 -18 5
2912 統一超|貿易百貨|-1 5 -1|83 85 -6 -16|1.0 419|23 -36 4 27 98
2913 農林|貿易百貨|36 42 19|76 78 -11 -18|1.3 11|8 7 0 -5 -8
2915 潤泰全|貿易百貨|-32 32 25|74 74 -17 -22|0.8 142|8 -14 -1 -20 37
2929 淘帝-KY|貿易百貨|4 -2 7|75 75 -23 31|0.9 14|21 5 0 -20 -5
3003 健和興|電子零組|12 6 -4|63 69 -21 -31|1.1 39|3 10 0 -18 -6
3004 豐達科|鋼鐵工業|22 11 -2|85 96 11 11|1.8 14|3 -1 0 12 3
3005 神基|電腦及週|7 4 3|77 91 6 3|0.9 275|15 -7 -4 -14 24
3006 晶豪科|半導體業|1 -3 -13|55 78 -10 -23|1.0 149|12 -5 1 -2 11
3008 大立光|光電業|40 23 -2|79 89 -2 -3|0.7 1584|33 4 -7 -13 -23
3010 華立|電子通路|12 12 -6|67 77 -21 -22|1.8 57|9 -13 -5 -16 21
3011 今皓|電子零組|13 -4 -2|46 46 -35 -46|1.2 11|5 8 0 -19 3
3013 晟銘電|電腦及週|148 103 37|65 65 -17 -22|0.5 625|6 4 0 -23 -16
3014 聯陽|半導體業|34 14 8|77 89 -3 -0|0.9 86|26 -30 -3 -12 -27
3015 全漢|電子零組|21 12 20|81 81 -4 -2|0.2 37|10 -7 -1 -12 0
3016 嘉晶|半導體業|-15 -14 -9|52 61 -28 -38|1.0 15|2 -13 0 -3 -15
3017 奇鋐|電腦及週|76 38 15|57 64 -28 -26|0.9 4531|35 -8 2 -0 10
3019 亞光|光電業|38 32 1|70 70 -21 24|0.8 2616|20 -5 -3 11 61
3021 鴻名|電子零組|30 2 -17|53 53 -25 -33|1.2 5|6 14 0 -34 -28
3022 威強電|電腦及週|19 3 10|76 76 11 15|0.4 731|17 -2 -0 -31 9
3023 信邦|電子零組|10 11 7|76 80 -3 -16|0.8 434|50 -2 3 -40 -5
3024 憶聲|光電業|103 244 149|68 76 -17 -12|0.6 18|2 3 0 -2 -12
3025 星通|通信網路|15 -16 -54|68 68 -21 -7|0.2 22|5 2 0 -15 -8
3026 禾伸堂|電子零組|39 18 15|89 95 3 -3|0.7 48|13 17 0 -4 -45
3027 盛達|通信網路|31 18 10|61 75 0 -16|1.3 19|2 1 0 1 4
3028 增你強|電子通路|21 8 -2|96 98 12 6|1.1 17|7 18 0 11 -36
3029 零壹|資訊服務|126 88 38|75 75 -8 42|0.3 727|8 -0 -0 -27 14
3030 德律|其他電子|47 20 -34|59 75 -12 -25|1.4 128|13 -7 -2 -15 33
3031 佰鴻|光電業|27 6 -1|78 78 -5 -4|0.3 8|3 -10 0 -5 1
3032 偉訓|電子零組|8 2 13|70 70 -22 2|0.7 405|11 -1 0 -17 -24
3033 威健|電子通路|64 40 9|89 93 -0 -3|1.2 96|9 -5 1 56 11
3034 聯詠|半導體業|30 8 14|86 98 11 6|1.3 1198|30 -2 14 -9 5
3035 智原|半導體業|245 94 75|61 80 -7 -17|1.0 1417|13 -4 5 -10 15
3036 文曄|電子通路|56 42 -21|62 86 -10 -2|1.1 405|12 -2 -9 -13 19
3037 欣興|電子零組|21 12 -1|44 54 -34 -35|1.1 1488|28 -5 -1 -24 -9
3038 全台|光電業|-12 -14 4|78 90 0 -0|1.1 9|5 -6 -0 24 -22
3040 遠見|其他|7 -2 7|90 90 -5 11|0.8 14|17 -4 0 1 -19
3041 揚智|半導體業|-4 -18 -32|58 70 -21 -12|0.2 28|10 -1 0 -7 12
3042 晶技|電子零組|18 15 -2|77 77 -10 -15|0.8 114|10 -25 -5 -7 24
3044 健鼎|電子零組|33 16 3|85 95 4 0|1.0 377|35 3 7 -10 -0
3045 台灣大|通信網路|2 -0 -7|98 98 0 -1|0.8 515|16 9 5 54 44
3046 建碁|電腦及週|18 1 -17|73 80 -2 -20|1.4 7|3 -2 0 -5 -4
3047 訊舟|通信網路|21 30 -36|49 60 -28 -41|1.0 38|8 12 0 -27 -14
3048 益登|電子通路|44 20 11|53 64 -17 -29|1.3 16|5 10 0 -15 -22
3050 鈺德|光電業|-8 1 -8|54 72 -18 -25|1.2 11|9 4 0 -12 -2
3051 力特|光電業|54 41 38|79 87 -12 2|0.8 16|2 16 0 -8 -7
3052 夆典|建材營造|72 5 18|89 97 7 0|1.4 6|2 -0 0 -5 1
3055 蔚華科|電子通路|-36 -62 -15|65 80 7 1|0.3 11|1 3 0 0 -12
3056 富華新|建材營造|37071 21697 7458|93 93 15 17|2.4 307|9 5 0 -44 24
3058 立德|電子零組|19 -3 11|51 64 -26 -32|2.2 5|4 7 0 -16 -7
3059 華晶科|光電業|26 1 17|78 78 -10 9|0.3 359|12 0 0 -26 -4
3060 銘異|電腦及週|47 40 5|75 91 6 2|2.3 69|10 5 0 59 -23
3062 建漢|通信網路|14 42 32|62 62 -26 -25|0.8 92|13 0 0 -21 -2
3078 僑威|電子零組|80 44 54|87 87 16 24|1.8 635|20 8 -0 -23 -35
3081 聯亞|通信網路|51 13 -13|54 54 -22 5|1.4 628|22 3 2 -33 -18
3086 華義*|文化創意|-7 -1 -3|59 60 0 -40|0.5 36|40 -1 0 -5 4
3088 艾訊|電腦及週|32 15 8|77 77 1 31|0.3 134|15 -1 -1 -6 -23
3090 日電貿|電子零組|70 36 17|88 88 -2 10|0.6 97|10 15 -2 -18 -17
3105 穩懋|半導體業|-11 -20 -23|55 73 -13 -27|1.3 279|17 -8 4 9 40
3128 昇銳|光電業|39 33 15|65 65 -15 -20|3.9 26|1 -0 0 3 63
3130 一零四|數位雲端|17 10 2|92 98 3 -1|1.4 10|25 -40 0 -48 45
3131 弘塑|半導體業|38 48 28|46 51 -33 -48|1.0 688|22 8 -9 na 0
3138 耀登|通信網路|-10 -13 -11|67 75 -17 -25|0.9 21|2 -5 0 -10 25
3141 晶宏|半導體業|1 4 11|63 66 -14 -34|1.3 15|8 2 0 -5 -34
3147 大綜|資訊服務|408 161 108|81 81 -5 2|0.5 490|2 -3 -0 -54 -3
3149 正達|光電業|13 9 -7|67 67 -8 -14|0.4 176|1 3 0 6 -23
3152 璟德|通信網路|9 1 -8|59 75 -23 -22|1.2 14|13 -13 -1 -12 22
3162 精確|電機機械|354 176 101|87 87 43 55|1.4 489|57 6 0 11 -44
3163 波若威|通信網路|6 -22 10|79 79 29 3|1.3 4041|18 2 -1 -16 -33
3167 大量|電機機械|174 127 12|47 47 -30 -38|0.4 78|4 8 0 -33 -22
3169 亞信|半導體業|74 19 17|74 85 -8 -13|0.9 31|2 3 0 -2 -10
3188 鑫龍騰|建材營造|-76 -82 na|54 84 6 -16|1.3 9|1 -7 0 -1 -18
3189 景碩|半導體業|30 20 3|63 72 -22 -23|0.7 341|10 -13 -0 -11 9
3207 耀勝|電子零組|28 60 7|61 68 8 -31|0.8 29|1 -7 0 2 23
3209 全科|電子通路|11 -7 5|90 90 11 3|1.3 92|6 4 -0 -10 2
3211 順達|電腦及週|-15 -28 -6|76 76 -16 67|0.5 1959|10 -0 2 -36 -5
3213 茂訊|電腦及週|40 24 18|82 82 37 6|0.7 440|7 0 0 -18 -25
3217 優群|電子零組|57 31 11|82 92 -3 1|1.0 78|10 6 -1 8 2
3218 大學光|生技醫療|0 7 3|78 81 4 -16|0.9 27|10 11 0 3 -26
3227 原相|半導體業|41 34 -5|80 80 -3 -16|0.9 739|28 -8 0 7 -18
3228 金麗科|半導體業|-15 -14 -46|28 59 -21 -31|1.2 53|8 2 0 na -3
3230 錦明|光電業|79 16 47|80 80 -17 -4|1.3 65|2 1 0 -8 -24
3231 緯創|電腦及週|27 34 12|77 82 -6 -2|0.9 1464|23 -26 6 -9 20
3234 光環|通信網路|73 28 30|67 67 -15 0|0.6 33|3 -10 0 na na
3257 虹冠電|半導體業|-7 -22 5|71 71 -1 -11|1.0 14|2 2 0 -6 -10
3260 威剛|半導體業|0 -10 -25|77 91 13 -1|0.8 653|11 5 4 -5 -43
3264 欣銓|半導體業|-3 -2 5|90 94 35 22|0.6 496|18 -0 6 -21 3
3265 台星科|半導體業|9 4 -8|69 79 -17 -16|0.5 31|1 -1 0 -5 1
3289 宜特|其他電子|17 11 -5|59 59 -18 -33|1.2 36|12 -17 0 -9 21
3290 東浦|電子零組|53 25 16|79 79 3 -5|1.0 16|3 -2 0 -3 -10
3293 鈊象|文化創意|25 29 -2|72 72 -17 -18|1.2 1904|25 -4 -1 -24 29
3294 英濟|電子零組|5 -10 -11|61 74 2 -3|0.1 43|7 8 0 -11 -35
3303 岱稜|其他電子|32 19 -3|70 70 -5 -19|0.5 18|5 -2 0 -10 -11
3305 昇貿|其他電子|67 58 17|76 84 -3 -16|1.7 29|4 -3 0 -7 2
3312 弘憶股|電子通路|72 31 11|45 64 -18 -33|0.6 216|2 -2 0 2 -13
3323 加百裕|電腦及週|9 -7 11|74 74 -7 40|0.7 420|5 1 0 33 -35
3324 雙鴻|其他電子|78 40 7|57 71 -20 -24|1.1 1647|11 -1 0 10 5
3338 泰碩|電子零組|70 18 12|58 72 -16 -25|1.7 29|2 5 0 -14 -19
3339 泰谷|光電業|6 0 -21|65 75 -14 -15|0.5 7|2 -6 0 1 -6
3346 麗清|汽車工業|8 3 -6|64 75 -14 -21|1.4 7|3 -5 0 -3 -12
3356 奇偶|光電業|-26 -16 -5|71 78 -6 -13|1.2 20|6 -5 0 -1 -8
3357 臺慶科|電子零組|65 41 9|77 85 -7 -13|0.7 18|13 -17 -3 -2 -5
3360 尚立|電子通路|52 22 9|68 69 -12 -30|0.7 6|2 -5 0 8 -12
3362 先進光|光電業|26 12 6|54 64 -29 -34|1.6 69|4 9 0 -20 -7
3363 上詮|通信網路|40 35 13|63 63 -6 15|0.7 375|12 1 -2 -27 1
3373 熱映|其他電子|1 13 4|69 69 4 -10|0.2 5|5 18 0 -7 18
3374 精材|半導體業|6 -4 -11|53 64 -27 -30|0.5 268|6 12 -2 -17 0
3376 新日興|電子零組|9 7 -21|82 82 17 17|0.7 1519|26 -4 -2 -6 -6
3379 彬台|電機機械|270 243 94|73 73 36 60|0.2 511|5 0 0 -11 -54
3380 明泰|通信網路|4 -10 7|78 78 -16 -11|0.7 22|9 -8 -1 -5 -4
3390 旭軟|電子零組|79 26 11|67 79 -12 -23|1.7 9|2 1 0 1 -11
3402 漢科|其他電子|1 -6 -24|76 81 -7 -12|0.6 17|3 -17 0 -18 11
3406 玉晶光|光電業|5 -4 -27|62 78 -14 -18|0.4 461|24 -8 -7 6 0
3413 京鼎|半導體業|51 44 8|70 75 -11 -26|1.4 192|26 -30 -2 -2 47
3416 融程電|電腦及週|1 13 -5|78 78 -6 -1|0.5 42|4 -24 0 1 30
3430 奇鈦科|化學工業|27 31 9|61 61 -7 -24|1.0 9|4 2 0 -7 -11
3434 哲固|光電業|23 13 2|99 99 54 55|8.8 59|1 -0 0 51 239
3437 榮創|光電業|2 -1 1|58 64 -27 -32|1.4 5|5 11 0 -13 -16
3441 聯一光電|光電業|154 61 33|87 87 -4 -6|0.4 6|5 0 0 -10 -1
3443 創意|半導體業|19 20 18|65 73 -18 -4|0.8 1319|22 -3 -6 -7 -7
3444 利機|電子通路|45 36 14|48 69 -20 -33|1.3 16|11 3 0 -19 2
3447 展達|通信網路|81 62 26|57 57 -13 42|0.3 145|3 1 0 -38 -46
3450 聯鈞|半導體業|149 108 49|69 69 -19 17|0.5 4584|17 1 0 -19 -11
3454 晶睿|光電業|39 26 29|86 86 11 5|0.5 80|4 4 0 11 -3
3455 由田|光電業|-20 -31 -24|70 70 -18 -25|1.0 29|6 -13 -0 3 19
3466 德晉|通信網路|-95 -74 -4|52 61 -10 -10|1.1 29|5 -3 0 2 65
3479 安勤|電腦及週|28 16 16|95 97 28 2|1.1 91|9 15 1 -27 -22
3481 群創|光電業|33 14 9|92 94 5 -1|1.2 995|27 17 1 -9 -47
3483 力致|電腦及週|21 0 -5|57 71 -16 -30|0.7 78|6 -1 0 -11 5
3484 崧騰|電子零組|31 35 2|80 80 -4 -9|0.7 78|12 -4 0 -9 -2
3491 昇達科|通信網路|103 59 -1|83 83 22 18|0.7 1233|21 1 2 -6 16
3498 陽程|其他電子|56 204 97|57 57 -32 -23|0.6 16|7 5 0 -22 -11
3501 維熹|電子零組|44 13 0|81 87 0 -13|1.5 18|7 4 0 -62 -16
3504 揚明光|光電業|82 21 26|72 72 -10 1|0.3 33|4 5 0 -16 3
3511 矽瑪|電子零組|85 51 37|58 58 -24 -10|0.9 8|6 15 0 -14 -15
3515 華擎|電腦及週|86 98 48|72 72 -20 -9|0.6 112|11 -27 -1 -0 17
3518 柏騰|其他電子|38 -4 -4|49 61 -23 -38|1.1 7|6 -0 0 -10 -30
3526 凡甲|電子零組|123 68 26|91 91 2 6|1.3 65|24 -28 2 -12 -23
3528 安馳|電子通路|77 50 49|82 82 40 35|0.6 139|5 2 0 814 78
3529 力旺|半導體業|4 10 -9|67 67 -30 -11|1.2 1375|62 8 -7 -6 -13
3530 晶相光|半導體業|43 -3 -13|61 67 -23 -29|1.0 7|40 -8 0 -4 4
3532 台勝科|半導體業|8 -9 5|46 60 -20 -39|0.8 30|48 -13 0 0 -0
3533 嘉澤|電子零組|56 29 3|71 71 -26 -6|0.7 1263|41 -1 -5 -4 -63
3535 晶彩科|光電業|-67 -73 -405|45 56 -32 -43|0.9 31|6 20 0 -29 -28
3537 堡達|電子零組|12 -2 0|65 71 -19 -26|1.2 6|2 10 0 -24 -23
3540 曜越|電腦及週|8 14 21|64 81 -7 -9|1.6 7|3 -3 0 6 -2
3545 敦泰|半導體業|-10 -12 -12|73 76 -23 -14|0.8 42|21 -4 -1 -8 9
3546 宇峻|文化創意|-35 -10 -9|94 98 8 3|1.4 10|10 7 0 -10 -19
3548 兆利|電子零組|19 22 13|52 69 -18 -20|0.7 106|3 9 -0 -21 -21
3550 聯穎|電子零組|106 35 32|50 54 -25 -48|1.0 6|6 -11 0 -1 12
3551 世禾|綠能環保|8 12 -1|70 70 -21 5|0.2 47|5 -1 0 -15 1
3552 同致|其他電子|-13 -10 7|69 70 -20 -12|1.6 12|12 7 0 -7 -10
3557 嘉威|居家生活|37 1 -17|76 76 -18 -17|0.9 9|2 -27 0 1 31
3558 神準|通信網路|64 30 46|78 78 -4 16|0.4 302|10 4 -1 -29 -28
3563 牧德|光電業|196 188 136|80 80 22 31|1.0 959|16 6 0 -6 -45
3564 其陽|通信網路|-9 29 4|47 60 -20 -39|0.9 11|3 3 0 -14 -15
3570 大塚|資訊服務|93 45 13|88 88 -1 22|0.5 13|46 3 0 na 16
3577 泓格|電腦及週|65 37 20|74 74 -7 -11|0.4 9|1 3 0 -29 -3
3580 友威科|其他電子|37 -3 2|56 63 -24 -36|0.6 29|4 4 0 -19 -6
3583 辛耘|半導體業|25 19 -19|55 55 -30 -37|0.9 223|13 7 -0 -23 -17
3587 閎康|其他電子|9 3 -3|56 59 -32 -37|2.0 89|13 3 -13 -6 2
3588 通嘉|半導體業|28 11 -14|48 60 -21 -38|1.4 9|3 -3 0 -14 -20
3591 艾笛森|光電業|12 15 -11|70 78 -12 -7|5.1 17|2 -3 0 3 9
3592 瑞鼎|半導體業|2 4 -20|70 86 -10 3|0.6 109|14 -4 -1 -15 -4
3594 磐儀|電腦及週|50 42 37|74 74 -8 12|0.2 66|6 -7 0 11 -2
3596 智易|通信網路|7 -6 0|97 97 29 54|1.5 454|35 18 1 5 54
3597 映興|電子零組|67 60 22|63 63 -20 -0|0.3 6|3 4 0 -9 1
3605 宏致|電子零組|38 31 10|78 78 7 -7|0.7 319|24 1 1 -19 -24
3607 谷崧|電子零組|43 27 3|70 73 -14 -20|1.0 5|6 3 0 -5 4
3609 三一東林|電子零組|44 56 64|82 82 14 24|0.5 31|4 5 0 -1 na
3611 鼎翰|電腦及週|63 47 34|83 84 -5 -15|1.9 14|12 -6 0 10 23
3615 安可|光電業|8 -14 -5|57 57 -21 -27|0.8 6|3 14 0 -13 -7
3617 碩天|其他電子|6 7 1|73 73 -22 -14|0.9 117|15 -0 0 -7 -8
3622 洋華|光電業|-33 4 1|66 73 -13 -28|1.0 16|3 -19 0 -7 -10
3625 西勝|電腦及週|-44 -63 0|73 73 -10 28|0.4 11|6 -5 0 na na
3630 新鉅科|光電業|-3 3 -12|69 75 -17 -18|1.7 12|39 -15 0 4 -6
3645 達邁|電子零組|28 34 -5|68 68 36 22|0.1 284|14 3 0 -16 -24
3653 健策|電子零組|88 63 33|65 65 -31 -23|1.1 1326|23 5 -5 7 -5
3661 世芯-KY|半導體業|11 12 -46|73 73 -17 33|1.0 7356|55 -5 1 9 -16
3663 鑫科|其他電子|114 94 -1|50 57 -25 -42|0.7 29|2 14 0 -22 -16
3665 貿聯-KY|其他電子|30 31 20|72 72 -11 13|0.6 1915|37 -9 3 10 -5
3673 TPK-KY|光電業|-10 -14 -13|66 80 -9 -19|1.2 41|35 -17 0 -1 16
3675 德微|半導體業|7 1 -27|42 50 -30 -42|1.2 34|56 14 -13 -14 -22
3679 新至陞|電子零組|101 48 24|87 87 10 8|1.0 19|11 10 0 -39 12
3680 家登|半導體業|5 -1 -34|69 69 -17 -28|1.9 373|26 -13 -2 16 25
3687 歐買尬|數位雲端|13 2 -2|66 66 -10 -15|0.5 5|6 -6 0 2 -2
3689 湧德|電子零組|48 29 35|82 82 -12 -5|0.5 202|18 -11 0 20 9
3691 碩禾|光電業|-43 -45 -171|39 62 -15 -35|1.2 29|2 -18 0 17 4
3693 營邦|電腦及週|82 42 33|76 80 -6 -11|0.7 192|2 -5 0 -17 -2
3694 海華|通信網路|24 8 10|73 73 -12 15|0.3 131|9 -0 0 -27 -21
3701 大眾控|電腦及週|6 -11 -6|57 69 -12 -13|2.5 9|3 0 0 -13 -5
3702 大聯大|電子通路|52 33 2|65 81 -10 -17|1.1 338|26 -10 -16 -5 50
3703 欣陸|建材營造|43 15 8|69 85 -10 -11|1.1 26|22 -36 -1 -7 35
3704 合勤控|通信網路|6 38 37|69 81 -14 -8|0.9 62|13 -16 0 -3 84
3705 永信|生技醫療|18 11 -3|93 93 8 -5|2.0 31|10 15 0 14 -29
3706 神達|電腦及週|124 182 83|64 64 -21 25|0.4 809|13 -1 -1 -18 -29
3707 漢磊|半導體業|-6 -16 1|58 74 -17 -24|0.8 35|9 1 0 -6 -2
3708 上緯投控|綠能環保|25 9 -1|47 60 -18 -35|1.4 23|8 -13 0 -10 -1
3709 鑫聯大投控|電腦及週|80 63 24|91 91 17 35|1.7 31|5 5 0 298 -9
3710 連展投控|電子零組|17 15 -2|63 63 -9 -19|0.6 7|4 -11 0 na na
3711 日月光投控|半導體業|13 8 4|77 81 -10 -8|1.0 1919|73 -20 3 -6 8
3712 永崴投控|電腦及週|157 104 31|70 70 -18 -3|0.6 97|6 -18 0 -12 65
3714 富采|光電業|19 4 -2|78 78 -5 -11|0.5 101|16 -10 0 -3 16
3715 定穎投控|電子零組|6 12 0|56 60 -25 -39|1.3 91|8 1 -3 -14 6
