# 2022-12-01 全池(932 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
4958 臻鼎-KY|電子零組|30 25 7|100 100 7 9|0.8 457|72 26 -5 -15 -27
4960 誠美材|光電業|-46 -43 -33|77 93 0 -3|0.8 14|6 13 0 5 -10
4961 天鈺|半導體業|-45 -41 -48|50 83 9 -18|0.6 563|9 -1 1 8 -1
4966 譜瑞-KY|半導體業|-33 -24 -40|40 63 6 -39|0.7 1435|68 2 1 -28 20
4968 立積|半導體業|5 -0 36|44 67 0 -35|2.0 642|26 -5 1 1 25
4974 亞泰|電子零組|46 17 15|99 99 3 7|0.9 11|8 16 0 -50 -3
4976 佳凌|光電業|-29 -20 10|54 82 -10 -15|0.8 20|2 4 0 -1 -4
4977 眾達-KY|通信網路|62 53 52|86 86 -12 38|3.8 195|41 -6 1 49 34
4979 華星光|通信網路|117 102 69|100 100 52 164|6.0 160|14 3 3 4601 na
4995 晶達|光電業|11 -6 -38|95 96 2 6|2.1 6|3 1 0 -10 0
5009 榮剛|鋼鐵工業|38 31 -16|99 99 24 18|1.1 500|19 14 0 21 -6
5011 久陽|鋼鐵工業|-14 25 -12|61 82 -0 -20|1.9 11|1 -2 0 -4 10
5014 建錩|鋼鐵工業|-21 -8 -21|72 88 2 -12|0.8 15|3 0 0 -4 7
5015 華祺|鋼鐵工業|6 13 -7|98 98 24 78|3.0 65|11 2 0 77 95
5203 訊連|資訊服務|-1 14 9|78 85 -7 4|0.9 13|11 -17 0 -4 21
5215 科嘉-KY|電腦及週|-32 -34 -6|63 89 16 3|0.2 22|25 -4 0 4 28
5222 全訊|半導體業|13 27 19|61 84 -11 -2|0.8 46|6 -4 0 9 0
5225 東科-KY|其他電子|41 45 11|89 89 32 71|0.4 94|52 -2 2 -12 20
5227 立凱-KY|電子零組|346 177 6|78 94 46 9|0.7 106|19 -1 0 na na
5234 達興材料|光電業|-21 -33 -26|49 82 2 -18|0.8 6|9 -12 1 33 2
5236 凌陽創新|半導體業|-30 -48 -19|47 74 4 -27|0.8 13|1 7 0 16 4
5243 乙盛-KY|光電業|29 30 14|88 88 0 -6|0.6 90|53 -2 -0 -0 17
5245 智晶|光電業|-7 -3 -8|59 84 -5 -4|1.1 7|14 5 0 -4 -13
5251 天鉞電|光電業|69 82 39|100 100 63 88|1.1 141|24 0 0 50 29
5258 虹堡|電腦及週|73 65 -2|86 86 -2 11|0.5 626|8 -1 0 3 28
5263 智崴|文化創意|11 -5 2|82 92 6 3|0.9 17|15 -3 -1 10 -4
5269 祥碩|半導體業|-21 -21 -4|39 60 -7 -39|1.6 1019|18 -5 2 21 -47
5272 笙科|半導體業|-69 -54 -59|58 69 -22 -32|0.8 5|4 4 0 9 -2
5274 信驊|半導體業|45 44 -2|69 99 21 9|0.7 1206|54 4 1 14 1
5284 jpp-KY|其他|50 57 33|98 98 15 41|0.9 46|63 2 1 2 19
5285 界霖|半導體業|-11 -3 -10|65 76 -14 -23|1.5 17|2 2 0 0 -15
5287 數字|數位雲端|10 16 -3|82 93 -1 -6|1.9 5|28 -41 0 75 2
5288 豐祥-KY|電機機械|80 69 29|91 91 4 2|0.4 20|64 -7 -7 -14 39
5289 宜鼎|電腦及週|8 -5 -21|93 100 12 11|1.1 43|32 12 1 -13 -12
5299 杰力|半導體業|-47 -45 -45|61 74 9 -27|2.9 92|1 -6 0 25 76
5306 桂盟|運動休閒|-26 -7 -6|65 91 -2 -3|0.9 19|20 -7 1 -4 -19
5309 系統電|電子零組|42 30 -17|94 96 9 -5|2.4 131|5 6 1 na na
5315 光聯|光電業|-2 -6 4|100 100 11 10|1.8 5|5 1 0 25 -1
5321 美而快|數位雲端|11 15 -4|51 63 -11 -38|0.5 15|2 6 0 -5 -9
5347 世界|半導體業|-6 2 -34|56 96 21 -4|0.8 675|29 10 3 -20 -21
5351 鈺創|半導體業|-63 -55 -74|48 76 2 -25|1.7 515|7 -1 -0 2 10
5353 台林|通信網路|37 35 -6|78 78 -5 46|1.6 73|1 -7 -1 21 4
5371 中光電|光電業|-16 -7 -21|68 87 -3 7|1.3 170|18 -6 -0 2 33
5386 青雲|電腦及週|-38 -13 -49|67 90 5 1|0.7 10|0 -0 0 -9 104
5388 中磊|通信網路|60 63 15|80 80 -11 6|1.9 473|31 -15 1 65 34
5410 國眾|資訊服務|537 323 237|99 99 44 55|1.3 154|4 -0 0 317 181
5425 台半|半導體業|22 17 -5|89 89 -8 0|1.8 1019|13 2 -4 35 -10
5426 振發|電腦及週|37 30 4|85 85 7 23|0.3 6|4 14 0 -14 -0
5434 崇越|電子通路|23 24 -5|99 99 7 5|0.8 38|31 24 -0 2 -13
5439 高技|電子零組|-7 -11 -7|83 100 12 10|1.7 7|3 10 -1 52 -5
5443 均豪|半導體業|11 27 29|77 99 11 4|0.7 7|3 8 0 -3 -23
5457 宣德|電子零組|-9 1 -22|73 90 10 4|0.5 93|39 9 -1 -0 -9
5469 瀚宇博|電子零組|-9 -24 -15|81 100 10 7|1.0 47|11 9 0 -6 -17
5471 松翰|半導體業|-60 -59 -20|61 82 -6 -19|3.7 19|14 5 0 4 -22
5475 德宏|電子零組|-74 -74 -53|32 69 -10 -26|0.5 6|1 1 0 -18 3
5478 智冠|文化創意|3 2 14|75 96 4 -4|1.6 6|30 2 0 -5 -19
5483 中美晶|半導體業|26 23 4|68 95 -2 4|0.6 859|25 7 3 -13 -18
5488 松普|電子零組|12 8 6|86 86 -8 20|0.8 8|1 -2 0 na na
5489 彩富|其他電子|-13 -10 -42|96 96 14 19|1.7 14|1 1 0 46 29
5522 遠雄|建材營造|-41 -31 -49|88 89 -10 -7|0.7 31|7 -9 -7 43 22
5530 龍巖|其他|13 7 -9|77 85 -8 -15|1.0 6|57 4 0 -20 -10
5534 長虹|建材營造|-39 62 -528|95 95 -3 2|0.8 12|11 -3 0 28 -4
5536 聖暉*|其他電子|27 49 2|46 47 -50 -46|0.8 22|14 7 0 -6 21
5603 陸海|航運業|-20 -17 -26|60 74 -12 -20|2.7 6|9 -3 0 8 5
5607 遠雄港|航運業|6 22 -18|77 92 5 13|1.2 43|2 -6 1 16 71
5608 四維航|航運業|-21 -3 -70|58 71 -2 -29|2.3 241|7 3 -0 16 6
5609 中菲行|航運業|-29 -17 -59|73 81 3 -21|0.7 23|17 -3 0 -12 -12
5704 老爺知|觀光餐旅|10 70 -87|99 99 49 35|1.0 21|3 6 0 16 22
5706 鳳凰|觀光餐旅|90 8 6|85 86 -5 -7|0.6 43|2 1 0 0 2
5871 中租-KY|其他|22 22 1|81 91 6 2|1.1 1069|74 7 0 -13 8
5876 上海商銀|金融保險|24 32 20|94 94 0 0|1.5 280|59 27 -5 5 31
5880 合庫金|金融保險|-3 -7 -1|93 96 -3 6|1.5 266|19 17 -0 -16 33
5904 寶雅|居家生活|2 12 1|91 93 6 73|1.2 301|27 13 -12 57 -26
6005 群益證|金融保險|-40 -33 -1|78 93 3 -6|1.5 23|17 24 0 -15 -34
6024 群益期|金融保險|48 38 28|99 100 4 6|1.9 6|2 11 0 -19 -3
6026 福邦證|金融業|-189 -115 -65|59 81 -10 -18|0.7 6|2 19 0 3 -13
6104 創惟|半導體業|-43 -41 -75|32 50 -2 -51|1.0 1006|10 -2 -0 6 43
6109 亞元|通信網路|27 19 5|100 100 26 62|1.8 28|7 5 0 56 182
6111 光聚晶電|文化創意|186 319 49|63 80 -12 -23|0.6 30|16 -3 0 22 25
6113 亞矽|電子通路|-51 -12 -31|70 75 -9 -18|0.6 23|3 1 0 -19 -5
6114 久威|電子零組|-32 -37 -21|83 83 -1 1|1.4 8|3 5 0 -10 -9
6116 彩晶|光電業|-11 -27 7|70 94 -1 -3|0.6 91|8 -5 2 -3 -2
6118 建達|電子通路|-1 -7 -16|80 81 -7 52|1.1 128|2 -1 0 18 8
6121 新普|電腦及週|5 1 4|99 100 12 17|1.3 175|48 11 9 -16 -5
6124 業強|電子零組|-28 -10 -0|85 85 4 9|0.2 6|48 0 0 -19 23
6125 廣運|電機機械|42 55 27|78 78 -18 -1|0.7 55|9 2 -1 -5 -6
6129 普誠|半導體業|13 13 -7|77 77 -6 -7|1.5 105|2 -1 -0 21 18
6133 金橋|電子零組|29 46 3|91 91 1 131|1.2 391|4 -0 0 12 -1
6138 茂達|半導體業|-35 -35 -44|52 81 10 -22|2.6 217|16 0 2 5 -7
6139 亞翔|其他電子|81 89 17|100 100 16 16|2.2 35|20 12 0 42 -1
6143 振曜|通信網路|44 45 34|98 98 28 58|2.3 175|9 5 2 5 -24
6146 耕興|其他電子|17 12 -7|75 75 -10 11|0.5 84|47 -9 -0 -56 -17
6147 頎邦|半導體業|-18 -24 -18|90 96 7 -4|0.6 85|20 28 -0 -9 -37
6150 撼訊|電腦及週|-65 -70 -84|42 92 24 -7|0.7 166|6 1 0 -3 7
6152 百一|通信網路|15 29 19|89 91 8 14|0.9 6|2 7 0 na na
6153 嘉聯益|電子零組|38 45 45|92 92 2 14|0.6 353|13 3 -0 22 -38
6156 松上|電子零組|-12 -17 -15|88 99 16 22|1.8 16|4 -1 0 17 39
6167 久正|光電業|-9 -3 -34|77 84 -5 -7|0.7 8|6 6 0 39 64
6168 宏齊|光電業|-19 -28 -13|71 90 0 -10|1.1 7|3 4 0 6 -4
6170 統振|通信網路|-38 -38 -27|79 100 20 9|1.5 7|2 10 0 -1 4
6173 信昌電|電子零組|-43 -45 -19|60 85 -6 -15|0.8 8|2 5 0 -3 -18
6175 立敦|電子零組|-26 -29 -27|65 85 3 -16|0.9 6|17 2 0 -1 -7
6176 瑞儀|光電業|35 32 27|100 100 11 9|0.8 177|36 23 -0 -20 -3
6177 達麗|建材營造|-73 -62 -9460|99 100 3 6|1.0 8|3 15 0 -17 -2
6180 橘子|文化創意|-10 -9 -11|100 100 14 8|3.2 51|27 23 -0 4 -19
6182 合晶|半導體業|16 24 -8|56 86 1 -16|0.8 267|15 12 -0 -7 -34
6186 新潤|建材營造|na na na|99 99 32 33|1.4 21|3 14 0 42 15
6187 萬潤|半導體業|-42 -35 -26|47 75 -18 -26|1.3 42|5 -3 -2 4 -10
6188 廣明|電腦及週|28 14 -1|89 92 0 13|1.0 25|6 6 -1 -11 -15
6189 豐藝|電子通路|-25 -25 -20|91 98 -1 -2|0.7 6|6 13 0 7 -2
6190 萬泰科|通信網路|-9 10 -21|79 79 -14 -12|0.9 27|4 2 0 4 -3
6191 精成科|電子零組|-13 -11 -3|77 98 10 1|0.9 46|8 10 0 -3 -14
6192 巨路|其他電子|-2 -2 -12|89 91 -8 -9|0.8 6|20 -11 0 -13 17
6196 帆宣|其他電子|51 63 6|69 95 4 -2|1.6 126|6 1 0 38 4
6197 佳必琪|電子零組|32 18 5|87 97 1 9|0.7 7|8 -10 -1 13 1
6202 盛群|半導體業|-40 -42 -40|65 84 4 -17|1.2 102|16 1 -2 24 -21
6205 詮欣|電子零組|40 26 -1|85 91 9 6|0.3 137|2 -3 -4 9 22
6206 飛捷|電腦及週|-21 -13 -49|72 72 -12 -14|0.5 30|13 -3 0 -3 -11
6209 今國光|光電業|8 1 -9|74 86 -4 -12|1.0 11|2 1 0 4 8
6213 聯茂|電子零組|-22 -28 -25|57 85 14 -17|1.0 290|11 -1 4 -3 -8
6214 精誠|資訊服務|18 12 2|87 95 -3 -3|0.6 16|11 23 0 -56 -4
6216 居易|通信網路|-33 -40 -49|82 82 -9 -8|0.8 5|3 -6 0 20 -9
6217 中探針|電子零組|-22 -4 -24|70 70 -13 -25|1.2 72|1 -3 -0 4 -6
6220 岳豐|電子零組|-23 -12 -17|74 74 -9 6|0.5 55|2 -0 0 14 11
6223 旺矽|半導體業|3 11 -8|100 100 42 27|4.2 340|11 4 8 18 44
6224 聚鼎|電子零組|-17 -20 -29|44 76 -0 -24|0.8 6|9 22 0 -2 -16
6227 茂綸|電子通路|14 13 6|100 100 5 6|1.1 8|1 3 0 15 0
6230 尼得科超眾|電腦及週|34 19 3|77 100 19 20|4.1 10|90 2 0 53 6
6231 系微|資訊服務|-13 0 -19|80 100 24 13|2.1 17|15 -4 2 2 15
6233 旺玖|半導體業|-2 -7 -7|61 85 -6 -16|4.1 5|3 -0 0 1 -2
6235 華孚|電腦及週|46 60 13|88 88 3 -6|1.2 266|5 1 0 12 9
6237 驊訊|半導體業|-42 -62 -15|47 83 4 -2|2.1 28|2 3 0 5 -11
6239 力成|半導體業|-13 -9 -16|92 93 4 -7|0.7 186|45 30 -1 -10 -1
6243 迅杰|半導體業|-31 -30 -23|42 72 -1 -30|0.8 6|2 11 0 -6 -11
6244 茂迪|光電業|-10 -7 -10|71 86 -4 -3|0.5 30|17 16 0 na -4
6245 立端|通信網路|42 29 3|100 100 50 55|2.0 440|24 6 -2 6 -4
6257 矽格|半導體業|-2 -1 -18|89 89 4 -11|0.8 68|18 21 -1 -15 -12
6261 久元|半導體業|-27 -26 -23|74 90 -3 -10|1.1 13|4 16 0 -4 -7
6266 泰詠|電子零組|58 39 9|76 93 1 14|0.9 18|4 4 0 4 -6
6269 台郡|電子零組|24 36 13|100 100 18 17|1.2 285|34 50 -7 -27 -26
6274 台燿|電子零組|-22 -21 -18|59 85 10 -15|0.8 300|30 -3 4 -28 -1
6278 台表科|光電業|-1 -9 -31|74 91 6 -6|0.9 150|16 14 0 -8 -18
6279 胡連|電子零組|44 54 26|86 86 1 23|0.5 458|9 -1 -8 98 19
6282 康舒|電子零組|-5 10 -11|78 95 6 5|1.0 102|9 3 -0 -0 7
6283 淳安|其他電子|-23 -31 -8|71 89 -4 6|0.8 15|19 3 0 -14 0
6284 佳邦|電子零組|-1 -7 -6|68 92 -2 -11|1.6 23|2 6 0 -9 -7
6285 啟碁|通信網路|78 65 28|100 100 13 41|1.3 684|26 -1 -1 33 18
6288 聯嘉|汽車工業|24 12 9|83 99 6 2|4.1 11|2 7 0 22 -11
6290 良維|電子零組|-4 -1 -7|96 96 6 11|0.5 74|6 12 0 -6 -35
6409 旭隼|其他電子|22 36 -2|94 94 4 20|1.4 268|68 2 2 -48 -5
6411 晶焱|半導體業|-69 -59 -44|38 82 2 -20|1.2 54|12 5 0 1 -25
6412 群電|電子零組|-13 -2 -8|90 98 4 4|0.6 15|13 15 -2 -7 7
6414 樺漢|電腦及週|20 38 12|78 86 -3 1|0.9 90|16 10 -2 9 -22
6415 矽力*-KY|半導體業|-17 -7 -34|41 75 3 -23|0.9 957|92 1 -0 7 -1
6416 瑞祺電通|通信網路|-4 23 17|92 97 0 27|1.2 29|3 12 12 -16 -16
6426 統新|通信網路|4 23 -9|83 83 -7 16|4.3 9|10 -6 0 17 1
6432 今展科|電子零組|-33 -29 -18|87 91 2 17|1.4 8|1 -0 0 87 20
6435 大中|半導體業|-35 -35 -45|70 72 -3 -30|2.0 26|2 4 0 4 -3
6438 迅得|其他電子|9 21 2|72 88 -0 -13|0.4 24|13 15 -1 -5 -14
6441 廣錠|電腦及週|-57 -36 19|71 89 1 0|1.5 5|1 5 0 11 -2
6442 光聖|通信網路|-13 -3 -9|79 79 -8 35|3.4 41|32 -5 0 12 24
6443 元晶|光電業|20 47 -24|69 79 -16 -1|0.5 352|17 -1 -12 18 7
6446 藥華藥|生技醫療|548 648 95|87 87 -5 17|2.1 929|12 15 1 na na
6451 訊芯-KY|半導體業|52 78 61|81 87 -7 2|0.5 12|62 5 0 3 -20
6456 GIS-KY|光電業|33 15 15|92 99 16 7|0.9 201|54 2 2 -5 -19
6457 紘康|半導體業|-56 -54 -26|31 70 -9 -32|1.0 8|3 12 0 -28 -18
6461 益得|生技醫療|-57 -72 -132|69 69 -21 41|0.1 52|1 -2 0 -5 -28
6462 神盾|半導體業|14 -7 -10|61 72 -13 -28|0.6 8|11 10 0 -20 -8
6469 大樹|生技醫療|24 26 -4|95 95 1 28|0.7 113|11 16 -3 -1 -45
6470 宇智|通信網路|39 51 1|85 85 7 -11|3.6 48|10 -1 1 14 8
6472 保瑞|生技醫療|382 235 163|95 95 52 161|0.3 1226|15 6 -2 37 -31
6477 安集|光電業|82 166 -48|71 79 -13 -2|0.6 100|2 -3 -4 16 41
6485 點序|半導體業|-26 -23 -48|50 77 9 -24|1.1 69|8 -1 0 10 36
6488 環球晶|半導體業|27 20 5|56 86 8 -15|0.9 1667|25 6 4 -21 -17
6491 晶碩|生技醫療|25 15 1|75 83 -7 -7|1.4 204|13 -0 4 24 -6
6492 生華科|生技醫療|66 67 20|43 69 -14 -33|0.9 20|5 -0 0 na na
6494 九齊|半導體業|-53 -47 -51|50 69 10 -33|1.7 13|8 -2 0 8 5
6499 益安|生技醫療|365 337 -204|70 81 -13 -3|2.0 7|13 4 0 6 3
6505 台塑化|油電燃氣|15 31 -18|87 88 2 -9|1.5 188|7 11 -0 -2 7
6508 惠光|農業科技|-41 13 -24|65 80 -11 -3|0.6 19|3 2 -2 -6 4
6509 聚和|化學工業|21 24 0|62 92 7 -10|2.5 41|4 5 0 -1 -4
6510 精測|半導體業|-4 8 -3|73 100 18 16|4.6 82|9 7 6 -27 -3
6515 穎崴|半導體業|72 103 33|97 100 16 9|2.8 276|16 16 -3 8 -17
6523 達爾膚|生技醫療|-33 -41 -30|70 96 1 17|0.7 9|6 11 0 0 5
6525 捷敏-KY|半導體業|-2 2 -14|79 87 -7 -14|1.1 8|13 16 0 1 -3
6527 明達醫|生技醫療|38 16 6|76 76 -10 24|0.6 9|2 2 0 na na
6531 愛普*|半導體業|-49 -41 -43|39 79 16 -22|1.1 1524|15 -0 1 16 6
6532 瑞耘|半導體業|45 45 13|98 98 13 36|0.5 66|5 -2 0 7 56
6533 晶心科|半導體業|56 67 45|91 91 36 78|0.7 3260|32 3 -0 2 -38
6538 倉和|電子零組|40 16 5|71 83 -10 -7|0.7 7|4 8 0 -3 -25
6541 泰福-KY|生技醫療|-32 na na|44 47 -31 -45|0.9 27|31 -0 0 na na
6546 正基|通信網路|-53 -26 na|na 57 -36 -42|1.6 90|3 -7 -2 na 101
6547 高端疫苗|生技醫療|-98 -99 na|40 53 -39 -45|1.0 380|7 -5 -0 39 73
6548 長科*|半導體業|0 4 -18|30 36 -10 -64|0.9 21|6 6 -0 3 3
6550 北極星藥業-KY|生技醫療|-14 -69 na|na 49 -51 17|0.7 1414|67 -1 0 na 116
6556 勝品|光電業|12 16 -4|100 100 121 181|4.1 17|0 1 0 na na
6558 興能高|其他電子|-11 -25 5|66 96 12 3|1.9 11|3 0 0 -8 19
6568 宏觀|半導體業|77 45 32|44 98 11 -2|1.2 70|5 2 0 na 6
6570 維田|電腦及週|42 57 14|85 85 -2 28|0.3 27|3 3 0 -12 6
6576 逸達|生技醫療|75 11036 -8487|63 64 -18 -32|0.9 24|33 -11 0 na na
6579 研揚|電腦及週|36 31 -19|91 91 -4 14|1.4 8|3 5 0 -8 -5
6581 鋼聯|綠能環保|-36 67 16|80 88 4 4|0.7 8|2 7 -10 -29 -2
6582 申豐|橡膠工業|-83 -85 -6|39 74 -7 -24|2.3 9|17 2 0 11 -4
6589 台康生技|生技醫療|24 16 -10|100 100 27 70|1.2 1468|8 2 0 92 -2
6592 和潤企業|其他|24 27 -2|84 94 1 6|0.7 31|27 4 -1 1 -2
6603 富強鑫|電機機械|-6 -4 -11|86 86 5 2|0.4 15|1 -8 0 -15 34
6605 帝寶|汽車工業|24 13 3|92 92 -5 12|1.8 41|18 -10 -1 30 18
6613 朋億*|其他電子|0 38 -26|51 51 -2 -45|0.5 6|2 7 0 13 -25
6643 M31|半導體業|51 55 22|96 96 39 80|1.2 1648|17 4 -1 6 -38
6649 台生材|生技醫療|218 135 -94|85 85 1 52|0.3 6|4 3 0 na na
6651 全宇昕|半導體業|15 1 -14|67 91 6 -7|2.7 10|1 -0 0 19 7
6664 群翊|電子零組|11 16 -7|91 97 -0 -1|1.5 10|4 2 0 5 -8
6666 羅麗芬-KY|生技醫療|36 22 18|87 87 2 31|0.3 13|79 2 0 -2 6
6667 信紘科|其他電子|26 40 -11|74 80 -6 -9|0.5 13|3 -6 0 1 55
6668 中揚光|光電業|-36 -15 -3|66 84 -10 -9|2.3 9|21 -0 0 -1 4
6669 緯穎|電腦及週|60 77 30|81 100 21 9|0.7 1126|33 9 -3 -22 53
6670 復盛應用|運動休閒|73 79 35|100 100 14 15|1.4 100|24 25 -1 46 -3
6672 騰輝電子-KY|電子零組|-41 -40 -29|58 89 6 -10|3.4 17|24 4 0 -2 -11
6679 鈺太|半導體業|-41 -42 -32|50 85 13 -18|1.8 227|8 -4 1 48 24
6683 雍智科技|半導體業|15 5 -3|68 87 -1 -6|3.4 66|11 -3 4 na 72
6684 安格|半導體業|-66 -61 -50|33 65 0 -37|0.6 6|3 -2 0 na -55
6691 洋基工程|其他電子|55 50 na|na 100 14 19|1.2 25|1 13 0 22 -8
6706 惠特|光電業|-75 -63 -74|41 72 -14 -30|1.1 78|8 -9 0 37 45
6712 長聖|生技醫療|16 16 -149|82 82 -15 23|1.3 317|3 0 1 12 9
6715 嘉基|電子零組|23 20 -17|82 82 -11 0|0.8 31|3 -7 0 -3 4
6719 力智|半導體業|-39 -21 na|na 64 16 -33|1.1 805|7 -1 0 na 22
6727 亞泰金屬|電子零組|129 57 20|89 89 -8 5|1.0 8|4 1 0 na 0
6732 昇佳電子|半導體業|-37 -52 -26|51 77 1 -21|1.3 36|11 15 -11 7 -3
6741 91APP*-KY|數位雲端|16 13 -3|31 71 -2 -29|3.0 14|67 -11 4 46 10
6747 亨泰光|生技醫療|5 8 -11|55 80 -13 -19|3.6 8|8 -32 -1 na na
6754 匯僑設計|居家生活|34 45 11|94 94 22 24|1.9 6|22 3 0 134 12
6756 威鋒電子|半導體業|-35 -35 -48|38 75 4 -26|1.7 160|4 -2 0 22 3
6763 綠界科技*|數位雲端|19 11 na|na 83 -12 -13|1.9 8|8 7 0 na -94
6768 志強-KY|運動休閒|300 332 236|84 84 -4 6|0.6 96|78 -4 2 25 140
6770 力積電|半導體業|-7 1 -38|na 68 10 -33|0.8 713|19 16 -0 -0 -38
6781 AES-KY|電子零組|19 30 -16|44 73 2 -18|2.2 1085|74 -5 3 -8 69
6788 華景電|半導體業|-13 26 -17|43 70 -12 -25|0.6 47|3 4 0 3 8
6789 采鈺|半導體業|-18 -23 na|na na -20 na|1.7 639|9 -7 -0 na 194
6792 詠業|通信網路|-22 -27 -21|na 77 -23 -14|1.1 5|2 19 0 1 -17
6796 晉弘|生技醫療|-9 -3 na|na 57 -28 76|0.5 17|22 -6 0 na na
6799 來頡|半導體業|-9 -2 na|na 69 0 -35|1.3 18|6 -1 2 na na
6806 森崴能源|綠能環保|-30 -17 -478|58 73 -16 -23|1.4 34|1 2 0 41 13
6829 千附精密|半導體業|-23 -16 na|na 92 7 8|2.1 15|1 -1 4 58 15
6830 汎銓|其他電子|13 17 na|na na -13 na|0.3 8|0 1 0 na na
6854 錼創科技-KY創|半導體業|-21 40 na|na na -2 na|1.2 5|47 -17 0 na na
8016 矽創|半導體業|-34 -36 -37|72 98 11 -3|0.7 340|25 -2 1 11 1
8021 尖點|其他電子|-14 -16 -18|75 98 9 -2|0.5 9|6 -2 0 -13 -1
8024 佑華|半導體業|-1 -4 0|91 95 8 11|0.4 6|6 9 0 -5 -3
8027 鈦昇|電機機械|-9 22 -9|69 78 -13 -22|0.9 17|6 -2 0 -3 -20
8028 昇陽半導體|半導體業|18 16 5|78 78 -14 -10|0.6 218|15 0 -1 7 14
8033 雷虎|其他|-10 -11 1|89 89 132 116|2.0 329|3 -1 0 na na
8038 長園科|電子零組|169 319 181|80 100 11 3|1.3 17|3 2 0 na na
8039 台虹|電子零組|18 3 6|96 98 6 -0|0.4 6|13 23 0 -10 -16
8040 九暘|半導體業|23 29 -4|74 94 31 28|0.4 145|2 0 0 -4 6
8044 網家|數位雲端|-10 -10 -6|39 73 -1 -25|1.5 50|15 1 0 10 10
8046 南電|電子零組|18 24 -3|47 90 14 -13|0.9 3984|10 -1 2 -5 1
8049 晶采|光電業|10 27 8|90 90 9 22|0.3 11|6 3 -2 16 -19
8050 廣積|電腦及週|5 29 17|86 86 -7 53|0.4 450|6 -2 -0 19 -15
8054 安國|半導體業|-1 18 6|51 83 -5 -18|0.6 15|3 16 0 -3 -42
8069 元太|光電業|17 99 29|71 71 -24 -14|1.1 6350|39 -4 -3 54 95
8070 長華*|電子通路|-7 -2 -17|86 90 -5 -11|0.7 13|10 15 0 -4 -3
8072 陞泰|電子通路|5 1 6|98 98 35 41|3.2 41|2 1 0 336 175
8076 伍豐|電腦及週|28 4 -14|82 82 -13 4|1.0 28|4 -1 0 4 6
8081 致新|半導體業|-31 -30 -27|63 83 10 -18|1.4 128|18 -4 0 -12 13
8083 瑞穎|電機機械|-44 -36 -15|93 93 -5 -1|0.4 6|1 1 0 -25 9
8084 巨虹|電子通路|71 66 39|95 95 16 58|2.4 93|0 0 0 na na
8086 宏捷科|半導體業|-73 -61 -21|53 86 -0 -11|1.7 116|10 3 1 5 -5
8088 品安|半導體業|-13 9 9|97 97 16 21|0.5 6|9 1 0 18 17
8089 康全電訊|通信網路|30 44 18|73 90 5 7|1.0 5|3 -9 0 18 4
8091 翔名|半導體業|6 14 -20|92 99 6 12|1.3 31|6 6 0 22 -3
8097 常珵|通信網路|300 441 -216|70 73 -25 -29|0.7 48|2 1 0 -0 13
8104 錸寶|光電業|36 34 14|41 82 -7 -19|1.7 6|3 0 0 -4 -1
8105 凌巨|光電業|5 -3 -11|94 97 2 22|0.9 20|60 15 0 3 -10
8109 博大|電子零組|45 31 12|93 93 0 22|0.6 12|2 6 -1 8 11
8110 華東|半導體業|1 12 -24|66 93 4 -6|1.2 12|3 3 0 -4 -18
8112 至上|電子通路|13 -17 -17|77 90 4 -10|0.9 37|15 11 -0 -8 -3
8114 振樺電|電腦及週|21 42 4|73 73 -20 -6|0.8 147|9 -11 -4 56 45
8121 越峰|電子零組|-10 -6 -13|52 92 4 -5|3.2 12|1 -2 0 na 19
8131 福懋科|半導體業|3 7 1|100 100 3 4|0.8 11|5 19 0 -5 -3
8147 正淩|電子零組|25 21 -1|85 85 20 3|0.5 31|3 0 0 -50 37
8150 南茂|半導體業|-31 -31 -23|72 76 2 -24|0.7 100|38 12 1 -7 -10
8155 博智|電子零組|-0 10 -19|59 88 12 -14|3.2 222|2 -8 2 65 82
8163 達方|電腦及週|4 11 -2|86 95 2 4|2.2 18|10 -9 -0 19 -8
8171 天宇|綠能環保|177 97 -182|76 93 17 -8|1.0 33|3 4 0 -1 -0
8183 精星|其他電子|50 64 6|79 86 -6 -11|1.4 82|2 1 -7 9 5
8210 勤誠|電腦及週|-9 2 -14|84 91 -5 13|0.8 18|8 -2 2 -15 6
8213 志超|電子零組|-39 -42 -32|76 82 1 -18|0.8 13|20 5 0 -1 -4
8215 明基材|光電業|-11 -11 -8|79 99 8 0|2.5 43|4 4 -0 -5 -18
8222 寶一|電機機械|20 43 -3|96 96 40 115|4.0 61|12 2 0 14 -26
8234 新漢|電腦及週|18 12 -10|88 88 -1 24|0.5 11|5 3 0 7 -2
8249 菱光|電子零組|36 22 24|95 95 29 33|0.9 35|3 1 0 66 33
8255 朋程|電機機械|24 26 20|70 87 -4 5|1.8 122|6 -0 4 13 -1
8261 富鼎|半導體業|-30 -21 -25|81 89 6 -15|1.8 348|6 -0 1 -4 1
8271 宇瞻|半導體業|24 15 7|87 100 9 4|0.5 9|4 13 0 -5 -6
8279 生展|生技醫療|20 39 4|81 81 -16 12|0.6 7|4 -13 0 na 11
8289 泰藝|電子零組|-15 -8 -28|96 96 5 7|1.2 24|6 4 0 29 -15
