# 2024-10-01 全池(1211 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2481 強茂|半導體業|-2 -2 -3|85 90 -6 1|1.4 92|11 -1 -4 9 -8
2482 連宇|其他電子|-37 -41 12|68 71 -28 -7|0.5 11|2 4 0 -1 -4
2484 希華|電子零組|19 2 12|85 92 -3 -8|0.5 6|5 -1 0 -13 -5
2485 兆赫|通信網路|-80 -70 -29|69 81 -17 -13|0.4 12|6 1 0 -6 0
2486 一詮|光電業|12 11 -4|70 70 -27 39|1.3 1233|9 -3 -1 8 33
2488 漢平|其他電子|32 17 0|91 91 2 4|0.7 27|9 -5 0 68 -2
2489 瑞軒|光電業|49 63 24|80 80 4 45|0.2 181|13 -7 0 -16 -89
2492 華新科|電子零組|7 7 -0|76 84 -10 -9|0.7 132|11 -9 0 -2 23
2493 揚博|電子零組|5 16 8|82 82 -11 -10|0.5 12|6 -8 0 2 -13
2495 普安|電腦及週|-14 1 5|92 92 -1 60|1.3 207|18 -4 1 3 60
2497 怡利電|汽車工業|32 25 10|97 97 43 51|1.8 1150|8 1 0 93 232
2498 宏達電|通信網路|-21 -14 4|95 100 13 11|3.0 181|11 5 -0 17 -6
2501 國建|建材營造|1 -10 -54|61 61 -19 2|0.3 62|8 4 1 -5 -9
2504 國產|建材營造|8 6 3|90 90 11 23|0.7 309|13 -2 3 -13 35
2505 國揚|建材營造|-97 36 -537|73 73 -18 -19|0.3 7|7 -7 -1 8 -0
2506 太設|建材營造|25 18 -104|82 82 -6 7|0.2 5|6 -4 0 -16 -6
2509 全坤建|建材營造|107 2029 1515|72 72 -15 1|0.2 7|4 -6 0 -25 -7
2511 太子|建材營造|-5 -6 -3|79 79 -10 -3|0.4 12|6 -15 0 5 -3
2514 龍邦|其他|2 8 -144|75 75 -20 30|0.3 10|5 -7 -2 4 2
2515 中工|建材營造|36 16 -2|68 68 -16 -24|0.5 138|10 5 0 -8 -8
2516 新建|建材營造|19 3 -17|81 86 -8 -8|0.3 6|5 -9 0 na na
2520 冠德|建材營造|6 124 76|74 74 -14 16|0.3 185|22 2 -6 -1 6
2524 京城|建材營造|-4 230 51|69 69 72 99|0.5 418|1 2 -1 -14 -3
2527 宏璟|建材營造|-79 126 -43|55 55 -25 -31|0.2 12|42 8 -0 -20 6
2528 皇普|建材營造|1714 1110 692|72 72 -14 -17|0.3 22|2 -5 0 -3 0
2530 華建|建材營造|76454 109552 58844|68 68 -19 -20|0.4 54|5 -4 -0 -11 40
2534 宏盛|建材營造|-50 -13 36|85 85 -5 10|0.3 22|8 -7 -0 -34 -13
2535 達欣工|建材營造|-11 7 2|81 81 -11 -10|1.3 14|7 -10 0 20 4
2536 宏普|建材營造|-0 208 -2080|78 78 -10 -6|0.3 13|9 -16 0 -14 -0
2537 聯上發|建材營造|-99 55794 35710|61 61 -19 8|0.1 81|5 5 0 -36 12
2538 基泰|建材營造|32 446 171|79 79 -3 18|0.2 12|14 -20 0 2 -2
2539 櫻花建|建材營造|-100 na na|60 60 -35 -32|0.8 71|3 -12 -0 -13 76
2540 愛山林|建材營造|7 4 -69|47 47 -49 -3|0.7 322|2 -2 -2 -47 107
2542 興富發|建材營造|-52 -35 -51|68 68 -18 9|0.5 438|12 -4 -0 -46 -6
2543 皇昌|建材營造|-7 22 -9|100 100 60 167|1.2 530|7 1 0 -3 10
2545 皇翔|建材營造|1105 545 152|83 83 4 33|0.3 70|7 -3 0 -26 9
2546 根基|建材營造|11 1 12|60 60 -18 -14|0.7 12|3 6 0 -11 -5
2547 日勝生|建材營造|4 -6 -26|84 84 -1 0|0.4 14|15 -12 0 -2 9
2548 華固|建材營造|63 2329 1246|80 80 -4 16|0.4 180|14 3 -3 -4 2
2596 綠意|建材營造|-75 9 -194|65 65 -9 1|0.3 8|1 -4 0 -13 15
2597 潤弘|建材營造|23 22 14|58 58 -18 -11|0.5 44|4 -26 0 -7 49
2603 長榮|航運業|116 113 82|92 92 8 20|1.5 3070|25 23 4 -22 -15
2605 新興|航運業|4 9 1|89 89 -5 19|5.2 64|39 -7 0 31 58
2606 裕民|航運業|13 10 -9|92 92 -4 4|2.7 96|12 6 3 20 10
2607 榮運|航運業|57 61 26|87 90 -3 -1|0.8 26|10 -8 -1 -8 25
2608 嘉里大榮|航運業|3 3 -1|92 92 -2 7|0.7 6|5 -1 -0 -7 -2
2609 陽明|航運業|111 100 79|84 84 -4 57|2.7 1433|20 6 1 -9 39
2610 華航|航運業|9 7 -8|91 91 -9 16|0.7 395|14 7 -2 -0 -16
2611 志信|航運業|8 7 -12|70 70 -17 1|1.2 11|4 -4 0 -2 1
2612 中航|航運業|20 21 11|81 96 0 9|4.8 7|3 -1 0 29 -7
2613 中櫃|航運業|5 7 -1|82 82 -5 75|7.5 15|2 -4 0 56 17
2614 東森|其他|-14 -4 -3|80 87 -6 -2|0.4 9|4 -13 0 -6 7
2615 萬海|航運業|126 125 99|92 92 15 125|3.1 1268|44 11 1 -21 -26
2617 台航|航運業|32 26 15|82 82 -16 -6|1.7 17|7 -14 0 7 23
2618 長榮航|航運業|10 9 -14|97 97 -0 19|0.8 1623|23 18 9 -16 -40
2630 亞航|航運業|25 9 -6|76 76 -11 -8|1.4 13|1 -4 0 na -2
2633 台灣高鐵|航運業|8 7 -2|96 96 -3 -1|0.7 67|10 18 -7 2 -5
2634 漢翔|航運業|-6 -3 -5|82 82 -11 -17|0.7 141|2 8 -11 -4 -5
2636 台驊控股|航運業|91 122 72|79 79 -8 -4|1.9 44|17 -12 0 -3 -1
2637 慧洋-KY|航運業|50 40 23|100 100 9 24|3.2 179|23 14 -1 -6 67
2641 正德|航運業|24 24 -5|86 86 -10 6|2.9 16|1 -4 0 12 25
2645 長榮航太|航運業|4 -4 -17|81 81 -14 -12|0.5 36|3 -3 -4 -7 -8
2704 國賓|觀光餐旅|10 10 14|83 83 -12 5|0.4 8|12 3 0 -5 -7
2707 晶華|觀光餐旅|-13 -14 -12|84 84 -3 -2|0.7 27|6 27 -13 -10 -31
2718 全心投控|建材營造|33 1091 300|72 72 -7 15|0.5 7|0 -0 0 na na
2723 美食-KY|觀光餐旅|-5 -7 -1|85 100 6 5|2.7 15|45 20 -0 3 -8
2727 王品|觀光餐旅|1 -1 -4|82 91 1 -5|0.8 74|16 38 -0 0 -5
2731 雄獅|觀光餐旅|19 22 -142|82 82 -8 2|0.4 58|7 6 -6 -8 -14
2739 寒舍|觀光餐旅|-1 0 -10|72 72 -9 14|0.4 20|5 1 0 -6 8
2743 山富|觀光餐旅|10 23 -273|62 62 -27 -5|0.3 11|1 -2 0 -3 15
2745 五福|觀光餐旅|23 36 -497|65 65 -23 18|0.2 13|1 3 0 -6 18
2748 雲品|觀光餐旅|-5 2 -4|69 82 -7 -9|1.3 7|1 10 0 2 -4
2753 八方雲集|觀光餐旅|3 7 -1|87 87 -8 -8|0.7 15|7 -4 0 -7 13
2762 世界健身-KY|運動休閒|-1 2 na|na 90 0 -8|0.7 19|82 15 0 -27 13
2801 彰銀|金融保險|24 12 3|96 96 -3 -0|0.7 181|15 -7 0 -35 -2
2809 京城銀|金融保險|16 -18 -70|83 83 -12 1|0.9 148|13 -8 16 32 13
2812 台中銀|金融保險|8 10 -3|94 94 1 9|0.5 59|11 -6 -1 -10 -24
2816 旺旺保|金融保險|3 0 -8|81 88 -7 10|0.5 9|2 -22 0 -14 24
2820 華票|金融保險|78 30 -47|96 96 -1 -1|0.8 8|7 7 0 -22 -8
2832 台產|金融保險|-1 11 0|93 93 2 12|0.4 8|4 -24 1 -6 27
2834 臺企銀|金融保險|25 12 6|83 83 -15 -0|0.7 225|19 2 0 -22 -23
2836 高雄銀|金融保險|24 18 11|92 92 -2 3|0.4 15|7 -3 1 -4 15
2838 聯邦銀|金融保險|26 10 3|92 92 -6 2|0.5 22|3 5 -0 -6 -32
2845 遠東銀|金融保險|-5 -2 -5|82 82 -18 -2|0.5 98|11 -30 -3 79 -51
2850 新產|金融保險|-2 0 -4|89 89 1 14|0.4 23|10 -10 19 -19 -1
2851 中再保|金融保險|-32 -13 -19|93 93 0 9|0.4 33|4 -15 0 27 114
2852 第一保|金融保險|3 1 -7|92 92 -4 14|0.4 5|7 -26 0 57 17
2855 統一證|金融保險|36 5 -34|92 92 -7 3|0.5 40|10 -5 6 -9 -10
2880 華南金|金融保險|7 12 -3|94 94 -1 15|0.6 270|18 5 10 -14 -25
2881 富邦金|金融保險|-71 2 -103|96 96 11 33|0.9 2044|21 11 3 -4 0
2882 國泰金|金融保險|-12 -6 -78|98 98 10 35|1.1 1719|25 22 3 -9 -12
2883 凱基金|金融保險|-206 -34 -166|98 98 3 16|0.8 789|26 3 4 -4 -27
2884 玉山金|金融保險|33 30 4|98 98 2 9|0.7 472|31 19 0 65 -20
2885 元大金|金融保險|-7 -1 -19|91 91 -5 2|0.8 421|28 -23 10 -5 56
2886 兆豐金|金融保險|8 7 -21|95 95 -2 1|0.7 556|21 -14 22 -20 15
2887 台新新光金|金融保險|38 26 19|92 92 -1 5|1.1 793|23 -30 0 -37 919
2888 新光金|金融保險|-11677 -3903 -2992|88 88 14 48|0.5 2997|25 21 -0 -20 -77
2889 國票金|金融保險|-3 13 -13|88 88 -11 8|0.9 122|11 -8 16 -9 8
2890 永豐金|金融保險|14 15 -7|90 90 -7 15|1.0 324|26 -19 11 -26 188
2891 中信金|金融保險|-15 1 -131|89 89 -9 13|0.8 2932|32 -14 8 -18 -49
2892 第一金|金融保險|26 10 7|95 95 -2 2|0.7 346|23 4 6 0 24
2897 王道銀行|金融保險|-3 6 2|95 95 -2 4|0.5 27|9 -16 0 2 19
2903 遠百|貿易百貨|-7 -6 -1|81 81 -19 -8|0.4 61|11 -8 -3 3 -11
2905 三商|貿易百貨|-109 -48 -209|87 87 7 43|0.6 45|6 -2 0 -2 -17
2908 特力|貿易百貨|-5 0 -4|97 97 -1 2|1.2 7|2 1 0 2 4
2912 統一超|貿易百貨|7 7 -1|98 98 11 12|1.1 495|28 27 5 -31 -60
2913 農林|貿易百貨|25 11 7|93 93 -5 4|1.5 49|8 15 0 7 -7
2915 潤泰全|貿易百貨|-8 5 7|95 95 13 35|0.5 272|7 -2 2 -18 60
2923 鼎固-KY|建材營造|-76 266 179|92 92 16 43|1.6 5|100 8 0 na na
3003 健和興|電子零組|24 16 17|88 88 16 28|1.1 291|11 6 0 -9 17
3004 豐達科|鋼鐵工業|-1 9 -12|78 79 -10 -22|0.4 6|3 -12 0 -2 -11
3005 神基|電腦及週|-3 -2 -6|75 89 -7 -8|1.2 245|16 21 -17 -9 -26
3006 晶豪科|半導體業|19 12 -4|68 69 -29 -16|0.8 129|13 -7 0 -7 9
3008 大立光|光電業|54 53 22|82 82 -6 12|0.8 2817|36 -5 -5 -20 25
3010 華立|電子通路|12 22 4|86 86 -9 4|0.5 111|10 3 -8 1 -5
3011 今皓|電子零組|33 12 11|70 88 -5 -10|0.6 16|2 -6 0 69 284
3013 晟銘電|電腦及週|45 77 47|92 92 47 95|1.4 2385|14 3 0 16 -38
3014 聯陽|半導體業|10 3 -15|77 77 -23 -14|1.1 148|23 -8 -12 39 -9
3015 全漢|電子零組|-2 -11 2|91 91 -3 2|0.5 29|11 -1 4 -8 -3
3016 嘉晶|半導體業|0 -2 9|84 84 -11 -0|0.3 24|3 4 0 3 -6
3017 奇鋐|電腦及週|25 21 1|73 73 -21 3|1.4 5562|41 -0 -2 13 11
3019 亞光|光電業|54 46 28|87 87 65 76|1.2 1641|14 -7 -0 24 166
3021 鴻名|電子零組|34 31 23|97 97 14 34|2.9 29|5 -2 0 73 72
3022 威強電|電腦及週|-2 -3 14|79 79 -3 1|0.3 40|18 -8 0 -4 -29
3023 信邦|電子零組|2 -0 4|88 88 4 7|0.5 185|56 -0 13 -17 8
3024 憶聲|光電業|33 7 -4|79 79 -12 6|0.2 24|2 -0 0 -8 1
3025 星通|通信網路|243 127 28|93 96 2 8|1.5 43|4 0 0 36 41
3026 禾伸堂|電子零組|-2 0 8|91 92 -3 -6|0.6 11|12 32 -2 -1 -8
3027 盛達|通信網路|4 9 -29|79 79 -7 -9|1.6 10|2 8 1 7 -9
3028 增你強|電子通路|1 13 1|90 91 -7 -6|0.4 8|6 -17 6 -7 28
3029 零壹|資訊服務|21 36 16|77 77 -14 18|0.3 77|7 -15 1 -4 17
3030 德律|其他電子|24 68 25|76 76 -17 65|0.7 210|18 -4 0 5 13
3031 佰鴻|光電業|7 25 22|91 91 -6 8|0.5 10|4 -5 0 73 6
3032 偉訓|電子零組|-19 -29 -31|80 81 -6 -19|0.3 42|2 -9 1 -1 -4
3033 威健|電子通路|27 31 14|91 91 -5 12|1.0 77|9 -8 2 7 19
3034 聯詠|半導體業|-0 -7 -13|81 81 -17 -13|0.7 1425|33 -5 11 9 -3
3035 智原|半導體業|-1 -4 8|58 73 -23 -20|0.7 957|20 -3 -3 -2 -24
3036 文曄|電子通路|62 75 15|61 65 -11 -21|0.8 258|17 -4 -13 -10 3
3037 欣興|電子零組|17 14 19|67 67 -20 -25|0.7 1996|41 -18 -1 24 -7
3038 全台|光電業|-21 -23 -2|72 78 -14 -22|0.7 7|6 -15 4 -6 6
3040 遠見|其他|1 -21 -13|98 98 41 59|1.3 22|16 3 0 86 48
3041 揚智|半導體業|55 53 42|68 95 -2 -2|3.9 7|10 -9 0 -7 -80
3042 晶技|電子零組|16 18 5|93 93 -4 3|0.6 180|15 -7 3 -6 15
3044 健鼎|電子零組|8 14 6|81 81 -13 -7|0.8 369|38 -0 -9 0 -5
3045 台灣大|通信網路|9 9 0|97 97 4 11|1.2 989|14 -7 33 7 52
3046 建碁|電腦及週|28 48 -2|80 91 -4 -9|0.3 11|4 -4 0 1 1
3047 訊舟|通信網路|112 117 86|80 80 4 145|0.5 485|4 -3 0 -6 31
3048 益登|電子通路|6 10 5|74 74 -22 65|0.2 79|4 4 0 -16 -9
3049 精金|光電業|71 23 50|91 91 14 29|1.0 70|6 2 0 0 -6
3050 鈺德|光電業|17 11 3|75 75 -12 -12|0.2 23|8 -2 0 21 9
3051 力特|光電業|-8 -12 7|70 79 -4 -21|0.5 13|2 -12 4 -1 11
3055 蔚華科|電子通路|-68 -14 20|65 65 -27 -10|0.3 23|2 -2 0 -2 -4
3056 富華新|建材營造|-85 -91 -71|82 82 -8 13|0.3 40|6 -17 -0 -31 15
3058 立德|電子零組|-14 -14 1|78 83 -6 -17|1.0 21|4 -6 0 31 37
3059 華晶科|光電業|-19 -18 9|82 82 -13 -8|0.3 31|13 3 1 -0 -25
3060 銘異|電腦及週|24 30 -6|71 71 -24 14|0.4 19|11 8 0 -18 -3
3062 建漢|通信網路|-16 7 23|86 86 5 40|0.7 706|15 -2 0 18 47
3066 李洲|光電業|7 19 18|88 88 15 27|1.0 66|1 -0 0 -16 7
3071 協禧|電腦及週|4 10 14|74 74 -20 -16|0.5 5|2 4 0 -0 -10
3073 天方能源|綠能環保|8 2 22|75 75 42 153|0.8 56|0 -0 0 -0 14
3078 僑威|電子零組|-28 -28 -35|81 90 -7 -10|0.4 31|6 13 3 -4 -6
3081 聯亞|通信網路|77 56 59|100 100 101 138|2.8 866|18 1 1 44 8
3083 網龍|文化創意|32 75 33|78 78 -17 -14|0.6 7|3 13 0 -0 -39
3086 華義*|文化創意|34 20 -8|98 98 53 127|0.9 224|43 4 0 -41 -53
3088 艾訊|電腦及週|17 -4 3|79 79 -11 3|0.4 17|7 -1 7 -11 3
3090 日電貿|電子零組|12 12 -1|88 88 -4 1|0.6 15|9 -25 4 -3 0
3092 鴻碩|電子零組|-4 -7 0|82 90 -3 -9|1.2 19|2 -2 0 22 3
3094 聯傑|半導體業|-27 -18 12|80 82 3 1|2.0 13|1 -2 0 2 8
3105 穩懋|半導體業|7 11 -23|75 75 -22 -9|0.7 327|19 -8 -1 -5 20
3122 笙泉|半導體業|-15 7 -2|64 64 -22 -5|1.2 9|4 1 0 -4 -5
3130 一零四|數位雲端|7 4 -2|94 94 -4 -1|2.0 7|30 5 0 100 30
3131 弘塑|半導體業|39 15 5|83 83 25 87|0.7 2195|18 2 -2 na 21
3138 耀登|通信網路|-3 2 3|73 88 -4 -8|0.8 11|2 19 0 2 -17
3141 晶宏|半導體業|-14 -20 -4|91 91 -5 21|5.0 22|9 2 0 22 32
3147 大綜|資訊服務|41 26 0|91 91 26 11|0.8 242|6 1 -0 -35 -20
3149 正達|光電業|27 25 21|100 100 20 56|2.9 367|0 -1 0 79 388
3152 璟德|通信網路|8 9 -9|64 78 -13 -22|2.0 16|17 -15 0 15 24
3162 精確|電機機械|46 45 27|67 87 4 -13|0.7 13|45 12 0 -12 -12
3163 波若威|通信網路|-43 -35 -20|92 92 21 64|0.6 1253|5 -0 -0 -2 8
3167 大量|電機機械|115 130 66|100 100 104 129|0.4 439|14 3 0 67 -13
3169 亞信|半導體業|-10 -4 1|77 84 -11 -6|0.8 17|2 -2 7 2 9
3176 基亞|生技醫療|-32 28 -42|63 83 -13 -2|0.8 5|5 -15 0 na na
3178 公準|半導體業|-42 -22 -11|61 61 -23 -37|0.4 8|2 -4 0 7 -18
3188 鑫龍騰|建材營造|351 na na|62 62 5 41|0.2 28|1 -0 0 -3 10
3189 景碩|半導體業|34 31 30|83 83 22 9|0.8 881|12 -4 0 9 14
3202 樺晟|電子零組|12 20 -7|81 81 -13 30|0.4 9|4 6 0 16 -2
3207 耀勝|電子零組|52 68 63|86 86 -4 4|0.6 74|5 6 0 1 -25
3209 全科|電子通路|22 9 22|98 98 8 14|2.0 40|6 13 1 158 -22
3211 順達|電腦及週|-8 -22 -6|91 91 -2 19|0.3 62|17 3 -2 -24 -18
3213 茂訊|電腦及週|-24 -13 -23|96 96 0 9|1.6 68|6 -2 0 76 -28
3217 優群|電子零組|12 15 -5|79 86 -11 -10|1.0 90|4 -1 -5 2 -13
3218 大學光|生技醫療|9 2 -4|77 96 2 -3|1.9 81|10 1 10 -8 -17
3219 倚強科|其他電子|-37 -15 -14|72 72 -28 43|1.1 5|1 3 0 4 -28
3224 三顧|電子通路|31 3 14|91 91 -3 35|0.4 8|3 14 0 9 4
3227 原相|半導體業|47 48 -10|99 99 61 79|1.8 2934|30 -3 7 8 138
3228 金麗科|半導體業|31 56 -2|41 45 -43 -54|0.7 140|10 9 0 -11 62
3230 錦明|光電業|-48 -43 -16|100 100 263 453|0.2 173|2 -2 0 17415 1004
3231 緯創|電腦及週|23 20 12|77 81 -7 -19|0.6 1926|23 1 4 -4 -6
3234 光環|通信網路|-19 -14 -8|81 81 -6 15|1.1 31|2 4 0 -66 na
3257 虹冠電|半導體業|-30 -31 -116|73 87 -5 -12|2.6 9|2 -0 0 61 4
3260 威剛|半導體業|2 22 -17|76 76 -20 -11|1.0 205|10 -11 -0 -5 22
3264 欣銓|半導體業|-13 -7 -2|74 79 -13 -22|0.6 172|18 -4 -13 16 0
3265 台星科|半導體業|10 7 -4|82 82 -17 -9|1.6 99|2 -8 3 5 22
3284 太普高|其他|24 102 56|56 56 -4 29|0.3 40|4 2 0 -21 72
3289 宜特|其他電子|26 12 7|94 94 12 27|0.7 417|18 -0 1 -2 39
3290 東浦|電子零組|9 14 11|94 94 24 42|0.8 78|8 1 0 9 -13
3293 鈊象|文化創意|30 32 6|100 100 61 90|2.0 1849|28 7 2 3 -41
3294 英濟|電子零組|-8 5 -5|53 62 -13 -37|0.3 44|7 -3 0 5 8
3296 勝德|電子零組|-9 5 9|89 89 -5 21|1.6 16|4 -6 0 14 58
3303 岱稜|其他電子|40 37 13|86 86 35 82|0.5 247|7 -0 0 -5 54
3305 昇貿|其他電子|43 39 28|89 89 -7 10|2.5 102|6 -8 0 16 50
3306 鼎天|通信網路|-11 -22 -23|86 86 -6 1|0.8 15|2 1 0 8 -7
3312 弘憶股|電子通路|20 18 7|67 67 -21 75|0.2 218|1 -3 -0 -11 68
3317 尼克森|半導體業|6 -3 -3|87 98 1 8|1.4 6|4 0 0 -6 1
3322 建舜電|電子零組|-35 -14 -25|75 84 -14 -13|0.3 7|2 -12 0 5 28
3324 雙鴻|其他電子|20 49 28|73 73 -20 -19|1.4 2767|15 -1 1 -1 14
3338 泰碩|電子零組|-15 -2 -11|76 76 -19 1|0.4 45|5 -3 0 -5 -10
3339 泰谷|光電業|31 28 7|75 75 -19 3|0.4 45|1 -8 0 14 30
3346 麗清|汽車工業|4 10 -12|72 82 -8 -18|0.4 12|2 3 0 -2 -16
3354 律勝|電子零組|-13 13 -5|94 94 25 28|0.6 28|1 0 0 131 33
3356 奇偶|光電業|-35 -16 -12|80 80 -18 6|0.5 46|10 -8 0 -6 -8
3357 臺慶科|電子零組|24 33 25|89 89 -5 10|0.3 22|15 -7 1 -10 1
3360 尚立|電子通路|76 24 53|87 98 17 9|1.3 88|3 -1 0 60 39
3362 先進光|光電業|10 8 -10|79 79 -12 1|0.4 510|4 -9 -1 -5 35
3363 上詮|通信網路|9 11 7|98 98 17 84|2.1 1717|6 1 0 -7 19
3372 典範|半導體業|7 6 -9|69 69 -22 -4|0.3 6|2 9 0 -3 -2
3374 精材|半導體業|15 20 10|75 75 7 65|0.5 1866|10 -0 -4 29 10
3376 新日興|電子零組|25 34 -2|76 76 -7 15|0.6 828|22 -2 -4 -4 -11
3379 彬台|電機機械|121 94 37|73 73 2 138|0.1 23|2 1 0 -17 59
3380 明泰|通信網路|-20 -17 10|86 91 -5 -3|0.4 42|5 -0 2 -1 -17
3390 旭軟|電子零組|-21 28 6|83 84 -4 3|0.6 36|4 -8 0 -2 52
3402 漢科|其他電子|28 30 3|82 82 -17 11|0.5 39|4 3 0 -14 2
3406 玉晶光|光電業|-18 7 -37|73 73 -22 4|1.0 894|31 -10 -1 16 66
3413 京鼎|半導體業|55 43 38|88 88 -9 18|0.9 602|34 -3 3 -4 6
3416 融程電|電腦及週|37 14 9|89 89 -6 1|0.7 37|3 -2 0 8 3
3430 奇鈦科|化學工業|47 19 7|100 100 63 104|6.3 69|5 -0 0 367 66
3437 榮創|光電業|-5 -0 -16|67 84 -7 -13|0.4 40|5 -1 0 -0 12
3438 類比科|半導體業|18 18 4|83 91 -3 -4|2.1 9|3 -7 0 6 7
3441 聯一光電|光電業|18 35 31|93 93 -2 14|0.9 8|4 4 0 -9 -6
3443 創意|半導體業|-14 9 15|56 63 -34 -19|0.8 1363|24 -9 -1 6 33
3444 利機|電子通路|19 15 3|69 69 -20 -13|0.3 19|10 -3 0 9 11
3447 展達|通信網路|61 28 69|90 96 18 23|0.4 10|1 7 0 4 -5
3450 聯鈞|半導體業|40 35 22|97 97 36 163|1.0 810|21 -3 0 9 -15
3454 晶睿|光電業|-8 -27 8|72 81 -11 -15|0.4 14|3 14 1 -11 4
3455 由田|光電業|8 10 21|93 93 -0 64|0.4 154|14 -1 1 -14 -19
3466 德晉|通信網路|-17 -45 19|61 61 -31 63|0.7 21|9 -2 0 -6 -10
3479 安勤|電腦及週|-3 2 13|89 94 -3 -6|0.6 44|5 1 0 -8 -5
3481 群創|光電業|-4 -4 -11|90 95 4 -0|0.8 894|25 11 0 -10 64
3483 力致|電腦及週|6 7 -8|77 77 -12 19|1.8 161|5 -2 -1 5 31
3484 崧騰|電子零組|35 34 30|93 93 6 22|0.7 45|13 5 0 3 -6
3489 森寶|建材營造|45 60 30|59 59 -11 -9|0.2 9|2 -0 0 -10 5
3490 單井|光電業|-19 -14 11|74 74 -17 20|0.3 12|5 -1 0 -3 -18
3491 昇達科|通信網路|80 81 51|91 91 10 96|0.5 512|19 -3 2 -11 58
3492 長盛|電子零組|38 13 2|93 93 4 61|1.6 14|2 0 0 29 241
3498 陽程|其他電子|39 -31 29|91 91 0 52|0.6 186|4 1 0 9 3
3501 維熹|電子零組|11 21 15|89 89 -10 24|1.0 22|12 -18 0 5 -1
3504 揚明光|光電業|-22 -11 10|77 89 -6 -1|1.0 8|3 10 0 -4 -13
3511 矽瑪|電子零組|3 5 45|96 96 22 29|3.4 59|0 -0 0 55 38
3515 華擎|電腦及週|36 33 8|69 82 -10 -18|0.5 60|8 10 2 -6 -15
3518 柏騰|其他電子|-9 -1 -2|77 77 4 7|0.3 48|4 -1 0 -10 7
3520 華盈|電子零組|45 53 32|78 78 -22 17|0.3 6|6 -3 0 2 -0
3522 御嵿|觀光餐旅|-6 15 5|76 76 43 35|0.3 18|1 -2 0 na na
3523 迎輝|光電業|-43 -32 -62|83 83 39 33|0.6 8|0 1 0 -21 na
3526 凡甲|電子零組|35 22 -11|98 98 7 13|1.3 57|22 7 2 31 4
3529 力旺|半導體業|9 24 1|85 94 5 17|1.9 959|59 -8 0 203 -17
3530 晶相光|半導體業|26 41 26|71 87 -6 -10|3.0 11|40 -4 0 2 2
3532 台勝科|半導體業|-16 -15 -1|73 75 -23 -18|0.8 52|47 -4 -15 1 7
3533 嘉澤|電子零組|23 22 11|83 83 -7 -10|1.2 1456|44 -7 -0 -0 -5
3535 晶彩科|光電業|-23 542 399|74 74 12 156|0.3 370|2 0 0 -26 -13
3537 堡達|電子零組|-7 1 -5|92 92 11 71|1.6 23|1 -3 0 20 25
3540 曜越|電腦及週|-27 -24 -22|66 70 -23 -19|0.6 8|2 5 0 -8 -0
3543 州巧|光電業|-6 -2 -10|85 98 5 5|0.9 5|1 5 0 31 -3
3545 敦泰|半導體業|-8 6 -3|66 94 0 -4|1.5 70|17 13 1 -4 -7
3546 宇峻|文化創意|-3 9 8|91 91 -8 6|0.6 5|12 -11 0 4 -5
3548 兆利|電子零組|-18 -8 -47|62 65 -5 -34|1.0 551|3 -4 1 16 88
3550 聯穎|電子零組|-16 -10 -4|88 88 60 68|4.0 355|2 -0 0 -22 167
3551 世禾|綠能環保|15 16 10|81 84 -10 -16|0.5 23|7 7 0 -3 -21
3552 同致|其他電子|-26 -20 -24|65 82 -10 -16|0.7 9|12 8 0 -15 -17
3557 嘉威|居家生活|38 32 11|93 93 -3 24|0.5 10|7 -12 0 -10 2
3558 神準|通信網路|-30 -39 -6|67 89 -4 -11|0.8 53|1 -3 3 -3 3
3563 牧德|光電業|-24 -34 10|79 79 -12 -4|0.4 94|9 4 1 1 -14
3564 其陽|通信網路|44 54 50|73 73 -8 53|1.3 43|2 -1 0 21 9
3576 聯合再生|光電業|-49 -46 12|83 85 -15 13|1.1 52|11 14 0 -9 -9
3577 泓格|電腦及週|26 20 20|86 96 31 9|2.7 22|0 -1 0 33 24
3580 友威科|其他電子|-26 -26 -17|89 89 21 112|0.4 587|5 0 -1 -26 12
3581 博磊|半導體業|4 -12 -3|95 95 21 97|0.6 221|10 0 0 29 26
3583 辛耘|半導體業|57 50 12|93 93 6 23|0.7 2219|18 0 0 -10 15
3587 閎康|其他電子|6 8 2|90 90 0 -4|0.6 205|13 2 -10 12 -9
3588 通嘉|半導體業|33 37 5|77 88 1 -12|5.2 38|4 -8 0 52 45
3591 艾笛森|光電業|27 35 9|77 77 -23 -4|0.7 9|5 -13 0 4 -9
3592 瑞鼎|半導體業|22 24 -12|69 71 -14 -28|0.7 88|21 -13 1 1 -8
3594 磐儀|電腦及週|-3 -8 13|79 79 -2 -3|0.4 15|1 -3 0 -5 -3
3596 智易|通信網路|-12 -8 -12|74 78 -11 -23|0.6 79|21 10 -13 -7 2
3597 映興|電子零組|36 15 32|87 87 32 34|0.9 33|3 2 0 -3 124
3605 宏致|電子零組|15 18 14|88 88 10 38|3.1 327|19 -3 0 56 36
3607 谷崧|電子零組|11 38 28|87 87 8 17|0.5 60|9 -2 0 32 10
3609 三一東林|電子零組|-72 -54 -17|78 78 -15 33|0.4 6|1 -11 0 -17 -94
