# 2024-05-02 全池(1248 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2458 義隆|半導體業|39 29 7|99 99 12 17|1.1 450|39 19 -8 -21 11
2459 敦吉|其他電子|-26 -14 -6|100 100 15 30|1.3 11|18 -1 0 -4 16
2460 建通|電子零組|-2 20 13|75 75 -5 13|0.2 27|2 -4 0 -7 22
2461 光群雷|其他電子|8 3 10|95 100 5 13|2.5 40|10 8 0 12 -2
2462 良得電|電子零組|-12 -7 7|76 78 -9 -14|0.3 13|1 -6 0 -11 15
2464 盟立|其他電子|-42 -39 -13|87 87 31 30|1.2 287|2 -1 0 -7 24
2465 麗臺|電腦及週|5 26 17|78 78 79 136|1.0 772|1 -2 0 8467 na
2467 志聖|電子零組|30 11 35|93 93 64 195|0.5 504|7 2 -0 -16 6
2468 華經|資訊服務|-35 10 1|62 80 -4 -7|0.3 8|1 4 0 -14 -5
2471 資通|資訊服務|-9 -17 -15|87 92 -2 15|0.4 21|4 -8 0 -8 3
2472 立隆電|電子零組|3 5 12|99 99 8 39|1.1 115|8 6 0 -25 -24
2474 可成|其他電子|6 3 16|98 98 12 24|1.0 469|33 1 7 -53 14
2476 鉅祥|電子零組|2 3 14|88 88 4 42|0.2 120|6 1 -0 -2 -26
2480 敦陽科|資訊服務|3 2 -4|97 97 5 13|0.6 19|7 -15 3 -9 2
2481 強茂|半導體業|-1 2 -1|72 79 -13 -6|0.7 68|10 -1 1 -2 11
2482 連宇|其他電子|-71 -72 -44|39 66 -18 -24|0.4 12|2 -3 0 -5 14
2484 希華|電子零組|-21 -15 9|88 88 -5 8|0.2 13|6 -2 0 -15 -10
2485 兆赫|通信網路|-39 -34 -15|68 83 -9 -16|0.3 19|5 4 0 -5 -1
2486 一詮|光電業|1 8 3|95 95 42 54|1.3 1742|6 -2 0 -10 21
2488 漢平|其他電子|73 45 46|100 100 17 25|0.5 24|11 3 0 -11 -14
2489 瑞軒|光電業|44 31 13|90 90 12 32|0.7 65|14 10 0 17 -35
2492 華新科|電子零組|2 5 4|80 80 3 8|0.7 341|11 -4 1 -0 29
2493 揚博|電子零組|12 3 3|94 94 22 42|0.4 34|9 -10 0 21 19
2495 普安|電腦及週|5 -3 7|79 84 3 14|0.2 14|18 -2 0 -2 -4
2497 怡利電|汽車工業|2 14 -0|78 85 -4 -7|3.1 20|1 -5 0 -7 7
2498 宏達電|通信網路|-57 -31 -26|67 78 -17 -3|0.7 145|10 -3 -1 -1 1
2501 國建|建材營造|256 148 109|94 94 115 157|5.0 1150|7 -3 1 164 488
2504 國產|建材營造|-12 5 6|100 100 75 102|2.5 772|15 -7 14 99 153
2505 國揚|建材營造|-12 -42 11|100 100 39 73|4.8 47|7 -2 0 48 76
2506 太設|建材營造|42 127 24|98 98 37 50|3.0 99|3 -3 0 121 130
2509 全坤建|建材營造|6 10 0|100 100 49 72|3.2 94|2 1 0 198 455
2511 太子|建材營造|24 -14 1|98 98 24 22|3.3 94|5 -4 0 69 56
2514 龍邦|其他|170 314 137|100 100 20 18|2.2 38|3 7 0 91 78
2515 中工|建材營造|37 28 -7|94 94 41 51|2.7 1898|13 -2 0 -9 153
2516 新建|建材營造|-19 4 -17|87 87 8 40|1.0 33|5 10 0 na na
2520 冠德|建材營造|58 18 16|100 100 56 76|3.9 625|19 -0 2 84 307
2524 京城|建材營造|134 126 68|100 100 74 80|2.4 36|1 -0 0 7 23
2527 宏璟|建材營造|291 413 160|85 85 85 138|3.3 160|43 -1 0 67 145
2528 皇普|建材營造|139 -20 -31998|100 100 45 93|1.1 57|2 -1 0 13 92
2530 華建|建材營造|40164 19744 -1292|99 99 43 98|1.0 146|3 8 -0 -30 -5
2534 宏盛|建材營造|-40 -64 -0|100 100 46 62|4.9 67|7 -3 -0 67 47
2535 達欣工|建材營造|12 12 20|100 100 31 59|1.1 67|8 -5 0 122 65
2536 宏普|建材營造|1 678 -1569|97 97 28 42|4.6 64|9 -4 0 220 155
2537 聯上發|建材營造|535 332 -5716|100 100 105 147|2.8 307|4 -3 0 40 168
2538 基泰|建材營造|-46 -33 -37|96 96 5 8|2.1 22|13 5 0 -24 -18
2539 櫻花建|建材營造|-24 -31 na|96 96 54 70|0.8 96|3 7 6 46 55
2540 愛山林|建材營造|1 108 7|100 100 66 81|2.1 274|2 -1 0 185 2
2542 興富發|建材營造|-24 -48 -525|100 100 18 14|3.1 254|9 -6 -0 94 61
2543 皇昌|建材營造|8 17 -18|100 100 111 184|1.1 396|4 1 0 40 71
2545 皇翔|建材營造|1807 588 439|100 100 41 58|3.8 117|5 6 0 410 108
2546 根基|建材營造|-10 -4 -1|98 98 36 46|2.9 27|3 -1 0 438 127
2547 日勝生|建材營造|30 21 -12|100 100 27 41|2.4 109|15 -4 0 53 157
2548 華固|建材營造|-100 -100 -612|100 100 74 82|2.2 571|18 -2 9 350 187
2596 綠意|建材營造|33 138 -580|100 100 30 70|1.5 13|1 -1 0 17 2
2597 潤弘|建材營造|-1 15 18|100 100 58 85|1.9 122|3 7 0 69 -19
2603 長榮|航運業|37 36 65|95 95 18 69|1.1 6314|23 7 2 -13 -13
2605 新興|航運業|19 9 5|88 88 8 19|1.1 183|34 2 0 11 -17
2606 裕民|航運業|21 38 24|95 95 12 23|0.7 309|11 1 5 -2 -7
2607 榮運|航運業|23 36 28|96 96 1 15|1.8 139|10 -37 0 -10 -35
2608 嘉里大榮|航運業|-9 4 7|99 99 14 15|1.7 20|5 9 0 24 -12
2609 陽明|航運業|20 19 58|88 88 3 22|3.3 979|14 4 1 32 -5
2610 華航|航運業|10 15 -8|78 96 5 11|3.3 838|10 4 0 -3 4
2611 志信|航運業|4 36 27|98 98 78 142|3.3 94|6 0 0 58 4
2612 中航|航運業|13 10 14|76 76 1 16|0.8 18|2 4 0 -3 -4
2614 東森|其他|-2 3 3|63 82 -7 -9|0.6 11|3 4 0 12 -9
2615 萬海|航運業|9 9 48|80 82 -2 7|2.8 296|40 1 -3 8 -12
2617 台航|航運業|7 10 7|98 98 13 33|2.1 50|8 16 -0 -4 -14
2618 長榮航|航運業|8 18 -20|91 100 19 35|3.3 2600|25 3 2 33 8
2630 亞航|航運業|23 12 -7|70 96 21 39|1.0 297|1 0 0 na 7
2633 台灣高鐵|航運業|13 11 -24|92 98 1 2|0.9 83|10 -1 -0 4 -0
2634 漢翔|航運業|6 8 -10|91 99 15 19|0.9 1131|4 3 1 3 -11
2636 台驊控股|航運業|40 38 52|96 96 10 45|0.9 144|26 10 0 -5 -25
2637 慧洋-KY|航運業|30 32 44|98 98 30 63|0.8 405|15 6 8 -2 1
2640 大車隊|數位雲端|-5 10 -3|90 99 16 22|1.3 10|8 28 0 -26 23
2641 正德|航運業|35 53 38|89 89 0 29|1.4 55|6 -0 0 9 5
2643 捷迅|航運業|93 32 39|100 100 16 33|2.3 15|4 6 0 87 0
2645 長榮航太|航運業|0 12 -10|83 93 9 19|0.8 201|4 -5 0 58 289
2704 國賓|觀光餐旅|8 1 6|89 89 46 40|0.8 64|12 -2 0 36 127
2705 六福|觀光餐旅|15 6 -42|82 100 23 30|5.9 15|4 -1 0 33 5
2707 晶華|觀光餐旅|1 2 -17|76 97 12 18|2.6 56|13 7 -0 -9 -9
2718 全心投控|建材營造|-85 739 -780|100 100 140 180|2.9 7|0 5 0 na na
2722 夏都|觀光餐旅|-1 -13 -5|62 93 18 52|3.3 29|0 -1 0 3 68
2723 美食-KY|觀光餐旅|-8 -11 -12|57 88 -5 -5|0.7 31|45 -14 -1 -7 0
2727 王品|觀光餐旅|10 2 -18|72 92 -3 1|0.9 170|16 -15 5 -3 5
2729 瓦城|觀光餐旅|21 12 -15|80 96 0 0|0.4 14|3 -22 0 -29 -8
2731 雄獅|觀光餐旅|82 82 -537|80 100 19 23|3.3 367|6 -4 1 24 31
2732 六角|觀光餐旅|1 -1 2|68 89 -3 25|0.4 20|4 -15 0 6 27
2734 易飛網|觀光餐旅|70 91 -237|57 83 6 12|3.3 10|7 1 0 na na
2736 富野|觀光餐旅|-35 -48 -40|57 89 3 28|4.3 17|1 -1 0 14 22
2739 寒舍|觀光餐旅|21 14 -31|90 100 28 98|4.6 35|5 4 0 159 53
2743 山富|觀光餐旅|180 159 -729|88 100 28 40|5.2 193|1 -0 0 71 4
2745 五福|觀光餐旅|175 174 -2220|100 100 57 103|3.9 88|6 7 0 na na
2748 雲品|觀光餐旅|44 23 2|64 83 -3 19|2.2 58|1 -2 0 4 25
2753 八方雲集|觀光餐旅|9 12 3|88 96 3 3|0.9 31|8 -1 -7 13 7
2754 亞洲藏壽司|觀光餐旅|31 23 -8|49 76 -14 -15|0.7 11|71 -29 0 5 -4
2762 世界健身-KY|運動休閒|-1 6 na|na na -18 na|0.3 16|85 -34 0 na na
2801 彰銀|金融保險|-8 5 -3|99 99 4 6|1.4 196|14 -4 -0 35 9
2809 京城銀|金融保險|501 172 -15|100 100 41 56|1.1 238|16 -11 26 40 251
2812 台中銀|金融保險|8 13 -2|100 100 12 21|0.5 76|11 3 1 -4 -33
2816 旺旺保|金融保險|16 17 -4|87 87 5 -1|0.9 23|2 4 0 -15 -2
2820 華票|金融保險|-38 -1 -101|100 100 5 9|1.3 10|7 -1 0 46 6
2832 台產|金融保險|12 14 1|100 100 14 22|1.4 19|4 16 0 19 2
2834 臺企銀|金融保險|8 8 -0|100 100 30 34|1.1 362|18 15 5 -44 -20
2836 高雄銀|金融保險|7 9 5|98 98 2 5|0.7 29|6 -7 0 -31 67
2838 聯邦銀|金融保險|39 17 4|97 99 10 17|1.1 25|3 -0 -0 -16 -19
2845 遠東銀|金融保險|-0 9 0|100 100 27 34|1.1 96|10 -1 16 -30 12
2850 新產|金融保險|18 12 4|100 100 44 47|0.9 77|11 0 2 29 3
2851 中再保|金融保險|16 17 8|99 99 21 22|1.4 88|5 11 3 14 -9
2852 第一保|金融保險|14 11 2|100 100 27 38|2.8 15|5 9 0 323 2
2855 統一證|金融保險|81 122 58|100 100 47 60|1.3 138|10 4 4 9 22
2880 華南金|金融保險|11 14 3|100 100 13 19|2.4 255|18 1 0 50 50
2881 富邦金|金融保險|201 195 108|98 98 7 15|1.0 1040|19 -14 0 2 25
2882 國泰金|金融保險|62 92 17|99 99 14 15|1.2 1185|21 6 0 -23 10
2883 凱基金|金融保險|-47 64 -44|94 94 13 21|0.8 531|23 4 1 3 -37
2884 玉山金|金融保險|5 13 -11|99 99 11 15|1.0 587|32 1 0 29 2
2885 元大金|金融保險|37 31 12|99 99 15 26|0.9 634|27 1 10 55 113
2886 兆豐金|金融保險|21 23 -19|98 98 6 9|1.1 784|22 -7 -9 184 27
2887 台新新光金|金融保險|-0 11 4|98 99 5 5|1.3 267|23 -15 0 51 -20
2889 國票金|金融保險|3 13 -16|100 100 23 28|1.7 112|12 27 2 -33 -31
2890 永豐金|金融保險|32 30 9|100 100 17 24|1.1 425|27 -10 0 58 166
2891 中信金|金融保險|80 105 -23|100 100 22 40|1.7 1278|40 6 -3 63 -20
2892 第一金|金融保險|12 6 7|98 98 3 6|1.1 330|23 -17 1 220 67
2897 王道銀行|金融保險|-7 15 12|98 98 6 8|1.1 87|8 12 -0 40 10
2903 遠百|貿易百貨|-0 -3 -5|100 100 41 43|1.0 132|11 1 8 -9 12
2905 三商|貿易百貨|22 623 451|96 100 15 16|2.6 16|5 12 0 254 -10
2906 高林|貿易百貨|7 11 12|100 100 7 35|1.4 9|5 5 0 26 -23
2912 統一超|貿易百貨|6 8 -1|97 98 3 6|1.1 287|26 -3 2 14 85
2913 農林|貿易百貨|-4 -4 -5|77 100 14 18|5.5 65|7 1 0 8 2
2915 潤泰全|貿易百貨|-33 -2 5|98 98 5 11|2.4 139|7 -0 2 73 18
2916 滿心|居家生活|12 19 -1|99 99 25 39|0.9 8|24 9 0 -44 31
3002 歐格|電腦及週|-10 6 19|82 82 -1 13|0.1 5|2 11 0 2 5
3003 健和興|電子零組|-1 -3 8|89 100 12 16|3.0 61|2 -3 -0 32 35
3004 豐達科|鋼鐵工業|14 21 -12|94 94 24 33|0.9 106|8 3 1 -20 4
3005 神基|電腦及週|-3 7 -4|72 72 4 54|0.3 882|15 3 -9 -1 -14
3006 晶豪科|半導體業|29 23 26|84 84 -4 7|0.9 397|12 3 -2 -1 0
3008 大立光|光電業|4 24 16|77 77 -13 7|0.5 1278|35 -11 -7 6 51
3010 華立|電子通路|15 20 17|99 99 32 37|0.7 265|14 -2 0 -34 26
3011 今皓|電子零組|-20 0 11|67 72 -15 -20|0.9 15|2 -5 0 na na
3013 晟銘電|電腦及週|8 -4 -0|100 100 74 79|1.3 2123|5 0 0 -16 88
3014 聯陽|半導體業|-4 15 -19|92 92 13 4|0.4 192|29 -9 7 -24 52
3015 全漢|電子零組|-33 -20 -9|90 90 19 29|0.8 115|12 -7 -0 63 1077
3016 嘉晶|半導體業|-10 -6 17|85 94 6 7|0.7 64|1 1 1 7 4
3017 奇鋐|電腦及週|7 38 22|96 96 69 131|1.2 9865|48 -0 -0 13 8
3019 亞光|光電業|6 13 13|90 90 -5 8|0.9 41|13 14 -12 5 -18
3022 威強電|電腦及週|-31 -20 -7|81 91 1 15|0.6 47|16 -2 -1 6 -12
3023 信邦|電子零組|-3 -6 -6|77 94 5 2|0.6 226|53 11 -3 1 52
3024 憶聲|光電業|-33 -17 -19|100 100 15 32|2.5 75|6 -0 0 7 26
3025 星通|通信網路|-44 -8 -75|84 84 1 20|0.2 126|2 -2 0 -9 5
3026 禾伸堂|電子零組|-14 -14 -4|96 96 1 2|0.8 13|11 -7 0 -8 4
3027 盛達|通信網路|47 114 26|81 91 15 26|0.7 170|1 -1 0 -10 45
3028 增你強|電子通路|13 20 21|97 97 6 14|0.8 21|7 -5 -0 -11 -4
3029 零壹|資訊服務|26 9 1|96 96 15 31|0.3 62|7 3 1 -12 -25
3030 德律|其他電子|1 43 51|100 100 56 79|3.3 318|17 -5 2 65 79
3031 佰鴻|光電業|-28 -0 22|92 98 3 23|0.8 7|3 -0 0 13 5
3032 偉訓|電子零組|-15 11 -15|89 89 -1 18|0.4 172|3 -1 0 -16 19
3033 威健|電子通路|12 18 12|100 100 16 34|1.9 138|11 6 -0 114 7
3034 聯詠|半導體業|-7 2 -15|98 98 17 36|0.7 2701|44 -5 6 -11 13
3035 智原|半導體業|-24 -21 -7|64 64 -32 -4|1.0 2363|26 -2 -4 6 -23
3036 文曄|電子通路|72 61 41|87 87 0 32|0.4 1705|23 -9 -0 3 -32
3037 欣興|電子零組|3 -0 22|88 89 5 24|0.9 1925|51 0 -2 -18 -6
3038 全台|光電業|-22 -16 -4|79 88 4 16|0.3 18|6 -10 0 -7 22
3041 揚智|半導體業|-9 17 45|70 70 -16 -12|0.1 34|9 9 0 -17 -38
3042 晶技|電子零組|26 21 25|92 92 17 17|0.5 249|19 1 3 -16 -11
3044 健鼎|電子零組|4 7 11|89 89 10 21|0.5 623|32 -23 14 10 143
3045 台灣大|通信網路|11 12 5|100 100 7 9|1.1 519|14 -7 17 -72 74
3046 建碁|電腦及週|43 54 -29|62 86 -8 -0|0.5 15|2 -7 0 -0 27
3047 訊舟|通信網路|-15 -15 12|74 74 -11 8|0.1 17|3 1 0 -1 -29
3048 益登|電子通路|-2 2 7|89 90 -1 2|0.7 7|3 -7 0 -1 13
3050 鈺德|光電業|17 14 9|91 91 29 49|0.4 41|14 -2 0 -6 62
3051 力特|光電業|-21 -20 7|85 85 11 19|0.3 64|2 1 0 -13 -8
3052 夆典|建材營造|-14 -0 -23|99 99 15 25|1.3 39|6 4 0 4 3
3055 蔚華科|電子通路|-19 -40 -9|91 91 43 106|0.6 136|3 -2 0 2 15
3056 富華新|建材營造|124 -4 -53|93 100 22 34|3.2 125|4 -1 -0 102 10
3058 立德|電子零組|-17 -16 1|70 87 9 17|0.6 37|4 -6 0 na na
3059 華晶科|光電業|-32 -29 1|94 94 3 15|0.8 306|13 2 -0 -6 8
3060 銘異|電腦及週|70 46 34|97 97 39 47|0.9 73|11 1 0 116 7
3062 建漢|通信網路|-17 -23 9|84 84 2 -5|0.3 57|10 -1 0 -12 1
3071 協禧|電腦及週|-13 -10 4|71 85 5 6|0.3 15|1 -1 0 -5 -11
3078 僑威|電子零組|-25 -3 -66|88 88 -4 -6|0.5 86|5 -4 2 -7 15
3081 聯亞|通信網路|-15 0 47|85 85 30 43|0.8 236|17 -2 -1 3 -11
3083 網龍|文化創意|103 40 33|89 89 7 10|0.4 24|3 2 0 11 -20
3086 華義*|文化創意|7 46 25|66 66 -24 95|0.9 8|40 4 0 -1 -13
3088 艾訊|電腦及週|-23 -8 -7|86 93 3 10|0.4 42|6 -14 0 -9 46
3090 日電貿|電子零組|6 11 4|96 96 6 9|0.8 29|9 -14 -0 -8 14
3092 鴻碩|電子零組|-20 -11 11|79 92 -5 -5|1.5 19|1 4 0 -4 1
3094 聯傑|半導體業|-48 -44 -16|75 75 -15 -16|0.3 10|2 5 0 -10 -3
3105 穩懋|半導體業|43 57 37|80 83 -7 -1|0.7 339|24 2 -0 4 -1
3122 笙泉|半導體業|-5 14 17|79 79 -1 -12|0.8 19|4 -2 0 1 8
3131 弘塑|半導體業|-5 12 11|94 94 73 151|0.8 1485|9 -4 6 na 32
3138 耀登|通信網路|-2 -11 -9|76 76 -14 -10|0.5 23|2 8 0 -9 -3
3141 晶宏|半導體業|-41 -42 -15|78 81 -9 -3|0.8 54|6 -6 0 11 40
3147 大綜|資訊服務|0 33 8|93 93 53 115|1.2 107|1 -1 3 14 40
3149 正達|光電業|-7 6 22|74 74 -26 42|0.4 10|2 -0 0 na na
3152 璟德|通信網路|20 27 12|79 79 0 4|0.5 20|17 10 -0 -15 -5
3162 精確|電機機械|13 -7 -36|66 74 -19 -14|0.6 15|44 15 0 -12 -22
3163 波若威|通信網路|-24 -6 3|87 87 17 24|1.0 385|8 -0 0 -14 19
3167 大量|電機機械|104 58 64|90 90 16 43|0.5 41|5 6 0 38 -27
3169 亞信|半導體業|-15 -1 21|78 78 -6 -0|0.1 30|2 -5 0 -2 16
3171 炎洲流通|居家生活|-6 -2 9|96 96 48 72|0.5 12|2 8 0 -40 40
3176 基亞|生技醫療|93 53 -18|64 64 -4 -25|0.5 9|5 1 0 na na
3178 公準|半導體業|-27 -15 -17|89 89 19 49|0.7 229|1 -1 0 -11 -11
3188 鑫龍騰|建材營造|179 1161 na|100 100 88 119|2.1 42|4 3 0 0 241
3189 景碩|半導體業|-6 3 30|79 91 -5 0|0.6 201|13 -17 10 1 40
3206 志豐|電子零組|-10 -3 7|91 91 10 14|0.8 20|4 -12 0 22 108
3207 耀勝|電子零組|-9 -11 7|98 98 85 134|0.9 323|3 1 0 -4 -32
3209 全科|電子通路|-60 -21 -6|90 93 -2 4|0.5 23|3 -26 0 -2 39
3211 順達|電腦及週|-24 -11 -2|100 100 21 31|1.5 98|17 9 0 -16 2
3213 茂訊|電腦及週|68 25 12|92 92 22 30|0.6 87|9 0 0 107 -35
3217 優群|電子零組|11 16 -10|81 81 -8 36|0.6 253|6 -8 -10 -2 33
3218 大學光|生技醫療|1 4 -9|65 86 -7 -11|0.6 113|11 -18 0 -9 -3
3221 台嘉碩|通信網路|-6 3 24|78 78 -1 1|0.2 8|4 2 0 -10 7
3227 原相|半導體業|42 64 25|87 87 -1 22|0.4 144|25 -0 2 -14 2
3228 金麗科|半導體業|35 55 38|59 59 -15 184|0.5 341|8 -1 0 -24 0
3231 緯創|電腦及週|-5 16 22|72 87 -1 28|0.4 8606|28 -3 -0 -7 40
3232 昱捷|電子通路|30 34 16|83 83 24 35|0.2 8|11 2 0 11 -2
3234 光環|通信網路|6 9 27|100 100 83 77|2.5 52|5 5 0 -13 na
3257 虹冠電|半導體業|-15 25 -125|71 80 -13 -4|0.6 21|4 -27 0 -9 47
3260 威剛|半導體業|57 51 34|87 87 5 4|0.4 935|15 0 -0 1 -30
3264 欣銓|半導體業|-1 -2 3|86 86 -3 13|0.8 309|18 -18 14 1 97
3265 台星科|半導體業|8 17 16|97 97 11 57|0.7 211|5 -1 1 -7 17
3266 昇陽|建材營造|-50 104 -214|100 100 34 85|4.7 18|9 4 0 71 17
3284 太普高|其他|28 46 36|100 100 83 111|1.7 45|3 -1 0 95 45
3287 廣寰科|電腦及週|54 92 24|90 90 14 130|2.2 110|5 3 0 7 1
3289 宜特|其他電子|24 9 8|99 99 50 76|1.2 544|16 7 0 -10 -46
3290 東浦|電子零組|-16 9 5|89 89 3 -3|1.2 10|2 4 0 3 3
3293 鈊象|文化創意|32 26 4|86 86 21 61|0.4 1107|27 2 -12 -9 -26
3294 英濟|電子零組|20 26 15|63 63 92 87|0.2 206|7 -0 0 -10 177
3296 勝德|電子零組|3 7 38|91 91 11 65|0.6 24|6 1 -0 41 -35
3297 杭特|光電業|18 33 30|81 81 14 20|0.9 6|1 1 0 6 27
3303 岱稜|其他電子|10 18 17|99 99 18 29|0.4 6|5 10 -0 11 0
3305 昇貿|其他電子|-1 3 17|83 83 -5 11|0.6 77|3 -9 -0 -1 71
3306 鼎天|通信網路|-7 -14 -24|80 94 4 27|2.8 38|1 -0 0 5 31
3308 聯德|電子零組|-91 -75 -123|37 54 -30 -47|0.2 8|1 6 0 -7 na
3312 弘憶股|電子通路|20 24 29|90 90 97 145|1.0 496|4 -2 0 2 69
3313 斐成|建材營造|-82 na na|73 73 87 85|0.7 12|1 -3 0 na na
3317 尼克森|半導體業|-14 -13 -13|79 79 -10 -10|0.4 7|4 -1 0 -6 -14
3321 同泰|電子零組|32 37 16|84 84 27 25|0.3 6|1 3 0 na na
3322 建舜電|電子零組|-9 14 5|80 80 -1 -10|0.2 35|3 -5 0 14 70
3324 雙鴻|其他電子|-17 -1 3|95 95 121 189|0.9 7261|23 0 -0 18 1
3325 旭品|電腦及週|-18 16 -43|76 76 -13 8|0.1 35|1 2 0 -12 -24
3338 泰碩|電子零組|15 4 10|97 97 17 23|2.0 217|7 1 -0 27 -3
3339 泰谷|光電業|11 11 11|93 93 69 92|0.3 128|6 0 0 15 43
3346 麗清|汽車工業|-19 22 -23|77 77 -15 -14|0.4 45|6 -14 -1 -12 56
3354 律勝|電子零組|49 37 35|75 75 3 70|0.1 7|0 -0 0 -10 42
3356 奇偶|光電業|14 14 15|92 95 29 35|0.3 84|7 2 0 -16 17
3357 臺慶科|電子零組|5 -0 10|97 97 12 24|2.3 52|13 -1 0 16 30
3360 尚立|電子通路|-58 -50 -21|67 67 3 27|0.1 11|2 -4 0 -7 108
3362 先進光|光電業|-5 16 -3|71 71 11 49|0.2 202|4 -11 -1 -4 18
3363 上詮|通信網路|-16 -16 1|94 94 74 90|2.0 965|2 -3 1 5 87
3372 典範|半導體業|22 32 33|73 73 22 19|0.2 25|1 -3 0 -17 36
3374 精材|半導體業|-4 10 19|81 84 -9 1|0.2 99|8 -3 1 -10 11
3376 新日興|電子零組|53 54 44|76 76 33 83|0.5 807|25 2 -5 7 25
3380 明泰|通信網路|-35 -34 -9|70 83 -16 -7|0.6 48|7 -18 -0 -3 -12
3388 崇越電|電子零組|0 5 15|98 98 12 13|0.7 6|8 26 0 57 8
3390 旭軟|電子零組|-8 -4 4|71 71 -2 57|0.1 21|2 6 0 -12 -5
3402 漢科|其他電子|40 43 36|91 91 51 124|0.8 220|6 -2 0 79 -7
3406 玉晶光|光電業|86 58 35|86 86 8 15|0.6 584|29 -5 0 -16 3
3413 京鼎|半導體業|-3 -2 8|93 93 37 59|0.4 447|39 10 -0 -22 12
3416 融程電|電腦及週|-1 14 13|93 93 5 27|1.1 74|3 -16 0 12 74
3430 奇鈦科|化學工業|44 16 25|99 99 9 17|0.8 9|3 10 0 -6 48
3437 榮創|光電業|-1 20 8|70 70 -9 53|0.1 29|5 7 0 -11 -14
3438 類比科|半導體業|-10 15 8|84 84 6 10|0.8 40|3 -10 0 0 57
3441 聯一光電|光電業|1 -3 18|86 94 1 3|2.8 14|1 -1 0 11 16
3443 創意|半導體業|-0 -13 -13|72 73 -17 -4|1.0 3781|26 2 -1 -4 -23
3444 利機|電子通路|14 13 8|87 87 21 22|1.0 131|11 1 0 29 -6
3450 聯鈞|半導體業|11 2 15|79 79 2 9|0.4 347|9 1 -2 -37 7
3454 晶睿|光電業|-12 -33 -17|59 79 -12 1|0.7 25|2 4 -0 -3 -3
3455 由田|光電業|-12 -16 19|98 98 19 29|2.6 64|8 9 0 96 -27
3466 德晉|通信網路|-95 -63 -27|100 100 95 68|4.2 72|8 0 0 143 -10
3479 安勤|電腦及週|-35 -24 -19|93 93 -0 27|0.4 76|6 -16 4 -6 27
3481 群創|光電業|15 12 2|78 80 -18 12|1.0 1188|25 -14 -3 17 305
3483 力致|電腦及週|-4 12 -8|89 89 -1 23|1.5 237|3 -1 -0 14 23
3484 崧騰|電子零組|12 6 33|90 90 9 17|0.4 23|7 9 0 1 3
3489 森寶|建材營造|-36 28 32|100 100 50 131|1.3 23|3 -3 0 -12 14
3490 單井|光電業|-40 -48 -15|86 86 6 34|0.6 34|1 -2 0 52 149
3491 昇達科|通信網路|2 3 10|100 100 22 17|2.6 528|12 9 -0 -27 -50
3498 陽程|其他電子|-86 -77 -69|69 77 5 13|0.2 16|2 -2 0 -12 50
3499 環天科|通信網路|-36 30 9|77 77 -23 15|0.2 5|1 -6 0 -8 na
3501 維熹|電子零組|5 7 15|100 100 21 27|1.5 26|9 23 0 -5 28
3504 揚明光|光電業|-29 -23 4|63 74 -24 0|0.3 21|2 10 0 -3 -11
3512 皇龍|建材營造|-50 -49 -381|100 100 43 40|2.6 50|4 5 0 25 -47
3515 華擎|電腦及週|-2 13 -7|73 73 -6 25|0.3 171|12 6 -5 -20 16
3516 亞帝歐|光電業|16 53 32|68 68 25 28|0.2 6|1 1 0 -1 145
3518 柏騰|其他電子|-6 -8 -10|63 67 -23 -11|0.8 6|5 11 0 -7 -34
3521 台鋼建設|建材營造|144 65 42|76 85 -14 36|0.4 6|1 -5 0 na na
3526 凡甲|電子零組|46 38 14|96 96 17 26|0.6 101|19 13 2 -8 12
3527 聚積|半導體業|14 -1 13|80 80 -9 -6|0.9 7|7 2 0 -9 -7
3529 力旺|半導體業|45 28 17|71 71 -10 15|1.4 1794|59 1 -4 10 37
3530 晶相光|半導體業|-27 -18 -15|69 69 -15 2|0.1 25|40 1 0 -15 -2
3532 台勝科|半導體業|-23 -19 -5|91 91 5 11|1.3 221|49 12 1 -13 -4
3533 嘉澤|電子零組|4 13 17|87 87 44 71|0.6 2276|46 6 -1 25 -2
3535 晶彩科|光電業|-52 -69 3|90 90 11 26|0.2 23|2 -2 0 2 33
3537 堡達|電子零組|-4 7 -10|100 100 6 12|0.8 6|3 1 0 111 8
3540 曜越|電腦及週|-10 0 -28|70 74 -3 14|0.2 30|1 -8 0 -3 7
3543 州巧|光電業|-4 10 -4|82 82 -11 19|0.4 5|1 -9 0 3 36
3545 敦泰|半導體業|-18 20 1|64 64 -17 5|0.3 159|21 4 0 -7 -11
3546 宇峻|文化創意|-8 1 12|96 98 4 8|0.7 9|10 -13 0 -16 0
3548 兆利|電子零組|39 88 31|76 76 6 48|0.4 982|6 -2 -1 -23 153
3551 世禾|綠能環保|7 6 9|82 82 16 46|0.2 103|6 -0 0 -15 -2
3552 同致|其他電子|-19 17 4|73 73 -16 -17|2.2 25|14 -6 0 -7 5
3557 嘉威|居家生活|68 39 35|100 100 29 36|2.1 44|21 6 0 91 40
3558 神準|通信網路|-50 -35 -23|60 73 -24 -18|0.5 51|1 10 0 -9 -26
3563 牧德|光電業|-49 -50 -24|94 94 81 147|1.2 863|8 -2 0 12 30
