# 2025-03-03 全池(1152 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2489 瑞軒|光電業|12 25 -13|71 78 -8 -19|0.6 42|11 7 -0 1 -44
2492 華新科|電子零組|-3 2 -2|74 86 -3 -13|0.6 91|10 2 -0 -1 -4
2493 揚博|電子零組|7 5 -4|77 77 -14 6|0.7 19|4 5 0 -9 -11
2495 普安|電腦及週|-19 1 5|76 76 -22 -5|0.4 40|12 -7 -2 1 -26
2496 卓越|其他|5 6 -2|92 92 16 19|0.6 7|24 3 0 -20 4
2497 怡利電|汽車工業|32 22 -2|65 65 -13 -9|0.6 28|8 -5 0 -3 -38
2498 宏達電|通信網路|-28 -24 4|76 76 -5 -2|0.4 560|12 -8 -0 -7 -0
2501 國建|建材營造|43 44 -21|60 87 -5 -9|0.8 30|8 7 0 -6 -26
2504 國產|建材營造|-9 -2 -1|77 77 -19 -16|0.7 99|11 -1 -20 28 -8
2511 太子|建材營造|1 25 22|78 92 -5 -8|0.9 7|6 9 -3 -2 -17
2515 中工|建材營造|17 40 17|64 84 3 -17|1.2 66|13 4 -0 -1 -22
2516 新建|建材營造|-11 19 8|100 100 78 110|1.2 55|6 2 0 na na
2520 冠德|建材營造|65 20 -37|87 90 -4 -0|1.4 146|22 -5 4 -21 -4
2524 京城|建材營造|266 849 495|47 51 -22 -47|0.6 24|1 -3 1 -1 -9
2527 宏璟|建材營造|-68 106 -1456|60 90 -7 -3|0.5 6|43 20 -3 1 -25
2528 皇普|建材營造|1837800 9034852 6766584|90 100 21 13|1.9 69|3 24 0 -11 -35
2530 華建|建材營造|998 7054 -36065|74 89 1 -8|1.5 26|5 16 0 -2 -4
2534 宏盛|建材營造|231 283 238|84 91 -7 -5|0.5 9|8 6 -2 -1 -8
2535 達欣工|建材營造|-23 -12 -11|96 100 18 9|1.2 17|7 8 0 -23 0
2536 宏普|建材營造|-17 -46 -115|79 89 -0 -6|0.5 5|9 17 -1 9 -24
2537 聯上發|建材營造|262 32829 10567|48 59 -9 -36|0.9 18|6 -11 0 0 -7
2539 櫻花建|建材營造|-41 na na|65 77 -6 -24|1.2 29|3 -4 0 1 8
2540 愛山林|建材營造|-2 -7 -44|42 44 3 -48|0.5 54|2 11 0 -2 -10
2542 興富發|建材營造|-54 54 28|69 81 -4 -14|0.5 132|12 6 1 -9 -21
2543 皇昌|建材營造|-4 -6 -13|90 90 32 34|1.6 1916|7 5 0 52 -57
2545 皇翔|建材營造|-39 -45 -449|92 92 -8 17|1.2 68|9 15 0 49 -37
2546 根基|建材營造|20 6 4|69 99 12 6|2.2 6|2 -9 0 0 -18
2547 日勝生|建材營造|-21 -24 -20|90 94 -4 4|0.8 21|15 13 0 16 4
2548 華固|建材營造|23 -58 -591|68 77 -7 -20|0.6 91|18 -2 -16 10 -21
2597 潤弘|建材營造|-8 5 -7|73 95 23 17|1.1 62|3 14 7 33 -23
2603 長榮|航運業|49 56 -14|91 91 -5 19|0.8 2463|23 6 -0 -5 -9
2605 新興|航運業|-28 -16 -20|81 90 -1 -1|3.9 159|34 -0 0 -1 -7
2606 裕民|航運業|-19 -9 -19|97 97 18 33|4.0 1585|9 5 0 210 7
2607 榮運|航運業|19 14 -15|87 95 -3 -2|0.8 22|9 -20 1 6 0
2609 陽明|航運業|26 49 -11|87 87 -5 16|0.6 1343|19 14 -1 -13 -25
2610 華航|航運業|21 17 5|87 87 -5 14|0.5 448|21 -17 1 4 -8
2611 志信|航運業|-6 5 -1|67 93 1 -5|1.7 11|2 1 0 -0 -8
2612 中航|航運業|26 23 6|94 97 5 11|5.5 45|2 -1 0 91 25
2613 中櫃|航運業|-7 3 0|72 87 -2 5|0.6 18|3 12 -1 -5 -17
2615 萬海|航運業|59 62 -5|79 79 -5 9|0.9 862|42 19 -0 -15 -25
2617 台航|航運業|1 -0 -10|81 98 0 1|3.5 30|5 2 -0 7 -2
2618 長榮航|航運業|14 8 -3|91 91 5 24|0.5 1360|28 -10 -12 39 -6
2630 亞航|航運業|28 19 8|80 91 14 6|0.2 33|1 2 0 na -3
2633 台灣高鐵|航運業|8 7 -1|90 93 -3 -6|1.2 83|10 2 0 8 -2
2634 漢翔|航運業|-40 3 8|74 86 -4 -14|0.7 117|2 -1 -0 1 -6
2636 台驊控股|航運業|34 49 -25|72 91 -4 -7|1.1 30|12 -9 0 6 -2
2637 慧洋-KY|航運業|-23 -14 -33|97 97 1 17|4.1 876|13 1 -1 167 21
2640 大車隊|數位雲端|2 2 -2|99 99 16 17|0.6 7|7 0 0 13 -1
2641 正德|航運業|22 13 -10|100 100 21 25|8.0 94|2 2 0 37 -8
2645 長榮航太|航運業|-3 22 13|88 98 10 5|0.8 97|6 23 -1 10 -34
2646 星宇航空|航運業|71 55 na|na na 0 na|1.6 181|2 11 0 na na
2707 晶華|觀光餐旅|20 6 10|81 96 1 -4|0.7 23|7 25 3 -26 -18
2718 全心投控|建材營造|-100 -82 -417|57 67 -15 -32|3.5 5|1 -6 0 51 17
2723 美食-KY|觀光餐旅|4 1 6|98 98 6 24|0.6 39|49 12 1 -3 -15
2727 王品|觀光餐旅|21 9 6|95 95 0 7|0.7 52|23 25 -0 -11 -31
2731 雄獅|觀光餐旅|45 29 -8|84 96 10 -1|2.4 53|6 6 5 -19 -24
2736 富野|觀光餐旅|131 77 79|73 92 16 9|0.4 5|1 7 0 -9 -11
2739 寒舍|觀光餐旅|20 8 2|67 87 1 -11|0.4 10|3 12 0 -6 -8
2743 山富|觀光餐旅|21 10 -39|58 88 7 -11|1.0 12|1 8 0 -1 -7
2745 五福|觀光餐旅|42 32 -30|80 96 12 15|0.7 23|3 2 0 -15 -5
2748 雲品|觀光餐旅|18 5 -0|83 96 1 5|0.5 9|1 18 0 -4 -18
2753 八方雲集|觀光餐旅|5 11 2|95 99 11 8|1.1 33|4 -5 0 352 -41
2755 揚秦|觀光餐旅|16 18 2|100 100 38 44|2.8 11|0 1 0 232 871
2801 彰銀|金融保險|-11 4 -2|98 99 2 1|1.3 248|14 13 2 53 44
2809 京城銀|金融保險|-24 -12 -45|75 89 0 -6|0.5 88|15 -7 -2 -3 16
2812 台中銀|金融保險|12 5 -6|100 100 7 11|2.0 98|11 5 -0 28 2
2820 華票|金融保險|-47 8 -2|97 99 1 1|1.1 8|7 -3 0 -2 2
2832 台產|金融保險|-2 3 -4|99 100 7 -1|0.9 8|3 -0 -1 -4 -7
2834 臺企銀|金融保險|-10 -2 -6|82 98 3 -1|1.4 216|17 -3 0 50 26
2836 高雄銀|金融保險|16 22 7|91 98 0 -2|1.5 10|6 -1 1 -2 5
2838 聯邦銀|金融保險|-4 -0 -10|94 100 2 4|2.0 14|3 10 0 2 4
2845 遠東銀|金融保險|-3 -7 -6|83 97 3 -4|1.2 69|10 -10 5 61 2
2850 新產|金融保險|-6 3 -1|94 94 0 7|0.6 17|10 -10 -1 25 -10
2851 中再保|金融保險|1 3 -1|97 98 3 1|1.7 28|4 -0 0 85 3
2852 第一保|金融保險|-5 -3 -7|97 97 9 13|2.4 12|6 7 0 60 -4
2855 統一證|金融保險|-38 -21 -111|95 99 2 4|1.9 74|12 11 -11 29 -12
2880 華南金|金融保險|0 2 -8|100 100 9 10|0.5 212|17 2 8 -12 -8
2881 富邦金|金融保險|3 267 142|98 98 3 1|1.2 1305|21 -6 2 -17 -41
2882 國泰金|金融保險|6 60 24|98 98 2 9|1.0 991|26 19 2 -8 -17
2883 凱基金|金融保險|10 282 88|100 100 5 14|0.8 646|28 29 -4 -0 15
2884 玉山金|金融保險|-2 -1 -15|98 98 7 6|1.4 476|32 30 2 -15 -9
2885 元大金|金融保險|1 32 9|99 99 10 15|1.1 643|28 -14 4 -18 29
2886 兆豐金|金融保險|-14 -16 -22|96 100 1 1|1.1 583|20 -20 6 -16 29
2887 台新新光金|金融保險|4 16 -10|88 93 -0 -9|1.0 380|19 -23 3 -8 10
2888 新光金|金融保險|24 94 996|93 93 5 -3|1.8 520|32 22 0 -4 -4
2889 國票金|金融保險|-22 -1 -14|83 89 -1 -9|0.7 49|10 -6 -4 7 4
2890 永豐金|金融保險|15 7 -11|87 94 0 -6|1.3 482|25 -18 -3 58 47
2891 中信金|金融保險|10 58 20|100 100 8 25|1.3 1494|33 5 2 -10 -18
2892 第一金|金融保險|-8 2 -5|97 99 1 2|1.0 349|24 -13 4 62 252
2903 遠百|貿易百貨|12 2 4|72 85 -5 -15|0.8 127|11 -8 -23 8 2
2905 三商|貿易百貨|-38 230 4|76 76 -5 -21|1.1 12|5 -18 0 -3 -3
2908 特力|貿易百貨|-11 -0 -2|98 99 1 -1|1.5 11|2 9 0 1 0
2912 統一超|貿易百貨|10 7 -0|87 87 -2 -9|1.2 438|24 -30 4 -2 47
2913 農林|貿易百貨|47 42 23|83 85 -7 -7|0.5 12|8 19 0 -13 -12
2915 潤泰全|貿易百貨|8 47 35|84 84 -12 -14|0.4 99|9 -21 -5 20 -4
2916 滿心|居家生活|45 20 8|92 97 15 22|1.0 5|22 -6 0 23 2
2929 淘帝-KY|貿易百貨|-3 -7 4|81 81 -5 49|0.3 9|20 1 0 -19 -2
3003 健和興|電子零組|-14 6 -2|71 71 -11 -19|1.1 70|3 -10 -0 -14 31
3004 豐達科|鋼鐵工業|0 7 -5|85 98 10 2|0.9 12|3 6 0 2 -20
3005 神基|電腦及週|-5 3 3|82 98 17 10|1.1 392|15 -1 -7 -22 -40
3006 晶豪科|半導體業|-14 -7 -17|63 83 2 -17|0.9 90|12 -3 2 6 17
3008 大立光|光電業|11 6 -18|85 85 9 -10|0.7 1626|33 -2 -0 -18 2
3010 華立|電子通路|5 16 -1|76 83 -9 -14|0.6 45|9 4 -9 -1 -4
3011 今皓|電子零組|-27 -4 -1|52 55 -32 -37|0.5 13|3 -10 0 14 -0
3013 晟銘電|電腦及週|44 65 14|79 79 -11 10|1.2 764|5 1 1 -9 -1
3014 聯陽|半導體業|7 9 5|83 95 7 6|0.9 149|28 21 -3 -16 -47
3015 全漢|電子零組|-2 3 14|95 95 5 23|0.8 83|11 6 -3 1 -8
3016 嘉晶|半導體業|-18 -11 -7|59 68 -21 -32|2.5 21|2 -14 -1 8 12
3017 奇鋐|電腦及週|20 22 5|65 73 -20 -15|1.1 3831|39 -5 -1 19 -14
3019 亞光|光電業|22 28 0|93 93 73 61|1.0 7956|26 0 1 4 -0
3021 鴻名|電子零組|-12 -2 -16|62 62 -34 0|0.5 9|5 -8 -1 1 4
3022 威強電|電腦及週|-24 -4 7|99 99 28 33|7.4 151|18 -1 -0 166 119
3023 信邦|電子零組|2 11 9|90 94 13 4|4.0 309|50 -6 1 284 33
3024 憶聲|光電業|53 302 216|75 83 -9 -13|0.7 24|3 1 0 19 -4
3025 星通|通信網路|2 8 -24|77 77 -9 7|0.1 57|4 -0 0 -15 -0
3026 禾伸堂|電子零組|-7 6 10|89 95 -3 -2|4.0 38|13 -8 0 5 26
3027 盛達|通信網路|-5 12 5|61 75 -20 -19|0.4 7|2 22 0 -4 -25
3028 增你強|電子通路|-2 3 -5|94 98 4 3|2.5 5|6 22 0 -1 -9
3029 零壹|資訊服務|62 68 28|83 83 24 52|0.3 1856|8 -1 0 -17 2
3030 德律|其他電子|38 19 -35|68 78 -7 -22|1.1 144|14 -13 1 3 13
3031 佰鴻|光電業|-24 -5 -5|90 90 6 18|0.7 21|3 10 0 -5 -16
3032 偉訓|電子零組|4 2 13|93 93 16 29|0.9 338|12 4 -0 5 -6
3033 威健|電子通路|13 28 5|92 97 0 -0|1.2 33|10 13 -9 5 -9
3034 聯詠|半導體業|-3 -4 4|85 99 13 0|0.9 1409|30 22 -3 -14 -22
3035 智原|半導體業|23 12 16|53 78 5 -20|0.9 1396|14 -1 2 3 -23
3036 文曄|電子通路|6 25 -38|63 92 -2 -8|3.4 162|13 -15 -2 32 30
3037 欣興|電子零組|3 9 -3|53 65 -28 -29|1.6 2302|29 -20 -1 13 67
3038 全台|光電業|-19 -13 6|80 100 5 4|1.0 7|6 16 -1 29 -14
3040 遠見|其他|-8 -7 5|95 95 6 35|0.7 17|18 10 0 -6 -3
3041 揚智|半導體業|-27 -17 -29|61 81 16 -1|0.2 68|10 -0 0 4 8
3042 晶技|電子零組|14 12 -3|83 83 -6 -9|1.0 161|11 -26 -4 7 111
3043 科風|其他電子|53 60 73|75 75 -6 12|0.1 9|3 -5 0 5 -4
3044 健鼎|電子零組|-4 9 0|89 100 10 1|1.7 278|35 2 -2 10 -23
3045 台灣大|通信網路|-3 1 -6|98 98 3 4|1.1 519|16 12 -10 -57 124
3046 建碁|電腦及週|1 -9 -25|76 80 -7 -18|1.3 7|3 -4 0 -3 2
3047 訊舟|通信網路|8 38 -26|61 66 -18 -32|0.6 49|7 1 0 -0 -15
3048 益登|電子通路|-2 4 0|57 65 -13 -36|1.0 12|4 13 0 -1 -35
3050 鈺德|光電業|1 13 3|63 75 -14 -27|0.8 11|9 5 0 -0 -16
3051 力特|光電業|1 28 31|74 85 -8 4|0.5 14|1 -9 -2 3 -11
3055 蔚華科|電子通路|-74 -80 -29|72 89 15 3|0.9 60|2 4 0 20 -14
3056 富華新|建材營造|621 29263 18121|91 95 2 -2|1.8 66|6 20 -0 11 -23
3058 立德|電子零組|-7 -16 2|65 82 -10 -3|1.2 5|4 13 0 -10 -39
3059 華晶科|光電業|-13 -12 9|96 96 42 29|4.9 540|12 1 0 82 17
3060 銘異|電腦及週|25 29 -4|66 80 -1 -11|0.8 11|8 14 0 -5 -14
3062 建漢|通信網路|66 57 50|78 78 -8 -5|0.6 107|13 7 0 -5 -19
3066 李洲|光電業|-5 -12 -14|69 69 -14 -1|0.4 7|0 -4 0 11 5
3078 僑威|電子零組|18 10 30|96 96 35 30|1.0 869|13 4 2 20 -24
3081 聯亞|通信網路|7 -10 -33|67 67 3 167|1.9 714|20 0 -4 -11 -23
3086 華義*|文化創意|9 -16 -23|63 63 6 4|0.5 36|40 -3 0 16 8
3088 艾訊|電腦及週|-11 13 11|91 91 27 55|0.8 469|16 3 -0 26 4
3090 日電貿|電子零組|17 17 4|90 90 -2 12|0.2 94|8 2 1 -3 -20
3094 聯傑|半導體業|11 -11 15|75 86 -0 -4|0.6 5|2 22 0 -5 -39
3105 穩懋|半導體業|-22 -24 -32|60 78 -8 -18|0.8 194|17 3 2 -14 -13
3130 一零四|數位雲端|3 7 1|94 98 2 -1|1.9 5|26 -41 0 33 11
3131 弘塑|半導體業|16 27 9|57 57 -27 -41|0.8 759|18 -2 -10 na 4
3138 耀登|通信網路|-13 -11 -9|78 86 6 -9|0.5 17|2 11 0 3 -24
3141 晶宏|半導體業|6 4 15|75 78 -7 -4|0.7 16|8 15 0 2 -27
3147 大綜|資訊服務|7 39 19|100 100 43 31|1.4 412|6 -1 0 31 42
3149 正達|光電業|8 13 -0|76 76 4 25|1.4 65|0 -0 0 14 -11
3152 璟德|通信網路|-10 3 -7|68 87 -5 -4|0.5 16|14 -6 -2 -1 4
3162 精確|電機機械|110 77 37|93 93 15 48|3.0 165|47 -0 0 7 -8
3163 波若威|通信網路|-33 -39 -5|94 94 33 1|0.7 1993|8 0 1 -14 3
3167 大量|電機機械|81 102 -1|56 56 -23 -0|0.4 155|2 -4 -0 16 -10
3169 亞信|半導體業|-3 -7 -1|73 91 7 -3|0.4 16|2 30 -1 -7 -44
3176 基亞|生技醫療|24 10 -24|76 90 2 -8|1.3 6|4 -0 0 na na
3188 鑫龍騰|建材營造|-77 -84 na|55 69 4 -28|1.1 8|2 5 0 0 -20
3189 景碩|半導體業|11 10 -5|74 82 1 -11|0.9 630|12 8 1 -15 -32
3207 耀勝|電子零組|15 87 38|72 78 10 -9|1.7 96|1 -11 0 2 12
3209 全科|電子通路|-4 -12 0|87 87 -0 4|5.7 42|5 -7 -1 44 37
3211 順達|電腦及週|-45 -36 -15|75 75 -5 66|0.4 1161|11 -4 -1 -8 8
3213 茂訊|電腦及週|38 6 7|100 100 58 48|6.2 341|7 2 0 339 24
3217 優群|電子零組|21 20 5|85 97 4 7|1.3 71|9 28 -7 -11 -23
3218 大學光|生技醫療|16 9 4|79 90 8 -0|0.8 29|10 18 -0 -8 -16
3227 原相|半導體業|30 31 -9|91 91 24 28|0.8 1141|31 -2 1 25 52
3228 金麗科|半導體業|-35 -15 -46|37 73 -5 -26|0.8 103|7 0 -0 -100 3
3230 錦明|光電業|-12 -27 16|75 75 -18 7|0.3 62|1 -5 0 -11 14
3231 緯創|電腦及週|35 34 11|81 86 -11 5|0.9 3263|26 4 2 -14 -3
3234 光環|通信網路|23 -2 5|77 77 -8 16|0.4 82|5 7 0 na na
3257 虹冠電|半導體業|-17 -35 -10|78 78 -12 9|0.5 19|2 4 0 -10 -31
3260 威剛|半導體業|-21 -15 -32|74 91 -4 -10|1.0 179|10 16 1 -3 -21
3264 欣銓|半導體業|-1 -5 1|90 94 30 10|0.7 1638|18 1 2 29 -17
3265 台星科|半導體業|4 9 -3|78 89 1 2|0.4 56|1 3 0 -4 -14
3284 太普高|其他|31 -9 -50|53 55 2 -42|0.7 7|1 -5 0 -4 -2
3289 宜特|其他電子|1 14 1|67 67 -10 -13|0.5 56|14 -22 -0 1 -5
3290 東浦|電子零組|9 9 6|83 83 -6 9|1.2 26|4 9 0 5 -37
3293 鈊象|文化創意|34 33 1|84 84 -1 15|2.1 1143|26 -8 -4 32 70
3294 英濟|電子零組|-43 -16 -13|63 89 26 20|0.5 215|6 -0 0 5 -0
3303 岱稜|其他電子|3 12 -8|81 81 -2 -10|2.3 36|5 1 0 -3 -15
3305 昇貿|其他電子|48 53 18|83 90 3 4|1.2 63|5 -3 0 -10 -1
3306 鼎天|通信網路|-24 -34 -10|73 80 -10 -9|0.3 7|3 10 0 -7 -5
3312 弘憶股|電子通路|9 12 -1|48 56 -17 -42|1.0 43|5 2 0 1 -23
3317 尼克森|半導體業|4 17 17|84 84 -9 -7|0.2 7|4 21 0 -3 -14
3323 加百裕|電腦及週|-14 -10 12|75 75 -16 35|0.7 110|2 -1 -0 -0 1
3324 雙鴻|其他電子|7 21 -4|71 89 -2 5|1.4 1438|10 2 -2 1 -10
3338 泰碩|電子零組|-12 -8 -5|65 78 -19 -23|0.3 19|2 14 0 -5 -22
3339 泰谷|光電業|-12 1 -20|68 77 -14 -23|0.4 7|3 9 0 -6 -12
3346 麗清|汽車工業|9 3 -7|69 85 -13 -10|0.6 8|4 23 0 -1 -42
3356 奇偶|光電業|-27 -11 -4|77 82 -2 -12|2.0 20|7 -2 0 -1 -8
3357 臺慶科|電子零組|8 29 4|85 87 3 -13|0.9 25|14 9 5 -6 -17
3362 先進光|光電業|-5 2 -1|71 71 -1 -16|0.5 122|3 6 -0 2 -12
3363 上詮|通信網路|73 34 17|84 84 40 73|0.2 727|11 -0 -1 -7 46
3373 熱映|其他電子|-5 12 5|75 75 5 -4|0.5 11|1 0 0 -1 46
3374 精材|半導體業|-19 -5 -12|63 63 -9 -35|0.5 1285|4 -9 -8 22 67
3376 新日興|電子零組|5 4 -27|92 92 43 22|1.2 3720|29 3 2 -7 -40
3379 彬台|電機機械|331 164 37|93 93 110 60|3.6 192|3 -0 0 -13 -35
3380 明泰|通信網路|-11 -22 -0|87 87 -12 -0|0.4 36|9 28 -0 -12 -19
3390 旭軟|電子零組|-22 -6 -12|76 77 2 -21|1.1 7|3 11 0 2 -13
3402 漢科|其他電子|-14 -6 -25|81 86 -2 -11|0.6 22|4 -16 0 -1 3
3406 玉晶光|光電業|5 -11 -38|73 83 5 -10|0.7 754|25 5 4 -1 -16
3413 京鼎|半導體業|46 41 10|78 84 -1 -8|1.4 202|30 1 -3 -3 -27
3416 融程電|電腦及週|22 25 5|91 91 11 22|1.2 79|5 0 0 -22 9
3419 譁裕|通信網路|21 29 18|87 91 -9 3|0.4 6|4 30 0 -4 -18
3430 奇鈦科|化學工業|35 23 3|68 68 1 1|0.9 9|4 2 0 1 -1
3437 榮創|光電業|-18 -1 -2|54 75 -12 -11|0.5 5|5 13 0 0 -15
3438 類比科|半導體業|12 6 -3|65 76 -13 -25|0.5 6|3 3 0 -0 -9
3441 聯一光電|光電業|-4 22 12|94 94 8 1|0.9 10|5 7 0 -8 -8
3443 創意|半導體業|17 11 13|79 89 8 16|0.7 2827|22 1 5 -17 -31
3444 利機|電子通路|29 30 11|56 77 -12 -23|1.9 30|11 5 0 7 -14
3447 展達|通信網路|61 76 53|69 69 -14 79|1.1 241|2 -4 0 70 3
3450 聯鈞|半導體業|94 79 33|78 78 10 81|0.6 5668|15 -2 -3 17 32
3454 晶睿|光電業|24 21 32|85 92 1 15|0.4 69|3 9 0 -26 -32
3455 由田|光電業|-41 -29 -23|74 74 -15 -23|0.7 43|7 -6 -1 8 9
3466 德晉|通信網路|-96 -66 2|58 68 -6 -14|1.0 17|6 5 0 -8 -52
3479 安勤|電腦及週|14 9 13|87 91 6 1|1.1 115|5 -0 2 -33 -20
3481 群創|光電業|13 6 4|82 89 -5 -8|1.0 606|24 -0 0 3 13
3483 力致|電腦及週|-23 -0 -4|66 82 -6 -16|1.9 113|5 -3 0 14 36
3484 崧騰|電子零組|36 48 18|89 89 11 10|4.5 26|14 8 0 59 5
3490 單井|光電業|20 18 30|69 77 -13 -10|0.9 8|3 18 0 -9 -26
3491 昇達科|通信網路|17 35 -15|97 97 47 31|0.8 1450|21 -0 -2 2 -27
3498 陽程|其他電子|152 423 328|70 70 -3 -9|0.3 27|6 12 0 -7 -20
3501 維熹|電子零組|-9 -1 -9|81 86 -4 -11|0.6 9|7 -11 0 -4 -9
3504 揚明光|光電業|-11 -8 7|86 86 8 11|0.6 96|3 2 0 5 -5
3511 矽瑪|電子零組|9 33 31|66 66 -27 26|0.1 9|5 4 0 -4 -34
3515 華擎|電腦及週|139 89 46|82 93 0 17|0.6 157|13 6 -1 28 -45
3518 柏騰|其他電子|-36 -17 -8|55 57 -19 -40|0.5 8|7 18 0 -3 -19
3522 御嵿|觀光餐旅|64 45 17|74 80 -8 -26|0.6 7|2 -2 0 na na
3526 凡甲|電子零組|28 35 4|96 96 2 22|1.2 49|27 5 3 7 -4
3529 力旺|半導體業|20 13 -7|82 82 -1 12|1.0 1484|61 -10 -5 5 -29
3530 晶相光|半導體業|-27 -25 -27|61 80 -12 -11|0.9 10|40 1 -0 6 -13
3532 台勝科|半導體業|-10 -18 -2|51 62 -23 -37|0.5 44|48 -12 -1 5 -19
3533 嘉澤|電子零組|4 17 -2|81 81 -5 10|2.7 1456|42 -6 -3 23 288
3535 晶彩科|光電業|-84 676 345|57 59 -10 -41|0.5 36|2 -9 0 5 19
3537 堡達|電子零組|-16 -10 -7|72 78 -10 -8|0.3 5|2 23 0 -9 -15
3540 曜越|電腦及週|26 9 16|68 92 -1 -9|0.8 11|3 13 0 11 -23
3545 敦泰|半導體業|-26 2 1|72 85 -13 -4|0.8 66|21 10 -2 -4 -25
3546 宇峻|文化創意|9 6 2|93 98 3 -2|2.3 6|10 -7 0 4 8
3548 兆利|電子零組|-12 21 7|60 78 -15 2|0.4 274|2 -2 0 8 17
3551 世禾|綠能環保|11 13 -0|83 83 -4 16|0.6 125|5 1 0 -4 -9
3552 同致|其他電子|-2 -14 3|72 80 -17 1|0.4 10|12 28 -0 -2 -18
3557 嘉威|居家生活|-23 -5 -21|84 84 -6 -7|0.5 7|3 -19 0 4 15
3558 神準|通信網路|2 5 29|98 98 18 62|0.9 540|8 1 7 -4 -26
3563 牧德|光電業|168 184 152|96 100 17 23|1.8 201|13 14 0 7 -28
3564 其陽|通信網路|38 32 7|60 78 -4 -11|0.7 19|3 26 0 -7 -10
3570 大塚|資訊服務|10 27 4|91 91 2 16|1.8 20|45 -3 0 na 382
3576 聯合再生|光電業|-49 -24 24|66 78 -5 -16|0.9 19|13 21 0 -100 -52
3577 泓格|電腦及週|48 15 6|97 97 32 56|6.7 16|1 1 0 86 -1
3580 友威科|其他電子|-30 -29 -16|68 68 -15 -30|0.9 47|3 -3 0 12 11
3581 博磊|半導體業|17 0 2|65 65 -25 -11|0.3 9|11 9 0 -1 -23
3583 辛耘|半導體業|21 26 -12|64 64 -24 -27|0.6 290|12 -5 -0 1 -3
3587 閎康|其他電子|-3 1 -4|68 71 -20 -29|2.0 72|12 -6 -0 4 -8
3588 通嘉|半導體業|6 1 -23|54 70 -14 -12|0.6 11|4 14 -3 -3 -25
3591 艾笛森|光電業|2 19 -7|75 83 -1 -6|0.2 14|3 10 0 14 -16
3592 瑞鼎|半導體業|-4 7 -21|77 96 5 9|0.8 93|14 -2 -1 -1 5
3594 磐儀|電腦及週|32 38 39|86 86 18 30|1.2 268|8 4 0 -15 -16
3596 智易|通信網路|-12 -13 -7|99 100 15 35|0.8 226|31 15 4 -3 13
3597 映興|電子零組|39 68 39|74 74 -25 37|0.5 14|2 0 0 16 -2
3605 宏致|電子零組|26 26 9|90 90 15 11|1.1 481|23 1 0 31 27
3609 三一東林|電子零組|178 29 42|97 97 61 46|1.7 57|4 4 0 -20 na
3611 鼎翰|電腦及週|31 30 23|92 95 1 1|1.3 6|12 23 0 -7 -23
3615 安可|光電業|-39 -21 -10|66 66 -25 -18|0.7 9|2 -7 0 10 3
3617 碩天|其他電子|5 12 5|78 78 -15 10|0.7 139|15 -4 -2 11 -18
3622 洋華|光電業|103 0 -7|76 83 -14 6|0.6 30|4 7 -1 0 -27
3624 光頡|電子零組|-15 -5 -5|68 71 -18 -24|0.6 6|42 2 -1 -1 -26
3625 西勝|電腦及週|-63 -70 -9|84 84 15 43|0.6 23|7 3 0 na na
3630 新鉅科|光電業|3 5 -13|73 84 -2 -8|0.5 19|34 -6 0 7 1
3631 晟楠|電子零組|-72 440 362|81 81 -1 -7|0.6 6|11 2 0 -2 -10
3645 達邁|電子零組|28 52 11|85 85 70 22|0.7 1802|11 0 0 25 -9
3653 健策|電子零組|47 48 27|81 81 -10 -5|1.4 2333|23 -9 1 4 -6
3661 世芯-KY|半導體業|-3 25 -41|70 84 37 16|1.0 10104|59 -2 2 13 -1
3663 鑫科|其他電子|53 96 12|61 66 -17 -33|0.7 43|0 -4 0 5 6
3665 貿聯-KY|其他電子|31 27 19|81 81 -5 26|0.9 2536|40 -0 -2 -5 -13
3673 TPK-KY|光電業|-14 -14 -13|72 82 -6 -10|0.7 50|36 8 0 -4 -31
3675 德微|半導體業|-22 11 -17|51 60 -24 -35|1.2 44|55 -15 -4 5 -0
3679 新至陞|電子零組|5 18 3|92 92 16 14|3.3 21|10 7 0 13 5
3680 家登|半導體業|-21 23 -10|77 77 -10 -18|0.8 208|29 -7 -3 -2 5
3687 歐買尬|數位雲端|-17 -2 -5|70 70 -9 -7|0.6 16|6 -6 0 -4 2
3689 湧德|電子零組|28 18 31|94 94 22 15|0.8 356|26 3 0 -18 -16
3691 碩禾|光電業|-42 -30 -169|44 70 -10 -30|3.4 17|3 -22 0 -1 18
3693 營邦|電腦及週|52 12 10|84 90 -7 -3|1.3 195|5 7 1 1 -39
3694 海華|通信網路|-5 0 4|91 91 39 45|2.4 323|10 2 0 -9 -12
3701 大眾控|電腦及週|-28 -15 -8|55 76 -7 -5|0.2 12|3 14 0 -5 -16
3702 大聯大|電子通路|3 22 -6|70 84 -4 -15|1.4 191|27 -14 -16 32 15
3703 欣陸|建材營造|12 0 -2|80 92 4 -8|1.0 26|23 23 -5 -2 -23
3704 合勤控|通信網路|81 32 34|79 91 -3 8|0.5 54|14 17 0 -14 -61
3705 永信|生技醫療|1 5 -8|85 85 -7 -5|5.1 30|10 -29 -0 26 74
3706 神達|電腦及週|168 208 115|76 76 -19 50|0.3 2349|14 -7 -0 1 107
