# 2024-03-01 全池(1192 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2505 國揚|建材營造|-51 -12 49|93 93 20 17|0.7 8|6 -3 0 1 10
2506 太設|建材營造|154 299 207|94 94 9 11|0.4 10|5 21 0 -28 57
2511 太子|建材營造|-15 -8 12|88 92 -6 -5|1.9 15|7 -45 0 3 51
2514 龍邦|其他|625 293 144|84 95 -3 -5|1.9 8|2 8 0 12 3
2515 中工|建材營造|58 29 -8|86 86 10 23|0.4 99|16 3 -0 2 -21
2516 新建|建材營造|21 23 -5|85 85 3 65|0.6 20|3 3 0 na na
2520 冠德|建材營造|28 -12 -16|96 96 4 23|0.7 57|17 4 0 2 31
2527 宏璟|建材營造|244 178 13|98 98 20 35|1.5 13|43 15 0 1 1
2528 皇普|建材營造|-100 -78 -32092|96 96 28 36|0.8 24|1 0 0 -5 53
2530 華建|建材營造|840 64811 48638|98 98 34 48|0.8 48|2 3 0 1 1
2534 宏盛|建材營造|-79 -85 -26|90 97 -1 5|0.7 6|6 17 -0 -0 -25
2535 達欣工|建材營造|31 9 20|99 99 15 27|0.7 14|8 -1 0 -1 20
2537 聯上發|建材營造|221 73 -5895|98 98 16 40|1.2 25|6 13 0 54 1
2538 基泰|建材營造|-11 16 -2|91 91 -4 7|0.4 7|12 -7 0 -6 -10
2539 櫻花建|建材營造|-23 na na|97 97 25 54|2.5 60|2 23 0 1 -4
2540 愛山林|建材營造|250 178 73|95 95 -4 29|0.5 55|1 12 0 -1 -17
2542 興富發|建材營造|-82 -74 -579|94 94 -3 2|0.7 74|9 -5 -1 -12 12
2543 皇昌|建材營造|63 47 4|100 100 38 331|1.8 207|7 7 0 20 -27
2545 皇翔|建材營造|17 142 151|98 98 8 10|0.9 9|4 12 0 -47 -21
2546 根基|建材營造|26 -7 -16|100 100 19 19|2.5 11|3 6 -0 77 -17
2548 華固|建材營造|-100 1820 1274|100 100 5 11|2.9 35|18 -12 -0 -13 37
2596 綠意|建材營造|427 275 -13608|90 90 36 34|1.7 6|1 9 0 22 23
2597 潤弘|建材營造|60 15 16|100 100 16 20|1.1 12|1 6 0 -4 19
2603 長榮|航運業|8 -16 32|100 100 45 56|0.7 2648|32 7 1 -18 16
2605 新興|航運業|6 -8 -13|93 93 28 35|0.7 179|35 11 1 -12 -32
2606 裕民|航運業|71 45 35|94 96 14 19|0.7 251|11 12 -0 -13 -50
2607 榮運|航運業|45 30 30|92 92 12 18|0.3 69|15 4 4 -16 -2
2608 嘉里大榮|航運業|34 10 10|98 98 0 1|1.3 6|5 -18 0 -4 -4
2609 陽明|航運業|10 -23 31|85 85 17 16|0.4 1363|14 -4 -1 -1 22
2610 華航|航運業|6 14 -9|72 86 -6 -14|0.7 337|10 -9 -0 -1 11
2611 志信|航運業|86 65 62|95 95 26 38|0.4 21|3 6 0 -26 -0
2612 中航|航運業|6 5 12|81 81 15 20|0.4 24|3 -5 0 -14 17
2614 東森|其他|2 -0 0|52 79 -14 -2|1.0 13|3 6 0 5 -6
2615 萬海|航運業|-3 -21 31|67 83 8 9|0.6 294|40 -1 -0 -8 1
2617 台航|航運業|10 3 0|98 98 18 25|1.0 37|6 7 -0 -14 -40
2618 長榮航|航運業|16 28 -16|77 93 0 -2|0.5 1122|26 3 -2 -5 28
2630 亞航|航運業|1 21 -2|53 76 -13 -12|0.4 29|0 1 0 na 10
2633 台灣高鐵|航運業|-1 6 -30|92 97 0 0|1.6 72|10 -15 -2 -20 43
2634 漢翔|航運業|31 13 -20|78 79 -4 -19|0.7 187|2 2 -1 -3 2
2636 台驊控股|航運業|36 13 45|94 94 20 28|0.4 100|21 -4 -4 12 31
2637 慧洋-KY|航運業|22 10 35|97 100 31 34|1.1 226|12 18 3 -14 -37
2641 正德|航運業|59 46 44|90 90 17 35|0.4 56|5 7 0 -15 2
2645 長榮航太|航運業|28 25 -2|na 77 0 -20|0.9 58|5 5 -0 -8 -18
2705 六福|觀光餐旅|-20 7 -47|63 85 -5 -4|0.7 7|3 -4 0 -6 1
2707 晶華|觀光餐旅|-10 2 -18|66 85 -4 -9|0.8 50|12 -6 -1 -2 1
2722 夏都|觀光餐旅|-52 -31 -22|46 70 -20 -13|0.2 8|0 0 0 -8 2
2723 美食-KY|觀光餐旅|-13 -5 -9|55 78 -12 -22|0.9 60|47 -28 -1 14 55
2727 王品|觀光餐旅|-16 3 -18|71 87 -0 -3|0.7 219|20 -20 0 -0 67
2729 瓦城|觀光餐旅|-31 -4 -25|77 81 0 -20|1.3 28|4 -22 -2 -24 50
2731 雄獅|觀光餐旅|49 165 -513|61 76 -15 -12|0.8 105|10 3 -17 1 -13
2732 六角|觀光餐旅|2 -0 2|69 96 14 7|0.6 46|5 1 0 9 0
2734 易飛網|觀光餐旅|76 201 -244|49 71 -17 -7|0.8 5|7 4 0 na na
2736 富野|觀光餐旅|-67 -47 -44|50 78 -11 -19|0.3 11|1 -2 0 -2 10
2739 寒舍|觀光餐旅|3 11 -39|60 76 -13 16|0.3 63|3 1 0 18 39
2743 山富|觀光餐旅|77 256 -771|62 76 -14 -1|0.4 32|0 -0 0 -8 8
2745 五福|觀光餐旅|150 530 -2283|67 79 -7 2|0.4 14|1 -2 0 na -50
2748 雲品|觀光餐旅|10 9 -8|62 80 -10 -6|0.5 89|1 1 -6 17 -2
2753 八方雲集|觀光餐旅|18 12 3|70 96 -1 3|1.1 27|8 -2 -1 2 -20
2754 亞洲藏壽司|觀光餐旅|1 13 -15|52 78 -5 -19|1.0 9|74 -21 0 3 7
2801 彰銀|金融保險|26 6 -8|98 98 -0 1|0.9 116|14 6 0 -14 -32
2809 京城銀|金融保險|12 10 -155|100 100 13 20|2.4 45|16 14 1 -24 6
2812 台中銀|金融保險|18 18 2|100 100 8 14|2.0 126|11 7 -0 65 -2
2816 旺旺保|金融保險|19 13 -8|85 85 -11 34|0.3 23|2 3 0 1 -1
2820 華票|金融保險|61 290 178|98 98 1 1|2.4 6|6 -18 0 -7 -8
2832 台產|金融保險|20 16 2|99 99 7 13|0.6 7|4 -11 0 -4 6
2834 臺企銀|金融保險|20 11 -1|98 100 4 4|1.9 115|17 8 -0 -8 -14
2836 高雄銀|金融保險|9 1 -0|95 95 -2 -3|2.3 20|6 -15 0 5 52
2838 聯邦銀|金融保險|6 4 -11|90 99 2 -1|1.2 17|3 -16 -0 9 -3
2845 遠東銀|金融保險|17 -4 -16|97 97 4 6|1.1 30|10 -6 -0 20 -20
2850 新產|金融保險|11 5 -1|98 98 -0 21|1.0 18|11 26 -0 21 -9
2851 中再保|金融保險|15 10 3|89 92 -2 -6|1.7 11|2 -6 0 -1 33
2855 統一證|金融保險|123 83 30|100 100 11 4|2.4 20|9 28 0 16 -14
2880 華南金|金融保險|28 25 12|97 98 0 5|1.1 139|18 1 -0 4 -14
2881 富邦金|金融保險|139 131 93|99 99 6 10|1.0 766|19 18 -1 -6 -2
2882 國泰金|金融保險|27 196 150|94 95 -2 -3|1.2 667|20 -3 0 6 -11
2883 凱基金|金融保險|10 472 392|94 98 0 4|0.8 266|22 2 -0 -9 -20
2884 玉山金|金融保險|7 15 -8|98 98 0 2|2.0 424|31 -16 -1 10 2
2885 元大金|金融保險|38 38 24|98 98 6 10|0.9 360|27 -2 3 24 -3
2886 兆豐金|金融保險|28 31 -11|97 97 -2 6|0.8 420|21 3 -2 -35 1
2887 台新新光金|金融保險|26 10 1|94 95 -4 -4|1.0 203|24 -19 -0 -4 1
2889 國票金|金融保險|39 43 10|89 100 6 3|0.9 30|10 -0 0 13 -4
2890 永豐金|金融保險|41 37 18|99 99 6 14|0.9 249|27 3 2 17 22
2891 中信金|金融保險|139 358 253|99 99 9 22|0.9 851|40 10 0 -22 0
2892 第一金|金融保險|8 5 6|97 97 -1 1|1.2 312|23 -13 1 -36 85
2903 遠百|貿易百貨|-21 -11 -12|96 96 0 3|0.5 35|10 -4 -0 -20 17
2905 三商|貿易百貨|-13 4 -1|76 90 -7 -6|1.0 7|4 -8 0 -16 3
2906 高林|貿易百貨|14 14 18|99 99 19 19|0.9 31|5 3 0 -25 -27
2912 統一超|貿易百貨|5 6 -2|96 99 0 0|1.2 209|26 -2 1 -7 -5
2913 農林|貿易百貨|-5 -6 -9|68 90 -3 -10|0.6 33|6 8 0 -4 -7
2915 潤泰全|貿易百貨|-3 -7 -5|90 92 -3 -4|0.9 90|7 -10 0 -10 17
3002 歐格|電腦及週|32 -8 8|96 96 28 32|1.0 17|2 1 0 -20 45
3003 健和興|電子零組|1 -3 8|81 95 -1 -2|1.2 22|3 9 -0 -11 -12
3004 豐達科|鋼鐵工業|39 30 -13|85 96 12 1|3.8 26|4 13 0 -19 -37
3005 神基|電腦及週|30 13 -2|100 100 34 91|2.1 1476|24 -7 1 163 -4
3006 晶豪科|半導體業|38 26 38|92 92 8 32|1.0 416|15 7 0 7 2
3008 大立光|光電業|37 29 25|90 90 12 24|1.0 2095|37 1 -0 -24 -35
3010 華立|電子通路|42 17 19|98 98 11 21|4.2 107|14 4 0 140 55
3011 今皓|電子零組|33 8 21|80 80 -6 -17|0.6 14|3 4 0 na na
3013 晟銘電|電腦及週|25 -15 -24|88 97 14 12|0.9 130|2 4 0 12 -13
3014 聯陽|半導體業|42 28 -3|92 92 7 16|1.2 198|33 13 1 9 -25
3015 全漢|電子零組|-1 -7 -3|100 100 9 11|1.1 17|14 18 0 25 -12
3016 嘉晶|半導體業|-7 -19 8|71 82 -13 -10|1.0 25|1 2 0 -4 -2
3017 奇鋐|電腦及週|102 45 28|100 100 81 61|1.2 7102|48 9 -1 -39 -50
3019 亞光|光電業|38 16 16|92 92 2 6|0.5 46|12 -7 2 -1 2
3022 威強電|電腦及週|3 -18 -20|86 96 4 6|1.7 48|17 -6 1 3 1
3023 信邦|電子零組|-2 -8 -14|72 81 -3 -14|1.4 226|52 -29 -1 82 -16
3024 憶聲|光電業|-14 19 10|90 90 0 6|0.7 27|7 -0 0 7 1
3025 星通|通信網路|72 274 181|91 91 33 43|1.5 454|15 2 0 -31 -16
3026 禾伸堂|電子零組|12 -4 3|96 96 -1 1|1.1 11|11 -4 0 -6 1
3027 盛達|通信網路|279 116 22|83 99 17 10|2.9 80|3 5 0 14 -14
3028 增你強|電子通路|60 17 24|99 99 11 21|2.4 26|9 16 -0 -16 6
3029 零壹|資訊服務|7 5 -3|98 98 18 28|2.2 111|10 4 0 -13 -24
3030 德律|其他電子|83 51 68|100 100 18 23|1.3 58|18 15 -0 -7 -10
3031 佰鴻|光電業|80 16 27|92 98 13 17|0.9 7|2 12 0 13 -20
3032 偉訓|電子零組|39 29 -4|93 93 16 34|0.8 383|5 -2 -0 -24 -23
3033 威健|電子通路|69 30 20|98 99 20 14|1.5 138|10 12 -0 -8 3
3034 聯詠|半導體業|21 16 2|99 99 19 51|1.6 3143|49 -4 2 28 28
3035 智原|半導體業|-15 -13 -3|88 88 20 17|0.6 6370|28 -4 -3 15 47
3036 文曄|電子通路|50 34 26|93 93 42 144|1.3 2326|21 4 -2 36 83
3037 欣興|電子零組|-6 -20 5|88 91 8 -3|2.1 2944|50 11 0 -14 39
3038 全台|光電業|-5 -15 -10|86 96 17 6|1.4 105|8 -4 0 7 70
3041 揚智|半導體業|100 6 37|93 93 0 74|1.0 278|8 -0 0 34 1
3042 晶技|電子零組|37 13 24|95 95 -2 5|1.1 92|20 -7 -2 35 -33
3044 健鼎|電子零組|32 11 16|92 92 14 12|1.2 1015|40 1 -0 42 -13
3045 台灣大|通信網路|14 10 2|98 98 -0 5|1.4 252|14 -2 0 -28 2
3046 建碁|電腦及週|135 94 2|69 85 5 -5|0.5 30|2 5 0 -1 -6
3047 訊舟|通信網路|-14 -29 -2|90 90 19 23|1.5 236|5 1 0 -3 -9
3048 益登|電子通路|27 10 14|94 99 7 12|1.2 14|3 10 0 18 -18
3050 鈺德|光電業|12 -1 -5|99 99 29 26|0.7 48|9 2 0 3 1
3051 力特|光電業|-7 -19 9|83 83 10 37|0.4 102|2 -1 0 -12 -1
3052 夆典|建材營造|19 38 9|98 100 10 11|1.3 12|3 12 0 7 6
3055 蔚華科|電子通路|-13 1 26|97 97 111 128|1.5 880|4 -1 0 43 -13
3056 富華新|建材營造|-45 -76 -302|76 89 -6 -2|1.1 27|3 7 -0 -5 -10
3058 立德|電子零組|2 -12 1|68 94 -0 9|1.1 18|3 8 0 na na
3059 華晶科|光電業|-19 -23 8|85 85 -11 4|0.5 65|12 -1 -0 -6 2
3060 銘異|電腦及週|34 38 42|89 89 -6 3|0.6 7|10 -4 0 -6 -15
3062 建漢|通信網路|-26 -44 -21|85 89 -7 -5|1.4 19|12 -5 0 -6 -4
3066 李洲|光電業|20 11 27|89 89 51 53|0.6 31|0 -1 0 17 85
3071 協禧|電腦及週|4 -11 -0|77 92 11 -7|4.8 18|1 -1 0 10 -16
3078 僑威|電子零組|57 44 -39|94 94 -1 4|0.8 175|8 12 0 -12 -30
3081 聯亞|通信網路|11 -30 21|100 100 54 62|2.8 897|16 3 0 7 -36
3083 網龍|文化創意|-56 -12 -2|82 83 -9 -1|0.4 12|1 -15 0 -4 53
3086 華義*|文化創意|76 76 65|61 61 52 78|0.2 36|40 1 0 8 28
3088 艾訊|電腦及週|12 -7 -13|85 85 3 0|1.3 25|8 -2 0 -4 4
3090 日電貿|電子零組|41 22 16|98 98 6 17|3.2 24|11 9 -0 15 -2
3092 鴻碩|電子零組|22 7 33|79 85 -6 -9|1.1 6|1 12 0 -12 -14
3094 聯傑|半導體業|-28 -15 6|82 82 -10 -10|0.4 24|2 -2 0 -11 -12
3105 穩懋|半導體業|74 52 50|85 90 -1 16|0.8 525|24 -3 0 -7 1
3114 好德|電子零組|29 5 14|98 98 8 11|1.1 11|1 1 0 -10 41
3122 笙泉|半導體業|69 36 44|81 81 -11 79|0.4 21|4 7 0 4 -9
3128 昇銳|光電業|-7 -8 3|73 100 9 5|2.9 7|1 -2 0 27 -11
3131 弘塑|半導體業|29 19 19|100 100 71 56|1.8 744|11 2 7 na 10
3138 耀登|通信網路|-28 -11 -10|80 82 -7 -5|0.5 47|1 -9 0 0 10
3141 晶宏|半導體業|-41 -17 6|77 86 -8 -0|0.6 41|6 -10 0 -2 12
3147 大綜|資訊服務|86 46 21|100 100 35 104|2.1 147|5 1 1 44 -5
3149 正達|光電業|44 7 21|86 86 23 35|0.8 39|2 -4 0 na na
3152 璟德|通信網路|47 27 17|81 81 -16 22|0.8 24|17 -11 -4 15 1
3162 精確|電機機械|32 31 -46|68 80 -8 -13|0.7 26|44 -2 0 -4 -0
3163 波若威|通信網路|23 13 21|90 90 8 3|4.5 410|10 3 0 12 -47
3167 大量|電機機械|35 23 53|90 90 24 63|1.8 44|3 2 0 22 21
3169 亞信|半導體業|33 2 28|94 94 2 29|3.5 82|3 6 0 1 -21
3176 基亞|生技醫療|31 47 -8|68 68 -24 22|0.7 12|5 1 0 na na
3178 公準|半導體業|19 9 -6|100 100 53 43|1.8 174|2 -1 0 65 -1
3188 鑫龍騰|建材營造|154 83 na|95 95 14 25|0.9 10|1 5 0 -2 28
3189 景碩|半導體業|9 -7 25|80 85 1 -8|0.9 267|12 2 1 -4 -29
3205 佰研|生技醫療|43 7 17|81 88 -4 1|0.4 6|12 11 0 -9 -3
3206 志豐|電子零組|13 -6 4|99 99 6 5|1.7 12|5 1 0 26 -21
3207 耀勝|電子零組|-3 -32 -25|95 99 25 18|1.5 81|3 4 0 -4 -15
3209 全科|電子通路|-12 -28 -18|86 96 -0 7|0.9 14|3 15 0 15 -25
3211 順達|電腦及週|-1 -11 -3|83 83 3 4|0.6 81|15 -16 -0 -18 56
3213 茂訊|電腦及週|46 31 17|91 91 15 36|0.9 38|10 -0 0 -14 -8
3217 優群|電子零組|33 31 9|94 94 16 43|0.9 401|9 1 -4 24 -7
3218 大學光|生技醫療|8 5 -13|75 87 3 -9|2.4 189|18 -21 -2 53 111
3221 台嘉碩|通信網路|13 -8 17|86 86 4 9|3.3 8|4 -0 0 14 0
3227 原相|半導體業|100 85 56|94 94 6 37|2.9 354|25 2 -0 39 33
3228 金麗科|半導體業|148 59 48|94 94 117 399|0.9 883|6 1 0 -25 -92
3230 錦明|光電業|24 -3 7|72 81 13 -0|1.4 9|1 -0 0 -40 -96
3231 緯創|電腦及週|22 -5 4|75 90 27 5|1.0 10642|29 -2 -1 2 -9
3232 昱捷|電子通路|53 36 21|100 100 53 42|2.8 40|8 1 0 -24 -11
3234 光環|通信網路|14 2 30|97 97 38 39|2.3 168|3 2 0 -31 na
3257 虹冠電|半導體業|60 146 -3|78 78 -7 -13|0.4 18|6 8 0 -5 -32
3260 威剛|半導體業|64 51 45|94 94 5 22|1.0 550|13 -2 -3 -2 -20
3264 欣銓|半導體業|-7 -9 -5|89 89 6 17|0.9 393|23 -5 2 0 24
3265 台星科|半導體業|25 21 24|94 94 48 49|1.1 482|7 -4 0 28 -13
3268 海德威|半導體業|42 14 18|100 100 51 84|1.0 26|4 1 0 82 21
3276 宇環|電子零組|118 91 38|82 82 -8 59|0.3 13|3 5 0 -5 -2
3284 太普高|其他|63 29 21|99 99 32 37|1.3 11|3 10 0 -29 39
3287 廣寰科|電腦及週|111 111 56|83 83 66 57|0.2 111|2 1 0 -37 -1
3289 宜特|其他電子|11 0 -2|94 94 42 24|1.6 659|9 3 0 13 -31
3290 東浦|電子零組|53 15 -1|84 84 -8 -0|0.3 10|2 4 0 -6 6
3293 鈊象|文化創意|14 18 0|100 100 34 55|0.8 635|33 -5 2 1 -6
3294 英濟|電子零組|92 25 18|90 90 171 188|1.2 112|7 1 0 57 -33
3296 勝德|電子零組|6 -21 14|98 98 45 48|2.1 27|5 4 0 -6 12
3297 杭特|光電業|69 47 53|98 98 27 41|1.0 14|1 0 0 21 4
3303 岱稜|其他電子|47 24 25|98 98 14 20|1.9 8|4 -6 0 74 -3
3305 昇貿|其他電子|20 -0 20|92 92 6 7|1.2 104|8 11 -0 -2 -33
3306 鼎天|通信網路|8 27 13|70 74 -5 -27|0.3 24|0 -2 0 -20 -9
3308 聯德|電子零組|-58 -63 -160|55 55 -5 -28|0.7 15|1 4 0 29 -53
3311 閎暉|通信網路|27 19 13|95 95 12 9|2.3 17|3 3 0 -4 -41
3312 弘憶股|電子通路|58 14 26|100 100 97 133|3.9 353|7 1 0 202 65
3313 斐成|建材營造|110060 36995 27444|97 97 112 125|4.3 19|1 -0 0 na na
3317 尼克森|半導體業|11 6 5|87 87 -2 19|0.5 18|5 6 0 -2 -4
3321 同泰|電子零組|87 47 33|97 97 36 44|1.2 14|1 2 0 na na
3322 建舜電|電子零組|90 36 25|96 96 9 24|2.7 29|6 11 0 -18 -44
3324 雙鴻|其他電子|38 6 7|100 100 60 97|1.9 3825|26 -1 2 -10 -18
3325 旭品|電腦及週|34 35 -29|87 87 4 10|0.7 54|2 -3 0 -0 2
3338 泰碩|電子零組|32 22 29|89 100 17 15|1.0 133|12 6 0 -3 -31
3339 泰谷|光電業|20 12 18|96 96 26 51|1.2 53|7 2 0 37 33
3346 麗清|汽車工業|53 29 -16|94 94 13 16|0.6 59|9 9 -0 1 -33
3354 律勝|電子零組|34 42 54|89 89 96 94|1.7 99|0 -0 0 -3 -5
3356 奇偶|光電業|10 -3 0|86 100 14 14|2.8 24|4 4 0 5 6
3357 臺慶科|電子零組|16 -1 11|98 100 16 20|1.4 37|12 15 1 6 -22
3360 尚立|電子通路|-34 -42 -18|94 94 74 70|2.4 98|2 0 0 53 196
3362 先進光|光電業|71 41 20|99 99 53 74|0.5 1203|9 7 0 -20 -31
3363 上詮|通信網路|-22 4 23|99 99 69 142|3.1 1583|14 3 -0 3 -50
3372 典範|半導體業|62 32 44|100 100 44 58|5.1 20|4 2 0 54 4
3373 熱映|其他電子|-42 -27 -56|82 82 11 40|0.3 8|1 2 0 17 13
3374 精材|半導體業|23 7 20|90 93 -3 16|1.1 380|8 2 -0 -9 -24
3376 新日興|電子零組|56 38 42|99 99 53 124|1.1 2453|23 -1 3 64 257
3380 明泰|通信網路|-23 -23 -7|78 91 3 -6|1.0 122|9 -8 -0 1 26
3390 旭軟|電子零組|23 11 17|100 100 92 132|2.5 63|3 -0 0 34 10
3402 漢科|其他電子|76 40 38|95 95 44 94|1.8 132|8 -4 0 6 66
3406 玉晶光|光電業|45 32 20|99 99 6 11|1.1 553|27 21 1 -12 -36
3413 京鼎|半導體業|-2 -11 -1|99 99 27 36|2.8 261|28 3 4 78 25
3416 融程電|電腦及週|23 -4 -6|92 92 11 8|1.5 57|5 2 -0 -32 35
3434 哲固|光電業|108 50 51|96 96 21 20|0.8 8|1 0 0 20 30
3437 榮創|光電業|38 22 20|92 92 25 103|1.1 203|5 -1 0 -10 29
3438 類比科|半導體業|34 30 30|100 100 19 33|0.8 97|5 4 0 -9 -26
3443 創意|半導體業|-17 -23 -34|83 83 -2 6|1.0 6173|25 -5 -3 3 -16
3444 利機|電子通路|24 8 8|85 85 -12 32|0.6 46|11 -3 0 12 16
3450 聯鈞|半導體業|3 -1 15|93 93 27 75|2.9 768|8 -1 1 -18 -10
3454 晶睿|光電業|-36 -43 -35|54 88 -1 -7|1.0 30|2 3 0 -4 -3
3455 由田|光電業|-20 -13 22|92 99 7 11|4.5 11|4 -3 0 54 8
3479 安勤|電腦及週|-21 -20 -27|91 91 17 20|1.9 135|10 3 -3 -5 -9
3481 群創|光電業|31 18 14|87 89 22 5|0.6 1313|29 4 -3 -19 -16
3483 力致|電腦及週|38 28 10|93 93 8 26|0.9 887|9 0 -0 -11 -27
3484 崧騰|電子零組|7 -12 24|88 88 -4 6|0.6 5|5 -0 0 3 -27
3489 森寶|建材營造|-33 -8 12|88 88 57 67|1.0 9|2 2 0 -8 50
3490 單井|光電業|-46 -50 -17|93 93 20 19|0.9 24|1 -1 0 -3 189
3491 昇達科|通信網路|27 17 22|90 93 -1 4|0.7 62|6 7 -4 3 -28
3499 環天科|通信網路|120 102 74|86 86 19 7|0.4 13|1 1 0 -4 -100
3501 維熹|電子零組|34 6 13|100 100 10 12|3.1 9|6 1 0 42 -37
3504 揚明光|光電業|2 -8 19|72 89 -0 4|1.0 99|1 -3 0 -9 5
3515 華擎|電腦及週|37 20 -1|97 100 42 18|1.8 302|14 2 0 80 0
3516 亞帝歐|光電業|167 66 39|96 96 58 56|5.5 9|0 -0 0 11 161
3518 柏騰|其他電子|37 20 19|81 87 -6 2|0.4 7|6 2 0 -2 -11
3520 華盈|電子零組|116 24 24|83 92 19 11|0.9 46|1 1 0 -7 -12
3521 台鋼建設|建材營造|-47 -65 -68|76 83 9 -15|1.0 11|2 4 0 na na
3522 御嵿|觀光餐旅|18 7 -18|95 95 19 41|1.4 10|3 11 0 na na
3526 凡甲|電子零組|80 51 33|100 100 17 24|1.6 107|14 3 -2 20 2
3527 聚積|半導體業|10 5 23|88 91 6 17|0.4 11|8 0 0 -8 -12
3529 力旺|半導體業|15 9 4|88 88 20 59|1.3 1760|58 -5 -2 26 11
3530 晶相光|半導體業|16 9 14|99 99 27 89|1.8 334|40 0 0 7 17
3532 台勝科|半導體業|-9 -6 3|83 83 2 10|0.3 106|48 -15 -0 1 27
3533 嘉澤|電子零組|57 17 18|100 100 24 28|1.2 1303|45 -2 -6 10 -13
3535 晶彩科|光電業|-82 -81 -17|92 92 23 25|1.2 190|2 -0 0 21 29
3540 曜越|電腦及週|11 3 -39|78 97 16 10|1.5 22|4 -0 0 8 -2
3543 州巧|光電業|32 25 13|83 83 12 20|1.2 16|1 -0 0 1 68
3545 敦泰|半導體業|80 32 12|75 75 -18 39|0.8 484|26 -14 0 30 3
3546 宇峻|文化創意|-14 -0 13|89 92 -2 -1|0.6 8|9 -8 0 -6 4
3548 兆利|電子零組|144 76 35|98 98 18 188|0.8 2185|5 -1 0 8 -8
3551 世禾|綠能環保|4 -0 3|94 94 52 67|3.7 113|6 -3 0 140 88
3552 同致|其他電子|81 43 26|81 87 -7 2|0.5 22|15 7 0 -3 -7
3556 禾瑞亞|半導體業|34 18 28|93 93 -2 -3|2.8 5|5 -5 0 -6 -22
3557 嘉威|居家生活|35 2 8|93 98 6 16|1.6 8|20 7 0 6 -17
3558 神準|通信網路|-13 -29 -35|66 83 -2 -12|1.6 141|1 -3 0 -2 13
3563 牧德|光電業|-51 -55 -36|97 97 59 59|1.6 479|9 -2 0 89 57
3564 其陽|通信網路|-32 -18 2|68 93 12 10|1.7 13|2 3 0 719 233
3567 逸昌|半導體業|10 21 4|86 86 2 5|0.6 6|6 -4 0 6 -26
3570 大塚|資訊服務|42 13 -1|96 96 16 28|1.0 19|45 5 0 na na
3576 聯合再生|光電業|-72 -65 -28|56 75 -17 -24|1.4 52|13 -11 -1 -12 -3
3580 友威科|其他電子|174 29 29|94 95 9 9|1.4 72|4 4 0 -16 -34
3581 博磊|半導體業|-17 -13 -9|95 96 27 9|2.1 32|8 -1 0 -2 9
3583 辛耘|半導體業|58 36 9|91 91 22 26|3.1 1163|12 3 -0 20 -29
3587 閎康|其他電子|11 11 -11|88 89 19 -11|1.3 434|10 1 -1 -28 2
3588 通嘉|半導體業|72 34 44|100 100 46 95|1.7 558|14 4 0 11 -36
3591 艾笛森|光電業|32 25 13|98 100 14 10|2.1 29|7 8 0 -7 -30
3592 瑞鼎|半導體業|73 34 33|100 100 20 52|2.3 221|22 14 2 47 -21
3594 磐儀|電腦及週|-19 -23 -18|70 80 -14 -11|1.0 8|1 0 0 -4 -12
3596 智易|通信網路|21 12 2|94 94 11 21|1.7 199|31 -5 1 3 2
3605 宏致|電子零組|8 1 15|100 100 41 54|2.0 72|11 -0 0 48 44
3607 谷崧|電子零組|62 22 20|95 95 34 30|1.6 70|7 1 0 19 6
3611 鼎翰|電腦及週|9 3 -2|90 94 1 -2|0.9 12|12 -4 0 -15 -7
3615 安可|光電業|38 11 8|88 88 18 37|0.3 89|3 0 0 7 -8
3617 碩天|其他電子|1 -1 -3|70 70 -5 -14|0.8 91|6 2 -2 -7 11
3622 洋華|光電業|41 90 62|84 84 54 48|0.5 292|6 -1 -0 -5 12
3623 富晶通|光電業|-33 -8 -12|69 69 -25 94|0.2 83|1 0 0 -31 -34
3624 光頡|電子零組|8 -3 12|76 91 6 5|0.8 24|41 0 -0 -3 1
3630 新鉅科|光電業|106 53 29|87 88 -2 6|0.4 13|36 5 0 -5 -3
3645 達邁|電子零組|90 55 41|84 93 8 3|0.9 49|11 0 0 -8 -11
3653 健策|電子零組|7 -4 -7|100 100 64 42|1.3 1124|21 5 -4 11 20
3661 世芯-KY|半導體業|107 95 -33|98 98 47 71|0.9 6529|63 4 -1 -11 -67
3663 鑫科|其他電子|34 25 19|98 98 28 47|2.1 28|2 1 0 84 -14
3664 安瑞-KY|通信網路|-21 10 -10|67 88 15 4|0.9 11|43 3 0 na na
3665 貿聯-KY|其他電子|4 -7 -1|76 86 -10 -4|1.5 299|45 -0 -1 5 14
3669 圓展|通信網路|33 3 13|92 92 -4 26|1.1 7|3 -3 0 -1 8
3673 TPK-KY|光電業|-4 -11 14|78 92 0 1|0.9 62|35 -1 0 -4 11
3675 德微|半導體業|42 3 18|89 93 17 4|1.0 156|54 2 -3 1 -11
3679 新至陞|電子零組|116 43 32|91 91 11 24|2.9 12|9 1 0 80 -13
3680 家登|半導體業|57 1 -23|96 96 22 29|1.9 824|13 -3 9 -25 7
3687 歐買尬|數位雲端|18 7 7|87 93 17 19|1.2 68|4 1 0 11 3
3689 湧德|電子零組|16 -6 -10|98 98 29 24|5.8 56|11 1 1 191 -28
3691 碩禾|光電業|66 99 118|95 100 37 43|2.1 52|4 -1 0 14 13
