# 2022-07-01 全池(977 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2534 宏盛|建材營造|57 53 -16|99 99 2 8|1.1 22|9 11 0 15 -4
2535 達欣工|建材營造|-19 3 -8|86 86 -11 -4|0.7 12|9 -20 0 -48 -4
2538 基泰|建材營造|119 60 31|85 93 -1 2|1.6 12|12 -5 -0 17 1
2539 櫻花建|建材營造|316141 430045 321347|98 98 -1 5|1.2 5|1 4 0 5 -8
2540 愛山林|建材營造|-12 -4 -4|88 88 -7 60|1.2 20|0 2 0 -18 -2
2542 興富發|建材營造|-89 -76 -143|87 87 -10 -5|0.7 234|9 15 -40 -7 -19
2545 皇翔|建材營造|25 41 4|75 75 -16 23|0.5 52|5 -16 0 1 20
2548 華固|建材營造|1161 417 -1454|97 97 5 4|0.9 64|19 -4 0 1 20
2597 潤弘|建材營造|-1 9 -14|66 66 -31 -18|0.6 15|1 -11 -0 -12 27
2603 長榮|航運業|70 85 -40|44 58 -28 -33|2.1 15215|25 -5 -2 -28 67
2605 新興|航運業|18 5 -18|34 58 -30 -34|0.3 104|37 4 -3 -25 -5
2606 裕民|航運業|14 14 -35|48 60 -28 -32|0.5 432|12 14 -24 -32 -41
2607 榮運|航運業|182 160 67|55 65 -27 -8|0.4 151|9 10 -0 -20 -21
2608 嘉里大榮|航運業|-1 3 -1|56 70 -11 -13|0.3 25|4 0 0 -25 -6
2609 陽明|航運業|41 64 -43|45 73 -21 -22|1.9 9346|15 -4 4 -23 55
2610 華航|航運業|34 22 -14|69 69 -21 -18|0.5 1764|13 -7 -5 -7 -23
2611 志信|航運業|15 18 -16|39 64 -29 -15|0.3 26|2 3 0 -20 -17
2612 中航|航運業|61 48 19|45 68 -22 -32|0.4 30|4 5 0 -33 -33
2613 中櫃|航運業|7 7 -1|53 62 -37 3|0.2 36|2 8 0 -36 -26
2614 東森|其他|3 12 -1|30 52 -31 -34|0.6 65|3 8 0 -9 -17
2615 萬海|航運業|65 74 -87|37 55 -29 -45|1.9 3112|43 -1 0 -28 10
2617 台航|航運業|21 20 -11|37 69 -27 -28|0.6 72|4 -6 0 -19 -11
2618 長榮航|航運業|34 40 -7|80 80 -13 9|0.7 3768|27 -2 -3 -7 10
2633 台灣高鐵|航運業|-6 -14 17|90 93 -4 -7|1.0 80|9 4 -1 -19 18
2634 漢翔|航運業|24 22 2|85 85 11 10|1.1 319|7 -0 1 45 11
2636 台驊控股|航運業|11 40 -75|30 59 -25 -36|2.0 533|13 -1 -0 -22 30
2637 慧洋-KY|航運業|81 72 -0|60 60 -25 -20|0.8 1480|19 -3 -6 30 33
2641 正德|航運業|11 53 -33|46 65 -24 -29|0.5 90|1 -0 0 -25 7
2642 宅配通|航運業|3 6 -4|36 52 -39 -30|0.2 34|6 6 0 -33 -14
2702 華園|觀光餐旅|93 84 34|82 82 -0 -1|0.4 12|39 2 0 -1 34
2704 國賓|觀光餐旅|-23 -26 10|91 91 -5 0|0.8 10|11 13 -0 -12 -11
2705 六福|觀光餐旅|-24 -18 3|78 82 -5 -7|0.4 16|2 0 0 -36 106
2707 晶華|觀光餐旅|-10 -9 11|94 94 -1 14|0.9 112|14 -1 3 -12 -8
2723 美食-KY|觀光餐旅|-7 -11 -7|65 94 23 1|2.0 170|50 7 2 -6 -2
2727 王品|觀光餐旅|-15 -16 -10|68 83 -5 -15|1.1 29|7 10 0 -2 -30
2731 雄獅|觀光餐旅|6 -14 22|84 84 -8 6|0.3 93|1 -2 0 -20 -9
2734 易飛網|觀光餐旅|134 38 69|84 84 23 59|0.9 28|11 3 0 na na
2736 富野|觀光餐旅|-33 -22 12|84 84 49 58|3.0 318|1 0 0 25 7
2743 山富|觀光餐旅|23 -6 28|79 79 24 161|0.5 396|2 0 0 -34 15
2745 五福|觀光餐旅|-38 -38 18|67 67 15 83|0.6 17|1 1 0 na na
2748 雲品|觀光餐旅|29 19 38|94 94 4 6|1.7 8|1 3 0 5 48
2753 八方雲集|觀光餐旅|13 12 na|na 96 15 25|1.6 70|6 19 1 29 6
2801 彰銀|金融保險|12 21 6|88 88 -12 2|0.5 143|12 -5 0 -50 -11
2809 京城銀|金融保險|-0 -73 -47|82 87 -10 -10|0.6 43|15 10 -13 -22 -0
2812 台中銀|金融保險|33 11 -2|85 85 -13 12|0.6 62|11 -14 0 -9 2
2820 華票|金融保險|-64 -58 -43|93 93 -7 -2|1.0 11|7 7 0 35 -11
2834 臺企銀|金融保險|6 7 -4|79 79 -16 14|0.4 254|11 7 -1 -12 -21
2836 高雄銀|金融保險|3 -6 -7|86 86 -12 13|0.4 10|7 -1 -0 -1 -12
2838 聯邦銀|金融保險|49 -5 -13|87 87 -13 15|0.7 29|3 12 1 -22 -7
2845 遠東銀|金融保險|12 5 9|87 87 -12 4|1.0 56|12 -10 -0 82 25
2850 新產|金融保險|4 1 -5|95 95 -4 15|0.6 24|8 13 0 -6 -3
2851 中再保|金融保險|22 18 5|70 85 -15 -5|0.8 15|1 -17 0 -19 3
2855 統一證|金融保險|72 -19 -15|72 77 -20 -22|0.9 16|8 -1 -0 -18 6
2880 華南金|金融保險|13 9 -1|89 89 -11 6|0.7 208|18 3 1 -25 -12
2881 富邦金|金融保險|-44 -31 -23|71 71 -25 -23|0.8 1090|21 -13 1 -3 -25
2882 國泰金|金融保險|-33 -38 -22|73 73 -24 -20|1.3 937|23 -25 2 -16 7
2883 凱基金|金融保險|-28 -29 -6|72 72 -27 -16|0.9 579|23 -10 2 -8 5
2884 玉山金|金融保險|9 -5 -8|82 82 -15 4|0.6 632|37 -15 4 9 -9
2885 元大金|金融保險|-29 -29 -10|77 77 -23 -16|1.9 640|26 -29 2 14 25
2886 兆豐金|金融保險|45 5 3|78 78 -20 -1|0.7 749|23 10 -22 16 -33
2887 台新新光金|金融保險|33 26 -27|76 76 -24 -15|0.7 436|26 -14 0 -3 -43
2889 國票金|金融保險|23 -16 -9|85 85 -15 -8|1.4 79|11 3 -0 7 8
2890 永豐金|金融保險|6 7 -4|87 87 -13 4|0.8 298|29 -12 1 6 -11
2891 中信金|金融保險|1 18 -5|80 80 -18 -5|0.8 1116|43 -1 1 -3 -22
2892 第一金|金融保險|21 6 4|87 87 -13 6|1.0 583|24 6 -3 3 -44
2903 遠百|貿易百貨|-10 -10 1|87 92 -6 -6|1.1 9|10 15 0 -34 -10
2906 高林|貿易百貨|122 38 10|62 62 -23 16|0.5 43|6 2 0 -5 -20
2912 統一超|貿易百貨|8 8 5|93 98 3 0|1.0 329|30 4 -10 -15 -6
2913 農林|貿易百貨|-14 -11 -15|86 87 -6 -6|0.8 12|8 18 -0 -4 -6
2915 潤泰全|貿易百貨|1 8 1|59 59 -37 -24|0.6 202|9 6 0 -16 -3
2929 淘帝-KY|貿易百貨|-19 -13 -12|69 81 32 4|1.7 17|20 -1 0 -10 138
3003 健和興|電子零組|11 5 -23|69 78 -18 -23|1.0 64|4 -3 3 2 20
3004 豐達科|鋼鐵工業|81 44 17|94 96 3 5|1.2 8|2 1 0 13 10
3005 神基|電腦及週|18 -14 -14|71 71 -20 -23|1.0 46|24 -8 -0 -26 -12
3006 晶豪科|半導體業|-24 -14 -47|41 46 -49 -51|1.0 1026|14 -1 -1 -32 -11
3008 大立光|光電業|-6 -7 8|57 65 -5 -27|0.9 929|36 -5 3 -9 -1
3010 華立|電子通路|9 11 -5|76 76 -21 -20|1.5 54|12 -22 -1 -27 -2
3011 今皓|電子零組|-11 8 -16|73 73 -12 47|0.4 21|1 -5 0 na na
3013 晟銘電|電腦及週|-10 12 6|80 80 -3 -17|0.2 8|1 -1 0 -11 12
3014 聯陽|半導體業|-26 -12 -32|57 65 -30 -28|0.9 89|8 -10 -0 -18 29
3015 全漢|電子零組|-10 -12 -10|83 83 -10 -13|1.2 5|11 -5 1 -20 -11
3016 嘉晶|半導體業|24 29 -3|51 57 -30 -42|0.8 192|5 4 0 -16 -37
3017 奇鋐|電腦及週|-0 -1 -17|71 71 -23 -1|0.7 724|40 3 -4 -5 -0
3019 亞光|光電業|-1 -3 -15|56 59 -27 -39|1.2 62|8 1 0 -19 -9
3023 信邦|電子零組|15 15 2|79 82 -8 -20|0.9 83|60 5 6 -23 -10
3024 憶聲|光電業|-29 14 -1|77 84 -11 -15|0.8 6|1 -4 0 6 61
3026 禾伸堂|電子零組|-17 -12 -11|69 80 -19 -19|1.4 37|10 -14 0 -8 23
3028 增你強|電子通路|-4 8 0|79 79 -19 -8|1.3 18|6 -24 0 0 -13
3029 零壹|資訊服務|14 5 -26|82 82 -17 -6|1.0 9|3 -26 0 -4 1
3030 德律|其他電子|43 28 2|84 84 -16 7|0.5 47|17 -12 -0 -13 23
3033 威健|電子通路|-11 -7 -17|76 76 -17 -18|1.2 44|7 -18 0 -25 39
3034 聯詠|半導體業|-4 13 -40|52 54 -30 -46|1.3 1771|46 -14 4 -17 7
3035 智原|半導體業|101 98 19|53 53 -46 -30|1.1 5431|30 3 -2 -19 -15
3036 文曄|電子通路|28 31 3|71 71 -14 2|0.5 415|14 -24 20 -27 60
3037 欣興|電子零組|51 44 10|57 57 -37 -38|1.1 4754|42 4 -3 -24 -0
3038 全台|光電業|17 8 -5|92 98 8 5|2.9 20|3 6 0 -0 -7
3041 揚智|半導體業|-1 7 -25|51 52 -34 -46|0.8 28|14 -2 0 -11 -35
3042 晶技|電子零組|-18 -15 -26|65 81 -14 -17|1.1 260|13 11 8 -18 -23
3044 健鼎|電子零組|20 10 0|78 78 -19 -16|1.4 132|40 -28 -7 -27 6
3045 台灣大|通信網路|4 11 -5|99 99 3 8|1.3 425|16 17 15 29 -11
3047 訊舟|通信網路|24 17 23|81 81 0 -17|3.0 23|4 3 0 -6 -2
3048 益登|電子通路|29 17 13|80 80 -18 -6|1.3 29|4 -17 0 3 24
3050 鈺德|光電業|-9 7 2|84 84 -10 -14|1.9 26|9 -1 0 10 14
3051 力特|光電業|-8 -4 -19|38 39 -45 -62|0.6 14|1 5 0 -21 54
3056 富華新|建材營造|-63 -72 -82|65 68 -19 -32|2.2 42|3 -8 -0 -23 16
3059 華晶科|光電業|58 32 -16|62 62 -22 -33|0.9 101|14 -0 -4 -9 -35
3060 銘異|電腦及週|-0 12 -5|61 66 -23 -32|1.1 6|7 -3 -0 -13 -0
3062 建漢|通信網路|12 -18 6|72 81 -4 -19|2.7 117|13 2 0 38 30
3071 協禧|電腦及週|10 2 -11|71 71 -17 -26|1.0 6|2 -3 0 -4 -2
3078 僑威|電子零組|-45 -42 -28|57 75 -21 -24|1.3 8|0 3 0 -8 -3
3081 聯亞|通信網路|4 -9 21|40 50 -44 -46|1.2 38|49 -30 0 29 7
3083 網龍|文化創意|43 29 33|65 65 -13 -18|0.7 14|1 2 0 3 -3
3086 華義*|文化創意|-46 -43 -82|64 64 -21 0|0.9 14|29 0 0 -0 2
3088 艾訊|電腦及週|46 44 10|85 85 4 10|2.5 14|6 0 1 28 22
3090 日電貿|電子零組|12 10 -3|85 89 -10 -10|2.5 15|8 -13 0 -32 5
3092 鴻碩|電子零組|62 60 23|54 58 -42 -27|0.3 24|2 4 0 -17 -0
3093 港建*|其他電子|28 57 -17|76 76 37 51|0.8 76|70 -1 0 26 -10
3094 聯傑|半導體業|-1 4 -10|50 50 -31 -45|0.9 10|3 -5 0 -15 5
3105 穩懋|半導體業|-11 -10 -8|47 48 -28 -50|0.8 566|41 -5 1 -7 -9
3114 好德|電子零組|-12 8 -7|61 83 -9 -16|0.3 6|1 -3 0 -13 22
3122 笙泉|半導體業|-21 -9 -53|51 51 -47 -40|0.4 24|3 2 0 -31 -15
3131 弘塑|半導體業|7 9 -25|50 57 -34 -39|1.6 22|2 -8 -13 na -1
3138 耀登|通信網路|0 -7 -25|41 46 -40 -52|1.3 48|2 3 0 -20 2
3141 晶宏|半導體業|36 35 -44|42 46 -30 -51|0.7 706|7 2 -0 -16 -19
3149 正達|光電業|2 -4 -1|36 51 -32 -45|0.9 11|2 1 0 0 na
3152 璟德|通信網路|-54 -51 -40|35 51 -33 -49|1.4 18|18 1 0 -16 -6
3163 波若威|通信網路|72 58 53|70 70 -14 -2|0.8 159|7 -2 0 -51 2
3167 大量|電機機械|-49 -40 -57|46 48 -27 -51|1.1 9|2 -7 0 -23 -5
3169 亞信|半導體業|15 40 -32|40 42 -44 -59|0.6 231|3 -0 0 -24 33
3176 基亞|生技醫療|9 38 -490|57 69 -25 -29|0.3 10|4 -2 0 na -5
3178 公準|半導體業|7 6 -14|64 70 -18 -27|1.4 11|1 -1 0 -2 12
3189 景碩|半導體業|32 36 -0|52 55 -37 -46|0.9 1720|18 1 -0 -27 -2
3205 佰研|生技醫療|-6 -12 -13|92 92 57 38|6.2 14|10 -0 0 144 36
3207 耀勝|電子零組|38 35 -7|80 80 15 31|0.6 68|9 1 0 -4 80
3209 全科|電子通路|33 25 11|82 82 -10 18|0.4 53|6 -2 0 -14 32
3211 順達|電腦及週|2 -18 -9|64 64 -30 -23|0.8 20|10 12 0 -24 5
3217 優群|電子零組|13 -3 -13|49 52 -33 -48|0.9 51|4 -6 -5 -10 9
3218 大學光|生技醫療|12 24 1|66 88 -4 -2|1.1 89|33 3 8 -4 3
3221 台嘉碩|通信網路|126 47 5|75 81 -6 -16|0.8 120|5 -1 0 3 47
3224 三顧|電子通路|2 30 -20|62 66 -18 -35|0.6 7|1 -8 0 -7 35
3227 原相|半導體業|-37 -38 -19|42 60 -35 -39|1.4 49|14 -12 0 -19 25
3228 金麗科|半導體業|-63 -63 -67|57 62 -19 -33|2.9 856|8 -1 -1 31 21
3231 緯創|電腦及週|22 20 8|82 82 -12 -10|1.4 211|25 -31 -5 -7 6
3232 昱捷|電子通路|1 38 -18|60 72 -21 -8|0.2 5|4 -11 0 -5 3
3252 海灣|觀光餐旅|65 45 -9|86 86 33 35|1.0 30|8 0 0 -11 4
3257 虹冠電|半導體業|-58 -41 -30|64 66 -29 -21|1.1 11|5 -8 0 -28 44
3260 威剛|半導體業|-23 -15 -23|46 57 -35 -37|1.0 101|7 -10 -0 -21 9
3264 欣銓|半導體業|27 24 3|53 66 -25 -34|1.3 191|23 -9 -7 -9 45
3265 台星科|半導體業|66 57 28|80 80 29 41|0.5 215|10 5 0 -44 -10
3276 宇環|電子零組|33 43 8|77 81 -2 -20|0.5 5|1 -0 0 -0 -4
3289 宜特|其他電子|17 10 -1|81 87 -12 -9|1.4 9|6 -3 0 -0 4
3290 東浦|電子零組|11 6 3|71 71 -9 -20|0.8 6|2 0 0 3 -13
3293 鈊象|文化創意|4 4 -14|88 93 -3 -7|2.0 148|30 4 1 0 13
3294 英濟|電子零組|-46 -32 -12|46 56 -20 -45|0.8 12|7 1 0 -12 -29
3296 勝德|電子零組|-17 -19 -20|65 81 3 -15|1.8 7|3 4 0 -1 22
3305 昇貿|其他電子|15 44 -6|58 62 -36 -37|0.6 108|4 1 0 -32 8
3306 鼎天|通信網路|20 -11 -46|58 65 -13 -29|1.3 7|2 -1 0 21 86
3312 弘憶股|電子通路|11 16 -15|72 72 -13 -15|0.9 10|4 -18 0 -22 13
3317 尼克森|半導體業|6 2 -5|60 64 -22 -32|0.6 66|2 0 0 -8 0
3322 建舜電|電子零組|-44 -37 -43|51 51 -37 -49|0.4 10|1 0 0 -16 12
3323 加百裕|電腦及週|-58 -38 -28|52 71 -25 -28|0.9 9|2 2 0 -5 -7
3324 雙鴻|其他電子|14 6 -4|61 61 -23 -21|0.6 567|8 1 4 -28 -13
3338 泰碩|電子零組|11 -3 -2|55 56 -37 -35|1.0 10|4 1 0 -18 -19
3346 麗清|汽車工業|-27 14 9|52 64 -22 -36|0.9 9|3 -8 0 -6 16
3354 律勝|電子零組|3 10 30|81 93 6 -6|1.5 16|3 1 0 -17 -13
3356 奇偶|光電業|-3 -1 -9|63 73 -7 -17|0.2 30|3 -2 0 -37 -2
3357 臺慶科|電子零組|-4 -4 -25|47 61 -29 -34|2.0 8|11 -11 0 -22 29
3362 先進光|光電業|46 22 12|50 62 -22 -36|0.9 36|1 -2 0 -6 10
3363 上詮|通信網路|4 2 -26|62 73 -19 -27|0.9 6|4 -25 0 -6 -12
3372 典範|半導體業|-26 -18 -52|39 51 -34 -49|0.9 11|1 -9 0 -20 39
3374 精材|半導體業|49 37 34|67 84 -0 -13|0.5 417|7 0 3 -13 -9
3376 新日興|電子零組|12 0 20|65 82 -4 -16|1.3 30|20 -13 -1 -19 -3
3380 明泰|通信網路|-12 0 20|70 70 -24 -30|0.8 16|5 -0 0 -14 -4
3388 崇越電|電子零組|14 7 -7|88 88 -10 -6|0.7 6|6 -7 0 29 19
3390 旭軟|電子零組|34 39 -0|66 71 1 -29|0.4 23|1 1 0 -4 18
3402 漢科|其他電子|41 34 3|81 81 -15 -13|1.2 15|3 -22 0 -2 -18
3406 玉晶光|光電業|10 32 12|58 59 -24 -36|1.2 656|27 -3 -0 0 -7
3413 京鼎|半導體業|3 4 -15|68 68 -23 -29|0.8 90|19 -19 -3 -12 24
3419 譁裕|通信網路|-1 6 -1|46 57 -27 -42|0.9 7|8 -2 0 -6 -5
3434 哲固|光電業|-12 19 -16|53 53 20 44|0.2 17|5 7 0 -38 1
3437 榮創|光電業|-22 -33 4|53 59 -26 -32|0.9 5|5 5 0 -9 -0
3438 類比科|半導體業|-25 -11 -15|43 53 -36 -48|0.9 11|2 -1 0 -28 -35
3441 聯一光電|光電業|8 32 -29|68 72 -7 -22|0.5 26|3 3 0 -6 -3
3443 創意|半導體業|59 50 15|67 75 -9 -25|1.1 1812|39 3 -1 -26 19
3444 利機|電子通路|-15 2 -11|67 81 7 -14|6.0 27|11 1 0 43 21
3450 聯鈞|半導體業|3 -8 -13|65 69 -20 -29|0.9 11|8 -1 0 -16 8
3454 晶睿|光電業|21 41 20|90 90 -1 2|0.4 7|3 -9 0 -9 -4
3455 由田|光電業|41 11 1|63 63 -27 -5|0.7 29|4 -4 0 -1 26
3466 德晉|通信網路|-22 -37 -53|79 79 40 26|0.6 21|10 0 0 10 4
3479 安勤|電腦及週|72 58 20|95 95 2 9|2.3 16|3 -5 -2 41 -22
3481 群創|光電業|-43 -32 -32|55 59 -31 -40|0.9 1036|23 13 -16 -24 -46
3483 力致|電腦及週|19 16 -11|53 61 -37 -38|0.7 27|2 8 0 -8 -19
3484 崧騰|電子零組|-8 -4 -26|52 55 -31 -46|1.0 11|3 -5 0 -16 -3
3490 單井|光電業|22 28 -12|65 65 -28 -33|1.1 5|4 -2 0 -2 1
3491 昇達科|通信網路|26 8 -11|63 65 -28 -34|0.6 857|13 0 2 -14 15
3499 環天科|通信網路|-29 -11 -7|60 64 -22 -34|0.7 14|2 -2 0 -3 53
3504 揚明光|光電業|43 -1 -13|47 57 -11 -43|3.1 179|1 -7 -0 21 34
3508 位速|其他電子|-16 7 -34|53 53 -11 -46|5.1 50|4 -1 0 32 17
3511 矽瑪|電子零組|39 109 -106|50 63 -29 -33|0.6 10|1 -0 0 -11 -33
3515 華擎|電腦及週|-25 -26 -24|37 37 -45 -63|0.7 78|10 -15 -3 -9 32
3520 華盈|電子零組|103 51 20|74 74 -5 -11|0.5 104|1 0 0 -7 81
3526 凡甲|電子零組|-15 -25 -40|63 63 -31 -28|1.1 36|5 6 -29 -22 2
3527 聚積|半導體業|-9 14 -51|40 57 -31 -38|0.7 55|6 -6 0 -32 18
3529 力旺|半導體業|46 34 -3|39 44 -44 -54|0.9 1069|58 7 -9 11 -6
3530 晶相光|半導體業|-52 -27 -23|35 60 -17 -40|0.3 19|42 1 0 -14 9
3532 台勝科|半導體業|45 39 22|44 44 -41 -44|0.8 1743|51 6 -6 -11 -21
3533 嘉澤|電子零組|51 39 13|74 74 -11 -21|1.9 622|35 5 -3 4 32
3535 晶彩科|光電業|54 77 47|64 64 -6 32|0.5 117|13 -1 0 -26 76
3537 堡達|電子零組|11 -10 -21|84 84 -12 2|0.8 5|3 -16 0 -15 -3
3540 曜越|電腦及週|-42 -47 -3|41 54 -35 -46|1.5 6|2 -7 0 -15 -9
3541 西柏|其他電子|37 42 11|81 81 -12 -10|0.7 10|4 -14 0 -12 -34
3545 敦泰|半導體業|-43 -34 -55|29 46 -43 -52|0.9 338|14 4 0 -28 2
3546 宇峻|文化創意|32 19 -1|73 73 -11 -20|1.0 9|12 -4 0 -4 2
3548 兆利|電子零組|-26 -8 -34|75 75 -19 -6|0.9 10|8 -6 0 -7 9
3551 世禾|綠能環保|12 12 8|76 76 -14 -19|1.3 9|6 -13 0 1 19
3552 同致|其他電子|3 5 4|53 76 -13 -19|0.5 456|15 1 -0 -15 -11
3556 禾瑞亞|半導體業|-4 11 -25|62 75 -21 -13|0.7 13|7 -9 0 -18 31
3558 神準|通信網路|69 53 22|74 74 -7 60|0.9 1541|6 1 -2 -14 -15
3563 牧德|光電業|-26 -24 -36|48 49 -35 -45|1.2 14|9 0 0 -18 -4
3564 其陽|通信網路|65 73 33|77 82 3 -12|1.6 11|2 0 0 na na
3576 聯合再生|光電業|21 13 -21|83 89 -8 -0|1.2 128|16 8 0 na na
3580 友威科|其他電子|70 22 -3|75 75 -25 -8|1.1 20|4 -10 0 -5 20
3583 辛耘|半導體業|43 22 -9|61 61 -23 -22|0.6 81|11 3 0 -17 2
3587 閎康|其他電子|3 12 -1|67 68 -24 -30|1.0 32|2 -8 1 -17 45
3588 通嘉|半導體業|1 8 -28|46 51 -45 -50|0.7 98|4 -2 0 -28 -3
3592 瑞鼎|半導體業|22 29 na|na na -32 na|1.2 171|10 3 -1 na na
3594 磐儀|電腦及週|3 1 -2|88 88 -7 7|2.8 7|1 -0 0 2 1
3596 智易|通信網路|38 9 2|80 80 -11 -14|0.6 502|11 -5 9 -14 -3
3605 宏致|電子零組|3 7 -13|54 62 -27 -36|1.1 19|10 3 0 -21 2
3607 谷崧|電子零組|-36 -27 -22|64 66 -9 -35|0.2 8|3 -0 0 -19 4
3622 洋華|光電業|59 40 6|78 78 -4 -4|2.5 36|2 -1 0 17 10
3624 光頡|電子零組|23 18 -22|55 55 -39 -25|0.8 357|46 0 -5 6 40
3628 盈正|其他電子|-25 -21 -33|66 66 -31 1|0.6 6|2 -3 0 -9 -2
3630 新鉅科|光電業|-33 -25 6|50 65 -23 -33|0.9 10|36 7 0 -14 2
3645 達邁|電子零組|16 12 2|69 69 -29 1|1.4 299|17 1 0 -17 4
3653 健策|電子零組|24 29 -7|71 74 -25 -22|1.4 459|12 1 5 -0 26
3661 世芯-KY|半導體業|9 -6 -24|51 52 -42 -36|1.1 3246|58 3 -4 3 11
3663 鑫科|其他電子|63 15 -1|55 78 -17 -19|1.4 49|1 0 0 11 34
3665 貿聯-KY|其他電子|101 96 42|85 85 -3 14|0.8 398|50 4 6 -9 1
3666 光耀|光電業|-28 -35 -11|57 72 -5 -23|0.8 8|4 -3 0 -21 6
3669 圓展|通信網路|3 -19 10|50 55 -33 -40|0.2 12|1 0 0 -18 -4
3673 TPK-KY|光電業|-10 -9 7|70 74 -10 -25|1.3 31|34 6 0 -7 -8
3675 德微|半導體業|12 13 -22|60 60 -37 -21|1.5 645|58 3 -7 28 0
3679 新至陞|電子零組|-19 -33 -4|60 83 -12 -13|0.9 6|12 -2 0 -19 -1
3680 家登|半導體業|36 77 25|59 59 -21 -37|0.8 80|9 -12 3 6 -10
3686 達能|半導體業|-79 -86 -169|55 69 -27 -19|0.8 6|1 1 0 na na
3687 歐買尬|數位雲端|4 12 -12|51 51 -27 -42|0.8 105|4 0 -0 -6 -17
3689 湧德|電子零組|14 19 -1|72 73 -24 -21|0.9 22|4 1 0 -12 3
3691 碩禾|光電業|-15 -20 3|62 67 -23 -29|2.2 35|7 1 1 2 11
3701 大眾控|電腦及週|35 31 -1|45 51 -42 -48|0.7 63|3 -0 0 -5 15
3702 大聯大|電子通路|1 5 -14|92 92 -5 3|0.6 378|28 -4 16 -25 19
3703 欣陸|建材營造|54 50 18|86 86 2 7|0.7 54|26 -3 0 -34 23
3704 合勤控|通信網路|3 -7 -7|65 67 -22 -31|0.7 40|8 4 0 -11 -11
3705 永信|生技醫療|6 9 6|94 94 -1 -2|1.1 10|11 -14 0 -30 -15
3706 神達|電腦及週|35 6 10|81 81 -7 -17|0.9 53|12 2 0 1 -16
3707 漢磊|半導體業|32 31 -1|61 69 -22 -30|1.3 1373|11 1 2 -15 3
3708 上緯投控|綠能環保|6 -8 4|79 79 4 24|1.1 896|12 0 2 -15 22
3710 連展投控|電子零組|-1 -7 4|70 70 -11 25|1.5 44|2 -2 0 -1 na
3711 日月光投控|半導體業|27 23 3|63 73 -21 -24|2.6 1343|72 -19 -1 15 33
3712 永崴投控|電腦及週|75 70 -1|76 86 -2 -8|0.9 16|2 7 0 -8 -12
3714 富采|光電業|-19 -1 na|48 48 -30 -36|0.8 300|14 -4 -3 -17 -10
4102 永日|生技醫療|-11 -12 -12|62 62 -17 -16|0.2 5|4 3 0 -56 -21
4104 佳醫|生技醫療|3 5 3|95 95 -4 15|1.0 14|8 -1 0 -22 -1
4105 東洋|生技醫療|10 10 -1|86 92 2 4|1.0 44|16 17 1 -6 9
4106 雃博|生技醫療|2 2 -9|55 55 -16 -20|0.2 16|2 -4 0 -26 3
4107 邦特|生技醫療|7 9 13|91 92 -5 -7|1.7 15|30 -6 0 39 -2
4114 健喬|生技醫療|45 35 16|90 90 21 34|4.8 193|7 4 0 142 170
4116 明基醫|生技醫療|137 122 74|82 82 122 133|1.2 1340|3 0 0 -6 0
4119 旭富|生技醫療|7 11 58|87 87 -2 -3|1.0 9|2 -2 -0 -7 -7
4121 優盛|生技醫療|18 19 13|61 61 -9 -8|0.1 23|4 -6 0 -28 -12
4123 晟德|生技醫療|72 40 48|87 88 -8 -5|1.5 67|7 9 0 -8 -18
4127 天良|生技醫療|4 7 -43|77 77 3 -1|0.5 20|1 -1 0 na na
4128 中天|生技醫療|-18 12 -3|77 79 -11 -21|3.0 338|5 -4 1 1 18
4130 健亞|生技醫療|-3 3 -3|81 81 1 1|0.6 14|2 8 0 2 -8
4133 亞諾法|生技醫療|-22 -2 6|46 46 -30 -10|0.4 105|19 -2 0 3 13
4137 麗豐-KY|生技醫療|-47 -40 -41|74 83 -6 -18|0.8 14|66 -24 0 -9 -7
4142 國光生|生技醫療|18 330 -220|67 81 -10 -17|2.0 113|7 -5 1 9 9
4147 中裕|生技醫療|-40 -7 -544|72 80 -10 -17|1.5 56|7 6 0 7 -7
4148 全宇生技-KY|生技醫療|59 75 40|48 48 -35 13|0.1 16|75 9 0 -29 -2
4157 太景*-KY|生技醫療|104 10 -3955|73 81 -8 4|1.9 73|4 4 0 27 -19
4162 智擎|生技醫療|24 30 -61|89 89 5 37|2.0 578|7 -0 2 19 30
4163 鐿鈦|生技醫療|22 11 5|94 94 4 -1|0.8 8|3 2 0 50 2
4164 承業醫|生技醫療|98 54 41|75 75 -20 -1|0.5 18|26 -20 -0 -13 -17
4167 松瑞藥|生技醫療|-35 -17 1|63 74 -7 -13|0.6 10|10 3 0 11 -4
4168 醣聯|生技醫療|118 na na|75 79 -15 -15|2.3 10|6 3 0 8 -23
4171 瑞基|農業科技|98 39 12|48 48 -21 -1|0.2 207|23 -5 0 -9 2
4174 浩鼎|生技醫療|-83 -31 na|68 68 -21 -20|1.2 146|12 1 0 -17 12
4175 杏一|生技醫療|28 23 11|71 71 0 -0|0.1 13|1 3 1 -15 3
4207 環泰|食品工業|24 20 4|76 76 -7 0|0.2 9|1 5 0 -28 -1
4303 信立|塑膠工業|5 -5 -11|59 67 -15 -24|0.2 16|2 3 0 -22 19
