# 2025-05-02 全池(1104 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)
2530 華建|建材營造|-97 271 -37967|61 82 -13 -9|0.9 19|4 -2 0 -12 4
2534 宏盛|建材營造|420 439 295|82 89 3 -5|1.5 14|8 2 0 -19 4
2535 達欣工|建材營造|132 39 29|100 100 12 25|0.8 26|7 13 0 8 -37
2536 宏普|建材營造|1952 802 556|76 92 -4 6|0.8 5|9 -1 0 -21 -6
2537 聯上發|建材營造|-100 4132 -19077|42 77 -6 -19|0.5 13|4 3 0 -12 -2
2539 櫻花建|建材營造|835 328 na|76 91 17 25|0.7 76|3 -3 11 -11 -13
2540 愛山林|建材營造|-49 -2 -33|38 85 -7 -4|0.5 89|2 4 -1 -14 2
2542 興富發|建材營造|-86 -70 -88|65 87 -4 3|0.8 128|11 -0 -6 -27 4
2543 皇昌|建材營造|4 3 -7|69 69 -8 -15|0.4 530|4 -2 -0 -39 31
2545 皇翔|建材營造|-71 198 -113|67 67 -18 -8|0.7 33|7 -16 -1 -55 8
2546 根基|建材營造|29 32 21|65 94 14 10|0.4 7|3 5 0 -22 6
2547 日勝生|建材營造|-22 -4 1|91 91 23 37|0.6 55|19 -8 5 8 1
2548 華固|建材營造|-1 62 -501|63 85 -2 -9|0.6 78|16 -7 -15 -11 7
2597 潤弘|建材營造|18 20 1|72 91 10 31|0.5 43|2 -11 13 -6 2
2603 長榮|航運業|11 25 -40|88 88 4 3|0.5 2764|20 -6 3 -29 17
2605 新興|航運業|7 -16 -17|74 85 2 -6|0.4 60|35 4 0 -25 5
2606 裕民|航運業|-7 -12 -17|76 76 2 5|0.4 365|9 -0 -4 -29 -9
2607 榮運|航運業|-10 3 -20|89 93 2 -0|0.8 39|9 -18 0 -6 9
2609 陽明|航運業|-15 5 -51|85 85 7 7|0.8 2027|21 -2 -1 -23 15
2610 華航|航運業|5 8 -1|79 79 -16 -6|0.8 648|19 -18 7 -7 3
2612 中航|航運業|17 21 2|85 88 11 2|0.3 11|3 2 1 -30 7
2613 中櫃|航運業|1 1 -2|64 83 0 0|1.1 35|2 -4 0 -30 21
2615 萬海|航運業|24 34 -34|77 87 14 -3|0.6 1269|43 4 1 -26 13
2617 台航|航運業|1 -0 -9|71 86 -1 -9|0.5 13|5 -1 -0 -46 -6
2618 長榮航|航運業|3 6 -2|82 82 -16 4|0.6 897|23 -14 3 -16 19
2630 亞航|航運業|-4 2 -4|87 96 5 21|0.7 137|3 3 1 na -2
2633 台灣高鐵|航運業|0 0 -4|88 93 -1 -7|0.9 138|10 15 0 -7 -0
2634 漢翔|航運業|-32 -27 -19|81 87 5 7|0.5 515|2 -3 0 -23 32
2636 台驊控股|航運業|4 20 -50|65 85 -5 -13|0.5 19|10 -3 0 -29 -0
2637 慧洋-KY|航運業|-26 -25 -33|75 75 3 -11|0.5 447|8 -6 -4 -33 1
2641 正德|航運業|40 30 9|87 87 19 14|0.5 83|5 -3 0 -19 27
2645 長榮航太|航運業|24 14 2|91 98 1 13|0.9 75|7 10 1 -32 -7
2646 星宇航空|航運業|34 41 na|na 85 -10 -14|0.4 78|2 1 0 na 20
2707 晶華|觀光餐旅|3 6 12|88 98 10 7|0.6 60|7 -1 2 17 -5
2718 全心投控|建材營造|-79 -93 -323|35 48 -34 -47|0.5 7|1 8 0 -27 8
2723 美食-KY|觀光餐旅|7 4 7|88 88 -12 4|0.4 15|50 19 -1 -8 -9
2727 王品|觀光餐旅|3 6 5|91 91 -0 -6|0.7 43|24 -4 5 -31 6
2729 瓦城|觀光餐旅|-1 8 1|89 93 -1 -3|0.9 7|2 4 0 6 6
2731 雄獅|觀光餐旅|13 22 -0|87 98 10 3|1.6 57|7 11 10 -17 -2
2743 山富|觀光餐旅|-15 -5 -19|53 84 -9 -16|1.4 15|2 11 0 -28 -2
2745 五福|觀光餐旅|16 23 -10|75 88 -8 3|1.7 13|3 13 0 -34 4
2748 雲品|觀光餐旅|-3 -2 -1|68 79 -18 -15|0.6 6|2 18 -6 -26 -6
2753 八方雲集|觀光餐旅|16 13 3|99 99 24 25|1.0 175|9 7 2 22 4
2762 世界健身-KY|運動休閒|10 10 5|77 77 -9 -22|0.9 5|84 -5 0 -4 -5
2801 彰銀|金融保險|7 6 -3|99 100 1 3|1.1 341|14 3 0 -10 19
2809 京城銀|金融保險|-33 -27 -13|71 92 -4 -2|0.8 117|16 23 -25 -16 4
2812 台中銀|金融保險|2 8 -2|93 93 7 13|0.7 137|11 -13 0 28 16
2820 華票|金融保險|40 -4 -22|95 97 0 1|0.6 9|7 -5 0 -19 -1
2832 台產|金融保險|-2 0 -5|100 100 27 30|1.8 39|5 7 0 46 15
2834 臺企銀|金融保險|1 1 -4|74 90 -6 -9|0.8 202|16 -0 -8 -24 4
2836 高雄銀|金融保險|25 19 1|91 99 2 0|1.2 15|6 10 0 -7 -4
2838 聯邦銀|金融保險|-37 -6 -11|95 95 8 10|0.6 35|4 -10 0 -36 13
2845 遠東銀|金融保險|-5 -4 -2|76 91 -4 -2|0.9 72|9 -8 1 -28 5
2850 新產|金融保險|-0 -1 -3|93 93 5 10|0.8 31|10 -3 1 -46 4
2851 中再保|金融保險|-15 -9 -7|92 92 3 -1|0.6 29|4 -16 0 25 13
2852 第一保|金融保險|-6 -3 -5|97 97 20 32|0.9 29|7 -8 7 21 47
2855 統一證|金融保險|-75 -55 -114|81 83 -10 -9|0.5 43|10 -11 -1 -17 10
2880 華南金|金融保險|-4 3 -7|95 95 -4 6|0.6 315|17 -4 1 -1 20
2881 富邦金|金融保險|25 26 -69|90 90 -7 -7|1.4 1269|20 -16 2 49 29
2882 國泰金|金融保險|-31 -9 -22|84 84 -11 -14|1.7 1415|25 -9 3 35 30
2883 凱基金|金融保險|410 150 -65|88 88 -3 -1|1.2 765|27 -8 -2 -13 35
2884 玉山金|金融保險|23 26 7|93 93 0 3|0.8 524|32 -7 4 -2 27
2885 元大金|金融保險|-13 2 -17|84 84 -10 -4|1.2 742|26 -22 2 208 26
2886 兆豐金|金融保險|-30 -15 -15|90 93 -4 -4|0.9 599|19 -3 3 50 1
2887 台新新光金|金融保險|20 17 -12|82 91 -5 -4|1.2 664|19 -4 2 82 3
2888 新光金|金融保險|-113 -52 928|87 93 -4 4|0.9 547|34 12 0 -8 12
2889 國票金|金融保險|-22 -14 -25|71 78 -16 -18|0.6 34|8 -11 -2 -24 2
2890 永豐金|金融保險|-8 13 -2|82 88 -5 -6|0.8 467|23 4 2 -10 3
2891 中信金|金融保險|37 29 -1|98 98 3 12|1.5 2130|32 4 0 -34 -18
2892 第一金|金融保險|-11 -2 -8|88 90 -10 -7|1.1 612|23 -11 1 38 2
2903 遠百|貿易百貨|-3 -4 0|70 90 7 -8|0.4 34|12 2 -0 -9 2
2905 三商|貿易百貨|1 -21 -88|65 79 -14 -19|0.6 14|5 -13 0 -1 3
2908 特力|貿易百貨|-6 -8 -8|98 100 4 3|1.4 11|2 -7 0 -23 14
2912 統一超|貿易百貨|4 4 -2|86 88 1 -12|0.5 425|23 9 4 -27 7
2913 農林|貿易百貨|39 41 15|76 83 -7 -16|1.7 18|8 4 0 -12 2
2915 潤泰全|貿易百貨|4 -7 -17|67 67 -19 -29|0.8 102|9 12 -6 -27 -13
3003 健和興|電子零組|-3 -2 -11|59 70 -18 -22|0.8 26|3 12 0 -26 -12
3004 豐達科|鋼鐵工業|15 13 -0|85 95 3 14|0.5 16|3 1 0 -29 13
3005 神基|電腦及週|29 10 7|86 86 -9 -1|0.5 262|15 -0 4 -31 4
3006 晶豪科|半導體業|-22 -12 -17|49 72 -12 -24|0.4 89|12 2 -1 -16 7
3008 大立光|光電業|42 31 3|71 80 -20 -2|0.9 1358|34 5 -1 -24 -7
3010 華立|電子通路|8 8 -9|64 74 -17 -22|0.9 38|9 5 -1 -33 -5
3011 今皓|電子零組|-13 -9 -8|42 48 -23 -54|0.5 6|6 17 0 -22 -20
3013 晟銘電|電腦及週|42 78 8|54 54 -29 -40|1.0 448|8 2 -4 -17 15
3014 聯陽|半導體業|5 16 9|71 82 -6 -4|0.7 75|24 -11 -6 -19 21
3015 全漢|電子零組|21 13 16|74 74 -19 -9|0.8 26|10 6 -4 -42 -6
3016 嘉晶|半導體業|-6 -13 -8|48 59 -17 -40|0.6 11|2 11 0 -31 -11
3017 奇鋐|電腦及週|68 55 27|63 71 -3 -19|1.1 3355|37 6 1 -23 -4
3019 亞光|光電業|21 27 -5|64 64 -15 31|0.7 1637|19 -1 -1 -6 -3
3022 威強電|電腦及週|27 7 9|72 72 9 9|0.3 173|19 7 0 -43 14
3023 信邦|電子零組|-4 3 -1|67 70 -13 -15|0.8 412|50 2 -2 -39 33
3024 憶聲|光電業|77 78 -26|64 71 -11 -12|0.7 14|4 18 0 -9 -15
3025 星通|通信網路|-53 -12 -50|60 60 -23 -27|0.6 17|6 13 0 -31 -3
3026 禾伸堂|電子零組|24 19 13|84 90 -3 -6|0.3 22|13 -15 0 -42 3
3027 盛達|通信網路|51 26 17|68 83 13 -1|0.8 13|3 15 6 -11 -4
3028 增你強|電子通路|3 7 -3|93 95 8 1|0.5 7|7 -5 0 -10 3
3029 零壹|資訊服務|27 71 21|76 76 1 27|1.3 762|7 -2 0 2 17
3030 德律|其他電子|9 32 -23|60 76 -7 -16|1.0 150|14 5 -0 -51 -10
3031 佰鴻|光電業|-8 -1 -10|72 75 -18 -15|0.6 5|3 -1 0 -31 4
3032 偉訓|電子零組|36 16 23|65 65 -18 2|0.5 106|12 2 0 -19 9
3033 威健|電子通路|49 42 8|87 91 -3 -5|0.5 36|9 6 -5 -33 -1
3034 聯詠|半導體業|9 12 16|80 92 -4 2|0.8 1013|29 -12 3 -18 -0
3035 智原|半導體業|312 193 147|50 71 -17 -25|1.1 1918|14 2 -4 -9 -4
3036 文曄|電子通路|32 31 -28|73 99 6 6|1.6 486|13 9 -0 -41 16
3037 欣興|電子零組|19 14 -0|44 54 -25 -42|1.3 1611|27 -4 0 -21 -26
3038 全台|光電業|-20 -17 0|76 86 -5 -2|1.0 9|5 -2 -0 -30 5
3040 遠見|其他|3 1 10|83 83 -7 9|1.3 14|17 1 0 -10 10
3041 揚智|半導體業|-20 -17 -30|67 67 -16 -22|1.8 17|9 -2 0 0 -11
3042 晶技|電子零組|13 15 -1|75 75 -7 -25|0.6 55|10 12 -11 -37 1
3044 健鼎|電子零組|15 15 1|79 89 -5 -2|0.7 264|36 1 0 -17 17
3045 台灣大|通信網路|1 -0 -6|95 95 2 -2|0.7 1125|16 11 1 -27 11
3047 訊舟|通信網路|68 32 -41|48 60 -21 -35|4.1 22|6 -8 0 -20 0
3048 益登|電子通路|17 20 9|49 64 -12 -35|0.8 9|5 16 0 -25 4
3050 鈺德|光電業|3 -1 -9|51 69 -15 -26|1.0 8|9 5 0 -17 -5
3051 力特|光電業|14 23 16|86 94 4 -0|1.2 20|2 -1 6 -15 5
3055 蔚華科|電子通路|-72 -61 -9|49 63 -28 -35|0.6 13|2 11 0 -26 -23
3056 富華新|建材營造|943 12878 -1429|93 93 14 22|0.8 175|10 4 2 -10 16
3059 華晶科|光電業|43 19 28|74 74 -1 9|0.5 96|12 1 -2 -24 -19
3060 銘異|電腦及週|18 30 0|71 88 11 -7|1.5 30|9 -5 2 -15 30
3062 建漢|通信網路|21 34 20|56 56 -30 -34|0.6 34|14 7 0 -24 -12
3078 僑威|電子零組|44 47 52|77 77 -7 20|0.4 331|20 1 -2 -36 -3
3081 聯亞|通信網路|64 41 8|53 53 -42 -16|0.2 407|27 6 -1 -39 7
3086 華義*|文化創意|-6 -1 -2|59 78 -5 -19|1.0 15|40 7 0 -26 -14
3088 艾訊|電腦及週|27 16 5|69 69 -16 5|0.4 81|16 7 -0 -15 5
3090 日電貿|電子零組|25 37 17|85 85 0 8|0.4 51|9 -9 1 -36 9
3093 港建*|其他電子|391 342 241|81 87 2 -15|1.7 6|68 1 0 -5 5
3105 穩懋|半導體業|-24 -19 -16|49 73 -12 -29|2.3 390|16 -2 -1 -6 -0
3128 昇銳|光電業|35 26 4|73 73 -9 -4|0.5 17|2 1 0 -21 1
3130 一零四|數位雲端|9 10 1|94 100 4 3|0.6 9|24 -17 1 -20 6
3131 弘塑|半導體業|62 39 13|44 51 -31 -40|1.6 372|21 -4 0 na 9
3138 耀登|通信網路|-12 -12 -9|62 71 -15 -23|0.6 9|2 6 0 -23 1
3141 晶宏|半導體業|-8 -0 5|57 63 -13 -35|0.6 11|8 12 0 -17 -15
3147 大綜|資訊服務|329 248 168|100 100 85 112|1.3 574|12 4 -0 -8 1
3149 正達|光電業|21 14 -4|68 78 1 -21|0.4 68|1 -0 0 -12 12
3152 璟德|通信網路|-9 -3 -10|55 65 -22 -24|0.8 14|14 15 -3 -23 -14
3162 精確|電機機械|129 198 113|82 82 25 39|0.9 163|55 -3 0 10 34
3163 波若威|通信網路|28 0 27|73 73 3 9|1.1 2930|7 -3 0 -7 54
3167 大量|電機機械|103 120 5|43 47 -23 -52|0.6 64|6 4 0 -27 13
3169 亞信|半導體業|30 34 28|69 79 -8 -8|0.4 7|3 7 0 -19 4
3188 鑫龍騰|建材營造|-67 -73 na|54 92 12 10|0.9 6|1 1 0 -39 7
3189 景碩|半導體業|29 23 3|58 69 -21 -28|0.9 283|12 11 -5 -29 -4
3207 耀勝|電子零組|24 23 -33|49 60 -10 -38|0.8 24|1 2 0 -11 -8
3209 全科|電子通路|134 47 43|89 92 16 -3|0.9 45|7 7 -0 -44 -10
3211 順達|電腦及週|-32 -30 -7|81 81 -1 71|0.8 821|14 4 2 -33 -3
3213 茂訊|電腦及週|-47 10 14|70 70 23 8|0.5 113|6 -4 0 -23 20
3217 優群|電子零組|34 37 16|84 88 1 -10|0.9 72|9 -6 -0 -26 4
3218 大學光|生技醫療|-2 5 1|70 78 -8 -13|0.5 19|10 13 -1 -26 -20
3219 倚強科|其他電子|97 114 81|52 64 -7 -28|5.3 7|0 -2 0 -12 13
3227 原相|半導體業|33 34 -4|75 75 -11 -6|1.1 576|28 0 -1 -27 43
3228 金麗科|半導體業|-37 -29 -55|33 58 -20 -29|1.1 59|8 5 0 na -23
3230 錦明|光電業|1 23 51|61 61 -25 -12|0.3 40|1 -4 0 -4 13
3231 緯創|電腦及週|70 44 15|85 85 6 -6|0.9 3723|24 1 3 -20 5
3234 光環|通信網路|30 42 42|57 57 -25 -24|0.5 19|3 2 0 na na
3257 虹冠電|半導體業|3 -7 19|66 69 -14 -27|0.4 9|2 -0 0 -23 10
3260 威剛|半導體業|-6 -9 -19|75 88 16 3|0.6 304|13 4 1 -23 28
3264 欣銓|半導體業|-1 -2 5|95 95 11 36|0.6 483|19 2 -1 -46 3
3265 台星科|半導體業|13 8 -4|65 76 -15 -17|0.5 22|2 15 0 -15 -14
3287 廣寰科|電腦及週|7 -2 -15|83 98 50 22|4.4 106|1 0 0 15 51
3289 宜特|其他電子|1 7 -7|54 54 -19 -44|0.5 30|12 4 0 -41 -24
3290 東浦|電子零組|33 32 19|71 77 -11 -18|0.5 16|3 -2 0 -3 4
3293 鈊象|文化創意|27 28 -3|76 80 -7 -20|0.6 1499|26 11 -1 -19 -7
3294 英濟|電子零組|-38 -25 -21|67 70 -21 -4|0.6 24|7 -2 0 -4 7
3297 杭特|光電業|24 17 12|91 97 70 47|2.7 56|1 0 0 148 8
3303 岱稜|其他電子|15 17 -6|69 69 4 -14|0.4 20|4 -3 0 -36 2
3305 昇貿|其他電子|53 56 10|72 84 -8 -14|0.9 52|4 -6 0 -43 26
3306 鼎天|通信網路|31 3 21|65 72 -6 -21|1.1 6|3 4 0 -36 0
3311 閎暉|通信網路|24 15 -1|96 99 17 0|1.4 6|1 7 0 18 6
3312 弘憶股|電子通路|55 45 22|51 77 6 -19|2.4 69|1 -2 0 -4 8
3317 尼克森|半導體業|18 26 15|76 76 -8 -9|0.9 5|4 9 0 -23 -5
3323 加百裕|電腦及週|-12 -6 10|70 70 -9 22|1.3 117|3 -2 0 -21 54
3324 雙鴻|其他電子|53 46 7|54 71 -10 -21|1.4 2328|14 5 0 -29 -17
3325 旭品|電腦及週|10 -13 9|49 69 -4 -30|1.1 7|2 4 0 -42 -3
3338 泰碩|電子零組|-4 18 14|55 67 -12 -23|0.8 14|3 14 0 -32 -5
3339 泰谷|光電業|-13 -6 -26|73 88 10 -8|2.9 19|3 11 0 -22 -49
3346 麗清|汽車工業|38 18 6|67 73 -10 -25|1.1 11|3 2 0 -26 3
3356 奇偶|光電業|-6 -19 -7|79 87 9 -9|7.1 64|5 -2 0 20 45
3357 臺慶科|電子零組|37 37 2|70 80 -9 -18|0.8 13|13 5 -5 -22 1
3362 先進光|光電業|11 10 3|46 58 -32 -41|0.7 88|5 7 0 -30 -16
3363 上詮|通信網路|46 53 26|53 53 -41 -8|2.0 126|8 -7 -1 4 9
3374 精材|半導體業|41 9 -1|49 58 -28 -35|0.4 239|7 8 -0 -25 -16
3376 新日興|電子零組|-19 -1 -23|65 65 -11 10|1.0 2263|26 0 -1 -25 33
3379 彬台|電機機械|182 261 97|89 89 24 101|0.5 109|4 -1 0 -3 116
3380 明泰|通信網路|-24 -10 6|71 71 -22 -22|0.8 19|9 12 0 -22 -1
3390 旭軟|電子零組|-6 17 1|65 80 -7 -19|0.5 5|2 -1 0 0 -7
3402 漢科|其他電子|-3 -5 -20|70 75 -15 -17|0.4 10|3 9 0 -34 -11
3406 玉晶光|光電業|-3 2 -14|57 72 -17 -15|0.4 284|24 8 -2 -28 -3
3413 京鼎|半導體業|43 47 7|70 78 -10 -20|1.4 174|26 2 1 -30 8
3416 融程電|電腦及週|19 14 -6|75 75 -13 1|0.4 24|4 0 0 -32 -8
3430 奇鈦科|化學工業|-20 14 -3|53 65 -15 -33|0.5 5|5 4 0 -50 3
3434 哲固|光電業|26 11 -2|100 100 165 164|0.7 164|1 -0 0 70 4
3438 類比科|半導體業|13 17 5|60 66 -12 -36|1.7 6|2 -2 0 -31 -7
3443 創意|半導體業|32 23 19|65 73 -15 -12|1.1 1704|24 10 -3 -23 -36
3444 利機|電子通路|11 28 6|45 69 -23 -27|1.2 14|13 10 0 -41 -4
3447 展達|通信網路|103 82 33|51 51 -3 -36|0.6 41|3 -3 0 -18 23
3450 聯鈞|半導體業|105 116 49|62 62 -31 -5|1.0 3567|19 1 -1 -35 -8
3454 晶睿|光電業|15 26 27|77 77 -11 -1|1.9 60|3 -3 1 -1 6
3455 由田|光電業|89 9 7|65 65 -12 -29|0.5 19|7 13 -0 -41 -11
3466 德晉|通信網路|-2 -64 -2|44 57 -23 -43|1.3 37|7 2 0 -30 15
3479 安勤|電腦及週|30 24 19|85 85 9 -3|0.5 55|9 -1 -2 -38 -9
3481 群創|光電業|-7 13 10|83 85 3 -13|0.7 797|26 -10 3 -4 40
3483 力致|電腦及週|-8 -3 -8|51 68 -16 -27|0.9 67|7 10 0 -23 -23
3484 崧騰|電子零組|20 29 -4|71 71 -3 -6|0.3 20|11 -6 0 -26 1
3491 昇達科|通信網路|31 50 -12|78 78 -13 25|0.7 984|20 -1 0 -21 34
3498 陽程|其他電子|121 110 -14|52 56 -22 -40|1.7 15|6 -2 0 -19 -0
3501 維熹|電子零組|-1 11 -1|76 88 -2 -7|0.7 10|6 -20 0 -22 14
3504 揚明光|光電業|7 26 28|61 61 -21 -19|0.2 15|5 7 0 -34 -1
3511 矽瑪|電子零組|21 38 18|49 49 -25 -29|1.7 5|7 5 0 -37 2
3515 華擎|電腦及週|98 108 50|68 68 -19 -13|0.5 58|11 2 -2 -39 1
3526 凡甲|電子零組|51 67 25|90 90 1 -4|0.9 72|22 -13 10 -25 3
3528 安馳|電子通路|43 45 36|98 98 73 73|4.9 357|3 -1 0 -32 155
3529 力旺|半導體業|7 10 -5|73 73 -18 -18|1.1 1452|62 1 4 -57 59
3530 晶相光|半導體業|12 9 -4|52 57 -27 -41|0.4 7|40 6 0 -16 2
3532 台勝科|半導體業|-1 -1 10|44 64 -6 -33|0.5 20|48 4 -0 -18 -6
3533 嘉澤|電子零組|22 27 0|66 66 -22 -21|1.2 1591|39 -6 2 -23 37
3535 晶彩科|光電業|16 -45 -383|42 58 -30 -41|1.7 32|5 -1 0 -19 0
3545 敦泰|半導體業|-9 -15 -16|68 69 -14 -26|0.7 42|22 9 -2 -19 -11
3546 宇峻|文化創意|6 -7 -7|100 100 37 27|2.9 128|13 5 1 71 30
3548 兆利|電子零組|29 12 4|51 59 -24 -17|0.5 98|5 9 0 -33 -18
3551 世禾|綠能環保|16 12 -2|69 72 -17 -30|0.7 34|6 7 0 -42 -6
3552 同致|其他電子|10 -2 12|63 63 -19 -34|0.8 9|12 15 0 -28 -13
3557 嘉威|居家生活|-4 3 -9|62 62 -29 -29|0.9 9|3 6 0 -23 3
3558 神準|通信網路|70 45 51|70 70 -2 21|0.4 123|11 4 -8 -6 -1
3563 牧德|光電業|226 197 122|73 73 17 23|1.8 758|13 -6 1 -21 21
3564 其陽|通信網路|26 18 -9|41 61 -23 -39|0.5 6|4 9 0 -13 -17
3570 大塚|資訊服務|88 64 23|100 100 44 67|3.6 20|47 8 0 na -6
3580 友威科|其他電子|-17 -3 -1|59 67 -5 -24|3.2 46|3 -1 0 -12 14
3581 博磊|半導體業|-0 9 8|51 51 -18 -49|2.3 7|11 -2 0 -17 5
3583 辛耘|半導體業|30 25 -12|54 59 -21 -38|1.3 189|13 0 0 -25 1
3587 閎康|其他電子|3 3 -3|52 59 -32 -42|0.6 46|12 -7 -0 -10 -9
3588 通嘉|半導體業|3 12 -9|53 62 -17 -38|0.7 8|4 13 0 -43 -19
3591 艾笛森|光電業|5 6 -19|62 72 -17 -24|0.5 16|4 4 0 -8 3
3592 瑞鼎|半導體業|-7 -3 -21|73 82 -14 -2|0.8 69|14 11 -2 -26 -6
3594 磐儀|電腦及週|63 48 35|71 71 -3 15|0.2 22|7 6 0 -28 -13
3596 智易|通信網路|10 2 8|93 93 23 44|1.1 442|36 4 0 15 19
3605 宏致|電子零組|36 33 9|72 72 -12 -11|0.3 181|20 -8 -1 -9 -11
3607 谷崧|電子零組|2 15 -11|64 70 -13 -30|0.9 5|6 2 0 -16 -6
3609 三一東林|電子零組|-48 58 66|72 72 -4 9|0.1 5|3 -8 0 -25 na
3615 安可|光電業|-3 -11 -1|60 66 -6 -30|0.6 9|4 5 0 -26 -4
3617 碩天|其他電子|25 12 3|73 73 -12 -6|0.9 106|16 9 -2 -12 11
3622 洋華|光電業|-2 23 19|64 71 -6 -19|0.4 9|3 13 -1 -34 -12
3624 光頡|電子零組|2 8 2|55 63 -15 -36|0.8 6|42 6 -14 -31 -19
3630 新鉅科|光電業|31 10 -6|62 67 -18 -24|1.1 13|39 -3 0 -28 3
3645 達邁|電子零組|5 20 -15|66 66 -16 24|0.2 129|16 4 -1 -27 26
3653 健策|電子零組|66 67 33|64 64 -20 -31|0.9 986|23 -3 6 -33 -16
3661 世芯-KY|半導體業|-7 0 -52|63 63 -22 21|0.9 5717|57 2 -1 -26 33
3663 鑫科|其他電子|178 115 5|50 59 -10 -42|2.3 46|1 -3 0 -19 4
3665 貿聯-KY|其他電子|34 32 17|81 81 1 31|0.9 1732|35 -6 7 -29 19
3673 TPK-KY|光電業|-8 -11 -10|58 72 -16 -27|0.6 45|36 10 0 -29 9
3675 德微|半導體業|-13 -9 -34|42 57 -20 -44|1.8 46|55 -0 -8 -8 7
3679 新至陞|電子零組|24 43 19|84 84 -4 4|0.7 12|11 -5 1 -28 20
3680 家登|半導體業|77 20 -22|62 68 -16 -30|0.6 243|26 2 -3 -29 -2
3687 歐買尬|數位雲端|16 4 -2|63 69 -14 -37|0.9 8|7 13 0 -26 -2
3689 湧德|電子零組|38 38 37|79 79 -0 -5|0.5 122|17 0 0 -28 8
3691 碩禾|光電業|-39 -41 -154|37 69 -7 -30|0.7 18|2 -2 0 -19 0
3693 營邦|電腦及週|65 66 50|76 80 -5 -0|0.7 88|3 5 1 -30 1
3694 海華|通信網路|31 17 15|67 67 -15 13|0.4 48|9 1 -1 -29 -19
3701 大眾控|電腦及週|-1 -7 -3|54 62 -15 -16|0.9 10|4 10 0 -29 1
3702 大聯大|電子通路|57 37 4|70 89 -3 -10|1.2 317|26 0 -7 -61 6
3703 欣陸|建材營造|11 22 14|62 77 -17 -12|0.8 19|22 4 -5 -42 10
3704 合勤控|通信網路|7 32 27|69 70 -22 -28|1.2 62|13 -0 -0 -48 14
3705 永信|生技醫療|52 24 5|98 98 21 16|1.4 219|11 3 1 66 46
3706 神達|電腦及週|146 146 34|61 61 -25 17|0.4 524|14 5 -1 -33 -19
3707 漢磊|半導體業|-8 -12 4|49 65 -15 -36|0.8 32|9 10 0 -22 -5
3708 上緯投控|綠能環保|9 14 3|49 70 -6 -26|0.8 31|8 -2 0 -17 -2
3709 鑫聯大投控|電腦及週|102 60 13|97 97 64 25|3.3 123|5 0 0 100 49
3711 日月光投控|半導體業|18 12 7|72 76 -14 -12|0.7 1452|73 -2 -1 -3 -2
3712 永崴投控|電腦及週|24 97 27|66 66 -19 -1|0.7 43|6 1 1 -20 -3
3714 富采|光電業|0 3 -3|73 73 -15 -19|0.5 57|16 4 0 -27 -0
3715 定穎投控|電子零組|3 9 -3|55 62 -23 -36|1.8 76|8 1 -3 -24 -4
4104 佳醫|生技醫療|5 7 2|98 100 6 4|1.0 18|4 6 -1 45 -14
4105 東洋|生技醫療|43 24 12|100 100 6 11|0.7 59|19 15 0 16 -3
4107 邦特|生技醫療|2 6 -1|88 96 5 3|1.0 13|9 -5 1 -17 4
4111 濟生|生技醫療|32 20 6|99 99 7 18|1.2 11|6 7 0 -21 9
4113 聯上|建材營造|-84 -7 -377185|38 73 -9 -15|0.7 11|2 4 0 -40 -5
4114 健喬|生技醫療|15 21 8|86 89 -3 -10|0.4 18|5 -6 0 -24 3
4119 旭富|生技醫療|18 16 -24|74 74 -14 -18|0.5 9|7 10 0 -29 -2
4123 晟德|生技醫療|-19 11 -7|64 71 -11 -27|0.5 23|10 14 0 -17 -14
4126 太醫|生技醫療|12 8 2|94 94 -2 3|0.4 6|12 0 -0 -2 1
4128 中天|生技醫療|8 11 1|53 58 -26 -39|0.8 26|8 10 0 -22 -16
4129 聯合|生技醫療|22 23 2|82 88 -6 -10|0.3 15|12 -7 1 -34 -6
4137 麗豐-KY|生技醫療|-13 -16 -2|64 81 7 -18|0.5 11|57 6 0 -15 -1
4142 國光生|生技醫療|-91 626 451|66 77 -20 -19|0.7 26|6 17 0 -28 -24
4147 中裕|生技醫療|4 -1 -6|82 82 -5 1|0.3 55|8 -3 2 -17 4
4162 智擎|生技醫療|23 2 -113|74 74 -10 -11|0.4 71|9 -8 1 -15 14
4164 承業醫|生技醫療|151 57 37|72 72 -3 2|0.3 44|29 4 0 -38 -8
4167 松瑞藥|生技醫療|2 7 -12|76 90 -3 -11|0.8 13|11 5 0 -24 2
4173 久裕|生技醫療|7 35 16|87 87 11 15|0.3 18|3 3 0 -48 16
4174 浩鼎|生技醫療|-9 25 -345|44 60 -33 -39|4.0 47|9 2 0 -12 2
4303 信立|塑膠工業|271 461 179|89 89 67 78|0.9 1063|7 -1 0 -13 16
4306 炎洲|塑膠工業|-10 -0 -22|72 86 -7 -11|0.6 16|6 -2 0 -18 9
4417 金洲|紡織纖維|52 42 23|97 97 5 14|0.4 9|5 9 0 -19 18
4420 光明|紡織纖維|63 48 13|86 86 10 14|0.4 7|1 -5 0 -30 28
4438 廣越|紡織纖維|20 16 7|75 77 -14 -17|0.6 10|2 -10 0 -46 25
