date,nav,cash,active,turnover,requested_turnover,commission,tax,slippage_cost,blocked_orders,partial_orders,filled_orders
2013-10-03,1910287.4836601818,24.416855857003014,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-10-04,1921532.2388683965,16.106088328284386,6,0.8314711502278295,0.8335319812503065,638.3877481646047,2376.7859461649314,838.6738671448777,0,1,8
2013-10-07,1968588.4139743263,22.414697688662102,5,0.49636983507642146,0.4977224157238414,611.2242516755889,1454.08178804554,494.6830178503227,0,2,7
2013-10-08,1957933.7361594941,22.414697688662102,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-10-09,1950630.4733917145,12.233801224883564,5,0.8239353076626821,0.8258503021415309,953.1729234309912,2415.7396147645377,708.5995616382088,1,1,6
2013-10-11,1977979.0338140863,42.30159608268286,4,0.4117261379189543,0.41301512521936906,479.90916123716,1218.8153638648353,503.95016963543725,2,1,3
2013-10-14,1951937.2504823836,8.266618967655631,5,0.3671496818306037,0.36800075195683707,446.7213798476213,1092.0594656272792,381.0994054120751,1,1,4
2013-10-15,2012413.9630233047,53.485566303943415,4,0.8275914125509279,0.8294263575743339,958.4308253402545,2483.038082520804,685.8713898062703,2,1,4
2013-10-16,2010068.4586006512,4.5039018509560265,5,0.8198943239974935,0.8219218384546143,964.8761863347474,2492.3336186824176,915.2709040190412,2,1,4
2013-10-17,2026984.446904843,34.84254736164439,5,0.2500648353472929,0.2506323437921356,337.4080895859215,767.6695925412865,266.3049034359427,1,1,5
2013-10-18,2047823.018331514,52.94600730741047,5,0.3304613422184887,0.33147471335349415,438.1741845148057,1013.7806911388444,343.8932253849208,0,1,6
2013-10-21,2037098.4483882193,45.751234386928445,5,0.4976164027454698,0.49892607983914117,613.1221562276037,1538.576241868854,546.6033257507113,1,1,5
2013-10-22,2049352.294891806,51.07558968584385,5,0.3219169171614318,0.32277710116952696,447.55161340213994,985.9548991352469,353.68494736739456,0,1,6
2013-10-23,2064071.8419335783,24.37991547994943,5,0.5033771338559788,0.5045766680935626,627.3914411969338,1553.5042854687917,267.40677906773857,1,1,5
2013-10-24,2078605.0458692359,71.54079696435474,5,0.49592871436469016,0.4970635493303112,629.0067175630708,1526.5117025028057,261.5911610477608,0,1,6
2013-10-25,2042107.4302292762,39.9828137461202,5,0.14497603494673597,0.14529381866277705,229.52898722185688,451.9859278398645,157.03583987896894,0,1,6
2013-10-28,2064815.9668132318,35.81602138921153,5,0.1531671245959294,0.15372326829997934,240.17625318475928,472.70461300644723,160.63647018045197,0,1,6
2013-10-29,2071857.7196387022,35.32342069153674,5,0.6611071310565195,0.6625116598103312,816.5863386190881,2049.1725049694446,367.48488710735455,1,1,5
2013-10-30,2100803.5190321556,1.8303356342948973,4,0.8177556068284705,0.8200090518548482,1004.559859649958,2546.0579593732077,926.3120277707135,1,1,5
2013-10-31,2076070.1309482662,49.16849314658657,5,0.14510842383487182,0.1455358534281488,223.5787577840381,455.73236398225686,151.81612597160313,0,1,5
2013-11-01,2074177.1136438935,20.355115645986643,6,0.7981451331628048,0.7998190848070877,655.5924313614738,2508.376984103808,881.6922215707687,2,1,6
2013-11-04,2071980.3109185377,20.355115645986643,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-05,2035675.7031832,20.355115645986643,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-06,2055620.6633023564,104671.2488415235,5,0.05149891603709409,0.051524810168817416,59.86472649734571,315.07750788076686,52.80796257435979,0,0,1
2013-11-07,2062924.5024145942,104671.2488415235,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-08,2033195.111825137,104671.2488415235,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-11,2024632.1508889697,1013513.9668252058,6,0.5012637169948937,0.5014965128963496,581.4634141037977,2898.6511280092127,473.7580451817359,0,0,6
2013-11-12,2028365.4058142847,1013513.9668252058,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-13,2015801.411080601,1013513.9668252058,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-14,2021455.6471851226,1013513.9668252058,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-15,2020251.6563259324,1013513.9668252058,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-18,2019682.9390914203,1111522.6367417786,6,0.05499996265917129,0.05502653451540195,136.51336674002226,314.59770869985283,60.17658214255706,1,0,5
2013-11-19,2028474.5574088886,1011925.1095438915,6,0.05172638592243949,0.05170171348745977,175.35761343559253,7.952682375570265,52.60105053691978,0,0,7
2013-11-20,2020343.129161579,1011925.1095438915,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-21,2005711.2198063568,1011925.1095438915,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-22,1996325.6253699337,1436129.4129826461,5,0.21262952825542963,0.21262952825542963,242.66275900975498,1277.1724158408156,0.0,0,0,1
2013-11-25,1997271.6406583535,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-26,2000939.9596994277,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-27,2004721.6401390536,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-28,2007788.4376876405,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-11-29,2010889.0605409704,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-02,2010606.7071980461,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-03,2010381.7322106936,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-04,2013015.8526164312,1436129.4129826461,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-05,1993532.780236143,38.23431545009953,6,0.7129019802020264,0.7129471905137933,504.78424482075394,0.0,249.16536761232103,0,1,6
2013-12-06,1983445.2336722917,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-09,1994015.7925922335,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-10,1980576.6854960918,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-11,1988838.050230312,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-12,1970318.5478639798,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-13,1956809.9520998658,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-16,1937694.8240874545,38.23431545009953,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-17,1954336.2092464273,258036.1249324832,5,0.14064559271257454,0.14071322945505949,246.04961864641496,800.3946634663799,139.7912143982696,0,0,6
2013-12-18,1938442.121777466,45.02223927205523,6,0.14943781117147337,0.1495642593919982,254.52054315267756,51.005629949121506,146.45784463393852,0,1,6
2013-12-19,1962373.874190202,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-20,1972678.228771379,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-23,1977426.8255163585,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-24,1981432.9597662003,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-25,1992598.2534562757,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-26,2005529.1828512342,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-27,2015471.301613633,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-30,2055122.9859707367,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2013-12-31,2055778.4343148565,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-02,2058713.506930437,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-03,2041113.5969702539,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-06,2001092.2520685145,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-07,2008168.3952556052,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-08,2040014.7621783675,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-09,2027536.424791421,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-10,2028605.9714941566,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-13,2025785.6776220142,45.02223927205523,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-14,2024690.896455491,1005624.0800388004,6,0.49961083578804905,0.49982564784216726,264.93852233315727,3026.6118244389013,433.77275301418194,0,0,6
2014-01-15,2038377.1899585759,1005624.0800388004,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-16,2049747.6539941346,1005624.0800388004,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-17,2048955.553496853,1005624.0800388004,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-20,2053051.3081308967,1055635.7849756533,5,0.024521377876266067,0.02453367810590385,28.608805248744144,150.57265920391652,25.17637595958167,0,0,1
2014-01-21,2049223.757800692,1055635.7849756533,5,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-22,2051950.415294101,1138020.171100581,4,0.04037365791531083,0.04039386971409097,47.127344711830126,248.03865637805325,41.39091073465241,0,0,1
2014-01-23,2035176.8509620612,1138020.171100581,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-24,2029968.2745015165,1138020.171100581,4,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-01-27,2011194.122091237,1164566.216179297,5,0.15398645720053142,0.15401395062335885,231.26176772006795,507.696301848452,146.57338579919707,0,0,6
2014-02-05,1984445.1836578487,1267001.0337269017,4,0.19779452397708616,0.19782427733876165,158.74027077451015,745.3745474521515,201.2255133145726,1,0,6
2014-02-06,2007045.429498815,61184.75450869594,6,0.6059591265142447,0.6056483084987956,497.1855800869415,0.0,618.251087037347,0,0,6
2014-02-07,2035933.439749585,543155.3543250669,3,0.24342020942208592,0.2435482023994025,338.95771607890345,1468.1985056784388,261.9539731976512,0,0,6
2014-02-10,2022286.2097453685,1.6977238417748595,3,0.2661938123324843,0.26623859587144744,309.4212141706211,0.0,272.3323755029843,0,1,3
2014-02-11,2045014.863000791,363024.83098353015,4,0.36324792509633097,0.36333658837189253,423.1893877279074,1661.31774408174,375.1117765198088,0,0,4
2014-02-12,2065602.3030193225,43.73195141881615,6,0.18312491945540088,0.18320516797381572,286.1941364762489,20.45574377704406,195.84308853824,0,1,6
2014-02-13,2079865.5056971202,43.73195141881615,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-02-14,2107303.3315017316,43.73195141881615,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-02-17,2118949.9278054917,43.73195141881615,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-02-18,2120250.9867774127,43.73195141881615,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-02-19,2124946.2536084144,43.73195141881615,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-02-20,2120574.113373274,43.73195141881615,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-02-21,2126440.757101801,28.750982562135476,5,0.5567583930656604,0.5579485624703816,715.5413837190665,1785.698835944245,194.26418396380222,0,2,8
2014-02-24,2121676.599826709,108.44528587230013,5,0.5214836675748538,0.5229022429447855,690.417380710309,1673.107732898704,535.8721495430987,0,1,7
2014-02-25,2116139.0748223457,39.10089793480043,5,0.5233966382632242,0.5246518055514804,676.0068891041035,1680.445620804437,525.9279857414899,1,1,6
2014-02-26,2138276.477070559,21.595832063458147,5,0.42008979965879073,0.42126690929900207,573.0230356112621,1332.9507623445675,479.0946703562079,0,1,6
2014-02-27,2137654.988695052,1.3328098913405029,5,0.10222719974790818,0.10247786502284724,182.75432006632565,328.92538050773703,110.85903087391657,0,1,6
2014-03-03,2162278.818787509,10.628005387145095,6,0.5351199244370608,0.5362913127155056,393.89310436629387,1721.1512312270459,584.4355656544647,0,1,8
2014-03-04,2162877.697907583,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-05,2190033.3914754335,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-06,2252545.5753292553,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-07,2246710.4005868463,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-10,2248094.6183840693,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-11,2269357.9023466446,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-12,2244726.197628351,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-13,2280535.870309104,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-14,2269686.9927174,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-17,2246947.858694419,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-18,2262486.45775671,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-19,2241630.584438033,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-20,2189714.3722926243,10.628005387145095,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-21,2185142.8264654176,196264.89625285592,5,0.11519330340812199,0.11524338011176588,204.21794200127908,678.5033119089206,140.00417191856332,0,0,6
2014-03-24,2195790.7993688355,169.8793704382433,6,0.1002038080651711,0.10036119971044664,215.24106490043843,32.24340737343563,107.31401171648221,0,1,6
2014-03-25,2227334.8897823663,199566.94790855722,5,0.10095430501943277,0.10095429843211566,213.85007683068616,630.5020091511386,9.908026251948069,0,0,6
2014-03-26,2238054.2397296564,134.69803262040978,6,0.10394443207364285,0.10401411834724959,212.1667139492506,53.11864760797161,117.61238551583952,0,1,6
2014-03-27,2230101.620271042,134.69803262040978,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-28,2229513.236711484,134.69803262040978,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-03-31,2236194.5008335584,134.69803262040978,6,0.0,0.0,0.0,0.0,0.0,0,0,0
2014-04-01,2253414.0290272366,73.79314710366816,5,0.5419906156481736,0.5431838455666795,425.4276985452512,1829.66764605203,537.5632063529958,0,1,8
2014-04-02,2264717.982952134,59.33962841180619,5,0.31066068696037025,0.31152622934285573,442.8044508494852,1060.104271214845,181.8553076225469,1,1,5
2014-04-03,2242002.584825283,37.94097165538915,5,0.5306541459059169,0.5320092394991071,713.3066528921382,1797.8953737018908,655.4030905556385,1,1,6
2014-04-07,2229778.1919176555,249.98498169330014,5,0.1499688084909492,0.15042824868419938,225.96087743128152,502.3721172741449,178.49797946792208,1,1,5
2014-04-08,2235848.8116443045,40.928912376866265,5,0.5241488507327304,0.5257188086582404,721.1415111328809,1756.1616993742405,773.8800101997834,0,1,7
2014-04-09,2248186.3164583254,45.376378243895545,5,0.5228395160764052,0.5241760723659465,721.446019271153,1766.426753151983,629.3764679099065,0,2,7
