market,fn_date,content_date,kind,bytes,path
tpex,2016-09-22,2016-09-22,json(totalCount=625),62722,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_22.csv
tpex,2016-09-23,2016-09-23,json(totalCount=623),62624,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_23.csv
tpex,2016-09-24,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_24.csv
tpex,2016-09-25,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_25.csv
tpex,2016-09-26,2016-09-26,json(totalCount=622),62449,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_26.csv
tpex,2016-09-27,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_27.csv
tpex,2016-09-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_28.csv
tpex,2016-09-29,2016-09-29,json(totalCount=623),62809,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_29.csv
tpex,2016-09-03,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_3.csv
tpex,2016-09-30,2016-09-30,json(totalCount=624),62981,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_30.csv
tpex,2016-09-04,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_4.csv
tpex,2016-09-05,2016-09-05,json(totalCount=625),62394,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_5.csv
tpex,2016-09-06,2016-09-06,json(totalCount=625),62427,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_6.csv
tpex,2016-09-07,2016-09-07,json(totalCount=625),62358,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_7.csv
tpex,2016-09-08,2016-09-08,json(totalCount=625),62478,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_8.csv
tpex,2016-09-09,2016-09-09,json(totalCount=625),62564,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2016/2016_9_9.csv
tpex,2017-10-01,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_1.csv
tpex,2017-10-10,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_10.csv
tpex,2017-10-11,2017-10-11,json(totalCount=642),64376,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_11.csv
tpex,2017-10-12,2017-10-12,json(totalCount=642),64339,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_12.csv
tpex,2017-10-13,2017-10-13,json(totalCount=641),64209,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_13.csv
tpex,2017-10-14,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_14.csv
tpex,2017-10-15,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_15.csv
tpex,2017-10-16,2017-10-16,json(totalCount=641),64100,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_16.csv
tpex,2017-10-17,2017-10-17,json(totalCount=642),64278,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_17.csv
tpex,2017-10-18,2017-10-18,json(totalCount=639),64077,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_18.csv
tpex,2017-10-19,2017-10-19,json(totalCount=640),64252,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_19.csv
tpex,2017-10-02,2017-10-02,json(totalCount=640),64069,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_2.csv
tpex,2017-10-20,2017-10-20,json(totalCount=640),64109,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_20.csv
tpex,2017-10-21,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_21.csv
tpex,2017-10-22,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_22.csv
tpex,2017-10-23,2017-10-23,json(totalCount=638),63865,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_23.csv
tpex,2017-10-24,2017-10-24,json(totalCount=638),63862,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_24.csv
tpex,2017-10-25,2017-10-25,json(totalCount=637),63670,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_25.csv
tpex,2017-10-26,2017-10-26,json(totalCount=638),63804,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_26.csv
tpex,2017-10-27,2017-10-27,json(totalCount=640),64486,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_27.csv
tpex,2017-10-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_28.csv
tpex,2017-10-29,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_29.csv
tpex,2017-10-03,2017-10-03,json(totalCount=640),63987,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_3.csv
tpex,2017-10-30,2017-10-30,json(totalCount=641),64382,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_30.csv
tpex,2017-10-31,2017-10-31,json(totalCount=641),64256,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_31.csv
tpex,2017-10-04,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_4.csv
tpex,2017-10-05,2017-10-05,json(totalCount=642),64138,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_5.csv
tpex,2017-10-06,2017-10-06,json(totalCount=641),64247,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_6.csv
tpex,2017-10-07,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_7.csv
tpex,2017-10-08,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_8.csv
tpex,2017-10-09,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_10_9.csv
tpex,2017-11-01,2017-11-01,json(totalCount=640),64085,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_1.csv
tpex,2017-11-10,2017-11-10,json(totalCount=642),64897,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_10.csv
tpex,2017-11-11,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_11.csv
tpex,2017-11-12,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_12.csv
tpex,2017-11-13,2017-11-13,json(totalCount=643),64957,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_13.csv
tpex,2017-11-14,2017-11-14,json(totalCount=643),65181,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_14.csv
tpex,2017-11-15,2017-11-15,json(totalCount=642),64886,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_15.csv
tpex,2017-11-16,2017-11-16,json(totalCount=641),64792,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_16.csv
tpex,2017-11-17,2017-11-17,json(totalCount=641),64741,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_17.csv
tpex,2017-11-18,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_18.csv
tpex,2017-11-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_19.csv
tpex,2017-11-02,2017-11-02,json(totalCount=640),64223,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_2.csv
tpex,2017-11-20,2017-11-20,json(totalCount=641),64694,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_20.csv
tpex,2017-11-21,2017-11-21,json(totalCount=641),64741,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_21.csv
tpex,2017-11-22,2017-11-22,json(totalCount=642),65003,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_22.csv
tpex,2017-11-23,2017-11-23,json(totalCount=642),64833,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_23.csv
tpex,2017-11-24,2017-11-24,json(totalCount=644),64725,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_24.csv
tpex,2017-11-25,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_25.csv
tpex,2017-11-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_26.csv
tpex,2017-11-27,2017-11-27,json(totalCount=644),64699,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_27.csv
tpex,2017-11-28,2017-11-28,json(totalCount=644),64939,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_28.csv
tpex,2017-11-29,2017-11-29,json(totalCount=644),65001,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_29.csv
tpex,2017-11-03,2017-11-03,json(totalCount=642),64489,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_3.csv
tpex,2017-11-30,2017-11-30,json(totalCount=644),64995,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_30.csv
tpex,2017-11-04,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_4.csv
tpex,2017-11-05,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_5.csv
tpex,2017-11-06,2017-11-06,json(totalCount=641),64237,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_6.csv
tpex,2017-11-07,2017-11-07,json(totalCount=641),64532,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_7.csv
tpex,2017-11-08,2017-11-08,json(totalCount=641),64622,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_8.csv
tpex,2017-11-09,2017-11-09,json(totalCount=641),64885,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_11_9.csv
tpex,2017-12-01,2017-12-01,json(totalCount=644),65333,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_1.csv
tpex,2017-12-10,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_10.csv
tpex,2017-12-11,2017-12-11,json(totalCount=643),64841,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_11.csv
tpex,2017-12-12,2017-12-12,json(totalCount=643),64610,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_12.csv
tpex,2017-12-13,2017-12-13,json(totalCount=643),64576,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_13.csv
tpex,2017-12-14,2017-12-14,json(totalCount=647),65081,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_14.csv
tpex,2017-12-15,2017-12-15,json(totalCount=647),64908,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_15.csv
tpex,2017-12-16,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_16.csv
tpex,2017-12-17,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_17.csv
tpex,2017-12-18,2017-12-18,json(totalCount=646),64983,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_18.csv
tpex,2017-12-19,2017-12-19,json(totalCount=646),65126,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_19.csv
tpex,2017-12-02,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_2.csv
tpex,2017-12-20,2017-12-20,json(totalCount=645),64841,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_20.csv
tpex,2017-12-21,2017-12-21,json(totalCount=645),64957,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_21.csv
tpex,2017-12-22,2017-12-22,json(totalCount=645),64792,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_22.csv
tpex,2017-12-23,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_23.csv
tpex,2017-12-24,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_24.csv
tpex,2017-12-25,2017-12-25,json(totalCount=645),64631,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_25.csv
tpex,2017-12-26,2017-12-26,json(totalCount=645),64849,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_26.csv
tpex,2017-12-27,2017-12-27,json(totalCount=645),64663,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_27.csv
tpex,2017-12-28,2017-12-28,json(totalCount=646),64815,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_28.csv
tpex,2017-12-29,2017-12-29,json(totalCount=648),64989,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_29.csv
tpex,2017-12-03,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_3.csv
tpex,2017-12-30,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_30.csv
tpex,2017-12-31,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_31.csv
tpex,2017-12-04,2017-12-04,json(totalCount=644),65033,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_4.csv
tpex,2017-12-05,2017-12-05,json(totalCount=644),65227,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_5.csv
tpex,2017-12-06,2017-12-06,json(totalCount=643),65421,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_6.csv
tpex,2017-12-07,2017-12-07,json(totalCount=643),65040,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_7.csv
tpex,2017-12-08,2017-12-08,json(totalCount=643),65095,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_8.csv
tpex,2017-12-09,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_12_9.csv
tpex,2017-01-01,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_1.csv
tpex,2017-01-10,2017-01-10,json(totalCount=633),64170,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_10.csv
tpex,2017-01-11,2017-01-11,json(totalCount=633),64134,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_11.csv
tpex,2017-01-12,2017-01-12,json(totalCount=633),63981,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_12.csv
tpex,2017-01-13,2017-01-13,json(totalCount=633),64084,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_13.csv
tpex,2017-01-14,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_14.csv
tpex,2017-01-15,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_15.csv
tpex,2017-01-16,2017-01-16,json(totalCount=634),64076,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_16.csv
tpex,2017-01-17,2017-01-17,json(totalCount=634),64100,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_17.csv
tpex,2017-01-18,2017-01-18,json(totalCount=634),64141,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_18.csv
tpex,2017-01-19,2017-01-19,json(totalCount=634),64330,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_19.csv
tpex,2017-01-02,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_2.csv
tpex,2017-01-20,2017-01-20,json(totalCount=634),64212,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_20.csv
tpex,2017-01-21,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_21.csv
tpex,2017-01-22,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_22.csv
tpex,2017-01-23,2017-01-23,json(totalCount=634),64113,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_23.csv
tpex,2017-01-24,2017-01-24,json(totalCount=634),64155,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_24.csv
tpex,2017-01-25,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_25.csv
tpex,2017-01-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_26.csv
tpex,2017-01-27,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_27.csv
tpex,2017-01-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_28.csv
tpex,2017-01-29,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_29.csv
tpex,2017-01-03,2017-01-03,json(totalCount=632),63512,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_3.csv
tpex,2017-01-30,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_30.csv
tpex,2017-01-31,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_31.csv
tpex,2017-01-04,2017-01-04,json(totalCount=632),63718,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_4.csv
tpex,2017-01-05,2017-01-05,json(totalCount=632),63814,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_5.csv
tpex,2017-01-06,2017-01-06,json(totalCount=633),63818,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_6.csv
tpex,2017-01-07,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_7.csv
tpex,2017-01-08,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_8.csv
tpex,2017-01-09,2017-01-09,json(totalCount=633),64065,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_1_9.csv
tpex,2017-02-01,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_1.csv
tpex,2017-02-10,2017-02-10,json(totalCount=634),64500,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_10.csv
tpex,2017-02-11,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_11.csv
tpex,2017-02-12,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_12.csv
tpex,2017-02-13,2017-02-13,json(totalCount=634),64456,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_13.csv
tpex,2017-02-14,2017-02-14,json(totalCount=634),64334,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_14.csv
tpex,2017-02-15,2017-02-15,json(totalCount=634),64337,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_15.csv
tpex,2017-02-16,2017-02-16,json(totalCount=634),64301,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_16.csv
tpex,2017-02-17,2017-02-17,json(totalCount=634),64493,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_17.csv
tpex,2017-02-18,2017-02-18,json(totalCount=634),63889,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_18.csv
tpex,2017-02-19,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_19.csv
tpex,2017-02-02,2017-02-02,json(totalCount=634),64116,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_2.csv
tpex,2017-02-20,2017-02-20,json(totalCount=634),64382,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_20.csv
tpex,2017-02-21,2017-02-21,json(totalCount=634),64284,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_21.csv
tpex,2017-02-22,2017-02-22,json(totalCount=635),64511,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_22.csv
tpex,2017-02-23,2017-02-23,json(totalCount=635),64489,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_23.csv
tpex,2017-02-24,2017-02-24,json(totalCount=635),64587,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_24.csv
tpex,2017-02-25,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_25.csv
tpex,2017-02-26,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_26.csv
tpex,2017-02-27,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_27.csv
tpex,2017-02-28,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_28.csv
tpex,2017-02-03,2017-02-03,json(totalCount=634),64167,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_3.csv
tpex,2017-02-04,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_4.csv
tpex,2017-02-05,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_5.csv
tpex,2017-02-06,2017-02-06,json(totalCount=634),64384,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_6.csv
tpex,2017-02-07,2017-02-07,json(totalCount=634),64218,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_7.csv
tpex,2017-02-08,2017-02-08,json(totalCount=634),64293,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_8.csv
tpex,2017-02-09,2017-02-09,json(totalCount=634),64391,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_2_9.csv
tpex,2017-03-01,2017-03-01,json(totalCount=635),64663,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_1.csv
tpex,2017-03-10,2017-03-10,json(totalCount=635),64950,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_10.csv
tpex,2017-03-11,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_11.csv
tpex,2017-03-12,,0-byte sentinel,0,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_12.csv
tpex,2017-03-13,2017-03-13,json(totalCount=635),64802,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_13.csv
tpex,2017-03-14,2017-03-14,json(totalCount=635),64752,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_14.csv
tpex,2017-03-15,2017-03-15,json(totalCount=635),64702,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_15.csv
tpex,2017-03-16,2017-03-16,json(totalCount=635),64836,/Users/zaoldyeck/Documents/scala/quantlib/data/sbl_borrowing/tpex/2017/2017_3_16.csv
