# 2024-03-01 全池(1192 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M|外持% 外20 投20 資20 券20(外資持股比;外資/投信20日淨買佔成交值%;融資/借券餘額20日變化%)|PB位 PE位 殖(PB/PE 三年分位%,高=貴;殖利率%)|益前→新(前一→最新已公佈季累計營益率%)
6457 紘康|半導體業|105 68 55|89 89 11 41|0.4 9|5 10 0 -4 4|PB位49 PE位na 殖1.5|益-30.3→-21.2
6462 神盾|半導體業|48 44 15|99 99 229 312|0.7 1559|12 0 -0 57 -25|PB位100 PE位na 殖0.8|益-33.2→-32.6
6465 威潤|通信網路|-32 55 15|90 90 45 46|1.8 11|0 -0 0 -100 na|PB位98 PE位na 殖0.0|益-23.9→-24.7
6469 大樹|生技醫療|6 9 -1|80 80 -13 -12|1.6 119|7 -8 -1 3 -4|PB位49 PE位82 殖1.8|益5.0→4.9
6470 宇智|通信網路|-44 -31 -23|67 83 -9 -11|1.3 13|5 3 0 -10 -24|PB位20 PE位53 殖6.6|益7.9→8.2
6472 保瑞|生技醫療|-35 -37 -127|83 89 1 -1|0.7 738|12 1 -2 -4 21|PB位80 PE位55 殖1.6|益36.5→37.4
6477 安集|光電業|-9 -43 -3|72 92 5 -7|2.2 15|1 1 0 -1 -4|PB位14 PE位20 殖2.5|益20.5→22.1
6485 點序|半導體業|-23 -19 -10|76 76 -11 8|0.4 51|7 -5 -2 2 7|PB位32 PE位70 殖4.3|益9.4→5.9
6486 互動|通信網路|87 86 61|100 100 16 17|2.6 15|5 15 0 3 63|PB位27 PE位80 殖7.3|益12.5→11.0
6488 環球晶|半導體業|-26 -11 -9|90 90 6 23|1.0 554|23 -23 -4 28 79|PB位18 PE位25 殖2.9|益31.0→29.9
6491 晶碩|生技醫療|14 16 7|89 96 -2 12|1.4 197|10 14 -2 -30 -19|PB位1 PE位26 殖2.5|益27.7→27.0
6492 生華科|生技醫療|0 0 -0|73 73 -20 -1|0.8 7|5 5 0 4 -9|PB位18 PE位na 殖0.0|益-29123.8→-29938.5
6494 九齊|半導體業|141 42 44|89 89 2 37|1.2 45|11 7 0 -29 1|PB位53 PE位89 殖2.0|益-1.6→2.5
6504 南六|其他|24 10 3|84 84 -8 -6|0.3 6|4 6 0 -14 -4|PB位8 PE位42 殖1.4|益3.7→2.6
6505 台塑化|油電燃氣|-7 -10 5|82 85 -13 -10|1.3 150|7 -6 -0 25 -4|PB位0 PE位66 殖1.5|益-0.6→3.0
6509 聚和|化學工業|17 -4 9|86 98 1 6|1.7 32|3 10 -0 0 -23|PB位26 PE位41 殖3.5|益12.6→12.4
6510 精測|半導體業|8 -14 16|90 93 -5 8|0.8 56|7 -5 -6 -2 7|PB位49 PE位99 殖0.1|益-3.6→-3.2
6515 穎崴|半導體業|-14 -47 -27|88 94 15 32|0.8 455|12 3 -4 13 3|PB位91 PE位88 殖2.8|益17.3→16.0
6517 保勝光學|光電業|-8 -7 5|47 83 -15 -7|0.4 18|1 5 0 -2 8|PB位22 PE位40 殖1.5|益26.6→24.8
6523 達爾膚|生技醫療|42 28 -5|98 98 -2 21|1.0 12|8 -6 0 -5 -5|PB位99 PE位86 殖5.2|益41.5→41.8
6526 達發|半導體業|38 15 na|na na 29 na|2.6 699|7 6 2 na -21|PB位95 PE位95 殖0.7|益na→8.3
6530 創威|通信網路|42 8 10|92 92 7 78|2.0 305|4 1 0 31 23|PB位96 PE位100 殖2.3|益18.0→18.8
6531 愛普*|半導體業|2 32 35|88 88 11 44|1.1 2327|23 -6 -2 16 66|PB位58 PE位92 殖1.5|益16.9→18.6
6532 瑞耘|半導體業|37 4 -4|97 97 22 44|8.0 25|2 -4 0 44 17|PB位100 PE位88 殖3.3|益21.8→22.8
6533 晶心科|半導體業|22 63 33|87 90 6 17|0.7 793|24 3 0 -17 -24|PB位57 PE位na 殖0.3|益-47.5→-39.8
6535 順藥|生技醫療|-11 2290 227|100 100 178 196|2.0 169|2 -2 0 na 0|PB位100 PE位na 殖0.0|益-823.0→-697.6
6538 倉和|電子零組|40 57 10|74 74 -3 -19|0.9 138|6 -18 0 33 55|PB位75 PE位69 殖2.3|益15.3→19.4
6541 泰福-KY|生技醫療|-4 43 -273|44 83 -11 1|0.9 15|26 3 0 10 -3|PB位16 PE位na 殖0.0|益-2331.2→-3073.4
6546 正基|通信網路|48 17 38|93 93 56 56|0.7 618|4 -2 1 24 64|PB位93 PE位98 殖4.5|益11.5→11.6
6547 高端疫苗|生技醫療|na na na|78 78 -13 -12|0.5 64|6 -4 0 -1 16|PB位30 PE位na 殖0.0|益na→-306.0
6548 長科*|半導體業|5 -4 13|75 98 3 2|0.9 29|5 0 -1 0 -28|PB位27 PE位60 殖1.8|益13.6→12.5
6550 北極星藥業-KY|生技醫療|5802 na na|70 81 -1 -17|0.7 86|68 -3 0 5 3|PB位3 PE位na 殖0.0|益na→-48392.6
6561 是方|通信網路|5 4 -1|96 99 13 1|1.9 44|9 -18 1 17 31|PB位81 PE位73 殖2.9|益34.5→34.3
6568 宏觀|半導體業|-12 -43 -23|88 95 -1 27|1.9 14|5 7 0 -4 -13|PB位60 PE位100 殖2.5|益3.5→5.6
6569 醫揚|生技醫療|-24 -24 -19|68 82 -16 -1|3.5 20|3 1 0 13 0|PB位76 PE位59 殖4.0|益11.9→12.2
6576 逸達|生技醫療|52 4521 2727|82 98 18 29|1.1 30|27 7 0 na na|PB位49 PE位na 殖0.0|益-679.0→-544.3
6577 勁豐|電腦及週|4 4 -38|74 86 -2 9|0.6 5|2 9 0 -12 -9|PB位83 PE位62 殖4.6|益9.9→10.3
6578 達邦蛋白|農業科技|38 9 12|95 95 12 45|2.4 11|2 -1 0 -10 20|PB位100 PE位na 殖2.8|益-11.6→-12.3
6579 研揚|電腦及週|13 -4 -2|68 92 -1 2|3.7 102|3 -1 1 6 -8|PB位91 PE位73 殖2.9|益12.5→12.5
6584 南俊國際|電子零組|73 31 na|na 100 138 185|0.6 125|9 1 0 58 35|PB位100 PE位na 殖0.6|益-7.5→-3.4
6585 鼎基|其他|42 40 26|100 100 34 88|1.3 181|15 7 1 -5 -27|PB位100 PE位100 殖1.7|益13.7→17.2
6589 台康生技|生技醫療|63 35 53|73 88 -12 -3|0.9 46|5 -5 0 -3 -9|PB位17 PE位na 殖0.0|益-134.3→-119.4
6590 普鴻|資訊服務|-3 16 -12|95 99 16 21|1.6 7|1 6 0 na na|PB位88 PE位86 殖4.9|益15.6→18.6
6591 動力-KY|電腦及週|73 8 -1|95 100 13 9|4.7 8|23 -4 0 42 -18|PB位55 PE位85 殖7.0|益5.9→8.1
6592 和潤企業|其他|23 23 -3|80 88 -5 -6|1.3 69|27 -2 0 -2 -7|PB位53 PE位85 殖3.8|益19.0→18.7
6593 台灣銘板|資訊服務|54 53 13|73 73 9 87|0.6 161|0 -1 0 na 21|PB位92 PE位60 殖0.7|益6.4→8.6
6596 寬宏藝術|文化創意|-35 8 -50|76 98 3 5|0.4 5|2 2 0 1 -14|PB位50 PE位11 殖0.9|益3.0→9.0
6605 帝寶|汽車工業|9 10 1|98 98 13 33|1.3 67|19 11 -3 -20 1|PB位99 PE位84 殖3.2|益15.2→15.7
6612 奈米醫材|生技醫療|19 2 -18|66 84 -9 -7|0.7 6|26 6 0 -8 -4|PB位66 PE位31 殖0.8|益22.9→22.8
6613 朋億*|其他電子|86 30 12|100 100 35 44|2.5 59|6 15 1 -15 -14|PB位100 PE位95 殖6.1|益16.3→15.0
6625 必應|其他|163 52 -168|67 79 1 -4|0.2 43|1 -1 0 13 18|PB位76 PE位11 殖0.0|益8.2→9.5
6640 均華|半導體業|371 185 168|100 100 130 199|1.6 46|1 1 0 na 0|PB位100 PE位90 殖1.6|益7.5→3.6
6643 M31|半導體業|24 12 -9|100 100 109 111|0.4 1663|21 3 -2 -0 -23|PB位100 PE位100 殖0.5|益20.0→25.4
6651 全宇昕|半導體業|19 -7 10|94 94 2 16|0.9 8|3 7 0 -9 -22|PB位37 PE位59 殖7.3|益19.6→17.4
6657 華安|生技醫療|135 28 na|na 85 -10 -4|1.0 9|7 -4 0 137 71|PB位63 PE位na 殖0.0|益-4555.3→-4166.1
6664 群翊|電子零組|14 2 -3|90 90 -3 -7|2.3 46|6 2 0 27 -5|PB位80 PE位73 殖5.0|益29.9→29.0
6667 信紘科|其他電子|36 22 19|96 96 67 91|0.9 406|5 0 0 -7 23|PB位99 PE位58 殖3.0|益12.6→14.9
6668 中揚光|光電業|22 10 26|98 98 54 60|2.3 167|19 1 0 37 10|PB位98 PE位na 殖0.0|益-38.2→-34.1
6669 緯穎|電腦及週|14 -20 -9|100 100 48 47|1.4 6033|32 7 -2 -45 -30|PB位100 PE位100 殖1.7|益6.1→6.1
6670 復盛應用|運動休閒|-8 -16 11|99 99 11 14|0.9 50|25 16 -3 -13 -11|PB位44 PE位59 殖9.8|益11.0→11.0
6672 騰輝電子-KY|電子零組|4 -6 4|90 90 5 -3|0.7 50|32 14 1 18 -43|PB位38 PE位71 殖4.0|益8.5→10.1
6679 鈺太|半導體業|74 66 58|94 94 24 25|1.2 520|10 -10 7 -36 32|PB位55 PE位96 殖1.2|益17.7→18.2
6683 雍智科技|半導體業|5 -3 5|94 94 25 58|0.9 107|12 1 2 na 2|PB位63 PE位84 殖2.5|益29.5→28.1
6684 安格|半導體業|191 180 132|96 96 75 177|1.5 869|1 -0 0 10 37|PB位71 PE位na 殖0.8|益-93.6→-77.7
6689 伊雲谷|數位雲端|23 20 3|78 93 6 4|0.7 43|13 6 0 -2 -17|PB位40 PE位31 殖2.2|益1.1→1.4
6690 安碁資訊|數位雲端|8 15 1|86 93 8 16|0.5 12|3 -7 0 na -5|PB位54 PE位34 殖2.8|益12.1→12.7
6691 洋基工程|其他電子|23 -4 -19|99 99 19 53|1.5 119|5 19 1 3 -8|PB位100 PE位98 殖4.8|益13.6→14.0
6693 廣閎科|半導體業|31 2 22|92 92 14 9|0.7 12|2 14 0 1 -25|PB位77 PE位na 殖2.6|益1.8→1.4
6695 芯鼎|半導體業|25 35 27|86 86 42 104|0.5 1039|2 -0 0 -21 6|PB位91 PE位na 殖0.0|益-9.4→-6.3
6698 旭暉應材|其他電子|6 4 13|84 92 19 8|0.4 22|1 -2 0 12 52|PB位48 PE位na 殖0.0|益-8.5→-11.4
6703 軒郁|生技醫療|111 82 4|90 90 -2 30|0.8 35|14 4 0 na -22|PB位96 PE位85 殖2.4|益17.7→17.8
6706 惠特|光電業|-51 -42 18|61 90 -4 -4|0.8 13|6 -3 0 -8 -1|PB位4 PE位na 殖5.6|益-23.1→-32.7
6712 長聖|生技醫療|61 47 19|98 98 10 12|3.4 81|7 5 0 9 -1|PB位74 PE位16 殖1.4|益31.1→40.5
6715 嘉基|電子零組|40 -3 15|100 100 43 63|1.8 109|4 5 0 -0 -12|PB位96 PE位64 殖2.2|益18.4→20.3
6716 應廣|半導體業|208 177 126|81 81 -11 59|0.8 41|1 -0 0 na 300|PB位73 PE位93 殖4.4|益8.0→5.9
6719 力智|半導體業|28 -0 39|89 99 19 42|1.3 472|11 12 -0 -14 -36|PB位76 PE位100 殖3.2|益-4.7→-4.3
6732 昇佳電子|半導體業|110 82 45|90 90 2 43|2.1 436|9 0 1 9 -21|PB位74 PE位97 殖3.2|益13.2→13.9
6733 博晟生醫|生技醫療|199 166 -119|82 95 13 11|0.7 14|1 6 0 na na|PB位95 PE位na 殖0.0|益-171.3→-193.7
6735 美達科技|其他電子|266 189 183|86 86 64 70|3.1 28|0 0 0 na na|PB位89 PE位na 殖3.4|益-27.6→-24.0
6741 91APP*-KY|數位雲端|20 12 0|64 88 -7 -3|0.6 34|62 5 -4 5 -1|PB位9 PE位3 殖0.7|益na→28.7
6743 安普新|其他電子|2 10 23|65 92 3 2|0.6 9|4 8 0 -13 4|PB位42 PE位na 殖1.0|益3.3→4.4
6752 叡揚|資訊服務|1 2 -9|75 90 -2 14|0.3 8|4 5 0 -14 -5|PB位76 PE位77 殖2.6|益11.8→12.7
6753 龍德造船|航運業|-41 -9 -39|na 75 -6 -21|1.0 19|1 -2 0 2 13|PB位3 PE位3 殖1.2|益12.8→12.2
6754 匯僑設計|居家生活|98 42 39|93 98 11 19|0.8 5|16 9 0 -17 0|PB位95 PE位45 殖6.2|益5.6→8.5
6756 威鋒電子|半導體業|52 33 46|94 94 16 24|1.0 128|6 9 0 -14 -9|PB位55 PE位99 殖2.8|益7.6→8.5
6757 台灣虎航|航運業|43 160 na|na 90 8 -2|1.0 14|1 13 0 na na|PB位52 PE位99 殖0.0|益19.8→21.5
6761 穩得|電子零組|35 9 14|85 95 9 1|2.8 6|1 -3 0 na 76|PB位26 PE位87 殖7.3|益8.0→7.4
6763 綠界科技*|數位雲端|17 5 -1|72 87 -4 1|0.9 17|5 2 0 na 0|PB位11 PE位11 殖3.6|益27.3→27.1
6768 志強-KY|運動休閒|6 0 20|99 99 12 13|3.6 17|75 -0 0 4 -18|PB位39 PE位50 殖6.9|益3.4→2.6
6770 力積電|半導體業|-9 -13 24|77 87 -9 -3|1.0 363|14 -13 -1 -5 31|PB位11 PE位na 殖3.8|益1.2→-3.5
6776 展碁國際|電子通路|17 4 2|100 100 23 27|5.7 12|3 5 0 -11 1|PB位99 PE位88 殖5.1|益2.2→2.2
6781 AES-KY|電子零組|-9 -18 14|85 94 1 12|0.8 241|74 3 -6 -33 -16|PB位24 PE位45 殖2.7|益na→22.0
6782 視陽|生技醫療|23 12 22|71 98 37 62|1.2 196|4 1 3 17 7|PB位68 PE位100 殖0.9|益11.5→13.8
6788 華景電|半導體業|35 -2 -4|91 99 13 16|2.6 54|6 15 0 -27 -33|PB位68 PE位66 殖5.5|益26.2→26.7
6789 采鈺|半導體業|27 15 30|93 93 14 45|1.5 1518|10 -3 0 3 84|PB位86 PE位99 殖0.3|益6.7→5.2
6790 永豐實|造紙工業|31 9 2|98 98 12 18|1.2 10|3 9 -0 67 -27|PB位75 PE位79 殖5.0|益8.0→9.9
6792 詠業|通信網路|19 -7 -5|79 79 -6 -1|1.6 9|2 -1 0 -24 -14|PB位31 PE位50 殖4.2|益15.3→16.0
6796 晉弘|生技醫療|25 7 -5|69 82 -9 -15|1.1 9|22 -3 0 -3 4|PB位22 PE位44 殖1.8|益18.5→16.2
6799 來頡|半導體業|12 9 17|100 100 34 34|1.7 523|15 1 -0 33 -4|PB位85 PE位100 殖1.4|益24.8→24.1
6803 崑鼎|綠能環保|8 -3 -11|92 93 -4 -4|1.0 8|2 -7 -5 -29 10|PB位72 PE位17 殖4.5|益20.7→20.5
6805 富世達|電子零組|171 89 na|na na 92 na|0.6 621|13 9 4 na na|PB位100 PE位100 殖0.5|益na→14.7
6806 森崴能源|綠能環保|70 191 -5|99 99 42 51|4.8 603|7 5 3 5 -22|PB位86 PE位34 殖1.0|益5.9→6.4
6811 宏碁資訊|數位雲端|66 25 16|87 100 34 23|1.1 261|2 3 4 -5 -22|PB位96 PE位98 殖2.2|益7.8→8.0
6829 千附精密|半導體業|61 20 34|87 87 29 -11|5.3 32|1 1 2 23 -12|PB位95 PE位100 殖4.0|益16.8→19.8
6830 汎銓|其他電子|20 6 -5|80 82 9 -14|1.4 85|6 0 1 1 3|PB位72 PE位69 殖3.6|益18.0→19.2
6835 圓裕|電子零組|-10 -4 12|96 96 24 24|1.7 39|9 10 0 -22 17|PB位93 PE位99 殖4.0|益10.2→11.4
6841 長佳智能|生技醫療|176 166 69|na 85 -14 -15|1.0 21|2 -3 0 1218 112|PB位11 PE位45 殖2.3|益-192.2→-152.3
6863 永道-KY|通信網路|45 72 42|na 92 5 11|0.9 70|76 1 0 71 -40|PB位49 PE位54 殖1.3|益15.5→14.3
6869 雲豹能源|綠能環保|-41 -49 -65|na 98 28 49|1.5 35|1 4 0 37 355|PB位74 PE位54 殖1.7|益13.8→13.4
6870 騰雲|數位雲端|6 5 na|na na -10 na|1.1 6|0 -2 0 na na|PB位1 PE位37 殖2.2|益na→12.7
6873 泓德能源|綠能環保|-22 3 -49|na 96 42 51|1.6 96|4 7 0 524 161|PB位80 PE位92 殖2.6|益12.9→12.2
6874 倍力|資訊服務|-3 44 23|62 86 6 4|0.4 8|1 -1 0 na na|PB位44 PE位42 殖3.1|益6.5→6.9
6895 宏碩系統|半導體業|-22 -13 na|na 74 -4 -24|1.9 8|1 1 0 na 18|PB位2 PE位94 殖2.1|益na→23.2
6901 鑽石投資|其他|-2507 -841 na|na na -14 na|1.8 41|1 -2 0 na 75|PB位39 PE位na 殖4.5|益na→104.7
6922 宸曜|電腦及週|48 1 na|na na 0 na|0.8 6|2 4 0 na na|PB位68 PE位68 殖4.8|益na→14.0
6933 AMAX-KY|電腦及週|-55 -16 na|na na -10 na|1.6 52|37 -10 0 na na|PB位51 PE位53 殖0.0|益na→5.9
7402 邑錡|光電業|147 41 41|100 100 65 38|2.3 154|8 2 0 29 5|PB位100 PE位100 殖1.4|益6.9→6.8
7556 意德士科技|半導體業|27 9 11|92 92 35 41|1.6 9|2 1 0 na na|PB位89 PE位83 殖2.1|益21.1→20.5
8011 台通|通信網路|41 57 31|98 98 24 35|0.9 153|6 -0 0 16 11|PB位100 PE位na 殖0.0|益4.1→4.8
8016 矽創|半導體業|56 34 30|98 98 3 19|1.0 181|33 2 4 13 -4|PB位64 PE位91 殖7.4|益14.0→14.9
8021 尖點|其他電子|8 -0 18|88 97 6 3|1.1 11|6 12 0 -17 -14|PB位48 PE位na 殖2.8|益-0.5→1.8
8024 佑華|半導體業|61 1 34|92 96 6 11|1.5 6|3 -6 0 29 4|PB位66 PE位na 殖8.8|益-17.2→-20.0
8027 鈦昇|電機機械|-1 -9 33|94 94 43 34|2.1 424|4 -0 0 1 -12|PB位92 PE位98 殖2.1|益-3.8→-1.2
8028 昇陽半導體|半導體業|-6 -11 -18|84 95 3 -4|2.7 57|12 -1 0 -4 -19|PB位1 PE位49 殖3.4|益9.5→7.4
8033 雷虎|其他|39 1 8|68 79 -6 -19|1.2 41|2 2 0 na na|PB位62 PE位na 殖0.0|益-2.3→-6.4
8034 榮群|通信網路|301 167 -25|79 79 11 35|0.2 67|6 0 0 -42 -6|PB位97 PE位68 殖2.3|益13.0→13.1
8039 台虹|電子零組|66 42 37|89 89 7 5|0.6 37|16 2 0 -10 15|PB位49 PE位80 殖3.3|益2.6→5.9
8040 九暘|半導體業|-34 -36 8|100 100 31 51|5.6 288|1 -1 0 33 4|PB位76 PE位100 殖1.9|益-4.6→-7.3
8044 網家|數位雲端|-1 -7 3|56 81 -12 -10|2.3 31|11 0 0 22 -3|PB位5 PE位na 殖0.0|益-1.4→-1.5
8046 南電|電子零組|-38 -47 -12|73 77 -12 -13|0.9 508|9 -12 -1 3 19|PB位1 PE位60 殖8.6|益20.3→17.1
8048 德勝|通信網路|63 38 -32|72 79 2 -3|2.1 30|2 6 0 4 -25|PB位87 PE位71 殖4.6|益15.0→15.2
8049 晶采|光電業|-5 -32 -24|100 100 5 11|2.1 16|6 9 0 10 -6|PB位97 PE位84 殖6.7|益20.4→20.7
8050 廣積|電腦及週|-22 -27 -19|79 80 5 -15|1.6 224|3 -4 0 -2 8|PB位64 PE位42 殖6.5|益8.5→8.2
8054 安國|半導體業|17 75 47|87 87 115 435|0.1 699|9 1 -0 -18 -55|PB位99 PE位na 殖0.3|益-20.5→-22.3
8059 凱碩|通信網路|-89 -59 -4|98 98 177 175|1.6 234|2 -0 0 -14 -5|PB位100 PE位82 殖0.0|益1.5→-5.6
8064 東捷|光電業|-38 -44 -26|100 100 77 76|4.7 340|6 -1 0 82 289|PB位100 PE位87 殖4.8|益2.5→1.7
8068 全達|電子通路|230 67 61|79 79 0 32|0.3 27|7 -2 0 -23 5|PB位64 PE位na 殖0.0|益-5.1→-4.6
8069 元太|光電業|-4 -23 -17|100 100 46 39|1.5 1896|41 19 4 -25 47|PB位78 PE位79 殖1.8|益26.6→27.1
8070 長華*|電子通路|5 -6 15|100 100 17 29|2.3 82|10 1 0 207 29|PB位23 PE位69 殖6.6|益10.2→10.2
8071 能率網通|電子零組|12 -2 10|86 96 6 -1|0.2 5|2 -0 0 -22 4|PB位71 PE位na 殖3.4|益0.3→1.1
8076 伍豐|電腦及週|-22 -16 -11|79 89 -1 -3|0.8 15|4 7 0 -1 -12|PB位32 PE位62 殖3.3|益2.5→6.9
8081 致新|半導體業|19 5 4|92 92 -2 14|0.6 121|29 -7 1 38 8|PB位54 PE位82 殖5.3|益19.0→19.7
8083 瑞穎|電機機械|98 41 54|99 99 5 4|1.4 14|2 8 0 25 -11|PB位45 PE位89 殖4.4|益24.7→26.3
8084 巨虹|電子通路|-27 -21 2|82 91 10 24|1.0 39|1 -3 -5 na na|PB位81 PE位73 殖0.0|益-7.7→-9.5
8085 福華|其他電子|15 -14 -2|97 97 81 73|2.8 484|7 -1 0 12 27|PB位100 PE位90 殖0.1|益-11.9→-13.6
8086 宏捷科|半導體業|254 215 149|100 100 19 53|0.9 762|22 11 0 -0 -54|PB位87 PE位94 殖0.7|益-23.9→-6.0
8087 麗升能源|綠能環保|9671 6584 4672|78 96 22 17|1.7 7|3 0 0 na na|PB位80 PE位17 殖0.0|益-29.7→-36.7
8088 品安|半導體業|-36 -28 -15|95 95 17 33|1.0 42|8 -0 0 5 10|PB位99 PE位63 殖5.2|益10.5→11.8
8089 康全電訊|通信網路|72 -23 16|100 100 151 401|0.5 246|3 1 0 -19 -37|PB位100 PE位na 殖0.8|益-48.3→-36.8
8091 翔名|半導體業|27 4 8|98 98 21 20|3.4 42|9 9 0 33 -31|PB位99 PE位77 殖6.5|益18.4→17.7
8092 建暐|其他電子|-25 2 -5|98 98 110 104|4.5 6|1 0 0 na na|PB位100 PE位100 殖0.0|益1.7→1.5
8096 擎亞|電子通路|171 121 91|93 93 139 141|1.1 689|22 -0 0 -25 30|PB位99 PE位na 殖0.2|益-3.1→-2.7
8097 常珵|通信網路|-99 -99 -17|97 97 23 19|2.3 35|3 0 0 -9 0|PB位61 PE位99 殖3.0|益-5.9→-18.9
8103 瀚荃|電子零組|36 13 24|98 98 17 21|0.9 17|15 18 0 -10 1|PB位65 PE位98 殖4.3|益7.6→9.9
8105 凌巨|光電業|-15 -17 -3|91 100 15 7|2.4 30|59 -3 0 -4 8|PB位76 PE位92 殖1.4|益1.3→0.9
8109 博大|電子零組|3 -8 -18|86 89 1 -12|1.0 7|2 18 -1 -2 -35|PB位17 PE位53 殖2.0|益35.9→35.0
8110 華東|半導體業|15 4 23|95 95 13 25|0.9 102|6 7 0 1 -43|PB位88 PE位na 殖0.9|益-5.1→-6.1
8111 立碁|光電業|7 0 4|87 91 9 17|0.4 24|2 0 0 17 66|PB位68 PE位98 殖5.8|益-0.4→-1.8
8112 至上|電子通路|118 82 71|88 88 18 30|0.5 272|27 -10 1 -34 6|PB位83 PE位98 殖7.0|益2.4→2.7
8114 振樺電|電腦及週|-3 -9 6|100 100 15 25|4.1 21|8 9 -0 17 -17|PB位68 PE位65 殖5.4|益12.7→12.8
8121 越峰|電子零組|38 7 19|79 94 -0 4|1.4 5|0 1 0 na na|PB位32 PE位na 殖0.0|益-12.6→-12.2
8131 福懋科|半導體業|8 -10 14|86 90 -8 -9|2.9 11|4 -31 -0 2 -8|PB位4 PE位99 殖2.5|益8.6→4.8
8147 正淩|電子零組|85 24 22|94 94 77 88|5.0 97|3 -1 0 343 14|PB位99 PE位60 殖2.1|益5.6→7.6
8150 南茂|半導體業|28 23 23|100 100 11 16|1.3 82|43 18 -2 14 -26|PB位55 PE位86 殖4.1|益7.0→7.6
8155 博智|電子零組|8 9 21|81 86 10 7|0.4 100|3 3 -20 15 -22|PB位58 PE位92 殖5.1|益6.8→6.3
8163 達方|電腦及週|-3 -8 2|96 96 7 27|1.0 50|18 3 -1 -34 -3|PB位48 PE位10 殖5.5|益5.2→4.4
8171 天宇|綠能環保|35 -19 12|65 96 0 7|1.7 10|2 13 0 4 -12|PB位14 PE位95 殖1.6|益-8.6→-8.6
8176 智捷|通信網路|40 20 -13|83 83 4 37|0.9 6|4 12 0 na na|PB位96 PE位na 殖0.0|益-16.4→-6.1
8183 精星|其他電子|28 6 5|85 85 -7 4|0.7 13|1 2 0 -9 -0|PB位5 PE位36 殖3.8|益10.8→10.5
8201 無敵|其他電子|-39 -9 5|73 87 28 4|0.4 10|1 0 0 0 na|PB位92 PE位na 殖0.0|益-15.3→-15.1
8210 勤誠|電腦及週|164 120 93|86 86 24 20|0.5 1792|8 -7 -2 46 91|PB位96 PE位96 殖1.5|益9.3→10.3
8213 志超|電子零組|8 -7 -2|90 90 -3 -5|0.7 12|22 -26 -0 6 -8|PB位38 PE位85 殖6.0|益7.0→8.1
8215 明基材|光電業|26 5 -9|80 92 -3 -3|1.6 67|3 -6 -0 6 21|PB位25 PE位99 殖3.5|益3.2→4.0
8222 寶一|電機機械|32 72 16|69 83 -1 -14|0.7 55|2 2 0 -10 -8|PB位76 PE位2 殖0.7|益3.3→4.9
8227 巨有科技|半導體業|28 130 75|92 92 57 152|0.1 245|5 -1 0 2 -27|PB位98 PE位88 殖0.6|益19.7→19.6
8234 新漢|電腦及週|-17 -30 -4|74 99 4 1|1.3 16|6 12 0 -4 0|PB位88 PE位64 殖6.3|益7.2→6.2
8255 朋程|電機機械|51 47 10|88 91 1 -1|0.6 60|9 -14 -3 -5 35|PB位9 PE位9 殖3.0|益6.9→6.3
8261 富鼎|半導體業|20 4 23|81 84 -8 7|0.4 53|2 2 -2 -11 -15|PB位6 PE位93 殖5.6|益8.5→9.4
8271 宇瞻|半導體業|25 9 16|99 99 29 41|5.7 30|16 7 0 60 13|PB位100 PE位90 殖4.4|益9.3→9.3
8299 群聯|半導體業|77 46 52|99 99 37 54|1.7 1138|48 9 1 -1 -4|PB位99 PE位100 殖2.4|益7.7→6.4
8341 日友|綠能環保|-10 -11 4|65 86 -12 -8|1.8 15|9 -19 -4 -5 0|PB位0 PE位100 殖3.6|益19.4→18.3
8349 恒耀國際|鋼鐵工業|48 28 15|96 96 4 11|0.6 9|2 6 -1 -6 -18|PB位66 PE位91 殖4.9|益3.5→3.9
8358 金居|電子零組|-19 -17 -1|84 84 -1 -13|0.8 93|7 3 -0 18 -10|PB位35 PE位70 殖4.2|益11.2→10.1
8383 千附|半導體業|-0 -27 6|93 100 8 7|5.6 10|7 3 0 51 -20|PB位80 PE位77 殖6.0|益4.2→8.1
8390 金益鼎|綠能環保|26 16 12|86 94 2 3|0.5 15|4 14 0 -22 -14|PB位69 PE位24 殖3.7|益7.7→7.2
8403 盛弘|生技醫療|19 20 23|75 94 -4 -4|1.0 5|2 2 0 -2 -21|PB位34 PE位92 殖3.1|益2.8→2.3
8404 百和興業-KY|其他|104 35 50|76 90 -3 -6|1.3 15|53 5 0 46 4|PB位7 PE位na 殖3.6|益na→-1.8
8410 森田|電腦及週|25 26 4|89 89 36 28|0.2 13|2 10 0 -8 -1|PB位98 PE位41 殖0.8|益17.6→18.5
8415 大國鋼|鋼鐵工業|-9 -11 -4|92 95 -1 2|0.7 7|10 -32 0 -11 -9|PB位3 PE位54 殖5.3|益16.6→16.1
8422 可寧衛*|綠能環保|-13 -23 -4|87 97 0 -2|1.0 30|10 -21 -0 -12 -0|PB位22 PE位61 殖5.6|益31.0→30.7
8426 紅木-KY|其他|52 64 -14|80 80 7 33|0.6 33|68 -1 0 -5 22|PB位93 PE位31 殖0.0|益na→11.8
8431 匯鑽科|其他電子|54 23 29|88 94 12 -2|1.1 19|2 1 0 8 -24|PB位47 PE位82 殖0.5|益3.5→4.7
8432 東生華|生技醫療|139 68 41|99 99 25 41|2.8 16|2 1 0 0 -30|PB位100 PE位99 殖2.0|益13.8→12.8
