# 2024-08-01 全池(1346 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
2723 美食-KY|觀光餐旅|-6 -7 -2|69 88 -6 -11|0.6 26
2727 王品|觀光餐旅|3 -1 -7|78 84 -13 -15|0.5 110
2729 瓦城|觀光餐旅|20 9 -4|81 95 -0 1|0.9 19
2731 雄獅|觀光餐旅|25 36 -274|96 96 5 27|0.4 229
2732 六角|觀光餐旅|-1 1 3|74 74 -16 -19|0.6 15
2736 富野|觀光餐旅|-41 -44 -2|56 72 -22 -24|0.6 6
2739 寒舍|觀光餐旅|7 4 -12|88 88 -12 20|0.6 73
2743 山富|觀光餐旅|23 51 -438|80 80 -4 15|0.1 73
2745 五福|觀光餐旅|56 65 -1176|80 80 -16 35|0.4 54
2748 雲品|觀光餐旅|20 3 -6|69 79 -12 -16|0.5 17
2753 八方雲集|觀光餐旅|11 8 -1|92 92 -4 -0|0.6 19
2756 聯發國際|觀光餐旅|-14 -15 -7|71 71 2 5|0.5 8
2762 世界健身-KY|運動休閒|4 4 na|na 73 -10 -17|0.8 13
2801 彰銀|金融保險|-2 6 0|99 99 2 8|1.0 344
2809 京城銀|金融保險|6 -14 -68|87 87 2 44|0.4 231
2812 台中銀|金融保險|12 13 0|93 93 2 15|1.3 143
2816 旺旺保|金融保險|5 4 -8|89 97 2 8|0.6 23
2820 華票|金融保險|11 -8 -91|96 96 -3 2|0.7 14
2832 台產|金融保險|8 3 -7|99 99 0 13|0.6 7
2834 臺企銀|金融保險|10 5 1|99 99 10 42|1.2 496
2836 高雄銀|金融保險|13 8 3|97 97 8 10|0.7 44
2838 聯邦銀|金融保險|0 3 -1|90 90 -2 8|1.6 64
2845 遠東銀|金融保險|-13 -3 -8|89 89 -1 27|1.2 180
2850 新產|金融保險|1 0 -6|92 92 4 47|0.5 46
2851 中再保|金融保險|-1 7 -6|95 95 -2 25|0.7 62
2852 第一保|金融保險|-2 8 -1|96 96 -2 32|1.2 13
2855 統一證|金融保險|13 34 -22|97 97 3 54|0.7 126
2880 華南金|金融保險|4 12 1|100 100 12 31|0.8 483
2881 富邦金|金融保險|2 36 -67|98 98 30 40|0.9 2386
2882 國泰金|金融保險|-35 -11 -85|96 96 23 41|0.7 2542
2883 凱基金|金融保險|-61 23 -104|96 96 16 33|0.8 1003
2884 玉山金|金融保險|16 21 0|91 91 -1 12|1.6 982
2885 元大金|金融保險|-9 9 -11|96 96 5 23|0.9 677
2886 兆豐金|金融保險|-5 4 -24|100 100 5 13|1.0 897
2887 台新新光金|金融保險|26 22 16|99 99 7 16|1.6 647
2888 新光金|金融保險|-2 3 -56|92 92 22 27|0.8 1992
2889 國票金|金融保險|25 19 -7|90 90 -0 29|0.5 198
2890 永豐金|金融保險|14 18 -4|98 98 17 39|1.1 503
2891 中信金|金融保險|-5 13 -122|92 92 4 32|0.8 2938
2892 第一金|金融保險|-4 -0 3|100 100 6 10|1.1 466
2897 王道銀行|金融保險|-10 4 5|97 97 6 13|0.8 109
2903 遠百|貿易百貨|-2 -5 -2|91 91 -6 32|0.5 128
2905 三商|貿易百貨|-36 78 -96|100 100 38 62|1.2 44
2906 高林|貿易百貨|14 20 12|92 92 -1 8|0.5 24
2912 統一超|貿易百貨|6 7 -1|100 100 3 6|1.8 470
2913 農林|貿易百貨|11 10 10|74 96 1 10|0.6 118
2915 潤泰全|貿易百貨|13 -1 2|100 100 33 38|0.7 607
2916 滿心|居家生活|-2 -1 -6|79 79 -15 5|2.2 7
3003 健和興|電子零組|4 4 11|94 94 1 13|0.4 28
3004 豐達科|鋼鐵工業|12 22 -5|83 83 -8 12|0.4 19
3005 神基|電腦及週|-9 1 -3|71 71 2 5|0.4 450
3006 晶豪科|半導體業|18 20 8|83 84 -5 -4|0.8 546
3008 大立光|光電業|50 34 14|90 90 28 17|1.1 4058
3010 華立|電子通路|28 31 17|95 95 12 51|0.7 382
3011 今皓|電子零組|-9 -9 -1|70 84 -1 -10|1.1 15
3013 晟銘電|電腦及週|97 93 74|83 83 36 161|0.6 3302
3014 聯陽|半導體業|-5 -6 -31|83 83 -8 4|0.5 227
3015 全漢|電子零組|-15 -15 -1|90 90 -1 19|0.3 25
3016 嘉晶|半導體業|-3 -3 14|92 92 9 15|0.7 115
3017 奇鋐|電腦及週|19 11 -6|81 81 -1 70|0.8 6091
3019 亞光|光電業|40 26 17|98 98 49 43|1.6 770
3021 鴻名|電子零組|22 28 31|87 87 12 20|0.7 16
3022 威強電|電腦及週|-5 -14 7|88 88 13 15|1.2 219
3023 信邦|電子零組|-6 -4 0|94 94 13 23|2.0 502
3024 憶聲|光電業|-27 9 6|100 100 18 30|2.5 83
3025 星通|通信網路|-12 -1 -63|80 80 -6 6|0.3 77
3026 禾伸堂|電子零組|-4 -3 5|90 90 -8 -5|1.7 34
3027 盛達|通信網路|-17 -22 -65|75 78 -12 1|0.5 38
3028 增你強|電子通路|23 23 11|94 94 -5 4|1.0 18
3029 零壹|資訊服務|49 37 22|90 90 39 62|0.9 404
3030 德律|其他電子|67 87 62|80 80 36 118|0.3 325
3031 佰鴻|光電業|33 27 33|89 89 5 8|0.4 12
3032 偉訓|電子零組|-35 -16 -28|78 78 -14 -11|1.0 62
3033 威健|電子通路|41 29 15|91 91 -8 19|0.5 205
3034 聯詠|半導體業|-16 -17 -31|84 84 -16 3|0.8 2552
3035 智原|半導體業|-7 -9 4|67 67 6 -28|1.1 3824
3036 文曄|電子通路|86 108 58|60 60 -30 -29|0.7 364
3037 欣興|電子零組|7 10 23|85 85 -1 7|1.5 5720
3038 全台|光電業|-20 -22 -4|73 79 -10 -9|0.7 12
3041 揚智|半導體業|37 27 35|63 66 -7 -22|0.5 27
3042 晶技|電子零組|15 21 12|91 91 -0 16|0.6 305
3043 科風|其他電子|-53 -51 -17|56 97 21 3|0.7 11
3044 健鼎|電子零組|20 18 12|87 87 2 15|0.6 820
3045 台灣大|通信網路|11 10 1|91 91 0 7|0.6 960
3046 建碁|電腦及週|37 26 -30|73 84 -6 -11|0.8 14
3047 訊舟|通信網路|100 100 94|90 90 192 161|0.9 1280
3048 益登|電子通路|2 8 7|91 91 103 102|0.3 421
3050 鈺德|光電業|6 8 3|91 91 14 42|1.5 319
3051 力特|光電業|-13 -16 5|73 78 -12 -2|0.6 23
3052 夆典|建材營造|-42 -18 -24|100 100 3 17|1.5 15
3055 蔚華科|電子通路|27 -39 -5|73 73 -4 45|0.2 161
3056 富華新|建材營造|-95 110 108|100 100 10 40|1.2 147
3057 喬鼎|電腦及週|-20 12 15|79 79 18 9|0.4 8
3058 立德|電子零組|-20 -17 1|75 75 -11 -4|0.5 18
3059 華晶科|光電業|-14 -23 8|87 87 2 5|0.2 127
3060 銘異|電腦及週|48 47 14|80 80 8 43|0.2 130
3062 建漢|通信網路|21 15 38|88 88 35 44|0.3 411
3066 李洲|光電業|11 2 12|79 79 6 -20|0.6 5
3071 協禧|電腦及週|7 6 18|72 84 3 8|0.2 19
3073 天方能源|綠能環保|-3 -13 6|78 78 150 220|1.4 59
3078 僑威|電子零組|-31 -28 -64|79 82 -9 -11|1.5 83
3081 聯亞|通信網路|1 9 38|72 72 -4 21|0.9 501
3083 網龍|文化創意|101 62 33|85 85 1 13|0.4 31
3086 華義*|文化創意|9 2 -21|89 90 28 11|0.6 56
3088 艾訊|電腦及週|-28 -11 -3|81 81 8 15|0.5 64
3090 日電貿|電子零組|3 11 -1|92 92 -1 14|0.6 51
3092 鴻碩|電子零組|-12 -2 9|73 86 -6 -11|0.6 5
3093 港建*|其他電子|-64 -55 -14|89 89 2 0|0.4 6
3094 聯傑|半導體業|-36 -39 -4|80 82 8 -7|0.4 73
3095 及成|通信網路|41 51 8|88 88 83 142|1.2 23
3105 穩懋|半導體業|11 28 -4|77 77 -3 -10|1.9 1235
3122 笙泉|半導體業|16 10 2|74 74 13 12|0.1 27
3128 昇銳|光電業|18 13 15|86 97 10 8|1.5 13
3130 一零四|數位雲端|4 9 1|95 95 -3 6|0.3 7
3131 弘塑|半導體業|-2 13 8|96 96 45 132|1.4 1255
3138 耀登|通信網路|14 10 10|74 85 -5 -16|0.6 28
3141 晶宏|半導體業|-22 -4 13|82 85 -0 -3|0.3 55
3147 大綜|資訊服務|-9 -8 -31|81 81 -12 34|1.3 103
3149 正達|光電業|24 17 22|78 78 15 -10|0.4 76
3152 璟德|通信網路|7 13 -7|66 75 -17 -15|0.8 33
3162 精確|電機機械|43 16 2|63 75 -8 -24|0.4 18
3163 波若威|通信網路|-24 -30 -21|96 96 62 97|1.3 3614
3167 大量|電機機械|109 92 59|96 96 17 43|5.1 205
3169 亞信|半導體業|-9 9 19|77 77 -1 -7|0.3 27
3176 基亞|生技醫療|42 75 -14|67 88 1 2|0.3 11
3178 公準|半導體業|-14 -14 -9|67 67 -24 -13|0.3 18
3188 鑫龍騰|建材營造|na na na|100 100 55 218|4.5 131
3189 景碩|半導體業|19 13 26|84 84 17 11|2.7 2790
3202 樺晟|電子零組|17 26 -7|82 82 30 13|0.2 25
3205 佰研|生技醫療|1 2 9|78 88 6 -2|1.0 15
3206 志豐|電子零組|7 7 12|96 96 8 17|0.6 16
3207 耀勝|電子零組|57 36 47|92 92 -5 79|0.6 75
3209 全科|電子通路|26 -7 6|98 98 5 6|2.5 37
3211 順達|電腦及週|-27 -12 1|96 96 15 35|4.4 209
3213 茂訊|電腦及週|-10 8 -8|85 85 -2 22|0.3 33
3217 優群|電子零組|11 12 -14|80 80 -1 -9|0.7 190
3218 大學光|生技醫療|-4 4 -3|64 78 -8 -18|0.7 58
3219 倚強科|其他電子|-11 32 34|67 67 30 13|0.2 10
3221 台嘉碩|通信網路|4 5 12|85 85 2 9|0.5 21
3224 三顧|電子通路|-17 -16 -3|83 83 1 12|0.3 19
3227 原相|半導體業|50 47 -7|93 93 15 11|0.6 434
3228 金麗科|半導體業|99 121 69|49 49 -20 -34|1.5 252
3229 晟鈦|電子零組|3 10 16|80 80 85 84|1.5 15
3230 錦明|光電業|-41 -49 -27|100 100 90 148|1.4 50
3231 緯創|電腦及週|9 17 15|63 76 -12 -12|0.7 3000
3234 光環|通信網路|-4 -5 3|72 72 -15 47|0.3 71
3257 虹冠電|半導體業|-26 -18 -140|62 76 -15 -23|0.8 14
3260 威剛|半導體業|29 47 13|81 81 -11 3|0.3 424
3264 欣銓|半導體業|-7 -3 2|79 79 -6 -8|0.8 246
3265 台星科|半導體業|1 14 4|80 80 -14 -3|0.4 169
3266 昇陽|建材營造|-82 149 -178|90 90 -2 38|0.4 16
3284 太普高|其他|76 55 31|100 100 67 187|2.0 53
3285 微端|其他電子|3 9 14|87 87 16 17|0.4 9
3287 廣寰科|電腦及週|-21 45 -22|71 71 -13 -4|0.1 15
3289 宜特|其他電子|9 8 7|89 89 6 50|0.3 181
3290 東浦|電子零組|12 2 3|90 90 18 25|1.0 46
3293 鈊象|文化創意|33 31 7|90 90 52 91|3.1 2403
3294 英濟|電子零組|19 19 13|57 57 -11 52|0.6 71
3296 勝德|電子零組|25 26 36|81 81 2 10|0.4 32
3297 杭特|光電業|-3 15 -1|74 74 51 53|0.4 43
3303 岱稜|其他電子|20 31 17|100 100 37 69|0.7 47
3305 昇貿|其他電子|32 31 30|93 93 16 14|0.3 119
3306 鼎天|通信網路|-26 -11 -13|83 84 6 12|0.1 42
3308 聯德|電子零組|-100 -81 -56|38 62 3 -25|0.2 5
3312 弘憶股|電子通路|11 22 17|76 76 68 244|0.6 1772
3313 斐成|建材營造|na na na|85 85 13 107|0.5 46
3317 尼克森|半導體業|-4 1 -4|81 92 0 -5|0.4 10
3321 同泰|電子零組|24 32 -2|89 89 26 65|1.3 25
3322 建舜電|電子零組|-5 30 15|75 75 -6 -6|1.1 22
3323 加百裕|電腦及週|-48 -26 7|81 83 10 -4|0.4 15
3324 雙鴻|其他電子|99 65 48|71 71 -16 89|0.8 4148
3325 旭品|電腦及週|-42 -30 -62|64 64 -12 -24|0.5 20
3338 泰碩|電子零組|4 21 14|93 93 20 43|0.5 330
3339 泰谷|光電業|22 43 26|82 82 11 84|0.7 74
3346 麗清|汽車工業|10 27 0|73 77 -5 -17|0.8 49
3354 律勝|電子零組|39 30 13|66 66 -8 -16|0.5 5
3356 奇偶|光電業|-18 -12 -9|87 87 14 51|0.2 91
3357 臺慶科|電子零組|26 25 24|92 92 3 25|0.5 90
3360 尚立|電子通路|-31 -36 11|70 70 8 -10|0.2 9
3362 先進光|光電業|-0 4 -17|84 84 19 33|0.5 564
3363 上詮|通信網路|7 30 31|88 88 31 146|0.2 176
3372 典範|半導體業|9 17 3|78 78 20 46|0.2 47
3374 精材|半導體業|18 16 12|100 100 119 101|1.5 3238
3376 新日興|電子零組|44 50 22|82 82 29 62|1.0 1925
3379 彬台|電機機械|21 130 92|98 98 223 195|0.2 60
3380 明泰|通信網路|-24 -27 5|77 87 4 -13|0.5 76
3390 旭軟|電子零組|40 40 27|82 82 15 18|0.2 19
3402 漢科|其他電子|31 34 16|81 81 1 33|0.5 103
3406 玉晶光|光電業|35 96 47|80 80 17 34|0.7 1432
3413 京鼎|半導體業|20 13 22|81 81 8 51|0.7 789
3416 融程電|電腦及週|-10 9 9|84 84 -10 -6|0.7 35
3419 譁裕|通信網路|25 19 38|94 94 13 8|0.4 18
3430 奇鈦科|化學工業|7 23 18|98 98 19 33|0.6 12
3432 台端|電子零組|133 76 41|84 84 30 61|0.2 6
3437 榮創|光電業|3 10 -11|66 66 -4 -10|0.5 46
3438 類比科|半導體業|14 1 -11|87 87 5 6|0.7 31
3441 聯一光電|光電業|16 3 12|87 92 1 2|0.3 12
3443 創意|半導體業|10 1 6|60 68 -15 -25|1.5 3223
3444 利機|電子通路|10 16 5|80 80 -6 14|1.2 45
3450 聯鈞|半導體業|22 32 30|89 89 106 120|0.7 3402
3454 晶睿|光電業|-28 -34 -4|65 81 -6 -19|1.1 45
3455 由田|光電業|10 4 25|88 88 36 65|0.3 192
3466 德晉|通信網路|-85 -82 -9|80 80 45 239|0.4 86
3479 安勤|電腦及週|5 -3 5|82 82 -11 -11|0.6 44
3481 群創|光電業|-3 4 -8|89 91 13 -9|1.2 2484
3483 力致|電腦及週|11 8 -11|75 75 10 11|0.2 454
3484 崧騰|電子零組|27 24 33|87 87 2 16|0.6 15
3489 森寶|建材營造|94 79 57|100 100 40 117|1.7 22
3490 單井|光電業|8 -1 25|83 83 28 32|0.2 64
3491 昇達科|通信網路|105 76 62|95 95 54 93|1.3 555
3492 長盛|電子零組|-20 6 1|73 73 32 27|1.4 22
3498 陽程|其他電子|-49 -37 16|77 77 52 56|0.7 218
3499 環天科|通信網路|4 41 7|84 88 9 -8|0.3 7
3501 維熹|電子零組|12 16 18|93 93 17 46|0.5 41
3504 揚明光|光電業|-18 -22 5|76 77 3 -19|0.5 22
3508 位速|其他電子|-29 -25 5|88 88 17 5|0.3 7
3511 矽瑪|電子零組|-3 -25 27|83 87 4 -2|0.3 6
3512 皇龍|建材營造|-86 -68 -398|84 84 -14 22|0.3 11
3515 華擎|電腦及週|10 29 6|71 71 1 -7|0.5 116
3516 亞帝歐|光電業|43 26 3|79 79 20 45|0.4 7
3518 柏騰|其他電子|-24 -7 -11|94 99 42 14|5.5 72
3520 華盈|電子零組|38 45 38|84 84 27 7|0.3 63
3522 御嵿|觀光餐旅|56 6 -9|100 100 35 30|5.3 5
3526 凡甲|電子零組|5 32 5|92 92 2 24|1.1 54
3527 聚積|半導體業|28 16 16|76 82 -5 -12|1.0 10
3529 力旺|半導體業|42 30 10|70 70 1 -14|0.8 1118
3530 晶相光|半導體業|39 15 7|70 70 1 -10|0.4 27
3532 台勝科|半導體業|-16 -11 3|84 87 -7 -2|0.5 140
3533 嘉澤|電子零組|19 30 24|85 85 1 52|1.3 1504
3535 晶彩科|光電業|1673 767 626|98 98 245 245|1.0 538
3537 堡達|電子零組|13 2 -11|91 91 53 80|0.4 137
3540 曜越|電腦及週|-15 -13 -24|75 75 4 3|0.2 23
3545 敦泰|半導體業|12 -3 -23|64 78 -2 -15|0.7 180
3546 宇峻|文化創意|17 2 6|96 96 10 17|0.5 23
3548 兆利|電子零組|3 17 -33|61 61 -16 -13|0.6 185
3551 世禾|綠能環保|11 11 11|75 75 -8 7|0.5 34
3552 同致|其他電子|-21 -12 -19|65 74 -13 -24|0.8 28
3556 禾瑞亞|半導體業|-14 -19 -6|80 81 -0 -14|0.6 6
3557 嘉威|居家生活|22 24 11|100 100 9 36|0.5 19
3558 神準|通信網路|-51 -38 -10|54 69 -8 -32|0.5 28
3563 牧德|光電業|-45 -46 -7|72 72 -21 29|1.0 305
3564 其陽|通信網路|33 14 28|72 72 34 97|0.3 117
3567 逸昌|半導體業|-28 -20 -35|78 86 -10 -6|0.5 7
3570 大塚|資訊服務|23 32 21|100 100 14 16|0.5 10
3576 聯合再生|光電業|-40 -52 4|70 85 10 -2|0.3 173
3580 友威科|其他電子|-39 14 26|98 98 93 78|2.6 1087
3581 博磊|半導體業|-14 5 11|74 74 47 45|0.5 61
3583 辛耘|半導體業|58 47 14|93 93 20 99|1.2 2940
3587 閎康|其他電子|6 5 -4|87 87 1 11|0.6 165
3588 通嘉|半導體業|44 43 16|65 65 -12 -10|0.5 67
3591 艾笛森|光電業|53 41 16|83 83 9 5|0.5 48
3592 瑞鼎|半導體業|28 36 -1|76 76 -14 1|0.4 163
3593 力銘|電子零組|21 6 9|89 89 71 90|0.8 10
3594 磐儀|電腦及週|-14 -17 3|83 83 6 6|0.2 81
3596 智易|通信網路|-4 0 -7|75 75 -13 -13|0.5 268
3597 映興|電子零組|-7 -2 27|85 85 6 13|0.9 9
3605 宏致|電子零組|16 19 20|93 93 24 32|0.5 58
3607 谷崧|電子零組|63 31 26|90 90 22 18|0.7 35
3609 三一東林|電子零組|-47 -51 -22|94 94 9 43|0.6 17
3611 鼎翰|電腦及週|-21 -4 -4|78 84 -10 -10|1.0 18
3615 安可|光電業|-16 -4 -9|77 77 14 -10|0.2 35
3617 碩天|其他電子|6 5 2|89 89 -6 41|0.4 161
3622 洋華|光電業|3 19 -22|76 76 13 15|0.2 108
3623 富晶通|光電業|-26 -22 -17|52 60 -5 -36|0.4 9
3624 光頡|電子零組|8 8 16|91 94 6 7|1.3 46
3628 盈正|其他電子|17 4 12|90 90 -4 9|0.6 7
3630 新鉅科|光電業|43 34 -9|77 83 -2 -13|0.7 19
3645 達邁|電子零組|37 34 -13|90 95 4 9|1.2 62
3652 精聯|電腦及週|3 2 5|91 91 63 63|0.6 57
3653 健策|電子零組|14 20 16|86 86 26 56|1.0 1005
3661 世芯-KY|半導體業|101 72 -23|58 58 -9 -34|0.9 7272
3663 鑫科|其他電子|165 101 65|98 98 86 124|4.7 849
3665 貿聯-KY|其他電子|-0 1 6|100 100 87 83|0.9 1707
3666 光耀|光電業|-5 -8 -21|88 88 -4 51|0.3 15
3669 圓展|通信網路|-9 4 6|83 83 4 10|0.3 12
3673 TPK-KY|光電業|47 18 29|85 85 21 26|0.7 690
3675 德微|半導體業|50 40 33|81 81 7 26|1.0 263
3679 新至陞|電子零組|19 11 2|94 94 2 43|1.9 16
3680 家登|半導體業|103 80 47|89 89 25 27|0.7 828
3686 達能|半導體業|1175 502 33|92 92 64 127|1.4 87
3687 歐買尬|數位雲端|6 7 4|80 80 -4 -12|0.2 16
3689 湧德|電子零組|-20 -23 -15|89 89 27 40|0.7 526
3691 碩禾|光電業|311 309 205|73 73 -20 32|0.4 170
3693 營邦|電腦及週|-5 14 -21|61 81 26 -12|0.5 178
3694 海華|通信網路|-10 -6 0|77 77 1 -19|0.2 42
3701 大眾控|電腦及週|-4 8 -2|59 65 -18 -20|0.6 18
3702 大聯大|電子通路|30 33 18|88 88 -3 0|0.7 722
3703 欣陸|建材營造|8 7 -1|90 90 -7 32|0.6 114
3704 合勤控|通信網路|-6 -9 11|64 74 -9 -23|0.5 42
3705 永信|生技醫療|11 17 7|96 96 7 15|0.9 18
3706 神達|電腦及週|58 43 42|78 78 3 2|0.5 512
3707 漢磊|半導體業|-23 -23 -0|73 83 -7 -4|0.9 157
3708 上緯投控|綠能環保|10 12 17|74 74 -26 21|0.5 351
3710 連展投控|電子零組|11 20 3|89 89 12 11|0.6 44
3711 日月光投控|半導體業|0 3 9|79 79 4 12|1.6 3129
3712 永崴投控|電腦及週|109 85 16|88 88 37 39|0.5 477
3713 新晶投控|綠能環保|-80 -41 -6|78 78 18 5|1.1 10
3714 富采|光電業|10 13 7|81 87 -3 -2|0.4 90
3715 定穎投控|電子零組|3 16 na|54 69 -9 -25|2.0 346
4104 佳醫|生技醫療|11 7 0|96 96 -3 7|0.7 11
4105 東洋|生技醫療|9 12 3|90 95 -4 -0|1.3 44
4107 邦特|生技醫療|16 10 7|99 99 9 19|1.0 20
4108 懷特|生技醫療|13 11 -12|81 83 -3 -10|0.8 6
4109 加捷生醫|生技醫療|157 76 29|85 85 26 60|0.7 264
4111 濟生|生技醫療|1 6 9|85 85 5 6|0.2 8
4113 聯上|建材營造|648940 218755 128708|87 87 11 81|1.1 126
4114 健喬|生技醫療|-17 2 -3|99 100 7 10|1.3 53
4119 旭富|生技醫療|105 41 26|90 97 4 -3|0.6 15
4120 友華|生技醫療|-17 -3 1|92 92 17 32|0.3 10
4123 晟德|生技醫療|19 33 -21|86 86 15 9|0.7 327
4126 太醫|生技醫療|-11 -4 3|95 95 -0 6|0.7 9
4127 天良|生技醫療|-39 -24 -10|76 76 -14 145|0.2 15
4128 中天|生技醫療|10 11 6|72 84 -2 -15|2.0 82
4129 聯合|生技醫療|15 22 -0|87 87 -3 -3|0.5 64
4130 健亞|生技醫療|-11 -9 -15|81 88 -3 -9|1.0 5
4137 麗豐-KY|生技醫療|-8 -9 -19|74 74 -14 -20|1.4 26
4142 國光生|生技醫療|90 -8 -24|78 91 1 -9|0.9 29
4147 中裕|生技醫療|36 42 -10|73 74 -4 -1|0.7 52
4153 鈺緯|生技醫療|-17 -2 11|87 87 20 33|0.3 16
4155 訊映|生技醫療|16 50 33|88 96 3 6|0.8 13
4157 太景*-KY|生技醫療|-66 39 -38|85 87 -4 -5|0.4 19
4160 訊聯基因|生技醫療|8 17 -1|73 73 87 156|0.7 229
4162 智擎|生技醫療|29 87 41|80 86 1 -13|0.8 61
4164 承業醫|生技醫療|-13 14 -6|73 77 -11 -16|0.9 24
4167 松瑞藥|生技醫療|-2 65 39|88 88 6 15|0.3 63
4168 醣聯|生技醫療|-100 na na|87 89 11 2|0.6 21
4171 瑞基|農業科技|-46 -20 14|71 82 -0 -12|0.5 6
4174 浩鼎|生技醫療|1 1367 na|67 87 -1 -10|0.9 42
4303 信立|塑膠工業|74 76 82|82 82 -9 153|1.3 132
4306 炎洲|塑膠工業|105 66 42|99 99 11 33|1.0 144
4402 郡都開發|紡織纖維|-79 -24 18|100 100 42 208|1.5 27
4420 光明|紡織纖維|42 24 27|97 97 31 68|0.8 6
4438 廣越|紡織纖維|-4 -14 6|93 94 0 1|0.7 7
4503 金雨|電機機械|-8 36 -24|70 80 -9 6|0.2 18
4506 崇友|電機機械|-30 -10 -13|86 86 -6 31|0.6 8
4510 高鋒|電機機械|7 -10 -10|100 100 115 139|2.7 82
4513 福裕|電機機械|13 -1 5|100 100 70 277|3.1 261
4526 東台|電機機械|-50 -27 -11|81 81 28 57|1.0 196
4532 瑞智|電機機械|21 38 13|100 100 18 57|1.7 96
4533 協易機|電機機械|41 3 15|91 91 27 99|0.2 281
4534 慶騰|電機機械|39 25 18|79 79 103 142|0.5 43
4536 拓凱|運動休閒|-5 -7 19|95 95 3 11|0.9 31
4540 全球傳動|電機機械|-17 -22 4|93 93 10 12|0.9 32
4542 科嶠|電子零組|-63 26 23|78 78 4 40|0.2 43
4543 萬在|電機機械|-28 -10 3|74 74 4 27|0.1 39
4545 銘鈺|電子零組|9 28 34|86 86 80 91|0.7 97
4549 桓達|電機機械|2 2 9|66 66 42 45|0.3 108
4551 智伸科|汽車工業|-1 1 17|66 82 -5 -11|1.3 15
4552 力達-KY|電機機械|-24 -23 -22|73 85 -11 -14|0.8 5
4555 氣立|電機機械|3 2 11|78 78 -16 -15|1.1 13
4557 永新-KY|汽車工業|21 12 -3|82 82 -14 -7|0.5 6
4561 健椿|電機機械|5 31 -1|79 79 42 59|0.2 47
4562 穎漢|電機機械|16 5 10|83 83 206 303|0.5 277
4563 百德|電機機械|-3 35 8|100 100 41 42|2.2 42
4564 元翎|電機機械|-20 -15 14|99 99 21 18|5.2 29
4566 時碩工業|電機機械|22 24 30|81 81 83 82|0.6 1157
4571 鈞興-KY|電機機械|39 48 25|84 84 38 60|0.5 79
4572 駐龍|電機機械|5 -3 -19|83 92 5 8|0.7 31
4576 大銀微系統|電機機械|-5 4 20|88 88 7 27|0.6 33
4580 捷流閥業|電機機械|-14 -16 -8|94 94 7 13|0.2 7
4583 台灣精銳|電機機械|-3 7 12|100 100 27 71|1.3 40
4588 玖鼎電力|其他電子|-11 -20 na|na 72 -7 na|0.3 45
4707 磐亞|化學工業|140 47 40|96 96 13 30|0.5 25
4714 永捷|化學工業|77 71 72|81 81 5 63|0.7 71
4716 大立|化學工業|-3 18 11|89 89 14 59|0.2 27
4720 德淵|化學工業|-2 9 6|100 100 46 62|0.9 43
4721 美琪瑪|化學工業|-25 -11 23|79 84 -3 -9|0.5 30
4722 國精化|化學工業|27 29 7|90 90 22 32|0.4 13
4726 永昕|生技醫療|152 26 27|92 92 27 49|0.7 297
4728 雙美|生技醫療|-10 10 -9|83 83 24 42|0.4 13
4729 熒茂|光電業|-11 -16 9|97 97 25 21|4.6 11
4735 豪展|生技醫療|19 -1 25|100 100 25 10|1.5 8
4736 泰博|生技醫療|-0 -0 29|86 94 3 0|0.5 21
4739 康普|化學工業|-20 -24 9|78 90 4 -6|0.5 26
4743 合一|生技醫療|54 59 7|73 91 6 -4|1.3 430
4746 台耀|生技醫療|-2 13 -1|91 91 10 -9|0.9 185
4755 三福化|化學工業|-11 -4 -4|79 79 -10 0|1.5 37
4760 勤凱科技|其他電子|19 24 -22|80 80 17 87|0.4 109
4763 材料*-KY|化學工業|25 35 -104|72 84 18 6|0.9 1250
4766 南寶|化學工業|9 14 9|89 89 -4 24|0.5 120
4768 晶呈科技|化學工業|21 24 40|78 78 -19 28|0.4 125
4770 上品|化學工業|32 10 20|88 88 -2 24|0.5 111
4771 望隼|生技醫療|6 34 na|na na -21 na|0.6 35
4903 聯光通|通信網路|228 122 101|91 91 76 71|1.2 58
4904 遠傳|通信網路|18 15 4|95 95 4 9|0.6 903
4906 正文|通信網路|34 10 24|96 96 31 26|0.6 709
4907 富宇|建材營造|635919 605115 -50961|100 100 42 146|4.6 27
4908 前鼎|通信網路|-20 20 -13|72 72 -6 1|0.2 127
4909 新復興|通信網路|549 420 221|90 90 51 158|0.6 1010
4912 聯德控股-KY|電子零組|27 47 24|77 77 -20 22|0.4 32
4915 致伸|電子零組|-5 -4 12|82 82 -3 42|1.2 366
4916 事欣科|電腦及週|-18 8 -4|76 86 -0 -5|0.9 42
4919 新唐|半導體業|-18 -7 2|74 84 -10 -14|0.8 290
4927 泰鼎-KY|電子零組|10 0 6|88 100 31 15|0.8 56
4931 新盛力|電腦及週|8 2 39|73 86 -8 -1|1.0 8
4933 友輝|光電業|14 10 -31|97 97 21 29|3.5 52
4934 太極|光電業|-80 -72 -15|58 83 -2 -15|0.5 19
4935 茂林-KY|光電業|2 3 16|90 90 -7 21|0.5 7
4938 和碩|電腦及週|-14 -9 3|87 87 5 25|0.7 935
4939 亞電|電子零組|-2 10 -2|81 81 0 1|0.6 8
4942 嘉彰|光電業|-6 -3 4|97 97 0 8|2.0 14
