# 2025-06-02 全池(1074 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3057 喬鼎|電腦及週|-18 -8 -4|64 88 -5 -5|1.8 9
3059 華晶科|光電業|30 33 37|80 80 -17 22|0.8 192
3060 銘異|電腦及週|10 25 -2|61 76 -6 -5|0.2 19
3062 建漢|通信網路|33 23 4|58 68 -27 -30|0.5 49
3073 天方能源|綠能環保|73 44 1|39 65 -14 -29|2.1 23
3078 僑威|電子零組|53 59 57|85 85 -6 28|0.4 375
3081 聯亞|通信網路|79 65 26|53 53 -19 -16|0.1 201
3083 網龍|文化創意|-49 -53 -67|62 79 -13 -18|0.5 6
3086 華義*|文化創意|-15 -9 -9|56 79 -9 -3|0.3 14
3088 艾訊|電腦及週|1 20 9|59 59 -35 -15|0.5 50
3090 日電貿|電子零組|52 49 26|98 98 8 9|1.1 125
3093 港建*|其他電子|216 428 306|92 98 16 12|3.3 8
3105 穩懋|半導體業|-29 -21 -12|46 69 -23 -28|0.6 255
3128 昇銳|光電業|15 30 8|84 84 1 8|3.8 53
3130 一零四|數位雲端|5 10 3|94 95 1 4|0.6 7
3131 弘塑|半導體業|65 55 27|55 63 -3 -29|1.6 1151
3138 耀登|通信網路|-0 -8 -3|67 75 -20 -9|0.6 7
3141 晶宏|半導體業|-5 -4 3|54 67 -29 -32|0.5 9
3147 大綜|資訊服務|105 281 191|68 68 -5 48|0.7 366
3149 正達|光電業|29 21 0|69 79 -12 0|0.7 216
3152 璟德|通信網路|-7 -2 -7|50 59 -33 -35|0.9 11
3162 精確|電機機械|147 210 113|77 77 1 13|0.2 311
3163 波若威|通信網路|13 16 39|76 76 -4 36|0.3 2012
3167 大量|電機機械|164 147 26|51 72 -9 -27|2.3 245
3169 亞信|半導體業|-5 33 30|65 75 -20 -11|0.3 7
3188 鑫龍騰|建材營造|-35 -59 na|56 95 0 11|1.1 6
3189 景碩|半導體業|35 31 9|58 71 -21 -17|2.2 152
3205 佰研|生技醫療|-8 -6 -7|86 93 35 24|2.1 8
3207 耀勝|電子零組|26 26 -32|39 50 -45 -39|1.1 39
3209 全科|電子通路|-20 42 37|87 93 0 3|0.3 36
3211 順達|電腦及週|-24 -24 2|89 89 16 15|0.5 1172
3213 茂訊|電腦及週|15 3 7|75 75 -25 28|0.5 191
3217 優群|電子零組|40 44 21|89 93 -5 2|0.5 61
3218 大學光|生技醫療|-1 -1 -4|79 88 -9 0|0.5 19
3219 倚強科|其他電子|68 119 80|71 92 23 7|5.4 77
3227 原相|半導體業|28 34 -5|75 75 -19 5|0.5 446
3228 金麗科|半導體業|5 -16 -40|37 77 -15 -17|0.9 75
3230 錦明|光電業|-8 24 47|52 52 -33 -38|0.4 21
3231 緯創|電腦及週|84 60 26|92 97 6 2|1.4 3207
3234 光環|通信網路|6 36 35|56 56 -29 -36|0.5 19
3257 虹冠電|半導體業|30 9 31|89 93 14 3|1.5 146
3260 威剛|半導體業|2 -1 -4|81 93 6 5|0.4 338
3264 欣銓|半導體業|7 1 7|92 92 1 38|0.6 554
3265 台星科|半導體業|3 8 -3|67 79 -14 -9|0.4 15
3287 廣寰科|電腦及週|57 20 5|71 80 18 10|0.2 43
3289 宜特|其他電子|13 10 -3|54 69 -21 -26|0.5 24
3290 東浦|電子零組|11 32 18|69 80 -18 -20|0.5 8
3293 鈊象|文化創意|28 27 -5|74 80 -10 -13|0.5 1390
3294 英濟|電子零組|-25 -19 -10|83 87 -5 26|7.8 62
3297 杭特|光電業|30 25 17|88 88 77 67|3.3 118
3303 岱稜|其他電子|-1 15 -3|69 85 -13 -12|0.4 10
3305 昇貿|其他電子|44 55 7|77 90 -8 -1|0.6 35
3312 弘憶股|電子通路|28 51 29|46 77 -7 -17|0.4 104
3317 尼克森|半導體業|19 31 19|77 77 -10 -14|1.0 6
3323 加百裕|電腦及週|-2 -2 14|71 71 -6 -20|0.7 200
3324 雙鴻|其他電子|66 65 24|60 78 -15 -15|0.4 1325
3325 旭品|電腦及週|-10 -18 3|49 77 -23 -24|1.0 6
3338 泰碩|電子零組|4 23 22|58 71 -9 -26|0.5 12
3339 泰谷|光電業|11 1 -15|78 95 13 -2|2.3 41
3346 麗清|汽車工業|-0 15 6|60 67 -24 -32|0.7 6
3356 奇偶|光電業|-11 -14 -1|65 74 -16 -15|0.4 80
3357 臺慶科|電子零組|36 46 11|71 82 -18 -11|0.6 13
3362 先進光|光電業|8 15 7|42 54 -40 -39|0.4 46
3363 上詮|通信網路|81 55 28|68 68 -22 16|1.6 448
3373 熱映|其他電子|-21 -1 -8|78 78 4 10|6.5 11
3374 精材|半導體業|44 30 16|47 57 -26 -30|0.9 273
3376 新日興|電子零組|-13 -7 -22|59 59 -37 -7|0.5 1002
3379 彬台|電機機械|72 175 22|91 91 -6 124|1.5 584
3380 明泰|通信網路|-13 -11 4|70 70 -20 -29|3.8 13
3402 漢科|其他電子|-9 -3 -14|73 78 -11 -12|0.5 11
3406 玉晶光|光電業|-1 0 -4|58 74 -20 -13|0.6 211
3413 京鼎|半導體業|47 47 5|75 91 -4 -5|0.6 214
3416 融程電|電腦及週|-10 3 -15|74 74 -19 -8|1.0 15
3430 奇鈦科|化學工業|5 4 -9|54 75 -21 -19|1.2 6
3434 哲固|光電業|46 32 13|75 75 85 98|1.1 437
3443 創意|半導體業|-1 17 11|65 74 -15 -7|0.6 1317
3444 利機|電子通路|24 27 4|48 64 -22 -35|0.4 9
3447 展達|通信網路|105 97 34|47 62 -32 -34|0.2 39
3450 聯鈞|半導體業|3 85 21|54 54 -31 -25|0.5 2539
3454 晶睿|光電業|27 27 23|69 69 -21 -19|0.2 25
3455 由田|光電業|6 25 22|59 67 -22 -30|0.7 14
3466 德晉|通信網路|-47 -48 11|43 61 -27 -30|0.8 55
3479 安勤|電腦及週|20 26 18|81 81 -13 -4|0.4 22
3481 群創|光電業|-1 8 6|75 77 -13 -16|1.0 914
3483 力致|電腦及週|2 5 1|47 63 -28 -30|0.5 50
3484 崧騰|電子零組|28 26 -8|71 71 -24 -8|0.3 17
3491 昇達科|通信網路|-15 40 -17|65 65 -29 4|0.6 608
3492 長盛|電子零組|20 25 7|74 85 -9 -7|2.1 6
3498 陽程|其他電子|106 94 -37|52 62 -26 -26|0.4 18
3501 維熹|電子零組|-3 13 2|74 87 -9 -11|0.4 8
3504 揚明光|光電業|23 38 35|61 61 -30 -22|0.6 15
3511 矽瑪|電子零組|41 49 22|45 49 -31 -48|0.3 5
3515 華擎|電腦及週|207 131 58|80 80 -14 -10|1.2 106
3526 凡甲|電子零組|30 68 27|82 82 -16 -12|0.6 44
3528 安馳|電子通路|47 56 40|86 86 48 61|0.4 733
3529 力旺|半導體業|11 7 -6|63 64 -20 -22|1.2 1614
3530 晶相光|半導體業|24 26 10|53 64 -27 -34|0.5 11
3532 台勝科|半導體業|-1 2 13|38 59 -26 -40|2.3 25
3533 嘉澤|電子零組|16 31 5|62 62 -27 -25|1.0 1914
3535 晶彩科|光電業|-34 -28 -355|40 58 -30 -36|0.4 16
3537 堡達|電子零組|47 18 15|66 77 -8 -13|0.4 11
3540 曜越|電腦及週|36 24 24|62 79 -15 -12|1.5 16
3545 敦泰|半導體業|4 -5 -7|64 65 -23 -30|0.7 39
3546 宇峻|文化創意|1 -9 -11|76 76 24 27|0.6 773
3548 兆利|電子零組|21 23 17|54 54 -34 -37|0.5 70
3551 世禾|綠能環保|16 13 -1|82 85 -4 -2|0.5 111
3557 嘉威|居家生活|-31 1 -9|63 63 -26 -30|0.4 8
3558 神準|通信網路|60 65 62|68 68 -31 -15|0.4 192
3563 牧德|光電業|219 214 117|94 94 14 48|1.1 1064
3564 其陽|通信網路|51 23 -9|55 85 -11 -8|8.0 18
3570 大塚|資訊服務|8 63 26|77 77 20 27|0.5 86
3580 友威科|其他電子|-61 -14 -5|54 67 -21 -30|0.3 61
3583 辛耘|半導體業|18 24 -11|54 61 -18 -34|0.9 252
3587 閎康|其他電子|7 6 0|49 54 -35 -44|1.2 46
3591 艾笛森|光電業|9 9 -15|61 72 -20 -19|0.3 12
3592 瑞鼎|半導體業|-6 -4 -17|79 84 -12 -5|0.8 67
3594 磐儀|電腦及週|24 46 28|64 64 -27 -8|0.4 12
3596 智易|通信網路|10 9 15|86 86 2 25|1.1 278
3605 宏致|電子零組|16 30 7|74 74 -16 -2|0.4 144
3617 碩天|其他電子|-8 8 -1|64 64 -19 -30|0.9 108
3622 洋華|光電業|1 -11 -15|65 71 -16 -27|0.4 8
3630 新鉅科|光電業|52 27 9|69 76 -9 -12|1.4 16
3645 達邁|電子零組|10 14 -18|68 68 -21 35|1.9 513
3653 健策|電子零組|66 73 35|84 84 4 -1|1.1 1591
3661 世芯-KY|半導體業|-22 -6 -52|74 74 -10 26|0.8 6720
3663 鑫科|其他電子|122 138 20|47 66 -24 -34|0.9 88
3665 貿聯-KY|其他電子|38 34 16|88 88 9 3|1.0 2157
3673 TPK-KY|光電業|14 -1 -1|56 73 -21 -25|1.6 45
3675 德微|半導體業|-13 -7 -27|37 55 -27 -43|2.1 42
3679 新至陞|電子零組|8 44 20|84 84 -11 7|0.6 7
3680 家登|半導體業|9 30 -6|59 68 -26 -30|1.2 284
3687 歐買尬|數位雲端|5 11 6|61 76 -16 -20|0.3 8
3689 湧德|電子零組|30 39 34|82 82 -17 9|0.4 149
3691 碩禾|光電業|-52 -45 -131|43 76 -16 -22|0.5 14
3693 營邦|電腦及週|5 51 37|76 80 -16 -16|1.1 144
3694 海華|通信網路|33 29 23|74 74 -20 16|2.1 68
3701 大眾控|電腦及週|-23 -6 3|56 72 -17 -19|0.4 10
3702 大聯大|電子通路|34 48 15|67 89 -2 -7|3.1 500
3703 欣陸|建材營造|-14 13 7|62 73 -26 -22|0.6 20
3704 合勤控|通信網路|-5 3 -2|64 64 -31 -30|1.1 49
3705 永信|生技醫療|4 25 8|91 91 15 11|0.3 91
3706 神達|電腦及週|97 122 5|67 67 -13 -29|2.2 1371
3707 漢磊|半導體業|-11 -8 7|48 62 -34 -37|2.2 42
3708 上緯投控|綠能環保|5 13 3|58 90 5 -7|2.3 36
3709 鑫聯大投控|電腦及週|117 100 45|82 82 37 39|1.8 227
3711 日月光投控|半導體業|14 15 9|70 73 -18 -11|1.1 1292
3712 永崴投控|電腦及週|-3 60 -6|67 72 -23 -30|0.6 108
3714 富采|光電業|-10 3 -0|66 66 -22 -25|0.9 72
3715 定穎投控|電子零組|9 6 -5|54 64 -29 -32|1.2 79
3716 中化控股|生技醫療|na na na|na 97 -0 2|1.5 7
4104 佳醫|生技醫療|-1 10 5|96 96 2 3|0.5 10
4105 東洋|生技醫療|-4 29 21|98 98 -1 8|0.4 28
4107 邦特|生技醫療|7 11 5|83 91 -9 -5|0.4 5
4111 濟生|生技醫療|29 28 12|94 94 2 9|0.4 8
4113 聯上|建材營造|-93 -17 -377025|34 66 -28 -34|0.5 6
4114 健喬|生技醫療|7 28 15|90 98 5 0|0.5 17
4119 旭富|生技醫療|2 12 -26|68 68 -23 -30|0.9 8
4123 晟德|生技醫療|-2 17 3|70 78 -3 -22|1.6 39
4128 中天|生技醫療|9 8 -2|52 56 -27 -42|0.6 18
4129 聯合|生技醫療|27 30 9|96 100 11 6|1.9 38
4137 麗豐-KY|生技醫療|-2 1 13|75 92 -1 -1|0.6 12
4142 國光生|生技醫療|-41 -45 -224|62 72 -20 -14|2.2 26
4147 中裕|生技醫療|-32 -16 -16|76 76 -21 -10|0.4 30
4162 智擎|生技醫療|16 12 -104|74 74 -22 -6|0.4 42
4164 承業醫|生技醫療|14 65 44|75 75 -23 6|0.5 35
4167 松瑞藥|生技醫療|2 12 -1|84 100 10 8|1.1 22
4173 久裕|生技醫療|15 42 22|94 94 18 24|0.5 8
4174 浩鼎|生技醫療|20 52 -0|38 54 -42 -45|1.9 42
4303 信立|塑膠工業|304 507 201|85 85 31 65|0.5 1546
4306 炎洲|塑膠工業|-12 2 -18|70 87 -11 -11|0.5 9
4417 金洲|紡織纖維|61 44 17|97 97 1 17|0.5 5
4420 光明|紡織纖維|68 63 24|89 89 5 16|0.3 8
4438 廣越|紡織纖維|12 15 3|73 75 -24 -17|0.7 7
4503 金雨|電機機械|151 153 103|81 81 -12 9|0.2 18
4506 崇友|電機機械|12 22 11|95 100 5 12|1.0 11
4510 高鋒|電機機械|-21 -16 3|77 77 -18 -9|0.7 537
4526 東台|電機機械|16 29 40|64 73 -26 -25|0.5 54
4532 瑞智|電機機械|9 28 0|92 92 3 16|0.4 90
4533 協易機|電機機械|-18 38 10|50 62 -38 -31|0.3 15
4534 慶騰|電機機械|-12 12 -6|58 58 -39 -11|0.3 8
4536 拓凱|運動休閒|29 41 16|86 90 -8 2|0.9 54
4540 全球傳動|電機機械|11 -5 -1|63 63 -29 -2|0.7 84
4541 晟田|其他|19 43 16|87 87 35 43|0.4 896
4542 科嶠|電子零組|-13 17 52|51 60 -37 -37|0.3 6
4545 銘鈺|電子零組|-8 6 -20|49 67 -23 -32|0.7 12
4549 桓達|電機機械|4 9 12|50 50 -29 -17|0.6 14
4551 智伸科|汽車工業|8 24 6|63 76 -18 -22|0.3 16
4554 橙的|其他電子|40 27 16|77 77 32 29|1.5 10
4555 氣立|電機機械|14 23 7|59 80 -11 4|0.5 7
4557 永新-KY|汽車工業|35 41 11|73 77 -15 -23|0.4 8
4560 強信-KY|電機機械|18 32 2|100 100 14 17|1.7 13
4561 健椿|電機機械|-25 -16 -2|57 57 -33 -28|0.4 26
4562 穎漢|電機機械|4 15 2|68 76 -12 -21|2.1 235
4563 百德|電機機械|-6 24 7|50 59 -31 -28|0.4 10
4564 元翎|電機機械|-3 39 21|58 68 -25 -27|0.3 8
4566 時碩工業|電機機械|14 25 3|52 71 -19 -24|0.2 32
4569 六方科-KY|汽車工業|31 36 11|47 65 -20 -33|0.4 10
4571 鈞興-KY|電機機械|-26 -4 -25|54 54 -27 -12|1.0 177
4572 駐龍|電機機械|-8 -21 -16|89 89 7 10|0.2 92
4576 大銀微系統|電機機械|24 34 15|73 73 -15 9|0.5 366
4583 台灣精銳|電機機械|2 10 0|81 81 3 15|0.7 709
4588 玖鼎電力|其他電子|203 63 29|60 87 -12 -2|0.5 9
4714 永捷|化學工業|87 136 29|71 88 -1 -8|0.4 22
4716 大立|化學工業|4 22 13|46 68 -22 -31|1.2 5
4721 美琪瑪|化學工業|91 15 14|71 77 -11 -15|0.7 19
4722 國精化|化學工業|-2 7 -2|85 85 -7 40|1.4 106
4726 永昕|生技醫療|-50 -7 -72|60 75 -17 -15|1.3 8
4728 雙美|生技醫療|-1 5 -10|80 80 32 43|0.4 17
4736 泰博|生技醫療|0 -4 -8|90 96 4 -2|3.5 21
4737 華廣|生技醫療|12 5 -3|99 99 18 10|2.9 7
4739 康普|化學工業|40 3 11|64 74 -19 -21|0.3 7
4743 合一|生技醫療|-9 10 -16|32 53 -22 -46|0.6 99
4746 台耀|生技醫療|38 14 5|63 91 -9 -7|0.5 21
4749 新應材|半導體業|37 46 na|na na -5 na|2.4 640
4755 三福化|化學工業|8 11 1|71 75 -10 -18|4.1 6
4760 勤凱科技|其他電子|32 54 1|66 83 -12 -9|0.5 9
4763 材料*-KY|化學工業|32 31 6|75 75 -9 2|0.6 1355
4766 南寶|化學工業|8 18 6|93 95 7 9|0.7 127
4768 晶呈科技|化學工業|-14 -24 -41|41 52 -37 -47|1.1 23
4770 上品|化學工業|-22 -21 -33|57 65 -31 -22|0.7 110
4771 望隼|生技醫療|14 21 13|64 94 6 9|0.5 20
4772 台特化|化學工業|48 29 na|na 79 -17 33|1.9 374
4903 聯光通|通信網路|120 112 61|47 61 -26 -31|0.2 11
4904 遠傳|通信網路|6 4 -3|92 92 -5 -6|1.8 549
4906 正文|通信網路|-37 -21 -20|56 69 -23 -29|0.6 28
4908 前鼎|通信網路|-31 14 23|62 62 -21 -18|0.3 12
4909 新復興|通信網路|-94 -85 -317|33 50 -40 -42|0.3 117
4912 聯德控股-KY|電子零組|-19 12 -10|48 48 -40 -25|0.5 16
4915 致伸|電子零組|-4 21 20|69 84 -12 -5|1.3 109
4916 事欣科|電腦及週|-18 -15 -10|85 85 -14 36|0.6 531
4919 新唐|半導體業|-4 0 9|54 67 -24 -22|0.8 54
4927 泰鼎-KY|電子零組|-7 5 -0|36 48 -44 -48|0.3 29
4931 新盛力|電腦及週|-22 36 -15|85 85 14 45|0.6 2211
4933 友輝|光電業|8 30 15|96 96 6 30|0.4 51
4934 太極|光電業|-88 -80 1|43 79 -17 -20|1.7 6
4938 和碩|電腦及週|15 17 16|69 84 -13 -13|1.1 482
4946 辣椒|文化創意|870 1053 617|76 76 166 395|0.7 51
4949 有成精密|光電業|-14 -10 16|90 90 96 138|2.3 573
4953 緯致|資訊服務|9 12 -1|69 69 -12 -13|0.3 13
4956 光鋐|光電業|3 23 1|58 69 -16 -30|1.4 42
4958 臻鼎-KY|電子零組|23 31 12|67 82 -10 -11|0.8 441
4960 誠美材|光電業|-10 9 11|73 91 -5 -1|0.5 10
4961 天鈺|半導體業|14 29 1|73 86 -9 -11|0.7 100
4966 譜瑞-KY|半導體業|14 14 -1|63 70 -15 -19|0.6 212
4967 十銓|半導體業|-45 36 -8|40 75 -20 -21|0.5 73
4968 立積|半導體業|3 7 -7|49 53 -43 -37|0.7 230
4971 IET-KY|半導體業|30 39 26|53 53 -44 -2|0.4 179
4973 廣穎電通|半導體業|1 9 12|52 73 -23 -24|0.5 7
4974 亞泰|電子零組|2 21 -14|64 64 -22 2|0.3 27
4976 佳凌|光電業|-5 -1 -22|44 65 -29 -29|0.5 8
4977 眾達-KY|通信網路|87 114 51|51 51 -30 -32|0.3 132
4979 華星光|通信網路|42 63 37|64 64 -14 -5|0.4 2244
4991 環宇-KY|半導體業|-14 29 2|52 52 -37 -26|0.4 557
5009 榮剛|鋼鐵工業|-11 -8 0|79 84 -14 -12|0.6 112
5201 凱衛|資訊服務|43 24 18|68 68 28 59|0.5 202
5202 力新|資訊服務|18 8 -18|70 72 -14 -3|0.1 54
5203 訊連|資訊服務|22 14 2|80 80 -12 34|0.6 35
5210 寶碩|資訊服務|38 7 12|68 89 9 -7|0.6 6
5213 亞昕|建材營造|1037 848 480|65 89 -9 4|0.5 19
5222 全訊|半導體業|-42 -19 -14|64 78 -13 -19|0.4 26
5225 東科-KY|其他電子|-11 -2 -10|62 69 -30 -25|1.6 67
5234 達興材料|光電業|11 20 18|83 95 -1 -5|2.0 208
5236 凌陽創新|半導體業|4 47 28|62 77 -22 -17|0.7 20
5243 乙盛-KY|光電業|1 5 -15|64 67 -18 -31|0.5 19
5244 弘凱|光電業|0 5 7|79 79 1 1|0.8 102
5251 天鉞電|光電業|-34 32 -16|88 88 103 67|1.2 450
5258 虹堡|電腦及週|2 -6 -2|44 62 -35 -31|0.6 21
5263 智崴|文化創意|23 20 -37|51 63 -13 -37|1.1 18
5269 祥碩|半導體業|62 45 15|81 85 -5 18|0.7 1186
5274 信驊|半導體業|69 96 -20|74 93 9 0|0.9 1586
5284 jpp-KY|其他|54 43 21|85 85 -1 -0|0.3 104
5288 豐祥-KY|電機機械|-13 8 6|61 69 -24 -26|0.5 19
5289 宜鼎|電腦及週|28 30 15|70 81 -17 0|0.5 84
5306 桂盟|運動休閒|4 26 10|62 76 -22 -22|1.8 18
5309 系統電|電子零組|10 5 9|68 72 -21 -26|0.4 53
5312 寶島科|生技醫療|2 -2 -3|93 93 12 48|1.1 27
5314 世紀*|其他|368 243 na|68 68 24 246|0.9 461
5315 光聯|光電業|36 65 27|94 94 6 5|0.7 22
5324 士開|建材營造|124 47 -254|75 84 2 -5|2.3 10
5340 建榮|電子零組|38 28 -23|68 91 8 -6|5.3 27
5347 世界|半導體業|8 21 3|60 79 -17 -10|2.5 842
5351 鈺創|半導體業|-16 -20 -29|47 66 -28 -27|0.8 30
5371 中光電|光電業|-16 -9 -7|47 61 -31 -21|0.5 99
5381 光譜|電機機械|17 -10 -170|57 80 -10 -19|0.8 11
5386 青雲|電腦及週|278 146 -17|63 76 -9 -18|0.9 18
5388 中磊|通信網路|-16 -26 -9|70 70 -28 -12|0.5 201
5392 能率|光電業|-6 1 5|69 74 -18 6|0.2 33
5403 中菲|資訊服務|27 28 10|93 93 -5 17|2.4 8
5410 國眾|資訊服務|7 135 84|75 79 -6 -8|0.2 6
5425 台半|半導體業|32 45 27|58 74 -14 -25|0.4 27
5426 振發|電腦及週|43 61 29|53 67 -28 -33|0.7 10
5432 新門|綠能環保|-7 14 32|40 72 -17 -27|0.6 19
5434 崇越|電子通路|24 28 2|81 84 -10 -13|0.8 102
5438 東友|電腦及週|73 50 22|47 61 -19 -39|0.4 6
5439 高技|電子零組|126 92 69|87 87 21 78|0.9 2116
5443 均豪|半導體業|-0 2 -37|47 58 -22 -40|2.2 128
5452 佶優|其他電子|-1 4 2|65 77 -12 -21|0.6 38
5457 宣德|電子零組|21 31 -6|68 68 -15 -20|0.3 7
5465 富驊|電腦及週|34 39 47|91 91 -0 -4|1.3 17
5469 瀚宇博|電子零組|51 32 24|91 91 8 16|4.6 167
5474 聰泰|電腦及週|-9 -6 -2|63 63 -28 -5|0.5 55
5478 智冠|文化創意|-8 -12 -18|72 80 -18 -15|0.7 25
5483 中美晶|半導體業|6 1 2|46 67 -18 -34|1.1 371
5484 慧友|光電業|-7 23 -5|34 58 -26 -24|2.0 14
5489 彩富|其他電子|6 4 -15|77 77 19 19|0.6 65
5490 同亨|電腦及週|37 40 -27|79 90 12 10|4.4 113
5493 三聯|其他電子|38 30 9|67 77 -20 -12|0.9 8
5508 永信建|建材營造|-84 -69 -45|41 76 -17 -24|0.5 44
5515 建國|建材營造|45 32 -20|86 86 1 3|0.3 14
5519 隆大|建材營造|-21 -37 -34|59 92 4 0|0.4 10
5521 工信|建材營造|81 70 29|96 96 9 14|0.4 23
5522 遠雄|建材營造|-99 -92 -281|67 75 -22 2|0.8 84
5530 龍巖|其他|-2 19 15|70 70 -3 22|0.2 40
5534 長虹|建材營造|-68 91 -24|61 79 -9 -0|0.7 113
5536 聖暉*|其他電子|45 66 28|83 83 -9 22|0.7 207
5607 遠雄港|航運業|19 16 -1|63 81 -12 -14|2.4 18
5608 四維航|航運業|2 -4 -8|70 76 -23 -6|0.3 30
5609 中菲行|航運業|31 32 -6|87 100 1 1|1.8 15
5706 鳳凰|觀光餐旅|6 5 -36|74 88 -11 -3|0.5 37
5871 中租-KY|其他|-3 -2 -4|73 93 -6 -2|3.1 901
5876 上海商銀|金融保險|13 10 2|96 96 7 19|2.5 313
5880 合庫金|金融保險|14 17 8|90 94 -2 -5|1.7 204
5903 全家|居家生活|3 1 -3|97 97 7 8|0.4 20
5904 寶雅|居家生活|7 2 -5|96 98 -2 8|0.6 131
6005 群益證|金融保險|-10 -4 -25|85 85 -9 12|0.7 61
6015 宏遠證|金融業|-112 -95 -305|83 93 -1 -5|0.4 6
6016 康和證|金融業|-216 -191 -173|74 76 -24 -16|0.5 7
6023 元大期貨|金融業|-3 9 0|89 93 -6 -6|1.0 14
6024 群益期|金融保險|40 38 11|83 83 -10 -13|0.3 13
6101 寬魚國際|文化創意|6 -13 -45|81 98 11 6|0.6 5
6104 創惟|半導體業|66 77 33|90 90 -2 27|0.8 797
6111 光聚晶電|文化創意|18 1 -39|69 82 -16 -11|0.3 35
6112 邁達特|資訊服務|16 8 13|64 64 -19 -2|0.3 78
6113 亞矽|電子通路|28 14 39|78 84 23 13|0.4 72
6114 久威|電子零組|6 17 37|85 85 8 33|2.3 80
6117 迎廣|電腦及週|0 1 -5|59 78 -1 -12|1.9 309
6120 達運|光電業|5 2 -3|66 78 -21 -18|0.7 9
6121 新普|電腦及週|9 13 13|90 92 -2 2|0.7 233
6122 擎邦|電機機械|-12 -1 19|92 95 -2 4|0.5 9
6125 廣運|電機機械|-25 -8 25|51 69 -23 -20|1.5 115
6136 富爾特|通信網路|4 11 9|88 88 0 7|0.4 5
6138 茂達|半導體業|28 22 11|75 85 -8 -2|0.5 55
6139 亞翔|其他電子|-26 -29 -23|90 90 -8 12|1.0 558
6140 訊達電腦|資訊服務|29 92 69|82 82 21 83|0.3 397
6141 柏承|電子零組|-23 -26 2|63 65 -28 -8|1.4 7
6143 振曜|通信網路|11 30 4|80 87 -9 4|1.2 178
6146 耕興|其他電子|-2 -1 1|74 85 -13 -10|2.0 41
6147 頎邦|半導體業|9 18 9|81 92 -6 -4|1.2 240
6148 驊宏資|資訊服務|306 274 200|86 86 67 151|0.3 946
6150 撼訊|電腦及週|146 70 63|83 88 -9 -5|0.5 14
6151 晉倫|其他電子|-8 20 9|46 61 -22 -39|1.3 9
6153 嘉聯益|電子零組|-14 -9 15|45 65 -24 -35|0.6 10
6156 松上|電子零組|36 81 30|69 89 -7 -8|0.8 25
6160 欣技|電腦及週|7 -10 -25|70 90 -8 -2|1.1 12
6163 華電網|資訊服務|-23 -5 -31|70 81 -10 -15|0.5 13
6165 浪凡|數位雲端|8 10 4|96 96 35 27|0.8 164
6166 凌華|電腦及週|12 29 24|71 71 -22 -11|0.5 47
6169 昱泉|文化創意|63 104 64|82 82 14 7|1.3 12
6170 統振|通信網路|15 16 -8|79 79 -19 -5|0.6 12
6173 信昌電|電子零組|9 14 8|63 73 -15 -14|0.4 6
6175 立敦|電子零組|6 15 -0|73 73 -21 -21|0.4 17
6176 瑞儀|光電業|0 12 -5|66 72 -27 -24|1.0 312
6177 達麗|建材營造|17 77 -250|69 94 9 13|0.7 130
6179 亞通|其他|110 78 14|73 87 -6 -13|0.8 6
6180 橘子|文化創意|-13 -16 -22|83 83 -10 -11|0.4 43
6182 合晶|半導體業|14 16 15|50 68 -21 -32|0.9 38
6185 幃翔|電子零組|52 31 40|92 92 -1 13|0.9 10
6186 新潤|建材營造|14 164 -3|59 85 -7 -4|1.6 63
6187 萬潤|半導體業|46 52 -241|56 66 -10 -31|1.3 850
6188 廣明|電腦及週|14 16 29|66 74 -19 -11|0.4 92
6189 豐藝|電子通路|-23 -24 -24|67 84 -9 -16|0.8 34
6190 萬泰科|通信網路|6 28 -4|92 94 3 16|1.0 85
6191 精成科|電子零組|66 28 26|84 84 13 42|4.2 874
6192 巨路|其他電子|30 25 7|82 93 -2 -1|0.3 12
6196 帆宣|其他電子|-3 2 -3|96 96 1 14|0.7 227
6197 佳必琪|電子零組|43 31 -2|72 87 -2 -6|0.7 156
6199 天品|其他|1 12 14|76 76 2 23|1.6 14
6202 盛群|半導體業|45 79 42|68 80 -15 -16|0.7 20
6203 海韻電|電子零組|4 49 67|88 88 -7 22|0.5 21
6204 艾華|電子零組|13 41 33|41 83 -7 -14|0.5 12
6205 詮欣|電子零組|-0 11 -10|63 63 -28 -31|0.4 8
6206 飛捷|電腦及週|-1 25 -3|65 65 -25 36|0.4 268
6207 雷科|電子零組|-4 16 7|45 64 -30 -33|0.4 8
6209 今國光|光電業|5 30 26|74 77 -19 3|0.6 15
6213 聯茂|電子零組|35 38 11|64 97 21 12|5.4 473
6214 精誠|資訊服務|27 12 3|70 70 -16 -11|0.3 69
6215 和椿|其他電子|92 85 -8|71 71 -13 69|0.8 1102
6216 居易|通信網路|-24 -17 -35|61 75 -13 -22|0.5 5
6217 中探針|電子零組|26 32 3|53 70 -19 -29|1.2 9
6219 富旺|建材營造|-100 -99 -492|49 60 -40 -34|0.5 6
6221 晉泰|資訊服務|52 25 9|66 66 -27 -15|0.9 15
6223 旺矽|半導體業|31 37 5|77 77 5 0|1.6 1766
6227 茂綸|電子通路|125 88 67|69 69 7 32|0.6 353
6228 全譜|電腦及週|-77 104 41|60 81 74 43|0.8 46
6230 尼得科超眾|電腦及週|11 19 25|33 57 -34 -42|0.6 8
