# 2023-01-03 全池(921 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3162 精確|電機機械|83 145 78|92 92 7 15|1.0 161
3163 波若威|通信網路|38 36 -9|81 81 0 -1|0.3 67
3164 景岳|生技醫療|-14 -19 -9|81 81 -5 -6|0.6 10
3169 亞信|半導體業|-29 -25 -42|37 78 8 -14|0.3 40
3176 基亞|生技醫療|-94 -91 -139|55 68 -6 -20|1.3 8
3178 公準|半導體業|5 4 -5|83 85 6 14|0.2 6
3189 景碩|半導體業|-14 4 -20|46 73 5 -18|0.3 1051
3205 佰研|生技醫療|-11 -12 -2|53 53 -7 -18|0.2 20
3207 耀勝|電子零組|28 27 -2|90 90 7 46|0.2 92
3209 全科|電子通路|41 26 2|91 91 6 10|0.6 14
3211 順達|電腦及週|-8 9 14|69 91 0 7|0.6 6
3217 優群|電子零組|-30 -22 -14|62 88 18 10|0.4 18
3218 大學光|生技醫療|33 30 -3|86 86 10 -0|1.1 149
3221 台嘉碩|通信網路|-20 -25 -45|65 65 -1 -26|0.8 12
3224 三顧|電子通路|-58 -43 -50|63 74 -5 -4|0.3 7
3227 原相|半導體業|-36 -43 -2|70 96 12 16|0.8 32
3228 金麗科|半導體業|-5 -4 7|38 49 -23 -41|0.5 150
3231 緯創|電腦及週|3 5 -13|96 96 9 20|0.5 349
3232 昱捷|電子通路|9 85 19|80 80 -3 23|0.3 7
3234 光環|通信網路|-38 -34 -12|74 74 -5 -11|0.4 7
3236 千如|電子零組|20 17 -8|86 86 -3 18|0.3 16
3252 海灣|觀光餐旅|-33 -0 -55|77 81 -6 2|2.4 7
3260 威剛|半導體業|-27 -15 -8|64 90 2 5|0.3 52
3264 欣銓|半導體業|22 23 3|94 95 12 37|0.4 91
3265 台星科|半導體業|3 8 -24|85 90 13 4|0.6 57
3272 東碩|電腦及週|188 161 99|79 79 32 63|0.3 39
3289 宜特|其他電子|10 14 -3|83 83 -2 59|0.3 319
3290 東浦|電子零組|12 2 -5|84 94 12 18|1.0 14
3293 鈊象|文化創意|12 7 2|100 100 22 29|1.6 785
3297 杭特|光電業|-57 -42 -43|76 76 7 15|0.3 7
3305 昇貿|其他電子|-34 -29 -47|51 72 -4 -20|0.3 13
3317 尼克森|半導體業|-21 -21 -15|65 83 8 -8|0.4 17
3322 建舜電|電子零組|-51 -38 -11|66 83 3 22|0.3 6
3324 雙鴻|其他電子|-16 -16 -18|62 86 14 -10|0.3 204
3346 麗清|汽車工業|26 42 19|78 81 -4 18|0.5 66
3356 奇偶|光電業|7 10 3|81 81 19 43|0.3 147
3362 先進光|光電業|-18 -12 -19|81 81 10 12|0.3 125
3373 熱映|其他電子|-27 -23 15|69 88 11 39|1.0 12
3374 精材|半導體業|9 -0 -4|67 74 3 -14|0.4 100
3376 新日興|電子零組|-30 -13 -14|87 87 -7 11|0.5 14
3380 明泰|通信網路|70 45 27|82 82 -3 1|0.3 26
3402 漢科|其他電子|21 37 -9|91 94 3 9|0.5 6
3406 玉晶光|光電業|3 14 -7|61 77 -4 -15|0.6 772
3413 京鼎|半導體業|30 30 7|72 83 -4 -2|0.5 75
3419 譁裕|通信網路|78 49 28|71 85 11 14|0.2 24
3430 奇鈦科|化學工業|-12 -15 na|na na -19 na|0.5 7
3432 台端|電子零組|-53 -9 21|67 67 -6 40|0.2 7
3438 類比科|半導體業|-49 -53 -22|63 97 9 18|1.2 16
3441 聯一光電|光電業|-32 -27 -29|85 85 14 2|0.2 28
3443 創意|半導體業|52 51 2|84 84 12 43|0.8 4798
3444 利機|電子通路|-9 -20 -9|76 76 12 19|0.7 90
3454 晶睿|光電業|158 149 70|92 92 61 165|0.9 1963
3455 由田|光電業|8 6 -9|75 89 -5 9|0.5 33
3466 德晉|通信網路|101 71 69|94 94 41 19|3.6 48
3479 安勤|電腦及週|75 88 27|99 99 55 36|6.6 129
3481 群創|光電業|-39 -41 -9|62 83 7 4|0.5 460
3483 力致|電腦及週|-30 -22 -29|61 83 6 -6|0.4 10
3491 昇達科|通信網路|-32 -16 -24|65 76 1 -15|0.3 178
3494 誠研|電腦及週|-13 6 -13|69 69 9 24|0.6 22
3498 陽程|其他電子|99 137 112|100 100 42 64|0.9 7
3499 環天科|通信網路|-48 -22 -2|71 87 17 10|0.3 13
3501 維熹|電子零組|1 5 -9|95 95 5 18|0.3 14
3504 揚明光|光電業|-40 -20 -31|64 69 -9 -17|0.2 86
3508 位速|其他電子|-56 -43 -42|54 81 21 -12|1.6 32
3511 矽瑪|電子零組|11 18 -86|79 79 -12 12|0.2 9
3515 華擎|電腦及週|3 3 6|60 99 68 55|1.2 357
3520 華盈|電子零組|8 36 -14|70 70 -8 18|0.3 16
3521 台鋼建設|建材營造|-11 5 -13|77 77 -20 40|0.5 14
3526 凡甲|電子零組|-30 -20 -14|60 74 -17 -9|0.3 11
3527 聚積|半導體業|-24 -37 -26|57 79 4 -4|0.5 15
3529 力旺|半導體業|46 29 -8|64 91 12 44|0.8 1046
3532 台勝科|半導體業|41 41 8|38 75 -2 -13|0.5 154
3533 嘉澤|電子零組|18 28 -2|90 90 2 23|0.7 410
3535 晶彩科|光電業|-86 57 14|60 77 -20 -19|0.2 21
3540 曜越|電腦及週|27 1 26|67 93 20 20|0.7 6
3545 敦泰|半導體業|-42 -47 -11|42 73 -8 -18|0.7 117
3546 宇峻|文化創意|-20 -7 -2|83 99 4 17|2.7 12
3548 兆利|電子零組|-39 -14 -22|79 89 1 8|1.5 8
3552 同致|其他電子|16 19 3|71 71 -13 -7|0.3 162
3558 神準|通信網路|150 123 55|83 83 4 7|0.3 578
3563 牧德|光電業|-32 -33 -11|50 83 4 -3|0.5 7
3576 聯合再生|光電業|51 55 10|85 88 -5 1|0.7 126
3577 泓格|電腦及週|18 30 6|96 96 27 30|3.7 33
3580 友威科|其他電子|15 43 7|78 78 -4 6|0.4 31
3583 辛耘|半導體業|9 16 -9|66 86 4 2|0.4 18
3587 閎康|其他電子|26 29 11|93 93 9 40|0.6 355
3588 通嘉|半導體業|-51 -52 -40|40 72 7 -23|0.1 18
3592 瑞鼎|半導體業|-34 -39 -42|na 100 47 24|1.0 197
3594 磐儀|電腦及週|30 40 24|93 93 2 1|0.5 28
3596 智易|通信網路|41 37 15|72 72 -4 -19|0.3 69
3617 碩天|其他電子|25 40 16|81 81 -1 38|0.3 35
3624 光頡|電子零組|-20 -14 -26|42 67 -6 -28|0.4 23
3628 盈正|其他電子|124 52 32|74 91 13 11|0.4 5
3630 新鉅科|光電業|-34 -40 -5|71 81 0 1|0.2 7
3645 達邁|電子零組|-39 -38 -23|54 79 -3 -15|0.4 9
3653 健策|電子零組|47 49 12|90 90 -10 33|1.1 452
3661 世芯-KY|半導體業|108 72 45|71 90 -7 48|0.7 3450
3665 貿聯-KY|其他電子|77 84 -5|70 70 -17 -23|0.4 493
3669 圓展|通信網路|-9 -12 7|71 90 13 15|0.9 16
3673 TPK-KY|光電業|-13 3 6|70 79 -10 -10|0.5 12
3675 德微|半導體業|-7 -3 -12|48 68 -16 -8|0.3 143
3680 家登|半導體業|5 6 -44|84 94 1 46|1.3 258
3686 達能|半導體業|-96 -91 -26|56 73 4 -23|0.5 13
3687 歐買尬|數位雲端|-2 4 -4|45 92 30 -4|3.7 72
3689 湧德|電子零組|6 -1 -8|65 81 2 -9|0.4 7
3691 碩禾|光電業|-27 -19 -0|50 62 -12 -28|0.4 37
3693 營邦|電腦及週|132 85 40|94 94 58 122|0.4 85
3701 大眾控|電腦及週|11 19 -8|46 70 -2 -12|0.3 13
3702 大聯大|電子通路|-17 -6 -11|88 91 1 -2|0.6 166
3703 欣陸|建材營造|-42 -13 -41|84 84 -8 1|0.4 23
3704 合勤控|通信網路|57 43 27|89 99 34 40|1.2 125
3705 永信|生技醫療|-2 -10 -7|90 90 14 11|5.2 228
3706 神達|電腦及週|12 40 27|90 99 8 9|1.0 57
3707 漢磊|半導體業|3 12 -12|59 74 -12 -2|0.5 235
3708 上緯投控|綠能環保|-7 -12 -8|70 88 1 -14|1.1 107
3710 連展投控|電子零組|-16 -14 -3|64 64 -14 -1|0.7 16
3711 日月光投控|半導體業|-1 15 -6|92 93 15 21|0.4 1195
3712 永崴投控|電腦及週|-21 -6 -45|87 99 13 6|4.0 9
3713 新晶投控|綠能環保|145 384 214|78 86 3 -5|1.0 9
3714 富采|光電業|-33 -35 na|45 86 5 -7|0.5 113
3715 定穎投控|電子零組|na na na|na na -9 na|0.7 10
4102 永日|生技醫療|80 37 14|80 80 21 91|1.1 392
4104 佳醫|生技醫療|9 12 2|98 98 5 14|2.4 16
4105 東洋|生技醫療|40 22 6|99 99 13 20|0.7 226
4106 雃博|生技醫療|28 4 -8|70 84 14 21|1.2 134
4107 邦特|生技醫療|6 14 6|90 90 -4 10|0.6 24
4111 濟生|生技醫療|6 7 -5|91 91 13 20|1.5 38
4114 健喬|生技醫療|32 37 4|87 87 28 44|1.9 2456
4116 明基醫|生技醫療|86 101 -0|75 82 7 -8|0.4 77
4119 旭富|生技醫療|25 57 51|98 98 6 20|0.5 41
4121 優盛|生技醫療|-2 3 -7|83 95 20 33|1.7 92
4123 晟德|生技醫療|86 117 64|84 88 -1 -3|1.3 68
4126 太醫|生技醫療|32 33 26|93 93 10 15|1.4 30
4127 天良|生技醫療|-8 -22 -23|79 96 8 9|2.2 7
4128 中天|生技醫療|-0 -3 -2|78 78 -4 25|0.8 361
4129 聯合|生技醫療|33 32 10|92 92 56 65|1.3 117
4130 健亞|生技醫療|14 13 2|77 77 25 17|1.6 373
4133 亞諾法|生技醫療|10 19 23|50 86 15 6|2.8 68
4137 麗豐-KY|生技醫療|-30 -28 -9|89 93 24 11|1.3 228
4142 國光生|生技醫療|-49 -16 -402|78 85 0 -10|0.5 37
4147 中裕|生技醫療|526 247 208|96 96 14 23|1.1 95
4148 全宇生技-KY|生技醫療|34 62 -7|58 73 -11 3|0.3 9
4153 鈺緯|生技醫療|117 55 17|89 89 32 38|4.7 29
4155 訊映|生技醫療|56 13 -17|96 96 9 23|0.9 72
4157 太景*-KY|生技醫療|99 459 347|75 75 2 -8|0.6 48
4161 聿新科|生技醫療|27 12 10|87 87 10 14|0.5 26
4162 智擎|生技醫療|-4 -2 -9|88 88 15 39|0.8 1101
4163 鐿鈦|生技醫療|23 30 11|90 90 8 26|2.0 64
4164 承業醫|生技醫療|9 40 -4|93 94 0 22|0.3 20
4167 松瑞藥|生技醫療|-52 -26 2|85 85 34 47|2.0 784
4168 醣聯|生技醫療|-100 -38 na|69 69 -3 2|0.3 61
4171 瑞基|農業科技|-57 -51 -34|47 89 38 1|6.8 56
4173 久裕|生技醫療|7 9 -2|85 92 7 13|3.2 20
4174 浩鼎|生技醫療|-100 -62 -465|51 78 -7 -17|2.3 26
4175 杏一|生技醫療|4 5 -5|80 92 9 13|1.7 18
4190 佐登-KY|生技醫療|23 16 13|91 91 5 11|2.0 32
4306 炎洲|塑膠工業|-30 -23 -11|95 95 3 4|0.7 7
4426 利勤|紡織纖維|272 336 190|79 79 10 0|0.8 17
4432 銘旺實|紡織纖維|36 8 -24|81 81 11 31|0.4 19
4438 廣越|紡織纖維|3 69 -11|83 83 -13 15|0.3 15
4503 金雨|電機機械|11 49 12|86 91 7 0|3.3 8
4523 永彰|電機機械|33 4 4|98 98 33 45|1.1 7
4532 瑞智|電機機械|-37 -39 -21|80 80 -7 4|0.7 5
4536 拓凱|運動休閒|15 26 -3|88 88 16 37|0.4 146
4541 晟田|其他|35 27 -9|83 83 1 -0|0.8 17
4543 萬在|電機機械|-2 -4 -11|72 72 -7 -8|0.3 5
4551 智伸科|汽車工業|3 3 -2|85 85 -9 -6|0.4 56
4557 永新-KY|汽車工業|-12 107 30|74 74 -14 33|0.4 5
4566 時碩工業|電機機械|29 31 13|86 86 -6 11|0.4 28
4572 駐龍|電機機械|57 58 -1|87 87 -6 -9|0.3 43
4721 美琪瑪|化學工業|-35 -22 -85|65 72 -15 -14|0.4 50
4726 永昕|生技醫療|62 -1 -24|72 72 -3 -1|0.6 43
4728 雙美|生技醫療|588 218 135|80 80 -8 9|1.2 9
4736 泰博|生技醫療|-21 34 -25|65 82 8 -2|1.4 194
4739 康普|化學工業|-16 -5 -35|57 69 -4 -18|0.3 85
4743 合一|生技醫療|-26 -35 -1046|82 82 -5 44|0.8 2413
4746 台耀|生技醫療|10 31 11|90 90 42 56|1.5 657
4747 強生製藥|生技醫療|26 26 9|81 81 55 56|1.4 71
4755 三福化|化學工業|-30 -20 -53|53 73 1 -16|0.3 60
4763 材料*-KY|化學工業|56 75 20|100 100 54 85|2.0 484
4768 晶呈科技|化學工業|86 115 na|na 68 -25 36|0.4 104
4770 上品|化學工業|19 78 7|83 83 -3 26|1.2 434
4904 遠傳|通信網路|-1 5 -0|79 84 -3 -15|0.4 227
4906 正文|通信網路|69 65 42|85 85 -4 -9|0.5 31
4908 前鼎|通信網路|-0 -8 -30|73 73 -16 1|0.4 6
4915 致伸|電子零組|-3 2 -12|79 79 -12 -8|0.2 183
4916 事欣科|電腦及週|98 70 43|83 91 17 17|0.3 23
4919 新唐|半導體業|-1 -4 -7|63 93 4 8|0.3 523
4927 泰鼎-KY|電子零組|-9 -3 -15|42 83 2 -14|0.2 37
4931 新盛力|電腦及週|26 120 12|80 80 1 44|0.2 199
4934 太極|光電業|107 136 86|69 91 5 -2|0.9 23
4935 茂林-KY|光電業|-24 -2 7|70 85 3 2|0.4 5
4938 和碩|電腦及週|-28 -15 -31|94 97 9 8|0.4 283
4946 辣椒|文化創意|-31 -8 -237|60 88 11 1|1.5 5
4950 金耘國際|鋼鐵工業|-98 -96 -85|72 82 -5 -17|1.9 25
4952 凌通|半導體業|-43 -43 -38|60 71 -2 -18|0.4 8
4953 緯致|資訊服務|20 24 -6|91 92 3 19|0.3 17
4958 臻鼎-KY|電子零組|-22 13 -4|84 84 -2 11|0.6 561
4960 誠美材|光電業|-31 -41 -29|76 92 -2 10|0.8 9
4961 天鈺|半導體業|-32 -40 -38|50 95 22 6|1.0 255
4966 譜瑞-KY|半導體業|-37 -32 -44|38 68 14 -22|0.3 645
4968 立積|半導體業|16 9 39|42 75 11 -14|1.6 213
4974 亞泰|電子零組|20 29 26|100 100 7 16|0.6 10
4976 佳凌|光電業|-26 -29 0|54 77 -3 -11|0.2 6
4977 眾達-KY|通信網路|99 72 59|87 87 -5 39|1.0 329
4979 華星光|通信網路|79 104 65|76 76 16 48|0.6 214
5009 榮剛|鋼鐵工業|25 30 -14|96 96 15 45|0.7 435
5011 久陽|鋼鐵工業|23 17 -17|60 81 15 -12|0.5 12
5014 建錩|鋼鐵工業|-14 -16 -26|81 97 28 15|1.5 67
5015 華祺|鋼鐵工業|-23 0 -15|76 76 -3 37|0.3 30
5203 訊連|資訊服務|28 14 6|75 81 -8 1|0.3 6
5222 全訊|半導體業|32 11 1|66 86 6 6|0.3 38
5225 東科-KY|其他電子|36 43 4|84 84 -1 72|0.3 39
5227 立凱-KY|電子零組|30 165 11|74 89 2 39|0.3 22
5234 達興材料|光電業|-22 -29 -19|45 88 2 -8|0.5 7
5243 乙盛-KY|光電業|14 25 8|82 82 -12 -12|0.3 49
5245 智晶|光電業|-23 -11 -11|55 75 -14 -4|0.6 8
5251 天鉞電|光電業|16 63 20|77 77 -10 51|0.2 16
5258 虹堡|電腦及週|70 72 2|82 82 6 1|0.2 196
5263 智崴|文化創意|16 5 8|97 97 12 16|2.2 52
5269 祥碩|半導體業|-19 -21 -5|37 66 0 -28|0.5 493
5272 笙科|半導體業|-60 -59 -57|56 68 -3 -21|0.6 9
5274 信驊|半導體業|38 46 -1|54 76 -3 -6|0.5 709
5284 jpp-KY|其他|60 51 21|99 99 36 60|1.5 186
5285 界霖|半導體業|-18 -12 -14|59 69 -11 -20|0.4 8
5288 豐祥-KY|電機機械|31 58 18|88 88 -11 11|0.6 22
5289 宜鼎|電腦及週|-13 -5 -14|91 92 17 17|0.5 22
5299 杰力|半導體業|-47 -49 -42|55 82 18 -9|0.3 15
5306 桂盟|運動休閒|-30 -19 -14|61 87 3 -8|0.4 19
5309 系統電|電子零組|17 30 -14|83 87 -0 9|0.4 73
5321 美而快|數位雲端|5 16 1|49 77 -1 -14|0.4 9
5347 世界|半導體業|-27 -15 -44|53 88 20 13|0.6 455
5351 鈺創|半導體業|-70 -62 -66|47 80 18 -12|0.6 164
5353 台林|通信網路|19 33 -5|66 66 -30 -8|0.2 19
5371 中光電|光電業|-26 -15 -24|66 85 2 21|1.2 77
5386 青雲|電腦及週|-33 -32 -54|74 91 21 19|0.7 11
5388 中磊|通信網路|28 56 8|73 73 -11 -15|0.3 142
5410 國眾|資訊服務|108 371 277|89 89 29 45|0.1 24
5425 台半|半導體業|13 14 -7|79 79 -0 3|0.2 399
5426 振發|電腦及週|39 32 6|79 79 -10 14|0.7 7
5434 崇越|電子通路|17 21 -7|95 95 4 18|0.8 44
5443 均豪|半導體業|57 38 32|86 89 5 20|0.6 12
5457 宣德|電子零組|-38 -15 -30|61 74 -4 -0|0.6 30
5469 瀚宇博|電子零組|-20 -20 -8|75 90 5 8|0.3 22
5471 松翰|半導體業|-55 -58 -17|59 81 4 -11|0.6 28
5478 智冠|文化創意|24 14 23|85 100 12 10|2.9 13
5483 中美晶|半導體業|14 18 -1|62 86 11 9|0.6 478
5522 遠雄|建材營造|-49 -35 -48|91 92 -0 -3|0.4 54
5530 龍巖|其他|-8 8 -7|79 91 0 -5|1.5 12
5534 長虹|建材營造|192 109 -503|97 97 2 8|1.1 10
5536 聖暉*|其他電子|33 35 -7|46 47 0 -41|0.9 29
5603 陸海|航運業|-19 -24 -29|54 66 -11 -18|0.6 8
5607 遠雄港|航運業|-3 10 -25|72 87 -13 10|0.6 24
5608 四維航|航運業|-36 -20 -70|55 78 -10 -16|0.5 251
5609 中菲行|航運業|-43 -31 -60|70 84 9 0|0.3 11
5704 老爺知|觀光餐旅|-6 15 -141|91 91 3 64|1.0 32
5706 鳳凰|觀光餐旅|421 170 140|89 91 6 13|1.5 113
5871 中租-KY|其他|21 21 1|86 96 16 13|0.6 1143
5876 上海商銀|金融保險|27 25 10|85 85 -8 -7|0.5 194
5880 合庫金|金融保險|19 3 7|90 93 0 7|0.5 189
5903 全家|居家生活|11 10 2|84 98 7 7|1.4 14
5904 寶雅|居家生活|4 7 -4|98 98 21 41|1.1 247
5905 南仁湖|觀光餐旅|-19 0 -52|79 91 -5 3|2.3 10
5907 大洋-KY|貿易百貨|-42 -19 -3|93 93 23 13|1.4 18
6005 群益證|金融保險|-18 -36 -2|72 87 3 -4|0.8 21
6026 福邦證|金融業|-56 -114 -42|55 81 -0 -8|0.9 6
6104 創惟|半導體業|-46 -44 -69|30 64 2 -31|0.3 335
6109 亞元|通信網路|-4 12 -1|83 83 5 29|0.3 35
6111 光聚晶電|文化創意|248 255 -32|84 100 38 12|3.5 230
6113 亞矽|電子通路|-54 -23 -36|59 63 -3 -20|0.1 5
6116 彩晶|光電業|-31 -26 9|67 91 -9 10|0.6 64
6118 建達|電子通路|-23 -10 -13|77 78 11 -5|1.2 186
6121 新普|電腦及週|4 3 4|97 98 10 27|0.5 129
6122 擎邦|電機機械|29 37 -13|93 93 19 5|1.3 12
6125 廣運|電機機械|21 41 10|76 76 -9 -8|0.4 45
6129 普誠|半導體業|19 14 -6|72 72 -5 -2|0.3 51
6133 金橋|電子零組|-6 34 -6|76 76 -5 88|0.4 77
6138 茂達|半導體業|-43 -39 -43|44 80 4 -10|0.4 128
6139 亞翔|其他電子|22 63 -4|96 96 23 32|1.4 61
6142 友勁|通信網路|66 133 92|88 93 5 20|0.7 10
6143 振曜|通信網路|36 39 25|92 92 10 50|0.9 103
6146 耕興|其他電子|14 14 -6|80 80 -6 17|0.6 84
6147 頎邦|半導體業|-11 -19 -10|90 99 13 17|0.9 73
6150 撼訊|電腦及週|-74 -74 -68|46 90 42 20|0.7 127
6153 嘉聯益|電子零組|0 32 30|81 81 -11 14|0.2 65
6155 鈞寶|電子零組|-22 -11 -11|95 96 18 17|1.1 7
6156 松上|電子零組|-23 -18 -12|79 88 13 20|0.2 7
6160 欣技|電腦及週|-6 -14 -3|81 81 11 -5|0.5 5
6170 統振|通信網路|-35 -36 -23|79 96 14 40|0.5 5
6173 信昌電|電子零組|-37 -41 -13|56 83 -4 -8|0.5 8
6175 立敦|電子零組|-19 -26 -20|71 98 18 8|0.5 6
6176 瑞儀|光電業|3 22 17|97 97 7 26|0.6 153
6177 達麗|建材營造|-96 -70 -7632|100 100 11 12|2.0 10
6180 橘子|文化創意|-17 -11 -8|100 100 20 22|4.4 75
6182 合晶|半導體業|3 16 -13|50 77 2 -8|0.4 96
6186 新潤|建材營造|na na na|97 97 29 54|1.5 32
6187 萬潤|半導體業|-11 -31 -22|45 72 -1 -13|0.4 46
6188 廣明|電腦及週|6 13 -1|87 90 3 4|0.7 23
6190 萬泰科|通信網路|-23 -7 -31|70 70 -18 -11|0.6 23
6191 精成科|電子零組|-18 -12 -2|75 91 5 7|0.3 13
6192 巨路|其他電子|-8 -2 -9|89 92 1 -7|1.1 7
6196 帆宣|其他電子|20 45 -8|68 93 6 13|0.5 80
6197 佳必琪|電子零組|9 16 2|90 98 4 21|0.6 9
6202 盛群|半導體業|-49 -47 -40|63 87 4 -4|0.6 81
6205 詮欣|電子零組|10 29 5|74 79 -13 12|0.2 60
6206 飛捷|電腦及週|-53 -29 -55|69 69 -2 -21|0.5 16
6209 今國光|光電業|-35 -12 -16|67 80 -4 -16|0.4 6
6213 聯茂|電子零組|-7 -18 -13|55 94 24 -1|0.3 118
6214 精誠|資訊服務|25 20 8|88 95 5 -3|0.6 59
6217 中探針|電子零組|-21 -12 -29|67 67 -2 -20|0.3 35
6220 岳豐|電子零組|-30 -28 -29|74 74 -13 16|0.4 16
6223 旺矽|半導體業|2 5 -12|90 90 38 50|0.8 329
6224 聚鼎|電子零組|-10 -13 -17|48 83 6 -13|0.5 6
6230 尼得科超眾|電腦及週|6 18 4|68 86 12 8|0.2 5
6231 系微|資訊服務|-16 -4 -19|80 87 29 27|0.6 48
6233 旺玖|半導體業|4 -3 -3|60 83 9 -1|0.9 6
6234 高僑|光電業|103 39 -25|96 96 30 33|2.9 42
6235 華孚|電腦及週|38 50 2|81 88 6 -2|0.5 125
6237 驊訊|半導體業|-27 -43 4|45 74 -1 4|0.5 30
6239 力成|半導體業|-20 -14 -18|87 92 5 1|0.5 201
6242 立康|生技醫療|9 147 42|77 92 13 12|3.3 8
6243 迅杰|半導體業|13 -11 -2|45 82 -1 -12|0.3 6
6244 茂迪|光電業|20 -3 -0|80 93 6 4|1.2 173
6245 立端|通信網路|22 21 -5|87 87 54 45|0.4 493
6248 沛波|鋼鐵工業|12 77 -0|97 97 10 14|0.6 6
6257 矽格|半導體業|5 2 -15|85 94 8 3|0.4 45
6261 久元|半導體業|-30 -28 -21|69 85 -1 -5|0.5 6
6266 泰詠|電子零組|35 44 13|70 86 2 10|0.9 19
6269 台郡|電子零組|-19 18 -2|88 88 7 21|0.2 89
6271 同欣電|半導體業|-14 -6 -9|63 83 13 -1|0.5 357
6274 台燿|電子零組|-18 -19 -12|55 91 24 -1|0.2 59
6278 台表科|光電業|-9 -9 -26|69 84 7 11|0.6 96
6279 胡連|電子零組|40 46 16|80 80 -18 -5|0.6 323
6282 康舒|電子零組|-7 5 -14|79 96 3 -1|0.6 73
6284 佳邦|電子零組|-2 -3 -1|70 96 20 14|0.9 22
6285 啟碁|通信網路|49 65 26|86 86 -10 12|0.5 319
6288 聯嘉|汽車工業|15 14 8|74 88 -0 0|0.7 23
6290 良維|電子零組|-18 -6 -9|89 89 -7 4|0.3 42
6409 旭隼|其他電子|12 24 -11|83 83 8 5|0.4 206
6411 晶焱|半導體業|-70 -66 -44|38 74 -5 -19|0.5 30
6412 群電|電子零組|-11 -7 -11|92 98 8 4|0.4 10
6414 樺漢|電腦及週|10 32 8|79 87 8 -2|0.9 131
6415 矽力*-KY|半導體業|-18 -15 -37|40 69 -1 -18|0.5 1070
6416 瑞祺電通|通信網路|5 11 4|81 85 -7 2|0.2 13
6426 統新|通信網路|-12 2 -29|68 68 -18 8|0.3 8
6435 大中|半導體業|-38 -38 -43|62 78 0 -8|0.5 12
6438 迅得|其他電子|13 15 -4|70 86 -6 -2|0.3 14
6441 廣錠|電腦及週|-13 -29 22|96 100 33 42|1.6 41
6442 光聖|通信網路|-10 -11 -15|66 66 -5 11|0.2 16
6443 元晶|光電業|14 32 -28|73 83 -10 13|1.1 417
6446 藥華藥|生技醫療|40 470 -85|79 79 -2 2|0.5 464
6451 訊芯-KY|半導體業|61 64 39|87 87 -8 20|1.1 74
6456 GIS-KY|光電業|8 16 15|88 92 4 16|0.5 106
6457 紘康|半導體業|-61 -57 -23|35 77 0 -14|0.3 9
6461 益得|生技醫療|-68 -70 -100|73 73 -14 20|0.3 70
6462 神盾|半導體業|14 -3 -11|58 72 -11 -23|0.8 5
6464 台數科|其他|-0 3 2|97 97 7 18|2.4 5
6469 大樹|生技醫療|20 24 -5|96 96 5 17|1.3 85
6470 宇智|通信網路|25 34 -21|68 68 1 -25|0.3 18
6472 保瑞|生技醫療|342 344 255|93 93 30 117|1.0 1701
6477 安集|光電業|41 104 -103|70 78 1 -8|0.3 86
6485 點序|半導體業|-27 -25 -39|46 78 2 -13|0.4 20
6488 環球晶|半導體業|10 17 2|50 85 17 4|0.4 631
6491 晶碩|生技醫療|5 14 1|82 91 11 4|1.0 360
6492 生華科|生技醫療|66 67 14|51 82 16 -8|0.4 29
6494 九齊|半導體業|-37 -44 -40|47 80 18 -11|0.5 11
6499 益安|生技醫療|416 354 -230|72 83 3 9|0.4 7
6505 台塑化|油電燃氣|5 14 -28|82 92 0 -5|0.5 125
6508 惠光|農業科技|-44 -33 -63|61 74 -14 -2|0.2 9
6509 聚和|化學工業|-7 13 -7|61 95 7 8|1.2 52
6510 精測|半導體業|-7 1 -8|66 86 13 21|0.4 99
6515 穎崴|半導體業|97 108 35|84 84 5 28|0.8 246
6523 達爾膚|生技醫療|13 -24 -11|90 90 13 35|2.0 85
6531 愛普*|半導體業|-56 -45 -36|36 79 11 -14|0.4 430
6532 瑞耘|半導體業|7 36 8|79 79 -13 19|0.1 16
6533 晶心科|半導體業|112 106 72|90 90 27 118|0.7 2122
6535 順藥|生技醫療|-66 493 -640|86 86 5 9|3.4 22
6541 泰福-KY|生技醫療|310 na na|49 50 -27 -43|0.4 23
6546 正基|通信網路|-51 -38 na|na 49 -29 -44|0.3 22
6547 高端疫苗|生技醫療|-99 -99 na|34 46 -10 -43|1.0 226
6548 長科*|半導體業|-12 -2 -21|28 33 -6 -58|0.3 11
6550 北極星藥業-KY|生技醫療|-90 -68 na|na 40 -29 -23|0.4 482
6556 勝品|光電業|11 11 -6|71 71 63 90|0.4 10
6558 興能高|其他電子|-17 -21 6|62 82 17 8|0.2 7
6561 是方|通信網路|12 10 1|94 94 -1 4|0.8 6
6568 宏觀|半導體業|79 61 42|43 81 17 30|0.7 124
6570 維田|電腦及週|8 40 -0|82 82 -8 21|0.2 11
6576 逸達|生技醫療|2 10910 -8075|70 81 8 -17|0.4 42
6579 研揚|電腦及週|5 26 -19|93 93 17 10|1.0 9
6581 鋼聯|綠能環保|7 46 -3|80 88 -0 20|0.7 5
6582 申豐|橡膠工業|-26 -66 9|42 75 11 -11|0.9 9
6585 鼎基|其他|-6 -1 na|na 84 15 -14|3.1 12
6589 台康生技|生技醫療|26 39 17|75 75 4 46|0.5 820
6592 和潤企業|其他|20 23 -4|83 93 -1 2|0.7 25
6598 ABC-KY|生技醫療|32 44 6|53 90 8 3|2.7 19
