# 2024-07-01 全池(1308 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
2745 五福|觀光餐旅|62 105 -1603|86 86 54 39|0.3 72
2748 雲品|觀光餐旅|-9 11 1|58 80 -4 -16|0.3 19
2753 八方雲集|觀光餐旅|7 8 -1|90 94 -2 -2|0.5 26
2754 亞洲藏壽司|觀光餐旅|-5 6 -14|53 83 0 -11|0.4 6
2762 世界健身-KY|運動休閒|6 3 na|na na -11 na|0.4 15
2801 彰銀|金融保險|12 4 -4|99 99 1 3|0.8 279
2809 京城銀|金融保險|-29 151 7|94 94 20 62|1.2 617
2812 台中銀|金融保險|6 12 -2|98 98 8 15|0.9 69
2816 旺旺保|金融保險|1 7 -10|87 93 18 -6|0.6 16
2820 華票|金融保險|-4 -25 -106|99 99 3 4|1.9 14
2832 台產|金融保險|5 4 -6|96 96 8 6|0.4 9
2834 臺企銀|金融保險|3 5 -0|100 100 14 34|0.7 317
2836 高雄銀|金融保險|15 6 2|100 100 3 3|1.5 31
2838 聯邦銀|金融保險|5 16 6|100 100 8 15|0.9 26
2845 遠東銀|金融保險|9 1 -7|100 100 17 33|0.7 71
2850 新產|金融保險|-3 6 -1|91 91 16 46|1.1 114
2851 中再保|金融保險|5 12 -1|92 92 8 18|0.6 61
2852 第一保|金融保險|5 13 3|96 96 21 33|0.3 15
2855 統一證|金融保險|28 56 -10|97 97 17 51|0.9 133
2880 華南金|金融保險|17 15 1|100 100 15 20|0.6 471
2881 富邦金|金融保險|60 102 -0|100 100 16 24|1.0 1251
2882 國泰金|金融保險|-27 22 -56|96 96 19 28|1.4 1891
2883 凱基金|金融保險|-96 28 -102|95 95 7 19|1.1 863
2884 玉山金|金融保險|42 17 -8|98 98 5 12|0.7 648
2885 元大金|金融保險|24 24 2|93 93 6 18|2.0 507
2886 兆豐金|金融保險|18 13 -25|99 99 1 4|1.1 784
2887 台新新光金|金融保險|12 14 7|99 99 4 5|0.8 308
2889 國票金|金融保險|18 12 -22|100 100 19 35|1.1 243
2890 永豐金|金融保險|24 25 1|99 99 21 30|0.7 453
2891 中信金|金融保險|25 41 -95|99 99 20 36|0.7 1865
2892 第一金|金融保險|3 5 6|97 97 1 3|0.6 351
2897 王道銀行|金融保險|1 5 3|98 98 6 6|0.5 64
2903 遠百|貿易百貨|-3 -4 -2|98 98 18 39|0.8 131
2905 三商|貿易百貨|-11 97 -78|89 89 34 22|0.4 29
2906 高林|貿易百貨|12 18 11|91 91 7 15|1.4 14
2912 統一超|貿易百貨|6 7 -1|98 99 2 3|1.0 266
2913 農林|貿易百貨|21 5 3|72 94 6 0|0.5 55
2915 潤泰全|貿易百貨|-5 -16 -9|95 95 16 9|0.5 247
2916 滿心|居家生活|1 4 -7|92 92 1 28|0.4 8
3003 健和興|電子零組|0 2 10|87 91 8 6|0.4 33
3004 豐達科|鋼鐵工業|25 22 -6|92 92 -5 23|0.7 19
3005 神基|電腦及週|-1 3 -1|77 77 -11 13|0.9 1078
3006 晶豪科|半導體業|20 24 16|92 92 12 -8|1.0 723
3008 大立光|光電業|33 19 4|96 96 8 -2|1.5 2696
3010 華立|電子通路|35 27 16|100 100 10 45|1.3 173
3011 今皓|電子零組|-14 -13 -4|70 84 -4 -17|1.4 17
3013 晟銘電|電腦及週|103 64 54|94 94 48 91|0.3 1547
3014 聯陽|半導體業|-2 -5 -35|93 93 1 13|0.6 304
3015 全漢|電子零組|-15 -20 -8|93 93 9 24|0.2 64
3016 嘉晶|半導體業|-2 -5 14|88 93 3 1|0.6 61
3017 奇鋐|電腦及週|6 7 -9|92 92 39 129|0.9 10965
3019 亞光|光電業|27 15 10|97 98 9 -0|0.8 79
3021 鴻名|電子零組|28 25 32|97 100 22 31|2.1 7
3022 威強電|電腦及週|-24 -23 -1|89 92 -1 -3|0.4 47
3023 信邦|電子零組|-3 -3 -0|80 98 3 -1|0.7 141
3024 憶聲|光電業|10 7 1|96 96 27 19|2.1 53
3025 星通|通信網路|-10 -11 -85|94 94 5 55|1.7 189
3026 禾伸堂|電子零組|-5 -6 3|93 94 -4 -5|1.3 25
3027 盛達|通信網路|-51 -0 -51|70 80 -13 -5|0.3 26
3028 增你強|電子通路|9 19 12|96 96 1 4|0.7 13
3029 零壹|資訊服務|61 29 19|100 100 30 55|2.1 233
3030 德律|其他電子|56 66 50|90 90 96 175|0.5 740
3031 佰鴻|光電業|18 6 18|98 98 12 23|0.8 15
3032 偉訓|電子零組|-16 -10 -29|85 85 -11 7|0.2 42
3033 威健|電子通路|12 19 9|93 93 14 29|0.3 194
3034 聯詠|半導體業|-17 -13 -31|97 97 4 21|0.9 2793
3035 智原|半導體業|-10 -15 -1|74 74 -4 -7|1.4 3134
3036 文曄|電子通路|119 103 61|70 70 -13 4|1.0 674
3037 欣興|電子零組|12 9 24|88 90 -7 1|1.2 1954
3038 全台|光電業|-26 -23 -6|79 88 -2 7|1.1 14
3040 遠見|其他|-4 -6 -3|87 87 13 13|0.3 9
3041 揚智|半導體業|44 12 27|66 69 -6 -30|0.6 20
3042 晶技|電子零組|21 24 20|99 99 9 22|1.7 545
3044 健鼎|電子零組|10 12 10|92 92 3 14|0.5 872
3045 台灣大|通信網路|8 10 2|100 100 5 11|2.5 597
3046 建碁|電腦及週|17 28 -25|68 90 4 0|0.8 16
3047 訊舟|通信網路|126 61 66|100 100 106 95|2.4 759
3048 益登|電子通路|8 7 8|100 100 76 69|1.6 697
3050 鈺德|光電業|7 12 6|91 91 -2 33|4.1 15
3051 力特|光電業|-20 -19 5|73 77 -16 -12|0.4 24
3052 夆典|建材營造|-12 -9 -20|93 93 -3 11|0.2 9
3055 蔚華科|電子通路|-62 -55 -12|91 91 23 142|1.8 543
3056 富華新|建材營造|450 183 179|96 99 24 21|0.5 70
3057 喬鼎|電腦及週|-1 9 14|100 100 34 23|3.2 5
3058 立德|電子零組|-12 -16 3|69 82 -11 5|0.6 27
3059 華晶科|光電業|-23 -29 5|89 89 2 4|0.3 178
3060 銘異|電腦及週|44 54 28|91 91 60 51|0.7 125
3062 建漢|通信網路|48 3 32|91 91 30 42|2.2 564
3071 協禧|電腦及週|6 -0 13|80 96 6 10|0.8 44
3078 僑威|電子零組|-34 -26 -70|86 89 -5 -8|0.5 60
3081 聯亞|通信網路|14 3 37|93 93 13 51|2.2 776
3083 網龍|文化創意|45 62 46|96 96 8 25|4.6 20
3086 華義*|文化創意|-1 1 -20|82 82 30 2|0.6 77
3088 艾訊|電腦及週|2 -9 -6|86 86 11 16|0.5 170
3090 日電貿|電子零組|10 12 -0|91 91 5 9|1.6 51
3092 鴻碩|電子零組|9 -5 8|80 93 -1 -5|1.4 7
3094 聯傑|半導體業|-31 -43 -8|75 78 -6 -23|0.7 8
3105 穩懋|半導體業|21 39 8|98 100 17 10|3.2 809
3118 進階|生技醫療|6 13 -3|100 100 21 25|1.2 8
3122 笙泉|半導體業|10 3 -2|92 92 37 21|0.9 139
3128 昇銳|光電業|-10 0 6|70 89 -2 1|1.3 6
3131 弘塑|半導體業|9 12 7|100 100 43 146|1.0 704
3138 耀登|通信網路|-5 5 7|74 80 -7 -19|0.7 21
3141 晶宏|半導體業|-6 -10 8|88 92 22 -7|0.3 76
3147 大綜|資訊服務|-10 -5 -28|79 79 -10 34|0.2 20
3149 正達|光電業|27 7 17|92 92 28 31|5.0 48
3152 璟德|通信網路|12 17 -3|74 83 -14 -19|1.4 34
3162 精確|電機機械|14 6 -4|57 63 -19 -35|0.4 14
3163 波若威|通信網路|-39 -30 -21|95 95 26 51|1.5 1282
3167 大量|電機機械|85 90 72|93 93 10 33|2.1 20
3168 眾福科|光電業|-19 -16 na|na na -6 na|0.7 7
3169 亞信|半導體業|2 6 19|85 85 1 -5|0.5 78
3176 基亞|生技醫療|93 92 7|76 100 19 5|1.2 23
3178 公準|半導體業|-20 -18 -14|79 79 -17 4|0.3 28
3188 鑫龍騰|建材營造|523 252 na|94 94 20 118|0.6 32
3189 景碩|半導體業|10 5 23|78 91 -8 -5|1.1 239
3202 樺晟|電子零組|26 22 -10|88 92 48 19|1.0 155
3206 志豐|電子零組|7 1 8|93 93 5 13|0.2 6
3207 耀勝|電子零組|62 14 30|92 92 6 82|0.3 78
3209 全科|電子通路|-20 -36 -16|97 97 -1 1|0.7 16
3211 順達|電腦及週|-12 -11 -0|100 100 24 28|3.2 53
3213 茂訊|電腦及週|13 33 16|94 94 21 25|0.5 81
3217 優群|電子零組|-3 12 -13|88 88 -6 1|1.2 196
3218 大學光|生技醫療|13 6 -4|64 85 -6 -6|0.7 66
3219 倚強科|其他電子|101 48 49|93 93 60 37|1.4 24
3221 台嘉碩|通信網路|5 2 14|88 88 7 10|0.7 12
3224 三顧|電子通路|-28 -10 3|95 95 39 17|2.7 60
3227 原相|半導體業|61 45 -5|94 94 8 6|1.1 274
3228 金麗科|半導體業|242 100 60|69 69 -25 54|0.5 194
3229 晟鈦|電子零組|32 -0 9|87 87 64 61|1.4 15
3230 錦明|光電業|-45 -49 -29|94 94 53 71|0.5 10
3231 緯創|電腦及週|26 12 13|68 81 -14 11|0.5 4054
3234 光環|通信網路|-11 -2 9|86 86 15 66|0.3 77
3257 虹冠電|半導體業|-16 -14 -150|68 82 -15 -18|0.9 13
3260 威剛|半導體業|32 56 26|94 94 13 8|0.5 763
3264 欣銓|半導體業|-1 -1 4|85 85 -12 -3|1.4 342
3265 台星科|半導體業|21 16 8|92 92 -2 41|1.0 146
3266 昇陽|建材營造|163 159 -216|88 88 33 29|0.2 23
3268 海德威|半導體業|-33 -19 -27|75 75 3 -1|0.7 18
3284 太普高|其他|72 39 24|96 96 58 125|0.4 26
3285 微端|其他電子|12 20 25|97 97 26 26|4.9 27
3287 廣寰科|電腦及週|116 70 -9|87 87 45 36|0.2 45
3289 宜特|其他電子|3 13 12|100 100 19 74|2.7 422
3290 東浦|電子零組|0 -7 -5|98 98 21 12|1.5 35
3293 鈊象|文化創意|36 31 7|100 100 18 89|1.1 1772
3294 英濟|電子零組|2 19 18|60 60 -17 84|0.3 46
3296 勝德|電子零組|40 19 36|90 90 25 44|3.1 21
3297 杭特|光電業|53 21 7|97 97 74 89|3.5 24
3303 岱稜|其他電子|19 28 17|98 98 43 63|2.1 59
3305 昇貿|其他電子|36 20 23|97 97 24 4|1.0 274
3306 鼎天|通信網路|-8 -5 -8|90 90 18 27|0.5 62
3308 聯德|電子零組|-67 -78 -81|41 66 -8 -29|0.6 8
3312 弘憶股|電子通路|19 25 22|100 100 108 300|2.4 515
3313 斐成|建材營造|na na na|71 71 2 75|0.3 14
3317 尼克森|半導體業|1 -2 -6|85 88 5 -11|0.6 11
3321 同泰|電子零組|35 34 4|95 95 26 42|0.6 17
3322 建舜電|電子零組|51 29 12|83 83 -2 5|0.6 14
3323 加百裕|電腦及週|-23 -24 8|82 94 4 -6|0.7 5
3324 雙鴻|其他電子|55 27 21|85 85 12 133|0.8 5038
3325 旭品|電腦及週|-31 -22 -65|70 70 -20 -24|0.6 18
3338 泰碩|電子零組|15 24 20|97 97 41 42|1.0 392
3339 泰谷|光電業|47 39 25|92 92 60 153|0.5 69
3346 麗清|汽車工業|27 17 -17|76 78 -14 -23|0.5 23
3354 律勝|電子零組|9 33 23|77 77 2 58|0.7 7
3356 奇偶|光電業|-17 -1 2|94 94 26 60|0.4 227
3357 臺慶科|電子零組|24 18 21|95 95 11 21|1.5 109
3360 尚立|電子通路|-39 -45 -5|72 72 7 27|0.4 13
3362 先進光|光電業|7 2 -19|93 93 19 50|1.3 839
3363 上詮|通信網路|15 23 26|93 93 51 125|0.1 383
3372 典範|半導體業|1 21 11|85 85 18 55|0.9 126
3373 熱映|其他電子|8 11 33|81 87 6 -0|1.1 12
3374 精材|半導體業|33 9 9|96 96 40 39|1.7 1891
3376 新日興|電子零組|35 53 31|88 88 36 78|0.8 2857
3379 彬台|電機機械|164 123 87|94 94 93 82|0.5 31
3380 明泰|通信網路|-27 -30 2|75 89 -4 -7|0.5 56
3388 崇越電|電子零組|13 11 13|97 97 3 10|1.2 6
3390 旭軟|電子零組|23 24 19|85 85 5 12|0.3 37
3402 漢科|其他電子|38 37 23|95 95 18 69|1.7 48
3406 玉晶光|光電業|111 113 67|97 97 35 60|1.1 2061
3413 京鼎|半導體業|10 5 17|100 100 8 64|1.7 482
3416 融程電|電腦及週|30 12 10|95 95 6 26|0.7 47
3419 譁裕|通信網路|46 17 41|96 98 19 6|3.8 23
3430 奇鈦科|化學工業|8 35 33|92 92 24 22|0.5 13
3432 台端|電子零組|155 35 15|97 97 60 54|1.4 22
3437 榮創|光電業|6 9 -10|71 71 -8 -12|0.4 32
3438 類比科|半導體業|1 -7 -17|84 84 -6 -1|1.0 21
3443 創意|半導體業|9 -2 1|84 86 16 -9|0.8 4919
3444 利機|電子通路|20 17 6|85 85 14 8|0.6 41
3450 聯鈞|半導體業|37 29 31|100 100 74 110|2.2 3111
3454 晶睿|光電業|-37 -29 -1|67 85 -5 -15|0.6 24
3455 由田|光電業|2 -4 24|100 100 42 62|1.2 283
3466 德晉|通信網路|-83 -86 -28|81 81 168 225|0.5 140
3479 安勤|電腦及週|2 -16 -7|90 90 -6 -3|0.8 62
3481 群創|光電業|1 10 -2|82 84 -7 -1|1.8 981
3483 力致|電腦及週|10 3 -15|87 87 35 27|1.3 1703
3484 崧騰|電子零組|32 19 35|95 95 14 21|0.6 20
3489 森寶|建材營造|84 36 25|94 94 4 81|0.2 6
3490 單井|光電業|3 -17 13|99 99 36 64|1.3 62
3491 昇達科|通信網路|75 41 41|100 100 81 90|0.7 369
3498 陽程|其他電子|-75 -49 -7|93 93 19 50|3.6 37
3499 環天科|通信網路|56 27 -9|95 95 5 12|1.3 7
3501 維熹|電子零組|20 14 19|99 99 38 55|1.3 45
3504 揚明光|光電業|-17 -25 4|78 84 6 -9|1.9 28
3508 位速|其他電子|-27 -29 3|89 98 21 12|1.6 23
3512 皇龍|建材營造|-85 -56 -385|92 92 15 31|0.4 16
3515 華擎|電腦及週|45 25 -1|76 76 -8 -9|0.4 168
3516 亞帝歐|光電業|15 17 -3|82 82 21 49|1.4 10
3518 柏騰|其他電子|-6 -1 -6|72 84 3 -12|0.8 7
3520 華盈|電子零組|26 27 25|100 100 32 37|3.4 9
3526 凡甲|電子零組|38 46 19|96 96 9 25|0.4 46
3527 聚積|半導體業|14 11 16|77 83 -5 -16|1.0 8
3529 力旺|半導體業|11 31 15|79 79 1 3|0.6 1206
3530 晶相光|半導體業|13 -7 -10|76 76 -5 -2|0.7 38
3532 台勝科|半導體業|-8 -13 -1|95 99 7 5|1.9 273
3533 嘉澤|電子零組|36 25 21|89 89 7 48|0.8 1341
3535 晶彩科|光電業|520 192 198|100 100 104 158|3.0 354
3537 堡達|電子零組|1 -4 -16|85 85 39 42|0.6 55
3540 曜越|電腦及週|-10 -12 -26|79 83 -2 4|0.4 48
3545 敦泰|半導體業|-19 -13 -30|64 76 -9 -25|0.7 191
3546 宇峻|文化創意|-1 -6 1|100 100 12 19|2.4 24
3548 兆利|電子零組|1 29 -22|66 66 -28 -8|0.4 297
3551 世禾|綠能環保|16 10 10|88 88 -11 38|0.7 46
3552 同致|其他電子|-11 -11 -20|69 72 -13 -28|0.7 26
3557 嘉威|居家生活|47 39 28|97 97 29 33|0.6 29
3558 神準|通信網路|-24 -38 -15|62 79 -12 -21|0.4 59
3563 牧德|光電業|-47 -47 -13|87 87 1 85|0.5 218
3564 其陽|通信網路|10 -0 20|79 79 71 107|0.8 376
3570 大塚|資訊服務|22 17 8|95 95 1 11|0.4 10
3576 聯合再生|光電業|-52 -59 -4|68 90 16 -10|4.5 64
3580 友威科|其他電子|68 11 21|100 100 61 67|4.7 262
3581 博磊|半導體業|17 4 6|97 97 30 72|10.3 8
3583 辛耘|半導體業|41 38 9|100 100 12 84|0.9 984
3587 閎康|其他電子|5 4 -6|92 92 -2 26|1.4 138
3588 通嘉|半導體業|47 42 22|77 77 -16 0|0.9 67
3591 艾笛森|光電業|48 27 7|91 91 12 16|1.0 46
3592 瑞鼎|半導體業|34 48 15|80 80 -18 0|1.0 305
3594 磐儀|電腦及週|-12 -26 -8|71 85 -1 -12|0.3 20
3596 智易|通信網路|-1 4 -4|82 82 -16 -5|0.5 244
3605 宏致|電子零組|8 11 16|91 91 28 48|0.8 70
3607 谷崧|電子零組|33 2 2|90 90 12 12|1.7 14
3609 三一東林|電子零組|-61 -49 -21|94 94 71 35|0.4 29
3611 鼎翰|電腦及週|-1 -1 -4|89 96 -3 -3|1.1 14
3615 安可|光電業|-9 4 -2|100 100 24 42|4.7 13
3617 碩天|其他電子|8 -0 -3|99 99 16 47|0.8 307
3622 洋華|光電業|58 15 -23|87 87 6 69|0.8 380
3624 光頡|電子零組|5 -0 11|89 92 7 -6|2.8 55
3628 盈正|其他電子|7 0 9|95 99 4 17|1.6 5
3630 新鉅科|光電業|23 26 -17|79 80 -4 -17|0.8 8
3631 晟楠|電子零組|-40 -63 -11|84 84 6 18|0.5 7
3645 達邁|電子零組|15 36 -6|82 87 4 -7|0.3 18
3652 精聯|電腦及週|11 1 6|96 96 64 53|5.9 35
3653 健策|電子零組|24 19 17|97 97 31 58|1.2 728
3661 世芯-KY|半導體業|61 55 -44|56 56 -27 -25|1.0 7131
3663 鑫科|其他電子|114 41 18|97 97 27 59|7.2 97
3665 貿聯-KY|其他電子|-2 -2 5|98 98 42 38|2.1 2341
3666 光耀|光電業|-20 -16 -29|90 90 18 47|4.0 12
3669 圓展|通信網路|10 5 8|87 87 -0 5|0.6 10
3673 TPK-KY|光電業|5 -2 15|89 98 4 12|1.6 92
3675 德微|半導體業|36 33 33|100 100 45 44|1.6 298
3679 新至陞|電子零組|4 11 5|94 94 23 32|0.3 17
3680 家登|半導體業|62 36 12|96 96 -3 24|1.5 402
3686 達能|半導體業|158 193 -173|100 100 93 106|2.1 13
3687 歐買尬|數位雲端|1 3 2|88 90 5 12|0.7 55
3689 湧德|電子零組|-29 -29 -23|89 89 5 39|1.4 101
3691 碩禾|光電業|356 249 178|84 84 28 60|1.7 80
3693 營邦|電腦及週|15 10 -29|66 87 12 -7|1.9 306
3694 海華|通信網路|6 -6 -1|87 87 -5 6|1.0 61
3701 大眾控|電腦及週|-2 3 -9|66 73 -14 -14|0.7 23
3702 大聯大|電子通路|25 32 21|93 93 -2 7|1.0 344
3703 欣陸|建材營造|8 3 -5|94 94 20 33|0.3 117
3704 合勤控|通信網路|-6 -17 4|62 79 -15 -21|0.3 37
3705 永信|生技醫療|10 11 3|94 94 7 13|0.8 27
3706 神達|電腦及週|37 21 27|78 78 -12 6|0.3 337
3707 漢磊|半導體業|-27 -21 0|67 81 -12 -18|0.3 104
3708 上緯投控|綠能環保|6 8 17|91 91 12 46|0.6 426
3710 連展投控|電子零組|27 20 4|88 94 -0 0|0.9 11
3711 日月光投控|半導體業|3 3 10|92 92 7 23|1.3 2141
3712 永崴投控|電腦及週|100 71 11|93 93 25 43|2.9 197
3714 富采|光電業|9 11 6|80 89 10 -7|0.7 104
3715 定穎投控|電子零組|27 17 na|57 72 -20 -27|0.4 240
4104 佳醫|生技醫療|9 2 -6|96 96 -3 6|0.5 10
4105 東洋|生技醫療|-9 6 -3|93 97 -2 -0|0.8 26
4107 邦特|生技醫療|12 8 7|97 97 3 21|0.6 14
4108 懷特|生技醫療|36 -5 -30|82 86 -1 -7|1.8 6
4109 加捷生醫|生技醫療|52 52 15|97 97 -3 52|4.1 15
4111 濟生|生技醫療|11 5 8|95 95 16 15|1.1 14
4113 聯上|建材營造|5379 2557 -33413|80 80 35 72|0.5 110
4114 健喬|生技醫療|6 3 -6|99 100 4 8|1.2 58
4116 明基醫|生技醫療|-1 2 1|88 89 -0 -7|1.4 5
4119 旭富|生技醫療|-12 6 0|86 90 1 -7|0.8 16
4123 晟德|生技醫療|34 31 -28|96 100 28 25|2.3 456
4126 太醫|生技醫療|-9 2 5|100 100 2 8|1.7 17
4127 天良|生技醫療|-23 -21 -11|86 86 25 170|0.2 19
4128 中天|生技醫療|16 8 6|70 82 -7 -18|1.9 70
4129 聯合|生技醫療|25 19 -3|99 99 13 31|2.8 43
4133 亞諾法|生技醫療|-5 -7 -1|95 97 12 2|2.7 10
4137 麗豐-KY|生技醫療|3 -10 -19|78 78 -21 -16|0.8 17
4138 曜亞|生技醫療|-3 -5 -14|84 84 -16 6|0.4 7
4142 國光生|生技醫療|-31 -59 -59|76 86 8 -14|1.0 27
4147 中裕|生技醫療|51 107 57|77 79 2 11|0.6 52
4153 鈺緯|生技醫療|-13 1 13|90 90 22 32|4.0 11
4155 訊映|生技醫療|16 57 41|68 93 5 1|0.3 8
4157 太景*-KY|生技醫療|26 76 -50|83 92 -4 -1|0.7 25
4160 訊聯基因|生技醫療|12 16 -5|100 100 204 234|2.3 97
4162 智擎|生技醫療|229 77 33|86 91 2 -4|1.9 55
4164 承業醫|生技醫療|56 4 -27|78 86 -11 -12|0.8 26
4167 松瑞藥|生技醫療|131 70 45|100 100 28 16|4.0 127
4168 醣聯|生技醫療|-98 na na|95 99 21 7|3.7 17
4171 瑞基|農業科技|1 -26 7|81 93 12 -6|1.9 11
4174 浩鼎|生技醫療|271 1398 na|64 89 -4 -11|1.4 26
4303 信立|塑膠工業|123 61 79|67 67 -21 97|0.3 97
4306 炎洲|塑膠工業|80 31 19|94 94 10 15|0.4 72
4401 東隆興|紡織纖維|51 42 28|88 89 -3 0|0.5 6
4402 郡都開發|紡織纖維|43 -23 18|84 84 76 186|0.8 17
4420 光明|紡織纖維|25 8 18|96 96 27 77|0.3 12
4438 廣越|紡織纖維|-16 -18 3|95 98 3 2|0.7 6
4440 宜新實業|紡織纖維|33 20 33|92 100 21 9|2.5 6
4503 金雨|電機機械|111 43 -22|78 91 1 20|1.3 28
4506 崇友|電機機械|-14 11 1|88 88 17 38|0.3 12
4510 高鋒|電機機械|-30 -15 -16|75 91 -4 2|0.4 6
4513 福裕|電機機械|-35 7 15|85 85 37 115|0.2 73
4526 東台|電機機械|-29 -13 -1|96 96 42 67|2.0 158
4532 瑞智|電機機械|40 43 20|95 95 24 46|1.3 136
4533 協易機|電機機械|-49 3 21|93 93 70 75|0.4 554
4534 慶騰|電機機械|15 6 6|100 100 93 111|2.4 46
4536 拓凱|運動休閒|-12 -15 13|96 96 4 12|0.3 33
4540 全球傳動|電機機械|-25 -26 1|79 81 -13 -3|1.4 12
4542 科嶠|電子零組|8 43 34|88 88 6 38|0.4 15
4543 萬在|電機機械|-5 -6 6|82 82 20 25|0.2 87
4545 銘鈺|電子零組|67 18 23|88 88 77 85|0.8 100
4549 桓達|電機機械|4 1 10|68 68 45 50|1.6 224
4551 智伸科|汽車工業|-2 -5 13|74 87 6 -13|0.4 15
4552 力達-KY|電機機械|-19 -19 -21|75 87 -8 -11|1.0 5
4555 氣立|電機機械|9 -8 5|90 90 0 2|2.6 10
4557 永新-KY|汽車工業|8 6 -7|88 88 -12 -4|1.0 10
4561 健椿|電機機械|32 29 -2|95 95 70 69|1.5 150
4562 穎漢|電機機械|15 5 14|100 100 215 255|1.4 673
4563 百德|電機機械|34 43 13|93 100 28 31|1.8 23
4564 元翎|電機機械|-30 -24 4|77 95 1 -1|0.6 12
4566 時碩工業|電機機械|30 13 22|96 96 89 83|2.5 2152
4571 鈞興-KY|電機機械|52 39 23|82 82 24 56|1.0 132
4572 駐龍|電機機械|-5 -2 -19|83 91 -7 -5|1.0 17
4576 大銀微系統|電機機械|7 1 19|83 83 -17 8|0.5 19
4580 捷流閥業|電機機械|-18 -18 -11|99 99 11 19|1.0 16
4583 台灣精銳|電機機械|5 9 16|95 95 15 37|0.4 30
4588 玖鼎電力|其他電子|32 1 na|na na 19 na|0.6 73
4707 磐亞|化學工業|17 -11 -1|100 100 11 24|4.1 8
4714 永捷|化學工業|91 52 64|77 77 -8 55|0.3 83
4716 大立|化學工業|36 33 27|95 95 45 58|0.3 22
4720 德淵|化學工業|18 12 7|100 100 46 40|1.4 14
4721 美琪瑪|化學工業|0 -6 31|84 92 7 -8|3.3 13
4722 國精化|化學工業|23 20 3|100 100 38 43|2.2 11
4726 永昕|生技醫療|-43 -27 -18|98 98 58 71|2.3 508
4728 雙美|生技醫療|26 12 -12|98 98 47 69|0.7 31
4736 泰博|生技醫療|-18 -4 31|89 99 11 4|0.7 34
4739 康普|化學工業|-24 -25 11|79 89 8 -10|2.0 19
4743 合一|生技醫療|23 37 -2|71 84 -5 -17|1.9 248
4746 台耀|生技醫療|38 29 11|88 88 -7 4|1.2 104
4747 強生製藥|生技醫療|-1 -1 -16|63 82 7 -12|0.6 7
4755 三福化|化學工業|-12 -8 -9|86 86 -13 12|0.4 17
4760 勤凱科技|其他電子|37 27 -17|85 85 86 99|0.9 122
4763 材料*-KY|化學工業|31 64 -85|73 85 -6 12|1.0 1384
4766 南寶|化學工業|14 12 9|93 93 17 27|0.7 231
4768 晶呈科技|化學工業|21 15 32|85 85 7 27|0.6 136
4770 上品|化學工業|13 2 18|92 92 -0 37|1.3 138
4771 望隼|生技醫療|38 41 na|na na -18 na|0.4 37
4903 聯光通|通信網路|65 30 34|87 87 40 34|0.5 27
4904 遠傳|通信網路|14 13 4|100 100 6 9|2.2 467
4905 台聯電|生技醫療|568 606 276|81 81 16 29|0.2 7
4906 正文|通信網路|4 -7 12|94 94 8 7|0.9 307
4908 前鼎|通信網路|34 22 -12|89 89 -7 18|1.3 287
4909 新復興|通信網路|302 332 178|95 95 17 241|2.1 852
4912 聯德控股-KY|電子零組|44 44 27|90 90 -6 52|0.7 31
4915 致伸|電子零組|-8 -9 9|84 84 16 44|0.7 665
4916 事欣科|電腦及週|13 22 7|63 84 -6 -15|0.5 10
4919 新唐|半導體業|-3 -3 5|83 88 -2 -11|3.2 272
4924 欣厚-KY|綠能環保|125 35 22|91 91 90 97|1.5 6
4927 泰鼎-KY|電子零組|-8 -7 1|56 75 -3 -24|0.9 33
4931 新盛力|電腦及週|13 -12 27|68 87 -7 -3|0.4 5
4933 友輝|光電業|-2 11 -30|92 92 8 9|0.2 9
4934 太極|光電業|-63 -76 -29|61 88 -2 -11|2.6 18
4935 茂林-KY|光電業|-6 10 25|95 95 24 24|0.4 12
4938 和碩|電腦及週|3 -13 -0|87 87 6 16|2.1 1540
4942 嘉彰|光電業|-2 -3 6|100 100 4 9|0.7 7
4945 陞達科技|半導體業|-24 -6 -49|69 69 -18 12|0.4 21
4951 精拓科|半導體業|31 29 24|91 91 15 15|0.4 31
4952 凌通|半導體業|25 19 15|86 86 33 16|0.3 106
4953 緯致|資訊服務|19 18 4|82 90 -5 0|0.6 42
4956 光鋐|光電業|25 7 8|96 96 48 65|1.7 124
4958 臻鼎-KY|電子零組|29 35 33|96 96 -1 20|1.4 1120
4960 誠美材|光電業|-7 1 -16|92 92 3 4|0.2 41
4961 天鈺|半導體業|12 9 11|91 93 -4 -0|1.0 605
4966 譜瑞-KY|半導體業|18 24 17|62 62 -9 -33|0.6 1447
4967 十銓|半導體業|134 76 -59|82 82 77 65|0.6 3370
4968 立積|半導體業|47 35 22|89 89 7 17|1.3 1038
4971 IET-KY|半導體業|-7 40 33|88 88 0 -2|1.7 9
4973 廣穎電通|半導體業|-6 -1 -3|88 88 13 26|0.4 71
4974 亞泰|電子零組|3 -1 12|100 100 9 12|0.5 14
4976 佳凌|光電業|31 19 28|96 96 18 19|2.5 124
4977 眾達-KY|通信網路|-52 -70 3|90 97 7 7|2.3 133
4979 華星光|通信網路|33 68 -33|64 75 -3 -19|0.5 676
4991 環宇-KY|半導體業|136 104 59|92 92 54 42|1.2 9
4994 傳奇|資訊服務|-17 -10 -12|91 91 4 111|0.5 59
