# 2026-05-04 全池(1243 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3032 偉訓|電子零組|0 14 -40|55 63 -12 -29|0.9 36
3033 威健|電子通路|13 20 2|100 100 21 26|1.9 132
3034 聯詠|半導體業|-10 -15 -6|80 96 8 2|0.9 1368
3035 智原|半導體業|-69 -58 -63|85 91 -2 1|4.2 874
3036 文曄|電子通路|119 100 58|82 82 42 49|0.7 1580
3037 欣興|電子零組|23 25 8|100 100 179 461|0.8 7214
3038 全台|光電業|-1 -7 7|96 97 1 15|0.8 8
3040 遠見|其他|5 9 11|58 67 -12 -31|0.3 9
3041 揚智|半導體業|12 11 16|75 80 -9 -19|1.2 18
3042 晶技|電子零組|3 6 2|99 99 87 82|0.7 657
3044 健鼎|電子零組|24 22 8|96 96 34 42|1.4 1859
3045 台灣大|通信網路|6 3 3|97 97 3 -1|1.3 865
3046 建碁|電腦及週|2 1 -13|88 88 -12 2|0.7 7
3047 訊舟|通信網路|-53 -38 15|61 68 -25 -18|0.9 16
3048 益登|電子通路|27 17 13|82 85 -7 -5|0.6 86
3049 精金|光電業|-46 -23 -17|74 74 21 102|0.4 110
3050 鈺德|光電業|-13 -7 -7|80 80 -16 0|0.6 8
3051 力特|光電業|-15 -17 -9|96 100 8 46|4.9 20
3052 夆典|建材營造|21 16 -15|78 87 -9 -4|1.1 7
3054 立萬利|食品工業|1091 655 421|74 74 121 180|1.4 38
3055 蔚華科|電子通路|19 15 7|92 92 9 26|2.4 57
3056 富華新|建材營造|-57 -35 -80|38 70 -21 -30|0.9 18
3057 喬鼎|電腦及週|100 31 15|84 84 7 61|2.1 8
3059 華晶科|光電業|-3 10 -9|65 82 -9 -16|2.8 70
3060 銘異|電腦及週|-5 9 4|75 75 -18 25|0.4 65
3062 建漢|通信網路|31 26 4|79 79 -1 6|0.6 470
3066 李洲|光電業|-8 27 13|78 78 27 29|0.6 12
3071 協禧|電腦及週|29 31 29|90 90 21 25|0.6 26
3078 僑威|電子零組|-55 -40 -37|61 72 -14 -28|0.5 44
3081 聯亞|通信網路|89 101 -1|91 91 251 470|1.2 8456
3086 華義*|文化創意|-12 -23 -25|95 95 77 99|2.5 42
3088 艾訊|電腦及週|31 32 25|100 100 31 38|2.3 171
3090 日電貿|電子零組|34 19 -8|97 97 4 8|1.1 621
3092 鴻碩|電子零組|7 -9 7|83 83 24 110|0.5 26
3093 港建*|其他電子|-86 -13 -46|77 77 131 133|1.2 322
3094 聯傑|半導體業|-11 -8 -12|99 99 9 13|2.6 22
3105 穩懋|半導體業|34 28 19|85 85 127 419|0.9 16328
3130 一零四|數位雲端|10 4 -1|95 97 -1 -1|0.9 6
3131 弘塑|半導體業|0 31 -25|88 88 75 109|0.9 2903
3135 凌航|半導體業|141 196 na|na 99 23 228|1.9 293
3138 耀登|通信網路|32 21 11|71 71 -11 61|0.5 529
3141 晶宏|半導體業|14 9 -1|79 92 1 7|1.1 22
3147 大綜|資訊服務|-40 41 8|67 88 2 4|0.4 29
3149 正達|光電業|-25 33 21|85 85 -14 36|1.1 206
3152 璟德|通信網路|-1 -9 8|93 93 6 38|2.5 311
3162 精確|電機機械|21 8 -37|90 90 19 42|1.8 405
3163 波若威|通信網路|24 26 2|97 97 229 410|1.2 2461
3167 大量|電機機械|147 130 19|99 99 282 426|0.9 739
3169 亞信|半導體業|-15 -5 -7|93 93 7 9|2.2 29
3171 炎洲流通|居家生活|97 77 26|95 95 44 33|0.8 9
3176 基亞|生技醫療|-68 -32 -22|95 95 1 12|2.7 10
3178 公準|半導體業|37 -7 -0|100 100 22 26|0.9 23
3188 鑫龍騰|建材營造|1428 940 512|83 83 -4 3|0.7 10
3189 景碩|半導體業|25 30 -1|100 100 158 286|1.2 15219
3205 佰研|生技醫療|74 45 56|90 90 15 11|0.5 25
3206 志豐|電子零組|-14 -13 3|83 83 8 1|0.2 6
3207 耀勝|電子零組|20 13 -13|73 73 -18 -12|0.5 18
3209 全科|電子通路|12 21 17|95 95 54 63|2.1 171
3211 順達|電腦及週|76 43 28|87 87 13 13|0.8 2830
3213 茂訊|電腦及週|57 5 2|82 95 3 1|0.6 29
3217 優群|電子零組|5 2 -11|83 83 7 -5|1.2 137
3218 大學光|生技醫療|1 -2 -0|67 93 -4 2|2.7 33
3219 倚強科|其他電子|5 70 14|62 90 3 14|0.8 15
3221 台嘉碩|通信網路|-4 -0 -2|81 81 56 79|0.2 218
3224 三顧|電子通路|18 8 2|90 90 2 1|5.8 6
3227 原相|半導體業|-5 -6 -7|81 89 -3 -12|1.0 247
3228 金麗科|半導體業|11 4 12|92 92 53 40|1.4 107
3229 晟鈦|電子零組|73 47 25|100 100 85 205|1.5 19
3230 錦明|光電業|8 -14 0|55 76 6 -26|0.4 21
3231 緯創|電腦及週|118 149 17|89 89 4 -5|0.9 5125
3234 光環|通信網路|-9 -11 -18|87 87 105 192|0.5 270
3236 千如|電子零組|13 19 3|81 81 -9 17|0.5 81
3257 虹冠電|半導體業|-36 -33 -58|69 72 -25 -31|0.6 14
3260 威剛|半導體業|181 165 86|87 87 45 141|1.8 10822
3264 欣銓|半導體業|27 24 10|100 100 42 142|0.8 3383
3265 台星科|半導體業|25 21 6|100 100 30 96|0.8 690
3289 宜特|其他電子|-11 -4 -13|92 92 63 78|0.7 625
3290 東浦|電子零組|68 52 28|92 94 9 -1|0.9 43
3293 鈊象|文化創意|18 17 0|86 93 1 2|0.8 1265
3294 英濟|電子零組|0 -1 9|52 70 -25 -27|0.4 16
3303 岱稜|其他電子|3 4 5|97 100 6 9|1.8 10
3305 昇貿|其他電子|73 60 26|70 86 -7 5|0.5 450
3306 鼎天|通信網路|-19 26 8|67 74 -14 -28|0.5 7
3310 佳穎|電子零組|-61 -46 -98|77 77 -11 4|0.4 7
3311 閎暉|通信網路|-12 -13 -4|74 87 -11 -11|0.7 7
3312 弘憶股|電子通路|3 -0 -9|78 87 2 5|1.1 75
3317 尼克森|半導體業|13 12 3|100 100 11 7|3.6 134
3322 建舜電|電子零組|17 3 1|74 74 -21 2|1.3 15
3323 加百裕|電腦及週|-14 -8 2|61 77 -18 -18|0.4 23
3324 雙鴻|其他電子|92 93 32|98 98 28 18|0.9 4680
3338 泰碩|電子零組|5 -8 -0|87 87 32 32|3.1 133
3339 泰谷|光電業|54 53 6|84 84 100 112|0.3 268
3346 麗清|汽車工業|-11 -19 -3|62 73 -22 -21|1.1 7
3354 律勝|電子零組|14 10 25|86 86 -2 74|0.4 18
3356 奇偶|光電業|11 8 15|89 100 10 16|1.7 34
3357 臺慶科|電子零組|12 11 -4|83 83 -1 9|0.7 467
3362 先進光|光電業|17 8 7|77 89 -11 8|0.8 84
3363 上詮|通信網路|-26 -3 -30|85 85 103 130|0.2 1845
3372 典範|半導體業|33 36 6|73 73 -16 7|0.5 14
3374 精材|半導體業|14 25 16|93 93 14 32|2.4 1752
3376 新日興|電子零組|-10 -16 6|79 89 -7 -0|0.9 1071
3379 彬台|電機機械|-66 -32 -110|49 66 -25 -31|3.6 10
3380 明泰|通信網路|50 16 4|81 81 -1 3|0.5 280
3388 崇越電|電子零組|26 12 11|95 95 83 86|1.5 113
3390 旭軟|電子零組|23 19 22|87 87 3 13|2.6 19
3402 漢科|其他電子|7 11 11|92 95 0 14|1.1 75
3406 玉晶光|光電業|14 14 2|99 99 17 28|1.4 774
3413 京鼎|半導體業|27 14 -7|87 87 16 -0|1.0 639
3416 融程電|電腦及週|14 20 -1|79 97 1 -3|1.2 60
3419 譁裕|通信網路|0 5 -10|85 85 3 10|0.9 7
3430 奇鈦科|化學工業|74 33 11|100 100 83 83|1.0 147
3437 榮創|光電業|-22 -24 0|92 92 80 78|1.9 150
3438 類比科|半導體業|-24 -23 -18|96 96 5 18|5.5 7
3441 聯一光電|光電業|40 21 -7|82 82 -11 8|0.4 6
3443 創意|半導體業|33 67 14|100 100 82 217|0.5 6744
3444 利機|電子通路|9 5 -1|86 86 19 50|0.9 62
3447 展達|通信網路|10 9 -23|48 65 -16 -36|0.8 7
3450 聯鈞|半導體業|-26 -24 -13|87 87 30 21|0.9 7075
3455 由田|光電業|-84 -44 -26|100 100 133 200|1.5 467
3466 德晉|通信網路|711 276 227|75 79 -5 -8|0.7 23
3467 台灣精材|半導體業|26 10 10|96 100 53 63|1.4 15
3479 安勤|電腦及週|22 11 2|80 83 1 -17|1.1 29
3481 群創|光電業|33 19 12|75 75 -2 80|0.3 6641
3483 力致|電腦及週|35 12 8|81 82 3 -16|1.4 86
3484 崧騰|電子零組|-5 -5 -5|83 87 -13 -8|1.1 12
3490 單井|光電業|-14 12 16|92 92 12 9|1.0 63
3491 昇達科|通信網路|36 69 54|94 94 58 298|1.4 3220
3498 陽程|其他電子|157 100 4|100 100 92 101|0.8 338
3501 維熹|電子零組|-12 -14 -3|81 81 -14 -10|0.5 7
3504 揚明光|光電業|22 5 3|87 87 12 16|1.0 45
3508 位速|其他電子|29 1 -16|43 43 -7 -7|0.2 13
3511 矽瑪|電子零組|8 1 5|95 99 6 7|4.2 7
3515 華擎|電腦及週|55 22 -50|70 70 3 -28|2.1 132
3518 柏騰|其他電子|-40 -12 -0|100 100 55 62|1.3 24
3526 凡甲|電子零組|19 18 3|100 100 50 56|2.7 183
3527 聚積|半導體業|-20 -9 8|81 93 2 -1|0.8 13
3528 安馳|電子通路|132 102 18|86 100 16 7|1.7 25
3529 力旺|半導體業|30 21 13|95 95 175 96|0.5 3150
3530 晶相光|半導體業|52 55 32|84 84 -9 7|1.0 16
3532 台勝科|半導體業|16 11 9|100 100 55 97|0.7 413
3533 嘉澤|電子零組|23 20 8|96 96 79 88|0.9 3496
3535 晶彩科|光電業|-9 4770 2975|95 95 40 93|0.8 785
3537 堡達|電子零組|0 7 -1|79 79 -16 -18|0.5 7
3540 曜越|電腦及週|-11 -2 -26|71 78 -17 -13|1.4 6
3543 州巧|光電業|-9 -6 -2|73 73 -22 -2|0.5 54
3545 敦泰|半導體業|-14 -17 -1|73 84 -8 -17|0.8 79
3546 宇峻|文化創意|48 58 39|61 83 -12 -10|0.7 12
3548 兆利|電子零組|-37 -35 -24|79 88 10 1|0.8 89
3550 聯穎|電子零組|30 21 15|100 100 42 51|0.9 64
3551 世禾|綠能環保|13 19 1|90 90 -1 11|0.9 240
3552 同致|其他電子|-26 -14 -10|71 71 -10 -20|0.5 27
3555 博士旺|半導體業|4721 4183 2762|100 100 218 222|0.2 32
3556 禾瑞亞|半導體業|24 34 22|88 88 23 34|1.0 22
3558 神準|通信網路|-28 -23 -36|55 70 -22 -29|0.6 17
3563 牧德|光電業|11 9 -79|93 93 81 68|0.7 2419
3576 聯合再生|光電業|-41 -48 -0|58 58 49 117|0.5 456
3577 泓格|電腦及週|90 26 15|84 100 40 36|1.8 19
3580 友威科|其他電子|-22 -30 4|100 100 37 53|1.8 119
3581 博磊|半導體業|40 14 -1|100 100 166 265|0.4 95
3583 辛耘|半導體業|6 11 -3|89 89 140 126|1.3 1541
3587 閎康|其他電子|21 15 3|91 91 75 65|1.0 1265
3588 通嘉|半導體業|29 15 19|90 90 15 25|2.7 35
3591 艾笛森|光電業|12 2 12|86 86 17 31|0.7 103
3592 瑞鼎|半導體業|1 -7 2|66 94 2 -0|1.1 113
3594 磐儀|電腦及週|60 31 2|97 97 49 31|1.7 44
3596 智易|通信網路|2 1 -7|69 82 -6 -17|0.4 211
3605 宏致|電子零組|3 9 3|99 99 32 21|4.1 248
3611 鼎翰|電腦及週|1 -3 -23|87 87 -6 -5|0.8 6
3615 安可|光電業|-28 -14 -5|88 88 25 45|0.8 54
3617 碩天|其他電子|7 2 7|69 74 -2 -21|0.8 53
3622 洋華|光電業|-2 2 -13|76 76 -21 2|0.6 18
3624 光頡|電子零組|31 18 10|78 78 -15 14|0.5 84
3625 西勝|電腦及週|14 15 10|48 57 -18 -43|1.1 6
3628 盈正|其他電子|4 16 3|68 68 -2 -27|0.8 13
3630 新鉅科|光電業|14 26 2|67 72 -21 -11|0.3 18
3645 達邁|電子零組|24 2 -0|85 85 47 62|0.7 1107
3653 健策|電子零組|19 11 -20|98 98 107 145|0.3 5943
3661 世芯-KY|半導體業|-47 -60 -7|100 100 30 39|1.2 10294
3663 鑫科|其他電子|65 119 71|94 94 9 57|0.6 201
3665 貿聯-KY|其他電子|22 28 -3|100 100 107 103|0.7 6710
3669 圓展|通信網路|29 23 18|100 100 12 45|1.7 7
3673 TPK-KY|光電業|24 31 28|85 85 44 66|1.2 802
3675 德微|半導體業|13 9 14|88 88 44 24|0.8 174
3679 新至陞|電子零組|-9 -16 -11|88 94 5 -0|1.0 5
3680 家登|半導體業|-23 21 6|100 100 28 70|2.5 1874
3685 元創精密|電機機械|90 45 33|66 67 -14 -32|0.6 11
3687 歐買尬|數位雲端|13 14 5|77 78 -22 -19|0.6 5
3689 湧德|電子零組|42 28 8|98 98 15 36|0.9 752
3691 碩禾|光電業|169 182 110|96 96 8 84|0.7 99
3693 營邦|電腦及週|-25 -37 -8|90 90 90 79|0.7 1810
3694 海華|通信網路|27 27 2|59 78 -0 -15|0.6 56
3701 大眾控|電腦及週|-30 -30 -2|85 85 19 82|0.8 422
3702 大聯大|電子通路|29 28 14|100 100 63 70|0.8 1479
3703 欣陸|建材營造|1 -14 -21|84 85 -12 -6|0.9 24
3704 合勤控|通信網路|25 -9 0|88 88 -10 1|0.7 103
3705 永信|生技醫療|-24 -15 -11|84 96 -3 -4|0.5 13
3706 神達|電腦及週|43 34 -24|77 77 -2 -11|0.6 816
3707 漢磊|半導體業|22 20 13|98 100 7 18|3.1 433
3708 上緯投控|綠能環保|7 -43 -12|81 93 -3 1|0.7 122
3709 鑫聯大投控|電腦及週|23 44 -1|100 100 39 91|1.0 217
3711 日月光投控|半導體業|15 17 7|100 100 76 159|1.2 10447
3712 永崴投控|電腦及週|-9 -39 -50|39 53 -28 -48|1.5 21
3714 富采|光電業|-7 -7 3|100 100 125 122|0.6 1436
3715 定穎投控|電子零組|42 25 10|88 88 31 88|0.4 4492
3717 聯嘉投控|汽車工業|na na na|na 84 4 5|0.5 27
4104 佳醫|生技醫療|15 9 5|84 88 -5 -12|1.4 24
4105 東洋|生技醫療|6 3 -4|91 91 -7 -1|0.9 64
4107 邦特|生技醫療|12 6 2|89 89 -5 -5|1.1 7
4114 健喬|生技醫療|17 12 -0|78 92 -7 -8|1.0 25
4119 旭富|生技醫療|-24 12 19|66 81 -12 -20|1.2 9
4123 晟德|生技醫療|56 30 28|79 79 -8 14|0.4 91
4128 中天|生技醫療|8 10 0|54 70 -27 -29|1.0 24
4129 聯合|生技醫療|18 15 -5|76 76 -12 -19|0.9 26
4130 健亞|生技醫療|-26 -17 -11|76 76 -20 42|0.2 27
4137 麗豐-KY|生技醫療|4 29 22|91 91 1 5|0.5 13
4142 國光生|生技醫療|2103 667 429|81 81 -11 -9|0.5 24
4147 中裕|生技醫療|0 -7 -7|51 68 -19 -31|0.6 48
4162 智擎|生技醫療|6 62 55|65 75 -21 -17|1.0 19
4164 承業醫|生技醫療|3 21 3|56 64 -17 -33|1.4 29
4166 友霖|生技醫療|15 4 na|na 93 -7 0|0.8 5
4167 松瑞藥|生技醫療|-9 -11 -13|86 86 -13 9|0.4 17
4174 浩鼎|生技醫療|-10 15 -14|32 50 -40 -39|1.0 14
4303 信立|塑膠工業|25 5 -201|65 71 -11 -25|0.9 35
4306 炎洲|塑膠工業|15 9 18|85 92 -5 -2|0.8 13
4417 金洲|紡織纖維|-31 -17 -21|82 82 -11 -8|1.0 7
4441 振大環球|紡織纖維|11 26 na|na 63 -33 -32|0.8 14
4503 金雨|電機機械|105 33 -77|71 81 3 -12|1.3 9
4506 崇友|電機機械|9 16 7|89 94 3 -7|1.1 6
4510 高鋒|電機機械|36 34 23|94 100 3 29|2.4 90
4513 福裕|電機機械|-0 70 56|61 66 -30 -23|0.9 5
4523 永彰|電機機械|27 133 106|77 77 1 -11|0.5 6
4526 東台|電機機械|-34 -28 -13|94 100 2 14|2.4 117
4532 瑞智|電機機械|-3 -9 7|77 89 -5 5|1.1 31
4533 協易機|電機機械|29 -10 -15|75 75 -11 43|0.3 50
4534 慶騰|電機機械|27 6 8|77 77 10 54|0.5 22
4536 拓凱|運動休閒|-8 -4 4|77 80 -9 -20|1.0 29
4540 全球傳動|電機機械|75 65 29|100 100 41 74|2.8 343
4541 晟田|其他|84 43 20|74 96 0 11|0.6 44
4542 科嶠|電子零組|33 29 -43|100 100 116 260|1.0 188
4543 萬在|電機機械|49 42 26|100 100 25 87|1.2 36
4549 桓達|電機機械|9 -7 -4|69 72 -4 -14|0.8 19
4551 智伸科|汽車工業|20 13 13|81 92 11 -10|1.0 65
4555 氣立|電機機械|-6 8 2|82 90 4 -6|1.7 14
4556 旭然|其他|3 20 16|91 91 27 56|2.5 13
4557 永新-KY|汽車工業|-31 -29 -17|48 63 -33 -28|0.9 5
4560 強信-KY|電機機械|2 3 2|89 95 9 13|1.2 13
4561 健椿|電機機械|8 16 27|77 86 -14 16|2.3 9
4562 穎漢|電機機械|6 -11 -1|59 86 -9 -10|2.1 16
4563 百德|電機機械|-28 -33 -10|74 78 -22 3|1.8 6
4564 元翎|電機機械|-50 -37 -17|89 89 12 9|0.5 19
4566 時碩工業|電機機械|13 8 6|97 97 19 29|1.8 109
4569 六方科-KY|汽車工業|9 7 -12|84 88 21 9|0.7 29
4571 鈞興-KY|電機機械|-7 -8 -4|95 96 15 13|2.0 41
4572 駐龍|電機機械|10 8 22|80 90 -1 -10|0.9 5
4576 大銀微系統|電機機械|50 47 21|100 100 89 106|2.3 390
4577 達航科技|其他電子|83 60 32|90 90 167 309|0.7 226
4583 台灣精銳|電機機械|4 7 7|90 97 4 25|1.0 169
4585 達明|其他電子|2 -3 na|na 81 5 -17|1.0 92
4707 磐亞|化學工業|-16 -3 7|91 91 49 56|1.2 55
4714 永捷|化學工業|98 98 8|70 81 -11 -19|0.5 14
4716 大立|化學工業|19 5 12|82 87 -6 -3|0.9 8
4720 德淵|化學工業|25 1 5|93 93 50 71|3.0 200
4721 美琪瑪|化學工業|121 68 28|93 93 24 15|1.0 137
4722 國精化|化學工業|-11 -2 6|85 85 10 4|0.6 282
4726 永昕|生技醫療|79 73 46|71 80 -20 -15|0.8 8
4736 泰博|生技醫療|49 11 15|93 93 -3 4|0.8 19
4737 華廣|生技醫療|5 -16 -7|75 83 11 -4|0.5 12
4739 康普|化學工業|104 135 45|87 87 12 34|1.3 346
4741 泓瀚|化學工業|8 7 15|85 85 132 97|1.8 45
4743 合一|生技醫療|129 60 33|69 72 -22 -14|1.0 101
4744 皇將|生技醫療|-30 17 3|85 85 10 15|0.5 13
4746 台耀|生技醫療|-6 -8 -10|79 83 -5 -9|1.3 41
4749 新應材|半導體業|33 30 3|100 100 19 18|1.0 1899
4755 三福化|化學工業|-7 -1 4|88 88 17 38|0.9 158
4760 勤凱科技|其他電子|72 53 22|93 93 39 45|0.9 279
4763 材料*-KY|化學工業|-36 -34 -10|44 69 -15 -27|1.0 310
4764 雙鍵|化學工業|50 26 18|100 100 144 254|0.2 276
4766 南寶|化學工業|17 4 5|85 100 18 0|2.2 285
4768 晶呈科技|化學工業|155 159 81|93 93 26 91|0.2 650
4770 上品|化學工業|15 12 26|77 92 1 -0|0.8 94
4771 望隼|生技醫療|18 28 5|90 95 6 7|0.8 32
4772 台特化|化學工業|290 291 99|84 84 -7 -4|0.9 527
4903 聯光通|通信網路|25 99 -63|85 85 20 36|0.4 249
4904 遠傳|通信網路|4 7 0|96 96 6 2|0.9 606
4906 正文|通信網路|-40 -40 2|84 84 23 29|0.5 1493
4908 前鼎|通信網路|6 29 25|100 100 216 184|0.2 296
4909 新復興|通信網路|3 -45 35|80 80 -11 8|0.3 107
4912 聯德控股-KY|電子零組|9 14 7|76 76 -17 0|0.7 35
4915 致伸|電子零組|4 10 5|83 83 -6 -7|0.6 163
4916 事欣科|電腦及週|22 24 12|91 91 -1 20|0.6 228
4919 新唐|半導體業|-6 -4 1|100 100 179 149|0.4 1210
4927 泰鼎-KY|電子零組|-11 -12 -0|90 90 47 146|2.3 1026
4931 新盛力|電腦及週|36 23 -6|81 81 -5 10|1.3 722
4933 友輝|光電業|4 -1 0|91 93 20 12|5.4 18
4934 太極|光電業|152 134 131|77 77 -2 7|0.3 16
4938 和碩|電腦及週|-1 -10 -5|96 96 17 7|0.8 884
4939 亞電|電子零組|-2 -7 2|86 86 -5 104|0.3 91
4946 辣椒|文化創意|-54 -33 -695|44 70 3 -7|0.1 5
4949 有成精密|光電業|42 36 26|100 100 161 188|0.9 195
4951 精拓科|半導體業|10 5 0|100 100 95 82|6.6 27
4952 凌通|半導體業|10 13 21|87 87 22 18|0.7 15
4953 緯致|資訊服務|31 29 11|89 89 -11 1|0.6 35
4956 光鋐|光電業|13 17 12|90 90 135 154|0.2 250
4958 臻鼎-KY|電子零組|7 1 -3|100 100 163 160|2.1 12573
4960 誠美材|光電業|-24 -13 -5|87 87 182 181|0.4 472
4961 天鈺|半導體業|2 -4 8|72 92 1 -1|1.1 181
4966 譜瑞-KY|半導體業|3 -4 -3|68 84 3 -22|1.9 778
4967 十銓|半導體業|120 70 43|94 94 38 119|2.0 2218
4968 立積|半導體業|3 11 6|69 72 -7 -22|1.1 137
4971 IET-KY|半導體業|16 24 -28|93 93 143 411|0.1 342
4973 廣穎電通|半導體業|99 74 58|88 88 74 142|1.7 510
4974 亞泰|電子零組|-21 -13 9|75 92 -3 -3|0.8 11
4976 佳凌|光電業|1 1 10|50 82 -8 -17|0.5 14
4977 眾達-KY|通信網路|-19 -27 -15|87 87 81 81|0.8 1871
4979 華星光|通信網路|20 12 -6|94 94 130 215|0.1 1488
4989 榮科|電子零組|54 101 73|88 88 69 167|0.4 773
4991 環宇-KY|半導體業|40 68 31|94 94 231 291|1.1 607
5009 榮剛|鋼鐵工業|-5 -5 3|77 94 -1 1|1.3 60
5016 松和|鋼鐵工業|6 -3 -3|80 80 2 4|0.5 11
5203 訊連|資訊服務|0 2 -13|59 65 -22 -33|0.8 16
5209 新鼎|其他|-18 -23 -12|88 88 -9 -4|1.0 6
5213 亞昕|建材營造|-89 -75 -288|77 93 3 4|0.7 11
5222 全訊|半導體業|-77 -35 -2|85 91 -6 -1|0.7 129
5225 東科-KY|其他電子|-2 -14 -0|73 75 -22 -22|0.7 23
5228 鈺鎧|電子零組|82 51 17|93 93 33 83|0.6 13
5234 達興材料|光電業|6 9 -2|94 94 31 21|0.6 464
5236 凌陽創新|半導體業|40 16 9|96 96 29 17|2.0 66
5243 乙盛-KY|光電業|-3 -7 6|83 83 29 34|1.8 457
5244 弘凱|光電業|-19 -10 -6|82 82 7 -2|0.7 67
5258 虹堡|電腦及週|19 -0 -2|60 64 -23 -36|0.8 23
5263 智崴|文化創意|74 25 21|77 77 -18 4|0.5 15
5269 祥碩|半導體業|40 39 -33|70 93 13 -4|1.5 1681
5272 笙科|半導體業|-31 -16 -15|91 91 17 21|0.7 6
5274 信驊|半導體業|64 53 14|100 100 98 238|1.0 4282
5278 尚凡*|數位雲端|20 17 -2|52 71 -25 -28|1.0 11
5283 禾聯碩|電器電纜|-1 -4 -3|60 72 -13 -28|1.5 6
5284 jpp-KY|其他|47 45 -15|91 91 28 24|1.2 675
5285 界霖|半導體業|-3 2 -2|97 97 1 3|1.0 14
5287 數字|數位雲端|-3 1 -1|88 91 -6 -10|0.9 10
5288 豐祥-KY|電機機械|23 7 13|94 94 7 34|1.2 56
5289 宜鼎|電腦及週|485 398 244|97 97 74 208|1.6 4903
5291 邑昇|電子零組|42 25 12|88 88 79 176|0.3 106
5292 華懋|綠能環保|-1 -14 -33|90 90 9 61|1.1 134
5299 杰力|半導體業|3 -5 8|100 100 15 11|1.8 23
5302 太欣|半導體業|133 170 79|82 82 -8 24|0.9 6
5306 桂盟|運動休閒|1 1 10|78 85 -15 -9|1.5 12
5309 系統電|電子零組|-6 -1 -11|81 84 -13 -3|0.5 228
5314 世紀*|其他|133 178 -286|52 61 -21 -40|0.7 308
5315 光聯|光電業|-4 -6 -20|88 88 -10 6|0.8 8
5328 華容|電子零組|8 13 10|77 77 -11 25|0.8 108
5340 建榮|電子零組|18 23 6|91 91 29 147|0.1 584
5347 世界|半導體業|7 5 -1|93 93 3 53|1.3 4890
5351 鈺創|半導體業|400 334 218|84 84 20 92|1.3 1236
5371 中光電|光電業|8 11 6|54 67 -30 -21|1.1 319
5381 光譜|電機機械|-33 -29 -31|60 60 -30 -7|0.3 21
5386 青雲|電腦及週|547 660 444|90 90 374 446|1.4 912
5388 中磊|通信網路|87 47 31|73 81 -3 -18|0.7 323
5392 能率|光電業|2 3 9|73 83 -15 -18|2.3 56
5403 中菲|資訊服務|-21 -8 -10|79 82 -13 -18|1.1 11
5410 國眾|資訊服務|103 37 26|83 92 8 -8|1.3 10
5425 台半|半導體業|0 -3 -14|85 85 -6 10|2.0 369
5426 振發|電腦及週|-15 3 -4|64 82 -13 -19|0.8 6
5432 新門|綠能環保|20 40 16|76 76 -23 0|1.2 11
5434 崇越|電子通路|31 18 2|96 96 27 29|0.8 410
5439 高技|電子零組|60 84 -51|89 89 33 25|1.2 3185
5443 均豪|半導體業|64 26 4|100 100 50 45|2.4 1287
5452 佶優|其他電子|-14 -19 -2|81 81 -1 37|0.4 78
5457 宣德|電子零組|-2 -5 -6|73 79 -7 -22|0.7 39
5464 霖宏|電子零組|52 19 19|100 100 38 38|4.3 10
5469 瀚宇博|電子零組|47 48 3|75 75 -20 -9|0.6 370
5471 松翰|半導體業|24 26 22|93 93 18 21|1.6 27
5474 聰泰|電腦及週|-2 0 -27|78 95 3 -4|4.1 28
5475 德宏|電子零組|105 91 28|89 89 246 499|0.4 1199
5478 智冠|文化創意|19 21 18|86 90 -1 1|0.4 13
5483 中美晶|半導體業|9 -0 1|95 95 11 9|2.2 1692
5484 慧友|光電業|16 113 39|72 85 -6 -2|0.6 17
5490 同亨|電腦及週|-12 6 -5|76 91 2 -10|1.0 11
5493 三聯|其他電子|25 17 -3|94 94 -0 9|1.1 24
5498 凱崴|電子零組|48 49 19|89 89 19 194|0.2 758
5508 永信建|建材營造|-33 -9 40|41 65 -18 -34|1.0 22
5511 德昌|建材營造|16 29 2|93 93 1 13|0.3 10
5515 建國|建材營造|84 39 15|90 90 17 53|0.7 22
5519 隆大|建材營造|-7 -13 -121|92 92 1 13|0.8 13
5521 工信|建材營造|18 4 -17|41 41 -52 -5|0.5 57
5522 遠雄|建材營造|17 1244 864|85 85 2 28|0.8 68
5530 龍巖|其他|-18 -6 -3|61 76 -18 -15|1.4 18
5534 長虹|建材營造|-6 -26 14|87 89 -3 -1|0.7 74
5536 聖暉*|其他電子|60 34 -1|87 88 25 12|0.8 1899
5607 遠雄港|航運業|39 35 10|84 84 -3 -3|0.5 16
5608 四維航|航運業|6 -1 7|74 74 -14 -10|0.4 16
5609 中菲行|航運業|3 1 0|95 95 -2 -3|1.7 12
5706 鳳凰|觀光餐旅|-21 4 6|83 89 3 -1|0.7 15
5864 致和證|金融業|-50 3391 -312|100 100 38 86|0.9 68
5871 中租-KY|其他|-3 -3 2|93 95 10 9|1.0 858
5876 上海商銀|金融保險|-3 -1 -1|82 93 -2 -4|1.3 275
5880 合庫金|金融保險|5 11 -3|89 92 -3 -4|1.0 356
5904 寶雅|居家生活|21 14 5|100 100 43 23|1.5 156
6005 群益證|金融保險|53 79 47|90 90 2 15|1.7 412
6015 宏遠證|金融業|788 432 268|100 100 17 39|0.9 20
6016 康和證|金融業|57 15381 11455|100 100 23 56|1.0 91
6021 美好證|金融業|-88 752 600|100 100 20 45|1.5 7
6023 元大期貨|金融業|41 33 32|100 100 6 13|0.8 14
