# 2025-04 月末(2025-04-30)全池量化快照(1105 檔)。欄位:代碼 名稱|產業|最新YoY 3月YoY 加速|距52週高% 距120日高% 60日漲% 120日漲%|量能x 日均值M
6179 亞通|其他|123 54 1|67 74 -16 -26|0.6 9
6180 橘子|文化創意|-9 -10 -18|83 83 -3 -8|0.6 34
6182 合晶|半導體業|17 17 18|49 63 -18 -33|0.5 30
6185 幃翔|電子零組|6 12 30|90 90 11 3|0.4 7
6186 新潤|建材營造|567 128 -14243|59 86 7 3|0.5 19
6187 萬潤|半導體業|44 81 -233|47 53 -41 -42|1.5 473
6188 廣明|電腦及週|17 11 26|65 73 -19 -15|0.6 95
6189 豐藝|電子通路|-44 -27 -35|66 80 -10 -16|0.7 39
6190 萬泰科|通信網路|36 33 1|84 86 5 1|0.9 91
6191 精成科|電子零組|9 2 6|78 78 -10 0|0.5 273
6192 巨路|其他電子|-2 7 -8|78 88 -7 -10|1.0 28
6196 帆宣|其他電子|-1 -6 -11|94 95 7 5|0.6 172
6197 佳必琪|電子零組|14 17 -17|64 69 -8 -29|1.2 106
6199 天品|其他|25 12 17|80 80 -16 65|0.4 34
6202 盛群|半導體業|43 82 50|64 72 -16 -29|0.8 19
6203 海韻電|電子零組|21 47 66|76 76 -7 -6|0.4 17
6204 艾華|電子零組|17 31 22|40 64 7 -37|0.9 7
6205 詮欣|電子零組|19 12 -11|62 62 -30 -28|0.6 20
6206 飛捷|電腦及週|19 36 1|66 66 21 30|0.3 280
6207 雷科|電子零組|61 3 -14|50 62 -24 -40|1.5 17
6209 今國光|光電業|4 37 33|72 75 -7 -3|0.3 26
6213 聯茂|電子零組|39 25 0|47 79 -13 -19|0.5 97
6214 精誠|資訊服務|-10 -1 -7|73 73 -7 -8|0.5 207
6215 和椿|其他電子|86 68 -18|69 69 -16 52|1.2 363
6216 居易|通信網路|-22 -27 -53|64 64 -9 -27|0.8 7
6217 中探針|電子零組|49 33 5|53 63 -23 -38|0.4 8
6219 富旺|建材營造|-101 107 -1321|50 62 -32 -24|0.4 8
6221 晉泰|資訊服務|8 33 20|74 74 -10 -6|3.6 23
6223 旺矽|半導體業|35 39 8|66 66 -26 -19|1.3 1422
6224 聚鼎|電子零組|24 16 6|55 59 -21 -43|0.3 5
6227 茂綸|電子通路|36 44 35|71 71 33 44|2.8 240
6228 全譜|電腦及週|120 144 58|65 88 114 17|0.7 25
6230 尼得科超眾|電腦及週|20 17 26|36 60 -25 -40|0.6 7
6231 系微|資訊服務|19 9 -7|43 47 -36 -53|1.1 206
6234 高僑|光電業|-44 -49 -7|70 76 -11 -18|1.3 9
6235 華孚|電腦及週|6 -7 -2|54 70 -15 -34|0.5 25
6237 驊訊|半導體業|-7 7 -8|59 59 -37 -30|0.3 14
6239 力成|半導體業|-14 -15 -12|56 79 -7 -18|1.3 706
6244 茂迪|光電業|-8 -6 5|55 74 -9 -23|1.8 35
6245 立端|通信網路|3 3 5|73 73 -11 -5|0.2 65
6257 矽格|半導體業|9 13 -5|88 88 2 -9|0.5 177
6261 久元|半導體業|7 4 -5|78 87 1 -14|0.4 11
6263 普萊德|通信網路|13 9 4|77 85 -5 -12|0.5 8
6266 泰詠|電子零組|12 3 3|93 93 4 1|0.7 7
6269 台郡|電子零組|-26 -23 -3|53 65 -22 -34|0.3 42
6271 同欣電|半導體業|2 -2 -6|66 76 -16 -23|0.7 110
6274 台燿|電子零組|25 47 -3|76 78 -15 -16|1.2 638
6275 元山|電子零組|17 13 4|61 79 -9 -20|0.5 10
6278 台表科|光電業|8 15 17|73 85 -2 -9|1.1 106
6279 胡連|電子零組|27 25 3|80 80 -16 -12|1.9 221
6282 康舒|電子零組|-9 3 -10|64 73 -16 -24|0.6 50
6283 淳安|其他電子|-17 86 52|65 73 -14 -27|0.6 9
6284 佳邦|電子零組|12 8 -1|68 78 -15 -23|1.2 74
6285 啟碁|通信網路|8 11 9|74 81 -11 2|0.6 420
6288 聯嘉|汽車工業|-6 7 -16|61 62 -20 -34|0.8 16
6290 良維|電子零組|22 39 22|83 85 -2 -5|0.6 128
6409 旭隼|其他電子|3 12 -13|63 68 -21 -32|0.9 304
6411 晶焱|半導體業|5 2 -4|70 75 -10 -25|1.1 10
6412 群電|電子零組|10 5 1|62 81 -15 -16|0.5 47
6414 樺漢|電腦及週|2 7 -12|80 82 -7 -11|0.5 119
6415 矽力*-KY|半導體業|4 10 -10|72 78 2 -24|1.3 1482
6416 瑞祺電通|通信網路|12 37 18|55 62 -22 -39|0.3 33
6425 易發|電機機械|-27 -25 -99|54 57 -18 -34|0.7 22
6426 統新|通信網路|30 36 34|63 63 -15 -3|0.7 21
6435 大中|半導體業|22 31 24|76 76 -6 -9|0.4 12
6438 迅得|其他電子|22 22 23|64 64 -31 -23|1.2 456
6442 光聖|通信網路|79 162 -17|54 54 -44 -22|1.0 861
6443 元晶|光電業|-54 -35 7|49 69 -9 -29|2.0 65
6446 藥華藥|生技醫療|112 98 2|68 68 -24 -19|0.5 605
6449 鈺邦|電子零組|38 28 7|51 63 -24 -36|0.5 26
6451 訊芯-KY|半導體業|153 121 84|51 52 -42 -35|0.4 170
6456 GIS-KY|光電業|-17 6 6|64 80 -10 -20|0.9 31
6462 神盾|半導體業|13 7 -17|33 51 -36 -50|0.6 84
6469 大樹|生技醫療|12 11 4|65 83 7 -11|0.4 47
6470 宇智|通信網路|41 63 53|75 75 -6 -9|0.6 5
6472 保瑞|生技醫療|95 75 -0|76 79 -11 -5|0.5 563
6477 安集|光電業|19 -19 1|63 72 -26 -11|0.7 29
6482 弘煜科|文化創意|17 14 -21|95 95 38 41|3.2 11
6485 點序|半導體業|34 56 57|68 70 11 -6|0.6 16
6486 互動|通信網路|-25 8 -17|84 90 -5 -7|0.6 7
6488 環球晶|半導體業|-4 4 9|54 71 -10 -27|0.7 616
6491 晶碩|生技醫療|-4 -8 -3|67 89 -6 -10|1.3 60
6499 益安|生技醫療|107 117 42|96 100 35 8|2.1 7
6505 台塑化|油電燃氣|2 1 5|48 72 -5 -29|0.4 155
6509 聚和|化學工業|9 12 4|71 71 -15 -29|0.3 9
6510 精測|半導體業|54 73 30|79 79 -10 35|2.5 233
6515 穎崴|半導體業|84 119 23|58 58 -31 -32|1.2 1129
6516 勤崴國際|資訊服務|8 47 35|96 96 7 11|1.2 5
6517 保勝光學|光電業|7 8 3|64 64 1 -15|0.4 83
6523 達爾膚|生技醫療|5 -2 -6|76 88 -8 -4|0.8 11
6525 捷敏-KY|半導體業|12 15 5|83 86 -8 -10|0.7 8
6526 達發|半導體業|12 40 -6|62 68 -26 -20|0.6 145
6530 創威|通信網路|16 21 9|61 63 -23 -31|3.9 19
6531 愛普*|半導體業|27 32 25|59 70 -21 -23|0.7 170
6532 瑞耘|半導體業|17 17 8|72 83 -11 -17|0.5 6
6533 晶心科|半導體業|12 31 -38|62 62 -25 -30|0.6 124
6535 順藥|生技醫療|2251 717 554|42 42 -31 -57|0.7 41
6538 倉和|電子零組|-20 -20 -15|50 79 4 -21|0.5 12
6541 泰福-KY|生技醫療|6085 2377 1714|75 75 -11 -5|0.4 12
6546 正基|通信網路|5 17 7|40 60 -30 -22|0.4 80
6547 高端疫苗|生技醫療|73 104 na|98 98 12 32|1.1 80
6548 長科*|半導體業|22 17 9|85 98 6 -3|1.3 54
6550 北極星藥業-KY|生技醫療|-19 -59 na|49 67 -18 -27|0.8 28
6558 興能高|其他電子|-11 6 4|78 78 -16 124|1.1 390
6560 欣普羅|光電業|662 354 261|66 94 16 12|3.4 6
6561 是方|通信網路|11 11 -7|80 81 -2 -8|0.6 27
6568 宏觀|半導體業|-11 13 -6|60 60 -35 -24|0.2 9
6576 逸達|生技醫療|-33 16 na|68 78 -13 -13|0.3 7
6577 勁豐|電腦及週|1 3 12|71 71 3 5|0.1 6
6579 研揚|電腦及週|28 12 18|69 85 9 -2|0.4 13
6584 南俊國際|電子零組|23 28 -16|54 64 -16 -32|0.6 29
6585 鼎基|其他|3 8 -7|56 67 -17 -12|0.6 30
6589 台康生技|生技醫療|53 -4 -23|65 67 -21 -29|0.7 19
6591 動力-KY|電腦及週|63 55 49|71 77 -7 -10|0.3 7
6592 和潤企業|其他|-22 -22 -14|56 74 -15 -26|0.4 17
6596 寬宏藝術|文化創意|-43 116 31|98 98 10 31|0.4 25
6603 富強鑫|電機機械|-17 34 11|72 86 3 -15|0.8 7
6605 帝寶|汽車工業|8 3 -6|66 74 -16 -25|0.9 98
6609 瀧澤科|電機機械|2 43 18|45 48 -24 -49|0.5 15
6613 朋億*|其他電子|-26 -1 -7|66 66 -34 -8|0.4 26
6617 共信-KY|生技醫療|19 43 na|na 81 -15 -5|1.3 17
6625 必應|其他|-30 75 42|69 77 -11 -23|0.8 14
6629 泰金-KY|居家生活|7 -5 -22|73 79 -6 -13|0.5 8
6640 均華|半導體業|-62 -25 -122|37 47 -30 -44|1.2 54
6643 M31|半導體業|54 28 26|35 63 -20 -36|0.9 382
6651 全宇昕|半導體業|23 39 19|78 78 -4 -7|0.5 13
6654 天正國際|其他電子|144 82 81|98 98 59 51|0.7 5
6657 華安|生技醫療|-35 -3 -23|74 74 16 19|0.2 21
6658 聯策|其他電子|-8 102 44|57 58 -9 -39|0.8 35
6664 群翊|電子零組|-7 -3 -5|53 61 -19 -37|0.9 48
6667 信紘科|其他電子|96 122 45|78 81 7 -20|1.0 151
6668 中揚光|光電業|-25 13 8|45 62 -33 -31|0.5 16
6669 緯穎|電腦及週|227 139 49|64 69 -15 -3|0.6 3757
6670 復盛應用|運動休閒|42 31 3|96 96 9 22|1.5 294
6672 騰輝電子-KY|電子零組|0 -5 5|76 76 -16 -5|0.2 19
6679 鈺太|半導體業|-8 5 -3|47 60 -29 -37|0.7 75
6683 雍智科技|半導體業|15 19 -8|57 57 -40 -16|0.6 90
6689 伊雲谷|數位雲端|16 18 -10|71 71 -23 -5|0.4 33
6690 安碁資訊|數位雲端|11 15 -2|72 83 -5 -13|2.1 20
6691 洋基工程|其他電子|39 46 27|81 81 -16 29|0.5 188
6692 進能服|綠能環保|157 195 82|72 85 4 -3|0.4 7
6693 廣閎科|半導體業|14 29 8|66 69 -30 -31|1.7 19
6695 芯鼎|半導體業|26 15 15|55 63 -27 -26|0.5 15
6706 惠特|光電業|105 140 113|38 38 -31 -56|0.8 100
6712 長聖|生技醫療|11 9 -8|81 92 -4 -6|1.1 46
6715 嘉基|電子零組|1 -20 -12|61 63 -21 -34|0.7 11
6719 力智|半導體業|43 16 -6|58 74 -17 -27|0.5 48
6728 上洋|居家生活|54 55 14|100 100 24 27|1.8 14
6732 昇佳電子|半導體業|22 -5 -4|51 60 -18 -33|0.8 19
6739 竹陞科技|其他電子|68 109 na|na 73 20 35|2.6 25
6741 91APP*-KY|數位雲端|6 11 -5|79 79 -5 -12|0.4 22
6742 澤米|光電業|13 6 -28|62 64 -28 -30|0.5 28
6743 安普新|其他電子|-28 13 -61|46 63 -21 -37|0.7 8
6752 叡揚|資訊服務|34 21 8|98 98 49 55|4.2 51
6753 龍德造船|航運業|-4 10 -5|61 80 -8 -14|0.2 103
6756 威鋒電子|半導體業|-8 6 20|45 59 -21 -43|0.6 7
6757 台灣虎航|航運業|1 10 -11|84 84 -8 36|0.6 333
6761 穩得|電子零組|7 14 -3|83 86 5 0|0.3 22
6763 綠界科技*|數位雲端|20 6 1|62 68 -11 -35|0.3 43
6768 志強-KY|運動休閒|40 53 13|70 70 -15 2|0.8 132
6770 力積電|半導體業|0 3 -1|51 68 -29 -26|0.4 163
6781 AES-KY|電子零組|56 50 31|68 68 -30 64|0.9 1065
6782 視陽|生技醫療|43 18 -29|56 74 0 -26|0.5 35
6785 昱展新藥|生技醫療|na na na|42 75 1 -28|0.3 13
6788 華景電|半導體業|39 64 -14|61 65 -18 -30|0.7 47
6789 采鈺|半導體業|11 3 -28|54 59 -39 -30|0.4 163
6791 虎門科技|資訊服務|36 23 8|70 70 -18 -16|0.8 6
6799 來頡|半導體業|21 11 19|63 77 -8 -10|1.0 257
6803 崑鼎|綠能環保|13 13 -1|93 93 -0 1|0.5 19
6805 富世達|電子零組|36 33 -1|42 42 -36 -44|1.3 1119
6806 森崴能源|綠能環保|55 144 46|47 66 -24 -29|0.5 83
6811 宏碁資訊|數位雲端|17 26 6|71 76 -9 -6|1.8 20
6829 千附精密|半導體業|56 38 13|79 79 -0 11|0.9 334
6830 汎銓|其他電子|19 6 2|56 60 -28 -40|0.9 31
6834 天二科技|電子零組|30 39 -2|72 99 18 1|6.4 6
6835 圓裕|電子零組|-3 4 -6|74 79 5 -19|0.3 13
6838 台新藥|生技醫療|-100 na na|na 55 -26 -41|1.7 9
6841 長佳智能|生技醫療|24 43 -217|59 76 -13 -14|0.4 22
6854 錼創科技-KY創|半導體業|-10 55 -33|55 55 -31 -5|0.6 91
6859 伯特光|光電業|153 127 86|67 67 -28 -13|0.6 28
6862 三集瑞-KY|電子零組|13 26 na|na 57 -18 -44|1.3 11
6863 永道-KY|通信網路|23 27 -40|60 62 -38 -32|0.8 51
6865 偉康科技|數位雲端|7 -8 -7|94 94 28 33|1.7 6
6869 雲豹能源|綠能環保|-25 8 27|46 71 -13 -28|0.8 86
6870 騰雲|數位雲端|24 20 -5|69 69 -14 -14|0.2 7
6873 泓德能源|綠能環保|38 88 -126|69 87 7 -7|0.4 84
6877 鏵友益|其他電子|61 61 -124|71 71 0 24|0.6 103
6890 來億-KY|運動休閒|47 25 na|na 68 -32 -14|1.6 432
6895 宏碩系統|半導體業|115 50 27|42 55 -35 -36|1.4 15
6901 鑽石投資|其他|-286 41 31|49 56 -29 -40|0.6 12
6903 巨漢|其他電子|-50 -48 na|na 75 -16 -24|0.7 6
6906 現觀科|數位雲端|-11 5 -8|73 79 9 -15|0.5 36
6913 鴻呈|電子零組|26 48 na|na 65 -7 -16|0.3 15
6914 阜爾運通|其他|15 18 6|na 90 13 1|0.5 7
6916 華凌|光電業|1 13 7|79 79 9 -3|0.4 8
6919 康霈*|生技醫療|na na na|na 68 -4 38|0.9 1006
6922 宸曜|電腦及週|14 29 -12|68 68 -17 18|0.4 27
6923 中台|綠能環保|-56 -23 na|na 79 -4 -22|0.8 5
6928 攸泰科技|電腦及週|8 24 51|na 60 -27 -20|0.4 6
6933 AMAX-KY|電腦及週|62 53 43|43 57 -24 -38|1.0 28
6937 天虹|半導體業|-27 3 -51|49 49 -38 -40|0.8 96
6949 沛爾生醫-創|生技醫療|-22 149 84|73 81 63 37|0.5 8
6957 裕慶-KY|其他|-45 -12 na|na 77 -13 -22|0.3 21
6962 奕力-KY|半導體業|-4 -9 na|na na -8 na|0.4 151
6994 富威電力|綠能環保|33 40 na|na na 14 na|0.4 22
6996 力領科技|半導體業|-6 -8 na|na na -23 na|0.9 11
7402 邑錡|光電業|10 -2 6|70 80 11 20|0.3 146
7556 意德士科技|半導體業|26 40 9|75 75 -13 -2|0.4 6
7712 博盛半導體|半導體業|3 -4 na|na na -44 na|2.9 7
7714 創泓科技|數位雲端|160 92 na|na na 76 na|4.4 20
7722 LINEPAY|數位雲端|25 24 na|na na -18 na|1.0 109
8011 台通|通信網路|-40 -35 -43|68 70 -8 -23|0.7 17
8016 矽創|半導體業|34 6 1|75 95 1 -8|2.4 157
8021 尖點|其他電子|16 21 -9|66 67 -19 -33|0.6 8
8027 鈦昇|電機機械|59 12 -14|53 68 -8 -28|0.7 66
8028 昇陽半導體|半導體業|49 47 23|75 75 6 4|1.3 848
8032 光菱|電子通路|44 32 9|52 52 -12 -40|0.9 11
8033 雷虎|其他|56 26 -5|76 84 -10 8|0.9 121
8039 台虹|電子零組|6 14 -3|61 82 -2 -19|0.4 63
8040 九暘|半導體業|19 20 15|55 68 -23 -28|1.1 12
8042 金山電|電子零組|28 16 7|58 58 -14 -5|0.2 10
8044 網家|數位雲端|-1 -7 2|63 63 -12 -11|0.4 19
8045 達運光電|通信網路|9 -32 na|na na -23 na|0.4 29
8046 南電|電子零組|16 22 27|48 68 -27 -27|1.5 263
8050 廣積|電腦及週|67 59 46|72 79 -9 -18|0.3 24
8054 安國|半導體業|12 -4 -16|39 50 -36 -46|0.5 60
8059 凱碩|通信網路|97 240 133|59 59 -19 -28|0.9 5
8064 東捷|光電業|-14 -10 -4|53 57 -20 -42|2.9 56
8069 元太|光電業|86 52 12|70 71 -21 -26|1.1 1000
8070 長華*|電子通路|15 13 4|63 77 -1 -23|2.6 130
8071 能率網通|電子零組|14 9 8|71 76 -6 -9|0.5 17
8072 陞泰|電子通路|14 26 34|93 93 100 71|4.9 405
8076 伍豐|電腦及週|-20 -29 -11|69 73 -16 -20|0.4 11
8081 致新|半導體業|3 12 6|69 87 -3 -4|0.5 76
8083 瑞穎|電機機械|-40 -32 -44|83 88 -6 -5|0.8 5
8085 福華|其他電子|23 18 21|23 55 -27 -38|1.4 15
8086 宏捷科|半導體業|-34 -40 -75|54 66 -21 -19|1.6 74
8088 品安|半導體業|22 7 27|70 88 55 17|2.5 74
8089 康全電訊|通信網路|139 23 -311|43 55 -10 -24|2.8 59
8091 翔名|半導體業|-11 -1 -9|67 80 -5 -21|0.8 23
8096 擎亞|電子通路|96 98 64|71 71 34 40|1.3 1181
8097 常珵|通信網路|3040 527971 394302|75 75 -12 -6|0.4 19
8099 大世科|資訊服務|-7 -2 0|61 81 -11 -15|0.3 11
8103 瀚荃|電子零組|6 20 7|61 84 -6 -15|1.3 19
8104 錸寶|光電業|107 41 40|58 58 -17 -27|0.5 10
8105 凌巨|光電業|9 3 1|57 77 -5 -24|0.8 12
8110 華東|半導體業|-15 -9 -13|54 74 -9 -27|0.5 16
8111 立碁|光電業|4 8 1|65 65 -14 9|0.8 286
8112 至上|電子通路|-28 -14 -46|53 75 -16 -25|0.8 70
8114 振樺電|電腦及週|203 164 80|68 68 -24 18|0.6 129
8131 福懋科|半導體業|-6 -5 -20|69 78 -8 -22|0.3 6
8147 正淩|電子零組|60 29 6|60 70 -11 -15|0.3 14
8150 南茂|半導體業|5 2 -1|56 73 -18 -27|0.7 51
8155 博智|電子零組|70 62 22|70 70 12 -20|1.1 249
8163 達方|電腦及週|14 7 17|53 73 -13 -24|0.6 21
8171 天宇|綠能環保|-93 -72 -72|76 76 2 1|0.5 27
8176 智捷|通信網路|3 71 27|57 64 -16 -43|1.0 6
8183 精星|其他電子|45 29 10|66 71 -22 -31|0.9 6
8210 勤誠|電腦及週|63 61 18|72 78 -7 -14|0.8 210
8213 志超|電子零組|7 10 12|70 78 -11 -21|0.6 10
8215 明基材|光電業|3 0 -7|69 69 -20 -29|0.7 6
8222 寶一|電機機械|44 34 8|96 96 57 53|2.0 1866
8227 巨有科技|半導體業|95 31 51|54 72 -11 -17|0.8 38
8234 新漢|電腦及週|48 42 27|74 74 42 55|1.1 190
8249 菱光|電子零組|33 63 -10|62 64 -5 -38|0.6 60
8255 朋程|電機機械|8 21 -8|57 76 -19 -23|0.6 38
8261 富鼎|半導體業|29 24 13|74 74 -10 -5|0.6 42
8271 宇瞻|半導體業|15 6 0|66 87 2 -10|0.6 10
8299 群聯|半導體業|-16 -16 -26|62 74 -5 -4|0.8 872
8341 日友|綠能環保|32 26 3|76 79 -5 -20|0.8 10
8349 恒耀國際|鋼鐵工業|-10 -12 -12|77 81 -10 -20|0.6 11
8358 金居|電子零組|20 15 -8|63 77 -13 -22|0.5 49
8374 羅昇|電機機械|47 62 21|62 64 -19 -24|1.9 39
8383 千附|半導體業|57 38 6|78 78 6 8|1.0 86
8390 金益鼎|綠能環保|13 20 -19|77 77 5 -17|2.1 94
8404 百和興業-KY|其他|25 42 4|62 67 -16 -31|0.6 23
8415 大國鋼|鋼鐵工業|12 3 6|85 85 -2 -1|0.1 17
8422 可寧衛*|綠能環保|-9 18 -17|93 93 1 -1|0.7 44
8431 匯鑽科|其他電子|50 54 24|77 77 -11 -11|0.2 14
8433 弘帆|居家生活|-9 10 6|79 88 -4 -9|3.7 19
8436 大江|生技醫療|13 6 9|92 92 29 10|0.6 172
8442 威宏-KY|其他|17 11 5|71 76 -14 -22|0.9 10
8446 華研|文化創意|-13 -12 -27|81 81 -10 -10|0.8 20
8454 富邦媒|數位雲端|-1 -2 -3|73 83 -8 -15|0.5 86
8462 柏文|運動休閒|18 19 -0|93 100 17 16|0.9 13
8464 億豐|居家生活|14 16 3|79 82 -7 -17|1.6 358
8467 波力-KY|運動休閒|8 18 -10|47 47 -38 -38|0.7 52
8473 山林水|綠能環保|118 61 46|53 72 -21 -28|0.4 9
8478 東哥遊艇|運動休閒|-67 -33 -5|35 50 -27 -49|1.0 31
8482 商億-KY|居家生活|26 14 3|54 54 -32 5|0.1 8
8499 鼎炫-KY|其他電子|28 26 10|85 85 19 26|0.3 11
8924 大田|運動休閒|-10 -10 -24|72 80 -6 -20|2.8 9
8926 台汽電|油電燃氣|1 -3 -64|83 93 -1 -6|0.7 27
8927 北基|油電燃氣|57 27 -41|68 72 -23 -30|0.7 14
8932 智通*|數位雲端|81 71 -0|54 87 -1 -3|0.6 35
8936 國統|其他|22 19 -5|61 88 3 -10|0.6 120
8937 合騏*|其他|-18 -16 -21|68 68 -24 55|0.4 38
8938 明安|運動休閒|32 27 11|83 88 -4 -9|0.7 14
8942 森鉅|其他|8 21 30|77 82 -10 -12|0.5 9
8996 高力|電機機械|57 31 24|41 60 -28 -35|0.7 273
9802 鈺齊-KY|運動休閒|76 45 31|68 68 -26 -5|0.8 140
9904 寶成|運動休閒|4 5 -4|75 75 -11 -14|0.8 261
9906 欣巴巴|建材營造|-100 108071 -9449|41 67 -20 -29|0.3 10
9907 統一實|其他|29 23 -10|98 98 20 9|1.0 61
9908 大台北|油電燃氣|-1 2 5|96 96 1 2|0.5 6
9910 豐泰|運動休閒|-2 1 0|68 79 -15 -20|1.1 110
9911 櫻花|居家生活|13 15 1|96 100 12 10|0.8 52
9914 美利達|運動休閒|7 34 5|54 72 -16 -28|0.5 127
9917 中保科|其他|11 8 3|77 81 -7 -16|0.7 46
9919 康那香|其他|-1 -0 -2|73 79 -12 -11|1.4 7
9921 巨大|運動休閒|-5 8 8|54 71 -11 -29|0.6 161
9924 福興|居家生活|-6 -6 6|78 81 -9 -12|0.9 12
9925 新保|其他|3 2 0|96 98 -0 -1|0.6 7
9927 泰銘|其他|-2 4 10|92 93 9 7|0.5 15
9930 中聯資源|綠能環保|21 18 6|98 100 7 5|0.9 11
9933 中鼎|其他|-24 -24 -27|50 62 -31 -38|4.0 163
9934 成霖|居家生活|14 2 1|54 65 -21 -34|0.4 9
9935 慶豐富|居家生活|-5 7 -9|69 70 -17 -29|0.3 11
9938 百和|其他|17 24 -2|69 69 -13 -28|0.6 71
9939 宏全|其他|13 14 4|88 92 -5 -1|0.7 186
9941 裕融|其他|-3 -6 -3|69 77 -6 -23|0.4 61
9942 茂順|其他|3 3 17|89 96 2 0|0.4 7
9943 好樂迪|觀光餐旅|15 3 6|84 94 -1 -7|0.9 5
9945 潤泰新|其他|-6 7 -12|62 68 -22 -31|0.6 107
9946 三發地產|建材營造|-92 -11 -96|40 76 -6 -21|0.7 10
9955 佳龍|綠能環保|72 9 -2|81 89 9 -6|3.6 75
9958 世紀鋼|鋼鐵工業|19 29 33|49 83 9 -16|0.8 653
