# 2024-03 月末(2024-03-29)全池量化快照(1277 檔)。欄位:代碼 名稱|產業|最新YoY 3月YoY 加速|距52週高% 距120日高% 60日漲% 120日漲%|量能x 日均值M
6937 天虹|半導體業|-7 -33 na|na na -8 na|0.4 40
7402 邑錡|光電業|10 48 45|95 95 48 49|3.1 271
8011 台通|通信網路|82 56 23|71 71 4 32|0.6 400
8016 矽創|半導體業|19 34 24|92 92 6 5|1.9 761
8021 尖點|其他電子|17 8 22|87 97 4 6|0.5 11
8027 鈦昇|電機機械|-29 -12 28|91 91 51 33|0.5 268
8028 昇陽半導體|半導體業|-15 -10 -14|81 93 -3 -2|0.9 55
8033 雷虎|其他|5 10 19|82 95 14 10|5.5 52
8034 榮群|通信網路|232 166 -48|81 81 7 22|0.2 56
8038 長園科|電子零組|-93 -76 -388|48 74 -18 -18|0.7 5
8039 台虹|電子零組|22 41 32|91 91 3 8|0.4 18
8040 九暘|半導體業|-39 -33 11|92 92 77 96|0.5 224
8044 網家|數位雲端|-4 -6 3|53 70 -24 -20|0.6 27
8046 南電|電子零組|-54 -48 -9|69 75 -18 -24|0.7 506
8047 星雲|其他電子|-22 -1 18|79 79 22 25|0.9 6
8048 德勝|通信網路|5 28 -40|70 79 4 -6|0.6 22
8049 晶采|光電業|-52 -38 -18|98 98 10 14|0.6 24
8050 廣積|電腦及週|-53 -32 -15|77 88 8 -10|0.7 208
8054 安國|半導體業|-4 64 38|72 72 26 306|1.3 1508
8059 凱碩|通信網路|-67 -73 -15|85 85 82 138|0.3 89
8064 東捷|光電業|-37 -40 -14|89 89 54 49|0.7 163
8068 全達|電子通路|60 86 70|79 82 -11 -7|1.3 20
8069 元太|光電業|-38 -24 -8|91 91 16 28|0.6 1395
8070 長華*|電子通路|-10 -6 14|99 99 17 31|1.6 118
8076 伍豐|電腦及週|38 -5 -4|75 84 -10 -7|0.8 17
8081 致新|半導體業|6 7 2|94 97 10 1|0.9 150
8083 瑞穎|電機機械|66 60 64|99 99 15 10|0.5 12
8084 巨虹|電子通路|-44 -47 -20|75 83 -5 21|0.5 17
8085 福華|其他電子|-41 -17 0|97 97 38 91|0.8 361
8086 宏捷科|半導體業|305 255 160|91 91 11 33|0.6 931
8087 麗升能源|綠能環保|666 3424 1472|84 95 32 18|1.4 15
8088 品安|半導體業|-20 -25 -10|92 92 -2 12|0.5 41
8089 康全電訊|通信網路|30 8 40|71 71 28 265|0.4 200
8091 翔名|半導體業|-3 3 8|98 98 34 44|0.6 68
8092 建暐|其他電子|-11 -17 -25|88 88 121 156|4.0 51
8096 擎亞|電子通路|117 142 98|93 93 86 142|0.3 255
8097 常珵|通信網路|-100 -99 -4|95 95 7 41|0.5 30
8099 大世科|資訊服務|-25 -16 -11|95 95 55 46|1.7 31
8103 瀚荃|電子零組|-24 2 13|100 100 9 22|2.5 20
8104 錸寶|光電業|-23 -8 -2|75 90 -2 -6|0.5 6
8105 凌巨|光電業|-14 -15 -1|86 94 7 8|0.4 44
8109 博大|電子零組|-27 -11 -13|91 99 9 2|2.9 26
8110 華東|半導體業|-0 6 24|100 100 16 33|1.3 92
8111 立碁|光電業|-20 -5 1|96 100 25 32|1.1 9
8112 至上|電子通路|84 82 60|95 95 23 32|0.9 1021
8114 振樺電|電腦及週|-6 -8 8|87 87 0 13|0.4 40
8121 越峰|電子零組|-4 9 21|86 92 13 11|6.0 8
8131 福懋科|半導體業|-0 -4 19|88 92 -6 -5|0.7 14
8147 正淩|電子零組|-5 23 24|90 90 78 70|2.2 212
8150 南茂|半導體業|24 24 20|98 98 18 33|2.3 363
8155 博智|電子零組|-10 4 15|78 84 -10 -8|1.7 97
8163 達方|電腦及週|-16 -13 -2|97 97 20 45|0.8 171
8171 天宇|綠能環保|31 2 33|66 97 3 7|1.3 19
8182 加高|電子零組|28 26 19|89 89 12 18|0.3 8
8183 精星|其他電子|-30 -4 -3|84 84 -6 -1|0.9 19
8201 無敵|其他電子|-45 -22 -6|78 93 10 26|2.2 7
8210 勤誠|電腦及週|11 80 52|82 82 -5 19|0.4 940
8213 志超|電子零組|-18 -8 -5|94 95 2 -4|1.6 34
8215 明基材|光電業|6 11 -4|79 91 0 -2|0.4 27
8222 寶一|電機機械|10 57 6|72 95 1 1|3.0 32
8227 巨有科技|半導體業|-53 105 65|65 65 9 76|0.5 114
8234 新漢|電腦及週|-44 -30 2|76 93 5 5|2.0 32
8249 菱光|電子零組|-49 -22 5|84 90 0 1|0.4 5
8255 朋程|電機機械|60 52 11|96 98 3 9|2.7 116
8261 富鼎|半導體業|-16 1 17|80 82 -10 5|1.7 45
8271 宇瞻|半導體業|4 7 13|93 93 18 28|1.2 141
8289 泰藝|電子零組|-35 -21 14|73 89 4 1|0.5 9
8299 群聯|半導體業|42 50 49|100 100 39 53|1.4 1886
8341 日友|綠能環保|-10 -7 7|63 81 -14 -14|0.7 24
8349 恒耀國際|鋼鐵工業|1 26 12|98 98 9 7|1.3 28
8358 金居|電子零組|-14 -17 -1|84 87 -1 -4|1.0 82
8383 千附|半導體業|-29 -25 9|92 98 8 9|2.2 24
8390 金益鼎|綠能環保|2 23 19|97 100 12 14|2.9 38
8401 白紗科|其他|-20 19 17|99 99 20 20|1.0 16
8403 盛弘|生技醫療|13 18 19|74 92 -5 -5|1.0 7
8404 百和興業-KY|其他|-41 20 38|74 85 -7 -7|0.4 5
8410 森田|電腦及週|-37 5 -13|81 81 -7 24|0.4 12
8422 可寧衛*|綠能環保|-27 -22 2|86 97 0 0|1.3 28
8423 保綠-KY|綠能環保|-6 12 6|80 80 18 23|3.4 5
8426 紅木-KY|其他|4 32 -39|66 66 -34 16|0.4 34
8431 匯鑽科|其他電子|-59 -1 9|84 92 7 -1|1.0 9
8432 東生華|生技醫療|-23 58 34|89 89 14 25|0.7 8
8433 弘帆|居家生活|5 18 0|100 100 19 34|1.5 24
8435 鉅邁|其他|-7 -9 -1|100 100 23 27|0.4 6
8436 大江|生技醫療|-31 -11 -14|69 81 -8 -13|0.4 38
8440 綠電|綠能環保|-15 6 -0|77 97 7 7|0.8 6
8442 威宏-KY|其他|-24 7 12|97 97 19 51|1.7 22
8446 華研|文化創意|-5 47 11|71 94 1 6|0.5 20
8454 富邦媒|數位雲端|4 5 -0|47 72 -23 -24|0.8 353
8462 柏文|運動休閒|12 22 -0|69 86 -3 -15|0.6 14
8464 億豐|居家生活|-9 5 7|92 92 1 13|0.9 164
8467 波力-KY|運動休閒|-1 31 14|95 95 59 139|1.4 125
8473 山林水|綠能環保|-43 -18 -22|99 99 39 59|2.0 53
8476 台境*|綠能環保|47 5 33|86 88 12 -12|0.8 11
8478 東哥遊艇|運動休閒|-3 19 2|59 90 3 0|0.4 203
8916 光隆|其他|-44 -19 5|100 100 10 15|1.0 19
8924 大田|運動休閒|-52 -29 17|75 97 2 -1|0.8 11
8926 台汽電|油電燃氣|110 40 -13|88 95 18 14|1.0 264
8927 北基|油電燃氣|17 16 1|87 92 8 -5|0.5 18
8930 青鋼|鋼鐵工業|-26 30 9|92 92 5 20|0.5 40
8931 大汽電|油電燃氣|-47 -29 -17|68 90 18 27|0.8 17
8932 智通*|數位雲端|47 69 16|91 91 4 39|0.4 69
8933 愛地雅|運動休閒|-32 -44 -10|80 92 7 8|1.0 8
8936 國統|其他|61 65 37|99 99 65 163|1.3 1060
8938 明安|運動休閒|-51 -27 10|71 94 -2 7|0.8 16
8942 森鉅|其他|-41 -15 -13|97 98 2 2|1.2 30
8996 高力|電機機械|-18 -10 -53|87 94 65 23|2.1 3926
9802 鈺齊-KY|運動休閒|-64 -42 -8|83 83 -9 3|0.7 67
9902 台火|其他|951 395 -507|86 86 20 31|0.6 44
9904 寶成|運動休閒|5 1 8|100 100 17 25|2.2 544
9905 大華|其他|-20 0 4|96 98 -0 0|1.2 5
9906 欣巴巴|建材營造|-100 -85 -86|100 100 37 48|1.1 26
9907 統一實|其他|-23 5 17|74 86 -11 -13|1.0 48
9910 豐泰|運動休閒|-8 2 10|79 83 -6 -14|1.3 179
9911 櫻花|居家生活|19 18 11|100 100 21 31|1.4 27
9914 美利達|運動休閒|-41 -43 -12|94 94 12 19|0.5 324
9917 中保科|其他|-0 6 -4|97 97 4 13|1.6 68
9919 康那香|其他|-28 -10 -1|67 67 -16 12|0.5 42
9921 巨大|運動休閒|-27 -24 -6|94 95 17 22|1.6 712
9924 福興|居家生活|4 13 12|99 99 13 26|0.5 26
9925 新保|其他|-2 1 0|100 100 2 3|0.8 11
9927 泰銘|其他|-6 20 8|95 95 6 38|1.5 72
9930 中聯資源|綠能環保|-19 2 -5|99 99 6 6|1.1 9
9933 中鼎|其他|33 22 8|100 100 13 20|2.0 152
9934 成霖|居家生活|-10 -10 -2|100 100 21 17|0.8 28
9935 慶豐富|居家生活|28 4 11|89 89 -2 25|0.5 6
9938 百和|其他|-20 23 34|89 89 -1 7|0.8 50
9939 宏全|其他|-6 8 1|96 96 17 35|0.6 96
9940 信義|其他|-34 -44 -39|99 99 2 6|2.4 8
9941 裕融|其他|4 7 -5|75 77 -20 -19|1.0 217
9942 茂順|其他|-38 -8 -21|87 95 2 0|1.0 33
9943 好樂迪|觀光餐旅|15 -8 -27|86 93 -3 -1|0.6 22
9945 潤泰新|其他|-41 -4 4|74 90 -3 -0|0.9 224
9946 三發地產|建材營造|-96 86 64|98 98 25 72|1.6 25
9950 萬國通|塑膠工業|22 -4 -38|58 58 -27 -12|0.6 10
9951 皇田|電機機械|-10 0 -9|89 92 -6 -8|0.7 10
9955 佳龍|綠能環保|-9 16 3|84 88 2 14|2.0 14
9958 世紀鋼|鋼鐵工業|3 63 -6|84 84 30 19|1.2 1493
9962 有益|鋼鐵工業|-52 -22 -13|81 94 -3 5|1.2 5
