# 2023-06-01 全池(1114 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3023 信邦|電子零組|18 23 1|98 98 20 30|1.1 163
3024 憶聲|光電業|-37 4 6|97 97 5 12|0.5 10
3025 星通|通信網路|-64 51 58|97 97 94 86|2.9 313
3026 禾伸堂|電子零組|-13 -9 4|98 98 8 16|0.9 18
3027 盛達|通信網路|95 81 56|81 81 -7 56|0.2 98
3028 增你強|電子通路|-29 -30 -9|99 99 12 23|1.8 19
3029 零壹|資訊服務|18 16 9|96 96 39 75|1.1 536
3030 德律|其他電子|-48 -34 -30|97 97 3 -1|1.1 18
3032 偉訓|電子零組|33 33 36|90 90 62 88|1.7 323
3033 威健|電子通路|-6 6 10|100 100 8 15|0.7 37
3034 聯詠|半導體業|-19 -27 8|91 91 3 40|0.8 1681
3035 智原|半導體業|-14 -4 -37|66 80 -8 1|0.7 1231
3036 文曄|電子通路|-10 -9 -26|88 97 1 8|1.2 47
3037 欣興|電子零組|-25 -20 -36|85 98 33 15|1.3 5160
3038 全台|光電業|6 17 5|100 100 54 70|1.2 192
3041 揚智|半導體業|-47 -42 -17|67 85 -9 -5|1.4 16
3042 晶技|電子零組|-31 -26 -7|96 100 3 10|1.5 62
3043 科風|其他電子|18 70 25|76 76 25 432|1.3 15
3044 健鼎|電子零組|-15 -13 -8|100 100 22 35|3.8 436
3045 台灣大|通信網路|6 9 0|97 98 6 10|2.1 387
3046 建碁|電腦及週|301 148 83|100 100 60 47|0.3 583
3047 訊舟|通信網路|-31 -19 -21|82 88 0 -3|0.5 23
3048 益登|電子通路|-9 -9 -10|87 95 -4 1|1.1 12
3050 鈺德|光電業|-4 1 -6|89 89 -8 -1|0.5 7
3051 力特|光電業|-39 -34 -14|84 90 -1 -3|1.0 9
3052 夆典|建材營造|80 43 37|98 98 6 19|1.0 7
3056 富華新|建材營造|964 1037 -7793|98 98 43 53|0.3 92
3058 立德|電子零組|10 5 7|94 94 86 172|0.7 160
3059 華晶科|光電業|25 -16 -49|94 95 6 -4|1.7 35
3062 建漢|通信網路|38 34 -30|74 89 -4 1|0.9 36
3071 協禧|電腦及週|15 6 -3|94 94 30 34|0.9 99
3078 僑威|電子零組|46 75 82|98 98 81 124|1.4 759
3081 聯亞|通信網路|-50 -37 -73|58 75 -20 -3|0.7 127
3083 網龍|文化創意|-9 -10 -14|97 97 7 9|3.5 7
3088 艾訊|電腦及週|8 21 0|98 98 12 41|0.4 65
3090 日電貿|電子零組|-25 -15 -6|96 96 0 10|0.5 19
3092 鴻碩|電子零組|-50 -48 -33|68 87 -5 2|0.4 10
3093 港建*|其他電子|-58 -26 -28|84 84 14 53|0.1 11
3094 聯傑|半導體業|1 -1 -6|100 100 15 42|2.5 59
3105 穩懋|半導體業|-42 -48 -6|71 81 -5 -3|0.6 470
3128 昇銳|光電業|-31 -21 -34|70 70 -22 -15|0.3 12
3131 弘塑|半導體業|-5 -4 1|100 100 94 120|3.3 314
3138 耀登|通信網路|17 8 -15|88 88 -3 13|0.3 31
3141 晶宏|半導體業|-50 -28 -6|57 83 -17 8|0.5 121
3147 大綜|資訊服務|-6 1 20|88 88 -2 17|0.2 24
3149 正達|光電業|-25 -9 0|61 68 -18 -25|0.9 10
3152 璟德|通信網路|-15 -15 22|88 88 -3 10|0.5 12
3162 精確|電機機械|115 208 78|87 87 -5 23|0.3 87
3163 波若威|通信網路|-35 -22 -44|100 100 17 20|3.1 199
3169 亞信|半導體業|-52 -44 -20|75 87 -1 17|0.9 44
3178 公準|半導體業|7 33 21|95 95 41 46|1.0 65
3189 景碩|半導體業|-42 -33 -30|69 84 0 -3|1.3 412
3202 樺晟|電子零組|16 17 22|92 92 29 38|1.2 113
3205 佰研|生技醫療|-14 -8 3|64 98 12 2|1.9 27
3206 志豐|電子零組|-5 -6 -0|98 98 20 31|1.2 12
3207 耀勝|電子零組|16 39 11|97 97 9 52|0.8 169
3209 全科|電子通路|18 8 -18|90 90 -6 21|0.3 36
3211 順達|電腦及週|14 -4 -3|100 100 6 15|0.7 17
3217 優群|電子零組|18 -7 8|94 94 13 18|0.3 50
3218 大學光|生技醫療|20 29 -1|94 94 21 52|0.3 128
3221 台嘉碩|通信網路|-33 -28 -31|74 95 -1 9|0.5 10
3224 三顧|電子通路|-38 -35 -9|87 87 8 14|0.2 63
3227 原相|半導體業|-12 -13 21|97 97 2 18|1.3 58
3228 金麗科|半導體業|27 -11 14|37 75 -18 -22|0.7 67
3231 緯創|電腦及週|-9 -4 -10|100 100 113 154|3.0 4326
3232 昱捷|電子通路|5 5 -22|71 71 -11 -27|2.8 12
3234 光環|通信網路|-41 -50 -15|80 87 -2 6|0.7 6
3236 千如|電子零組|-28 -13 -23|92 92 6 16|0.2 11
3252 海灣|觀光餐旅|11 2 -24|88 96 14 34|4.3 6
3257 虹冠電|半導體業|31 14 60|99 99 46 74|1.0 14
3260 威剛|半導體業|-27 -23 -4|96 96 24 34|3.4 168
3264 欣銓|半導體業|-5 3 -14|97 97 3 18|1.5 154
3265 台星科|半導體業|-16 -14 -25|99 99 25 38|3.5 84
3272 東碩|電腦及週|30 2 -55|79 87 6 0|0.6 11
3287 廣寰科|電腦及週|-18 -6 16|98 98 29 31|2.1 8
3289 宜特|其他電子|6 9 -7|92 92 0 6|0.9 112
3290 東浦|電子零組|44 55 38|95 95 12 24|0.9 43
3293 鈊象|文化創意|18 13 4|100 100 11 53|1.2 365
3294 英濟|電子零組|110 22 22|84 94 6 13|0.7 8
3296 勝德|電子零組|-61 -30 -5|88 92 -7 -3|0.5 7
3305 昇貿|其他電子|-42 -42 -19|80 99 13 32|1.5 20
3306 鼎天|通信網路|59 20 22|100 100 52 48|3.9 10
3308 聯德|電子零組|171 197 128|82 82 115 142|0.9 43
3312 弘憶股|電子通路|-29 -31 -17|100 100 18 22|1.0 10
3317 尼克森|半導體業|-25 -20 -3|73 88 -8 -5|0.4 12
3322 建舜電|電子零組|-1 -8 21|84 84 -1 -6|0.2 14
3323 加百裕|電腦及週|-6 -26 -5|98 100 2 5|3.5 5
3324 雙鴻|其他電子|-10 -2 5|96 96 66 76|1.0 1804
3325 旭品|電腦及週|103 59 57|100 100 79 102|2.0 50
3338 泰碩|電子零組|-23 -20 -5|100 100 32 46|1.0 55
3346 麗清|汽車工業|52 23 -1|97 97 5 33|0.6 31
3356 奇偶|光電業|-2 -1 -8|84 84 -5 -4|0.6 43
3357 臺慶科|電子零組|-19 -17 3|91 91 -4 30|0.6 8
3362 先進光|光電業|-4 -3 2|84 84 6 34|1.2 219
3363 上詮|通信網路|-48 -31 -3|100 100 92 110|2.2 905
3374 精材|半導體業|-40 -30 -26|72 94 2 -0|1.0 45
3376 新日興|電子零組|-24 -26 -18|99 100 6 13|0.9 46
3380 明泰|通信網路|22 18 -11|99 99 18 30|1.8 76
3402 漢科|其他電子|-8 -4 -29|95 95 8 10|0.4 7
3406 玉晶光|光電業|-15 -7 -12|90 97 1 1|1.6 507
3413 京鼎|半導體業|26 7 -11|89 93 -6 2|1.3 64
3416 融程電|電腦及週|33 21 9|95 95 16 39|0.4 27
3419 譁裕|通信網路|-10 4 -22|94 94 9 11|0.6 38
3438 類比科|半導體業|-28 -37 8|95 98 8 24|1.4 18
3441 聯一光電|光電業|-50 -33 -9|85 85 2 4|0.4 16
3443 創意|半導體業|13 41 -15|100 100 42 106|1.2 6474
3444 利機|電子通路|-33 -26 -2|100 100 27 27|2.2 57
3447 展達|通信網路|9 13 -63|na na 4 na|0.2 13
3450 聯鈞|半導體業|-20 -19 -8|81 91 -6 -0|2.1 6
3454 晶睿|光電業|22 20 -59|60 60 -37 1|0.6 283
3455 由田|光電業|-38 -21 -29|90 90 -5 -0|0.5 21
3466 德晉|通信網路|64 513 351|84 84 6 4|0.8 14
3479 安勤|電腦及週|34 43 -12|94 94 41 106|0.3 611
3481 群創|光電業|-17 -25 14|89 89 -8 11|0.8 511
3483 力致|電腦及週|31 3 11|91 91 14 33|0.7 117
3484 崧騰|電子零組|-40 -45 -16|76 90 -3 1|0.3 15
3491 昇達科|通信網路|62 25 17|94 94 12 37|0.3 160
3499 環天科|通信網路|-53 2 27|91 91 17 13|1.1 10
3501 維熹|電子零組|12 3 -3|97 97 7 15|0.4 14
3504 揚明光|光電業|30 -15 -12|76 92 0 -5|1.7 35
3508 位速|其他電子|-38 -37 -13|72 84 -11 8|2.3 9
3511 矽瑪|電子零組|-42 -21 -25|82 87 -6 -8|0.8 8
3515 華擎|電腦及週|8 6 18|94 94 1 27|4.5 46
3518 柏騰|其他電子|-33 -35 14|86 86 41 48|1.1 22
3520 華盈|電子零組|0 9 -27|78 84 -3 -3|0.4 12
3521 台鋼建設|建材營造|68 22 10|83 92 9 -2|0.6 7
3522 御嵿|觀光餐旅|32 25 -132|94 97 59 86|1.2 6
3526 凡甲|電子零組|44 0 13|93 100 11 21|1.5 16
3527 聚積|半導體業|-51 -38 -1|70 87 -6 3|0.5 10
3528 安馳|電子通路|10 17 7|85 85 7 20|0.4 8
3529 力旺|半導體業|-25 -10 -34|90 90 -5 22|1.3 832
3532 台勝科|半導體業|-15 -1 -25|63 95 9 -5|1.8 118
3533 嘉澤|電子零組|-13 5 -13|90 90 8 -2|2.3 670
3537 堡達|電子零組|53 13 28|98 98 -2 13|0.7 5
3540 曜越|電腦及週|86 81 62|98 98 52 125|2.4 131
3545 敦泰|半導體業|-4 -2 35|82 91 11 26|0.6 242
3546 宇峻|文化創意|-19 -11 -2|100 100 27 26|3.6 25
3548 兆利|電子零組|57 -0 15|96 96 6 20|0.5 67
3552 同致|其他電子|24 13 1|79 92 1 0|0.7 56
3556 禾瑞亞|半導體業|-8 -14 13|95 99 6 21|0.9 7
3557 嘉威|居家生活|-13 -15 -4|98 98 7 42|0.7 10
3558 神準|通信網路|62 67 -17|73 73 -21 19|1.0 629
3563 牧德|光電業|1 -6 16|96 96 18 51|1.0 43
3564 其陽|通信網路|-34 4 -16|92 92 -2 31|2.5 8
3570 大塚|資訊服務|12 39 10|85 85 37 60|0.3 22
3576 聯合再生|光電業|27 8 -15|85 90 -3 -5|0.6 116
3580 友威科|其他電子|41 43 1|71 76 -8 -20|0.5 7
3583 辛耘|半導體業|14 32 8|100 100 44 53|4.0 122
3587 閎康|其他電子|39 35 13|100 100 24 60|1.8 171
3588 通嘉|半導體業|-51 -55 -9|52 80 -14 -11|0.6 13
3591 艾笛森|光電業|13 4 11|92 92 11 43|0.7 71
3592 瑞鼎|半導體業|-46 -49 -13|79 79 -14 14|0.4 176
3594 磐儀|電腦及週|1 18 -2|98 98 27 120|1.5 84
3596 智易|通信網路|43 18 -11|87 100 8 15|1.2 336
3607 谷崧|電子零組|22 6 27|99 99 25 28|1.0 8
3611 鼎翰|電腦及週|-0 6 -9|94 94 6 22|0.4 16
3615 安可|光電業|-37 -13 4|100 100 17 25|2.3 7
3617 碩天|其他電子|-8 -3 -29|94 94 46 74|1.4 288
3622 洋華|光電業|-29 -16 -18|100 100 17 21|1.5 9
3624 光頡|電子零組|-22 -18 -6|79 87 19 50|0.3 104
3628 盈正|其他電子|52 19 6|97 97 24 46|0.7 16
3630 新鉅科|光電業|-42 -36 5|89 94 6 -1|0.7 8
3645 達邁|電子零組|-39 -48 -7|64 98 8 16|3.5 8
3646 艾恩特|電子零組|-17 -4 1|89 89 23 42|4.4 13
3652 精聯|電腦及週|1 -5 -5|82 82 -5 30|0.1 11
3653 健策|電子零組|6 15 -15|97 97 50 57|1.1 597
3661 世芯-KY|半導體業|186 152 72|100 100 76 86|1.0 5689
3663 鑫科|其他電子|-21 -14 3|86 86 5 17|0.6 8
3664 安瑞-KY|通信網路|-20 26 -0|76 76 89 165|0.8 24
3665 貿聯-KY|其他電子|-0 1 -60|81 96 -1 9|0.9 151
3673 TPK-KY|光電業|-20 -27 -19|100 100 27 38|1.3 186
3675 德微|半導體業|-20 -16 -11|90 90 8 76|0.5 372
3680 家登|半導體業|-18 35 -1|96 96 23 52|0.9 519
3687 歐買尬|數位雲端|-8 -1 -1|65 92 3 8|1.1 18
3689 湧德|電子零組|-10 2 8|98 100 20 32|1.1 22
3691 碩禾|光電業|-57 -54 -21|63 84 -5 -7|0.3 17
3693 營邦|電腦及週|59 91 4|100 100 76 199|1.8 839
3694 海華|通信網路|26 6 14|99 99 38 36|0.8 21
3701 大眾控|電腦及週|-6 14 -1|99 99 62 78|1.2 207
3702 大聯大|電子通路|-26 -27 -14|100 100 7 13|1.5 221
3703 欣陸|建材營造|7 -22 -25|94 96 -1 9|0.6 49
3704 合勤控|通信網路|87 48 13|96 96 9 37|1.6 295
3705 永信|生技醫療|-16 -12 1|91 91 5 14|0.7 23
3706 神達|電腦及週|22 -1 -17|100 100 19 19|5.3 162
3707 漢磊|半導體業|-17 -18 -25|59 77 -11 -20|0.6 119
3708 上緯投控|綠能環保|-32 -25 -11|72 84 -11 -1|1.1 69
3710 連展投控|電子零組|-8 -10 5|68 90 -2 3|0.6 9
3711 日月光投控|半導體業|-11 -11 -20|100 100 4 16|2.3 1474
3712 永崴投控|電腦及週|5 1 -9|91 91 21 43|0.2 60
3714 富采|光電業|-37 -38 -0|83 93 6 11|0.9 90
3715 定穎投控|電子零組|na na na|na 100 58 64|0.6 324
4102 永日|生技醫療|10 41 11|78 78 13 -5|2.0 40
4104 佳醫|生技醫療|16 22 9|96 96 16 43|0.6 48
4105 東洋|生技醫療|-9 12 -1|92 92 -0 -5|0.6 32
4106 雃博|生技醫療|10 13 -3|91 91 -0 24|0.6 9
4107 邦特|生技醫療|5 3 -5|92 95 -3 2|0.6 11
4108 懷特|生技醫療|8 2 20|88 88 8 13|0.4 10
4111 濟生|生技醫療|-8 -5 -8|81 81 5 17|0.3 16
4114 健喬|生技醫療|20 34 -2|84 84 -8 22|0.3 128
4116 明基醫|生技醫療|-4 8 -65|69 84 -7 -8|0.4 9
4119 旭富|生技醫療|162 169 95|88 88 2 18|0.4 48
4121 優盛|生技醫療|-23 -2 -8|76 76 11 34|0.4 66
4123 晟德|生技醫療|51 152 49|96 96 6 16|0.5 123
4126 太醫|生技醫療|13 29 6|100 100 15 27|0.8 29
4128 中天|生技醫療|-32 -9 1|75 84 -11 -17|0.5 101
4129 聯合|生技醫療|24 28 0|100 100 42 97|2.7 80
4130 健亞|生技醫療|25 36 24|79 79 4 29|1.0 46
4137 麗豐-KY|生技醫療|281 106 98|90 90 -4 25|0.8 126
4138 曜亞|生技醫療|47 38 -0|94 94 40 80|0.9 87
4142 國光生|生技醫療|180 190 -58|85 85 -7 4|0.4 32
4147 中裕|生技醫療|3 49 -59|89 89 45 84|0.6 399
4148 全宇生技-KY|生技醫療|-24 -2 -55|78 80 -18 -5|0.4 10
4153 鈺緯|生技醫療|5 33 -2|72 72 -6 47|0.3 12
4155 訊映|生技醫療|-42 -39 -39|94 94 8 36|0.7 38
4157 太景*-KY|生技醫療|131 55 -848|72 84 -4 -3|0.9 14
4160 訊聯基因|生技醫療|-17 -5 -4|74 74 41 45|0.7 17
4161 聿新科|生技醫療|44 48 29|95 95 31 35|0.5 14
4162 智擎|生技醫療|5 8 2|64 64 -19 -32|0.5 105
4163 鐿鈦|生技醫療|24 22 -7|99 99 5 50|1.5 114
4164 承業醫|生技醫療|2 32 -6|85 85 -6 43|0.4 88
4167 松瑞藥|生技醫療|-48 -34 -10|61 61 -19 -5|0.4 17
4168 醣聯|生技醫療|-100 na na|69 85 -9 -9|0.4 17
4171 瑞基|農業科技|-80 -67 -15|52 75 -15 3|0.5 8
4173 久裕|生技醫療|22 17 8|94 94 21 37|0.6 32
4174 浩鼎|生技醫療|30 46 na|75 95 5 16|0.5 27
4175 杏一|生技醫療|-17 4 -3|71 71 36 53|0.5 125
4190 佐登-KY|生技醫療|30 33 18|76 76 -3 15|0.4 34
4303 信立|塑膠工業|-54 -40 -18|65 86 2 13|2.0 10
4306 炎洲|塑膠工業|-24 -16 5|93 93 8 11|0.6 17
4417 金洲|紡織纖維|58 27 -34|100 100 13 19|0.6 11
4438 廣越|紡織纖維|1 -7 -37|80 92 -3 -4|0.6 8
4439 冠星-KY|紡織纖維|-47 -30 -7|96 96 11 22|0.3 7
4440 宜新實業|紡織纖維|-42 -35 -5|79 93 -4 1|1.2 5
4503 金雨|電機機械|69 73 17|96 96 42 81|1.0 155
4510 高鋒|電機機械|-6 -18 -6|91 91 20 36|0.5 7
4532 瑞智|電機機械|-27 -22 4|94 98 7 16|0.6 6
4533 協易機|電機機械|239 88 62|100 100 13 28|3.2 18
4536 拓凱|運動休閒|7 20 -11|79 79 -16 13|0.6 110
4541 晟田|其他|-25 6 -9|89 89 26 39|0.3 204
4543 萬在|電機機械|10 12 10|100 100 91 98|4.9 35
4549 桓達|電機機械|57 30 9|99 99 9 15|0.5 5
4550 長佳|電機機械|-2 64 48|83 83 10 27|0.3 6
4551 智伸科|汽車工業|-27 -15 -12|76 82 -11 -16|0.9 52
4552 力達-KY|電機機械|8 23 24|100 100 22 25|2.1 8
4557 永新-KY|汽車工業|15 19 -31|85 96 -0 12|0.6 10
4564 元翎|電機機械|-32 -42 -7|99 99 27 39|6.9 21
4566 時碩工業|電機機械|-12 -13 -21|82 82 -1 -2|0.3 59
4572 駐龍|電機機械|25 46 -9|89 89 5 36|0.3 183
4581 光隆精密-KY|汽車工業|31 39 25|95 95 62 97|0.9 27
4721 美琪瑪|化學工業|-58 -54 -50|67 88 -9 -4|0.9 36
4726 永昕|生技醫療|47 4 -2|77 96 -4 5|0.7 14
4728 雙美|生技醫療|36 53 -26|79 79 82 69|0.7 75
4736 泰博|生技醫療|-73 -36 -57|82 91 -5 -2|0.5 41
4739 康普|化學工業|-39 -38 -37|64 88 -9 -5|1.0 40
4741 泓瀚|化學工業|-28 -13 -17|81 81 24 26|0.3 10
4743 合一|生技醫療|-16 8 -940|77 77 -15 -21|0.4 594
4744 皇將|生技醫療|308 75 65|93 93 28 58|0.9 237
4746 台耀|生技醫療|8 18 -4|88 88 13 43|1.0 374
4747 強生製藥|生技醫療|13 31 3|100 100 19 126|1.6 35
4755 三福化|化學工業|-29 -24 -17|60 92 0 13|0.2 30
4760 勤凱科技|其他電子|-10 -16 27|93 93 45 66|0.5 6
4763 材料*-KY|化學工業|124 120 39|92 92 64 245|0.8 3360
4766 南寶|化學工業|-17 -4 -18|100 100 30 34|2.1 57
4768 晶呈科技|化學工業|3 19 -42|83 89 1 -4|1.0 108
4770 上品|化學工業|-6 20 -27|79 87 -11 2|0.7 111
4904 遠傳|通信網路|4 4 1|93 99 12 18|1.3 321
4906 正文|通信網路|63 57 17|97 97 12 11|1.2 84
4908 前鼎|通信網路|3 -13 -7|100 100 26 36|1.7 48
4909 新復興|通信網路|-2 19 20|96 96 12 22|0.7 10
4911 德英|生技醫療|743 543 119|98 98 19 58|0.6 20
4915 致伸|電子零組|-21 -14 -19|91 100 4 11|1.2 179
4916 事欣科|電腦及週|49 56 8|99 99 15 44|1.1 94
4919 新唐|半導體業|-30 -16 -8|73 80 -16 3|0.8 608
4923 力士|半導體業|-61 -48 -25|74 83 -16 10|0.9 5
4927 泰鼎-KY|電子零組|-20 -17 -7|71 96 5 7|1.5 60
4931 新盛力|電腦及週|16 13 -57|84 84 2 -11|0.8 90
4934 太極|光電業|35 97 9|85 85 10 11|0.4 23
4935 茂林-KY|光電業|25 -28 -13|88 88 -5 -10|0.9 5
4938 和碩|電腦及週|43 13 9|100 100 11 26|1.6 332
4950 金耘國際|鋼鐵工業|-55 -69 10|75 88 1 -6|2.6 91
4951 精拓科|半導體業|-34 -34 -8|na 90 24 21|0.5 17
4952 凌通|半導體業|-42 -48 -12|74 96 -2 13|0.8 10
4953 緯致|資訊服務|10 13 -9|92 92 5 41|0.4 168
4958 臻鼎-KY|電子零組|-31 -21 -25|91 91 1 -3|0.9 375
4960 誠美材|光電業|-29 -29 -2|84 84 -14 9|0.5 19
4961 天鈺|半導體業|-27 -28 4|86 86 -9 27|0.6 334
4966 譜瑞-KY|半導體業|-52 -52 -28|68 89 7 31|0.9 802
4967 十銓|半導體業|490 166 133|77 77 8 104|1.0 481
4968 立積|半導體業|-18 -25 -6|82 95 36 40|0.8 979
4971 IET-KY|半導體業|-59 -43 -36|72 79 2 -3|0.2 7
4973 廣穎電通|半導體業|15 9 5|100 100 31 43|2.2 10
4974 亞泰|電子零組|10 -2 -7|97 97 1 25|0.7 10
4976 佳凌|光電業|-22 2 16|85 87 9 14|0.4 29
4977 眾達-KY|通信網路|22 28 -16|89 89 1 23|1.5 268
4979 華星光|通信網路|40 91 -5|100 100 31 78|2.5 484
4994 傳奇|資訊服務|-18 -21 16|95 95 12 14|1.9 8
4995 晶達|光電業|-51 -21 -10|93 93 6 35|1.9 9
5009 榮剛|鋼鐵工業|18 27 -6|91 91 32 74|0.5 845
5011 久陽|鋼鐵工業|-24 -12 -21|80 93 5 16|0.3 7
5201 凱衛|資訊服務|-12 -2 -6|97 99 15 12|2.1 5
5203 訊連|資訊服務|-3 6 -6|83 83 -0 13|0.2 29
5206 坤悅|建材營造|6119 na na|92 92 14 46|1.4 7
5209 新鼎|其他|166 118 52|97 97 109 152|0.5 102
5211 蒙恬|資訊服務|-2 7 -8|82 82 25 46|0.2 17
5213 亞昕|建材營造|-97 4 -84|99 99 16 21|0.8 6
5222 全訊|半導體業|47 40 11|88 88 32 47|0.3 373
5225 東科-KY|其他電子|-27 -21 -38|90 90 21 32|0.8 72
5227 立凱-KY|電子零組|109 237 91|88 89 2 -3|0.4 69
5234 達興材料|光電業|-8 -15 7|99 99 19 47|0.9 42
5236 凌陽創新|半導體業|-26 -32 10|93 100 17 49|2.1 13
5243 乙盛-KY|光電業|35 15 -6|100 100 43 53|2.4 463
5258 虹堡|電腦及週|37 32 -21|96 96 -1 38|0.6 638
5263 智崴|文化創意|18 21 5|81 81 -13 2|0.6 20
5269 祥碩|半導體業|31 22 29|83 87 21 54|1.0 1290
5274 信驊|半導體業|-50 -44 -55|92 92 6 33|1.3 1215
5284 jpp-KY|其他|38 42 -2|96 96 70 178|0.5 938
5285 界霖|半導體業|-21 -18 -9|80 80 -6 11|0.4 29
5287 數字|數位雲端|10 13 -2|99 99 9 18|0.5 6
5288 豐祥-KY|電機機械|-7 7 -21|98 98 6 16|0.5 14
5289 宜鼎|電腦及週|-36 -18 -6|100 100 49 81|2.0 497
5299 杰力|半導體業|-29 -42 -7|75 94 1 10|0.8 18
5301 寶得利|觀光餐旅|657 308 192|98 98 68 69|4.1 7
5306 桂盟|運動休閒|-27 -25 -6|89 95 0 -2|1.0 16
5309 系統電|電子零組|-3 6 -21|90 90 1 6|0.3 73
5310 天剛|資訊服務|323 159 141|97 97 44 24|5.8 5
5312 寶島科|生技醫療|12 22 -1|100 100 40 51|2.7 30
5315 光聯|光電業|-6 1 3|91 91 -5 22|0.4 8
5321 美而快|數位雲端|49 25 5|85 85 11 51|0.3 155
5324 士開|建材營造|35 51 4|85 85 6 16|1.3 11
5328 華容|電子零組|5 7 4|99 99 42 63|3.1 23
5340 建榮|電子零組|-40 -31 -21|97 97 5 108|1.7 36
5347 世界|半導體業|-20 -38 -33|91 91 0 9|1.2 286
5351 鈺創|半導體業|-49 -59 -11|67 89 -8 1|1.1 128
5353 台林|通信網路|26 39 9|88 88 33 56|0.5 53
5356 協益|電腦及週|-25 -8 1|100 100 30 40|0.8 18
5371 中光電|光電業|1 -15 -5|91 91 17 32|0.5 158
5381 光譜|電機機械|401 289 230|79 79 134 199|0.3 13
5388 中磊|通信網路|13 22 -20|95 100 17 24|1.5 298
5403 中菲|資訊服務|24 41 26|98 98 37 58|0.7 47
5410 國眾|資訊服務|4 1 -93|92 92 -7 -3|0.3 12
5425 台半|半導體業|-10 -3 -14|82 82 0 24|0.6 434
5434 崇越|電子通路|-3 -1 -17|100 100 7 20|1.7 48
5439 高技|電子零組|37 34 28|100 100 30 74|1.9 359
5452 佶優|其他電子|-32 -25 -1|86 86 -4 39|0.2 12
5457 宣德|電子零組|-16 -4 -1|77 86 -11 -12|0.5 16
5464 霖宏|電子零組|-20 10 17|91 91 -9 28|0.6 56
5465 富驊|電腦及週|23 27 29|97 97 81 118|1.6 94
5469 瀚宇博|電子零組|5 -6 10|100 100 23 26|1.4 115
5471 松翰|半導體業|-43 -44 4|73 92 -7 4|0.7 9
5475 德宏|電子零組|26 5 53|85 88 17 31|0.3 7
5478 智冠|文化創意|12 6 4|100 100 35 49|1.5 29
5483 中美晶|半導體業|6 9 -8|93 93 -1 -0|1.2 511
5498 凱崴|電子零組|-19 -23 -6|100 100 17 32|4.3 30
5511 德昌|建材營造|53 34 3|100 100 81 86|1.9 90
5512 力麒|建材營造|14 9 -9|89 89 -7 22|1.4 17
5519 隆大|建材營造|-58 95 -39|99 99 3 11|0.6 7
5522 遠雄|建材營造|-84 -36 -5|99 99 5 18|0.8 30
5530 龍巖|其他|-2 13 3|81 93 -3 2|0.7 7
5531 鄉林|建材營造|-14 650 515|92 92 28 25|1.6 47
5534 長虹|建材營造|-72 -50 -425|98 98 2 10|0.8 20
5536 聖暉*|其他電子|20 17 -16|73 99 13 55|1.0 50
5607 遠雄港|航運業|-17 -11 -20|86 86 5 15|0.7 46
5608 四維航|航運業|-51 -50 -39|54 73 -27 -6|0.5 38
5609 中菲行|航運業|-58 -54 -31|86 97 6 18|0.6 14
5704 老爺知|觀光餐旅|16 3 -153|89 89 -5 57|2.1 20
5706 鳳凰|觀光餐旅|1656 1407 794|100 100 50 95|4.0 916
5864 致和證|金融業|287 122 123|100 100 83 120|2.1 28
5871 中租-KY|其他|14 15 -4|85 85 -10 7|2.5 808
5876 上海商銀|金融保險|14 11 -10|87 89 -4 -1|3.7 222
5880 合庫金|金融保險|46 37 24|98 98 6 6|1.3 187
5903 全家|居家生活|9 10 -2|93 93 3 11|0.5 6
5904 寶雅|居家生活|16 10 -7|87 87 -10 15|0.9 133
5905 南仁湖|觀光餐旅|46 2 -55|93 93 -3 13|1.4 18
5906 台南-KY|貿易百貨|60 29 -29|100 100 88 139|1.4 16
6005 群益證|金融保險|109 54 57|99 99 18 24|0.7 55
6015 宏遠證|金融業|27 5 -16|85 100 9 8|2.4 6
6016 康和證|金融業|-66 6 -246|100 100 16 25|2.6 12
6024 群益期|金融保險|-28 -22 -28|99 99 14 23|0.8 13
6026 福邦證|金融業|107 120 157|95 100 21 24|1.5 21
6101 寬魚國際|文化創意|313 777 -3320|63 63 -7 58|0.9 18
6104 創惟|半導體業|-36 -46 -10|56 92 -6 24|1.1 161
6109 亞元|通信網路|-10 -0 -4|87 87 -10 12|0.3 8
6111 光聚晶電|文化創意|41 106 -143|92 92 50 75|1.4 185
6112 邁達特|資訊服務|27 22 12|99 99 79 125|1.0 779
6115 鎰勝|電子零組|-15 -9 2|100 100 3 9|0.9 5
6116 彩晶|光電業|-14 -33 3|88 88 -9 7|0.6 58
6118 建達|電子通路|1 -6 -4|73 82 -11 6|1.3 24
6120 達運|光電業|-10 -22 16|94 94 5 18|1.7 9
6121 新普|電腦及週|-18 -15 -10|97 97 5 6|0.9 164
6122 擎邦|電機機械|98 126 73|96 96 87 135|0.7 400
6123 上奇|資訊服務|-10 10 -9|98 98 7 40|1.4 12
6125 廣運|電機機械|25 23 -12|98 98 25 36|2.5 184
6126 信音|電子零組|-8 -9 0|98 98 16 20|1.0 11
6127 九豪|電子零組|-3 -17 12|98 98 35 57|0.8 14
6128 上福|電腦及週|-17 -13 -18|95 95 -1 16|0.4 6
6129 普誠|半導體業|-23 11 -1|80 88 -4 5|0.3 36
6133 金橋|電子零組|-21 -8 -27|67 72 -13 -26|0.3 16
6134 萬旭|電子零組|15 2 5|88 88 17 23|0.5 8
