# 2024-12-02 全池(1168 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3008 大立光|光電業|4 25 -5|78 78 -20 9|0.7 1385
3010 華立|電子通路|8 8 -10|83 83 -7 2|0.7 117
3011 今皓|電子零組|-12 6 6|65 77 -16 -14|0.1 17
3013 晟銘電|電腦及週|14 27 -4|84 84 25 55|0.5 3464
3014 聯陽|半導體業|20 10 1|78 78 0 -16|0.7 149
3015 全漢|電子零組|-10 -8 6|94 94 4 3|0.9 166
3016 嘉晶|半導體業|-1 3 9|70 70 -17 -18|0.5 14
3017 奇鋐|電腦及週|28 24 2|85 90 18 0|0.7 3939
3019 亞光|光電業|33 41 17|83 83 -10 65|0.5 536
3021 鴻名|電子零組|18 24 9|90 90 44 43|1.4 39
3022 威強電|電腦及週|-13 -3 12|80 80 -1 -5|2.0 102
3023 信邦|電子零組|8 4 7|75 75 -17 -12|1.0 291
3024 憶聲|光電業|105 40 24|89 89 2 -0|2.2 56
3025 星通|通信網路|26 104 5|95 95 25 19|0.5 325
3026 禾伸堂|電子零組|5 -2 4|89 89 -2 -10|1.0 9
3027 盛達|通信網路|-3 3 -30|68 77 -12 -17|1.7 36
3028 增你強|電子通路|2 1 -10|89 92 -1 -8|0.5 7
3029 零壹|資訊服務|43 33 10|100 100 31 64|2.8 209
3030 德律|其他電子|83 56 -6|69 72 -19 -27|0.9 182
3031 佰鴻|光電業|-18 -6 -11|85 85 6 2|1.2 18
3032 偉訓|電子零組|-14 -17 -12|100 100 15 14|3.2 666
3033 威健|電子通路|36 32 9|93 93 3 -2|0.9 68
3034 聯詠|半導體業|-11 -6 -3|76 77 -10 -20|0.7 1537
3035 智原|半導體業|0 -2 8|49 62 -26 -26|0.7 784
3036 文曄|電子通路|46 47 -17|63 88 -7 -6|0.6 491
3037 欣興|電子零組|19 20 16|69 69 -9 -20|0.8 2289
3038 全台|光電業|-8 -16 3|74 82 -3 -17|0.7 8
3040 遠見|其他|-11 -7 3|100 100 33 41|2.0 18
3041 揚智|半導體業|-2 29 12|49 68 -18 -28|0.7 20
3042 晶技|電子零組|7 13 -2|88 88 -9 -5|0.7 160
3043 科風|其他電子|60 -1 38|94 96 9 24|7.7 9
3044 健鼎|電子零組|11 8 -1|82 86 -7 -10|0.7 302
3045 台灣大|通信網路|8 9 -1|96 96 1 7|0.5 553
3046 建碁|電腦及週|4 12 -30|76 83 -17 -12|0.5 7
3047 訊舟|通信網路|69 81 34|72 72 -23 38|0.4 200
3048 益登|電子通路|0 3 -2|62 62 -28 -7|0.3 32
3049 精金|光電業|182 110 105|82 82 16 26|0.2 55
3050 鈺德|光電業|13 6 -1|68 68 -14 -13|0.8 38
3051 力特|光電業|-3 -4 11|74 94 -3 -2|0.5 14
3055 蔚華科|電子通路|-72 -49 -18|63 63 -11 -23|0.6 47
3056 富華新|建材營造|45670 15215 11407|88 88 -7 2|0.9 41
3058 立德|電子零組|-21 -18 -1|68 76 -1 -20|0.7 9
3059 華晶科|光電業|-20 -18 5|74 75 -14 -23|0.9 21
3060 銘異|電腦及週|1 17 -19|65 68 -13 -27|0.3 16
3062 建漢|通信網路|-45 -34 -16|80 80 -9 28|0.2 473
3066 李洲|光電業|30 12 4|76 76 -10 23|0.1 9
3073 天方能源|綠能環保|-10 1 18|52 52 -35 61|0.2 10
3078 僑威|電子零組|-29 -32 -20|78 88 -6 -11|1.9 64
3081 聯亞|通信網路|42 65 47|90 90 81 152|0.3 312
3083 網龍|文化創意|5 1 -34|77 77 -0 -15|0.9 7
3086 華義*|文化創意|0 15 -15|61 61 -5 22|0.4 35
3088 艾訊|電腦及週|11 21 23|95 96 15 5|1.3 127
3090 日電貿|電子零組|25 16 3|97 97 16 5|4.7 526
3092 鴻碩|電子零組|-23 -14 -7|88 92 -5 -0|1.0 14
3094 聯傑|半導體業|-37 -22 5|71 73 -11 -5|0.2 6
3105 穩懋|半導體業|-23 -9 -36|65 65 -16 -15|0.6 204
3130 一零四|數位雲端|8 8 0|91 91 -4 -6|0.5 7
3131 弘塑|半導體業|22 25 10|79 79 -11 49|0.6 1103
3138 耀登|通信網路|-18 -2 -0|67 84 -10 -15|1.3 11
3141 晶宏|半導體業|-2 -9 8|79 80 4 -21|0.2 38
3147 大綜|資訊服務|19 29 7|80 80 -17 12|0.3 38
3149 正達|光電業|2 24 12|70 70 4 36|0.2 237
3152 璟德|通信網路|10 8 -8|64 83 -1 -16|1.2 27
3162 精確|電機機械|64 69 40|82 96 19 32|2.5 62
3163 波若威|通信網路|-40 -39 -18|70 70 -26 21|0.3 269
3167 大量|電機機械|103 116 32|68 68 33 95|0.5 1033
3169 亞信|半導體業|-13 -15 -12|67 73 -16 -25|0.6 8
3188 鑫龍騰|建材營造|-94 91 na|54 54 -31 -6|0.5 11
3189 景碩|半導體業|3 24 13|71 71 -18 1|0.4 499
3207 耀勝|電子零組|50 49 30|65 65 -21 -23|0.4 38
3209 全科|電子通路|-31 -6 10|84 84 2 7|0.3 97
3211 順達|電腦及週|-36 -18 -2|100 100 102 122|4.3 1100
3213 茂訊|電腦及週|-19 -24 -30|77 77 -17 -20|0.3 20
3217 優群|電子零組|19 16 -2|80 87 0 -2|0.4 93
3218 大學光|生技醫療|4 3 -1|74 84 -5 -14|0.6 30
3219 倚強科|其他電子|13 -13 -12|68 68 -7 32|0.6 34
3224 三顧|電子通路|-6 11 19|94 97 4 5|0.8 11
3227 原相|半導體業|27 35 -18|77 77 3 35|0.3 558
3228 金麗科|半導體業|-21 1 -49|36 46 -26 -52|0.6 170
3230 錦明|光電業|-52 -49 -12|93 93 15 243|1.6 142
3231 緯創|電腦及週|23 23 10|86 92 14 2|1.2 6229
3234 光環|通信網路|-23 -20 -14|98 98 34 17|1.0 130
3236 千如|電子零組|5 5 19|95 99 15 9|0.8 7
3257 虹冠電|半導體業|-50 -37 -58|86 90 26 6|0.8 24
3260 威剛|半導體業|-10 -4 -38|75 78 -7 -20|0.6 151
3264 欣銓|半導體業|-17 -16 -9|66 74 -22 -25|0.8 109
3265 台星科|半導體業|30 15 -0|75 75 -10 -13|0.5 33
3284 太普高|其他|-25 23 -27|50 50 -42 -7|0.3 9
3289 宜特|其他電子|18 26 16|73 73 -12 8|0.3 139
3290 東浦|電子零組|0 4 -0|84 84 1 22|0.4 82
3293 鈊象|文化創意|36 33 4|88 88 30 91|0.8 2589
3294 英濟|電子零組|-9 -12 -19|49 65 -16 -23|0.2 9
3296 勝德|電子零組|0 -6 -7|97 97 15 33|1.8 12
3303 岱稜|其他電子|-1 16 -7|79 79 -1 36|0.3 174
3305 昇貿|其他電子|51 45 23|78 78 -6 -14|0.3 29
3306 鼎天|通信網路|-31 -25 -16|79 79 -3 -14|0.3 7
3312 弘憶股|電子通路|-2 7 -7|55 55 -30 -12|0.4 109
3317 尼克森|半導體業|10 2 4|86 93 -1 4|0.9 27
3322 建舜電|電子零組|2 -19 -26|65 75 -23 -21|1.0 7
3323 加百裕|電腦及週|-16 -22 3|100 100 71 52|8.1 380
3324 雙鴻|其他電子|16 17 -4|75 80 18 -12|0.6 2687
3325 旭品|電腦及週|-34 -25 -21|51 66 -10 -36|0.6 7
3338 泰碩|電子零組|-23 -19 -24|80 80 -1 -12|1.9 165
3339 泰谷|光電業|21 27 3|80 80 -7 -4|0.8 20
3346 麗清|汽車工業|1 1 -16|73 88 1 -4|0.6 12
3354 律勝|電子零組|7 8 -20|73 73 16 2|0.1 10
3356 奇偶|光電業|-6 -18 -13|76 76 -15 -15|0.4 30
3357 臺慶科|電子零組|33 33 16|81 81 -17 -8|1.7 28
3360 尚立|電子通路|70 69 78|70 79 3 -10|0.1 9
3362 先進光|光電業|-1 6 -6|71 71 -27 -14|0.3 98
3363 上詮|通信網路|-8 8 -2|82 82 10 40|0.6 234
3372 典範|半導體業|-17 -10 -23|60 66 -15 -34|0.7 5
3374 精材|半導體業|1 7 -3|69 69 -26 51|0.5 1198
3376 新日興|電子零組|23 26 -14|74 74 -11 -8|0.8 547
3379 彬台|電機機械|95 164 75|66 66 -22 31|0.3 7
3380 明泰|通信網路|13 -9 13|96 98 5 6|1.7 67
3390 旭軟|電子零組|-19 -18 -29|74 75 -21 -15|0.3 9
3402 漢科|其他電子|3 20 -10|82 82 -6 11|0.8 39
3406 玉晶光|光電業|-22 -22 -60|67 67 -20 -17|0.5 404
3413 京鼎|半導體業|49 53 35|78 78 -10 1|0.3 309
3416 融程電|電腦及週|66 33 20|94 94 8 -4|1.0 34
3419 譁裕|通信網路|11 -3 2|95 95 12 10|3.8 36
3430 奇鈦科|化學工業|9 20 5|66 66 -0 5|0.2 28
3437 榮創|光電業|-12 -15 -21|60 75 -16 -17|0.2 12
3438 類比科|半導體業|24 18 3|74 81 -11 -5|0.3 7
3441 聯一光電|光電業|-15 11 2|87 87 -7 -1|0.3 7
3443 創意|半導體業|-30 -23 -13|63 70 7 -26|0.8 2020
3444 利機|電子通路|18 18 5|63 72 -10 -24|0.9 21
3447 展達|通信網路|109 83 96|73 73 78 125|1.3 421
3450 聯鈞|半導體業|73 59 33|95 95 36 193|1.1 6744
3454 晶睿|光電業|13 7 33|73 82 2 -11|1.4 30
3455 由田|光電業|-0 8 10|84 84 -7 19|0.4 114
3466 德晉|通信網路|-93 -55 9|66 66 -8 -21|0.4 31
3479 安勤|電腦及週|-1 -6 6|80 85 -13 -9|0.2 13
3481 群創|光電業|-2 -3 -8|86 90 -1 3|0.5 662
3483 力致|電腦及週|12 5 -5|70 70 -8 -15|0.3 90
3484 崧騰|電子零組|38 31 16|83 83 -14 6|0.7 21
3490 單井|光電業|-30 -22 7|73 73 -9 -6|0.5 49
3491 昇達科|通信網路|69 75 30|86 86 -14 6|0.3 177
3498 陽程|其他電子|42 76 108|75 75 9 43|0.2 82
3499 環天科|通信網路|48 45 -4|86 86 11 4|0.6 11
3501 維熹|電子零組|12 7 -2|83 83 -11 -1|1.0 30
3504 揚明光|光電業|-3 -10 5|76 88 -4 -4|0.8 13
3511 矽瑪|電子零組|27 32 53|81 81 51 52|1.2 255
3515 華擎|電腦及週|67 36 10|78 95 15 4|1.7 277
3516 亞帝歐|光電業|30 15 -13|77 84 5 -4|1.2 6
3518 柏騰|其他電子|12 -0 -1|65 65 -31 -10|0.3 17
3520 華盈|電子零組|40 32 6|86 86 -2 5|0.9 25
3522 御嵿|觀光餐旅|-9 27 8|79 79 -1 37|0.5 6
3526 凡甲|電子零組|38 37 2|96 96 16 15|0.9 85
3529 力旺|半導體業|13 10 -9|82 82 12 21|0.7 2283
3530 晶相光|半導體業|23 25 13|65 80 -2 -13|0.4 14
3532 台勝科|半導體業|-11 -15 -2|62 63 -21 -33|1.0 55
3533 嘉澤|電子零組|36 28 9|100 100 29 22|1.1 1718
3535 晶彩科|光電業|-80 -66 -208|62 62 -30 82|0.2 86
3537 堡達|電子零組|6 -2 -3|80 80 2 6|0.3 12
3540 曜越|電腦及週|4 -14 -5|65 73 -7 -27|0.9 9
3545 敦泰|半導體業|16 7 -2|67 96 9 -1|0.9 144
3546 宇峻|文化創意|-11 0 -2|90 90 -3 -5|1.0 7
3548 兆利|電子零組|-16 -19 -47|69 98 1 3|1.6 398
3550 聯穎|電子零組|-6 -12 -5|66 66 -23 24|0.1 22
3551 世禾|綠能環保|19 16 7|82 82 17 23|0.4 229
3552 同致|其他電子|-25 -26 -24|73 92 15 -2|0.8 147
3557 嘉威|居家生活|1 8 -10|92 92 1 -3|0.8 10
3558 神準|通信網路|-13 -22 11|99 100 43 38|2.9 492
3563 牧德|光電業|102 32 61|85 94 12 9|1.2 169
3564 其陽|通信網路|14 30 17|60 68 -13 -33|0.2 15
3570 大塚|資訊服務|78 31 11|98 98 9 3|1.6 10
3576 聯合再生|光電業|-61 -53 5|71 71 -8 -12|0.7 26
3580 友威科|其他電子|55 4 2|80 80 -13 69|0.3 315
3581 博磊|半導體業|10 5 10|79 79 17 101|0.1 79
3583 辛耘|半導體業|45 47 7|87 87 9 34|0.3 1067
3587 閎康|其他電子|9 8 1|84 88 -11 -2|0.2 85
3588 通嘉|半導體業|9 20 -12|60 74 -3 -20|0.2 20
3591 艾笛森|光電業|25 27 -1|79 79 -2 -7|1.7 30
3592 瑞鼎|半導體業|21 23 -13|77 89 9 -9|1.8 119
3594 磐儀|電腦及週|5 -2 15|90 90 14 2|1.0 18
3596 智易|通信網路|-16 -15 -15|87 96 19 6|1.2 302
3597 映興|電子零組|103 67 60|98 98 89 105|2.6 52
3605 宏致|電子零組|19 21 10|82 82 -6 7|0.3 89
3607 谷崧|電子零組|39 24 7|77 77 -12 3|0.2 10
3611 鼎翰|電腦及週|6 3 2|89 92 -6 -3|0.6 6
3615 安可|光電業|-16 -13 -10|78 78 2 25|0.2 101
3617 碩天|其他電子|9 7 3|100 100 20 39|1.8 299
3622 洋華|光電業|42 13 -17|87 87 13 25|0.8 110
3624 光頡|電子零組|3 7 7|79 81 -14 -10|0.3 6
3625 西勝|電腦及週|-73 -66 -42|100 100 41 40|2.8 21
3628 盈正|其他電子|14 11 8|90 90 6 3|5.2 21
3631 晟楠|電子零組|-37 -24 21|81 81 -17 1|0.5 6
3645 達邁|電子零組|66 33 -9|70 70 -25 1|0.3 20
3652 精聯|電腦及週|16 13 5|71 71 -18 16|0.2 6
3653 健策|電子零組|26 15 7|91 91 11 42|1.2 1714
3661 世芯-KY|半導體業|48 73 -10|52 78 -13 -22|0.9 4984
3663 鑫科|其他電子|98 101 35|71 71 -21 63|0.2 147
3665 貿聯-KY|其他電子|9 7 7|100 100 50 135|1.0 2711
3673 TPK-KY|光電業|-10 0 1|77 77 -5 12|0.4 71
3675 德微|半導體業|38 34 8|65 65 -18 -21|0.4 81
3679 新至陞|電子零組|21 20 -1|89 89 1 -2|1.1 7
3680 家登|半導體業|-25 12 -15|82 82 -10 19|0.5 286
3686 達能|半導體業|91 32 -400|63 63 -24 10|0.4 6
3687 歐買尬|數位雲端|5 5 -1|78 78 5 -10|0.1 26
3689 湧德|電子零組|-5 -10 9|86 86 -5 23|0.4 269
3691 碩禾|光電業|23 137 -34|48 56 -23 -35|0.5 18
3693 營邦|電腦及週|-14 -12 -16|80 96 0 10|1.9 343
3694 海華|通信網路|-4 -6 -4|78 85 1 -10|1.1 23
3701 大眾控|電腦及週|-9 -14 -14|49 72 -7 -29|0.6 29
3702 大聯大|電子通路|19 34 8|73 73 -11 -14|0.9 450
3703 欣陸|建材營造|-4 -8 -13|76 80 -12 -17|0.5 73
3704 合勤控|通信網路|-13 -16 0|75 98 7 4|0.8 106
3705 永信|生技醫療|20 19 3|90 90 -2 1|0.4 21
3706 神達|電腦及週|150 84 49|97 97 85 77|3.1 13353
3707 漢磊|半導體業|-9 -12 6|65 74 -20 -17|0.4 43
3708 上緯投控|綠能環保|16 14 7|62 64 -14 -35|1.0 60
3709 鑫聯大投控|電腦及週|26 40 18|74 74 11 25|0.5 20
3710 連展投控|電子零組|9 16 -6|78 78 8 25|0.3 24
3711 日月光投控|半導體業|0 2 1|80 80 1 -2|0.7 2239
3712 永崴投控|電腦及週|101 53 -9|91 91 22 49|2.2 478
3714 富采|光電業|-7 1 -9|93 94 10 4|0.4 77
3715 定穎投控|電子零組|1 7 -6|57 79 -5 3|0.2 194
4104 佳醫|生技醫療|12 5 -1|93 94 -2 -4|0.7 5
4105 東洋|生技醫療|-2 2 -4|93 97 0 -3|1.8 24
4107 邦特|生技醫療|-1 3 -4|87 87 -8 1|0.8 10
4109 加捷生醫|生技醫療|34 24 -30|66 66 -21 24|0.5 10
4113 聯上|建材營造|1324565 513922 301088|50 50 -31 -45|0.3 15
4114 健喬|生技醫療|10 14 8|89 89 -10 -6|0.7 16
4119 旭富|生技醫療|79 57 19|96 98 9 3|1.4 34
4123 晟德|生技醫療|47 20 -11|81 81 -2 0|2.2 80
4128 中天|生技醫療|7 6 -0|80 90 -8 1|1.5 47
4129 聯合|生技醫療|13 14 -5|90 90 -3 5|0.9 23
4137 麗豐-KY|生技醫療|-18 -19 -25|61 73 -17 -26|1.0 25
4142 國光生|生技醫療|-4 -10 -6|60 73 -25 -23|1.6 25
4147 中裕|生技醫療|-3 -10 -48|74 92 -1 -7|1.2 34
4157 太景*-KY|生技醫療|54 37 -16|72 78 -16 -21|0.9 13
4160 訊聯基因|生技醫療|-4 6 -9|61 61 -17 -8|0.6 9
4162 智擎|生技醫療|15 10 -11|87 89 9 3|1.0 143
4164 承業醫|生技醫療|-66 7 0|66 75 -9 -20|0.8 11
4167 松瑞藥|生技醫療|-3 12 -23|78 78 -11 -11|0.5 11
4174 浩鼎|生技醫療|-63 8 na|70 70 -24 8|0.3 53
4303 信立|塑膠工業|738 341 241|89 100 11 31|2.1 230
4306 炎洲|塑膠工業|-10 13 -20|79 79 -15 -9|0.4 19
4420 光明|紡織纖維|23 28 8|99 99 2 22|0.4 6
4438 廣越|紡織纖維|10 3 16|87 89 -9 -11|0.4 9
4503 金雨|電機機械|-10 0 -39|73 77 2 -15|0.7 6
4510 高鋒|電機機械|-28 -28 -18|85 85 -7 196|2.8 267
4513 福裕|電機機械|-15 -34 -26|44 44 -49 -11|0.2 38
4523 永彰|電機機械|4 4 1|60 72 -17 -28|1.2 9
4526 東台|電機機械|-9 -26 -6|79 79 -14 33|1.9 134
4527 方方土霖|電機機械|11 21 -2|76 76 10 16|0.2 14
4532 瑞智|電機機械|45 32 2|83 83 5 -5|0.4 26
4533 協易機|電機機械|-51 6 5|71 74 -14 -26|0.4 45
4534 慶騰|電機機械|19 12 -6|72 72 -23 37|0.5 6
4536 拓凱|運動休閒|45 32 34|86 86 -10 3|0.3 43
4540 全球傳動|電機機械|-5 -13 9|79 79 -11 12|0.5 40
4541 晟田|其他|11 25 15|99 100 22 15|2.4 15
4542 科嶠|電子零組|-71 -65 -41|79 79 2 25|0.1 81
4543 萬在|電機機械|3 5 6|64 71 -19 -30|0.4 7
4545 銘鈺|電子零組|38 55 43|71 71 -10 27|0.2 25
4549 桓達|電機機械|-17 -23 -20|72 72 -17 -26|0.2 32
4551 智伸科|汽車工業|18 20 20|80 80 -9 5|0.5 36
4555 氣立|電機機械|23 24 15|53 56 -22 -35|0.2 8
4557 永新-KY|汽車工業|42 32 8|93 93 21 13|0.7 21
4558 寶緯|電機機械|4 -29 -19|83 83 31 20|0.5 20
4560 強信-KY|電機機械|32 33 7|90 91 0 -7|1.2 9
4561 健椿|電機機械|-16 -23 -38|78 78 -14 26|0.3 39
4562 穎漢|電機機械|36 16 12|81 81 -8 52|2.1 187
4563 百德|電機機械|46 21 -17|71 71 15 66|0.2 112
4564 元翎|電機機械|6 -11 11|78 78 -20 -10|0.4 8
4566 時碩工業|電機機械|29 20 10|69 69 -23 6|0.2 97
4569 六方科-KY|汽車工業|13 26 4|65 65 56 85|0.5 156
4571 鈞興-KY|電機機械|47 28 0|90 90 8 28|0.3 125
4572 駐龍|電機機械|24 3 -10|89 94 -4 5|0.6 8
4576 大銀微系統|電機機械|-5 9 11|77 77 26 52|0.5 197
4577 達航科技|其他電子|-25 30 58|87 87 33 5|0.3 7
4580 捷流閥業|電機機械|7 -6 7|89 89 -6 -6|0.9 5
4583 台灣精銳|電機機械|3 11 7|82 82 26 152|0.9 653
4714 永捷|化學工業|223 128 76|69 83 -12 -11|0.4 20
4716 大立|化學工業|-5 3 -7|64 64 -8 23|0.2 32
4720 德淵|化學工業|15 11 1|80 80 -10 6|0.6 13
4721 美琪瑪|化學工業|23 -8 6|78 83 -10 -5|0.7 16
4726 永昕|生技醫療|-45 9 -16|72 72 -9 -13|2.4 23
4729 熒茂|光電業|29 8 21|91 91 21 82|0.7 186
4736 泰博|生技醫療|2 16 21|83 91 -6 -5|0.3 14
4739 康普|化學工業|-14 -18 5|72 82 -3 -8|1.0 20
4743 合一|生技醫療|25 52 3|53 59 -34 -28|1.1 285
4746 台耀|生技醫療|-5 -9 -16|65 67 -21 -22|2.1 99
4755 三福化|化學工業|-3 -4 -4|82 87 1 -6|1.7 26
4760 勤凱科技|其他電子|118 68 31|73 73 -9 -15|0.2 19
4763 材料*-KY|化學工業|14 23 -67|86 91 -6 8|0.9 1304
4766 南寶|化學工業|11 9 -1|88 89 9 1|0.9 147
4768 晶呈科技|化學工業|43 47 29|69 76 -15 -12|0.4 87
4770 上品|化學工業|31 34 24|70 75 -16 -15|0.4 55
4771 望隼|生技醫療|6 7 na|na 60 -20 -39|0.4 12
4807 日成-KY|貿易百貨|62 66 23|55 55 -10 18|0.5 22
4903 聯光通|通信網路|-60 -1 -33|66 66 32 39|0.2 296
4904 遠傳|通信網路|10 7 -5|98 98 1 9|0.7 516
4906 正文|通信網路|11 -1 4|80 80 -14 -3|0.6 73
4907 富宇|建材營造|-99 23138 -529912|62 62 -16 -0|1.2 5
4908 前鼎|通信網路|-39 -31 -48|75 78 -11 -11|0.1 67
4909 新復興|通信網路|194 352 55|62 62 -10 42|0.3 587
4912 聯德控股-KY|電子零組|3 -6 -29|87 91 11 -4|2.2 13
4915 致伸|電子零組|-7 -0 6|76 76 -8 -21|0.7 137
4916 事欣科|電腦及週|-14 -2 -6|87 87 15 8|3.4 62
4919 新唐|半導體業|-19 -14 -5|62 70 1 -26|0.2 473
4927 泰鼎-KY|電子零組|-1 5 7|68 68 -31 -0|3.8 94
4931 新盛力|電腦及週|83 79 63|100 100 79 116|1.3 395
4933 友輝|光電業|20 8 -15|82 82 -7 4|0.6 24
4934 太極|光電業|-90 -91 -8|48 53 -31 -38|0.7 6
4935 茂林-KY|光電業|-1 18 7|81 81 -7 -0|0.1 12
4938 和碩|電腦及週|-16 -12 1|79 79 -8 -15|0.6 572
4945 陞達科技|半導體業|-6 6 -25|51 65 -12 -33|0.5 5
4952 凌通|半導體業|1 3 -13|68 70 -10 -23|0.3 11
4953 緯致|資訊服務|15 16 -2|75 83 -4 -15|0.6 14
4956 光鋐|光電業|13 23 15|79 79 28 70|0.5 268
4958 臻鼎-KY|電子零組|0 13 -5|75 75 -13 0|0.6 611
4960 誠美材|光電業|-13 -15 -14|72 72 -7 -14|1.6 12
4961 天鈺|半導體業|34 27 17|81 82 -12 -10|0.7 158
4966 譜瑞-KY|半導體業|16 14 -10|55 80 -10 -10|1.6 364
4967 十銓|半導體業|-25 7 -87|49 49 -29 -33|0.5 111
4968 立積|半導體業|11 23 -6|86 87 18 15|2.6 851
4971 IET-KY|半導體業|-11 -30 -32|91 91 64 48|2.6 263
4973 廣穎電通|半導體業|4 -8 -5|66 70 -3 -29|1.4 5
4974 亞泰|電子零組|37 68 53|74 74 7 30|0.1 31
4976 佳凌|光電業|13 33 14|61 61 -22 -23|0.5 7
4977 眾達-KY|通信網路|95 99 123|100 100 63 83|1.0 1139
4979 華星光|通信網路|1 5 -37|100 100 70 47|2.0 2461
4987 科誠|電腦及週|25 15 5|93 93 17 48|0.9 41
4991 環宇-KY|半導體業|-7 10 -35|100 100 175 153|3.4 185
5009 榮剛|鋼鐵工業|-12 -11 -7|86 92 -2 -5|0.8 122
5011 久陽|鋼鐵工業|-39 28 10|77 77 -18 -13|0.5 5
5014 建錩|鋼鐵工業|24 13 6|74 74 -9 -8|0.2 17
5202 力新|資訊服務|-7 1 -13|74 74 1 27|0.2 31
5203 訊連|資訊服務|-1 6 -7|77 77 -14 -14|0.9 13
5210 寶碩|資訊服務|30 -6 -6|43 77 26 -22|0.3 7
5213 亞昕|建材營造|-90 -92 -687|66 66 -13 -17|0.7 14
5222 全訊|半導體業|-12 1 -11|70 75 -12 -20|2.7 38
5225 東科-KY|其他電子|15 3 -15|83 83 -16 13|0.7 208
5227 立凱-KY|電子零組|91 26 46|65 80 14 -10|1.7 14
5230 雷笛克光學|光電業|12 17 -7|70 70 -5 -25|0.1 9
5234 達興材料|光電業|-4 -7 -3|77 77 12 22|0.7 443
5236 凌陽創新|半導體業|8 15 3|75 75 -9 -11|0.2 36
5243 乙盛-KY|光電業|43 28 23|91 91 17 18|0.9 440
5258 虹堡|電腦及週|-8 -5 -2|62 67 -28 -26|0.5 66
5263 智崴|文化創意|98 90 46|80 80 -10 23|0.8 113
5269 祥碩|半導體業|4 12 -26|63 68 -8 -19|0.9 1492
5274 信驊|半導體業|112 137 55|76 76 -15 -1|0.7 1703
5284 jpp-KY|其他|32 9 12|65 89 34 21|0.6 110
5285 界霖|半導體業|7 6 7|70 73 -19 -25|1.6 11
5288 豐祥-KY|電機機械|-4 -13 -11|82 82 -5 -8|0.4 9
5289 宜鼎|電腦及週|9 11 4|73 76 -20 -18|1.1 62
5292 華懋|綠能環保|1 18 5|na 88 8 -6|0.4 11
5299 杰力|半導體業|-7 -10 -14|67 76 -18 -18|1.3 7
5306 桂盟|運動休閒|3 14 14|77 77 -21 -14|0.7 18
5309 系統電|電子零組|-10 -12 -10|91 91 18 32|4.8 1042
5312 寶島科|生技醫療|-2 2 -2|100 100 9 9|1.9 6
5314 世紀*|其他|1684 1195 na|100 100 168 117|1.3 230
5315 光聯|光電業|55 33 45|98 98 24 23|1.1 60
5328 華容|電子零組|4 -3 18|90 90 3 18|5.6 6
5340 建榮|電子零組|41 58 -5|67 71 -4 -27|0.7 21
5347 世界|半導體業|17 18 4|66 66 -27 -8|0.6 728
5351 鈺創|半導體業|-0 18 -16|59 64 -15 -32|0.5 37
5356 協益|電腦及週|19 43 9|87 88 -7 -10|0.8 8
5371 中光電|光電業|-8 -2 -1|69 89 5 -12|5.4 101
5381 光譜|電機機械|210 650 246|64 69 -9 -25|0.6 6
5386 青雲|電腦及週|76 218 120|81 81 -10 29|0.2 134
5388 中磊|通信網路|-26 -26 -16|79 92 0 -5|1.2 134
5392 能率|光電業|-3 -6 -8|64 65 -18 -35|0.3 15
5398 慕康生醫|其他|87 65 58|84 84 22 31|0.5 34
5425 台半|半導體業|12 4 9|65 76 -9 -21|0.5 41
5426 振發|電腦及週|33 8 16|75 83 8 -17|0.9 313
5432 新門|綠能環保|-42 -32 -26|54 54 -40 -21|0.5 46
5434 崇越|電子通路|21 25 17|93 93 2 10|0.7 190
5438 東友|電腦及週|75 58 50|74 74 84 78|0.4 132
5439 高技|電子零組|-2 -0 3|75 100 17 24|3.6 76
5443 均豪|半導體業|218 112 59|82 82 -14 124|0.2 545
5452 佶優|其他電子|-4 -1 -3|81 81 -2 44|0.4 67
5457 宣德|電子零組|59 46 20|78 88 10 -6|0.6 56
5460 同協|電子零組|-1 -13 8|76 76 5 20|0.1 13
5465 富驊|電腦及週|-23 -26 -13|85 97 22 4|3.5 76
5469 瀚宇博|電子零組|-6 -2 3|71 79 -6 -18|0.5 55
5471 松翰|半導體業|-12 -7 -16|72 77 -10 -20|0.9 18
5474 聰泰|電腦及週|-7 -8 -16|75 75 -13 -4|0.7 34
5478 智冠|文化創意|14 16 6|68 87 2 -11|0.4 14
5481 新華|其他|-2 -1 -4|91 91 13 99|0.6 15
5483 中美晶|半導體業|11 4 3|67 69 -21 -25|1.0 575
5484 慧友|光電業|23 20 -4|43 43 -35 47|0.7 18
5488 松普|電子零組|99 66 68|82 91 12 16|0.5 32
5493 三聯|其他電子|16 13 -7|73 76 -15 -12|0.4 12
5498 凱崴|電子零組|-4 -3 -10|69 71 -19 -22|0.7 6
5508 永信建|建材營造|-65 -14 -241|53 53 -38 -15|0.6 127
5511 德昌|建材營造|-34 -11 -5|84 93 2 -5|0.6 8
5515 建國|建材營造|81 84 50|87 100 10 7|0.8 13
5519 隆大|建材營造|2 0 -266|59 59 -23 -24|0.5 15
5521 工信|建材營造|20 47 15|73 84 2 -13|0.6 15
5522 遠雄|建材營造|46 58 -211|73 76 -14 -23|2.1 73
5530 龍巖|其他|76 20 11|88 88 4 7|1.4 16
5531 鄉林|建材營造|-57 7 22|78 91 7 -3|1.4 9
