# 2022-08-01 全池(896 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3209 全科|電子通路|40 31 16|96 96 4 40|0.4 31
3211 順達|電腦及週|0 -14 -6|71 71 -7 -16|0.7 14
3217 優群|電子零組|-6 -7 -17|55 62 -17 -39|0.4 23
3218 大學光|生技醫療|53 30 3|88 100 36 26|0.9 187
3221 台嘉碩|通信網路|110 82 35|92 96 10 20|1.0 112
3227 原相|半導體業|-40 -38 -13|48 71 -12 -27|0.9 54
3228 金麗科|半導體業|-2 -44 -34|64 73 -7 -29|1.5 438
3231 緯創|電腦及週|41 21 5|90 90 -1 -9|0.6 183
3234 光環|通信網路|-25 -17 -1|76 93 21 -2|1.3 53
3252 海灣|觀光餐旅|72 58 0|88 88 39 40|1.3 15
3260 威剛|半導體業|-11 -18 -23|54 64 -13 -26|0.6 78
3264 欣銓|半導體業|28 25 3|63 80 -4 -16|1.1 166
3265 台星科|半導體業|65 59 25|89 89 2 66|0.3 70
3289 宜特|其他電子|33 19 4|93 100 9 9|1.2 11
3293 鈊象|文化創意|-7 1 -13|89 94 1 3|3.7 489
3294 英濟|電子零組|21 -31 -14|53 74 -5 -18|0.7 6
3296 勝德|電子零組|-24 -15 -12|64 87 4 -10|0.8 8
3305 昇貿|其他電子|13 31 -16|64 69 -19 -23|0.5 49
3306 鼎天|通信網路|-9 -13 -44|61 78 6 -17|0.5 6
3312 弘憶股|電子通路|-14 2 -22|73 73 -14 -12|0.5 13
3317 尼克森|半導體業|8 6 -0|69 83 4 -8|0.6 52
3322 建舜電|電子零組|-37 -43 -42|61 69 -9 -18|0.4 10
3323 加百裕|電腦及週|-12 -40 -25|67 82 -8 -16|0.4 5
3324 雙鴻|其他電子|26 11 -0|71 71 11 -22|0.6 598
3338 泰碩|電子零組|6 -3 -5|70 71 -1 -26|0.7 10
3346 麗清|汽車工業|29 -4 -11|59 74 4 -22|1.3 7
3354 律勝|電子零組|2 2 18|80 91 2 -1|1.8 5
3356 奇偶|光電業|29 7 -2|71 82 -12 3|0.1 10
3357 臺慶科|電子零組|-20 -12 -27|53 76 -12 -21|0.6 7
3362 先進光|光電業|9 20 10|93 99 28 13|0.9 212
3374 精材|半導體業|23 42 41|75 87 -4 2|0.6 409
3376 新日興|電子零組|28 7 21|73 89 2 -8|0.6 20
3380 明泰|通信網路|41 9 24|92 95 11 -1|3.4 141
3390 旭軟|電子零組|31 39 0|83 100 39 12|1.1 31
3402 漢科|其他電子|63 44 8|96 96 8 8|1.3 16
3406 玉晶光|光電業|1 16 -4|68 81 10 -16|1.6 1471
3413 京鼎|半導體業|34 7 -15|77 86 -6 -11|0.8 68
3419 譁裕|通信網路|9 5 -1|54 74 -1 -24|0.9 7
3438 類比科|半導體業|-42 -27 -23|49 69 -18 -26|0.8 9
3441 聯一光電|光電業|9 18 -30|93 99 35 17|1.3 69
3443 創意|半導體業|56 64 27|81 90 10 22|1.3 2878
3444 利機|電子通路|-24 -9 -15|76 92 4 10|0.3 23
3450 聯鈞|半導體業|5 -2 -6|73 81 -0 -16|0.7 9
3454 晶睿|光電業|44 39 16|98 98 -1 9|0.9 7
3455 由田|光電業|45 31 17|71 71 -1 -16|0.4 29
3466 德晉|通信網路|-54 -28 -32|88 88 43 57|0.5 10
3479 安勤|電腦及週|77 63 20|99 99 10 22|0.9 49
3481 群創|光電業|-39 -38 -31|55 65 -18 -33|0.7 743
3483 力致|電腦及週|15 9 -18|58 68 -16 -28|0.4 13
3484 崧騰|電子零組|-11 -9 -22|62 68 -9 -29|1.6 7
3491 昇達科|通信網路|54 17 -6|75 85 14 -0|1.5 625
3494 誠研|電腦及週|59 48 25|100 100 110 140|3.7 31
3504 揚明光|光電業|47 16 -1|64 96 44 -1|1.6 1134
3508 位速|其他電子|59 18 -25|64 87 31 -7|2.0 358
3511 矽瑪|電子零組|25 27 -161|68 82 -11 -7|2.3 11
3515 華擎|電腦及週|-34 -33 -29|39 45 -29 -53|0.9 82
3520 華盈|電子零組|34 52 17|90 90 28 19|0.6 36
3521 台鋼建設|建材營造|175 39 21|96 96 16 13|1.4 21
3526 凡甲|電子零組|-9 -27 -36|77 77 -2 -22|1.0 36
3527 聚積|半導體業|-27 -2 -54|46 66 -18 -25|0.7 32
3529 力旺|半導體業|55 49 10|45 58 -7 -32|1.1 1590
3530 晶相光|半導體業|-67 -46 -28|44 77 -21 -15|1.2 27
3532 台勝科|半導體業|41 42 21|46 46 -20 -32|0.4 832
3533 嘉澤|電子零組|38 38 9|81 81 -9 -7|0.6 689
3535 晶彩科|光電業|87 91 56|76 76 51 48|0.8 183
3545 敦泰|半導體業|-44 -42 -53|29 53 -29 -43|1.8 453
3546 宇峻|文化創意|-31 9 -5|74 85 -6 -12|0.4 6
3548 兆利|電子零組|-4 -20 -41|80 80 -1 -9|0.5 10
3551 世禾|綠能環保|16 15 10|78 81 -5 -15|0.8 8
3552 同致|其他電子|29 9 8|61 79 -6 1|0.3 297
3556 禾瑞亞|半導體業|-33 -10 -37|64 78 -10 -7|1.1 11
3557 嘉威|居家生活|18 11 -17|85 91 -4 -5|1.7 5
3558 神準|通信網路|76 57 22|100 100 20 96|1.0 1724
3563 牧德|光電業|-26 -23 -31|52 61 -17 -38|0.6 12
3564 其陽|通信網路|83 86 37|97 100 21 18|0.9 7
3576 聯合再生|光電業|-6 7 -25|82 89 4 7|0.9 149
3580 友威科|其他電子|74 43 13|93 93 0 9|0.8 17
3583 辛耘|半導體業|65 41 5|66 77 -6 -18|0.3 35
3587 閎康|其他電子|13 10 -4|75 81 -5 -13|0.6 20
3588 通嘉|半導體業|-25 -6 -37|45 51 -28 -43|0.5 46
3591 艾笛森|光電業|-11 -19 -15|63 83 10 -12|5.1 11
3592 瑞鼎|半導體業|-10 13 na|na 47 -33 -51|0.9 179
3594 磐儀|電腦及週|13 6 0|96 96 20 33|1.7 118
3596 智易|通信網路|25 15 8|98 99 20 5|0.8 361
3605 宏致|電子零組|1 -2 -19|62 71 -6 -17|0.4 14
3622 洋華|光電業|103 65 21|90 90 -2 17|0.6 8
3624 光頡|電子零組|11 12 -25|59 59 -27 -25|0.4 177
3630 新鉅科|光電業|-49 -35 -2|65 80 2 -16|0.8 15
3631 晟楠|電子零組|-12 -13 -5|86 97 18 -2|1.5 5
3645 達邁|電子零組|-10 5 -0|68 68 -29 -1|0.7 84
3653 健策|電子零組|45 31 -6|86 91 0 -4|1.3 892
3661 世芯-KY|半導體業|32 11 -7|52 54 -24 -31|1.2 4568
3663 鑫科|其他電子|-27 9 4|56 80 6 -6|0.3 8
3665 貿聯-KY|其他電子|111 99 39|93 93 -4 5|1.2 848
3666 光耀|光電業|-42 -39 -9|61 78 20 -20|0.7 11
3669 圓展|通信網路|-2 -11 21|64 75 -11 -21|0.3 6
3673 TPK-KY|光電業|13 -7 5|82 89 9 -9|0.8 22
3675 德微|半導體業|12 12 -22|61 61 -29 -5|0.9 196
3680 家登|半導體業|88 81 19|74 91 13 -4|4.2 276
3687 歐買尬|數位雲端|10 10 -11|44 50 -32 -33|0.3 41
3689 湧德|電子零組|2 8 -11|77 77 -7 -9|0.4 24
3691 碩禾|光電業|5 -11 11|63 77 2 -19|1.0 48
3693 營邦|電腦及週|80 52 24|94 100 21 14|1.9 11
3701 大眾控|電腦及週|37 38 4|49 61 -8 -25|0.5 53
3702 大聯大|電子通路|1 -1 -16|92 92 -1 -2|0.5 225
3703 欣陸|建材營造|69 49 11|100 100 -0 29|0.4 30
3704 合勤控|通信網路|25 0 -0|83 90 2 -1|2.6 93
3706 神達|電腦及週|-12 -2 5|85 87 1 -9|0.4 40
3707 漢磊|半導體業|27 29 -3|61 74 -13 -5|1.0 1542
3708 上緯投控|綠能環保|14 -3 7|76 76 -12 17|0.3 359
3710 連展投控|電子零組|-2 -5 3|75 75 7 10|1.1 15
3711 日月光投控|半導體業|34 26 5|73 89 -3 -7|0.8 897
3712 永崴投控|電腦及週|51 89 20|77 84 -9 -9|0.4 8
3714 富采|光電業|-31 -16 na|50 50 -16 -45|1.5 163
4104 佳醫|生技醫療|5 6 3|97 97 0 18|0.6 10
4105 東洋|生技醫療|20 12 -0|95 95 4 9|0.6 69
4106 雃博|生技醫療|38 18 6|62 62 -18 -6|0.5 9
4107 邦特|生技醫療|8 11 13|92 92 -3 -6|0.7 7
4114 健喬|生技醫療|29 36 16|98 98 33 50|1.3 303
4116 明基醫|生技醫療|129 139 80|90 90 35 151|0.5 414
4119 旭富|生技醫療|-2 3 44|88 88 -1 -2|1.1 8
4121 優盛|生技醫療|15 28 23|68 68 -14 8|0.4 13
4123 晟德|生技醫療|67 56 58|88 89 -4 -2|1.0 44
4128 中天|生技醫療|-25 6 -3|88 94 8 0|1.6 185
4130 健亞|生技醫療|18 9 -1|84 84 3 1|2.9 11
4133 亞諾法|生技醫療|-34 -14 -0|46 46 -42 -16|0.4 51
4137 麗豐-KY|生技醫療|2 -39 -37|76 88 4 -10|0.9 12
4139 馬光-KY|生技醫療|12 10 8|94 100 7 15|1.6 8
4142 國光生|生技醫療|613 435 -164|72 88 1 -2|0.8 138
4147 中裕|生技醫療|-41 -36 -570|69 77 -11 -20|0.6 22
4148 全宇生技-KY|生技醫療|70 63 23|67 67 -21 60|2.1 67
4157 太景*-KY|生技醫療|-100 -32 13|91 91 14 31|4.0 83
4162 智擎|生技醫療|4 9 -39|100 100 22 64|1.5 914
4164 承業醫|生技醫療|35 57 38|77 77 -9 4|0.4 9
4168 醣聯|生技醫療|5773 na na|92 92 6 2|0.7 23
4171 瑞基|農業科技|-71 22 5|45 45 -44 -19|0.1 78
4174 浩鼎|生技醫療|-38 -69 na|61 61 -32 -37|0.4 63
4303 信立|塑膠工業|-10 -7 -11|60 69 -16 -18|0.1 6
4306 炎洲|塑膠工業|-18 -11 -15|86 92 -1 -1|0.4 8
4402 郡都開發|紡織纖維|62 19 -43|97 97 98 135|1.5 20
4426 利勤|紡織纖維|115 108 108|92 92 27 37|3.4 71
4432 銘旺實|紡織纖維|177 62 35|100 100 106 106|4.5 77
4503 金雨|電機機械|28 47 36|87 87 70 25|0.3 83
4513 福裕|電機機械|20 6 -20|99 99 29 59|1.2 28
4532 瑞智|電機機械|-11 -13 -12|91 94 3 -3|0.8 7
4536 拓凱|運動休閒|89 48 24|100 100 24 11|1.4 16
4541 晟田|其他|16 28 -19|99 99 28 35|0.9 36
4543 萬在|電機機械|8 3 -8|100 100 67 60|1.5 69
4551 智伸科|汽車工業|10 2 -1|92 98 36 11|1.0 228
4566 時碩工業|電機機械|25 8 -6|99 99 23 21|1.6 5
4572 駐龍|電機機械|56 66 -1|92 92 29 39|1.1 131
4721 美琪瑪|化學工業|120 94 -47|72 82 -3 -5|0.4 165
4726 永昕|生技醫療|-2 36 11|81 81 4 -1|3.5 23
4736 泰博|生技醫療|31 159 100|64 64 -22 1|0.4 171
4739 康普|化學工業|63 54 8|72 75 -6 -9|0.5 315
4743 合一|生技醫療|11408 3953 1417|56 71 -6 -25|0.7 564
4746 台耀|生技醫療|8 0 -2|66 72 -17 -12|0.4 15
4755 三福化|化學工業|38 57 3|68 68 -13 16|0.4 370
4763 材料*-KY|化學工業|52 54 29|92 92 9 -4|0.4 19
4768 晶呈科技|化學工業|35 35 na|na na 20 na|0.5 56
4770 上品|化學工業|90 77 na|na 88 -1 3|0.2 57
4804 大略-KY|觀光餐旅|-46 -23 -10|48 48 -37 52|0.4 13
4904 遠傳|通信網路|3 6 -1|89 89 -2 20|0.8 637
4906 正文|通信網路|24 -1 0|95 95 9 -2|0.7 109
4908 前鼎|通信網路|-6 12 -19|83 83 -12 21|0.6 45
4911 德英|生技醫療|275 144 91|100 100 128 118|1.6 17
4912 聯德控股-KY|電子零組|20 16 21|61 61 7 -28|0.4 13
4915 致伸|電子零組|34 24 17|100 100 30 37|1.8 492
4916 事欣科|電腦及週|15 -11 -17|62 79 -7 -14|0.4 6
4919 新唐|半導體業|4 5 -34|60 60 -32 -18|0.5 2085
4923 力士|半導體業|10 14 na|na na -12 na|1.2 7
4927 泰鼎-KY|電子零組|8 14 -11|46 59 -36 -46|0.3 65
4931 新盛力|電腦及週|43 95 40|77 77 -5 56|0.4 184
4934 太極|光電業|20 14 35|71 79 24 -17|0.3 42
4935 茂林-KY|光電業|-13 -32 -11|70 78 1 -19|0.9 6
4938 和碩|電腦及週|26 3 -9|91 91 -5 -3|0.7 285
4950 金耘國際|鋼鐵工業|-85 -36 -330|85 85 -10 22|0.6 12
4952 凌通|半導體業|-8 8 -10|77 79 -14 8|0.5 68
4953 緯致|資訊服務|32 33 4|85 85 -5 -2|0.6 8
4958 臻鼎-KY|電子零組|23 16 -3|98 98 10 23|0.6 398
4961 天鈺|半導體業|-26 -7 -69|45 63 -23 -32|0.7 318
4966 譜瑞-KY|半導體業|43 31 1|52 53 -23 -41|0.9 740
4967 十銓|半導體業|-15 -20 -14|37 60 -14 -35|0.4 10
4968 立積|半導體業|-48 -49 -2|42 59 -34 -40|0.9 368
4976 佳凌|光電業|-21 -25 5|44 65 -8 -31|0.6 52
4979 華星光|通信網路|41 13 19|95 95 53 62|1.5 122
4989 榮科|電子零組|-9 -8 -45|46 64 -19 -34|1.1 8
5009 榮剛|鋼鐵工業|49 56 6|94 94 6 57|0.9 378
5011 久陽|鋼鐵工業|16 19 -28|68 68 -22 -22|0.6 22
5014 建錩|鋼鐵工業|25 20 -4|74 81 2 -0|1.2 15
5203 訊連|資訊服務|16 7 9|80 80 5 5|1.4 6
5210 寶碩|資訊服務|63 50 -186|79 79 2 32|0.7 6
5222 全訊|半導體業|62 23 na|na 73 0 -18|0.9 35
5227 立凱-KY|電子零組|292 178 42|55 60 -20 -33|0.3 30
5234 達興材料|光電業|-21 -4 -11|48 56 -25 -40|0.7 15
5236 凌陽創新|半導體業|-39 -30 -17|na 61 -25 -33|1.1 11
5243 乙盛-KY|光電業|42 17 5|94 97 14 14|1.4 168
5245 智晶|光電業|16 12 6|65 80 8 -11|3.2 19
5258 虹堡|電腦及週|78 63 4|97 97 90 84|0.9 1037
5263 智崴|文化創意|45 18 25|77 99 8 6|1.5 10
5269 祥碩|半導體業|3 -2 13|42 50 -27 -37|0.8 689
5272 笙科|半導體業|10 16 -11|73 73 7 4|0.2 29
5274 信驊|半導體業|54 56 7|57 61 -20 -37|0.9 1239
5285 界霖|半導體業|3 3 -23|65 82 -0 -7|0.4 39
5288 豐祥-KY|電機機械|4 28 5|87 87 1 1|0.5 8
5289 宜鼎|電腦及週|-13 0 -42|77 85 -8 -3|1.6 26
5299 杰力|半導體業|-6 8 -21|56 75 -18 -21|1.3 48
5306 桂盟|運動休閒|-3 -6 -11|55 67 -6 -29|1.0 17
5309 系統電|電子零組|38 42 -22|84 84 -3 -5|0.5 137
5321 美而快|數位雲端|1 14 -7|54 54 -38 -27|0.4 20
5344 立衛|半導體業|-16 -23 -10|62 90 27 0|1.1 24
5347 世界|半導體業|54 50 4|43 56 -30 -39|0.8 446
5351 鈺創|半導體業|-2 10 -63|51 59 -22 -29|0.5 376
5353 台林|通信網路|27 37 0|98 98 63 56|2.9 270
5371 中光電|光電業|25 7 -13|63 76 3 -22|2.3 125
5388 中磊|通信網路|59 52 20|99 99 17 19|1.0 649
5425 台半|半導體業|27 22 -4|93 94 2 20|0.4 949
5426 振發|電腦及週|46 29 7|90 97 25 13|1.0 12
5434 崇越|電子通路|32 29 0|93 93 -0 -0|1.1 58
5439 高技|電子零組|-19 -16 -33|62 77 -9 -20|0.5 7
5457 宣德|電子零組|42 34 1|58 71 -0 -29|0.4 20
5464 霖宏|電子零組|-8 -2 -27|66 78 13 7|0.3 6
5469 瀚宇博|電子零組|-7 -13 -21|69 72 -14 -24|0.6 19
5471 松翰|半導體業|-34 -35 -17|61 71 -16 -23|0.8 31
5475 德宏|電子零組|-82 -77 -141|25 42 -22 -57|0.3 6
5483 中美晶|半導體業|17 18 2|60 72 -6 -27|0.5 617
5508 永信建|建材營造|-86 -67 -88|92 92 3 7|0.7 10
5522 遠雄|建材營造|-4 -2 -50|96 97 1 3|0.8 26
5530 龍巖|其他|50 37 32|84 84 -13 -1|0.3 15
5534 長虹|建材營造|4034 1508 981|94 94 1 -3|0.4 7
5536 聖暉*|其他電子|46 21 -28|87 90 4 -6|0.7 16
5603 陸海|航運業|24 13 -8|69 69 -22 27|0.4 11
5607 遠雄港|航運業|36 42 -0|67 72 -4 -25|0.6 12
5608 四維航|航運業|54 58 -55|54 69 -27 -13|0.4 139
5609 中菲行|航運業|25 38 -40|74 75 -23 -19|0.3 25
5706 鳳凰|觀光餐旅|89 21 6|92 92 -0 61|0.4 138
5871 中租-KY|其他|19 20 -0|82 84 -3 -9|0.8 1046
5876 上海商銀|金融保險|5 11 9|96 96 8 9|0.5 179
5880 合庫金|金融保險|-1 -9 -5|89 89 0 1|0.8 271
5902 德記|居家生活|29 26 -4|99 99 29 50|2.5 5
5903 全家|居家生活|19 9 9|71 78 -4 -22|1.4 8
5904 寶雅|居家生活|46 18 15|70 93 25 -6|2.0 417
5905 南仁湖|觀光餐旅|244 66 64|65 79 -6 -12|0.8 9
6005 群益證|金融保險|-81 -52 -33|77 79 -16 -20|0.5 32
6015 宏遠證|金融業|-82 -86 294|58 81 -16 -17|1.4 13
6026 福邦證|金融業|-165 -125 -319|64 71 -18 -25|0.6 16
6104 創惟|半導體業|-7 15 -41|39 39 -37 -43|0.9 2373
6111 光聚晶電|文化創意|354 329 178|75 83 2 -2|0.8 56
6113 亞矽|電子通路|1 28 9|89 89 76 88|1.5 37
6114 久威|電子零組|-33 -11 -5|75 75 9 4|0.3 8
6118 建達|電子通路|17 9 -5|96 100 69 56|2.1 1330
6120 達運|光電業|-26 -25 -38|64 72 -4 -23|0.4 15
6121 新普|電腦及週|-2 -1 0|81 88 -0 -10|1.0 265
6122 擎邦|電機機械|76 45 -31|97 97 17 58|0.5 12
6125 廣運|電機機械|51 35 31|96 96 32 16|1.3 146
6126 信音|電子零組|6 -6 -3|75 87 5 -11|1.0 5
6129 普誠|半導體業|7 23 -10|87 94 25 1|1.4 93
6133 金橋|電子零組|65 50 21|98 98 162 135|0.5 121
6134 萬旭|電子零組|3 -23 -3|72 87 16 12|0.2 7
6138 茂達|半導體業|16 27 1|47 51 -33 -45|0.7 169
6139 亞翔|其他電子|16 32 -32|91 91 6 3|0.5 8
6143 振曜|通信網路|6 -4 1|78 78 -3 -7|0.4 43
6146 耕興|其他電子|21 23 1|91 100 13 5|1.9 47
6147 頎邦|半導體業|-10 -5 -12|76 85 -10 -9|0.9 225
6150 撼訊|電腦及週|-56 -54 -121|39 46 -33 -48|2.4 127
6153 嘉聯益|電子零組|5 -15 3|75 92 8 -5|0.4 20
6160 欣技|電腦及週|-9 -7 -15|90 100 49 23|5.8 30
6168 宏齊|光電業|-25 -13 -16|56 73 -11 -23|0.9 7
6170 統振|通信網路|-23 2 8|51 72 -21 -25|0.6 9
6173 信昌電|電子零組|-39 -28 -20|54 72 -16 -26|0.5 12
6175 立敦|電子零組|-6 -1 -20|61 71 -5 -20|0.4 6
6176 瑞儀|光電業|6 -21 -11|87 94 -2 -1|1.0 103
6177 達麗|建材營造|60 1618 -8302|92 94 -2 1|2.4 13
6180 橘子|文化創意|-10 2 -11|92 93 -2 -0|0.3 25
6182 合晶|半導體業|38 26 -11|55 61 -13 -34|0.5 343
6187 萬潤|半導體業|-1 -2 -27|54 54 -29 -34|0.5 50
6188 廣明|電腦及週|77 17 6|90 94 12 -2|1.3 83
6189 豐藝|電子通路|-8 -4 -12|93 93 -1 3|0.7 16
6190 萬泰科|通信網路|31 38 -6|84 90 2 0|0.6 39
6191 精成科|電子零組|-4 -15 -17|71 81 -9 -18|0.4 29
6196 帆宣|其他電子|63 48 1|64 71 -10 -29|0.6 83
6197 佳必琪|電子零組|8 14 5|81 81 2 -4|0.6 6
6202 盛群|半導體業|-13 0 -22|58 65 -17 -21|1.8 77
6205 詮欣|電子零組|-2 10 -21|77 77 -12 -1|0.7 68
6206 飛捷|電腦及週|50 40 -7|100 100 27 27|1.1 206
6209 今國光|光電業|8 11 1|80 91 5 -6|0.5 17
6213 聯茂|電子零組|-10 -6 -27|46 57 -25 -40|1.5 178
6214 精誠|資訊服務|28 12 -9|90 94 -1 -6|0.4 9
6215 和椿|其他電子|-17 -5 -24|64 88 2 -6|0.2 6
6216 居易|通信網路|21 40 12|91 91 2 16|0.4 20
6217 中探針|電子零組|41 42 16|100 100 19 43|1.3 453
6219 富旺|建材營造|-94 -29 14|56 63 -22 -37|0.7 10
6220 岳豐|電子零組|23 6 -3|99 99 36 32|8.2 7
6223 旺矽|半導體業|16 20 1|57 85 3 -11|0.5 90
6224 聚鼎|電子零組|-22 -8 -54|43 63 -22 -33|0.6 10
6226 光鼎|光電業|120 27 7|69 93 12 -1|0.4 44
6229 研通|半導體業|-26 -21 -32|60 74 -7 -16|0.9 5
6231 系微|資訊服務|18 13 -15|68 68 -18 -2|0.5 18
6233 旺玖|半導體業|8 10 2|47 73 6 -21|0.2 11
6235 華孚|電腦及週|57 40 2|86 86 -3 27|0.4 507
6237 驊訊|半導體業|-44 -44 -36|41 74 15 -22|4.4 182
6239 力成|半導體業|15 13 -3|80 92 -2 -4|1.9 221
6241 鑫永洋|通信網路|41962 14557 10600|59 59 -37 16|1.0 13
6243 迅杰|半導體業|-24 -17 -26|46 60 -22 -32|0.4 7
6244 茂迪|光電業|-40 -27 -55|80 86 -0 -4|1.0 57
6245 立端|通信網路|45 46 32|100 100 22 31|1.2 255
6251 定穎|電子零組|15 15 -11|81 81 -5 -0|0.4 77
6257 矽格|半導體業|21 23 -7|79 87 -9 -5|0.7 133
6261 久元|半導體業|-3 -8 -36|68 80 -9 -17|0.6 16
6265 方土昶|電子通路|22 -11 -57|59 74 5 -24|0.2 6
6266 泰詠|電子零組|46 20 0|71 96 16 2|0.9 16
6269 台郡|電子零組|26 4 -13|73 94 2 -3|1.0 115
6271 同欣電|半導體業|8 5 -9|63 70 -15 -23|1.7 301
6274 台燿|電子零組|-20 -12 -27|46 59 -32 -40|1.1 85
6275 元山|電子零組|3 5 -5|74 75 -5 -11|0.6 11
6278 台表科|光電業|6 -3 -49|67 68 -13 -30|0.5 313
6279 胡連|電子零組|38 21 1|97 97 44 18|1.1 985
6282 康舒|電子零組|56 35 14|83 92 11 -3|1.9 169
6283 淳安|其他電子|10 -19 -12|51 71 -6 -26|0.4 7
6284 佳邦|電子零組|-3 -6 -10|66 77 -5 -19|0.5 11
6285 啟碁|通信網路|61 30 13|96 99 17 7|1.0 172
6288 聯嘉|汽車工業|46 21 28|76 76 -3 -20|1.0 9
6290 良維|電子零組|10 2 -8|72 95 8 12|0.5 58
6409 旭隼|其他電子|62 56 20|78 92 13 -2|0.6 190
6411 晶焱|半導體業|-0 11 -1|40 54 -22 -40|0.3 85
6412 群電|電子零組|13 7 -1|91 91 5 -4|0.7 12
6414 樺漢|電腦及週|55 21 5|81 98 14 3|0.8 317
6415 矽力*-KY|半導體業|23 30 -18|45 59 -8 -36|1.8 1697
6416 瑞祺電通|通信網路|19 13 20|77 92 9 -6|1.3 14
6435 大中|半導體業|16 32 9|73 73 -16 -9|0.4 68
6438 迅得|其他電子|16 19 -14|75 75 -8 -19|0.5 36
6442 光聖|通信網路|37 7 -1|100 100 65 71|8.1 54
6443 元晶|光電業|50 38 -21|71 71 -16 -4|0.7 711
6446 藥華藥|生技醫療|1024 1028 722|99 99 56 95|0.8 954
6451 訊芯-KY|半導體業|32 9 25|66 81 -1 -18|0.9 6
6456 GIS-KY|光電業|-6 -20 -19|66 83 -11 -15|0.6 54
6457 紘康|半導體業|-40 -33 -29|37 49 -19 -50|0.4 15
6461 益得|生技醫療|60 62 -139|97 97 46 72|3.6 285
6462 神盾|半導體業|-17 -3 20|61 78 -19 -16|0.5 18
6469 大樹|生技醫療|29 42 10|94 94 25 59|0.8 393
6470 宇智|通信網路|100 97 80|99 99 42 74|0.6 236
6472 保瑞|生技醫療|9 12 -63|85 85 50 23|0.7 633
6477 安集|光電業|-14 123 -15|85 85 -6 21|1.0 325
6485 點序|半導體業|-5 12 -58|45 55 -30 -39|0.4 49
6488 環球晶|半導體業|15 15 4|52 64 -15 -35|0.9 1213
6491 晶碩|生技醫療|10 2 -21|75 87 12 10|1.9 168
6492 生華科|生技醫療|66 66 41|38 54 -27 -39|0.7 13
6494 九齊|半導體業|-24 -14 -69|49 54 -33 -43|0.7 17
6499 益安|生技醫療|251 89 -309|69 76 -7 -17|0.4 8
6505 台塑化|油電燃氣|94 65 1|84 87 -3 -10|0.4 238
6508 惠光|農業科技|74 44 3|68 68 -22 35|0.5 78
6509 聚和|化學工業|24 14 -11|51 65 -16 -32|0.3 35
6510 精測|半導體業|23 13 5|58 72 -1 -27|2.9 60
6514 芮特-KY|通信網路|45 -16 -16|74 86 6 5|0.8 8
6515 穎崴|半導體業|134 60 21|84 84 16 7|0.7 192
6525 捷敏-KY|半導體業|29 19 -4|68 84 1 -8|0.6 23
6527 明達醫|生技醫療|64 29 20|100 100 65 66|7.4 15
6531 愛普*|半導體業|-5 -6 -69|26 51 -14 -47|0.7 803
6533 晶心科|半導體業|-52 -28 -58|41 57 -23 -38|0.9 226
6535 順藥|生技醫療|9 70 -804|86 86 2 -8|0.9 6
6538 倉和|電子零組|13 24 33|60 74 -6 -15|0.3 10
6541 泰福-KY|生技醫療|na na na|74 79 -2 5|1.2 104
6547 高端疫苗|生技醫療|97 na na|57 77 -11 -18|0.9 338
6548 長科*|半導體業|19 23 -10|69 72 -13 -21|0.4 30
6561 是方|通信網路|18 12 3|95 95 3 11|0.8 6
6568 宏觀|半導體業|-2 13 23|33 50 -22 -46|0.5 46
6576 逸達|生技醫療|-96 58726 na|83 84 -7 -2|0.5 54
6581 鋼聯|綠能環保|77 76 36|76 76 -5 11|1.2 7
6582 申豐|橡膠工業|-91 -86 -51|31 54 -22 -45|0.7 15
6589 台康生技|生技醫療|-4 -9 -90|63 85 12 -13|1.3 57
6591 動力-KY|電腦及週|-24 -25 -28|74 74 -26 -13|0.3 6
6592 和潤企業|其他|43 29 3|85 85 -0 -4|0.9 58
6598 ABC-KY|生技醫療|-4 103 97|51 51 -29 -28|0.2 10
6603 富強鑫|電機機械|1 13 1|87 94 -3 -3|1.0 6
6605 帝寶|汽車工業|17 6 1|100 100 33 31|0.5 108
6609 瀧澤科|電機機械|-11 17 -26|78 78 0 13|0.1 8
6643 M31|半導體業|36 40 26|57 69 -7 -23|1.1 54
6649 台生材|生技醫療|76 124 -413|81 81 21 28|0.6 7
6655 科定|其他|15 9 -1|78 78 16 57|0.6 7
6664 群翊|電子零組|33 40 12|81 81 -3 -1|0.7 10
6667 信紘科|其他電子|25 41 -13|74 78 -10 -14|1.1 9
6668 中揚光|光電業|5 20 36|68 85 11 -13|0.9 19
6669 緯穎|電腦及週|92 45 25|67 72 -24 -23|0.6 448
6670 復盛應用|運動休閒|45 39 -6|88 88 -11 -4|1.2 46
6672 騰輝電子-KY|電子零組|-42 -31 -59|39 57 -25 -39|0.7 16
6679 鈺太|半導體業|-20 -8 -23|46 46 -32 -44|1.6 113
6683 雍智科技|半導體業|-2 3 -5|52 69 -13 -29|3.0 38
6684 安格|半導體業|-24 -14 -39|na 44 -31 -51|0.7 8
6691 洋基工程|其他電子|31 16 na|na 88 -2 -10|1.0 8
6693 廣閎科|半導體業|26 31 na|na na 5 na|0.2 6
6706 惠特|光電業|-1 7 -65|49 49 -22 -47|0.7 92
6712 長聖|生技醫療|49 70 -248|63 80 -3 1|1.2 78
6715 嘉基|電子零組|97 101 59|99 99 56 34|0.7 129
6719 力智|半導體業|16 32 na|na 40 -28 -59|0.8 732
