# 2024-01-02 全池(1129 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
3014 聯陽|半導體業|18 49 27|84 84 -6 24|0.5 286
3015 全漢|電子零組|-14 -8 -1|96 97 4 4|0.6 11
3016 嘉晶|半導體業|-21 -27 -2|80 85 7 -15|0.6 21
3017 奇鋐|電腦及週|9 8 3|86 86 -4 18|1.3 2528
3019 亞光|光電業|3 -2 7|97 97 12 3|1.2 101
3022 威強電|電腦及週|-28 -23 -29|86 97 7 5|0.4 62
3023 信邦|電子零組|-6 -4 -15|82 82 -8 -17|0.4 197
3024 憶聲|光電業|11 17 15|93 93 19 17|4.3 24
3025 星通|通信網路|55 41 22|77 77 -6 -8|0.1 61
3026 禾伸堂|電子零組|-13 -9 2|97 97 -1 1|1.1 19
3027 盛達|通信網路|87 53 -20|76 82 0 -14|1.7 42
3028 增你強|電子通路|1 2 19|97 97 7 11|0.6 17
3029 零壹|資訊服務|8 14 3|94 94 5 12|0.5 44
3030 德律|其他電子|-34 -39 0|99 99 4 6|0.8 14
3032 偉訓|電子零組|11 20 -4|84 84 -10 15|0.2 106
3033 威健|電子通路|-1 -4 -3|86 86 6 -8|1.3 27
3034 聯詠|半導體業|15 36 31|98 98 16 28|0.6 1718
3035 智原|半導體業|-12 -12 -6|92 92 12 37|0.5 5594
3036 文曄|電子通路|47 21 15|76 76 -4 78|0.4 610
3037 欣興|電子零組|-31 -34 -11|85 85 0 7|0.5 1665
3038 全台|光電業|-26 -24 -20|76 79 0 -16|0.6 20
3041 揚智|半導體業|-37 -26 16|92 92 69 64|0.4 318
3042 晶技|電子零組|9 2 20|95 95 3 12|0.6 155
3043 科風|其他電子|-59 -42 -66|56 56 -15 -3|0.2 15
3044 健鼎|電子零組|2 1 12|91 91 -4 65|0.6 760
3045 台灣大|通信網路|5 5 -2|99 99 5 5|0.5 248
3046 建碁|電腦及週|23 44 -31|65 80 -13 -13|0.6 16
3047 訊舟|通信網路|-29 -29 -5|100 100 16 7|0.9 66
3048 益登|電子通路|13 7 16|90 94 6 -5|0.4 7
3050 鈺德|光電業|-5 4 -1|91 91 11 11|0.3 20
3051 力特|光電業|-15 -22 7|86 86 21 91|0.4 365
3055 蔚華科|電子通路|-18 -45 -12|89 89 1 19|0.2 19
3056 富華新|建材營造|-94 -98 -426|80 80 6 2|0.6 31
3058 立德|電子零組|-16 -15 -2|62 80 0 -21|0.6 10
3059 華晶科|光電業|-33 -38 -6|93 93 10 17|0.4 92
3060 銘異|電腦及週|46 26 44|96 96 15 10|0.7 16
3062 建漢|通信網路|-63 -42 -29|88 93 -1 3|0.3 24
3071 協禧|電腦及週|-22 -16 -5|72 72 -5 2|1.0 9
3078 僑威|電子零組|64 73 -1|96 96 5 15|0.5 356
3081 聯亞|通信網路|-56 -64 -21|79 85 -13 7|0.4 87
3083 網龍|文化創意|21 26 29|88 89 6 2|0.5 24
3086 華義*|文化創意|69 21 32|97 97 135 93|2.7 152
3088 艾訊|電腦及週|-8 -6 -14|87 87 -4 16|0.4 48
3090 日電貿|電子零組|13 14 16|95 95 0 12|0.5 21
3092 鴻碩|電子零組|-1 -15 20|84 84 -7 -6|1.5 8
3094 聯傑|半導體業|-4 -25 -6|96 96 14 27|0.7 90
3105 穩懋|半導體業|31 27 43|82 88 16 -9|0.2 518
3122 笙泉|半導體業|32 7 32|86 86 1 77|0.2 95
3131 弘塑|半導體業|31 3 10|86 86 12 -4|0.8 309
3138 耀登|通信網路|-8 -1 -7|88 90 1 5|0.4 74
3141 晶宏|半導體業|23 7 27|85 91 9 -4|0.9 100
3147 大綜|資訊服務|19 38 27|81 81 35 39|0.2 40
3149 正達|光電業|-31 -27 -3|76 94 11 15|0.6 14
3152 璟德|通信網路|14 17 18|86 86 15 8|0.5 68
3162 精確|電機機械|22 18 -70|78 92 -3 -1|2.7 41
3163 波若威|通信網路|6 1 15|83 83 -10 27|0.3 147
3169 亞信|半導體業|-26 -26 8|89 89 14 18|0.7 88
3176 基亞|生技醫療|76 127 90|72 72 31 34|0.2 24
3178 公準|半導體業|22 8 -6|97 97 20 13|1.3 92
3189 景碩|半導體業|-16 -32 4|81 81 -9 -10|0.4 244
3205 佰研|生技醫療|-14 -19 -3|89 89 20 6|3.0 6
3206 志豐|電子零組|-22 -17 -2|91 91 -5 20|0.6 9
3207 耀勝|電子零組|-44 -37 -39|84 94 7 -1|1.0 64
3209 全科|電子通路|-26 -7 -9|86 96 6 2|0.6 15
3211 順達|電腦及週|-8 -22 -15|89 89 10 13|1.7 213
3213 茂訊|電腦及週|48 17 5|87 87 13 52|0.4 100
3217 優群|電子零組|36 34 21|100 100 28 39|1.0 314
3218 大學光|生技醫療|7 9 -12|69 75 -15 -24|0.7 73
3221 台嘉碩|通信網路|-14 -6 22|94 94 6 3|0.3 6
3227 原相|半導體業|76 64 55|89 89 22 45|0.4 188
3228 金麗科|半導體業|20 30 45|98 98 158 103|0.8 421
3231 緯創|電腦及週|-14 -10 -1|59 59 -12 -17|0.9 5570
3234 光環|通信網路|-5 -17 20|79 79 -13 -6|0.3 34
3257 虹冠電|半導體業|215 301 179|82 82 -1 -1|1.0 35
3260 威剛|半導體業|56 33 40|95 95 10 26|1.0 1022
3264 欣銓|半導體業|-7 -4 -5|89 89 17 19|1.0 682
3265 台星科|半導體業|5 -3 6|87 87 4 24|0.4 223
3266 昇陽|建材營造|298 341 -61|94 94 49 46|0.5 11
3268 海德威|半導體業|14 7 21|94 94 35 28|0.5 12
3276 宇環|電子零組|73 171 144|82 82 3 63|0.2 31
3287 廣寰科|電腦及週|146 73 35|81 81 37 10|0.4 57
3289 宜特|其他電子|-8 -7 -11|74 74 2 -20|0.4 47
3290 東浦|電子零組|-12 -10 -19|89 89 5 1|0.2 28
3293 鈊象|文化創意|21 20 1|91 91 13 20|1.1 859
3296 勝德|電子零組|-35 -32 4|94 94 29 22|3.4 22
3305 昇貿|其他電子|-9 -11 17|93 93 14 17|1.5 120
3306 鼎天|通信網路|28 29 26|71 71 -4 35|0.3 26
3308 聯德|電子零組|-68 -54 -166|57 57 -34 -23|0.5 17
3310 佳穎|電子零組|47 63 32|86 86 15 11|0.7 14
3311 閎暉|通信網路|17 14 11|86 86 2 12|0.3 7
3312 弘憶股|電子通路|-6 -10 11|96 96 17 6|0.3 9
3317 尼克森|半導體業|3 13 18|93 93 6 36|0.4 41
3322 建舜電|電子零組|15 11 15|86 86 -11 11|0.2 17
3324 雙鴻|其他電子|-8 7 15|89 89 4 24|0.9 1069
3325 旭品|電腦及週|26 39 -19|93 93 -6 25|1.0 184
3338 泰碩|電子零組|22 11 29|88 88 12 36|3.9 83
3346 麗清|汽車工業|6 24 -15|96 96 4 2|1.7 168
3356 奇偶|光電業|-9 -6 -3|76 79 -3 -14|0.7 16
3357 臺慶科|電子零組|-8 -12 4|92 92 4 2|1.1 20
3362 先進光|光電業|15 30 25|89 89 16 34|0.6 422
3363 上詮|通信網路|21 -11 13|88 88 -6 39|0.2 156
3372 典範|半導體業|26 7 35|89 89 7 2|0.2 12
3373 熱映|其他電子|-22 -24 -55|81 81 25 23|0.4 14
3374 精材|半導體業|-12 -4 15|87 90 12 -6|0.3 201
3376 新日興|電子零組|27 10 28|92 92 53 50|2.2 376
3380 明泰|通信網路|-34 -34 -25|80 80 -2 -9|1.5 113
3390 旭軟|電子零組|25 43 54|100 100 86 84|4.3 188
3402 漢科|其他電子|20 2 11|100 100 57 60|1.6 49
3406 玉晶光|光電業|26 21 16|99 99 10 2|0.8 636
3413 京鼎|半導體業|-23 -24 -16|100 100 12 14|2.4 80
3416 融程電|電腦及週|-25 -17 -18|87 87 8 3|0.6 10
3419 譁裕|通信網路|-52 -37 -20|80 91 -2 -7|0.3 7
3437 榮創|光電業|3 27 40|89 89 69 58|1.5 105
3438 類比科|半導體業|29 16 30|99 99 9 22|3.4 66
3443 創意|半導體業|-22 -8 -34|88 88 17 5|0.6 5093
3444 利機|電子通路|-5 5 13|87 87 22 57|0.3 146
3450 聯鈞|半導體業|-12 -10 12|93 93 -3 49|0.8 344
3454 晶睿|光電業|-56 -42 -53|55 82 5 -19|0.9 61
3455 由田|光電業|-25 -39 -6|87 99 5 1|0.5 7
3479 安勤|電腦及週|-32 -16 -28|94 98 17 18|1.5 275
3481 群創|光電業|8 12 18|83 83 15 -7|1.8 749
3483 力致|電腦及週|19 27 19|92 92 16 84|0.9 408
3484 崧騰|電子零組|-29 -33 10|96 96 13 18|0.5 9
3489 森寶|建材營造|-27 -26 -2|100 100 43 52|1.1 11
3491 昇達科|通信網路|20 -8 2|89 93 3 7|0.3 106
3499 環天科|通信網路|110 34 28|85 85 7 -0|0.6 13
3504 揚明光|光電業|-16 -30 3|75 91 9 -11|2.4 43
3515 華擎|電腦及週|10 24 13|86 86 13 -1|0.7 770
3518 柏騰|其他電子|29 14 26|82 82 0 5|0.6 11
3521 台鋼建設|建材營造|-90 -59 -66|71 72 2 -28|1.9 7
3522 御嵿|觀光餐旅|20 -2 -30|97 97 41 27|2.0 15
3526 凡甲|電子零組|41 32 30|95 95 2 20|0.7 109
3527 聚積|半導體業|-14 -12 15|89 92 17 10|0.6 37
3529 力旺|半導體業|5 21 14|92 92 13 18|0.7 1060
3530 晶相光|半導體業|25 40 49|85 85 13 33|0.7 84
3532 台勝科|半導體業|-10 -17 -10|88 88 12 5|1.7 686
3533 嘉澤|電子零組|-4 -12 -4|93 93 23 29|1.1 1353
3537 堡達|電子零組|15 26 16|100 100 8 12|3.0 5
3540 曜越|電腦及週|6 29 -17|76 76 10 -16|0.7 40
3545 敦泰|半導體業|7 14 8|81 81 33 50|0.6 527
3546 宇峻|文化創意|4 -8 6|92 95 -0 1|0.8 11
3548 兆利|電子零組|64 55 36|77 77 36 153|1.0 1113
3551 世禾|綠能環保|-3 -5 -2|100 100 16 27|1.9 21
3552 同致|其他電子|17 14 12|89 95 8 -0|0.4 37
3556 禾瑞亞|半導體業|20 -6 14|96 97 0 1|0.7 7
3557 嘉威|居家生活|-18 1 13|88 96 16 -3|0.8 6
3558 神準|通信網路|-28 -21 -44|69 77 -11 -11|0.5 78
3563 牧德|光電業|-53 -41 -29|87 90 9 -8|1.0 59
3564 其陽|通信網路|-10 -22 -6|70 70 19 -13|1.0 8
3567 逸昌|半導體業|30 43 35|87 87 -6 40|0.3 12
3570 大塚|資訊服務|7 -2 -16|88 88 14 21|0.5 13
3576 聯合再生|光電業|-58 -58 -34|66 79 0 -19|0.6 44
3583 辛耘|半導體業|15 22 3|82 82 2 27|0.4 312
3587 閎康|其他電子|7 6 -17|74 74 -13 -4|0.3 143
3588 通嘉|半導體業|14 14 41|91 91 24 74|2.5 155
3591 艾笛森|光電業|19 18 13|87 87 7 -6|0.5 8
3592 瑞鼎|半導體業|14 25 39|97 97 7 24|0.5 133
3594 磐儀|電腦及週|-17 -20 -22|79 80 -1 -12|1.0 11
3596 智易|通信網路|6 6 -5|90 90 5 33|0.7 389
3605 宏致|電子零組|-1 -8 10|93 96 9 10|0.5 12
3607 谷崧|電子零組|19 -6 2|94 94 10 3|1.1 33
3611 鼎翰|電腦及週|7 4 -2|91 91 -1 -1|0.8 20
3615 安可|光電業|-8 6 10|87 87 -5 9|0.2 12
3617 碩天|其他電子|-5 -6 -14|68 68 -31 3|0.2 86
3622 洋華|光電業|19 2 2|87 87 13 28|1.3 92
3623 富晶通|光電業|-9 22 19|61 61 61 83|0.1 13
3624 光頡|電子零組|-10 -17 3|76 91 3 -0|0.7 61
3630 新鉅科|光電業|25 43 38|96 97 2 0|2.9 35
3645 達邁|電子零組|-8 8 19|84 84 7 -4|1.1 77
3652 精聯|電腦及週|0 -6 -2|72 92 7 -16|2.5 6
3653 健策|電子零組|-16 -12 -17|94 94 14 15|1.3 596
3661 世芯-KY|半導體業|65 98 -28|94 94 27 88|0.8 6309
3663 鑫科|其他電子|31 28 30|85 85 -1 19|0.5 6
3665 貿聯-KY|其他電子|-13 -10 -11|85 85 -0 -13|0.5 151
3669 圓展|通信網路|-9 -11 5|90 90 -10 21|0.2 15
3673 TPK-KY|光電業|-25 -27 2|85 92 11 -8|2.2 27
3675 德微|半導體業|-21 -19 0|89 94 0 4|0.6 204
3680 家登|半導體業|-35 40 15|87 94 2 -5|0.2 353
3687 歐買尬|數位雲端|1 0 2|81 81 18 -15|0.4 50
3689 湧德|電子零組|-18 -3 -2|80 80 2 23|0.5 46
3691 碩禾|光電業|-39 -48 9|77 100 16 2|1.9 14
3693 營邦|電腦及週|6 54 -25|69 69 -26 27|0.2 517
3694 海華|通信網路|2 -12 -6|97 97 24 42|1.8 290
3701 大眾控|電腦及週|-6 5 -7|76 76 -7 -10|0.2 73
3702 大聯大|電子通路|9 4 18|95 95 31 51|0.6 749
3703 欣陸|建材營造|32 22 24|96 100 6 5|0.7 20
3704 合勤控|通信網路|-15 -17 -24|79 79 1 -7|0.2 193
3705 永信|生技醫療|3 1 9|97 97 6 9|0.5 12
3706 神達|電腦及週|-33 -26 -12|83 83 4 21|2.8 497
3707 漢磊|半導體業|-22 -27 -9|72 82 -3 -20|0.7 63
3708 上緯投控|綠能環保|-9 -19 7|95 100 13 12|0.9 64
3709 鑫聯大投控|電腦及週|-0 -4 -8|76 76 -21 20|0.7 6
3710 連展投控|電子零組|9 7 14|76 89 5 -8|0.6 8
3711 日月光投控|半導體業|-9 -14 -1|99 99 19 22|0.7 1252
3712 永崴投控|電腦及週|81 72 40|89 89 17 13|0.6 75
3714 富采|光電業|-18 -8 18|83 90 6 -6|1.3 50
3715 定穎投控|電子零組|11 12 na|78 78 -2 188|0.2 1219
4102 永日|生技醫療|-2 1 -5|93 93 -1 36|0.5 38
4104 佳醫|生技醫療|19 12 -3|94 94 0 -6|0.8 14
4105 東洋|生技醫療|-19 7 -1|93 93 4 4|0.3 43
4107 邦特|生技醫療|-4 -4 -3|99 100 6 5|0.8 8
4108 懷特|生技醫療|-7 40 25|88 91 8 -9|0.3 6
4109 加捷生醫|生技醫療|42 14 4|100 100 30 21|1.0 13
4113 聯上|建材營造|-74 13000 1443|100 100 26 82|0.9 17
4114 健喬|生技醫療|11 9 -13|82 92 3 -1|0.3 89
4116 明基醫|生技醫療|3 -1 -7|97 98 15 10|1.1 12
4119 旭富|生技醫療|79 25 -45|85 95 2 5|0.5 22
4121 優盛|生技醫療|-4 -11 -2|73 83 6 -11|0.3 8
4123 晟德|生技醫療|54 59 -34|76 76 -2 -10|0.9 46
4126 太醫|生技醫療|-16 -10 -22|95 95 5 3|0.9 10
4128 中天|生技醫療|-5 1 6|80 88 3 -11|0.3 56
4129 聯合|生技醫療|16 16 -10|94 94 32 23|0.5 89
4130 健亞|生技醫療|-5 6 -12|69 91 2 -9|0.8 6
4133 亞諾法|生技醫療|-16 -12 -4|87 92 10 2|0.4 15
4137 麗豐-KY|生技醫療|20 12 -11|85 97 1 1|1.6 13
4138 曜亞|生技醫療|5 8 -20|80 80 -3 -7|0.6 17
4142 國光生|生技醫療|45 21 -172|74 90 -4 -8|0.8 29
4147 中裕|生技醫療|-57 -18 -80|63 70 -3 -13|0.5 39
4155 訊映|生技醫療|-45 -21 3|66 82 -0 -19|0.6 6
4157 太景*-KY|生技醫療|97 17 -1695|83 89 3 -9|0.5 20
4162 智擎|生技醫療|4 7 -17|86 93 25 28|0.4 138
4163 鐿鈦|生技醫療|-15 -12 -22|89 94 3 -5|0.8 16
4164 承業醫|生技醫療|61 77 42|86 94 0 -7|0.4 47
4167 松瑞藥|生技醫療|101 30 43|83 93 33 31|0.4 146
4168 醣聯|生技醫療|na na na|80 91 2 -6|1.1 6
4171 瑞基|農業科技|-24 -46 15|71 86 18 -1|0.3 14
4174 浩鼎|生技醫療|na na na|72 73 -14 -28|1.7 33
4188 安克|生技醫療|5 56 56|80 80 23 49|0.1 7
4190 佐登-KY|生技醫療|-28 -19 -26|57 71 -13 -29|1.1 6
4306 炎洲|塑膠工業|39 19 31|96 96 10 21|0.8 51
4401 東隆興|紡織纖維|20 13 43|83 83 26 -3|0.3 8
4413 飛寶企業|紡織纖維|17 -13 23|97 97 77 67|4.1 6
4420 光明|紡織纖維|-12 -22 5|91 91 46 52|0.5 7
4438 廣越|紡織纖維|-48 -31 -18|93 94 -0 -7|0.4 5
4503 金雨|電機機械|68 64 12|66 69 1 -27|0.2 14
4526 東台|電機機械|4 -10 -5|81 86 9 -13|0.4 5
4532 瑞智|電機機械|25 25 32|81 87 9 -14|0.6 27
4533 協易機|電機機械|9 0 -22|70 82 6 -23|0.2 62
4536 拓凱|運動休閒|-41 -41 -32|77 94 2 4|0.4 31
4541 晟田|其他|-27 -14 -6|67 82 -3 -20|0.6 6
4542 科嶠|電子零組|-22 -18 -43|69 69 -26 102|0.1 9
4543 萬在|電機機械|-2 -13 -1|69 82 5 -17|0.4 55
4551 智伸科|汽車工業|-25 -24 -5|84 89 -5 -9|0.5 11
4552 力達-KY|電機機械|5 5 5|84 84 -3 1|0.2 10
4557 永新-KY|汽車工業|28 15 12|100 100 2 18|1.7 10
4561 健椿|電機機械|81 34 24|81 81 11 33|0.3 24
4563 百德|電機機械|118 49 41|76 76 -10 -20|1.8 5
4564 元翎|電機機械|-15 -31 -3|75 87 -12 -21|0.8 11
4566 時碩工業|電機機械|-24 -24 -9|73 79 -2 -16|0.7 10
4572 駐龍|電機機械|27 20 -17|88 88 7 5|0.6 47
4576 大銀微系統|電機機械|-12 -16 13|83 92 4 -9|2.5 5
4583 台灣精銳|電機機械|-18 -12 3|77 80 3 -22|0.5 10
4714 永捷|化學工業|-11 -32 7|94 94 5 14|0.3 11
4720 德淵|化學工業|7 -1 7|100 100 16 11|3.2 9
4721 美琪瑪|化學工業|-46 -55 -2|80 94 7 -7|0.4 21
4726 永昕|生技醫療|-20 0 -12|72 72 -5 -14|0.5 7
4728 雙美|生技醫療|15 2 -18|72 91 5 -6|0.6 6
4736 泰博|生技醫療|-14 -38 1|80 86 -5 -13|0.8 33
4737 華廣|生技醫療|-28 -33 -19|90 90 0 -1|0.4 6
4739 康普|化學工業|-40 -41 -0|76 91 1 -9|0.4 30
4743 合一|生技醫療|112 89 67|76 84 11 -6|0.4 344
4744 皇將|生技醫療|27 18 -14|65 79 -16 -24|0.3 13
4746 台耀|生技醫療|-8 0 -16|93 93 19 8|0.8 286
4747 強生製藥|生技醫療|20 16 -11|71 71 -11 -25|0.5 9
4755 三福化|化學工業|-10 4 17|78 78 -9 -15|0.6 14
4763 材料*-KY|化學工業|199 200 64|64 64 -30 36|0.5 2337
4766 南寶|化學工業|-7 -5 1|95 95 41 74|0.4 119
4768 晶呈科技|化學工業|-32 -46 -35|80 80 3 5|0.6 164
4770 上品|化學工業|-20 -18 -21|86 86 9 9|0.8 114
4904 遠傳|通信網路|11 7 2|96 96 10 13|0.5 298
4906 正文|通信網路|-37 -34 -38|91 91 -6 7|0.5 157
4908 前鼎|通信網路|68 48 46|80 80 18 93|0.2 260
4909 新復興|通信網路|-26 22 -13|90 90 24 57|0.6 178
4915 致伸|電子零組|-25 -24 -2|92 92 -5 9|1.0 331
4916 事欣科|電腦及週|-10 8 -36|75 83 -4 -18|0.5 18
4919 新唐|半導體業|-18 -13 2|93 95 12 11|0.6 359
4927 泰鼎-KY|電子零組|-15 -25 -8|74 77 -11 -22|0.3 7
4930 燦星網|電器電纜|11 20 30|100 100 26 30|2.2 6
4931 新盛力|電腦及週|-65 -63 -33|60 73 -8 -27|0.4 9
4933 友輝|光電業|35 62 51|89 89 2 70|0.6 52
4934 太極|光電業|-76 -64 -91|69 70 -16 -28|0.6 21
4938 和碩|電腦及週|3 5 8|98 98 12 22|1.5 781
4939 亞電|電子零組|3 4 15|97 97 33 31|2.2 38
4942 嘉彰|光電業|-15 -13 12|97 97 1 12|0.6 13
4945 陞達科技|半導體業|135 106 108|91 91 22 43|1.2 64
4951 精拓科|半導體業|2 0 23|87 92 12 5|0.5 24
4952 凌通|半導體業|3 -6 25|93 93 7 11|0.5 14
4953 緯致|資訊服務|16 13 2|79 79 11 14|0.8 210
4956 光鋐|光電業|-8 -8 -3|89 89 13 4|0.3 8
4958 臻鼎-KY|電子零組|25 4 17|97 99 11 3|1.2 389
4960 誠美材|光電業|19 44 41|94 94 11 9|0.4 38
4961 天鈺|半導體業|-11 0 16|86 86 -8 17|0.6 626
4966 譜瑞-KY|半導體業|16 8 40|92 92 1 14|0.7 1243
4967 十銓|半導體業|250 195 59|91 91 21 39|0.4 607
4968 立積|半導體業|12 -4 12|95 95 24 -5|1.2 531
4973 廣穎電通|半導體業|-13 -9 -14|97 97 19 21|1.3 54
4976 佳凌|光電業|-13 -18 -0|80 92 2 -10|0.5 14
4977 眾達-KY|通信網路|-79 -77 -59|63 88 -7 -5|0.4 35
4979 華星光|通信網路|174 150 6|72 72 3 2|1.0 1687
5009 榮剛|鋼鐵工業|1 2 -12|81 87 12 -14|0.9 408
5011 久陽|鋼鐵工業|46 9 19|94 94 23 2|0.9 45
5202 力新|資訊服務|47 22 39|96 96 12 7|1.1 6
5203 訊連|資訊服務|14 17 8|86 90 10 5|2.3 17
5209 新鼎|其他|56 41 -28|83 92 -4 2|0.4 17
5210 寶碩|資訊服務|1 -17 -2|71 71 110 199|1.3 106
5213 亞昕|建材營造|3158 2568 1736|96 96 29 50|0.9 28
5215 科嘉-KY|電腦及週|57 48 47|78 78 1 26|0.1 13
5222 全訊|半導體業|19 25 -4|84 92 3 -1|0.5 72
5225 東科-KY|其他電子|-15 -7 11|92 92 -5 43|0.2 39
5227 立凱-KY|電子零組|-33 -41 -138|61 73 -13 -28|0.5 6
5230 雷笛克光學|光電業|11 15 10|90 90 24 12|0.2 8
5234 達興材料|光電業|5 34 20|67 67 -4 -29|1.4 47
5236 凌陽創新|半導體業|50 50 20|100 100 60 86|1.6 221
5243 乙盛-KY|光電業|-24 -32 -20|69 83 -5 -16|1.0 24
5244 弘凱|光電業|10 18 23|100 100 33 30|1.9 9
5258 虹堡|電腦及週|-13 -4 -19|83 83 4 8|0.2 481
5263 智崴|文化創意|18 19 6|79 90 3 -9|1.3 13
5269 祥碩|半導體業|47 58 38|96 96 35 73|0.7 1413
5272 笙科|半導體業|44 41 64|90 90 7 33|0.5 53
5274 信驊|半導體業|-18 -29 8|94 94 5 18|0.5 678
5283 禾聯碩|電器電纜|2 -2 7|95 100 2 -1|1.0 5
5284 jpp-KY|其他|-11 9 -24|72 79 -12 -16|0.4 31
5285 界霖|半導體業|-1 -11 7|81 83 -13 -11|0.4 16
5287 數字|數位雲端|6 8 -2|97 97 -2 9|0.3 6
5288 豐祥-KY|電機機械|-16 -22 -17|93 98 3 2|1.9 5
5289 宜鼎|電腦及週|-7 -15 5|91 95 1 8|0.6 173
5299 杰力|半導體業|21 20 43|97 97 5 10|0.8 14
5306 桂盟|運動休閒|-27 -35 -0|83 83 0 -16|0.7 19
5309 系統電|電子零組|-3 -5 -6|77 95 5 -3|1.1 30
5314 世紀*|其他|4098 3401 -728|95 95 110 246|0.2 17
5321 美而快|數位雲端|-16 -14 -24|68 68 -18 24|0.2 21
5324 士開|建材營造|77 64 28|89 89 1 12|0.7 8
5328 華容|電子零組|-21 -18 -17|86 86 13 3|0.3 34
5340 建榮|電子零組|17 18 23|78 78 -15 21|0.2 15
5344 立衛|半導體業|112 88 79|89 89 17 41|0.8 8
5347 世界|半導體業|-9 -8 20|83 93 11 -2|0.7 616
5351 鈺創|半導體業|6 -12 30|95 95 27 31|0.8 484
5353 台林|通信網路|-5 -5 -15|71 90 -6 -7|0.3 7
5355 佳總|電子零組|50 7 8|97 97 48 48|2.7 8
5371 中光電|光電業|-12 -18 4|85 85 -10 3|1.2 101
5381 光譜|電機機械|313 167 -75|93 93 4 26|0.4 47
5386 青雲|電腦及週|-35 6 37|81 81 11 10|0.2 26
5388 中磊|通信網路|-2 -11 -16|96 96 12 16|0.4 379
5392 能率|光電業|-1 -1 11|91 91 -8 1|0.5 7
5403 中菲|資訊服務|17 9 -5|99 99 12 17|1.1 12
5410 國眾|資訊服務|-22 -64 -55|97 99 2 10|2.7 8
5425 台半|半導體業|-4 -8 -3|79 90 5 -10|1.3 699
5426 振發|電腦及週|-51 -44 -16|88 88 70 74|1.1 165
5432 新門|綠能環保|33 45 24|92 92 60 281|0.2 104
5434 崇越|電子通路|-10 -8 -2|95 97 8 2|0.6 46
5439 高技|電子零組|34 42 2|79 79 29 38|0.2 467
5443 均豪|半導體業|-33 -49 -10|87 87 0 4|0.5 9
5452 佶優|其他電子|-3 -1 13|96 96 1 15|1.2 40
5457 宣德|電子零組|-1 -15 -1|93 93 8 1|1.2 72
5465 富驊|電腦及週|24 18 -1|74 79 -10 -11|0.2 27
5469 瀚宇博|電子零組|-10 -12 -0|87 87 -6 21|0.9 243
5471 松翰|半導體業|22 21 42|96 96 21 19|0.9 35
5474 聰泰|電腦及週|-7 4 15|60 60 -14 -2|0.5 12
5478 智冠|文化創意|-8 -14 -18|76 76 63 62|3.2 118
5483 中美晶|半導體業|-7 -7 -7|97 97 24 28|1.4 1239
5508 永信建|建材營造|304 188 19|97 97 19 28|1.1 27
5511 德昌|建材營造|12 36 10|87 87 5 1|1.2 16
5515 建國|建材營造|-11 -12 3|96 96 31 35|1.7 50
5519 隆大|建材營造|541 145 115|98 98 29 31|0.7 28
5521 工信|建材營造|6 49 32|100 100 94 103|2.1 531
5522 遠雄|建材營造|-16 -37 2|93 93 -1 -4|0.7 29
5530 龍巖|其他|25 10 8|100 100 10 9|2.6 8
5531 鄉林|建材營造|77 201 4|80 94 11 3|0.5 6
5533 皇鼎|建材營造|170 265 -83|100 100 23 36|0.9 18
5534 長虹|建材營造|75 1546 1181|100 100 6 6|0.9 37
5536 聖暉*|其他電子|-24 -14 -10|94 94 4 22|0.4 27
5603 陸海|航運業|-3 -5 3|92 92 9 11|0.6 7
5607 遠雄港|航運業|5 -3 8|81 81 12 -5|0.8 74
5608 四維航|航運業|-35 -44 3|73 86 8 -2|0.6 123
5609 中菲行|航運業|-22 -32 16|95 95 5 13|0.8 40
5706 鳳凰|觀光餐旅|241 1225 -518|60 81 13 -22|0.4 44
5864 致和證|金融業|50 10 -78|57 60 4 -38|0.6 17
5871 中租-KY|其他|5 9 -5|85 95 9 -0|1.0 820
5876 上海商銀|金融保險|-1 5 -10|99 99 10 7|0.9 171
5880 合庫金|金融保險|18 17 -2|96 96 6 2|0.8 157
5903 全家|居家生活|7 9 -1|87 90 -3 -8|0.3 12
5904 寶雅|居家生活|13 14 -1|95 99 15 1|0.5 174
6005 群益證|金融保險|18 86 15|100 100 13 15|1.2 58
6015 宏遠證|金融業|99 56 -2|82 82 8 -4|1.3 6
6016 康和證|金融業|1 -1232 -1096|85 85 3 -9|1.2 17
6023 元大期貨|金融業|-15 -17 -6|100 100 4 13|1.1 6
6024 群益期|金融保險|-18 -26 -10|100 100 13 20|1.1 16
6026 福邦證|金融業|-2 625 -17|92 93 10 -5|1.2 13
6101 寬魚國際|文化創意|123740 98680 -16823|83 94 1 8|0.9 12
6104 創惟|半導體業|31 30 46|89 89 17 13|0.4 267
6108 競國|電子零組|-4 -6 7|100 100 14 35|1.6 17
6111 光聚晶電|文化創意|75 48 -33|83 83 20 -12|0.6 133
6112 邁達特|資訊服務|15 16 1|91 91 6 4|0.4 97
6113 亞矽|電子通路|6 -1 33|100 100 56 52|4.0 13
6114 久威|電子零組|6 15 26|85 85 6 31|0.1 11
6116 彩晶|光電業|-23 -15 13|83 83 2 -12|1.9 70
6117 迎廣|電腦及週|56 24 28|99 99 56 206|0.8 345
6118 建達|電子通路|-9 -3 7|66 81 3 -13|0.3 8
6120 達運|光電業|24 56 28|70 70 -18 -24|0.5 20
