# 2022-11-01 全池(843 檔)。欄位:代碼 名稱|產業|最新月YoY 3月YoY均 加速度|距52週高% 距120日高% 60日漲% 120日漲%|量能比 日均值M
8081 致新|半導體業|-27 -29 -30|54 64 -6 -35|1.4 61
8083 瑞穎|電機機械|-43 -27 -8|85 85 -11 -6|0.6 6
8084 巨虹|電子通路|45 57 37|67 67 8 11|0.6 39
8086 宏捷科|半導體業|-58 -54 -23|41 68 -11 -19|1.7 81
8091 翔名|半導體業|19 18 -20|77 82 -3 -7|0.4 13
8097 常珵|通信網路|723 480 -186|66 66 -26 20|0.6 36
8105 凌巨|光電業|-5 -5 -16|79 81 -2 10|0.3 11
8109 博大|電子零組|25 21 4|86 86 7 15|0.2 10
8110 華東|半導體業|8 22 -20|56 74 -10 -17|0.6 6
8112 至上|電子通路|-35 -30 -28|69 78 -8 -18|0.6 29
8114 振樺電|電腦及週|51 52 15|69 69 -30 16|0.3 171
8121 越峰|電子零組|-8 -6 -16|41 66 -21 -15|0.6 12
8131 福懋科|半導體業|7 9 3|96 96 -1 3|0.6 11
8147 正淩|電子零組|39 11 -13|92 92 26 8|5.5 19
8150 南茂|半導體業|-32 -27 -23|67 69 -9 -23|0.9 82
8155 博智|電子零組|3 16 -15|45 57 -12 -38|0.5 50
8163 達方|電腦及週|12 9 -4|82 90 -5 1|0.4 11
8171 天宇|綠能環保|104 33 -239|64 75 -3 -19|0.4 6
8183 精星|其他電子|70 84 27|75 81 -5 7|0.4 76
8210 勤誠|電腦及週|5 15 -7|77 83 -5 12|0.4 14
8213 志超|電子零組|-41 -42 -38|69 69 -10 -26|0.4 12
8215 明基材|光電業|-15 -10 -7|72 86 -2 -2|0.6 27
8222 寶一|電機機械|22 44 -1|64 64 -18 35|0.2 45
8234 新漢|電腦及週|11 14 -9|77 77 -12 18|0.3 7
8255 朋程|電機機械|19 22 18|48 70 -16 -9|0.6 164
8261 富鼎|半導體業|-18 -12 -19|68 68 -8 -5|0.3 294
8271 宇瞻|半導體業|21 5 -2|84 93 2 -2|0.9 13
8279 生展|生技醫療|51 56 21|78 78 6 13|0.4 6
8289 泰藝|電子零組|-10 -3 -32|73 73 -7 -10|0.4 13
8299 群聯|半導體業|-16 -14 -27|58 78 1 -16|0.8 475
8341 日友|綠能環保|8 11 -6|59 64 -27 -34|0.7 17
8349 恒耀國際|鋼鐵工業|28 23 12|76 76 20 18|0.5 61
8358 金居|電子零組|-39 -40 -44|61 88 14 -8|6.5 42
8390 金益鼎|綠能環保|18 14 4|71 84 -3 -15|0.3 9
8401 白紗科|其他|30 21 10|91 91 16 33|0.3 14
8403 盛弘|生技醫療|0 14 5|75 75 -6 13|0.2 13
8415 大國鋼|鋼鐵工業|29 9 -26|83 93 -1 -0|0.5 11
8420 明揚|運動休閒|33 34 -6|88 88 12 55|0.2 10
8422 可寧衛*|綠能環保|88 84 17|71 89 -3 -6|0.6 33
8426 紅木-KY|其他|37 62 14|92 92 108 71|1.3 17
8431 匯鑽科|其他電子|-28 -12 -12|71 84 -3 4|1.0 8
8436 大江|生技醫療|1 -13 0|50 71 -23 -16|0.9 64
8440 綠電|綠能環保|11 -2 -9|36 47 -33 -45|0.3 11
8442 威宏-KY|其他|102 87 15|93 93 17 34|0.4 19
8454 富邦媒|數位雲端|15 13 -8|33 58 -36 -16|2.7 330
8464 億豐|居家生活|-17 -8 -11|64 79 -10 -12|0.8 107
8478 東哥遊艇|運動休閒|103 30 -29|77 77 22 51|0.8 1353
8916 光隆|其他|89 89 48|96 96 35 54|1.2 169
8924 大田|運動休閒|-41 -24 -41|58 73 -19 -19|0.9 23
8926 台汽電|油電燃氣|-64 -46 -12|74 74 -22 -17|0.4 17
8927 北基|油電燃氣|14 26 -6|90 90 2 7|0.9 8
8932 智通*|數位雲端|-34 -25 -31|95 95 30 24|1.1 19
8933 愛地雅|運動休閒|37 36 5|85 85 89 84|0.5 351
8936 國統|其他|-27 -23 -12|82 82 2 -3|0.7 6
8938 明安|運動休閒|53 38 11|86 86 13 17|0.4 46
8942 森鉅|其他|7 9 -19|84 85 -13 -9|0.8 7
8996 高力|電機機械|43 37 24|86 86 52 145|1.2 1753
9802 鈺齊-KY|運動休閒|68 75 11|70 70 -13 0|0.9 371
9904 寶成|運動休閒|52 53 43|84 92 4 2|0.7 141
9907 統一實|其他|-11 2 -26|80 80 3 15|0.3 49
9910 豐泰|運動休閒|163 121 79|71 83 0 -0|0.9 146
9911 櫻花|居家生活|12 18 4|85 89 -8 1|0.9 10
9914 美利達|運動休閒|73 32 20|55 66 -21 -19|0.9 132
9917 中保科|其他|7 11 3|85 88 -10 -8|1.2 30
9919 康那香|其他|-12 -3 12|49 79 1 -18|1.7 67
9921 巨大|運動休閒|23 30 15|62 81 -13 -3|0.8 155
9928 中視|其他|-2 4 -7|60 60 18 7|1.3 9
9933 中鼎|其他|49 45 -1|96 96 8 9|0.9 97
9938 百和|其他|14 18 13|60 72 -14 -17|1.5 45
9939 宏全|其他|42 32 13|98 98 15 22|1.8 82
9940 信義|其他|-46 -43 -38|83 87 -7 -8|0.6 6
9941 裕融|其他|16 16 3|66 75 -24 -16|0.8 129
9942 茂順|其他|26 13 -0|100 100 33 40|0.8 87
9945 潤泰新|其他|33 -2 -17|77 79 7 -11|1.6 415
9958 世紀鋼|鋼鐵工業|-17 -29 -35|61 68 -17 -27|1.4 170
